this is a very good idea
Moved 1658.219 319.682 463.0418 -0.09332875 0.1930087
Moved 1658.25 286.5777 436.0622 -0.169959 0.1236167
Moved 1658.281 266.3323 420.142 -0.2168234 0.08266963
Moved 1658.312 248.2545 406.6104 -0.2586702 0.04786601
Moved 1658.342 234.2625 397.3575 -0.2910591 0.02406756
Moved 1658.373 222.7434 389.8076 -0.3177237 0.004648986
Moved 1658.404 209.2104 382.1262 -0.34905 -0.01510746
Moved 1658.435 196.6829 377.1707 -0.3780487 -0.02785317
Moved 1658.465 185.8673 372.5782 -0.403085 -0.03966524
Moved 1658.496 177.3464 369.7822 -0.4228092 -0.04685657
Moved 1658.527 171.822 368 -0.4355972 -0.05144041
Moved 1658.557 170.5 368 -0.4386574 -0.05144041
Ended 1658.588 170 367 -0.4398148 -0.05401234
Candidates 1658.711 13 this thus third united toys his units fits sports does ford shirts hits
Began 1659.049 480 510 0.2777778 0.3137859
Stationary 1659.08 480 510 0.2777778 0.3137859
Stationary 1659.111 480 510 0.2777778 0.3137859
Stationary 1659.141 480 510 0.2777778 0.3137859
Moved 1659.172 461.2575 510 0.2343925 0.3137859
Moved 1659.203 447.8906 510 0.2034504 0.3137859
Moved 1659.234 437.2242 510 0.1787598 0.3137859
Moved 1659.264 425 510 0.150463 0.3137859
Moved 1659.295 407.518 510 0.1099954 0.3137859
Moved 1659.326 387.2567 493.1284 0.0630943 0.2703918
Moved 1659.356 370.0421 482.6947 0.02324551 0.2435562
Moved 1659.387 355.168 472.4733 -0.01118521 0.2172667
Moved 1659.418 337.9163 460.1872 -0.05111967 0.1856666
Moved 1659.449 323.4361 446.4361 -0.08463864 0.1502985
Moved 1659.479 305.9339 432.9471 -0.125153 0.1156047
Moved 1659.51 289.122 419.676 -0.1640695 0.0814711
Moved 1659.541 271.4249 404.8541 -0.2050349 0.04334905
Moved 1659.572 255.219 392.5158 -0.2425487 0.01161461
Moved 1659.602 243.556 384.417 -0.2695463 -0.009215594
Moved 1659.633 232.2964 375.9723 -0.2956102 -0.03093555
Moved 1659.664 223.3709 369.9139 -0.316271 -0.04651764
Moved 1659.694 216.1636 365.1636 -0.3329547 -0.05873574
Moved 1659.725 210.078 361.039 -0.3470417 -0.06934421
Moved 1659.756 205.1653 356.1653 -0.3584137 -0.08187949
Moved 1659.787 201.293 352.293 -0.3673774 -0.09183915
Moved 1659.817 197.5 349.5 -0.3761574 -0.09902263
Moved 1659.848 191.8087 344.8087 -0.3893316 -0.1110888
Moved 1659.879 186.075 341.075 -0.402604 -0.1206918
Ended 1659.91 186 341 -0.4027778 -0.1208849
Accept 1660.002 0 this
Candidates 1660.002 13 is usa us oa odds pass psa its ya ideas ita irs others
Began 1660.401 249 410 -0.2569445 0.05658428
Stationary 1660.432 249 410 -0.2569445 0.05658428
Moved 1660.463 235.5836 410 -0.2880009 0.05658428
Moved 1660.493 223.9673 410 -0.3148904 0.05658428
Moved 1660.524 213.7138 410 -0.3386254 0.05658428
Moved 1660.555 204.1145 410 -0.3608461 0.05658428
Moved 1660.585 196.3651 401.6826 -0.3787844 0.03519172
Moved 1660.616 190.2267 402 -0.3929937 0.03600815
Moved 1660.647 186.282 402 -0.402125 0.03600815
Moved 1660.678 182.4084 402 -0.4110916 0.03600815
Moved 1660.708 179.5394 402 -0.4177328 0.03600815
Moved 1660.739 177.037 402 -0.4235254 0.03600815
Moved 1660.77 174.167 402 -0.4301691 0.03600815
Moved 1660.801 172.7305 402 -0.4334942 0.03600815
Moved 1660.831 169.5 402 -0.4409722 0.03600815
Moved 1660.862 168.6787 402 -0.4428733 0.03600815
Moved 1660.893 167.7212 402 -0.4450897 0.03600815
Moved 1660.923 167 402 -0.4467593 0.03600815
Moved 1660.954 166 402 -0.4490741 0.03600815
Ended 1660.985 166 402 -0.4490741 0.03600815
Accept 1661.108 0 is
Candidates 1661.108 13 a sa as da dad s sad saw dead ads was fas ass
Began 1661.784 414 264 0.125 -0.31893
Stationary 1661.815 414 264 0.125 -0.31893
Stationary 1661.845 414 264 0.125 -0.31893
Stationary 1661.876 414 264 0.125 -0.31893
Stationary 1661.907 414 264 0.125 -0.31893
Stationary 1661.937 414 264 0.125 -0.31893
Moved 1661.968 402.5963 253.5963 0.09860257 -0.3456886
Moved 1661.999 401.0444 252.0444 0.09501021 -0.34968
Moved 1662.03 400 250.1877 0.09259263 -0.3544554
Moved 1662.06 398 248.3179 0.08796295 -0.3592648
Moved 1662.091 396 246.4451 0.08333336 -0.3640816
Moved 1662.122 395 243.9398 0.08101851 -0.3705252
Moved 1662.152 392.0672 242.0671 0.07422964 -0.3753417
Moved 1662.183 390.1909 240 0.06988624 -0.3806585
Moved 1662.214 387.5 237.5 0.06365737 -0.3870885
Moved 1662.245 381.3062 232.5375 0.04931977 -0.3998522
Moved 1662.275 369.496 227.7985 0.0219816 -0.412041
Moved 1662.306 356.1418 225.0283 -0.00893111 -0.4191659
Moved 1662.337 344.1705 225 -0.03664235 -0.4192387
Moved 1662.368 322.4416 225 -0.08694082 -0.4192387
Moved 1662.398 298.8296 238.9646 -0.1415981 -0.3833216
Moved 1662.429 281.3077 257.8077 -0.1821582 -0.3348568
Moved 1662.46 269.2838 280.4325 -0.2099914 -0.2766654
Moved 1662.49 262.4436 305.564 -0.225825 -0.2120269
Moved 1662.521 258.5646 337.7898 -0.2348042 -0.1291415
Moved 1662.552 256.0291 360.7377 -0.2406733 -0.07011916
Moved 1662.583 256 387.0511 -0.2407407 -0.00244066
Moved 1662.613 253.2959 409.337 -0.2470002 0.05487917
Moved 1662.644 253 431.0571 -0.2476852 0.1107434
Moved 1662.675 252 448.5866 -0.25 0.1558297
Moved 1662.706 251 470.5516 -0.2523148 0.2123241
Moved 1662.736 251 491.1281 -0.2523148 0.265247
Moved 1662.767 251 505 -0.2523148 0.3009258
Moved 1662.798 251 514.7364 -0.2523148 0.325968
Moved 1662.828 251 522.2127 -0.2523148 0.3451972
Moved 1662.859 261.951 527.951 -0.2269652 0.3599561
Moved 1662.89 269.4388 531.3597 -0.2096323 0.3687235
Moved 1662.921 283.8255 536.7302 -0.1763299 0.3825365
Moved 1662.951 308.412 537 -0.1194167 0.3832304
Moved 1662.982 332.9923 538 -0.06251781 0.3858024
Moved 1663.013 359.2342 538 -0.001772791 0.3858024
Moved 1663.044 378.9397 538 0.0438419 0.3858024
Moved 1663.074 392.1552 538 0.07443319 0.3858024
Moved 1663.105 399.9532 538 0.09248427 0.3858024
Moved 1663.136 406.668 538 0.1080279 0.3858024
Moved 1663.167 412.3901 531 0.1212733 0.3677982
Moved 1663.197 415.5709 530 0.1286363 0.3652262
Moved 1663.228 416 528.5 0.1296297 0.3613682
Ended 1663.259 417 528 0.1319444 0.3600822
Accept 1663.382 0 a
Candidates 1663.382 13 very vary battery nasty marry betty better matter vast bay barry bet bat
Began 1664.119 374 424 0.03240744 0.09259254
Stationary 1664.15 374 424 0.03240744 0.09259254
Moved 1664.181 361.9729 424 0.004566809 0.09259254
Moved 1664.211 354.5 424 -0.0127315 0.09259254
Moved 1664.242 347.706 413.902 -0.02845834 0.06662023
Moved 1664.273 344.0307 411.0307 -0.03696596 0.05923526
Moved 1664.303 342.1606 409.1606 -0.04129479 0.05442548
Moved 1664.334 342 407.7265 -0.04166668 0.05073684
Moved 1664.365 341 404.7598 -0.04398147 0.04310647
Moved 1664.396 341 400.8828 -0.04398147 0.03313472
Moved 1664.426 341 394.0256 -0.04398147 0.0154978
Moved 1664.457 351.6828 387.3172 -0.0192527 -0.001756213
Moved 1664.488 359.2648 379.7352 -0.001701911 -0.0212572
Moved 1664.519 364.6118 376.6941 0.01067539 -0.02907898
Moved 1664.549 368.7559 376 0.02026836 -0.03086435
Moved 1664.58 377.4843 380.8779 0.04047284 -0.01831816
Moved 1664.611 396.1694 414.062 0.08372556 0.06703185
Moved 1664.641 420.0293 474.088 0.1389568 0.2214195
Moved 1664.672 441.514 520.9201 0.1886899 0.3418726
Moved 1664.703 454.3015 551.7775 0.2182904 0.4212384
Moved 1664.734 462.7466 565.7466 0.2378394 0.457167
Moved 1664.764 474 575.5 0.2638889 0.482253
Moved 1664.795 486.5282 584.317 0.2928894 0.5049303
Moved 1664.826 496.9483 588.9655 0.31701 0.5168865
Moved 1664.856 503.85 590.85 0.3329862 0.5217336
Moved 1664.887 506.2766 591 0.3386031 0.5221192
Moved 1664.918 507 591 0.3402778 0.5221192
Stationary 1664.949 507 591 0.3402778 0.5221192
Moved 1664.979 490.0671 571.0806 0.3010812 0.4708861
Moved 1665.01 468.4524 547.4524 0.2510471 0.410114
Moved 1665.041 437.2249 511.386 0.1787614 0.3173508
Moved 1665.071 408.3273 481.0304 0.1118688 0.2392756
Moved 1665.102 384.9782 462.7336 0.05781988 0.1922161
Moved 1665.133 355.6138 442.7426 -0.01015325 0.1407986
Moved 1665.164 329.346 427.673 -0.07095824 0.1020396
Moved 1665.194 306.3907 418.6465 -0.1240956 0.07882334
Moved 1665.225 284.3727 412.1016 -0.1750632 0.06198973
Moved 1665.256 261.208 404.3452 -0.2286852 0.04203996
Moved 1665.287 240.4746 399.2949 -0.2766791 0.02905072
Moved 1665.317 224.5 397.5 -0.3136574 0.02443408
Moved 1665.348 210.5608 394.8902 -0.345924 0.0177217
Moved 1665.379 200.0387 393.0129 -0.3702807 0.0128932
Moved 1665.41 192.2781 392 -0.3882451 0.01028803
Moved 1665.44 186.4368 390.7184 -0.4017667 0.006991688
Moved 1665.471 179.4995 390 -0.4178252 0.005143954
Moved 1665.502 175.8835 389 -0.4261957 0.002572016
Moved 1665.532 172.9994 388 -0.4328717 -3.924585E-08
Ended 1665.563 171.8967 388 -0.4354243 -3.924585E-08
Accept 1665.655 0 very
Candidates 1665.655 13 good this his goods food did ships foods god gods via dos shops
Began 1666.424 415 433 0.1273148 0.1157406
Stationary 1666.454 415 433 0.1273148 0.1157406
Stationary 1666.485 415 433 0.1273148 0.1157406
Stationary 1666.516 415 433 0.1273148 0.1157406
Stationary 1666.547 415 433 0.1273148 0.1157406
Stationary 1666.577 415 433 0.1273148 0.1157406
Stationary 1666.608 415 433 0.1273148 0.1157406
Stationary 1666.639 415 433 0.1273148 0.1157406
Stationary 1666.669 415 433 0.1273148 0.1157406
Moved 1666.7 425.5183 445.6296 0.1516627 0.1482241
Moved 1666.731 432.5542 449.1848 0.1679495 0.1573682
Moved 1666.761 439.2004 452.7335 0.1833342 0.1664954
Moved 1666.792 446.8057 455.6019 0.2009391 0.1738731
Moved 1666.823 455.8886 457.9443 0.2219644 0.1798979
Moved 1666.854 466.0559 460.352 0.2454998 0.1860904
Moved 1666.885 479.4721 463.7361 0.2765558 0.1947944
Moved 1666.915 489.2229 466.741 0.2991271 0.202523
Moved 1666.946 496.833 469.611 0.316743 0.2099048
Moved 1666.977 503.2668 471 0.331636 0.2134772
Moved 1667.007 511.1042 476.0695 0.3497781 0.226516
Moved 1667.038 521.6349 480.8175 0.374155 0.238728
Moved 1667.069 532.3279 486.5519 0.3989072 0.2534771
Moved 1667.1 542.2454 493.9341 0.4218644 0.2724642
Moved 1667.13 548.377 500.1885 0.436058 0.2885506
Moved 1667.161 553.062 506.062 0.4469028 0.3036574
Moved 1667.192 556.6821 509.6821 0.4552825 0.3129682
Moved 1667.223 557 512.438 0.4560185 0.3200566
Moved 1667.253 557 516.312 0.4560185 0.3300204
Moved 1667.284 557 521.367 0.4560185 0.343022
Moved 1667.315 545.0584 525.4708 0.428376 0.3535771
Moved 1667.345 529.8052 528.5992 0.3930675 0.3616235
Moved 1667.376 512.2377 529 0.352402 0.3626543
Moved 1667.407 493.6118 529 0.3092865 0.3626543
Moved 1667.438 449.3694 495.8821 0.2068736 0.2774746
Moved 1667.468 423.4054 472.8649 0.1467718 0.2182738
Moved 1667.499 389.7815 441.1788 0.06893852 0.1367767
Moved 1667.53 372.1999 419.9332 0.02824038 0.08213255
Moved 1667.56 352.7579 397.7175 -0.0167642 0.02499353
Moved 1667.591 337.4224 379.4224 -0.05226304 -0.02206182
Moved 1667.622 323.0619 362.2743 -0.0855049 -0.06616702
Moved 1667.653 308.1105 345.7957 -0.1201145 -0.1085503
Moved 1667.683 296.2168 332.2167 -0.1476464 -0.1434755
Moved 1667.714 285.7957 321.7957 -0.1717691 -0.1702785
Moved 1667.745 278.6259 313.6259 -0.1883659 -0.1912914
Moved 1667.776 272.1112 308.1112 -0.2034463 -0.2054753
Moved 1667.806 269.5 306.5 -0.2094908 -0.2096194
Moved 1667.837 267.8185 307 -0.2133831 -0.2083334
Stationary 1667.868 268 307 -0.212963 -0.2083334
Moved 1667.898 268 320.8002 -0.212963 -0.1728391
Moved 1667.929 279.9651 342.8605 -0.1852659 -0.1160996
Moved 1667.96 289.0395 366.1184 -0.1642604 -0.05627996
Moved 1667.991 294.7382 388.0836 -0.1510691 0.0002149496
Moved 1668.021 299.7381 409.1666 -0.1394952 0.05444067
Moved 1668.052 304.2047 431.2164 -0.1291558 0.1111533
Moved 1668.083 308.2777 447.9719 -0.1197276 0.1542486
Moved 1668.114 312.0405 464.2025 -0.1110174 0.1959939
Moved 1668.144 316.8389 486.4361 -0.09990994 0.2531791
Moved 1668.175 320.7913 502.5387 -0.09076098 0.2945953
Moved 1668.206 322 517.6209 -0.08796295 0.3333871
Moved 1668.236 323 531.9685 -0.08564815 0.3702893
Moved 1668.267 323 541.9882 -0.08564815 0.3960601
Moved 1668.298 323 543.6813 -0.08564815 0.4004149
Moved 1668.329 311.6911 546.4363 -0.1118262 0.4075006
Moved 1668.359 299.4558 546 -0.1401486 0.4063785
Moved 1668.39 284.0955 537.7337 -0.1757048 0.3851174
Moved 1668.421 269.6564 530.1042 -0.2091287 0.3654944
Moved 1668.452 252.4196 520.6131 -0.2490287 0.341083
Moved 1668.482 238.1326 512.0663 -0.2821005 0.3191004
Moved 1668.513 225.3518 504.0111 -0.3116855 0.2983824
Moved 1668.544 216.6127 495.6127 -0.331915 0.2767816
Moved 1668.574 207.8304 486.8304 -0.3522445 0.2541932
Moved 1668.605 199.2052 477.2052 -0.3722101 0.2294372
Moved 1668.636 193.7418 468.6127 -0.3848569 0.2073372
Moved 1668.667 187.9246 458.8869 -0.3983226 0.1823222
Moved 1668.697 183.1586 450.2379 -0.4093551 0.1600767
Moved 1668.728 179.2155 441.6465 -0.4184827 0.1379796
Moved 1668.759 175.6745 432.6979 -0.4266794 0.1149635
Moved 1668.79 170.6173 424.426 -0.4383858 0.09368809
Moved 1668.82 167.937 418.874 -0.4445902 0.07940841
Moved 1668.851 164.3161 408.9482 -0.452972 0.05387918
Ended 1668.882 161 401 -0.4606481 0.03343609
Accept 1668.974 0 good
Candidates 1668.974 13 idea updates updated posted listed hosts located gives lists gifts houses offers fixed
Began 1669.589 632 537 0.6296296 0.3832304
Ended 1669.619 632 537 0.6296296 0.3832304
Accept 1669.711 0 idea
PhraseEnd 1669.711
