the collapse of the Roman empire
Moved 111.4565 175.0324 494.1938 -0.4281657 0.2731322
Moved 111.4872 188.1635 521.3269 -0.3977698 0.3429189
Moved 111.518 195.8186 533.7278 -0.3800496 0.3748143
Moved 111.5487 198.7786 539.7786 -0.3731976 0.390377
Moved 111.5795 200 542.3117 -0.3703704 0.3968921
Ended 111.6102 202 543 -0.3657407 0.3986624
Accept 111.7023 0 the
Candidates 111.7023 13 consider collapse consist consists considers consisted constitutes collapsed consulted constitute focuses dioxide considered
Began 112.2247 301 387 -0.1365741 -0.002572055
Stationary 112.2555 301 387 -0.1365741 -0.002572055
Moved 112.2862 285.9168 412.9858 -0.1714888 0.06426375
Moved 112.3169 271.7628 448.6166 -0.2042527 0.1559069
Moved 112.3476 264.8968 480.8259 -0.2201464 0.2387496
Moved 112.3783 258.1465 528.8284 -0.2357721 0.3622129
Moved 112.4091 248.1247 559.9175 -0.2589706 0.4421746
Moved 112.4398 238.3777 584.0891 -0.2815332 0.5043442
Moved 112.4706 230.8971 596.5048 -0.2988493 0.5362777
Moved 112.5011 225.4331 606.1339 -0.3114975 0.5610437
Moved 112.532 222.5661 612.8677 -0.3181339 0.5783634
Ended 112.5627 223 620 -0.3171296 0.5967077
Accept 112.6242 1 collapse
Began 112.8085 272 368 -0.2037037 -0.05144041
Stationary 112.8393 272 368 -0.2037037 -0.05144041
Moved 112.87 289.0455 408.3468 -0.1642465 0.05233219
Moved 112.9007 326.4025 470.295 -0.07777194 0.2116641
Moved 112.9315 351.8231 500.5121 -0.01892805 0.2893829
Moved 112.9622 365.1136 515.1136 0.01183689 0.3269382
Moved 112.9929 368.4239 518.424 0.01949986 0.3354525
Moved 113.0237 368 519 0.01851857 0.3369341
Moved 113.0544 321.3391 464.0068 -0.08949295 0.1954908
Moved 113.0851 275.2577 401.7385 -0.1961628 0.03533552
Moved 113.1158 252.5785 370.8677 -0.248661 -0.0440647
Moved 113.1466 240.723 355.6537 -0.2761043 -0.08319533
Moved 113.1773 231.1905 345.1906 -0.29817 -0.1101067
Moved 113.208 223.3819 337.382 -0.3162455 -0.1301904
Moved 113.2387 220.5 333.5 -0.3229167 -0.140175
Ended 113.2695 219.5 334 -0.3252315 -0.1388889
Candidates 113.3309 13 of if is id us good his off high food god topic this
Began 113.5153 294 391 -0.1527778 0.007715971
Stationary 113.5461 294 391 -0.1527778 0.007715971
Moved 113.5768 272.6536 433.2571 -0.2021908 0.116402
Moved 113.6075 262 472 -0.2268519 0.2160493
Moved 113.6382 259.7224 491.3878 -0.232124 0.2659149
Moved 113.669 260 501.2985 -0.2314815 0.2914054
Moved 113.6997 260 507.0358 -0.2314815 0.306162
Moved 113.7304 273.224 502.9369 -0.2008704 0.2956195
Moved 113.7611 304.982 467.1774 -0.1273564 0.2036454
Moved 113.7919 322.9425 425.4675 -0.08578122 0.09636702
Moved 113.8226 329.374 399.6912 -0.07089362 0.03006978
Moved 113.8533 333 383.3475 -0.06249999 -0.01196622
Moved 113.884 333 372.2 -0.06249999 -0.04063806
Moved 113.9148 310.7721 364.0605 -0.1139535 -0.0615729
Moved 113.9455 271.3641 375.7644 -0.2051757 -0.03147023
Moved 113.9762 223.9941 402.6706 -0.3148284 0.03773297
Moved 114.007 195.9394 421.9424 -0.37977 0.08730044
Moved 114.0377 177.1293 441.4448 -0.4233117 0.1374609
Moved 114.0684 173 452.5862 -0.4328704 0.1661166
Ended 114.0992 173 452.5862 -0.4328704 0.1661166
Accept 114.1913 0 of
Candidates 114.1913 13 the else this that these threw reduce tells ended what there use feels
Began 114.3757 297 368 -0.1458333 -0.05144041
Stationary 114.4064 297 368 -0.1458333 -0.05144041
Moved 114.4372 277.8728 397.0665 -0.1901091 0.02331899
Moved 114.4679 264.8666 428.8336 -0.2202163 0.1050245
Moved 114.4986 256.8412 455.0558 -0.2387935 0.1724685
Moved 114.5293 255 468.749 -0.2430556 0.2076877
Moved 114.5601 254 475.6248 -0.2453704 0.2253724
Moved 114.5908 254 482.4787 -0.2453704 0.2430007
Moved 114.6215 291.5789 496.6996 -0.1583822 0.2795772
Moved 114.6522 337.7438 506.827 -0.05151888 0.3056248
Moved 114.683 373.7971 512.9662 0.03193766 0.321415
Moved 114.7137 394.0699 513 0.07886548 0.321502
Moved 114.7444 410.4061 513 0.1166807 0.321502
Moved 114.7752 423.9977 513 0.1481429 0.321502
Moved 114.8059 430.3682 503.5273 0.1628894 0.297138
Moved 114.8366 435 470.2761 0.1736111 0.2116153
Moved 114.8673 405.1276 354.4976 0.1044619 -0.08616891
Moved 114.8981 397.2717 317.2224 0.08627702 -0.1820412
Moved 114.9288 393.1862 295.338 0.07681996 -0.2383284
Moved 114.9596 392 278.6141 0.07407407 -0.2813425
Moved 114.9903 391 265.5754 0.07175922 -0.314878
Moved 115.021 388.2509 259.5019 0.06539573 -0.3304993
Moved 115.0517 368.7173 258 0.02017905 -0.3343622
Moved 115.0824 325.4048 285.1973 -0.08008157 -0.2644104
Moved 115.1132 268 325.5 -0.212963 -0.1607511
Moved 115.1439 247.4689 340.3541 -0.2604886 -0.1225461
Moved 115.1746 214.7085 359.4953 -0.336323 -0.07331463
Moved 115.2054 192.5589 370.7206 -0.3875952 -0.04444295
Moved 115.2361 175.7692 379.3384 -0.4264601 -0.02227767
Moved 115.2668 167.0591 382.9803 -0.4466225 -0.01291087
Moved 115.2975 163.1523 384.8477 -0.455666 -0.008107762
Stationary 115.3283 163 385 -0.4560185 -0.007716127
Moved 115.359 173.9587 385 -0.4306512 -0.007716127
Moved 115.3897 249.2321 335.75 -0.2564072 -0.1343879
Moved 115.4204 307.3626 296.5009 -0.1218459 -0.2353373
Moved 115.4512 340.2594 270.3925 -0.04569585 -0.3024886
Moved 115.4819 360.924 252.4415 0.002138913 -0.3486587
Moved 115.5126 378.1754 240.0597 0.04207273 -0.380505
Moved 115.5434 388.3167 233.7889 0.06554782 -0.3966334
Moved 115.5741 393.4539 230.2731 0.07743964 -0.4056763
Ended 115.6048 394 230 0.07870366 -0.4063786
Accept 115.697 0 the
Candidates 115.697 13 Roman woman human women truman german plan ottoman wolfram domain oven golden given
Began 116.0965 332 375 -0.06481484 -0.03343629
Stationary 116.1272 332 375 -0.06481484 -0.03343629
Moved 116.1579 315.405 386.876 -0.1032292 -0.002891007
Moved 116.1887 294.3626 404.4781 -0.1519385 0.04238183
Moved 116.2194 274.7291 421.112 -0.1973863 0.08516449
Moved 116.2501 258.8727 437.1273 -0.2340911 0.1263562
Moved 116.2808 249.3347 447.5538 -0.2561698 0.1531733
Moved 116.3116 244 454 -0.2685185 0.169753
Moved 116.3423 244 457.2919 -0.2685185 0.17822
Stationary 116.373 244 457.2919 -0.2685185 0.17822
Moved 116.4038 281.4922 435.6063 -0.181731 0.122444
Moved 116.4345 330.6218 384.7228 -0.06800517 -0.008429068
Moved 116.4652 364.2676 339.507 0.009878675 -0.1247247
Moved 116.496 384.6402 306.993 0.05703747 -0.2083514
Moved 116.5267 393.4091 289.1817 0.07733603 -0.2541623
Moved 116.5574 397.6813 277.9561 0.08722524 -0.2830347
Moved 116.5882 400.5 272 0.09374996 -0.2983539
Moved 116.6188 400 273 0.09259263 -0.295782
Moved 116.6496 413.5383 363.0147 0.1239313 -0.06426258
Moved 116.6803 453.6427 470.4793 0.2167655 0.2121381
Moved 116.7111 471.079 497.1185 0.2571273 0.2806544
Moved 116.7418 491.8177 521.3632 0.3051336 0.3430122
Moved 116.7725 506.4352 536.4352 0.3389702 0.3817776
Moved 116.8032 511.9582 541.9582 0.351755 0.3959829
Moved 116.8339 513.8529 543 0.356141 0.3986624
Moved 116.8647 514.5 543 0.3576389 0.3986624
Moved 116.8954 502.6944 543 0.3303111 0.3986624
Moved 116.9262 443.6876 531.632 0.1937214 0.3694237
Moved 116.9569 381.0956 529.005 0.04883239 0.3626671
Moved 116.9876 341.5253 527.635 -0.04276549 0.3591434
Moved 117.0184 294.6288 524.6163 -0.1513222 0.3513794
Moved 117.0491 265.69 519.4867 -0.2183101 0.3381858
Moved 117.0798 246.1741 516.882 -0.2634859 0.3314866
Moved 117.1105 234.379 515.3447 -0.2907893 0.3275327
Moved 117.1413 222.439 512.4797 -0.3184282 0.3201637
Moved 117.172 214.2227 509.6113 -0.3374474 0.3127862
Moved 117.2027 208.1496 507.0748 -0.3515056 0.3062622
Moved 117.2334 204.2263 506.2263 -0.3605872 0.3040799
Moved 117.2642 203 506 -0.3634259 0.3034978
Ended 117.2949 203 506 -0.3634259 0.3034978
Accept 117.3563 0 Roman
Candidates 117.3563 13 empire for show not now know snow more emperor remote note short employee
Began 117.6944 191 461 -0.3912037 0.1877571
Stationary 117.7251 191 461 -0.3912037 0.1877571
Moved 117.7559 209.9813 461 -0.3472655 0.1877571
Moved 117.7866 296.2994 486.3161 -0.1474551 0.2528705
Moved 117.8173 376.2606 513.6208 0.03764034 0.3230988
Moved 117.848 436.6138 530.9034 0.1773467 0.3675499
Moved 117.8788 473.0465 534.3372 0.2616818 0.3763817
Moved 117.9095 501.5229 538.2175 0.3275993 0.386362
Moved 117.9402 517.5 538 0.3645833 0.3858024
Ended 117.9709 517.5 538 0.3645833 0.3858024
Accept 118.0324 0 empire
PhraseEnd 118.0324
