the price of gas is high
Began 3099.515 401 389 0.09490739 0.002572016
Moved 3099.546 458.0545 458.5446 0.226978 0.1814418
Moved 3099.577 510.4973 520.3094 0.3483732 0.3403018
Moved 3099.607 545.5373 562.7738 0.4294844 0.4495211
Ended 3099.638 545.5373 562.7738 0.4294844 0.4495211
Accept 3099.7 5 gas
Began 3100.222 327 378 -0.07638887 -0.02572024
Stationary 3100.253 327 378 -0.07638887 -0.02572024
Moved 3100.283 362.5166 404.395 0.00582546 0.04216822
Moved 3100.314 409.5312 442.9648 0.1146556 0.1413702
Moved 3100.345 443.5385 468.9945 0.193376 0.2083192
Moved 3100.376 470.6772 492.5119 0.2561972 0.2688063
Moved 3100.406 488.0037 507.403 0.2963048 0.3071063
Moved 3100.437 500.4172 518.0629 0.3250398 0.3345239
Moved 3100.468 506.5784 524.5784 0.3393018 0.3512817
Moved 3100.499 510 530.5525 0.3472221 0.3666473
Moved 3100.529 510 534.6105 0.3472221 0.3770846
Moved 3100.56 510 536.7986 0.3472221 0.3827124
Moved 3100.591 497.5136 539 0.3183185 0.3883744
Moved 3100.621 475.5535 539 0.267485 0.3883744
Moved 3100.652 420.9599 507.9756 0.1411108 0.3085791
Moved 3100.683 386.6878 487.4846 0.06177744 0.2558758
Moved 3100.714 349.751 459.2007 -0.02372459 0.1831294
Moved 3100.744 322.2068 437.1654 -0.08748428 0.1264542
Moved 3100.775 297.3163 414.3163 -0.1451012 0.06768587
Moved 3100.806 277.4501 395.5188 -0.1910878 0.01933843
Moved 3100.836 258.2643 376.2643 -0.2354992 -0.03018438
Moved 3100.867 242.1519 358.5823 -0.2727965 -0.07566295
Moved 3100.898 232.019 348.019 -0.2962524 -0.1028319
Moved 3100.929 223.3017 340.781 -0.3164313 -0.121448
Ended 3100.959 216.386 334.386 -0.3324398 -0.137896
Candidates 3101.082 13 good is god his goods of if off odds id odd gods ps
Began 3101.666 351 384 -0.02083332 -0.01028807
Stationary 3101.697 351 384 -0.02083332 -0.01028807
Moved 3101.728 380.4026 410.4623 0.04722814 0.05777327
Moved 3101.758 444.5423 479.7585 0.1956997 0.2360044
Moved 3101.789 477.065 512.77 0.2709838 0.3209104
Moved 3101.82 504.6988 538.6988 0.334951 0.3875997
Ended 3101.851 521 554 0.3726852 0.4269547
Accept 3101.912 1 is
Began 3102.588 318 420 -0.09722222 0.08230445
Stationary 3102.619 318 420 -0.09722222 0.08230445
Stationary 3102.649 318 420 -0.09722222 0.08230445
Moved 3102.68 331.7764 420 -0.06533241 0.08230445
Moved 3102.711 345.3137 420 -0.03399611 0.08230445
Moved 3102.741 362.0412 420 0.004725059 0.08230445
Moved 3102.772 367.5721 420 0.01752794 0.08230445
Moved 3102.803 376.2115 420 0.03752669 0.08230445
Moved 3102.834 381.7959 420 0.05045345 0.08230445
Moved 3102.865 389.5129 420 0.06831686 0.08230445
Moved 3102.895 399.5543 420 0.09156089 0.08230445
Moved 3102.926 414.7761 432.6467 0.1267965 0.114832
Moved 3102.957 430.4761 447.4761 0.1631391 0.1529734
Moved 3102.988 445.4226 462.4226 0.1977375 0.1914161
Moved 3103.018 456.8888 473.8887 0.2242796 0.2209072
Moved 3103.049 467.964 487.4459 0.2499166 0.2557764
Moved 3103.08 475.4812 497.6416 0.2673176 0.2819999
Moved 3103.11 481.8147 506.722 0.2819785 0.305355
Moved 3103.141 485.6606 513.9818 0.2908811 0.3240272
Moved 3103.172 488.4033 518.8066 0.2972299 0.3364367
Moved 3103.203 489 521.8442 0.2986111 0.3442493
Moved 3103.233 489 524.5924 0.2986111 0.3513178
Moved 3103.264 489 527.3511 0.2986111 0.3584134
Moved 3103.295 489 529.5 0.2986111 0.3639403
Moved 3103.325 472.5 530 0.2604167 0.3652262
Moved 3103.356 453.086 530 0.2154769 0.3652262
Moved 3103.387 421.5962 509.7644 0.1425838 0.3131799
Moved 3103.418 394.6916 492.2582 0.08030455 0.2681538
Moved 3103.448 367.658 470.9183 0.01772692 0.2132671
Moved 3103.479 350.8776 455.8776 -0.02111668 0.1745822
Moved 3103.51 340.6324 445.6324 -0.04483228 0.1482315
Moved 3103.541 332.084 437.084 -0.06462032 0.1262447
Moved 3103.571 325.0468 427.0935 -0.08091027 0.100549
Moved 3103.602 318.3507 417.052 -0.09641047 0.07472215
Moved 3103.633 316 411.2244 -0.1018519 0.0597336
Moved 3103.664 315 408.2018 -0.1041667 0.05195935
Moved 3103.694 315 403.874 -0.1041667 0.04082817
Moved 3103.725 315 400.6741 -0.1041667 0.03259784
Moved 3103.756 327.3254 398.1686 -0.07563556 0.02615387
Moved 3103.786 339.5 397 -0.04745369 0.02314815
Moved 3103.817 354.7509 397 -0.0121507 0.02314815
Moved 3103.848 375.4529 408.2013 0.03577074 0.05195802
Moved 3103.879 403.1812 422.7633 0.09995659 0.08941168
Moved 3103.909 437.5047 448.8216 0.1794091 0.1564341
Moved 3103.94 457.8769 462.9179 0.2265669 0.19269
Ended 3103.971 472 473 0.2592593 0.2186213
Candidates 3104.063 13 logo lock high kick luck punk pump pick link pink pull loci mini
Began 3105.354 443 396 0.1921296 0.02057605
Stationary 3105.384 443 396 0.1921296 0.02057605
Moved 3105.414 423.257 411.743 0.1464282 0.06106745
Moved 3105.446 401.084 433.916 0.09510199 0.1180965
Moved 3105.476 384.829 454.0526 0.05747448 0.1698881
Moved 3105.507 367.2208 481.6688 0.01671483 0.2409175
Ended 3105.538 358.9309 501.1843 -0.002474735 0.2911117
Accept 3105.599 2 high
Began 3106.122 175 393 -0.4282407 0.01285996
Moved 3106.152 181.9654 393 -0.4121171 0.01285996
Moved 3106.183 251.3944 410.0962 -0.2514018 0.05683172
Moved 3106.214 367.4517 413 0.01724928 0.06430033
Moved 3106.245 466.3604 401.7799 0.2462047 0.03544203
Moved 3106.275 568.9139 393.7991 0.4835969 0.01491519
Moved 3106.306 618.5612 391 0.5985214 0.007715971
Ended 3106.337 622 391 0.6064814 0.007715971
PhraseEnd 3106.429
