did you have a good time
did you have a good time
Basic
Radial

0.6 0.6
432 388.8
Began 866.1672 250 279 -0.2546296 -0.2803498
Stationary 866.198 250 279 -0.2546296 -0.2803498
Moved 866.2287 283.4929 302.8958 -0.1770998 -0.2188896
Moved 866.2594 320.5806 326.8433 -0.09124856 -0.157296
Moved 866.2901 351.0174 350.3469 -0.02079308 -0.09684448
Moved 866.3208 368.9041 362.9315 0.02061119 -0.06447678
Moved 866.3516 383.4865 373.7388 0.05436699 -0.03668012
Moved 866.3823 394.4308 382.4308 0.07970105 -0.01432403
Moved 866.413 406.5634 394.6507 0.1077857 0.01710562
Moved 866.4437 415.9964 404.9964 0.1296213 0.04371502
Moved 866.4745 425.2321 413.8214 0.1510003 0.06641302
Moved 866.5052 431.5847 420.5847 0.1657053 0.08380819
Moved 866.5359 440.8708 429.8708 0.187201 0.1076924
Moved 866.5667 448.1599 437.1599 0.2040738 0.1264399
Moved 866.5973 456.4346 445.4346 0.2232282 0.1477226
Moved 866.6281 465.2729 453.7047 0.2436871 0.1689933
Moved 866.6588 476.284 463.284 0.269176 0.1936316
Moved 866.6896 485.1985 471.2978 0.2898114 0.2142432
Moved 866.7203 490.3403 476.3403 0.3017136 0.2272127
Moved 866.751 492 482.6899 0.3055556 0.2435439
Moved 866.7817 492 487.2225 0.3055556 0.2552017
Moved 866.8124 478.6844 490 0.2747323 0.2623456
Moved 866.8431 463.4068 490 0.2393677 0.2623456
Moved 866.8739 435.4867 481.6266 0.1747377 0.2408093
Moved 866.9047 407.4658 469.7329 0.1098744 0.2102183
Moved 866.9354 381.8532 457.1407 0.05058606 0.1778309
Moved 866.9661 359.4028 444.2197 -0.00138248 0.1445981
Moved 866.9968 340.1341 434.3338 -0.04598597 0.1191712
Moved 867.0275 322.0475 424.0317 -0.08785302 0.09267398
Moved 867.0583 307.8023 416.2814 -0.1208279 0.07274003
Moved 867.0889 292.8764 407.9382 -0.1553786 0.05128138
Moved 867.1197 279.256 401.128 -0.1869073 0.03376541
Moved 867.1504 271.6268 397.8134 -0.2045675 0.02524022
Moved 867.1812 267.3004 396.3004 -0.2145825 0.02134857
Moved 867.2119 264.652 395 -0.220713 0.01800408
Ended 867.2426 264 394 -0.2222222 0.01543206
Candidates 867.3655 13 cos cod code cis coffee this ships bid avoid visa cops choose chips
Began 868.9017 408 335 0.1111111 -0.1363169
Moved 868.9325 391.6743 335 0.07332027 -0.1363169
Moved 868.9632 350.1878 343.8229 -0.02271349 -0.1136244
Moved 868.994 267.5372 344 -0.2140343 -0.1131688
Moved 869.0246 202.0534 334.965 -0.3656172 -0.136407
Ended 869.0553 202.0534 334.965 -0.3656172 -0.136407
Cancel 869.1168
Began 869.6392 344 286 -0.03703703 -0.2623458
Stationary 869.6699 344 286 -0.03703703 -0.2623458
Stationary 869.7006 344 286 -0.03703703 -0.2623458
Moved 869.7313 362.2162 303.5135 0.005130172 -0.2173005
Moved 869.762 379.789 317.6904 0.04580786 -0.1808376
Moved 869.7928 399.2603 334.2604 0.09088039 -0.1382193
Moved 869.8235 413.5208 346.5208 0.1238908 -0.1066852
Moved 869.8542 426.8926 357.5141 0.154844 -0.07841024
Moved 869.8849 437.8847 367.1077 0.1802886 -0.05373535
Moved 869.9156 450.6185 380.158 0.2097649 -0.02016986
Moved 869.9464 459.8996 392.4993 0.231249 0.01157215
Moved 869.9771 470.1272 405.1696 0.2549241 0.04416046
Moved 870.0078 478.9892 417.4865 0.2754379 0.07583959
Moved 870.0386 487.7938 429.0584 0.295819 0.1056029
Moved 870.0693 498.1106 443.1382 0.3197003 0.1418163
Moved 870.1 506 455.5 0.337963 0.173611
Moved 870.1307 514.6431 471.2863 0.3579702 0.2142135
Moved 870.1615 521.9393 486.8989 0.3748595 0.2543695
Moved 870.1922 524.7491 497.2473 0.3813636 0.2809858
Moved 870.2229 526 502.1708 0.3842592 0.2936492
Moved 870.2537 526 505.9839 0.3842592 0.3034566
Moved 870.2844 520.051 508.7437 0.3704885 0.3105546
Moved 870.3151 504.4481 509 0.3343705 0.3112139
Moved 870.3458 480.6753 509 0.2793408 0.3112139
Moved 870.3765 450.9497 494.8849 0.2105317 0.2749096
Moved 870.4073 418.8881 484.1194 0.1363151 0.2472208
Moved 870.438 387.3117 468.6558 0.06322145 0.207448
Moved 870.4688 359.2464 452.8035 -0.001744429 0.1666757
Moved 870.4995 336.7483 441.3741 -0.05382334 0.1372791
Moved 870.5302 316.9611 428.4063 -0.09962717 0.1039256
Moved 870.5609 302.2392 416.9194 -0.1337055 0.07438102
Moved 870.5916 284.0334 402.689 -0.1758485 0.03778026
Moved 870.6224 270.7094 390.7821 -0.2066911 0.00715554
Moved 870.6531 258.6941 378.6941 -0.2345044 -0.02393503
Moved 870.6838 249.2873 369.2873 -0.2562795 -0.04812939
Moved 870.7145 240.0357 359.0357 -0.277695 -0.07449664
Ended 870.7452 237 354 -0.2847222 -0.08744855
Candidates 870.8989 13 boss boys bid cos clouds blood good visa books miss mid via flood
Began 872.0665 436 397 0.1759259 0.02314815
Moved 872.0972 405.4308 386.6205 0.1051639 -0.003548021
Moved 872.1279 362.9424 374.7356 0.006811122 -0.03411634
Moved 872.1586 308.2705 362.3058 -0.1197442 -0.06608586
Moved 872.1893 258.257 353.8708 -0.2355161 -0.08778097
Ended 872.22 225.1284 345.5321 -0.3122027 -0.1092281
Cancel 872.2815
Began 873.3569 370 395 0.02314816 0.01800408
Stationary 873.3876 370 395 0.02314816 0.01800408
Stationary 873.4183 370 395 0.02314816 0.01800408
Stationary 873.4491 370 395 0.02314816 0.01800408
Stationary 873.4797 370 395 0.02314816 0.01800408
Stationary 873.5105 370 395 0.02314816 0.01800408
Stationary 873.5412 370 395 0.02314816 0.01800408
Moved 873.572 359.8896 395 -0.0002556046 0.01800408
Moved 873.6027 358.5 395 -0.003472219 0.01800408
Moved 873.6334 356.9897 395 -0.00696823 0.01800408
Moved 873.6641 354.9226 395 -0.01175314 0.01800408
Moved 873.6948 353.6414 395 -0.01471902 0.01800408
Moved 873.7255 352.8924 395 -0.01645272 0.01800408
Moved 873.7563 351.9594 395 -0.01861239 0.01800408
Stationary 873.7869 351.9594 395 -0.01861239 0.01800408
Moved 873.8177 350.9363 395 -0.02098084 0.01800408
Stationary 873.8484 350.9363 395 -0.02098084 0.01800408
Stationary 873.8792 350.9363 395 -0.02098084 0.01800408
Moved 873.9099 349.9384 395 -0.02329062 0.01800408
Stationary 873.9407 349.9384 395 -0.02329062 0.01800408
Stationary 873.9714 349.9384 395 -0.02329062 0.01800408
Stationary 874.0021 349.9384 395 -0.02329062 0.01800408
Moved 874.0328 349 395 -0.02546296 0.01800408
Moved 874.0635 348 395 -0.0277778 0.01800408
Moved 874.0942 344.9208 395 -0.03490562 0.01800408
Moved 874.1249 340.6972 388 -0.04468248 -3.924585E-08
Moved 874.1557 331.7976 387 -0.06528322 -0.002572055
