the union will go on strike
Moved 1123.35 398 489.1671 0.08796295 0.2602033
Moved 1123.381 398 472.9393 0.08796295 0.2184651
Moved 1123.411 405.6539 439.9593 0.1056804 0.1336401
Moved 1123.442 407 394.169 0.1087963 0.01586671
Moved 1123.473 407 354.1455 0.1087963 -0.08707431
Moved 1123.504 407 319.2404 0.1087963 -0.1768511
Moved 1123.534 409.818 301.0921 0.1153194 -0.2235286
Moved 1123.565 413.6867 288.2531 0.1242749 -0.2565509
Moved 1123.596 417.5584 279.8832 0.1332369 -0.2780781
Moved 1123.627 420.0538 275.9462 0.1390133 -0.2882041
Moved 1123.657 422.9368 274.0632 0.1456871 -0.2930474
Moved 1123.688 425.6078 274 0.1518698 -0.2932099
Moved 1123.719 431.9855 297.2948 0.1666332 -0.2332952
Moved 1123.749 440.3258 350.9324 0.1859395 -0.09533846
Moved 1123.78 444.2955 373.4774 0.1951284 -0.0373524
Moved 1123.811 449.9238 407.543 0.208157 0.05026491
Moved 1123.842 453.6294 431.406 0.2167348 0.1116409
Moved 1123.872 456 450.5724 0.2222222 0.1609372
Moved 1123.903 457 462.9728 0.2245371 0.1928312
Moved 1123.934 457 476.5604 0.2245371 0.2277788
Moved 1123.965 457 486.2213 0.2245371 0.2526267
Moved 1123.995 457 493.9637 0.2245371 0.2725403
Moved 1124.026 457 498.3518 0.2245371 0.2838266
Moved 1124.057 457 502.2225 0.2245371 0.2937821
Moved 1124.088 457 504 0.2245371 0.2983539
Moved 1124.118 457 506.5 0.2245371 0.3047839
Moved 1124.149 458.0358 507.0358 0.2269347 0.306162
Moved 1124.18 458 509.011 0.2268519 0.3112423
Moved 1124.21 459 509 0.2291666 0.3112139
Moved 1124.241 463.5206 509 0.239631 0.3112139
Moved 1124.272 475.1356 509 0.2665175 0.3112139
Moved 1124.303 485.9883 509 0.2916394 0.3112139
Moved 1124.333 501.3157 509 0.3271196 0.3112139
Moved 1124.364 518.5233 502 0.366952 0.2932098
Moved 1124.395 527.5 501 0.3877315 0.2906378
Moved 1124.426 534.6726 501 0.4043348 0.2906378
Moved 1124.456 538.4088 500 0.4129832 0.2880658
Moved 1124.487 539 498.9236 0.4143518 0.2852972
Moved 1124.518 534.9226 492.9226 0.4049134 0.2698625
Moved 1124.548 505.552 460.098 0.336926 0.1854373
Moved 1124.579 471.4904 419.5333 0.2580796 0.08110403
Moved 1124.61 440.9052 382.5244 0.1872807 -0.01408338
Moved 1124.641 421.5327 352.299 0.1424367 -0.09182361
Moved 1124.671 407.5934 327.1867 0.1101698 -0.1564129
Moved 1124.702 398.5367 306.5855 0.08920521 -0.2093995
Moved 1124.733 391.0171 293.0285 0.07179886 -0.2442683
Moved 1124.764 383.2722 276.5444 0.05387078 -0.2866657
Moved 1124.794 376.7997 261.3329 0.03888826 -0.3257899
Moved 1124.825 371.7984 250.1975 0.02731105 -0.3544303
Moved 1124.856 368.836 243.672 0.02045373 -0.3712141
Moved 1124.886 366.964 237.964 0.01612038 -0.3858951
Ended 1124.917 366.964 237.964 0.01612038 -0.3858951
Candidates 1125.009 13 union thin non bob icon skin public bin whom opinion region moon con
Began 1125.87 357 341 -0.006944438 -0.1208849
Stationary 1125.901 357 341 -0.006944438 -0.1208849
Stationary 1125.931 357 341 -0.006944438 -0.1208849
Moved 1125.962 406.3105 341 0.1072001 -0.1208849
Moved 1125.993 454.1179 341 0.2178654 -0.1208849
Moved 1126.024 497.0869 352.6354 0.3173307 -0.09095831
Ended 1126.054 503 354 0.3310186 -0.08744855
Accept 1126.116 0 union
Began 1126.515 245 479 -0.2662037 0.2340534
Stationary 1126.546 245 479 -0.2662037 0.2340534
Stationary 1126.577 245 479 -0.2662037 0.2340534
Stationary 1126.608 245 479 -0.2662037 0.2340534
Moved 1126.638 232.877 492.123 -0.2942662 0.267806
Moved 1126.669 227.1338 497.8661 -0.3075605 0.2825774
Moved 1126.7 223.1943 503.6115 -0.3166799 0.2973545
Moved 1126.73 220.5 506.5 -0.3229167 0.3047839
Moved 1126.761 218.8881 508.1119 -0.326648 0.3089298
Moved 1126.792 219 509.3734 -0.3263889 0.3121743
Moved 1126.823 218 510 -0.3287037 0.3137859
Moved 1126.853 218 511.143 -0.3287037 0.3167257
Stationary 1126.884 218 511 -0.3287037 0.3163579
Stationary 1126.915 218 511 -0.3287037 0.3163579
Moved 1126.946 244.9956 511 -0.266214 0.3163579
Moved 1126.976 278.9163 511 -0.1876937 0.3163579
Moved 1127.007 312.3897 511 -0.1102091 0.3163579
Moved 1127.038 346.9717 511 -0.03015816 0.3163579
Moved 1127.068 378.8462 504.8077 0.04362533 0.3004311
Moved 1127.099 402.2104 500.2983 0.09770919 0.2888329
Moved 1127.13 416.2915 500 0.1303044 0.2880658
Moved 1127.161 426.7678 500 0.1545551 0.2880658
Moved 1127.191 430.884 499 0.1640833 0.2854938
Moved 1127.222 434.8127 499 0.1731776 0.2854938
Moved 1127.253 437.6838 498 0.1798235 0.2829217
Moved 1127.284 439.2769 498 0.1835114 0.2829217
Moved 1127.314 442.095 496.905 0.1900348 0.2801053
Moved 1127.345 444.9645 496.0355 0.1966771 0.2778691
Moved 1127.376 448.8474 494.1526 0.2056652 0.2730262
Moved 1127.407 451.2661 492.7339 0.2112641 0.2693772
Moved 1127.437 456.4596 488.7702 0.2232861 0.2591826
Moved 1127.468 463.172 474.484 0.2388241 0.2224383
Moved 1127.499 469.9326 460.1684 0.2544737 0.1856182
Moved 1127.53 479.0653 443.3857 0.2756141 0.1424528
Moved 1127.56 497.7169 416.1187 0.3187892 0.07232168
Moved 1127.591 512.3246 396.1455 0.3526034 0.02095038
Moved 1127.622 517.6962 387.6075 0.3650375 -0.00100956
Moved 1127.652 523.3197 380.6803 0.3780549 -0.01882639
Moved 1127.683 526.5248 376.4752 0.3854741 -0.02964216
Moved 1127.714 528.3859 375 0.3897822 -0.03343629
Moved 1127.745 529 373 0.3912036 -0.03858032
Moved 1127.775 530 371.2361 0.3935185 -0.04311715
Moved 1127.806 531 370 0.3958333 -0.04629637
Moved 1127.837 532 369 0.3981481 -0.04886839
Moved 1127.868 533.0628 368 0.4006084 -0.05144041
Stationary 1127.898 533 368 0.4004629 -0.05144041
Moved 1127.929 533 366.6282 0.4004629 -0.05496869
Moved 1127.96 534 365.7732 0.4027778 -0.05716771
Moved 1127.99 534 364.8174 0.4027778 -0.05962599
Ended 1128.021 534 364.8174 0.4027778 -0.05962599
Candidates 1128.083 13 will well still tell week sell wool el tel from feel swim full
Began 1128.82 412 355 0.1203704 -0.08487654
Stationary 1128.851 412 355 0.1203704 -0.08487654
Moved 1128.882 423.0488 355 0.1459462 -0.08487654
Moved 1128.912 460.1366 344.1727 0.2317976 -0.1127247
Moved 1128.943 509.6829 338.2574 0.346488 -0.1279387
Ended 1128.974 547.1902 334.7721 0.4333108 -0.136903
Accept 1129.035 0 will
Began 1129.496 377 348 0.03935188 -0.1028807
Stationary 1129.527 377 348 0.03935188 -0.1028807
Stationary 1129.558 377 348 0.03935188 -0.1028807
Stationary 1129.589 377 348 0.03935188 -0.1028807
Stationary 1129.619 377 348 0.03935188 -0.1028807
Stationary 1129.65 377 348 0.03935188 -0.1028807
Stationary 1129.681 377 348 0.03935188 -0.1028807
Moved 1129.711 377 357.2161 0.03935188 -0.07917678
Moved 1129.742 385.1178 359.1177 0.05814294 -0.07428573
Moved 1129.773 390.971 361.9855 0.07169217 -0.06690979
Moved 1129.804 403.7377 369.8427 0.1012447 -0.04670108
Moved 1129.834 422.5492 384.7306 0.1447899 -0.008408974
Moved 1129.865 436.5218 396.0175 0.1771339 0.02062099
Moved 1129.896 462.0726 413.7151 0.2362792 0.06613959
Moved 1129.927 487.2997 429.1075 0.2946752 0.105729
Moved 1129.957 513.3969 447.2646 0.3550855 0.1524294
Moved 1129.988 526.0901 458.8176 0.384468 0.1821441
Moved 1130.019 536.5399 465.405 0.4086572 0.1990868
Moved 1130.05 545.1378 472.1378 0.4285596 0.2164036
Moved 1130.08 552.1638 476.5819 0.4448235 0.2278341
Moved 1130.111 556.454 479.454 0.4547547 0.2352212
Ended 1130.142 559 481 0.4606481 0.2391974
Candidates 1130.234 13 go no bp gp vol flip ho book bill ship hi hill skill
Began 1130.941 409 390 0.113426 0.005143954
Stationary 1130.972 409 390 0.113426 0.005143954
Stationary 1131.002 409 390 0.113426 0.005143954
Moved 1131.033 428.5 390 0.1585648 0.005143954
Moved 1131.064 461.8058 390 0.2356617 0.005143954
Moved 1131.094 493.2132 390 0.3083638 0.005143954
Moved 1131.125 527.8152 390 0.3884612 0.005143954
Ended 1131.156 546.2743 390 0.4311905 0.005143954
Accept 1131.217 0 go
Began 1131.432 521 487 0.3726852 0.2546296
Stationary 1131.463 521 487 0.3726852 0.2546296
Stationary 1131.494 521 487 0.3726852 0.2546296
Stationary 1131.525 521 487 0.3726852 0.2546296
Stationary 1131.555 521 487 0.3726852 0.2546296
Stationary 1131.586 521 487 0.3726852 0.2546296
Stationary 1131.617 521 487 0.3726852 0.2546296
Moved 1131.648 521 475.1127 0.3726852 0.2240553
Moved 1131.678 512.1689 468.5069 0.3522429 0.207065
Moved 1131.709 508.5955 457.4886 0.343971 0.1787257
Moved 1131.74 500.5 441 0.3252315 0.1363167
Moved 1131.771 481.0804 407.7355 0.2802786 0.05076004
Moved 1131.801 459.2305 370.3951 0.2297002 -0.04528006
Moved 1131.832 448.7521 350.5042 0.2054446 -0.09644002
Moved 1131.863 442.636 338.2721 0.1912871 -0.1279011
Moved 1131.894 437.8994 325.5974 0.1803225 -0.1605006
Moved 1131.924 433.0156 314.0313 0.1690176 -0.1902489
Moved 1131.955 428.2828 303.5656 0.1580621 -0.2171667
Moved 1131.986 423.1975 291.9939 0.1462906 -0.2469293
Moved 1132.016 417.1967 278.3934 0.1323998 -0.2819099
Moved 1132.047 411.7295 263.1885 0.1197442 -0.3210171
Moved 1132.078 408.2567 251.027 0.1117055 -0.3522968
Moved 1132.109 405.4783 244.4349 0.1052739 -0.3692518
Ended 1132.139 401.6106 241 0.0963209 -0.3780865
Candidates 1132.17 13 on in inn pb ion omb pm pc un ibm pin inc job
Began 1132.908 363 359 0.006944438 -0.07458848
Stationary 1132.938 363 359 0.006944438 -0.07458848
Stationary 1132.969 363 359 0.006944438 -0.07458848
Moved 1133 410 359 0.1157407 -0.07458848
Moved 1133.031 468.189 369.6614 0.2504374 -0.04716708
Ended 1133.061 502 375 0.3287037 -0.03343629
Accept 1133.184 0 on
Began 1133.615 209 364 -0.349537 -0.06172839
Stationary 1133.645 209 364 -0.349537 -0.06172839
Stationary 1133.676 209 364 -0.349537 -0.06172839
Stationary 1133.707 209 364 -0.349537 -0.06172839
Stationary 1133.737 209 364 -0.349537 -0.06172839
Stationary 1133.768 209 364 -0.349537 -0.06172839
Stationary 1133.799 209 364 -0.349537 -0.06172839
Stationary 1133.83 209 364 -0.349537 -0.06172839
Stationary 1133.86 209 364 -0.349537 -0.06172839
Stationary 1133.891 209 364 -0.349537 -0.06172839
Stationary 1133.922 209 364 -0.349537 -0.06172839
Stationary 1133.953 209 364 -0.349537 -0.06172839
Moved 1133.983 209 372.3607 -0.349537 -0.04022449
Moved 1134.014 226.2104 386.0131 -0.3096981 -0.005110478
Moved 1134.045 238.192 401.4304 -0.2819631 0.03454303
Moved 1134.075 262.6214 426.6214 -0.2254133 0.09933483
Moved 1134.106 280.3099 447.3099 -0.1844677 0.1525461
Moved 1134.137 293.6835 462.6835 -0.1535104 0.1920871
Moved 1134.168 304.7554 473.7554 -0.1278811 0.2205642
Moved 1134.198 314.749 483.9987 -0.1047478 0.24691
Moved 1134.229 321.2361 490.2361 -0.08973116 0.2629529
Moved 1134.26 324.7388 494.4777 -0.0816231 0.2738622
Moved 1134.291 326.2612 496.2612 -0.07809912 0.2784495
Moved 1134.321 330.392 499.392 -0.06853695 0.286502
Moved 1134.352 333.5391 502.2695 -0.06125212 0.293903
Moved 1134.383 337.5419 503.7709 -0.05198632 0.2977647
Moved 1134.414 343.9118 506.6373 -0.03724113 0.3051369
Moved 1134.444 352.5 509.5 -0.0173611 0.3124999
Moved 1134.475 358.7523 512.3762 -0.002888242 0.3198975
Moved 1134.506 362.8358 513.9179 0.006564458 0.3238629
Moved 1134.536 364.7901 515 0.01108815 0.326646
Moved 1134.567 367.5 516.5 0.01736114 0.3305041
Moved 1134.598 368.046 516 0.01862496 0.329218
Moved 1134.629 370.0241 517.0241 0.02320399 0.3318521
Stationary 1134.659 370.0241 517.0241 0.02320399 0.3318521
Moved 1134.69 371.249 517 0.02603928 0.33179
Moved 1134.721 372.249 517 0.02835413 0.33179
Moved 1134.752 373.2262 517 0.03061613 0.33179
Moved 1134.782 374 518.0475 0.03240744 0.3344842
Moved 1134.813 375.5 518 0.03587961 0.3343621
Moved 1134.844 376.0182 518 0.03707926 0.3343621
Moved 1134.875 377.0915 518 0.03956367 0.3343621
Stationary 1134.905 377.0915 518 0.03956367 0.3343621
Moved 1134.936 378.1373 518 0.04198442 0.3343621
Stationary 1134.967 378.1373 518 0.04198442 0.3343621
Moved 1134.997 379.2385 518 0.04453351 0.3343621
Stationary 1135.028 379.2385 518 0.04453351 0.3343621
Stationary 1135.059 379 518 0.04398147 0.3343621
Stationary 1135.09 379 518 0.04398147 0.3343621
Moved 1135.12 369.7306 519 0.02252449 0.3369341
Moved 1135.151 362.6647 519 0.006168386 0.3369341
Moved 1135.182 345.8701 521.0186 -0.0327082 0.3421259
Moved 1135.213 331.5489 522 -0.06585896 0.3446501
Moved 1135.243 319.7101 522 -0.09326363 0.3446501
Moved 1135.274 311.0084 522 -0.1134064 0.3446501
Moved 1135.305 301.4065 522 -0.1356331 0.3446501
Moved 1135.336 293.8616 522 -0.1530981 0.3446501
Moved 1135.366 290.2956 522 -0.1613528 0.3446501
Moved 1135.397 287.5231 522 -0.1677706 0.3446501
Stationary 1135.428 288 522 -0.1666667 0.3446501
Stationary 1135.458 288 522 -0.1666667 0.3446501
Moved 1135.489 310.6617 522 -0.1142089 0.3446501
Moved 1135.52 337.3121 522 -0.05251835 0.3446501
Moved 1135.551 365.6897 522 0.01317064 0.3446501
Moved 1135.581 395.3102 522 0.08173664 0.3446501
Moved 1135.612 416.1615 522 0.1300034 0.3446501
Moved 1135.643 434.7457 522 0.1730224 0.3446501
Moved 1135.674 450.08 522 0.2085184 0.3446501
Moved 1135.704 462.4983 522 0.2372646 0.3446501
Moved 1135.735 472.0096 522 0.2592814 0.3446501
Moved 1135.766 478.7536 522 0.2748925 0.3446501
Moved 1135.797 481.7488 516.7582 0.281826 0.3311682
Moved 1135.827 485.3198 511.6802 0.2900921 0.3181075
Moved 1135.858 488 502.4079 0.2962963 0.294259
Moved 1135.889 489.0569 483.4305 0.2987429 0.2454489
Moved 1135.919 489 460.7113 0.2986111 0.1870145
Moved 1135.95 489 437.2809 0.2986111 0.1267512
Moved 1135.981 489 418.9734 0.2986111 0.07966398
Moved 1136.012 491.2145 403.9273 0.3037373 0.04096526
Moved 1136.042 491 397.8451 0.3032407 0.02532166
Moved 1136.073 492 390.8179 0.3055556 0.007247767
Moved 1136.104 492 385.0687 0.3055556 -0.007539324
Moved 1136.135 492 381.3166 0.3055556 -0.01718984
Moved 1136.165 482.2357 379.1179 0.282953 -0.02284509
Moved 1136.196 473.7913 379 0.2634057 -0.02314815
Moved 1136.227 456.3409 383.8788 0.2230114 -0.01059983
Moved 1136.257 430.9736 398.4666 0.1642908 0.02692015
Moved 1136.288 396.8939 412.0289 0.08540253 0.06180272
Moved 1136.319 369.2654 421.6204 0.02144774 0.08647203
Moved 1136.35 343.5533 430.9786 -0.03807098 0.1105416
Moved 1136.38 323.7805 441.2682 -0.08384133 0.1370067
Moved 1136.411 307.9057 448.3647 -0.1205886 0.1552591
Moved 1136.442 294.7824 455.0544 -0.1509667 0.1724649
Moved 1136.473 281.2266 463.3867 -0.1823457 0.1938958
Moved 1136.503 271.1224 469.9388 -0.2057351 0.2107478
Moved 1136.534 262.9976 475.6683 -0.2245427 0.2254841
Moved 1136.565 254.3972 482.4019 -0.244451 0.242803
Moved 1136.596 247.5881 486.706 -0.2602128 0.2538734
Moved 1136.626 241.8465 491.5768 -0.2735035 0.2664011
Ended 1136.657 238.5471 494.4529 -0.281141 0.2737985
Candidates 1136.749 13 strike sterile stroke stood strikes strokes stole settle steele style struggle fertile steps
Began 1137.333 332 384 -0.06481484 -0.01028807
Stationary 1137.364 332 384 -0.06481484 -0.01028807
Stationary 1137.395 332 384 -0.06481484 -0.01028807
Moved 1137.425 372.1978 384 0.02823571 -0.01028807
Moved 1137.456 425.8684 384 0.152473 -0.01028807
Moved 1137.487 475 396.5 0.2662037 0.02186214
Ended 1137.518 490 398 0.300926 0.02572008
Accept 1137.641 0 strike
Began 1138.009 700 445 0.787037 0.1466049
Stationary 1138.04 700 445 0.787037 0.1466049
Ended 1138.071 700 445 0.787037 0.1466049
PhraseEnd 1138.132
