are you sure you want this
are you sure you want this
FixStart
List

0.6 0.6
432 388.8
Began 2821.95 411 424 0.1180555 0.09259254
Stationary 2821.981 411 424 0.1180555 0.09259254
Moved 2822.011 390.3041 424 0.07014831 0.09259254
Moved 2822.042 353.7679 412.7024 -0.01442611 0.06353492
Moved 2822.073 311.6141 405.269 -0.1120044 0.04441622
Moved 2822.104 275.1046 399.0262 -0.196517 0.02835949
Moved 2822.134 251.3899 396.9238 -0.2514122 0.022952
Moved 2822.165 239 396 -0.2800926 0.02057605
Moved 2822.196 233.784 396 -0.2921668 0.02057605
Moved 2822.226 232 396 -0.2962963 0.02057605
Moved 2822.257 231 396 -0.2986111 0.02057605
Moved 2822.288 231 407.3829 -0.2986111 0.04985311
Moved 2822.319 257.3097 433.3725 -0.237709 0.1166987
Moved 2822.349 304.3483 470.86 -0.1288233 0.2131174
Moved 2822.38 368.6875 515.4584 0.02011001 0.327825
Moved 2822.411 387.7912 527.3284 0.06433139 0.3583549
Moved 2822.441 405.1337 538.8802 0.1044762 0.3880664
Moved 2822.472 415.1595 547.1595 0.127684 0.4093608
Moved 2822.503 423.2987 553.2987 0.1465248 0.4251509
Moved 2822.533 424 555.6185 0.1481481 0.4311174
Moved 2822.564 424 556.5 0.1481481 0.4333847
Moved 2822.595 411.305 556 0.1187615 0.4320986
Moved 2822.626 392.6183 556 0.07550547 0.4320986
Moved 2822.656 369.0482 545.0161 0.02094487 0.4038478
Moved 2822.687 346.3352 540.8101 -0.03163154 0.3930299
Moved 2822.718 330.7021 538.1404 -0.06781931 0.3861634
Moved 2822.749 322.3962 538 -0.08704583 0.3858024
Moved 2822.779 315.9282 537 -0.1020181 0.3832304
Moved 2822.81 312.1991 537 -0.1106503 0.3832304
Ended 2822.841 310.8125 537 -0.11386 0.3832304
Candidates 2822.933 13 date after at are gate ate day faster gay fate days art sat
Began 2823.793 411 394 0.1180555 0.01543206
Moved 2823.823 402.4202 406.2568 0.09819487 0.04695676
Moved 2823.854 383.8291 434.8735 0.05515992 0.1205593
Moved 2823.885 361.1748 461.7816 0.002719362 0.1897672
Moved 2823.916 339.9539 485.4507 -0.04640307 0.2506446
Moved 2823.946 325.066 503.0897 -0.08086576 0.2960125
Moved 2823.977 311.3333 517.5834 -0.1126544 0.3332906
Moved 2824.008 303.5 526.5 -0.130787 0.3562242
Moved 2824.038 298.7654 537.3519 -0.1417467 0.3841355
Moved 2824.069 295.1143 545.657 -0.1501983 0.4054964
Moved 2824.1 293 552.3046 -0.1550926 0.422594
Moved 2824.131 289.854 557.1459 -0.1623749 0.435046
Moved 2824.161 288.1405 559.8594 -0.1663414 0.4420252
Moved 2824.192 285.3776 562.6224 -0.172737 0.4491315
Moved 2824.223 282.6384 564 -0.1790778 0.4526748
Moved 2824.253 281.2297 565 -0.1823387 0.4552468
Moved 2824.284 277.1078 566 -0.1918801 0.4578188
Moved 2824.315 275.7163 566 -0.1951011 0.4578188
Moved 2824.345 272.9666 566 -0.2014662 0.4578188
Moved 2824.376 270.5124 566 -0.2071473 0.4578188
Moved 2824.407 268.5 566 -0.2118056 0.4578188
Moved 2824.438 265 567.5 -0.2199074 0.4616768
Moved 2824.468 263.5 568.5 -0.2233796 0.4642488
Moved 2824.499 261.9326 568 -0.2270079 0.4629629
Moved 2824.53 259.5 569 -0.2326389 0.4655349
Moved 2824.561 258.8539 569 -0.2341346 0.4655349
Moved 2824.591 256.8974 570 -0.2386635 0.4681069
Moved 2824.622 254.1006 571.8995 -0.2451376 0.4729924
Moved 2824.653 250.3329 575.6671 -0.253859 0.4826828
Moved 2824.683 247.5643 577 -0.2602679 0.4861111
Moved 2824.714 246 579.8788 -0.2638889 0.4935153
Moved 2824.745 243.5 582.5 -0.2696759 0.5002571
Moved 2824.775 243 584.4003 -0.2708333 0.5051448
Moved 2824.806 240.9168 586.0832 -0.2756556 0.5094731
Moved 2824.837 241 587.2474 -0.275463 0.5124676
Moved 2824.868 240 588.3524 -0.2777777 0.5153095
Moved 2824.898 240 589.033 -0.2777777 0.51706
Moved 2824.929 240 590.3586 -0.2777777 0.5204697
Moved 2824.96 240 591 -0.2777777 0.5221192
Ended 2824.99 240 593 -0.2777777 0.5272633
Accept 2825.052 3 are
Began 2825.728 431 408 0.1643519 0.05144025
Stationary 2825.758 431 408 0.1643519 0.05144025
