why do you ask silly questions
Moved 880.4336 440 596 0.1851852 0.5349793
Ended 880.4644 441 598 0.1875 0.5401233
Accept 880.5872 1 why
Began 880.9254 240 426 -0.2777777 0.09773654
Stationary 880.9561 240 426 -0.2777777 0.09773654
Stationary 880.9868 240 426 -0.2777777 0.09773654
Stationary 881.0175 240 426 -0.2777777 0.09773654
Stationary 881.0482 240 426 -0.2777777 0.09773654
Stationary 881.0789 240 426 -0.2777777 0.09773654
Stationary 881.1097 240 426 -0.2777777 0.09773654
Stationary 881.1404 240 426 -0.2777777 0.09773654
Stationary 881.1711 240 426 -0.2777777 0.09773654
Stationary 881.2018 240 426 -0.2777777 0.09773654
Stationary 881.2326 240 426 -0.2777777 0.09773654
Stationary 881.2633 240 426 -0.2777777 0.09773654
Stationary 881.2941 240 426 -0.2777777 0.09773654
Stationary 881.3248 240 426 -0.2777777 0.09773654
Moved 881.3555 261.5208 436.2532 -0.227961 0.1241081
Moved 881.3863 293.3092 459.2637 -0.1543769 0.1832913
Moved 881.417 323.6287 475.8143 -0.08419291 0.2258598
Moved 881.4478 352.3665 492.0199 -0.01767019 0.2675408
Moved 881.4785 372.1458 505.4305 0.02811521 0.3020332
Moved 881.5092 387.6881 515.2129 0.06409287 0.3271936
Moved 881.5399 402.9774 524.191 0.09948472 0.3502854
Moved 881.5706 414.5008 530.2504 0.1261592 0.3658702
Moved 881.6014 426.126 537.063 0.1530694 0.3833924
Moved 881.6321 433.809 541.809 0.1708541 0.3955991
Moved 881.6628 440.549 544 0.1864561 0.4012345
Moved 881.6935 446.9259 546.3087 0.2012173 0.4071724
Moved 881.7243 453.3538 548.1769 0.2160966 0.4119775
Moved 881.755 463.1823 551.0456 0.238848 0.4193559
Moved 881.7857 472.681 552 0.2608357 0.4218106
Moved 881.8165 481.2675 552 0.2807117 0.4218106
Moved 881.8472 486.5801 552 0.2930096 0.4218106
Moved 881.8779 490.1595 552 0.3012951 0.4218106
Ended 881.9087 490.1595 552 0.3012951 0.4218106
Candidates 881.9702 13 stop auto do so drop strip deep step atp atop group steep wi
Began 882.9536 433 417 0.1689814 0.0745884
Moved 882.9843 422.3713 417 0.1443781 0.0745884
Moved 883.015 407.5287 432.5468 0.1100201 0.114575
Moved 883.0458 391 448 0.07175922 0.1543209
Moved 883.0765 371.764 467.5555 0.02723148 0.2046179
Moved 883.1072 353.8556 489.5258 -0.01422311 0.261126
Moved 883.1379 338.622 508.5292 -0.04948616 0.3100031
Moved 883.1686 329.464 518.536 -0.0706852 0.3357406
Moved 883.1993 319.9869 529.0131 -0.09262288 0.362688
Moved 883.2301 311.8665 537.1335 -0.1114202 0.3835739
Ended 883.2609 307.4949 541.5051 -0.1215396 0.3948176
Accept 883.3223 2 do
Began 883.937 333 528 -0.06249999 0.3600822
Stationary 883.9676 333 528 -0.06249999 0.3600822
Stationary 883.9984 333 528 -0.06249999 0.3600822
Moved 884.0291 344.3831 528 -0.03615011 0.3600822
Moved 884.0598 356.208 528 -0.008777778 0.3600822
Moved 884.0906 369.2774 537.6387 0.02147556 0.3848732
Moved 884.1213 378.7653 540.1913 0.04343817 0.3914385
Moved 884.152 390.6994 545.2197 0.07106344 0.4043714
Moved 884.1827 407.1234 552.0411 0.1090821 0.4219164
Moved 884.2135 409.4756 553 0.1145268 0.4243826
Moved 884.2443 413.3472 554 0.1234888 0.4269547
Moved 884.2749 414 554.868 0.125 0.4291873
Moved 884.3057 415 555 0.1273148 0.4295266
Moved 884.3364 416 555 0.1296297 0.4295266
Moved 884.3671 416 556.0483 0.1296297 0.4322228
Moved 884.3979 417 556 0.1319444 0.4320986
Stationary 884.4286 417 556 0.1319444 0.4320986
Stationary 884.4594 417 556 0.1319444 0.4320986
Moved 884.4901 418.0352 556 0.1343406 0.4320986
Moved 884.5208 423.6184 556 0.1472649 0.4320986
Moved 884.5516 437.3856 556 0.1791333 0.4320986
Moved 884.5823 450.4798 546.6081 0.2094439 0.4079425
Moved 884.613 463.7896 543.5526 0.2402537 0.4000838
Moved 884.6437 475.9756 541 0.2684621 0.3935184
Moved 884.6744 483.4112 538.7944 0.2856741 0.3878455
Moved 884.7052 489.4922 537.2539 0.2997505 0.3838834
Moved 884.7359 492.6137 535.3863 0.3069762 0.3790799
Moved 884.7667 495.4711 534 0.3135906 0.3755144
Moved 884.7974 497.3452 532 0.3179286 0.3703703
Moved 884.8281 497 528.2744 0.3171296 0.3607878
Moved 884.8589 483.6122 521.8061 0.2861395 0.3441515
Moved 884.8896 465.8067 515.8019 0.2449228 0.3287085
Moved 884.9203 448.0526 510.7293 0.2038255 0.3156617
Moved 884.951 432.8347 510 0.168599 0.3137859
Moved 884.9818 422.248 509 0.1440926 0.3112139
Moved 885.0125 415.4268 509 0.1283028 0.3112139
Moved 885.0432 410.3497 509 0.1165502 0.3112139
Ended 885.074 409 509 0.113426 0.3112139
Candidates 885.1354 13 you to toy roy too root i u error rio yo tour output
Began 885.8422 333 389 -0.06249999 0.002572016
Stationary 885.8729 333 389 -0.06249999 0.002572016
Moved 885.9037 346.5475 375.0736 -0.0311401 -0.03324689
Moved 885.9344 383.4856 365.7878 0.0543647 -0.05713027
Moved 885.9652 422.2735 366 0.1441516 -0.05658444
Ended 885.9959 448.7494 377.4122 0.2054384 -0.02723215
Accept 886.1803 0 you
Began 886.5184 173 375 -0.4328704 -0.03343629
Stationary 886.5491 173 375 -0.4328704 -0.03343629
Stationary 886.5798 173 375 -0.4328704 -0.03343629
Stationary 886.6105 173 375 -0.4328704 -0.03343629
Stationary 886.6412 173 375 -0.4328704 -0.03343629
Stationary 886.672 173 375 -0.4328704 -0.03343629
Moved 886.7027 186.0458 375 -0.4026717 -0.03343629
Moved 886.7334 206.6643 384.3312 -0.3549437 -0.009436156
Moved 886.7642 224.0502 384 -0.3146986 -0.01028807
Moved 886.7949 237.3134 384 -0.2839968 -0.01028807
Moved 886.8256 246.9224 384 -0.2617536 -0.01028807
Moved 886.8564 259.078 384 -0.2336157 -0.01028807
Moved 886.8871 275.7757 377 -0.1949636 -0.02829226
Moved 886.9178 301.6492 376 -0.1350712 -0.03086435
Moved 886.9485 327.614 376 -0.07496765 -0.03086435
Moved 886.9793 357.0478 384.672 -0.006833871 -0.008559717
Moved 887.01 377.8035 387.5433 0.04121174 -0.001174628
Moved 887.0408 395.4164 391.4028 0.08198251 0.008751905
Moved 887.0715 408.5454 395.9091 0.1123737 0.02034215
Moved 887.1022 421.1588 399.7897 0.1415712 0.03032311
Moved 887.1329 438.2505 404.9689 0.1811354 0.04364437
Moved 887.1637 452.9035 409.3012 0.2150545 0.05478702
Moved 887.1944 465.2743 412 0.2436905 0.06172835
Moved 887.2252 479.6053 415.9436 0.276864 0.07187133
Moved 887.2559 497.0746 418.8149 0.3173023 0.07925642
Moved 887.2866 508.3359 419 0.3433703 0.07973251
Moved 887.3173 513.4126 419 0.3551218 0.07973251
Ended 887.3481 515 419 0.3587963 0.07973251
Candidates 887.4095 13 all ask al ago fall walk wall call ash ah shop school wal
Began 888.2393 399 377 0.09027779 -0.02829226
Stationary 888.27 399 377 0.09027779 -0.02829226
Stationary 888.3008 399 377 0.09027779 -0.02829226
Moved 888.3315 406.9069 398.7773 0.1085808 0.02771943
Moved 888.3622 413.7446 413.1169 0.1244089 0.06460115
Moved 888.3929 424.6701 432.3402 0.1496993 0.1140437
Moved 888.4236 435.7895 449.6843 0.1754387 0.1586529
Moved 888.4544 447.2089 463.5112 0.2018725 0.1942159
Moved 888.4852 458.1743 476.0092 0.2272553 0.2263609
Moved 888.5158 469.1035 487.8047 0.2525545 0.2566994
Moved 888.5466 477.1471 497.147 0.2711737 0.2807279
Moved 888.5773 483.1978 503.1318 0.28518 0.2961209
Ended 888.608 486 505 0.2916667 0.3009258
Accept 888.6695 1 ask
Began 889.1305 254 381 -0.2453704 -0.01800419
Stationary 889.1612 254 381 -0.2453704 -0.01800419
Stationary 889.192 254 381 -0.2453704 -0.01800419
Stationary 889.2227 254 381 -0.2453704 -0.01800419
Stationary 889.2534 254 381 -0.2453704 -0.01800419
Stationary 889.2841 254 381 -0.2453704 -0.01800419
Stationary 889.3149 254 381 -0.2453704 -0.01800419
Stationary 889.3456 254 381 -0.2453704 -0.01800419
Moved 889.3763 266.6451 395.9816 -0.2160992 0.02052861
Moved 889.407 294.2953 416.7215 -0.1520942 0.07387212
Moved 889.4377 330.6237 444.4186 -0.0680008 0.1451094
Moved 889.4686 358.649 462.766 -0.003127257 0.1922993
Moved 889.4992 387.2288 482.7119 0.06302963 0.2436004
Moved 889.53 408.2442 498.8295 0.1116765 0.2850551
Moved 889.5607 423.1016 510.918 0.1460685 0.3161469
Moved 889.5914 437.6165 520.3699 0.1796679 0.3404576
Moved 889.6221 446.9849 525.9899 0.2013538 0.3549123
Moved 889.6529 456.6004 530.7336 0.2236121 0.367113
Moved 889.6837 464.1084 534.3695 0.2409917 0.3764647
Moved 889.7144 470.4678 538.2339 0.2557125 0.3864039
Moved 889.7451 475.1064 539 0.2664502 0.3883744
Moved 889.7758 478.7399 540 0.2748609 0.3909464
Moved 889.8066 481.5281 540 0.281315 0.3909464
Moved 889.8373 483.5 540 0.2858797 0.3909464
Moved 889.868 487.2688 523.9247 0.2946037 0.3496006
Moved 889.8988 490.7935 513.0322 0.3027629 0.3215849
Moved 889.9295 493.6548 499.0712 0.3093861 0.285677
Moved 889.9601 498.5749 476.1757 0.3207751 0.2267891
Moved 889.9909 505.8131 452.154 0.3375304 0.1650051
Moved 890.0217 511.9333 431.2336 0.3516974 0.1111974
Moved 890.0524 515.6819 415.7953 0.3603747 0.0714899
Moved 890.0832 518.704 403.1841 0.3673703 0.03905363
Moved 890.1139 521.174 394.3043 0.3730878 0.01621466
Moved 890.1446 523 388.7873 0.3773148 0.00202489
Moved 890.1754 524 386.0238 0.3796296 -0.005082888
Moved 890.2061 525 383.5 0.3819444 -0.01157415
Moved 890.2368 526 381.6461 0.3842592 -0.01634252
Moved 890.2675 527 380.5 0.3865741 -0.0192902
Moved 890.2982 528 378.9163 0.3888889 -0.02336361
Stationary 890.329 528 379 0.3888889 -0.02314815
Stationary 890.3597 528 379 0.3888889 -0.02314815
Moved 890.3904 508.4643 388.5357 0.3436675 0.001377765
Moved 890.4211 490.2961 401.2171 0.3016113 0.03399456
Moved 890.452 470.5589 416.9529 0.2559233 0.07446725
Moved 890.4827 448.062 435.3208 0.2038471 0.1217099
Moved 890.5134 427.6136 449.4189 0.1565129 0.1579703
Moved 890.5441 407.7736 460.7925 0.110587 0.1872233
Moved 890.5748 394.2983 468.821 0.07939428 0.2078728
Moved 890.6056 380.785 474.6075 0.04811337 0.2227557
Moved 890.6364 369.3107 479.3447 0.02155254 0.2349399
Moved 890.667 359.3878 484.3061 -0.0014171 0.2477008
Moved 890.6978 347.771 492.2291 -0.02830793 0.2680788
Moved 890.7285 338.143 499.9047 -0.05059481 0.2878206
Moved 890.7593 333.1761 506.6478 -0.06209235 0.3051639
Ended 890.79 330.655 509.345 -0.06792823 0.3121013
Candidates 890.8514 13 adult supply file silly fully sole apply apple while for style guilty guilt
Began 891.927 366 452 0.01388888 0.164609
Stationary 891.9578 366 452 0.01388888 0.164609
Stationary 891.9885 366 452 0.01388888 0.164609
Stationary 892.0192 366 452 0.01388888 0.164609
Moved 892.05 366 438.3425 0.01388888 0.1294817
Moved 892.0806 357.489 427.9779 -0.005812595 0.1028238
Moved 892.1115 354.3771 415.5082 -0.01301601 0.07075156
Moved 892.1422 351.8861 405.5446 -0.01878207 0.04512484
Moved 892.1729 352 397.9268 -0.01851852 0.0255319
Moved 892.2036 352 391.3069 -0.01851852 0.008505519
Moved 892.2343 357.336 385.4754 -0.006166597 -0.006493423
Moved 892.2651 364.9919 380.3387 0.01155525 -0.01970487
Moved 892.2958 376.7983 375.8004 0.03888498 -0.03137761
Moved 892.3265 385.1455 371.9272 0.05820721 -0.04133939
Moved 892.3572 392.1145 370.2952 0.07433921 -0.04553712
Moved 892.388 396.4803 369 0.08444517 -0.04886839
Moved 892.4188 402.6726 367 0.0987793 -0.05401234
Moved 892.4495 406.2138 365 0.1069763 -0.05915646
Moved 892.4802 409.7131 363.2869 0.1150766 -0.06356266
Moved 892.5109 413.5831 360.4169 0.124035 -0.07094426
Moved 892.5417 416.4569 357.5431 0.1306873 -0.07833567
Moved 892.5724 419.3222 354.6779 0.1373199 -0.08570518
Moved 892.6031 421 352.1177 0.1412037 -0.09229001
Ended 892.6339 421 352 0.1412037 -0.09259266
Accept 892.6953 3 silly
Began 893.1255 206 478 -0.3564815 0.2314814
Stationary 893.1563 206 478 -0.3564815 0.2314814
Moved 893.187 197.7096 488.363 -0.3756722 0.2581351
Moved 893.2177 191.2902 495.7098 -0.390532 0.2770314
Moved 893.2485 183.2521 504.7479 -0.4091385 0.3002773
Moved 893.2792 175.1321 512.8679 -0.4279348 0.3211621
Moved 893.3099 170.8378 518.1622 -0.4378754 0.3347791
Moved 893.3406 168 520.7957 -0.4444444 0.3415527
Moved 893.3713 165.5 523.5 -0.4502315 0.3485081
Moved 893.4021 164.9796 524.0204 -0.451436 0.3498466
Stationary 893.4328 164.9796 524.0204 -0.451436 0.3498466
Stationary 893.4636 164.9796 524.0204 -0.451436 0.3498466
Moved 893.4943 183.7953 524 -0.4078811 0.3497942
Moved 893.5251 213.2409 510.5037 -0.3397202 0.3150813
Moved 893.5557 249.9033 500.5242 -0.2548535 0.289414
Moved 893.5864 289.9364 495.0079 -0.1621842 0.2752261
Moved 893.6172 324.8692 494 -0.08132135 0.2726337
Moved 893.6479 348.1839 494 -0.02735203 0.2726337
Moved 893.6787 363.4631 494 0.008016427 0.2726337
Moved 893.7095 378.7944 494 0.04350563 0.2726337
Moved 893.7401 389.1279 494 0.06742567 0.2726337
Moved 893.7709 394.8065 501 0.08057068 0.2906378
Moved 893.8016 399.8389 501 0.09221961 0.2906378
Moved 893.8323 402.2921 501 0.09789844 0.2906378
Moved 893.8631 406.326 501 0.1072362 0.2906378
Moved 893.8938 409.5875 501 0.1147858 0.2906378
Moved 893.9246 412.5 501 0.1215278 0.2906378
Moved 893.9553 414.4763 501 0.1261025 0.2906378
Moved 893.986 417.3442 503.3442 0.1327411 0.2966671
Moved 894.0167 418.5 503 0.1354167 0.2957818
Moved 894.0475 418 505.5 0.1342593 0.3022119
Moved 894.0782 418 505 0.1342593 0.3009258
Moved 894.1089 392.5 505 0.07523149 0.3009258
Moved 894.1396 365.9704 505 0.01382033 0.3009258
Moved 894.1703 339.9766 497 -0.04635046 0.2803498
Moved 894.2011 319.7719 497 -0.09312048 0.2803498
Moved 894.2319 302.4438 497 -0.1332318 0.2803498
Moved 894.2626 285.1719 497 -0.1732131 0.2803498
Moved 894.2933 273.8709 497 -0.1993729 0.2803498
Moved 894.324 265.2731 497 -0.2192752 0.2803498
Moved 894.3548 259.156 497 -0.2334352 0.2803498
Moved 894.3855 252.4033 493.7017 -0.2490665 0.2718664
Moved 894.4162 246.8338 487.6677 -0.2619587 0.2563467
Moved 894.447 241.4062 477.0156 -0.2745226 0.2289494
Moved 894.4777 234.773 457.7056 -0.2898772 0.1792839
Moved 894.5084 230.0389 434.6752 -0.3008358 0.1200493
Moved 894.5392 224.2649 407.3246 -0.3142016 0.04970323
Moved 894.5699 223.1131 393.6786 -0.3168679 0.01460558
Moved 894.6006 222 382.489 -0.3194444 -0.01417443
Moved 894.6313 222 376.3738 -0.3194444 -0.02990283
Moved 894.662 222 373.5037 -0.3194444 -0.03728474
Moved 894.6928 222 373 -0.3194444 -0.03858032
Moved 894.7236 234.3763 379.1269 -0.2907955 -0.02282186
Moved 894.7543 254.0451 397.2894 -0.245266 0.02389248
Moved 894.785 270.5436 413.3231 -0.207075 0.06513125
Moved 894.8157 285.8602 437.3763 -0.1716198 0.1269966
Moved 894.8465 303.2231 462.2603 -0.131428 0.1909985
Moved 894.8772 322.4865 484.4008 -0.08683692 0.2479444
Moved 894.908 335.1464 498.5757 -0.05753149 0.2844023
Moved 894.9387 345.8991 507.8991 -0.03264095 0.3083824
Moved 894.9694 358.8743 515.3497 -0.002605865 0.3275455
Moved 895.0001 370.2052 520.6026 0.02362321 0.341056
Moved 895.0309 378.8478 522.616 0.04362921 0.3462344
Moved 895.0616 388.4679 523 0.0658979 0.3472221
Moved 895.0923 405.5051 523 0.1053358 0.3472221
Moved 895.123 427.3374 523.9053 0.1558737 0.3495507
Moved 895.1538 444.8274 525.7655 0.1963597 0.354335
Moved 895.1845 462.4162 527.6416 0.2370745 0.3591604
Moved 895.2153 486.5 532 0.2928241 0.3703703
Moved 895.246 496.0833 532 0.3150076 0.3703703
Moved 895.2767 501.7612 533 0.3281509 0.3729423
Moved 895.3074 505.752 533 0.3373888 0.3729423
Moved 895.3381 508.2332 533 0.3431324 0.3729423
Moved 895.3689 509 533 0.3449074 0.3729423
Moved 895.3997 509 524.7234 0.3449074 0.3516548
Moved 895.4304 499.2474 507.4949 0.322332 0.3073428
Moved 895.4611 486.425 488.1376 0.2926506 0.2575555
Moved 895.4918 469.106 457.8434 0.2525603 0.1796384
Moved 895.5226 449.7787 430.2552 0.2078209 0.108681
Moved 895.5533 434.1608 408.5478 0.1716686 0.05284918
Moved 895.584 420.5593 388.7287 0.1401835 0.001874225
Moved 895.6147 409.0837 369.1674 0.1136197 -0.04843794
Moved 895.6455 397.9214 352.2023 0.08778096 -0.09207243
Moved 895.6762 389.3328 339.4437 0.06789992 -0.1248877
Moved 895.7069 382.4877 327.7315 0.05205482 -0.1550115
Moved 895.7377 377.7361 321.7361 0.04105588 -0.1704318
Moved 895.7684 374.5009 317.5009 0.03356705 -0.1813249
Moved 895.7991 371.9852 314.9852 0.02774358 -0.1877953
Moved 895.8299 369.1135 314.1135 0.02109607 -0.1900374
Moved 895.8606 367.2423 314 0.0167647 -0.1903292
Moved 895.8914 364.7695 314 0.01104057 -0.1903292
Moved 895.9221 362.8218 312.8218 0.006531974 -0.1933597
Moved 895.9528 359.9512 313 -0.0001129508 -0.1929013
Moved 895.9835 353.2384 313 -0.01565193 -0.1929013
Moved 896.0143 334.6812 323.5913 -0.05860846 -0.1656602
Moved 896.045 324.8762 330.517 -0.08130521 -0.1478471
Moved 896.0757 309.9801 343.8499 -0.1157868 -0.1135548
Moved 896.1064 296.9587 352.4247 -0.1459289 -0.09150022
Moved 896.1372 281.2319 361.884 -0.1823335 -0.06717069
Moved 896.1679 269.0037 367.4991 -0.2106395 -0.05272876
Moved 896.1987 257.556 372.361 -0.2371388 -0.04022394
Moved 896.2294 249.409 376.7955 -0.2559977 -0.02881831
Moved 896.2599 237.9119 380.772 -0.2826114 -0.01859053
Moved 896.2908 230.6959 383 -0.299315 -0.01286016
Ended 896.3215 227.8281 385.1719 -0.3059536 -0.007273905
Candidates 896.4138 13 questions equations details quotations suggestions situations stations status strains relations directions elections russia
Began 897.2436 334 389 -0.06018519 0.002572016
Stationary 897.2743 334 389 -0.06018519 0.002572016
Stationary 897.305 334 389 -0.06018519 0.002572016
Moved 897.3358 363.6514 382.5657 0.008452336 -0.0139771
Moved 897.3665 402.4689 376.3164 0.09830753 -0.03005047
Moved 897.3972 452.4886 376 0.214094 -0.03086435
Ended 897.4279 487 383 0.2939814 -0.01286016
Accept 897.5201 0 questions
Began 898.3806 631 436 0.6273149 0.1234567
Stationary 898.4113 631 436 0.6273149 0.1234567
Stationary 898.4421 631 436 0.6273149 0.1234567
Ended 898.4728 631 436 0.6273149 0.1234567
PhraseEnd 898.5342
