I listen to the tape everyday
Stationary 2766.757 147 201 -0.4930556 -0.4809672
Moved 2766.788 146 200 -0.4953704 -0.4835392
Stationary 2766.818 146 200 -0.4953704 -0.4835392
Stationary 2766.849 146 200 -0.4953704 -0.4835392
Moved 2766.88 145 200 -0.4976852 -0.4835392
Stationary 2766.911 145 200 -0.4976852 -0.4835392
Stationary 2766.941 145 200 -0.4976852 -0.4835392
Stationary 2766.972 145 200 -0.4976852 -0.4835392
Moved 2767.003 145 210.5707 -0.4976852 -0.4563512
Moved 2767.033 156.3168 226.2919 -0.471489 -0.4159159
Moved 2767.064 162 241.5 -0.4583334 -0.3768004
Moved 2767.095 168.0457 255.1143 -0.4443386 -0.3417844
Moved 2767.126 177.579 275.2632 -0.4222709 -0.289961
Moved 2767.156 188.9915 292.7394 -0.395853 -0.245012
Moved 2767.187 202.3661 307.5938 -0.3648933 -0.2068062
Moved 2767.218 226.3291 327.163 -0.3094234 -0.1564739
Moved 2767.249 252.3428 343.1905 -0.2492063 -0.1152508
Moved 2767.279 276.2564 355.6696 -0.1938508 -0.08315451
Moved 2767.31 299.3225 365.729 -0.1404572 -0.05728144
Moved 2767.341 323.3401 375.8776 -0.08486077 -0.0311791
Moved 2767.372 340.9656 383.3218 -0.04406114 -0.01203231
Moved 2767.402 354.9594 391.3756 -0.01166811 0.008682125
Moved 2767.433 365.7991 398.1994 0.01342386 0.02623295
Moved 2767.464 370.4699 401.4699 0.02423594 0.03464479
Moved 2767.494 370 403.3458 0.02314816 0.03946964
Moved 2767.525 363.8294 405.763 0.008864403 0.04568669
Moved 2767.556 335.4649 407 -0.05679428 0.04886827
Moved 2767.587 296.6135 407 -0.1467281 0.04886827
Moved 2767.617 256.5 394.5 -0.2395834 0.01671807
Moved 2767.648 226.051 384.0227 -0.3100671 -0.01022971
Moved 2767.679 203.7616 376.3808 -0.3616629 -0.02988478
Moved 2767.709 189.0358 371.259 -0.3957506 -0.04305828
Moved 2767.74 180.3532 367.7844 -0.415849 -0.05199487
Moved 2767.771 173.685 364.8425 -0.4312847 -0.05956147
Moved 2767.802 170.9778 364 -0.4375513 -0.06172839
Moved 2767.833 169.1115 363 -0.4418715 -0.06430049
Moved 2767.863 168.5 363 -0.4432871 -0.06430049
Moved 2767.894 169 359.4656 -0.4421296 -0.07339116
Moved 2767.925 194.5052 340.7959 -0.3830899 -0.1214098
Moved 2767.955 242.7867 296.2134 -0.2713272 -0.2360768
Moved 2767.986 306.5762 225.5651 -0.1236662 -0.4177853
Moved 2768.017 339.5809 179.0448 -0.04726638 -0.5374362
Moved 2768.048 357.5344 145.2382 -0.005707493 -0.6243874
Ended 2768.078 362 137.5 0.004629592 -0.6442901
Candidates 2768.17 13 listen pattern often hidden kitchen karen oxygen parish laden fifteen patch platform learn
Began 2768.969 206 274 -0.3564815 -0.2932099
Stationary 2769 206 274 -0.3564815 -0.2932099
Moved 2769.031 217.2294 274 -0.3304874 -0.2932099
Moved 2769.062 237.9609 274 -0.2824979 -0.2932099
Moved 2769.092 255.1756 274 -0.242649 -0.2932099
Moved 2769.123 269.4423 274 -0.2096243 -0.2932099
Moved 2769.154 279.4413 274 -0.1864785 -0.2932099
Moved 2769.185 285.041 274 -0.1735161 -0.2932099
Ended 2769.215 289 274 -0.1643519 -0.2932099
Accept 2769.277 0 listen
Began 2769.707 285 221 -0.1736111 -0.4295268
Stationary 2769.738 285 221 -0.1736111 -0.4295268
Stationary 2769.769 285 221 -0.1736111 -0.4295268
Moved 2769.799 285 252.2205 -0.1736111 -0.3492273
Moved 2769.83 285 289.5455 -0.1736111 -0.2532267
Moved 2769.861 285 318.4742 -0.1736111 -0.1788215
Moved 2769.891 285 335.8095 -0.1736111 -0.1342348
Moved 2769.922 285 343.741 -0.1736111 -0.113835
Moved 2769.953 292 348.8114 -0.1574074 -0.1007937
Moved 2769.983 298.7228 353.3614 -0.1418453 -0.08909108
Moved 2770.014 317.5 356.5 -0.09837966 -0.0810186
Moved 2770.045 344.6957 356 -0.03542662 -0.0823046
Moved 2770.076 376.5916 356 0.03840655 -0.0823046
Moved 2770.106 403.5057 347.332 0.1007077 -0.1045988
Moved 2770.137 422.7109 344.7556 0.145164 -0.1112253
Moved 2770.168 446.5554 339.7778 0.2003596 -0.1240282
Ended 2770.199 462 337 0.2361111 -0.1311728
Candidates 2770.291 13 to top too up you tip group yo trip tp http yup took
Began 2770.782 263 279 -0.2245371 -0.2803498
Stationary 2770.813 263 279 -0.2245371 -0.2803498
Moved 2770.844 273.304 279 -0.2006852 -0.2803498
Moved 2770.875 296.4579 279 -0.1470882 -0.2803498
Moved 2770.906 315.9865 279 -0.1018831 -0.2803498
Moved 2770.936 333.5012 279 -0.06133989 -0.2803498
Moved 2770.967 344.8198 279 -0.03513942 -0.2803498
Moved 2770.998 349.9673 279 -0.02322386 -0.2803498
Ended 2771.028 353 279 -0.01620372 -0.2803498
Accept 2771.09 0 to
Began 2771.305 313 201 -0.1087963 -0.4809672
Stationary 2771.336 313 201 -0.1087963 -0.4809672
Stationary 2771.366 313 201 -0.1087963 -0.4809672
Moved 2771.397 313 214.4021 -0.1087963 -0.4464967
Moved 2771.428 303.5377 236.618 -0.1306998 -0.3893569
Moved 2771.458 298.7916 266.2507 -0.1416862 -0.3131413
Moved 2771.489 297.0099 287.931 -0.1458105 -0.2573792
Moved 2771.52 295.4813 306.631 -0.1493489 -0.2092825
Moved 2771.551 293.619 323.9052 -0.1536598 -0.1648531
Moved 2771.582 294 333.5279 -0.1527778 -0.1401032
Moved 2771.612 294 340.2689 -0.1527778 -0.1227651
Moved 2771.643 294 343.6375 -0.1527778 -0.1141012
Moved 2771.674 294 345.5 -0.1527778 -0.1093108
Moved 2771.704 294 345 -0.1527778 -0.1105968
Moved 2771.735 312.6718 320.6017 -0.1095561 -0.1733496
Moved 2771.766 329.0176 282.5543 -0.07171849 -0.2712083
Moved 2771.797 340.374 247.817 -0.04543056 -0.3605531
Moved 2771.827 346.1065 223.0208 -0.03216088 -0.4243294
Moved 2771.858 350.0839 200.2454 -0.02295405 -0.482908
Moved 2771.889 351 184.2135 -0.02083332 -0.5241423
Moved 2771.919 351 175.5048 -0.02083332 -0.5465413
Moved 2771.95 351 170 -0.02083332 -0.5606995
Moved 2771.981 339.1699 167.7233 -0.04821782 -0.5665554
Moved 2772.012 320.8964 168 -0.0905177 -0.5658437
Moved 2772.042 296.7629 190.1897 -0.1463821 -0.5087714
Moved 2772.073 278.114 208.441 -0.1895508 -0.4618286
Moved 2772.104 261.8441 230.4493 -0.2272126 -0.405223
Moved 2772.135 250.808 246.788 -0.2527592 -0.3631997
Moved 2772.165 239.3144 264.1999 -0.2793649 -0.3184159
Moved 2772.196 230.293 283.7372 -0.3002477 -0.2681655
Moved 2772.227 222.3403 300.7661 -0.3186567 -0.2243671
Moved 2772.258 216.1615 315.0964 -0.3329596 -0.1875094
Moved 2772.288 212.0598 327.8207 -0.3424543 -0.1547821
Moved 2772.319 208.1637 340.3454 -0.351473 -0.1225685
Moved 2772.35 206.3035 350.7862 -0.355779 -0.09571452
Moved 2772.38 204.4245 359.7264 -0.3601284 -0.07272006
Ended 2772.411 204 364 -0.3611111 -0.06172839
Candidates 2772.503 13 the threw there that else tune these give trigger use rude further drive
Began 2772.841 154 307 -0.4768519 -0.2083334
Stationary 2772.872 154 307 -0.4768519 -0.2083334
Moved 2772.903 159.5255 307 -0.4640613 -0.2083334
Moved 2772.934 178.3687 307 -0.4204428 -0.2083334
Moved 2772.964 200.354 307 -0.3695508 -0.2083334
Moved 2772.995 225.3061 307 -0.3117913 -0.2083334
Moved 2773.026 245.4415 307 -0.2651818 -0.2083334
Moved 2773.056 258.1853 307 -0.2356822 -0.2083334
Moved 2773.087 273.7263 307 -0.1997077 -0.2083334
Moved 2773.118 282.1818 307 -0.1801347 -0.2083334
Moved 2773.149 286.9372 307 -0.1691269 -0.2083334
Moved 2773.179 289.4405 307 -0.1633322 -0.2083334
Ended 2773.21 290.5 307 -0.1608796 -0.2083334
Accept 2773.271 0 the
Began 2773.64 284 217 -0.1759259 -0.4398148
Stationary 2773.671 284 217 -0.1759259 -0.4398148
Stationary 2773.702 284 217 -0.1759259 -0.4398148
Stationary 2773.733 284 217 -0.1759259 -0.4398148
Stationary 2773.763 284 217 -0.1759259 -0.4398148
Stationary 2773.794 284 217 -0.1759259 -0.4398148
Moved 2773.825 284 234.559 -0.1759259 -0.3946529
Moved 2773.855 284 246.1554 -0.1759259 -0.3648267
Moved 2773.886 284 258.3984 -0.1759259 -0.3333374
Moved 2773.917 284 269.8855 -0.1759259 -0.3037925
Moved 2773.948 284 278.6111 -0.1759259 -0.28135
Moved 2773.979 284 287.2505 -0.1759259 -0.2591293
Moved 2774.009 284 295.8731 -0.1759259 -0.2369519
Moved 2774.04 284 302.4619 -0.1759259 -0.2200053
Moved 2774.071 284 307.3932 -0.1759259 -0.2073221
Moved 2774.101 284 313.1369 -0.1759259 -0.1925492
Moved 2774.132 284 317.444 -0.1759259 -0.1814711
Moved 2774.163 275.6847 323.6306 -0.1951743 -0.1655592
Moved 2774.194 275 327.6464 -0.1967592 -0.1552305
Moved 2774.224 273.3065 330 -0.2006794 -0.149177
Moved 2774.255 268.8677 331.5661 -0.2109543 -0.145149
Moved 2774.286 259.5552 332 -0.232511 -0.144033
Moved 2774.316 223.1993 306.1566 -0.3166683 -0.2105027
Moved 2774.347 188.8347 274.6935 -0.3962161 -0.2914262
Moved 2774.378 157.8161 240.0978 -0.4680183 -0.380407
Moved 2774.409 139.099 216.6238 -0.5113447 -0.4407825
Moved 2774.439 127.6721 200.4535 -0.537796 -0.4823728
Moved 2774.47 120.0271 191.0271 -0.5554929 -0.5066176
Moved 2774.501 117.3403 186.3402 -0.5617123 -0.5186723
Moved 2774.531 114.5681 183.5681 -0.5681295 -0.5258023
Moved 2774.562 113.8486 181.8486 -0.5697949 -0.5302247
Stationary 2774.593 114 182 -0.5694444 -0.5298353
Moved 2774.624 132.9526 201.9526 -0.5255727 -0.4785169
Moved 2774.655 174.0655 242.3372 -0.430404 -0.3746473
Moved 2774.685 228.3856 280.2571 -0.3046629 -0.2771166
Moved 2774.716 297.8392 312.7979 -0.1438907 -0.1934212
Moved 2774.747 337.1715 328.1161 -0.05284373 -0.1540225
Moved 2774.777 375.0974 338.0994 0.03494769 -0.1283452
Moved 2774.808 405.5766 343.5577 0.1055014 -0.1143064
Moved 2774.839 429.7785 345 0.1615243 -0.1105968
Moved 2774.87 453.8804 348.9658 0.2173158 -0.1003965
Moved 2774.9 473.1803 351 0.2619913 -0.09516476
Moved 2774.931 488.4057 353.7343 0.2972354 -0.0881319
Moved 2774.962 501.2319 356.2464 0.3269256 -0.08167078
Moved 2774.992 511.453 360.1133 0.3505857 -0.07172517
Moved 2775.023 519.9514 362.9838 0.3702579 -0.06434209
Moved 2775.054 526.9554 366.3036 0.386471 -0.05580345
Moved 2775.085 531.4163 368 0.3967971 -0.05144041
Moved 2775.115 534.2886 370.2886 0.4034458 -0.04555408
Moved 2775.146 535 371.1509 0.4050927 -0.04333614
Stationary 2775.177 535 371.1509 0.4050927 -0.04333614
Moved 2775.208 505.8946 373 0.3377189 -0.03858032
Moved 2775.238 465.0721 373 0.2432223 -0.03858032
Moved 2775.269 415.9513 373 0.1295169 -0.03858032
Moved 2775.3 378.0946 363.2063 0.04188557 -0.06376988
Moved 2775.331 343.9873 360.3323 -0.03706649 -0.071162
Moved 2775.361 316.2378 359 -0.1013015 -0.07458848
Moved 2775.392 297.5463 359 -0.1445687 -0.07458848
Moved 2775.423 278.2036 359 -0.1893436 -0.07458848
Moved 2775.453 260.2107 359 -0.2309938 -0.07458848
Moved 2775.484 245.5004 358 -0.2650454 -0.07716057
Moved 2775.515 232.6917 358 -0.2946951 -0.07716057
Moved 2775.546 219.6765 358 -0.3248229 -0.07716057
Moved 2775.576 206.2513 358 -0.3558997 -0.07716057
Moved 2775.607 195.1253 358 -0.3816544 -0.07716057
Moved 2775.638 181.0398 358 -0.4142596 -0.07716057
Moved 2775.668 168.6978 358 -0.4428291 -0.07716057
Moved 2775.699 159.6092 358 -0.4638676 -0.07716057
Moved 2775.73 151.6795 358 -0.4822235 -0.07716057
Moved 2775.761 143.9426 358 -0.5001329 -0.07716057
Moved 2775.792 139.6051 357 -0.5101734 -0.07973259
Moved 2775.822 137.5 357 -0.5150463 -0.07973259
Ended 2775.853 137.5 357 -0.5150463 -0.07973259
Candidates 2775.914 13 tape despite rape spite support site super wrote store resort adore report sport
Began 2776.344 138 277 -0.513889 -0.2854939
Stationary 2776.375 138 277 -0.513889 -0.2854939
Moved 2776.406 158.5536 277 -0.466311 -0.2854939
Moved 2776.437 185.1284 284 -0.4047952 -0.2674897
Moved 2776.468 207.0099 284 -0.3541437 -0.2674897
Moved 2776.498 229.6124 284 -0.3018232 -0.2674897
Moved 2776.529 245.0988 284 -0.2659749 -0.2674897
Moved 2776.56 255.181 275.6063 -0.2426367 -0.2890785
Moved 2776.59 263.8386 275 -0.2225958 -0.2906379
Moved 2776.621 268.794 274 -0.2111251 -0.2932099
Ended 2776.652 271.4581 272.7709 -0.2049582 -0.2963711
Accept 2776.713 0 tape
Began 2776.99 304 215 -0.1296296 -0.4449589
Stationary 2777.021 304 215 -0.1296296 -0.4449589
Stationary 2777.051 304 215 -0.1296296 -0.4449589
Stationary 2777.082 304 215 -0.1296296 -0.4449589
Moved 2777.113 296.8433 215 -0.1461961 -0.4449589
Moved 2777.144 283.0867 215 -0.17804 -0.4449589
Moved 2777.174 264.8045 228.826 -0.22036 -0.409398
Moved 2777.205 248.9901 240.34 -0.2569672 -0.3797841
Moved 2777.236 237.6992 251.3008 -0.2831037 -0.3515927
Moved 2777.267 226.071 266.1257 -0.3100208 -0.3134627
Moved 2777.296 216.6012 281.5983 -0.3319418 -0.273667
Moved 2777.328 210.8529 292.2206 -0.3452478 -0.2463463
Moved 2777.359 206.0362 306.8191 -0.3563977 -0.2087987
Moved 2777.389 203.1656 317.5033 -0.3630427 -0.1813187
Moved 2777.42 202 327.1138 -0.3657407 -0.1566005
Moved 2777.451 202 333.5018 -0.3657407 -0.1401704
Moved 2777.481 201 337.1165 -0.3680556 -0.1308733
Stationary 2777.512 201 337 -0.3680556 -0.1311728
Moved 2777.543 201 332.6027 -0.3680556 -0.1424828
Moved 2777.574 201 301.5761 -0.3680556 -0.2222837
Moved 2777.604 209.2355 260.4677 -0.3489919 -0.3280151
Moved 2777.635 218.2758 223.6211 -0.3280653 -0.4227852
Moved 2777.666 227.7079 195.2302 -0.3062316 -0.4958071
Moved 2777.697 238.1628 170.7559 -0.2820306 -0.5587556
Moved 2777.727 248.2359 150.5281 -0.2587131 -0.6107818
Moved 2777.758 256.8408 137.879 -0.2387945 -0.6433153
Moved 2777.789 262.4635 129.5365 -0.2257789 -0.6647725
Moved 2777.82 267.3685 122.6315 -0.2144248 -0.6825323
Moved 2777.85 270.5509 118.4491 -0.2070581 -0.6932894
Moved 2777.881 272 115.9641 -0.2037037 -0.6996807
Moved 2777.912 273.9137 114 -0.1992739 -0.7047326
Moved 2777.942 275.5 111.5 -0.1956018 -0.7111626
Moved 2777.973 276.1117 110.8883 -0.194186 -0.7127359
Moved 2778.004 276 109.7758 -0.1944444 -0.7155974
Stationary 2778.035 276 110 -0.1944444 -0.7150206
Stationary 2778.065 276 110 -0.1944444 -0.7150206
Stationary 2778.096 276 110 -0.1944444 -0.7150206
Moved 2778.127 270.7342 136.7614 -0.2066339 -0.6461899
Moved 2778.158 266.6257 143.9358 -0.2161443 -0.6277372
Moved 2778.188 260.8686 171.5914 -0.2294708 -0.5566065
Moved 2778.219 253.4764 202.4635 -0.2465824 -0.477203
Moved 2778.25 248.5 236.5 -0.2581019 -0.3896605
Moved 2778.281 246 268.5145 -0.2638889 -0.3073187
Moved 2778.311 242.7582 292.9347 -0.2713932 -0.2445096
Moved 2778.342 241.2201 312.0189 -0.2749534 -0.1954246
Moved 2778.373 239.3454 330.2728 -0.279293 -0.1484755
Moved 2778.404 238 344.1146 -0.2824074 -0.1128741
Moved 2778.434 236.9792 353.0831 -0.2847703 -0.08980684
Moved 2778.465 236 360.8026 -0.287037 -0.0699522
Moved 2778.496 234.2352 367.5297 -0.2911223 -0.05265004
Moved 2778.526 233.3728 373.2543 -0.2931184 -0.03792625
Moved 2778.557 233 376.1653 -0.2939815 -0.03043916
Moved 2778.588 233 378.0189 -0.2939815 -0.02567158
Moved 2778.618 233 380.9098 -0.2939815 -0.01823614
Moved 2778.649 233 382.5 -0.2939815 -0.01414617
Moved 2778.68 233 384 -0.2939815 -0.01028807
Moved 2778.711 245.506 385 -0.2650324 -0.007716127
Moved 2778.741 254.0807 385 -0.2451836 -0.007716127
Moved 2778.772 264.4467 385 -0.2211882 -0.007716127
Moved 2778.803 278.4498 385 -0.1887737 -0.007716127
Moved 2778.834 292.828 385 -0.1554908 -0.007716127
Moved 2778.865 303.7087 376.3464 -0.130304 -0.02997324
Moved 2778.895 314.8796 376.2241 -0.1044453 -0.03028799
Moved 2778.926 327.5982 373.3505 -0.07500409 -0.03767892
Moved 2778.957 337.5283 371 -0.05201787 -0.04372435
Moved 2778.987 344.0229 370 -0.03698394 -0.04629637
Moved 2779.018 347.8863 368.1137 -0.02804101 -0.05114795
Moved 2779.049 351 367.2406 -0.02083332 -0.05339351
Moved 2779.08 353.5 367 -0.0150463 -0.05401234
Moved 2779.11 354.3209 365.6791 -0.01314615 -0.0574097
Moved 2779.141 355.3069 366 -0.01086374 -0.05658444
Moved 2779.172 356.5 365 -0.008101861 -0.05915646
Moved 2779.202 356 363.751 -0.009259283 -0.06236881
Moved 2779.233 356 362.9067 -0.009259283 -0.06454036
Moved 2779.264 356 360.8148 -0.009259283 -0.06992096
Moved 2779.295 356 356.949 -0.009259283 -0.07986382
Moved 2779.325 347.1096 349.4794 -0.02983898 -0.09907562
Moved 2779.356 340.4884 340.9845 -0.04516581 -0.1209247
Moved 2779.387 331.8703 331.8702 -0.06511509 -0.1443667
Moved 2779.417 324.2593 321.0125 -0.08273304 -0.1722932
Moved 2779.448 318.4323 313.6484 -0.09622166 -0.1912337
Moved 2779.479 311.6854 305.6854 -0.1118393 -0.2117145
Moved 2779.51 306.4729 298.4187 -0.1239053 -0.2304046
Moved 2779.541 300.9284 291.9284 -0.1367398 -0.2470978
Moved 2779.571 295.2859 285.1906 -0.149801 -0.2644275
Moved 2779.602 290.444 279.444 -0.1610092 -0.2792077
Moved 2779.633 284.0663 273.7108 -0.1757725 -0.2939537
Moved 2779.663 275.2323 266.4242 -0.1962216 -0.312695
Moved 2779.694 260.6992 255.7594 -0.2298628 -0.3401251
Moved 2779.725 247.195 244.1951 -0.2611226 -0.3698687
Moved 2779.756 237.5 235.5 -0.2835648 -0.3922326
Moved 2779.786 225.6982 227.0237 -0.3108838 -0.4140337
Moved 2779.817 218.6192 220.6193 -0.3272704 -0.430506
Moved 2779.847 212.8873 216.9436 -0.3405387 -0.4399599
Moved 2779.878 208.7599 214.3799 -0.3500929 -0.4465538
Moved 2779.909 203.0309 211.5155 -0.3633544 -0.453921
Moved 2779.94 193.9927 208.6642 -0.3842762 -0.4612547
Moved 2779.971 178.3916 209 -0.4203898 -0.4603909
Moved 2780.001 162.6669 209 -0.4567895 -0.4603909
Moved 2780.032 143.5941 209 -0.5009395 -0.4603909
Moved 2780.063 126 219.5 -0.5416667 -0.4333848
Moved 2780.094 116.9986 222.0007 -0.5625033 -0.4269529
Moved 2780.124 110.2273 228.6591 -0.5781776 -0.4098276
Moved 2780.155 108 238.0065 -0.5833333 -0.3857858
Moved 2780.186 112.3575 252.98 -0.5732465 -0.3472738
Moved 2780.217 135.0891 280.2632 -0.520627 -0.2771009
Moved 2780.247 162.4273 304.3418 -0.4573443 -0.2151703
Moved 2780.278 194.8271 323.4136 -0.3823446 -0.1661173
Moved 2780.309 224.5 338.5 -0.3136574 -0.127315
Moved 2780.339 255.9039 353.1616 -0.2409631 -0.08960512
Moved 2780.37 280.316 361.4935 -0.1844538 -0.06817538
Moved 2780.401 298.3093 366.0884 -0.1428026 -0.05635713
Moved 2780.432 310.9942 370.1977 -0.1134394 -0.0457879
Moved 2780.462 321.9129 373.4782 -0.0881645 -0.03735036
Moved 2780.493 328.3458 375.3458 -0.07327353 -0.03254674
Moved 2780.524 334.4418 376 -0.05916248 -0.03086435
Moved 2780.554 337.7585 377 -0.05148485 -0.02829226
Moved 2780.585 340.6301 378 -0.04483769 -0.02572024
Ended 2780.616 345 378 -0.03472224 -0.02572024
Candidates 2780.77 13 february everyday secretary start study star what artist stay register saturday sanctuary exist
Began 2781.722 387 280 0.06250004 -0.2777778
Stationary 2781.753 387 280 0.06250004 -0.2777778
Stationary 2781.784 387 280 0.06250004 -0.2777778
Stationary 2781.814 387 280 0.06250004 -0.2777778
Stationary 2781.845 387 280 0.06250004 -0.2777778
Stationary 2781.876 387 280 0.06250004 -0.2777778
Stationary 2781.906 387 280 0.06250004 -0.2777778
Stationary 2781.937 387 280 0.06250004 -0.2777778
Moved 2781.968 378 280 0.04166663 -0.2777778
Moved 2781.999 376.5393 280 0.03828545 -0.2777778
Moved 2782.03 375.6669 280 0.03626595 -0.2777778
Moved 2782.06 374.7736 280 0.03419817 -0.2777778
Moved 2782.091 373.9462 280 0.03228287 -0.2777778
Stationary 2782.122 373.9462 280 0.03228287 -0.2777778
Moved 2782.152 372.8697 280 0.0297909 -0.2777778
Moved 2782.183 371.8856 280 0.02751291 -0.2777778
Stationary 2782.214 371.8856 280 0.02751291 -0.2777778
Moved 2782.245 370.8508 280 0.0251176 -0.2777778
Moved 2782.275 369.5 280 0.02199074 -0.2777778
Moved 2782.306 370 296.0912 0.02314816 -0.236391
Moved 2782.337 380.3455 310.3896 0.04709601 -0.1996152
Moved 2782.367 388.4605 332.556 0.06588091 -0.142603
Moved 2782.398 397.6195 345.5244 0.08708228 -0.109248
Moved 2782.429 413.572 364.7626 0.1240093 -0.05976696
Moved 2782.46 417.9053 367.9053 0.13404 -0.05168404
Moved 2782.49 424.3347 374.3347 0.1489229 -0.03514757
Moved 2782.521 431.0476 380.0476 0.1644621 -0.02045376
Moved 2782.552 435.7958 384.8979 0.1754533 -0.007978604
Moved 2782.583 438.767 387.767 0.182331 -0.0005994412
Moved 2782.613 440 389 0.1851852 0.002572016
Moved 2782.644 443.2061 391 0.1926068 0.007715971
Moved 2782.675 444.0406 392 0.1945385 0.01028803
Moved 2782.706 445.5 393 0.1979166 0.01285996
Moved 2782.736 446.023 394.023 0.1991274 0.01549128
Ended 2782.767 447.374 394 0.2022545 0.01543206
Accept 2782.828 1 everyday
Began 2782.982 195 311 -0.3819444 -0.1980453
Stationary 2783.013 195 311 -0.3819444 -0.1980453
Stationary 2783.044 195 311 -0.3819444 -0.1980453
Moved 2783.074 222.0818 311 -0.319255 -0.1980453
Moved 2783.105 257.858 311 -0.2364398 -0.1980453
Moved 2783.136 310.5607 311 -0.1144428 -0.1980453
Moved 2783.167 351.0421 311 -0.02073586 -0.1980453
Moved 2783.197 388.0689 311 0.06497433 -0.1980453
Moved 2783.228 424.0759 311 0.1483238 -0.1980453
Moved 2783.259 446.4687 311 0.2001589 -0.1980453
Moved 2783.289 464.3564 311 0.2415658 -0.1980453
Moved 2783.32 476.7865 311 0.2703391 -0.1980453
Moved 2783.351 487.8551 311 0.295961 -0.1980453
Moved 2783.382 493.6742 311 0.309431 -0.1980453
Moved 2783.412 497.2003 311 0.3175934 -0.1980453
Moved 2783.443 499.7642 311 0.3235283 -0.1980453
Ended 2783.474 501.1944 311 0.3268388 -0.1980453
PhraseEnd 2783.535
