this is a non profit organization
Moved 1070.65 349.2972 440.8433 -0.02477497 0.1359138
Moved 1070.681 372.5 412 0.02893518 0.06172835
Moved 1070.712 381.6226 398.7549 0.05005221 0.02766169
Moved 1070.743 386.1802 390.4593 0.06060243 0.006325255
Moved 1070.773 377.6098 382.8537 0.04076352 -0.01323645
Moved 1070.804 336.7634 378 -0.05378842 -0.02572024
Moved 1070.835 264 378 -0.2222222 -0.02572024
Moved 1070.865 229.6069 387.3661 -0.301836 -0.00163043
Moved 1070.896 208.8039 388 -0.3499911 -3.924585E-08
Moved 1070.927 202.466 390 -0.364662 0.005143954
Moved 1070.958 201 391 -0.3680556 0.007715971
Moved 1070.988 220.5 392.5 -0.3229167 0.01157403
Moved 1071.019 266.0511 378.9684 -0.2174744 -0.02322954
Moved 1071.05 338.4115 342.5531 -0.04997338 -0.1168903
Moved 1071.081 382.8947 310.329 0.05299708 -0.1997712
Moved 1071.111 413.5075 283.4925 0.12386 -0.268795
Moved 1071.142 431.9429 260.7428 0.1665345 -0.3273077
Moved 1071.173 440.058 246.913 0.1853194 -0.3628782
Moved 1071.203 443 242.1021 0.1921296 -0.375252
Stationary 1071.234 443 242 0.1921296 -0.3755144
Moved 1071.265 370.8636 287.626 0.0251473 -0.2581635
Moved 1071.296 308.74 323.7076 -0.1186574 -0.1653612
Moved 1071.326 255.631 351.205 -0.2415949 -0.09463754
Moved 1071.357 226.6306 367.5796 -0.3087254 -0.05252171
Moved 1071.388 208.5976 384.8048 -0.3504685 -0.008218122
Moved 1071.419 202.3379 399.6552 -0.3649585 0.0299774
Moved 1071.449 212.6233 420.8262 -0.3411497 0.08442952
Moved 1071.48 232.5951 442.595 -0.2949188 0.1404192
Moved 1071.511 260.4313 463.6209 -0.230483 0.1944982
Moved 1071.542 281.7212 474.8606 -0.181201 0.2234068
Moved 1071.572 303.8696 483.9511 -0.1299316 0.2467877
Moved 1071.603 325.2601 489.852 -0.0804165 0.2619649
Moved 1071.634 338.8708 493.7177 -0.04891008 0.2719077
Moved 1071.664 348.7624 497 -0.02601306 0.2803498
Moved 1071.695 356.4059 499.1353 -0.008319666 0.2858418
Moved 1071.726 362.0012 502.0006 0.004632275 0.2932114
Moved 1071.757 368.6161 503.8721 0.01994481 0.2980248
Moved 1071.787 375 505 0.03472219 0.3009258
Moved 1071.818 382.7729 508.2576 0.05271504 0.3093045
Moved 1071.849 391.3863 510.1287 0.07265339 0.314117
Moved 1071.88 402.9795 512 0.09948958 0.31893
Moved 1071.91 413.8092 514.5618 0.1245583 0.3255191
Moved 1071.941 426.7559 517.439 0.1545276 0.3329191
Moved 1071.972 438.2217 518 0.1810689 0.3343621
Moved 1072.003 447.5249 518 0.202604 0.3343621
Moved 1072.033 453.4184 518 0.2162463 0.3343621
Moved 1072.064 458.1523 518 0.2272045 0.3343621
Moved 1072.095 462.8901 507.8845 0.2381716 0.3083449
Moved 1072.125 465 495.7095 0.2430555 0.2770304
Moved 1072.156 465 481.6604 0.2430555 0.240896
Moved 1072.187 447.5333 441.7499 0.2026234 0.1382457
Moved 1072.218 428.2482 408.5971 0.1579819 0.05297606
Moved 1072.248 414.3951 389.1935 0.1259146 0.003069615
Moved 1072.279 398.1855 368.2164 0.08839229 -0.0508839
Moved 1072.31 384.8375 351.8375 0.05749414 -0.09301071
Moved 1072.341 376 339 0.03703703 -0.1260288
Moved 1072.371 366.3319 325.8865 0.01465728 -0.1597569
Moved 1072.402 358.8281 304.3124 -0.002712756 -0.2152459
Moved 1072.433 355.0423 292.1693 -0.01147608 -0.2464782
Moved 1072.464 355 282.9066 -0.01157408 -0.2703021
Moved 1072.494 355 270.0033 -0.01157408 -0.3034896
Moved 1072.525 355 261.1952 -0.01157408 -0.3261441
Moved 1072.556 369.4188 255.8604 0.02180278 -0.3398653
Ended 1072.586 374.9369 256 0.03457616 -0.3395062
Candidates 1072.679 13 organization dramatic pension genetic generic information foundation legislation diabetic systematic presentation education preservation
Began 1073.355 282 365 -0.1805555 -0.05915646
Stationary 1073.385 282 365 -0.1805555 -0.05915646
Moved 1073.416 328.7188 365 -0.07241015 -0.05915646
Moved 1073.447 401.0425 365 0.09500594 -0.05915646
Moved 1073.478 438.8783 365 0.1825886 -0.05915646
Moved 1073.508 477.7241 365 0.2725094 -0.05915646
Moved 1073.539 500.0981 365 0.3243012 -0.05915646
Ended 1073.57 506 365 0.337963 -0.05915646
Accept 1073.631 0 organization
Began 1073.754 303 412 -0.1319445 0.06172835
Stationary 1073.785 303 412 -0.1319445 0.06172835
Moved 1073.816 332.8257 412 -0.06290346 0.06172835
Moved 1073.846 389.9457 412 0.06931881 0.06172835
Moved 1073.877 441.838 412 0.1894397 0.06172835
Moved 1073.908 489.4881 418.2944 0.2997409 0.07791774
Moved 1073.939 531.4329 425.3312 0.3968355 0.09601635
Moved 1073.969 565.5 430.5 0.4756944 0.1093106
Moved 1074 588.5245 437.4356 0.528992 0.1271491
Moved 1074.031 604.4191 441.1677 0.565785 0.1367481
Moved 1074.062 614.8715 443.9572 0.5899804 0.1439226
Moved 1074.092 621.104 445.368 0.6044074 0.1475513
Moved 1074.123 626.7074 447.3537 0.6173783 0.1526586
Moved 1074.154 631.2234 448.2234 0.6278319 0.1548955
Moved 1074.184 635.0892 449.0892 0.6367804 0.1571223
Moved 1074.215 637.5966 449 0.6425847 0.156893
Ended 1074.246 641.9422 450.4711 0.6526439 0.1606766
PhraseEnd 1074.338
