healthy food is good for you
healthy food is good for you
Basic
List

0.6 0.6
432 388.8
Began 3273.481 346 339 -0.03240739 -0.1260288
Stationary 3273.512 346 339 -0.03240739 -0.1260288
Stationary 3273.543 346 339 -0.03240739 -0.1260288
Stationary 3273.574 346 339 -0.03240739 -0.1260288
Stationary 3273.604 346 339 -0.03240739 -0.1260288
Moved 3273.635 346 354.2703 -0.03240739 -0.08675351
Moved 3273.666 331.9246 373.2011 -0.06498938 -0.03806306
Moved 3273.697 325.515 389.4651 -0.07982652 0.003768308
Moved 3273.727 315.9678 412.3225 -0.1019264 0.06255782
Moved 3273.758 308.0299 433.9202 -0.120301 0.1181075
Moved 3273.789 298 452 -0.1435185 0.164609
Moved 3273.82 283.9907 471.413 -0.1759474 0.2145396
Moved 3273.85 272.1525 488.8094 -0.2033508 0.2592833
Moved 3273.881 260.8737 503.5439 -0.229459 0.2971807
Moved 3273.912 251.7474 514.3369 -0.2505848 0.3249404
Moved 3273.942 244.3689 525.5081 -0.2676645 0.353673
Moved 3273.973 237.7227 534.916 -0.2830493 0.3778701
Moved 3274.004 231.2368 546.5265 -0.298063 0.4077327
Moved 3274.035 226.1813 553.6374 -0.3097655 0.426022
Moved 3274.065 220.4204 559.5797 -0.323101 0.4413056
Moved 3274.096 215.3011 564.6989 -0.3349512 0.4544724
Moved 3274.127 210.7743 566 -0.3454298 0.4578188
Moved 3274.158 208.4726 567 -0.3507579 0.4603909
Moved 3274.188 204.413 567 -0.3601551 0.4603909
Moved 3274.219 198.7914 559.5133 -0.373168 0.441135
Moved 3274.25 191.4505 547.5383 -0.390161 0.4103351
Moved 3274.281 179.8073 526.6146 -0.4171128 0.3565189
Moved 3274.311 167.7807 491.2325 -0.444952 0.2655155
Moved 3274.342 158.5628 457.4386 -0.4662899 0.1785971
Moved 3274.373 152.4545 431.1816 -0.4804294 0.1110636
Moved 3274.404 146.0111 402.0501 -0.4953446 0.03613703
Moved 3274.434 141.5034 379.7621 -0.5057791 -0.02118813
Moved 3274.465 139 362.012 -0.511574 -0.06684174
Moved 3274.496 137.1107 347.7748 -0.5159475 -0.1034598
Moved 3274.526 137 336.4355 -0.5162037 -0.1326249
Moved 3274.557 137 327.8411 -0.5162037 -0.1547298
Moved 3274.588 137 323.8557 -0.5162037 -0.1649803
Moved 3274.619 148.311 319.8445 -0.4900208 -0.1752972
Moved 3274.649 161.9054 316.6824 -0.4585523 -0.18343
Moved 3274.68 184.7142 315 -0.4057541 -0.1877573
Moved 3274.711 211.1985 315 -0.3444479 -0.1877573
Moved 3274.742 245.0682 315 -0.2660457 -0.1877573
Moved 3274.772 279.1408 324 -0.187174 -0.164609
Moved 3274.803 315.3049 327.7754 -0.1034608 -0.1548988
Moved 3274.834 347.6755 330.1783 -0.02852892 -0.1487183
Moved 3274.865 386.763 335.9684 0.06195148 -0.1338262
Moved 3274.895 424.1373 340.5229 0.1484659 -0.122112
Moved 3274.926 465.8401 347.0453 0.2450001 -0.105336
Moved 3274.957 500.4929 351.9366 0.3252151 -0.09275577
Moved 3274.988 528.5731 356.7303 0.3902155 -0.08042606
Moved 3275.018 547.8781 359.4797 0.434903 -0.07335482
Moved 3275.049 559.6733 361.2244 0.4622067 -0.06886721
Moved 3275.08 567.2472 362 0.4797389 -0.06687243
Moved 3275.111 573.7509 362 0.4947937 -0.06687243
Moved 3275.141 577.1276 364.1276 0.5026101 -0.06140029
Moved 3275.172 580.6682 366.3363 0.510806 -0.05571946
Moved 3275.203 582 387.9172 0.513889 -0.000213105
Moved 3275.233 572.4287 415.6982 0.4917332 0.07124025
Moved 3275.264 552.365 438.8056 0.4452893 0.1306728
Moved 3275.295 528.9477 455.306 0.3910826 0.1731121
Moved 3275.326 497.9478 470.0237 0.3193237 0.2109662
Moved 3275.356 473.4842 481.645 0.2626948 0.2408564
Moved 3275.387 446.0476 494.1645 0.1991843 0.2730567
