good jobs for those with education
Moved 960.9808 497.133 443 0.3174374 0.1414608
Ended 961.0115 508 443 0.3425926 0.1414608
Accept 961.073 0 for
Began 961.6569 379 412 0.04398147 0.06172835
Stationary 961.6876 379 412 0.04398147 0.06172835
Stationary 961.7183 379 412 0.04398147 0.06172835
Stationary 961.7491 379 412 0.04398147 0.06172835
Stationary 961.7798 379 412 0.04398147 0.06172835
Stationary 961.8105 379 412 0.04398147 0.06172835
Stationary 961.8412 379 412 0.04398147 0.06172835
Moved 961.872 368.1213 412 0.01879941 0.06172835
Moved 961.9027 365.8966 420.1034 0.01364946 0.08257034
Moved 961.9335 363.3088 423.3823 0.007659396 0.09100392
Moved 961.9642 362 426.5057 0.004629592 0.09903711
Moved 961.9949 360.1952 430.4144 0.0004518032 0.1090905
Moved 962.0257 359 436.0793 -0.002314796 0.1236608
Moved 962.0564 359 444.7917 -0.002314796 0.1460691
Moved 962.0871 359 455.7577 -0.002314796 0.1742738
Moved 962.1179 359 469.2222 -0.002314796 0.2089048
Moved 962.1486 359 477.9161 -0.002314796 0.2312657
Moved 962.1793 359 485 -0.002314796 0.2494856
Moved 962.2101 359 488.0913 -0.002314796 0.2574365
Moved 962.2408 359 490.5 -0.002314796 0.2636316
Moved 962.2715 359 491.3327 -0.002314796 0.2657733
Stationary 962.3023 359 491.3327 -0.002314796 0.2657733
Moved 962.333 359 492 -0.002314796 0.2674896
Stationary 962.3637 359 492 -0.002314796 0.2674896
Moved 962.3945 375.0892 452.2119 0.03492872 0.1651541
Moved 962.4251 392.3723 413.4647 0.07493585 0.06549545
Moved 962.4559 399.7976 393.4722 0.09212414 0.01407451
Moved 962.4866 403.4924 383.0305 0.1006768 -0.01278167
Moved 962.5174 405.8073 378.3854 0.1060355 -0.02472897
Moved 962.5481 407 374.6913 0.1087963 -0.03423015
Moved 962.5789 409.8694 374 0.1154384 -0.03600823
Moved 962.6096 413.8304 374 0.1246075 -0.03600823
Moved 962.6403 435.6318 398.0858 0.1750736 0.02594061
Moved 962.6711 479.5681 468.2189 0.2767779 0.2063243
Moved 962.7018 494.0047 496.0093 0.310196 0.2778017
Moved 962.7325 505.1797 513.7695 0.336064 0.323481
Moved 962.7632 514.9776 530.296 0.3587445 0.3659876
Moved 962.7939 521.2289 540.4577 0.373215 0.3921236
Moved 962.8247 523 544.6663 0.3773148 0.4029483
Moved 962.8553 523 546 0.3773148 0.4063785
Stationary 962.8862 523 546 0.3773148 0.4063785
Moved 962.9169 511.9265 547 0.3516818 0.4089505
Moved 962.9474 492.5792 535.4977 0.3068962 0.3793665
Moved 962.9783 426.37 489.8635 0.1536342 0.2619945
Moved 963.0091 368.5 441 0.01967589 0.1363167
Moved 963.0399 335.3995 409.3688 -0.05694553 0.05496084
Moved 963.0706 309 387 -0.1180555 -0.002572055
Moved 963.1013 283.4676 367.6198 -0.1771583 -0.05241841
Moved 963.132 269.5 357 -0.2094908 -0.07973259
Moved 963.1627 255.6985 347.5588 -0.2414388 -0.1040155
Moved 963.1935 246.757 341.1713 -0.2621366 -0.1204441
Moved 963.2242 239.0547 338.0273 -0.279966 -0.1285306
Moved 963.2549 232.5 335.5 -0.2951389 -0.1350309
Moved 963.2856 229.2341 335 -0.3026989 -0.1363169
Moved 963.3164 227.9666 335 -0.3056328 -0.1363169
Moved 963.3471 228 354.7482 -0.3055556 -0.08552434
Moved 963.3778 242.0084 393.4135 -0.2731286 0.01392353
Moved 963.4086 268.4407 461.587 -0.2119429 0.189267
Moved 963.4393 284.9143 499.2858 -0.1738094 0.2862289
Moved 963.47 290.7852 515.1409 -0.1602194 0.3270083
Moved 963.5006 292 522.6853 -0.1574074 0.3464128
Moved 963.5316 296 526 -0.1481481 0.3549381
Ended 963.5623 296 526 -0.1481481 0.3549381
Candidates 963.6544 13 those choose hide chose coat differ suppose apart cost whose ghost most else
Began 963.9925 347 390 -0.0300926 0.005143954
Stationary 964.0233 347 390 -0.0300926 0.005143954
Moved 964.054 381.1529 386.9941 0.04896512 -0.002587205
Moved 964.0847 411.8299 380.0283 0.1199767 -0.02050345
Moved 964.1154 435.5 380 0.1747686 -0.02057613
Ended 964.1461 435.5 380 0.1747686 -0.02057613
Accept 964.2076 0 those
Began 964.6994 242 485 -0.2731481 0.2494856
Stationary 964.7301 242 485 -0.2731481 0.2494856
Moved 964.7608 255.8092 493.7877 -0.2411824 0.2720875
Moved 964.7915 311.5229 501.1324 -0.1122154 0.2909784
Moved 964.8223 386.5128 501 0.06137222 0.2906378
Moved 964.853 446.274 489.2158 0.1997084 0.2603286
Moved 964.8837 489.0685 482.6747 0.2987697 0.2435047
Moved 964.9144 509.8932 480 0.3469751 0.2366254
Moved 964.9452 520.7899 477.8025 0.3721989 0.2309734
Moved 964.9759 523.7502 478 0.3790515 0.2314814
Moved 965.0067 524 478 0.3796296 0.2314814
Stationary 965.0374 524 478 0.3796296 0.2314814
Moved 965.0681 491.0951 478 0.303461 0.2314814
Moved 965.0988 447.1198 482.6201 0.2016661 0.2433645
Moved 965.1296 410.644 488.4474 0.1172314 0.2583525
Moved 965.1603 385.6105 491.77 0.05928347 0.2668979
Moved 965.191 363.8255 498.0698 0.008855362 0.2831014
Moved 965.2217 346.1183 501.5764 -0.03213361 0.2921202
Moved 965.2525 334.5151 502 -0.05899276 0.2932098
Moved 965.2832 328.6898 502 -0.07247741 0.2932098
Moved 965.314 325.064 502 -0.08087029 0.2932098
Moved 965.3447 325 465.5504 -0.08101851 0.1994607
Moved 965.3754 355.374 423.2521 -0.01070842 0.09066883
Moved 965.4062 374.9427 388.5259 0.03458967 0.001352608
Moved 965.4369 385.4977 368.0045 0.0590225 -0.05142871
Ended 965.4676 390.453 361.4337 0.07049302 -0.068329
Candidates 965.5291 13 with worth south word worn wood rough work reported roof tough depth rod
Began 965.8979 352 401 -0.01851852 0.03343609
Moved 965.9286 373.7075 401 0.03173023 0.03343609
Moved 965.9594 415.167 401 0.1277014 0.03343609
Moved 965.9901 443.0142 401 0.1921626 0.03343609
Ended 966.0208 445 401 0.1967593 0.03343609
Accept 966.0823 0 with
Began 966.5125 263 537 -0.2245371 0.3832304
Stationary 966.5433 263 537 -0.2245371 0.3832304
Stationary 966.574 263 537 -0.2245371 0.3832304
Stationary 966.6047 263 537 -0.2245371 0.3832304
Stationary 966.6354 263 537 -0.2245371 0.3832304
Stationary 966.6662 263 537 -0.2245371 0.3832304
Moved 966.6968 263 522.5695 -0.2245371 0.3461148
Moved 966.7277 263 489.824 -0.2245371 0.2618929
Moved 966.7584 263 456.4305 -0.2245371 0.1760044
Moved 966.7891 263 420.2369 -0.2245371 0.08291374
Moved 966.8198 263 394.7656 -0.2245371 0.01740106
Moved 966.8505 263 376.8405 -0.2245371 -0.02870246
Moved 966.8813 263 367.2794 -0.2245371 -0.05329391
Moved 966.912 273.2773 360.4307 -0.200747 -0.07090887
Moved 966.9427 274.8267 357.1733 -0.1971605 -0.07928667
Moved 966.9735 282.1723 357 -0.1801566 -0.07973259
Moved 967.0042 300.5237 371.0845 -0.1376766 -0.04350701
Moved 967.0349 339.9773 416.5355 -0.04634887 0.07339379
Moved 967.0657 368.2321 452.9795 0.01905571 0.1671283
Moved 967.0964 383.4842 470.7811 0.05436162 0.2129142
Moved 967.1272 390.6143 478.2107 0.07086635 0.2320233
Moved 967.1578 397.1839 487.1839 0.08607387 0.2551026
Moved 967.1886 400.6503 493.6503 0.09409796 0.2717343
Moved 967.2193 403.2112 496.2112 0.100026 0.278321
Moved 967.2501 403 497.2087 0.09953707 0.2808864
Stationary 967.2808 403 497 0.09953707 0.2803498
Stationary 967.3115 403 497 0.09953707 0.2803498
Moved 967.3423 373.5527 449.4621 0.03137191 0.1580814
Moved 967.373 360.4729 405.808 0.001094739 0.04580238
Moved 967.4037 352.1208 354.7653 -0.01823882 -0.08548038
Moved 967.4345 347 313.5 -0.0300926 -0.1916154
Moved 967.4652 346 291.6785 -0.03240739 -0.2477406
Moved 967.4959 342.4811 274.184 -0.04055291 -0.2927366
Moved 967.5267 339.1176 262.353 -0.04833877 -0.3231662
Moved 967.5574 335.5608 254.6824 -0.05657226 -0.3428951
Moved 967.5881 333.0008 253.0007 -0.06249815 -0.3472204
Moved 967.6188 326.2657 253 -0.07808869 -0.3472223
Moved 967.6496 301.7906 279.2094 -0.134744 -0.2798112
Moved 967.6803 274.6151 314.8465 -0.1976502 -0.188152
Moved 967.711 248.9461 351.5808 -0.2570691 -0.09367083
Moved 967.7418 229.1552 380.2202 -0.3028814 -0.02000974
Moved 967.7725 211.577 401.1075 -0.3435717 0.03371278
Moved 967.8033 203.2758 411.7242 -0.3627875 0.06101887
Moved 967.834 200 417.5999 -0.3703704 0.07613138
Moved 967.8647 199 422.1033 -0.3726852 0.08771414
Moved 967.8954 199 430.5043 -0.3726852 0.1093218
Moved 967.9262 211.8113 443.988 -0.3430294 0.1440019
Moved 967.9569 228.9467 461.9467 -0.3033641 0.1901921
Moved 967.9877 242.7852 474.821 -0.2713306 0.2233049
Moved 968.0184 264 493 -0.2222222 0.2700616
Moved 968.0491 288.5225 517.5225 -0.1654572 0.333134
Moved 968.0799 311.0131 535.7598 -0.1133956 0.3800406
Moved 968.1106 325.57 546.7133 -0.07969911 0.4082132
Moved 968.1414 339.8275 554.4137 -0.04669572 0.4280187
Moved 968.1721 365.3023 558.0336 0.01227379 0.4373291
Moved 968.2028 386.499 560 0.06134034 0.4423867
Moved 968.2335 400.4135 560 0.09354968 0.4423867
Moved 968.2642 423.6787 560 0.1474045 0.4423867
Moved 968.2949 441.7204 547.0799 0.1891676 0.409156
Moved 968.3257 457 541 0.2245371 0.3935184
Moved 968.3564 469.8856 535.3715 0.2543649 0.3790418
Moved 968.3872 487.1953 527.0592 0.2944334 0.3576625
Moved 968.4179 497.5994 521.2671 0.3185171 0.342765
Moved 968.4486 503.851 511.298 0.3329885 0.3171244
Moved 968.4793 509.7584 488.6248 0.3466629 0.2588084
Moved 968.5101 475.1003 394.7711 0.2664357 0.01741515
Moved 968.5408 458.2029 364.8051 0.2273216 -0.05965778
Moved 968.5715 435.1488 328.7233 0.1739557 -0.1524608
Moved 968.6022 423.2151 304.4303 0.1463314 -0.2149426
Moved 968.6331 417.8419 291.3677 0.1338933 -0.24854
Moved 968.6638 416 287.2742 0.1296297 -0.2590686
Ended 968.6945 416 287 0.1296297 -0.2597736
Candidates 968.7559 13 education resignation reduction estimation succession sensation assassination remain allocation activation situation fixation addiction
Began 969.1248 335 408 -0.05787035 0.05144025
Moved 969.1555 351.8501 408 -0.01886547 0.05144025
Moved 969.1862 398.4532 408 0.08901219 0.05144025
Moved 969.217 437.5437 416.712 0.1794994 0.07384759
Moved 969.2477 454.9475 418 0.2197859 0.07716041
Ended 969.2784 455 418 0.2199073 0.07716041
Accept 969.3706 0 education
Began 969.6472 515 426 0.3587963 0.09773654
Moved 969.6779 568.1484 426 0.4818251 0.09773654
Moved 969.7087 663.2675 426 0.7020081 0.09773654
Moved 969.7394 676.8271 426 0.733396 0.09773654
Ended 969.7701 677 426 0.7337962 0.09773654
PhraseEnd 969.8622
