did you have a good time
did you have a good time
FixStart
Radial

0.6 0.6
432 388.8
Began 2291.176 445 294 0.1967593 -0.2417696
Stationary 2291.207 445 294 0.1967593 -0.2417696
Moved 2291.238 431.6139 294 0.1657729 -0.2417696
Moved 2291.269 409.239 294 0.1139793 -0.2417696
Moved 2291.299 380.1814 303.2275 0.04671613 -0.2180362
Moved 2291.33 352.3239 304.0751 -0.01776864 -0.2158562
Moved 2291.361 337.7075 304 -0.05160297 -0.2160494
Moved 2291.391 329.5 304 -0.07060184 -0.2160494
Moved 2291.422 327.0019 304.9981 -0.07638444 -0.2134823
Moved 2291.453 326 306.7645 -0.07870371 -0.2089392
Moved 2291.484 338.778 314.1235 -0.04912496 -0.1900115
Moved 2291.514 372.1314 331.5175 0.02808193 -0.1452741
Moved 2291.545 430.6859 357.8118 0.1636248 -0.07764455
Moved 2291.576 469.1261 373.6255 0.2526067 -0.03697156
Moved 2291.606 503.305 388.1525 0.3317246 0.0003922623
Moved 2291.637 531.6798 404.4799 0.397407 0.04238646
Moved 2291.668 563.2165 424.6832 0.4704085 0.09434978
Moved 2291.699 578.6359 446.1127 0.5061015 0.1494669
Moved 2291.729 584.9014 459.6058 0.5206051 0.1841712
Moved 2291.76 585 469.2872 0.5208333 0.209072
Moved 2291.791 573.6776 477.1613 0.494624 0.2293241
Moved 2291.822 552.377 480 0.4453171 0.2366254
Moved 2291.852 521 480 0.3726852 0.2366254
Moved 2291.883 473.5286 449.2256 0.2627977 0.1574731
Moved 2291.914 428.3575 421.6321 0.1582348 0.08650218
Moved 2291.944 392.4521 395.7745 0.07512052 0.0199962
Moved 2291.975 369.0037 379.0024 0.02084186 -0.02314187
Moved 2292.006 352.263 365.263 -0.01790971 -0.05848001
Ended 2292.037 341.994 357.2455 -0.04168043 -0.07910096
Candidates 2292.159 13 site sort sports support for store super does die sport show speed sites
Began 2293.481 515 343 0.3587963 -0.1157408
Stationary 2293.511 515 343 0.3587963 -0.1157408
Ended 2293.542 515 343 0.3587963 -0.1157408
NextCandidatePanel 2293.604
Began 2294.187 481 333 0.2800926 -0.141461
Stationary 2294.218 481 333 0.2800926 -0.141461
Stationary 2294.249 481 333 0.2800926 -0.141461
Ended 2294.28 481 333 0.2800926 -0.141461
NextCandidatePanel 2294.372
Began 2294.925 454 379 0.2175926 -0.02314815
Moved 2294.956 441.95 379 0.1896989 -0.02314815
Moved 2294.986 418.4071 390.8304 0.1352015 0.007279713
