a subject one can really enjoy
Moved 646.3526 418 245.8752 0.1342593 -0.3655472
Moved 646.3833 418 240.0911 0.1342593 -0.3804243
Moved 646.4141 418 236.1747 0.1342593 -0.3904972
Moved 646.4448 417.308 235 0.1326573 -0.3935186
Moved 646.4755 407.6574 243.5664 0.110318 -0.3714857
Moved 646.5062 386.2625 267.9219 0.06079286 -0.308843
Moved 646.5366 364.3051 299.5933 0.0099654 -0.2273836
Moved 646.5676 350 324.5 -0.02314816 -0.163323
Moved 646.5984 336.2838 347.746 -0.05489871 -0.103534
Moved 646.6292 326.3387 367.5432 -0.07791976 -0.05261543
Moved 646.6599 317.8232 381.3536 -0.09763151 -0.01709455
Moved 646.6906 309.102 394.1634 -0.1178196 0.01585234
Moved 646.7213 300.5 407 -0.1377315 0.04886827
Moved 646.7521 295.2382 417.5237 -0.1499117 0.07593535
Moved 646.7827 291.7478 428.0089 -0.1579912 0.1029033
Moved 646.8135 290.2253 437.0987 -0.1615155 0.1262826
Moved 646.8442 287.3557 446.9328 -0.1681581 0.151576
Moved 646.8749 285.5 457 -0.1724537 0.1774691
Moved 646.9056 282.9384 466.2465 -0.1783834 0.2012513
Moved 646.9363 278.0857 476.8714 -0.1896164 0.2285786
Moved 646.9671 271.4688 489.5312 -0.2049333 0.2611398
Moved 646.9978 269.5876 494.8248 -0.209288 0.2747551
Moved 647.0286 266.7601 502.7196 -0.215833 0.2950607
Moved 647.0593 263.891 509.327 -0.2224745 0.312055
Moved 647.09 262.0226 515.9549 -0.2267997 0.329102
Moved 647.1207 262 522.5 -0.2268519 0.3459361
Moved 647.1514 260.6364 528.7272 -0.2300083 0.3619525
Moved 647.1822 261 533.2346 -0.2291666 0.3735458
Moved 647.2129 259.8931 535 -0.2317289 0.3780863
Moved 647.2437 260 536.5 -0.2314815 0.3819444
Moved 647.2744 260 537 -0.2314815 0.3832304
Ended 647.3051 260 538 -0.2314815 0.3858024
Candidates 647.3973 13 line gone time fine tone robert done give june love longer fiber founder
Began 648.995 310 382 -0.1157407 -0.01543218
Stationary 649.0258 310 382 -0.1157407 -0.01543218
Stationary 649.0565 310 382 -0.1157407 -0.01543218
Stationary 649.0872 310 382 -0.1157407 -0.01543218
Moved 649.1179 328.4996 382 -0.07291749 -0.01543218
Moved 649.1487 341.109 382 -0.04372919 -0.01543218
Moved 649.1794 353.5568 382 -0.01491482 -0.01543218
Moved 649.2101 356.4319 382 -0.008259366 -0.01543218
Moved 649.2408 359.0776 382 -0.002135237 -0.01543218
Moved 649.2716 360.5 382 0.001157423 -0.01543218
Moved 649.3022 361 382 0.002314846 -0.01543218
Moved 649.3329 363.3658 382 0.007791122 -0.01543218
Moved 649.3638 366.4954 382 0.01503557 -0.01543218
Moved 649.3944 370.2306 382 0.02368202 -0.01543218
Moved 649.4252 371.1319 382 0.02576828 -0.01543218
Moved 649.456 373.2429 382 0.03065487 -0.01543218
Stationary 649.4867 373 382 0.0300926 -0.01543218
Stationary 649.5174 373 382 0.0300926 -0.01543218
Stationary 649.5481 373 382 0.0300926 -0.01543218
Moved 649.5787 359.404 375 -0.001379699 -0.03343629
Moved 649.6096 350.4436 373 -0.02212137 -0.03858032
Moved 649.6403 345.9566 372 -0.03250778 -0.04115226
Moved 649.671 343.0945 371.0945 -0.03913323 -0.04348135
Moved 649.7017 341.6566 371 -0.0424616 -0.04372435
Moved 649.7325 338.5 369.5 -0.04976853 -0.04758238
Moved 649.7632 335.3388 369 -0.0570861 -0.04886839
Moved 649.7939 332.813 367.9065 -0.06293281 -0.0516809
Moved 649.8246 327.0706 367 -0.0762255 -0.05401234
Moved 649.8554 319.1263 366 -0.09461518 -0.05658444
Moved 649.886 317.6247 366 -0.09809092 -0.05658444
Moved 649.9168 315.5 366 -0.1030092 -0.05658444
Moved 649.9475 312.8866 366 -0.1090587 -0.05658444
Moved 649.9783 311.3785 366 -0.1125497 -0.05658444
Moved 650.009 308.0794 366 -0.1201865 -0.05658444
Moved 650.0397 307.5 366 -0.1215278 -0.05658444
Moved 650.0704 305.5 366 -0.1261574 -0.05658444
Moved 650.1012 304.8567 366 -0.1276465 -0.05658444
Moved 650.132 303.9291 366 -0.1297938 -0.05658444
Moved 650.1626 302.9179 373 -0.1321344 -0.03858032
Moved 650.1934 303 375.0436 -0.1319445 -0.03332405
Ended 650.2241 303 376.4803 -0.1319445 -0.02962889
NextCandidatePanel 650.2855
Began 651.0537 370 401 0.02314816 0.03343609
Stationary 651.0844 370 401 0.02314816 0.03343609
Ended 651.1152 370 401 0.02314816 0.03343609
NextCandidatePanel 651.2995
Began 652.0062 395 358 0.08101851 -0.07716057
Stationary 652.0369 395 358 0.08101851 -0.07716057
Moved 652.0677 368.5077 358 0.01969367 -0.07716057
Moved 652.0984 342.3216 358 -0.04092232 -0.07716057
Moved 652.1291 318.4614 366.4788 -0.09615427 -0.0553529
Moved 652.1599 296.4836 368.9309 -0.1470286 -0.0490461
Moved 652.1906 278.9913 370 -0.1875201 -0.04629637
Moved 652.2214 267 370 -0.2152778 -0.04629637
Moved 652.2521 260.6493 371.1754 -0.2299786 -0.04327334
Moved 652.2828 255.9536 371 -0.2408481 -0.04372435
Moved 652.3135 253.0827 372 -0.2474937 -0.04115226
Moved 652.3442 251.54 373 -0.2510649 -0.03858032
Ended 652.3749 251 373 -0.2523148 -0.03858032
Cancel 652.4364
Began 652.8973 582 562 0.513889 0.4475308
Stationary 652.928 582 562 0.513889 0.4475308
Stationary 652.9587 582 562 0.513889 0.4475308
Stationary 652.9895 582 562 0.513889 0.4475308
Moved 653.0202 569.293 548.293 0.4844746 0.4122762
Moved 653.051 558.6644 539.6644 0.4598712 0.3900832
Moved 653.0817 546.3945 527.7431 0.4314687 0.3594215
Moved 653.1124 536.3082 519.4811 0.4081207 0.3381715
Moved 653.1431 523.5121 508.6097 0.3785003 0.3102101
Moved 653.1738 510.1466 498.1466 0.3475617 0.2832988
Moved 653.2047 499.4672 489.4672 0.3228408 0.2609753
Moved 653.2354 490.8574 481.8574 0.3029106 0.2414027
Moved 653.2661 475.7234 467.468 0.2678782 0.204393
Moved 653.2968 461.5062 453.3828 0.2349681 0.1681655
Moved 653.3275 449.0838 440.0838 0.2062125 0.1339604
Moved 653.3582 430.5 417.5 0.1631944 0.0758744
Moved 653.389 415.1438 398.7726 0.1276477 0.02770718
Moved 653.4196 404.2643 383.7738 0.1024637 -0.01086992
Moved 653.4504 395.6188 371.0314 0.082451 -0.04364359
Moved 653.4811 389.3341 355.6705 0.067903 -0.08315216
Moved 653.5118 385.4566 341.7397 0.05892744 -0.1189822
Moved 653.5425 385 326.9268 0.05787035 -0.1570815
Moved 653.5733 391.5106 307.5594 0.07294109 -0.2068946
Moved 653.604 397.6252 293.7497 0.0870953 -0.2424133
Moved 653.6348 402.6787 280.2852 0.09879331 -0.2770443
Moved 653.6655 406.3777 266.867 0.1073557 -0.3115561
Moved 653.6962 408.1331 249.3346 0.1114192 -0.3566497
Moved 653.7269 409 237.0336 0.113426 -0.3882881
Moved 653.7576 410.863 230.2739 0.1177385 -0.405674
Moved 653.7884 412 226.6007 0.1203704 -0.4151216
Moved 653.819 414.2791 223.7208 0.1256462 -0.4225288
Moved 653.8499 416.1547 223 0.1299876 -0.4243828
Moved 653.8806 419.4789 223 0.1376826 -0.4243828
Moved 653.9113 424.0345 227.6554 0.1482281 -0.4124089
Moved 653.942 427.4045 244.427 0.156029 -0.3692722
Moved 653.9727 427 262.3143 0.1550926 -0.3232656
Moved 654.0035 415.5494 278.9011 0.1285867 -0.2806041
Moved 654.0342 405.9442 292.7411 0.1063522 -0.2450075
Moved 654.0649 394.7623 304.2377 0.08046826 -0.2154379
Moved 654.0956 383.2616 315.3038 0.05384633 -0.186976
Moved 654.1264 375.1498 321.9001 0.03506909 -0.1700101
Moved 654.1571 366.529 330.471 0.01511345 -0.1479656
Moved 654.1878 356.222 341.778 -0.008745392 -0.1188837
Moved 654.2186 347.394 349.606 -0.02918045 -0.09875018
Moved 654.2493 336.5966 359.4034 -0.05417441 -0.07355104
Moved 654.28 324.9528 370.0472 -0.08112773 -0.04617495
Moved 654.3107 314.465 380.535 -0.1054051 -0.01920025
Moved 654.3414 303.8966 390.6827 -0.129869 0.00690001
Moved 654.3722 292.8705 404.4118 -0.1553922 0.04221139
Moved 654.4029 282.3853 420.0758 -0.1796638 0.08249938
Moved 654.4336 275.4854 432.0292 -0.1956356 0.1132437
Moved 654.4644 269.923 445.154 -0.2085115 0.1470009
Moved 654.4951 266.5891 455.6434 -0.2162289 0.1739799
Moved 654.5258 262.7187 468.1252 -0.2251882 0.2060832
Moved 654.5565 261.172 479.3122 -0.2287686 0.2348564
Moved 654.5873 260 492.7979 -0.2314815 0.2695417
Moved 654.618 260 501.7095 -0.2314815 0.2924626
Moved 654.6487 260 510.3153 -0.2314815 0.3145969
Moved 654.6794 260 518.8818 -0.2314815 0.33663
Moved 654.7102 260 528.3286 -0.2314815 0.3609273
Moved 654.7409 259 537.8046 -0.2337963 0.3852999
Moved 654.7716 259 544.6261 -0.2337963 0.4028448
Moved 654.8023 259 550.4362 -0.2337963 0.4177885
Moved 654.8331 259 554.0124 -0.2337963 0.4269865
Moved 654.8638 259 557.8865 -0.2337963 0.4369509
Moved 654.8945 259 559.1793 -0.2337963 0.4402758
Moved 654.9252 259 560.3745 -0.2337963 0.44335
Stationary 654.9559 259 560 -0.2337963 0.4423867
Ended 654.9867 259 560 -0.2337963 0.4423867
Candidates 655.0482 13 line over pine one inner under point love longer once june live time
Began 656.0006 293 369 -0.1550926 -0.04886839
Stationary 656.0314 293 369 -0.1550926 -0.04886839
Moved 656.0621 308.6447 348.533 -0.118878 -0.10151
Moved 656.0928 322.8202 333.2247 -0.08606438 -0.140883
Moved 656.1235 338.8536 314.3375 -0.04895006 -0.1894613
Moved 656.1543 349.7909 300.5114 -0.0236321 -0.2250222
Moved 656.185 357.6697 291.3303 -0.00539427 -0.248636
Moved 656.2157 363.1462 284.8538 0.007282894 -0.2652939
Moved 656.2465 365.951 281.049 0.01377563 -0.2750798
Moved 656.2772 368.8235 276.3531 0.02042462 -0.2871578
Moved 656.3079 371.5 272 0.02662033 -0.2983539
Moved 656.3386 373.2677 269.7324 0.03071219 -0.3041863
Moved 656.3693 375.1326 266.8674 0.03502925 -0.3115552
Moved 656.4 376.0115 264.9885 0.03706366 -0.3163878
Moved 656.4308 376.5426 263.4574 0.0382931 -0.3203256
Moved 656.4615 377.7065 261.2935 0.04098734 -0.3258914
Ended 656.4922 378 260 0.04166663 -0.3292181
Accept 656.5537 3 one
Began 657.414 290 291 -0.162037 -0.2494857
Stationary 657.4448 290 291 -0.162037 -0.2494857
Stationary 657.4755 290 291 -0.162037 -0.2494857
Stationary 657.5062 290 291 -0.162037 -0.2494857
Stationary 657.5369 290 291 -0.162037 -0.2494857
Moved 657.5676 277.3539 291 -0.1913105 -0.2494857
Moved 657.5984 271.9598 291 -0.2037967 -0.2494857
Moved 657.6291 266.9413 291 -0.2154136 -0.2494857
Moved 657.6599 262.0893 283.0893 -0.2266451 -0.2698321
Moved 657.6906 259.2141 282 -0.2333007 -0.2726338
Moved 657.7214 257.7828 282 -0.2366138 -0.2726338
