the five boxing wizards jump quickly
the five boxing wizards jump quickly
FixStart
Radial

0.6 0.6
432 388.8
Began 4142.009 371 268 0.025463 -0.308642
Stationary 4142.04 371 268 0.025463 -0.308642
Stationary 4142.07 371 268 0.025463 -0.308642
Stationary 4142.101 371 268 0.025463 -0.308642
Moved 4142.132 371 287.9971 0.025463 -0.257209
Moved 4142.163 361.9965 307.576 0.004621446 -0.2068519
Moved 4142.193 358.169 333.4786 -0.004238337 -0.1402301
Moved 4142.224 349.7155 374.4224 -0.02380659 -0.0349219
Moved 4142.255 348.2995 383.6039 -0.0270845 -0.01130681
Moved 4142.286 345.8455 398.7726 -0.03276507 0.02770738
Moved 4142.316 344.2902 408.4197 -0.03636539 0.05251975
Moved 4142.347 344 414.5024 -0.03703703 0.06816448
Moved 4142.377 343 417.5 -0.03935183 0.0758744
Moved 4142.408 343 421.0709 -0.03935183 0.08505892
Moved 4142.439 343 423.6155 -0.03935183 0.09160367
Moved 4142.47 343 425 -0.03935183 0.09516452
Moved 4142.5 343 426 -0.03935183 0.09773654
Moved 4142.531 360.6691 426 0.001548727 0.09773654
Moved 4142.562 382.5 402.5 0.05208333 0.03729416
Moved 4142.593 400.5498 376.1753 0.09386529 -0.03041334
Moved 4142.624 419 347 0.1365741 -0.1054527
Moved 4142.654 436.8677 317.7794 0.1779345 -0.1806087
Moved 4142.685 448.959 296.4738 0.2059236 -0.235407
Moved 4142.715 454.9012 288.1482 0.2196788 -0.2568205
Moved 4142.746 458.5 282 0.2280092 -0.2726338
Moved 4142.777 459.7536 277.4929 0.2309111 -0.2842263
Moved 4142.808 461.3052 274.6948 0.2345027 -0.291423
Moved 4142.838 461 271 0.2337964 -0.300926
Stationary 4142.869 461 270.9364 0.2337964 -0.3010896
Stationary 4142.9 461 270.9364 0.2337964 -0.3010896
Moved 4142.931 439.9716 271 0.1851195 -0.300926
Moved 4142.961 421.2547 290.309 0.1417933 -0.2512631
Moved 4142.992 396.6505 310.8275 0.08483897 -0.1984891
Moved 4143.023 369 339 0.02083332 -0.1260288
Moved 4143.054 332.9209 381.4111 -0.06268313 -0.01694675
Moved 4143.084 310.6342 407.6132 -0.1142726 0.05044525
Moved 4143.115 294.0959 427.085 -0.1525558 0.1005271
Moved 4143.146 286.742 436.6774 -0.1695787 0.1251989
Moved 4143.176 282.0555 442.9446 -0.1804272 0.1413182
Moved 4143.207 280.5 446.5 -0.1840278 0.1504629
Ended 4143.238 280 449 -0.1851852 0.156893
Candidates 4143.392 13 the there they title turkey tyler rule right tiger further time roger figure
Began 4143.821 294 362 -0.1527778 -0.06687243
Stationary 4143.852 294 362 -0.1527778 -0.06687243
Moved 4143.883 300.9339 362 -0.1367271 -0.06687243
Moved 4143.914 331.9549 362 -0.06491914 -0.06687243
Moved 4143.944 363.5 372.5 0.008101861 -0.03986633
Moved 4143.975 382.3571 370 0.05175263 -0.04629637
Moved 4144.006 393.412 370 0.0773425 -0.04629637
Moved 4144.037 400.3108 370 0.09331197 -0.04629637
Moved 4144.067 405 370 0.1041667 -0.04629637
Ended 4144.098 406 370 0.1064815 -0.04629637
Accept 4144.159 0 the
Began 4144.559 410 350 0.1157407 -0.09773669
Stationary 4144.589 410 350 0.1157407 -0.09773669
Stationary 4144.62 410 350 0.1157407 -0.09773669
Moved 4144.651 396.6734 350 0.08489212 -0.09773669
Moved 4144.682 385.4204 343 0.05884349 -0.1157408
Moved 4144.712 369.4346 339.3478 0.02183944 -0.1251344
Moved 4144.743 349.0527 336.7836 -0.02534102 -0.1317294
Moved 4144.774 333.493 334.2488 -0.06135871 -0.1382489
Moved 4144.804 322.0286 333.0057 -0.08789678 -0.1414461
Moved 4144.835 311 333 -0.113426 -0.141461
Moved 4144.866 305.9057 332 -0.1252183 -0.144033
Moved 4144.896 304 332 -0.1296296 -0.144033
Moved 4144.927 303 337.941 -0.1319445 -0.1287527
Moved 4144.958 323.8257 358.4954 -0.08373693 -0.07588634
Moved 4144.989 370.1561 399.337 0.02350956 0.02915877
Moved 4145.02 401.968 419.9787 0.09714822 0.0822497
Moved 4145.05 420.4199 433.9359 0.1398608 0.1181477
Moved 4145.081 436.7591 445.1727 0.177683 0.1470491
Moved 4145.112 448.384 451.538 0.2045926 0.1634207
Moved 4145.143 458.6323 456.8162 0.2283156 0.1769962
Moved 4145.173 466.9491 457 0.2475673 0.1774691
Moved 4145.204 474.6153 457 0.2653131 0.1774691
Moved 4145.234 482.267 449.4432 0.2830255 0.1580329
Moved 4145.265 488.889 435.2219 0.2983542 0.1214555
Moved 4145.296 492.1448 417.131 0.3058909 0.07492544
Moved 4145.327 494.1046 397.0584 0.3104273 0.02329834
Moved 4145.357 494 385.2635 0.3101851 -0.00703843
Moved 4145.388 495 377.2796 0.3125 -0.02757312
Moved 4145.419 495 367.4516 0.3125 -0.0528509
Moved 4145.45 495 355.7151 0.3125 -0.08303724
Moved 4145.48 483.0081 339.6145 0.2847408 -0.1244484
Moved 4145.511 460.6035 304.9828 0.2328785 -0.2135215
Moved 4145.542 436.8368 272.399 0.177863 -0.2973278
Moved 4145.572 414.4631 241.6947 0.1260721 -0.3762996
Moved 4145.603 399.1842 222.2456 0.09070407 -0.4263231
Moved 4145.634 385.8839 204.8607 0.05991657 -0.4710373
Moved 4145.665 379.3836 196.3835 0.04486948 -0.4928406
Moved 4145.695 373.3586 189.3585 0.03092259 -0.5109093
Moved 4145.726 369.6311 186.6311 0.02229432 -0.5179242
Moved 4145.757 367.5 184.5 0.01736114 -0.5234053
Moved 4145.788 365.8981 184 0.01365304 -0.5246913
Moved 4145.818 364.3116 184 0.0099804 -0.5246913
Moved 4145.849 362.5 184 0.005787015 -0.5246913
Moved 4145.879 360.2301 190.1594 0.0005325674 -0.5088493
Moved 4145.911 359 200.1862 -0.002314796 -0.4830603
Moved 4145.941 358 224.3188 -0.004629641 -0.4209906
Moved 4145.972 358 247.2107 -0.004629641 -0.3621125
Moved 4146.002 358 278.2181 -0.004629641 -0.2823607
Moved 4146.033 356.097 305.2728 -0.009034823 -0.2127757
Moved 4146.064 348.5317 338.873 -0.02654692 -0.1263555
Moved 4146.095 340.9678 366.1771 -0.04405602 -0.05612895
Moved 4146.125 333.2601 389.6398 -0.06189793 0.004217478
Moved 4146.156 326.4277 406.002 -0.07771358 0.04630132
Moved 4146.187 318.9492 421.1017 -0.09502511 0.08513799
Moved 4146.218 314.1079 435.5684 -0.1062317 0.1223467
Moved 4146.249 310.5647 445.741 -0.1144335 0.1485109
Moved 4146.279 309 452.3093 -0.1180555 0.1654044
Ended 4146.31 309 454.5 -0.1180555 0.171039
Candidates 4146.463 13 five driver drive drove arrived dive silver solved derive succeed arrive river arrives
Began 4146.924 282 342 -0.1805555 -0.1183128
Stationary 4146.955 282 342 -0.1805555 -0.1183128
Moved 4146.985 309.5563 353.4148 -0.1167678 -0.08895371
Moved 4147.016 333 359.5 -0.06249999 -0.07330247
Moved 4147.047 350.5268 363.8648 -0.0219287 -0.06207611
Moved 4147.078 365.4048 366.481 0.01251111 -0.05534741
Moved 4147.108 375.1219 367 0.03500452 -0.05401234
Moved 4147.139 381.5 367 0.04976849 -0.05401234
Moved 4147.17 384.7227 368 0.05722861 -0.05144041
Ended 4147.201 385 368 0.05787035 -0.05144041
Accept 4147.323 0 five
Began 4147.539 434 344 0.1712963 -0.1131688
Stationary 4147.569 434 344 0.1712963 -0.1131688
Stationary 4147.6 434 344 0.1712963 -0.1131688
Stationary 4147.631 434 344 0.1712963 -0.1131688
Stationary 4147.662 434 344 0.1712963 -0.1131688
Stationary 4147.692 434 344 0.1712963 -0.1131688
Moved 4147.723 423.6808 332.3909 0.1474093 -0.1430275
Moved 4147.753 423.1665 329.3329 0.1462187 -0.1508926
Moved 4147.784 419.9 318.6499 0.1386573 -0.1783697
Moved 4147.815 419 290.7922 0.1365741 -0.2500202
Moved 4147.846 419 255.6589 0.1365741 -0.3403834
Moved 4147.876 430.4105 231.3582 0.1629872 -0.4028854
Moved 4147.907 437.9373 212.1462 0.1804105 -0.4522988
Moved 4147.938 445.0708 194.7875 0.1969232 -0.4969458
Moved 4147.969 448.0889 184.7332 0.2039096 -0.5228057
Moved 4148 450.6453 178.7094 0.2098271 -0.538299
Moved 4148.03 452 176.0818 0.2129629 -0.5450571
Moved 4148.061 453.2162 174.7838 0.2157782 -0.5483955
Moved 4148.091 453.981 175 0.2175486 -0.5478395
Moved 4148.122 458 190 0.2268519 -0.5092593
Moved 4148.153 469.2682 226.219 0.2529356 -0.4161035
Moved 4148.184 483.7944 289.2541 0.286561 -0.2539762
Moved 4148.214 499.3415 350.7423 0.3225498 -0.09582747
Moved 4148.245 515.7192 401.0638 0.3604611 0.03360038
Moved 4148.276 526.0929 430.2787 0.3844743 0.1087414
Moved 4148.307 537.0026 456.5066 0.4097283 0.1762
Moved 4148.337 546.4074 480.4197 0.4314986 0.2377049
Moved 4148.368 552.7141 497.1422 0.4460973 0.2807153
Moved 4148.398 556.3497 505.6993 0.4545131 0.3027245
Moved 4148.429 558 511.1166 0.4583333 0.3166579
Moved 4148.46 558 515.6609 0.4583333 0.3283459
Moved 4148.491 558 517.0985 0.4583333 0.3320434
Moved 4148.521 558 518 0.4583333 0.3343621
Stationary 4148.552 558 518 0.4583333 0.3343621
Moved 4148.583 530.8138 495.3596 0.3954024 0.2761306
Moved 4148.614 486.0964 446.9962 0.2918898 0.1517392
Moved 4148.645 438.5 396 0.181713 0.02057605
Moved 4148.675 390.7002 344.8064 0.07106522 -0.1110947
Moved 4148.706 363.5586 316.1145 0.00823756 -0.1848907
Moved 4148.737 345.001 295.0012 -0.0347199 -0.2391946
Moved 4148.767 329 278.5 -0.07175927 -0.2816359
Moved 4148.798 316.7407 265.111 -0.1001373 -0.3160725
Moved 4148.829 307.9399 254.5865 -0.1205095 -0.3431417
Moved 4148.859 300.3287 246.3286 -0.138128 -0.3643811
Moved 4148.89 295.1062 240.1062 -0.1502171 -0.3803853
Moved 4148.921 293.2922 238.2922 -0.1544162 -0.3850509
Moved 4148.952 291.878 236.8779 -0.1576899 -0.3886884
Stationary 4148.982 291.878 236.8779 -0.1576899 -0.3886884
Stationary 4149.013 292 237 -0.1574074 -0.3883744
Moved 4149.044 304 256.5 -0.1296296 -0.3382202
Moved 4149.075 333.1273 296.4742 -0.06220535 -0.2354059
Moved 4149.105 367.4145 344.0036 0.01716326 -0.1131595
Moved 4149.136 402.4418 393.8662 0.09824494 0.01508787
Moved 4149.167 438.2521 446.7847 0.1811392 0.1511953
Moved 4149.197 460.9929 483.9867 0.2337799 0.2468793
Moved 4149.228 482.2878 515.3837 0.2830737 0.3276329
Moved 4149.259 498.5397 541.7556 0.3206937 0.3954617
Moved 4149.29 508.4081 556.4642 0.3435372 0.4332925
Moved 4149.32 512.7958 561.7958 0.3536939 0.4470055
Moved 4149.351 515 565.7101 0.3587963 0.4570732
Stationary 4149.382 515 566 0.3587963 0.4578188
Stationary 4149.413 515 566 0.3587963 0.4578188
Moved 4149.443 515 516.5531 0.3587963 0.3306406
Moved 4149.474 501.2356 446.4597 0.3269343 0.1503591
Moved 4149.504 498.1303 394.2377 0.319746 0.01604331
Moved 4149.535 495.808 355.3518 0.3143703 -0.08397184
Moved 4149.566 494.2573 316.8589 0.3107807 -0.182976
Moved 4149.597 492.6966 287.9658 0.307168 -0.2572897
Moved 4149.627 492 263.9699 0.3055556 -0.3190074
Moved 4149.658 491 250.5275 0.3032407 -0.3535817
Moved 4149.689 490 238.0472 0.300926 -0.3856809
Moved 4149.72 490 230.6024 0.300926 -0.4048292
