want to join us for lunch
want to join us for lunch
Basic
Radial

0.6 0.6
432 388.8
Began 803.8546 298 547 -0.1435185 0.4089505
Stationary 803.8853 298 547 -0.1435185 0.4089505
Stationary 803.916 298 547 -0.1435185 0.4089505
Stationary 803.9468 298 547 -0.1435185 0.4089505
Moved 803.9775 275.9017 517.8525 -0.194672 0.3339829
Moved 804.0082 260.538 489.9684 -0.2302362 0.2622643
Moved 804.0389 245.9384 465.6422 -0.2640315 0.199697
Moved 804.0696 235.091 449.6364 -0.2891413 0.1585298
Moved 804.1003 223.3184 431.148 -0.3163926 0.1109773
Moved 804.1311 212.849 415.8113 -0.3406273 0.07153099
Moved 804.1617 205.2999 403.3999 -0.358102 0.03960868
Moved 804.1925 200.1644 394.3288 -0.3699899 0.01627773
Moved 804.2233 194.715 386.4301 -0.3826041 -0.004037966
Moved 804.254 189.8531 378.7062 -0.3938586 -0.02390394
Moved 804.2847 188 375.2282 -0.3981482 -0.03284933
Moved 804.3155 187 372.5 -0.4004629 -0.03986633
Moved 804.3462 186 370.5616 -0.4027778 -0.04485181
Moved 804.3769 186 368.401 -0.4027778 -0.05040902
Moved 804.4077 221.1761 355.412 -0.3213517 -0.0838169
Moved 804.4384 263.8137 332.0931 -0.2226534 -0.1437934
Moved 804.4691 306.2133 309.0062 -0.1245062 -0.2031735
Moved 804.4998 339.7072 290.4324 -0.04697412 -0.2509454
Moved 804.5305 366.0155 277.9942 0.01392474 -0.2829368
Moved 804.5612 387.3237 269.2254 0.06324937 -0.3054903
Moved 804.592 400.2402 262.5065 0.09314864 -0.3227713
Moved 804.6227 407.6409 259.7864 0.1102798 -0.3297676
Moved 804.6534 411.1555 258 0.1184157 -0.3343622
Moved 804.6841 415.0305 256 0.1273856 -0.3395062
Moved 804.7149 417.9043 256 0.1340377 -0.3395062
Moved 804.7456 420.4107 256 0.1398396 -0.3395062
Moved 804.7763 421.5 256 0.1423611 -0.3395062
Moved 804.8071 422 256 0.1435185 -0.3395062
Moved 804.8378 422 272.7745 0.1435185 -0.296362
Moved 804.8685 397.3847 311.6537 0.08653859 -0.1963639
Moved 804.8992 375.7351 350.597 0.0364239 -0.09620117
Moved 804.9299 352.6052 390.7632 -0.01711761 0.007107032
Moved 804.9606 335.3661 422.2678 -0.05702287 0.08813716
Moved 804.9915 320.7917 446.6805 -0.09075989 0.1509271
Moved 805.0222 311.2133 461.9778 -0.1129321 0.1902719
Moved 805.0528 303.5839 476.3602 -0.1305928 0.2272637
Moved 805.0836 297.92 488.2001 -0.1437038 0.2577164
Moved 805.1143 293.0811 499.7567 -0.1549049 0.28744
Moved 805.145 290.2131 508.5739 -0.1615438 0.3101178
Moved 805.1758 287.759 514.4819 -0.1672245 0.3253135
Moved 805.2065 287 520.3712 -0.1689815 0.3404608
Moved 805.2372 287 527.1031 -0.1689815 0.3577755
Moved 805.2679 287 531.9199 -0.1689815 0.3701643
Ended 805.2986 287 536 -0.1689815 0.3806583
Candidates 805.3908 13 range want rant randy teacher game frame transfer table danger arrange france grant
Began 805.821 204 445 -0.3611111 0.1466049
Stationary 805.8517 204 445 -0.3611111 0.1466049
Stationary 805.8825 204 445 -0.3611111 0.1466049
Moved 805.9132 211.5708 445 -0.3435861 0.1466049
Moved 805.9439 219.9849 445 -0.324109 0.1466049
Moved 805.9746 227.0547 445 -0.3077438 0.1466049
Moved 806.0053 233.7593 445 -0.2922239 0.1466049
Moved 806.0361 237.9009 445 -0.2826367 0.1466049
Moved 806.0668 241.7732 445 -0.2736731 0.1466049
Moved 806.0975 245.6322 445 -0.2647403 0.1466049
Moved 806.1282 248.5 445 -0.2581019 0.1466049
Moved 806.159 250.0302 445 -0.2545597 0.1466049
Moved 806.1897 252.9306 445 -0.2478459 0.1466049
Moved 806.2205 254.798 445 -0.2435232 0.1466049
Moved 806.2512 256.1396 445 -0.2404176 0.1466049
Moved 806.2819 258.0977 445 -0.2358849 0.1466049
Moved 806.3126 260.0532 445 -0.2313584 0.1466049
Moved 806.3433 264.8549 445 -0.2202433 0.1466049
Moved 806.3741 271.3346 458.0037 -0.2052441 0.1800507
Moved 806.4048 277.9248 464.9247 -0.189989 0.1978516
Moved 806.4355 285.5087 474.6782 -0.1724336 0.2229377
Moved 806.4662 292.3517 485.9195 -0.1565933 0.2518505
Moved 806.4969 299.7564 497.3419 -0.1394528 0.2812289
Moved 806.5277 305.9417 507.4126 -0.1251349 0.3071311
Moved 806.5584 311.6788 515.0182 -0.1118546 0.3266928
Moved 806.5891 314.8599 520.7197 -0.1044911 0.3413572
Moved 806.6198 317.7253 525.7253 -0.09785806 0.3542317
Moved 806.6506 320 529.5941 -0.09259259 0.3641821
Moved 806.6813 321 532.4683 -0.09027779 0.3715746
Moved 806.712 322 534.0233 -0.08796295 0.3755741
Moved 806.7428 323 535.9136 -0.08564815 0.3804362
Ended 806.7735 323 536.5 -0.08564815 0.3819444
Accept 806.835 1 want
Began 807.2958 244 520 -0.2685185 0.3395061
Stationary 807.3265 244 520 -0.2685185 0.3395061
Stationary 807.3572 244 520 -0.2685185 0.3395061
Moved 807.3881 273.1531 520 -0.2010345 0.3395061
Moved 807.4188 313.8023 520 -0.1069391 0.3395061
Moved 807.4494 345.8853 520 -0.03267293 0.3395061
Moved 807.4802 375.6518 520 0.03623098 0.3395061
Moved 807.5109 405.315 520 0.1048957 0.3395061
Moved 807.5416 424.1819 520 0.1485693 0.3395061
Moved 807.5724 440.5523 520 0.1864638 0.3395061
Moved 807.6031 455.8772 520 0.221938 0.3395061
Moved 807.6339 469.2339 520 0.2528562 0.3395061
Moved 807.6646 477.9926 520 0.273131 0.3395061
Moved 807.6953 487.6357 520 0.295453 0.3395061
Moved 807.726 495.2415 520 0.313059 0.3395061
Moved 807.7567 502.5 520 0.3298611 0.3395061
Moved 807.7874 507.2621 511.869 0.3408844 0.3185929
Moved 807.8181 512.0123 509.9877 0.3518803 0.3137543
Ended 807.8489 512.0123 509.9877 0.3518803 0.3137543
Candidates 807.9104 13 to trip ep wto rep rio wp woo trio wo ri too tripp
Began 808.4634 338 444 -0.05092591 0.1440329
Moved 808.4942 344.6695 444 -0.03548722 0.1440329
Moved 808.5249 362.5633 444 0.005933642 0.1440329
Moved 808.5556 383.4137 444 0.0541984 0.1440329
Moved 808.5863 401.3566 444 0.0957329 0.1440329
Moved 808.6171 417.5635 437 0.1332489 0.1260288
Moved 808.6478 429.4264 436.1912 0.1607092 0.1239485
Moved 808.6785 437.7755 436 0.180036 0.1234567
Ended 808.7092 442.2199 435 0.1903239 0.1208847
Accept 808.7707 0 to
Began 809.2009 380 393 0.04629632 0.01285996
Stationary 809.2316 380 393 0.04629632 0.01285996
Stationary 809.2623 380 393 0.04629632 0.01285996
Moved 809.293 380 400.2474 0.04629632 0.03150049
Moved 809.3237 388.1447 417.3083 0.06514987 0.07538128
Moved 809.3544 395.2154 444.7538 0.0815171 0.1459717
Moved 809.3852 399.9557 466.801 0.09249011 0.2026773
Moved 809.4159 403.8483 485.938 0.1015006 0.2518982
Moved 809.4466 407.4097 501.0486 0.1097448 0.2907629
Moved 809.4774 410.2757 513.103 0.116379 0.3217668
Moved 809.5081 412.1397 523.5588 0.1206938 0.3486593
Moved 809.5389 413.7527 532.2581 0.1244275 0.3710341
Moved 809.5695 415 541.6028 0.1273148 0.395069
Moved 809.6003 416.4066 548.8131 0.1305707 0.4136138
Moved 809.631 417 557 0.1319444 0.4346707
Moved 809.6617 417.8482 557.8483 0.133908 0.4368525
Moved 809.6924 418.7324 561.7324 0.1359545 0.4468424
Moved 809.7231 420.6035 564.6036 0.140286 0.4542272
Moved 809.7539 422.4825 567.4825 0.1446354 0.4616318
