that is a very odd question
Moved 1625.427 247.777 435.8378 -0.2597754 0.1230396
Moved 1625.458 272.1151 452.923 -0.2034372 0.1669829
Moved 1625.489 290.9659 465.4786 -0.1598013 0.1992762
Moved 1625.519 301.4471 472.5576 -0.1355392 0.2174835
Moved 1625.55 314.1881 482.5505 -0.1060461 0.2431853
Moved 1625.581 325.5291 493.5291 -0.07979387 0.2714224
Moved 1625.612 333.5742 501.4322 -0.06117095 0.2917494
Moved 1625.642 341.1548 509.7322 -0.0436231 0.3130972
Moved 1625.673 349.0269 518.0269 -0.02540082 0.3344311
Moved 1625.704 354.1663 525.1663 -0.01350388 0.3527939
Moved 1625.734 358.7368 532.1052 -0.002924104 0.3706408
Moved 1625.765 364.4941 542.9883 0.0104031 0.3986323
Moved 1625.796 368.0133 550.0266 0.01854936 0.4167351
Moved 1625.827 370.7794 554.7794 0.02495239 0.4289594
Moved 1625.857 372 557.2595 0.02777775 0.4353382
Moved 1625.888 373 559.5 0.0300926 0.4411007
Moved 1625.919 374.204 560.204 0.03287971 0.4429115
Ended 1625.949 374 560 0.03240744 0.4423867
Candidates 1626.195 13 that what the they there use user today okay play post just ebay
Began 1626.84 484 484 0.287037 0.2469135
Stationary 1626.871 484 484 0.287037 0.2469135
Stationary 1626.901 484 484 0.287037 0.2469135
Stationary 1626.932 484 484 0.287037 0.2469135
Stationary 1626.963 484 484 0.287037 0.2469135
Stationary 1626.994 484 484 0.287037 0.2469135
Stationary 1627.024 484 484 0.287037 0.2469135
Stationary 1627.055 484 484 0.287037 0.2469135
Stationary 1627.086 484 484 0.287037 0.2469135
Stationary 1627.117 484 484 0.287037 0.2469135
Stationary 1627.147 484 484 0.287037 0.2469135
Stationary 1627.178 484 484 0.287037 0.2469135
Stationary 1627.209 484 484 0.287037 0.2469135
Stationary 1627.239 484 484 0.287037 0.2469135
Stationary 1627.27 484 484 0.287037 0.2469135
Stationary 1627.301 484 484 0.287037 0.2469135
Moved 1627.332 474.0971 484 0.2641137 0.2469135
Moved 1627.362 471.5 484 0.2581018 0.2469135
Moved 1627.393 469.576 484 0.2536483 0.2469135
Moved 1627.424 467.1598 484 0.2480551 0.2469135
Moved 1627.454 465.4052 492.5948 0.2439935 0.2690195
Moved 1627.485 463.6679 496.6641 0.2399721 0.2794858
Moved 1627.516 463 499.0997 0.2384259 0.2857503
Moved 1627.547 462 501.4999 0.2361111 0.2919236
Moved 1627.577 461 503.1221 0.2337964 0.2960958
Moved 1627.608 459.5 505.5 0.2303241 0.3022119
Moved 1627.639 460 506.1945 0.2314815 0.3039982
Moved 1627.669 459 508.1987 0.2291666 0.3091529
Moved 1627.7 459 509.3601 0.2291666 0.3121401
Moved 1627.731 458.2815 510 0.2275034 0.3137859
Moved 1627.761 458 511.0889 0.2268519 0.3165865
Moved 1627.792 458 512.2145 0.2268519 0.3194818
Moved 1627.823 458 513.1263 0.2268519 0.3218269
Moved 1627.854 457 515.386 0.2245371 0.3276387
Stationary 1627.884 457 515.386 0.2245371 0.3276387
Moved 1627.915 457 516.2172 0.2245371 0.3297766
Moved 1627.946 457 517.1783 0.2245371 0.3322487
Stationary 1627.977 457 517.1783 0.2245371 0.3322487
Moved 1628.007 455.5 518 0.2210648 0.3343621
Stationary 1628.038 455.5 518 0.2210648 0.3343621
Moved 1628.069 453.9953 518 0.2175818 0.3343621
Moved 1628.099 450 518 0.2083333 0.3343621
Moved 1628.13 440.338 506.5035 0.1859677 0.3047929
Moved 1628.161 423.4203 495.2402 0.1468061 0.2758234
Moved 1628.192 405.1647 484.5463 0.104548 0.2483185
Moved 1628.222 387.2264 472.4198 0.06302406 0.2171291
Moved 1628.253 360.1745 453.783 0.0004038215 0.1691948
Moved 1628.284 343.1786 443.4524 -0.03893837 0.1426243
Moved 1628.314 329.0823 433.8494 -0.07156879 0.1179253
Moved 1628.345 317.829 425.6218 -0.09761805 0.09676372
Moved 1628.376 306.3792 417.9195 -0.1241221 0.07695339
Moved 1628.406 296.1216 411.4144 -0.1478667 0.0602221
Moved 1628.437 287.9037 404.9037 -0.1668895 0.04347664
Moved 1628.468 281.9777 400.9777 -0.1806072 0.03337868
Moved 1628.499 275.4727 396.4727 -0.195665 0.02179185
Moved 1628.529 267.9723 391.9908 -0.2130272 0.01026428
Moved 1628.56 261.5 388.5 -0.2280093 0.00128589
Moved 1628.591 254.3792 383.5861 -0.2444927 -0.01135265
Moved 1628.621 247.1136 380.0757 -0.2613111 -0.02038131
Moved 1628.652 240.856 377.2853 -0.2757964 -0.02755836
Moved 1628.683 235.8319 376 -0.2874261 -0.03086435
Moved 1628.714 231.1345 373.1345 -0.2982997 -0.03823425
Moved 1628.744 226.377 372 -0.3093124 -0.04115226
Moved 1628.775 223.6164 370.6164 -0.3157027 -0.044711
Moved 1628.806 222.5 371 -0.318287 -0.04372435
Moved 1628.836 220.7932 369.7932 -0.3222381 -0.04682831
Ended 1628.867 219.6404 370 -0.3249065 -0.04629637
Accept 1628.929 0 that
Candidates 1628.929 13 is odds if oa id its ps psa us pass of pa his
Began 1629.697 214 382 -0.3379629 -0.01543218
Stationary 1629.727 214 382 -0.3379629 -0.01543218
Stationary 1629.758 214 382 -0.3379629 -0.01543218
Stationary 1629.789 214 382 -0.3379629 -0.01543218
Stationary 1629.819 214 382 -0.3379629 -0.01543218
Stationary 1629.85 214 382 -0.3379629 -0.01543218
Stationary 1629.881 214 382 -0.3379629 -0.01543218
Stationary 1629.911 214 382 -0.3379629 -0.01543218
Stationary 1629.942 214 382 -0.3379629 -0.01543218
Stationary 1629.973 214 382 -0.3379629 -0.01543218
Stationary 1630.004 214 382 -0.3379629 -0.01543218
Stationary 1630.034 214 382 -0.3379629 -0.01543218
Stationary 1630.065 214 382 -0.3379629 -0.01543218
Stationary 1630.096 214 382 -0.3379629 -0.01543218
Stationary 1630.126 214 382 -0.3379629 -0.01543218
Stationary 1630.157 214 382 -0.3379629 -0.01543218
Stationary 1630.188 214 382 -0.3379629 -0.01543218
Stationary 1630.219 214 382 -0.3379629 -0.01543218
Stationary 1630.249 214 382 -0.3379629 -0.01543218
Ended 1630.28 214 382 -0.3379629 -0.01543218
Accept 1630.341 0 is
Candidates 1630.341 6 a s d f x z
Began 1631.693 374 204 0.03240744 -0.473251
Stationary 1631.724 374 204 0.03240744 -0.473251
Stationary 1631.754 374 204 0.03240744 -0.473251
Stationary 1631.785 374 204 0.03240744 -0.473251
Stationary 1631.816 374 204 0.03240744 -0.473251
Stationary 1631.847 374 204 0.03240744 -0.473251
Stationary 1631.877 374 204 0.03240744 -0.473251
Stationary 1631.908 374 204 0.03240744 -0.473251
Stationary 1631.939 374 204 0.03240744 -0.473251
Stationary 1631.969 374 204 0.03240744 -0.473251
Stationary 1632 374 204 0.03240744 -0.473251
Stationary 1632.031 374 204 0.03240744 -0.473251
Stationary 1632.062 374 204 0.03240744 -0.473251
Stationary 1632.092 374 204 0.03240744 -0.473251
Stationary 1632.122 374 204 0.03240744 -0.473251
Moved 1632.154 361 204 0.002314846 -0.473251
Moved 1632.184 359.1992 204 -0.001853605 -0.473251
Moved 1632.215 353.7056 204 -0.01457036 -0.473251
Moved 1632.246 348.8032 212.7871 -0.02591848 -0.4506505
Moved 1632.276 343.3022 220.5466 -0.03865222 -0.4306928
Moved 1632.307 340.4024 228.7928 -0.0453648 -0.4094835
Moved 1632.338 337.6422 236.0736 -0.05175426 -0.3907572
Moved 1632.369 335.2079 240.5842 -0.05738914 -0.3791558
Moved 1632.399 334 246.5529 -0.06018519 -0.3638044
Moved 1632.43 331.6977 251.6045 -0.06551454 -0.3508116
Moved 1632.461 331 254.8164 -0.06712963 -0.3425505
Moved 1632.491 330 258.5148 -0.06944443 -0.333038
Moved 1632.522 329 261.2612 -0.07175927 -0.3259743
Moved 1632.553 328 264.0186 -0.07407407 -0.3188821
Moved 1632.584 328 266.3489 -0.07407407 -0.3128885
Moved 1632.614 327 270.4486 -0.07638887 -0.3023442
Moved 1632.645 327 274.9703 -0.07638887 -0.2907142
Moved 1632.676 327 279.4864 -0.07638887 -0.2790989
Moved 1632.706 327 284.278 -0.07638887 -0.2667749
Moved 1632.737 327 288.7655 -0.07638887 -0.2552329
Moved 1632.768 327 292.6309 -0.07638887 -0.2452911
Moved 1632.799 327 295.3867 -0.07638887 -0.2382031
Moved 1632.829 327 299.6729 -0.07638887 -0.2271789
Moved 1632.86 327 307.7681 -0.07638887 -0.2063579
Moved 1632.891 325.6595 321.0427 -0.07949179 -0.1722154
Moved 1632.921 317.6496 340.5839 -0.09803325 -0.121955
Moved 1632.952 312.3619 352.5175 -0.1102734 -0.09126176
Moved 1632.983 306.7507 364.4986 -0.1232623 -0.06044599
Moved 1633.014 304.9965 372.0211 -0.1273229 -0.04109818
Moved 1633.044 300.2875 382.7813 -0.1382234 -0.01342263
Moved 1633.075 297.782 394.872 -0.1440231 0.01767488
Moved 1633.106 296 403.9431 -0.1481481 0.04100583
Moved 1633.136 294.2717 412.185 -0.1521489 0.06220409
Moved 1633.167 294 417.3115 -0.1527778 0.07538952
Moved 1633.198 294 422.803 -0.1527778 0.08951391
Moved 1633.229 293 427.6499 -0.1550926 0.1019801
Moved 1633.259 293 432.7939 -0.1550926 0.1152108
Moved 1633.29 292.2052 440.3845 -0.1569325 0.1347338
Moved 1633.321 291.4572 447.6283 -0.1586638 0.1533649
Moved 1633.351 291 454.9102 -0.1597222 0.172094
Moved 1633.382 289 460.4308 -0.1643519 0.1862932
Moved 1633.413 287.4849 466.5455 -0.1678591 0.2020202
Moved 1633.444 284.735 473.7951 -0.1742246 0.2206663
Moved 1633.474 282.996 481.0121 -0.1782501 0.2392285
Moved 1633.505 283 485.6375 -0.1782407 0.2511252
Moved 1633.536 282 491.3282 -0.1805555 0.2657618
Moved 1633.567 281 495.8167 -0.1828704 0.2773063
Moved 1633.597 280 502.3245 -0.1851852 0.2940445
Moved 1633.628 279 510 -0.1875 0.3137859
Moved 1633.659 277.7363 513.2637 -0.1904253 0.3221803
Moved 1633.689 278 517.0285 -0.1898148 0.3318633
Moved 1633.72 276.5929 518.4071 -0.1930719 0.3354091
Moved 1633.751 277 520.8502 -0.1921296 0.3416927
Moved 1633.781 276 523.615 -0.1944444 0.3488039
Moved 1633.812 276 526.3837 -0.1944444 0.3559252
Moved 1633.843 274.6404 527.3596 -0.1975916 0.3584351
Moved 1633.874 275 528.0747 -0.1967592 0.3602744
Moved 1633.904 275 530.1563 -0.1967592 0.3656284
Moved 1633.935 275 531.0288 -0.1967592 0.3678724
Moved 1633.966 275 532.2139 -0.1967592 0.3709205
Moved 1633.996 284.4872 533 -0.1747981 0.3729423
Moved 1634.027 292.9898 534 -0.1551163 0.3755144
Moved 1634.058 302.2762 534 -0.1336198 0.3755144
Moved 1634.089 310.537 534 -0.1144976 0.3755144
Moved 1634.119 319.7758 534 -0.09311145 0.3755144
Moved 1634.15 328.089 534 -0.07386813 0.3755144
Moved 1634.181 336.3403 534 -0.05476772 0.3755144
Moved 1634.211 342.7015 534 -0.0400429 0.3755144
Moved 1634.242 348.3039 534 -0.02707432 0.3755144
Moved 1634.273 353.8079 534 -0.01433367 0.3755144
Moved 1634.304 361.4724 534 0.003408194 0.3755144
Moved 1634.334 365.9928 534 0.01387229 0.3755144
Moved 1634.365 368.7574 534 0.02027184 0.3755144
Moved 1634.396 372.1367 534 0.02809415 0.3755144
Moved 1634.426 375.5346 534 0.03595978 0.3755144
Moved 1634.457 378.2953 534 0.04235019 0.3755144
Moved 1634.488 381.0605 534 0.04875124 0.3755144
Moved 1634.519 383.9033 534 0.05533179 0.3755144
Moved 1634.549 385.2702 534 0.0584959 0.3755144
Moved 1634.58 386.0086 534 0.06020506 0.3755144
Stationary 1634.611 386.0086 534 0.06020506 0.3755144
Ended 1634.641 386 534 0.06018519 0.3755144
Accept 1634.734 0 a
Candidates 1634.734 13 very bet net betty cry beer vary matter better cherry ct battery marry
Began 1635.962 548 453 0.4351853 0.167181
Stationary 1635.993 548 453 0.4351853 0.167181
Stationary 1636.024 548 453 0.4351853 0.167181
Stationary 1636.054 548 453 0.4351853 0.167181
Stationary 1636.085 548 453 0.4351853 0.167181
Stationary 1636.116 548 453 0.4351853 0.167181
Stationary 1636.146 548 453 0.4351853 0.167181
Stationary 1636.177 548 453 0.4351853 0.167181
Stationary 1636.208 548 453 0.4351853 0.167181
Stationary 1636.239 548 453 0.4351853 0.167181
Stationary 1636.269 548 453 0.4351853 0.167181
Stationary 1636.3 548 453 0.4351853 0.167181
Stationary 1636.331 548 453 0.4351853 0.167181
Moved 1636.361 536.3868 453 0.4083028 0.167181
Moved 1636.392 530.2881 463.7119 0.3941854 0.1947322
Moved 1636.423 523.863 471.2054 0.3793126 0.2140057
Moved 1636.453 517.3478 481.3043 0.3642311 0.23998
Moved 1636.484 512.4032 493.3873 0.3527851 0.2710577
Moved 1636.515 508.9741 501.0388 0.3448476 0.2907376
Moved 1636.546 507.2312 507.5375 0.340813 0.3074524
Moved 1636.576 505.4769 513.0462 0.336752 0.3216208
Moved 1636.607 503.7104 517.2896 0.3326629 0.3325349
Moved 1636.638 503.2434 519.7565 0.331582 0.3388799
Moved 1636.669 502.1092 523.8908 0.3289563 0.3495133
Moved 1636.699 502 525.2762 0.3287037 0.3530765
Moved 1636.73 501.2169 526.783 0.326891 0.3569521
Moved 1636.761 501 528.239 0.3263889 0.3606968
Moved 1636.791 500.3847 530 0.3249646 0.3652262
Moved 1636.822 499.5 530 0.3229167 0.3652262
Moved 1636.853 500 531.1852 0.324074 0.3682747
Moved 1636.884 500 532.2145 0.324074 0.3709221
Stationary 1636.914 500 532.2145 0.324074 0.3709221
Moved 1636.945 498.8878 532 0.3214994 0.3703703
Stationary 1636.976 498.8878 532 0.3214994 0.3703703
Moved 1637.006 497.1328 532 0.3174371 0.3703703
Moved 1637.037 492.7542 532 0.3073013 0.3703703
Moved 1637.068 484.5095 520.8821 0.2882164 0.3417748
Moved 1637.099 472.1833 511.7888 0.2596834 0.3183868
Moved 1637.129 458.2953 501.2953 0.2275354 0.2913972
Moved 1637.16 447.6731 494.3365 0.2029471 0.2734993
Moved 1637.191 440.4799 488.3199 0.186296 0.2580244
Moved 1637.221 432.9287 481.9288 0.1688165 0.2415863
Moved 1637.252 426.4115 476.4115 0.1537304 0.2273958
Moved 1637.283 420.8928 471.8928 0.1409556 0.2157736
Moved 1637.313 417.0324 467.0324 0.1320194 0.2032726
Moved 1637.344 411.5346 462.5346 0.119293 0.1917041
Moved 1637.375 404.0777 457.0518 0.1020318 0.1776023
Moved 1637.406 396.0936 450.5468 0.08354992 0.1608714
Moved 1637.436 384.1505 443.5753 0.05590399 0.1429404
Moved 1637.467 367.5824 435.2912 0.01755188 0.1216337
Moved 1637.498 354.3828 429.6914 -0.0130028 0.1072309
Moved 1637.528 342.334 424.167 -0.04089361 0.09302201
Moved 1637.559 332.5643 421.1411 -0.0635085 0.08523944
Moved 1637.59 322.1722 415.7815 -0.08756424 0.07145434
Moved 1637.621 313.8911 411.2607 -0.1067337 0.05982681
Moved 1637.651 307.3379 406.3379 -0.121903 0.04716527
Moved 1637.682 298.5 401 -0.1423611 0.03343609
Moved 1637.713 291.4459 396.4459 -0.1586901 0.02172282
Moved 1637.744 285.9684 393.9684 -0.1713694 0.01535082
Moved 1637.774 281.2396 391.6198 -0.1823158 0.009310137
Moved 1637.805 275.5104 388.7552 -0.1955777 0.001942277
Moved 1637.836 271.0146 387 -0.2059847 -0.002572055
Moved 1637.866 267.2542 385 -0.2146895 -0.007716127
Moved 1637.897 264 383.5 -0.2222222 -0.01157415
Moved 1637.928 262.084 383 -0.2266573 -0.01286016
Moved 1637.958 259.5 381.5 -0.2326389 -0.01671818
Moved 1637.989 257.5633 380.5632 -0.2371221 -0.01912749
Moved 1638.02 256.6952 381 -0.2391315 -0.01800419
Moved 1638.051 255.4131 380 -0.2420992 -0.02057613
Ended 1638.081 255 380 -0.2430556 -0.02057613
Accept 1638.173 0 very
Candidates 1638.173 13 loss los odd kids loud his kid louis pd if ups of good
Began 1639.249 357 388 -0.006944438 -3.924585E-08
Moved 1639.279 357 399.7919 -0.006944438 0.0303288
Moved 1639.31 368.7 425.9545 0.02013882 0.09761947
Moved 1639.341 382.5 462 0.05208333 0.1903292
Moved 1639.371 403.6548 500.8369 0.1010529 0.2902183
Moved 1639.402 420.9087 530.8327 0.1409924 0.367368
Moved 1639.433 434.0084 553.5126 0.1713158 0.425701
Moved 1639.464 442.5138 565.8563 0.1910041 0.4574491
Moved 1639.494 450.919 575.919 0.2104606 0.4833307
Moved 1639.525 454.7411 581.7411 0.2193082 0.4983053
Moved 1639.556 457.5107 584.5107 0.2257192 0.5054286
Moved 1639.586 459.9471 586.9471 0.231359 0.5116951
Moved 1639.617 461.7155 589.7155 0.2354525 0.5188153
Moved 1639.648 463 591.4811 0.2384259 0.5233567
Moved 1639.678 465.1168 593.1168 0.2433259 0.5275636
Moved 1639.709 465.6426 594 0.2445432 0.5298353
Moved 1639.74 466 595.1958 0.2453704 0.5329109
Moved 1639.771 467.5 595 0.2488426 0.5324073
Moved 1639.801 467 596.168 0.2476852 0.5354115
Ended 1639.832 467 596 0.2476852 0.5349793
Accept 1639.893 2 odd
Began 1640.446 225 481 -0.3125 0.2391974
Stationary 1640.477 225 481 -0.3125 0.2391974
Stationary 1640.508 225 481 -0.3125 0.2391974
Stationary 1640.538 225 481 -0.3125 0.2391974
Stationary 1640.569 225 481 -0.3125 0.2391974
Stationary 1640.6 225 481 -0.3125 0.2391974
Stationary 1640.631 225 481 -0.3125 0.2391974
Stationary 1640.661 225 481 -0.3125 0.2391974
Stationary 1640.692 225 481 -0.3125 0.2391974
Stationary 1640.723 225 481 -0.3125 0.2391974
Stationary 1640.753 225 481 -0.3125 0.2391974
Stationary 1640.784 225 481 -0.3125 0.2391974
Stationary 1640.815 225 481 -0.3125 0.2391974
Stationary 1640.846 225 481 -0.3125 0.2391974
Moved 1640.876 225 490 -0.3125 0.2623456
Stationary 1640.907 225 490 -0.3125 0.2623456
Moved 1640.938 225 491.1882 -0.3125 0.2654016
Moved 1640.968 225 493.2868 -0.3125 0.2707993
Moved 1640.999 225 495.3198 -0.3125 0.2760283
Moved 1641.03 219.2621 498.8197 -0.3257821 0.28503
Moved 1641.061 214 503 -0.3379629 0.2957818
Moved 1641.091 210.4587 507.5413 -0.3461604 0.307462
Moved 1641.122 207.9708 511.0292 -0.3519194 0.316433
Moved 1641.153 205.6669 513.3331 -0.3572524 0.3223586
Moved 1641.183 202.7993 515.2007 -0.3638905 0.3271622
Moved 1641.214 200.035 516.965 -0.3702894 0.3317001
Moved 1641.245 198.2824 518 -0.3743463 0.3343621
Moved 1641.276 196.5 519.5 -0.3784722 0.3382201
Moved 1641.306 194.0562 520.9438 -0.3841292 0.3419335
Moved 1641.337 191.3009 522 -0.3905071 0.3446501
Moved 1641.368 189.7706 523.2294 -0.3940495 0.3478121
Moved 1641.398 187.1062 523 -0.4002172 0.3472221
Moved 1641.429 185.346 524 -0.4042917 0.3497942
Moved 1641.46 182.5831 524 -0.4106873 0.3497942
Moved 1641.49 181.1293 524.8707 -0.4140525 0.3520336
Moved 1641.521 178.5 525 -0.4201389 0.3523662
Moved 1641.552 176.6418 525 -0.4244403 0.3523662
Moved 1641.583 174.9417 526 -0.4283756 0.3549381
Moved 1641.613 173.7541 526 -0.4311247 0.3549381
Moved 1641.644 173 527.3304 -0.4328704 0.3583601
Moved 1641.675 171.9691 527 -0.4352568 0.3575102
Stationary 1641.705 171.9691 527 -0.4352568 0.3575102
Moved 1641.736 170.8341 527 -0.4378841 0.3575102
Stationary 1641.767 170.8341 527 -0.4378841 0.3575102
Moved 1641.798 171 528.0823 -0.4375 0.360294
Stationary 1641.828 171 528 -0.4375 0.3600822
Moved 1641.859 171 529.037 -0.4375 0.3627493
Stationary 1641.89 171 529 -0.4375 0.3626543
Moved 1641.921 191.1781 529 -0.3907914 0.3626543
Moved 1641.951 205.8792 529 -0.3567611 0.3626543
Moved 1641.982 231.5436 529 -0.2973527 0.3626543
Moved 1642.013 256.3286 518.6714 -0.2399802 0.336089
Moved 1642.043 278.6099 519.77 -0.1884031 0.3389145
Moved 1642.074 295.3294 518.3815 -0.1497006 0.3353433
Moved 1642.105 312.5844 516.6308 -0.1097582 0.3308404
Moved 1642.135 325.5867 516 -0.07966041 0.329218
Moved 1642.166 338.6023 514.1326 -0.0495317 0.324415
Moved 1642.197 351.8396 512.6934 -0.01888976 0.3207134
Moved 1642.228 364.292 512 0.009935199 0.31893
Moved 1642.258 374.2161 511 0.03290762 0.3163579
Moved 1642.289 383.5 511 0.05439818 0.3163579
Moved 1642.32 390.8907 511 0.07150611 0.3163579
Moved 1642.35 398.1357 511 0.08827706 0.3163579
Moved 1642.381 406.377 511 0.107354 0.3163579
Moved 1642.412 412.7997 511 0.1222216 0.3163579
Moved 1642.443 419.3623 511 0.1374127 0.3163579
Moved 1642.473 424.9071 511 0.150248 0.3163579
Moved 1642.504 429.2085 511 0.1602048 0.3163579
Moved 1642.535 434.2994 511 0.1719894 0.3163579
Moved 1642.566 438.8214 520.8751 0.1824571 0.3417567
Moved 1642.596 441.1742 519.1742 0.1879032 0.3373821
Moved 1642.627 443.5 519 0.193287 0.3369341
Moved 1642.658 444.3034 520.3034 0.1951468 0.3402865
Stationary 1642.688 444.3034 520.3034 0.1951468 0.3402865
Moved 1642.719 445 521 0.1967593 0.3420781
Stationary 1642.75 445 521 0.1967593 0.3420781
Moved 1642.781 437.7806 522 0.1800478 0.3446501
Moved 1642.811 429.8613 523.7847 0.161716 0.3492403
Moved 1642.842 419.8534 525 0.1385495 0.3523662
Moved 1642.873 411.1531 526 0.11841 0.3549381
Moved 1642.903 399.1838 527 0.09070328 0.3575102
Moved 1642.934 388.2011 527 0.06528039 0.3575102
Moved 1642.965 380.3973 527 0.04721602 0.3575102
Moved 1642.995 370.679 527 0.02471993 0.3575102
Moved 1643.026 360.3463 527 0.0008016825 0.3575102
Moved 1643.057 350.3803 527 -0.02226775 0.3575102
Moved 1643.088 339.3718 527 -0.04775042 0.3575102
Moved 1643.118 330.9809 527 -0.06717384 0.3575102
Moved 1643.149 323.8365 527 -0.08371169 0.3575102
Moved 1643.18 316.5045 521.1772 -0.1006839 0.342534
Moved 1643.21 311 518.5 -0.113426 0.335648
Moved 1643.241 305.0464 518 -0.1272073 0.3343621
Moved 1643.272 295.8028 516.9014 -0.1486047 0.3315364
Moved 1643.303 293.0445 517 -0.1549896 0.33179
Moved 1643.333 288.1369 517 -0.1663499 0.33179
Moved 1643.364 282.6681 517 -0.179009 0.33179
Moved 1643.395 277.1646 517 -0.1917486 0.33179
Moved 1643.425 272.6712 516 -0.20215 0.329218
Moved 1643.456 269.424 515.424 -0.2096667 0.3277365
Moved 1643.487 266.6743 513.6743 -0.2160317 0.3232363
