the five boxing wizards jump quickly
the five boxing wizards jump quickly
FixStart
Radial

0.6 0.6
432 388.8
Began 519.8265 408 377 0.1111111 -0.02829226
Stationary 519.8572 408 377 0.1111111 -0.02829226
Moved 519.8879 393.5425 390.2527 0.07764469 0.005793904
Moved 519.9186 369.3341 429.3652 0.02160678 0.1063918
Moved 519.9493 338.6215 492.2164 -0.0494872 0.2680463
Moved 519.9801 324.1997 531.4009 -0.08287107 0.3688295
Moved 520.0107 320.436 549.2559 -0.09158333 0.4147527
Moved 520.0415 320 557.2604 -0.09259259 0.4353403
Moved 520.0722 320 561.9247 -0.09259259 0.4473372
Moved 520.103 351.0347 551.1291 -0.020753 0.4195706
Moved 520.1337 386 513 0.06018519 0.321502
Moved 520.1644 415.3671 457.97 0.1281645 0.179964
Moved 520.1951 429.6669 418.8325 0.161266 0.07930155
Moved 520.2258 436.0674 392.6967 0.1760819 0.01207983
Moved 520.2565 438 374.2998 0.1805556 -0.03523713
Moved 520.2872 439 364.6697 0.1828703 -0.06000589
Moved 520.3179 439 362 0.1828703 -0.06687243
Stationary 520.3486 439 361.625 0.1828703 -0.06783701
Moved 520.3794 417.3593 381.0299 0.1327762 -0.01792727
Moved 520.41 384.3832 418.7402 0.05644261 0.07906411
Moved 520.4408 353.9315 453.0685 -0.01404732 0.1673571
Moved 520.4715 329.1471 480.8345 -0.07141878 0.2387719
Moved 520.5022 303.5418 510.304 -0.1306902 0.3145679
Moved 520.5329 280.9204 533.0796 -0.1830547 0.373147
Moved 520.5637 264.6113 550.3887 -0.2208071 0.4176662
Ended 520.5944 260 557 -0.2314815 0.4346707
Candidates 520.6865 13 the there where further either refer degree edge trigger write father wife re
Began 521.3008 197.7474 496 -0.3755847 0.2777777
Moved 521.3315 307.3495 496 -0.1218762 0.2777777
Ended 521.3622 465.1999 484.776 0.2435183 0.2489094
Accept 521.4236 0 the
Began 522.038 368 484 0.01851857 0.2469135
Stationary 522.0687 368 484 0.01851857 0.2469135
Moved 522.0994 348.5095 484 -0.02659842 0.2469135
Moved 522.1301 333.3763 484 -0.06162882 0.2469135
Moved 522.1608 319.4344 484 -0.09390195 0.2469135
Moved 522.1915 306.4862 484 -0.1238745 0.2469135
Moved 522.2222 302.7432 484 -0.132539 0.2469135
Moved 522.2529 302 496.346 -0.1342593 0.2786677
Moved 522.2837 368.6181 545.624 0.01994928 0.4054114
Moved 522.3144 432.0085 583.0048 0.1666863 0.5015556
Moved 522.3451 471.6875 604.4125 0.2585358 0.5566163
Moved 522.3759 488.5545 610.7772 0.2975798 0.5729865
Moved 522.4065 498.4117 614.8039 0.3203975 0.5833433
Moved 522.4372 502.6789 616 0.3302752 0.5864196
Moved 522.468 503 616 0.3310186 0.5864196
Moved 522.4987 482.2719 581.9079 0.2830369 0.4987342
Moved 522.5294 438.9194 525.2642 0.1826838 0.3530456
Moved 522.5601 402.199 472.3831 0.09768287 0.2170347
Moved 522.5908 369.4929 423.7393 0.02197425 0.09192184
Moved 522.6215 340.0302 374.8702 -0.04622648 -0.03377004
Moved 522.6523 325.4133 346.6798 -0.08006185 -0.1062763
Moved 522.6829 316.4766 330.1914 -0.1007487 -0.1486847
Moved 522.7137 309.8959 320.3438 -0.1159818 -0.1740129
Moved 522.7444 304.1461 313.1461 -0.1292915 -0.1925256
Moved 522.7751 299.4078 308.4078 -0.1402596 -0.2047124
Moved 522.8058 296.1968 306.1968 -0.1476925 -0.2103991
Moved 522.8365 293.3268 304.3268 -0.1543361 -0.2152089
Moved 522.8672 291.723 304 -0.1580486 -0.2160494
Moved 522.8979 291 304 -0.1597222 -0.2160494
Moved 522.9287 291 336.6531 -0.1597222 -0.1320651
Moved 522.9594 298 377.7563 -0.1435185 -0.02634692
Moved 522.9901 298 420.0724 -0.1435185 0.08249079
Moved 523.0208 289.8322 453.002 -0.1624255 0.167186
Moved 523.0516 277.595 514.5188 -0.1907523 0.3254084
Moved 523.0822 263.1413 560.5479 -0.22421 0.4437959
Ended 523.113 253 582 -0.2476852 0.4989711
Candidates 523.2358 13 five ice dive soccer driver river drive drove gives over rice solved succeed
Began 524.0037 188 470 -0.3981482 0.2109053
Moved 524.0344 225.1206 470 -0.3122208 0.2109053
Moved 524.0651 362.1131 470 0.004891456 0.2109053
Ended 524.0958 447 470 0.2013889 0.2109053
Accept 524.1572 0 five
Began 524.7101 326 557 -0.07870371 0.4346707
Stationary 524.7408 326 557 -0.07870371 0.4346707
Moved 524.7715 326 521.1874 -0.07870371 0.3425602
Moved 524.8023 319 482.0209 -0.09490739 0.2418233
Moved 524.8329 330.1774 453.7049 -0.0690338 0.168994
Moved 524.8637 358.4355 414.5209 -0.003621578 0.06821224
Moved 524.8944 378.5067 397.4111 0.04283964 0.02420539
Moved 524.9252 388.3651 391.2117 0.06565988 0.00826035
Moved 524.9559 393.6727 388.6636 0.07794608 0.001706802
Moved 524.9866 399.3945 388 0.09119093 -3.924585E-08
Moved 525.0173 428.1356 438.19 0.1577213 0.1290894
Moved 525.048 453.8562 504.6498 0.2172597 0.3000253
Moved 525.0787 476.701 585.254 0.2701411 0.5073404
Moved 525.1094 490.5938 618.144 0.3023005 0.591934
Moved 525.1401 496.3779 632.9447 0.3156896 0.6300017
Moved 525.1708 498 641.2883 0.3194444 0.6514615
Moved 525.2015 498 645 0.3194444 0.6610081
Moved 525.2323 498 646.0714 0.3194444 0.6637636
Moved 525.2629 434.9396 614.3373 0.1734714 0.5821431
Moved 525.2937 338.682 542.3456 -0.04934714 0.3969795
Moved 525.3245 287.3142 493.3141 -0.1682542 0.2708696
Moved 525.3552 246.4186 450.0499 -0.2629198 0.1595932
Moved 525.3859 222.9062 422.496 -0.3173468 0.08872408
Moved 525.4166 205.735 398.629 -0.3570949 0.02733776
Moved 525.4473 194.2678 382.3348 -0.3836393 -0.01457104
Moved 525.478 187.3919 369.5878 -0.3995558 -0.04735648
Moved 525.5087 183.3025 363.3025 -0.4090221 -0.0635224
Moved 525.5394 183 360.7811 -0.4097222 -0.07000761
Stationary 525.5701 183 361 -0.4097222 -0.06944452
Moved 525.6008 210.7655 395.8834 -0.3454501 0.02027618
Moved 525.6316 268.4245 469.2675 -0.2119804 0.2090213
Moved 525.6623 331.4005 537.7505 -0.06620243 0.3851608
Moved 525.693 384.7126 591.7125 0.05720496 0.5239519
Moved 525.7235 417.7177 627.7177 0.1336058 0.6165578
Moved 525.7544 440.962 653.962 0.1874121 0.6840585
Moved 525.7851 450.5215 666.5646 0.2095406 0.7164727
Moved 525.8159 454.3934 671.3934 0.2185032 0.7288922
Moved 525.8466 455 673.9301 0.2199073 0.7354169
Moved 525.8773 455 674 0.2199073 0.7355967
Moved 525.908 427.3566 617.7131 0.155918 0.5908259
Moved 525.9387 390.2135 532.465 0.0699387 0.3715663
Moved 525.9695 369.6413 446.2065 0.02231777 0.1497079
Moved 526.0002 362.1684 397.6737 0.005019506 0.02488093
Moved 526.0309 357.3478 364.5652 -0.006139278 -0.06027465
Moved 526.0616 353.2498 351.1245 -0.01562551 -0.09484451
Moved 526.0923 347.7536 345.7536 -0.02834807 -0.1086585
Moved 526.123 335.2901 354.9465 -0.0571989 -0.08501413
Moved 526.1537 317.8988 387.4737 -0.09745652 -0.001353747
Moved 526.1844 301 424 -0.1365741 0.09259254
Moved 526.2151 285.1005 457.7991 -0.1733785 0.1795243
Moved 526.2458 268.5141 496.2194 -0.2117729 0.2783419
Moved 526.2766 258.3405 541.4467 -0.235323 0.3946672
Ended 526.3073 257 551.5 -0.2384259 0.4205247
Candidates 526.4609 13 moving boxing mixing blocking clicking living victims locations loving binding giving occasions claims
Began 527.4437 276 457 -0.1944444 0.1774691
Moved 527.4745 311.3968 508.1957 -0.1125074 0.3091453
Moved 527.5052 383.3395 591.813 0.05402674 0.5242104
Ended 527.5359 461 660 0.2337964 0.6995884
Accept 527.5974 1 boxing
Began 528.1809 349 411 -0.02546296 0.05915629
Stationary 528.2116 349 411 -0.02546296 0.05915629
Moved 528.2424 331.7591 432.6298 -0.06537239 0.1147885
Moved 528.273 305.9735 465.0353 -0.1250613 0.198136
Moved 528.3037 269.2057 513.0065 -0.2101719 0.3215187
Moved 528.3345 240.6443 546.3557 -0.2762864 0.4072934
Moved 528.3652 222.0874 565.3301 -0.3192422 0.4560959
Moved 528.3959 212.6008 574.3992 -0.3412018 0.4794217
Moved 528.4266 205.9928 581.0036 -0.3564981 0.4964083
Moved 528.4574 200.1229 585.8771 -0.370086 0.5089432
Moved 528.488 197.2511 588.7489 -0.3767335 0.5163294
Moved 528.5188 195.8852 590.1148 -0.3798954 0.5198426
Moved 528.5495 196 591 -0.3796296 0.5221192
Moved 528.5802 232.3476 600.0521 -0.2954917 0.5454014
Moved 528.6109 323.2447 602.6823 -0.0850818 0.5521663
Moved 528.6416 405.5363 603 0.105408 0.5529835
Moved 528.6724 436.1257 593.3124 0.176217 0.5280667
Moved 528.7031 455.0329 587.7934 0.2199835 0.5138718
Moved 528.7338 461.483 583.517 0.2349143 0.5028729
Moved 528.7645 463 579.7701 0.2384259 0.4932357
Moved 528.7952 446.6348 560.098 0.2005434 0.4426389
Moved 528.8259 403.8893 523.9677 0.1015956 0.349711
Moved 528.8566 326.4675 462.8254 -0.07762154 0.1924521
Moved 528.8873 276.8499 415.8499 -0.1924771 0.07163036
Moved 528.9181 246.0963 382.8704 -0.263666 -0.01319352
Moved 528.9488 228.1309 362.0068 -0.3052525 -0.06685508
Moved 528.9796 211.8793 340.8189 -0.342872 -0.1213506
Moved 529.0103 199.3812 328.2859 -0.3718027 -0.1535856
Moved 529.0409 190.6796 317.6796 -0.3919453 -0.1808652
Moved 529.0717 183.1581 310.1581 -0.4093563 -0.2002108
Moved 529.1024 176.6896 303.6896 -0.4243295 -0.2168476
Moved 529.1331 170.9456 298.9728 -0.4376259 -0.2289795
Moved 529.1638 167.312 296.312 -0.4460371 -0.2358232
Moved 529.1945 163.0975 293.5488 -0.4557929 -0.2429301
Moved 529.2252 160.678 290.678 -0.4613935 -0.2503139
Moved 529.2559 154.6011 287.8005 -0.4754605 -0.2577147
Moved 529.2867 149.7863 284.5242 -0.4866058 -0.2661414
Moved 529.3174 142.7822 279.7822 -0.502819 -0.278338
Moved 529.3481 135.5327 274.0218 -0.5196003 -0.2931538
Moved 529.3788 129.2622 268.2623 -0.5341151 -0.3079676
Moved 529.4095 126.1325 265.1325 -0.5413598 -0.3160172
Moved 529.4402 123.5 263.5 -0.5474538 -0.3202162
Moved 529.4709 122.9128 264 -0.5488129 -0.31893
Moved 529.5017 123 275.2574 -0.548611 -0.2899759
Moved 529.5323 132.2966 305.3954 -0.5270913 -0.2124604
Moved 529.5631 140.7965 334.9825 -0.5074155 -0.1363618
Moved 529.5938 144.7745 359.7452 -0.4982071 -0.0726717
Moved 529.6245 146 382.5316 -0.4953704 -0.01406501
Moved 529.6553 146 402.1088 -0.4953704 0.03628813
Moved 529.686 146 418.1737 -0.4953704 0.07760722
Moved 529.7167 146 426.0878 -0.4953704 0.09796248
Moved 529.7474 147.4805 432.9611 -0.4919432 0.1156405
Moved 529.7781 147 438.681 -0.4930556 0.1303524
Moved 529.8088 149.2176 442.2176 -0.4879223 0.1394485
Moved 529.8395 154.2596 449.0128 -0.476251 0.1569257
Moved 529.8702 169.3819 460.7559 -0.4412456 0.1871293
Moved 529.901 214 490 -0.3379629 0.2623456
Moved 529.9317 293.9524 540.6349 -0.152888 0.3925795
Moved 529.9624 332.0258 569.1476 -0.06475513 0.4659144
Moved 529.9931 351.5086 586.5086 -0.01965607 0.5105673
