a subject one can really enjoy
a subject one can really enjoy
FixStart
List

0.6 0.6
432 388.8
Began 1043.683 458 262 0.2268519 -0.3240741
Stationary 1043.714 458 262 0.2268519 -0.3240741
Stationary 1043.745 458 262 0.2268519 -0.3240741
Moved 1043.776 422.0179 262 0.1435601 -0.3240741
Moved 1043.806 396.551 273.6898 0.0846089 -0.2940078
Moved 1043.837 372.4543 279.2208 0.02882947 -0.2797819
Moved 1043.868 354.5081 282.0984 -0.01271263 -0.2723808
Moved 1043.899 342.8251 282.725 -0.03975669 -0.2707691
Moved 1043.929 331.4901 283 -0.0659951 -0.2700618
Moved 1043.96 320.4657 283 -0.09151464 -0.2700618
Moved 1043.991 309.9691 283 -0.1158122 -0.2700618
Moved 1044.021 300.1878 283 -0.1384541 -0.2700618
Moved 1044.052 290.7244 283 -0.1603603 -0.2700618
Moved 1044.083 284.4889 283 -0.1747943 -0.2700618
Moved 1044.114 281.6198 283 -0.1814356 -0.2700618
Moved 1044.144 279.0737 283 -0.1873294 -0.2700618
Moved 1044.175 277.6255 283 -0.1906817 -0.2700618
Stationary 1044.206 277.6255 283 -0.1906817 -0.2700618
Moved 1044.236 276.9775 283 -0.1921818 -0.2700618
Stationary 1044.267 276.9775 283 -0.1921818 -0.2700618
Stationary 1044.298 276.9775 283 -0.1921818 -0.2700618
Moved 1044.329 277 275.1791 -0.1921296 -0.2901774
Moved 1044.359 277 272.6058 -0.1921296 -0.2967958
Moved 1044.39 288.4131 265.1956 -0.1657104 -0.3158549
Moved 1044.421 295.4218 254.4376 -0.1494867 -0.3435246
Moved 1044.452 303.2828 243.9562 -0.1312897 -0.3704831
Moved 1044.482 313.2176 231.2279 -0.1082925 -0.4032205
Moved 1044.513 323.6926 212.6147 -0.08404483 -0.4510938
Moved 1044.544 335.2633 186.8418 -0.05726094 -0.5173822
Ended 1044.574 341 167 -0.04398147 -0.5684157
Candidates 1044.667 13 add fax as ad a ac ads sad dad adds af gas ass
Began 1045.988 441 292 0.1875 -0.2469136
Stationary 1046.018 441 292 0.1875 -0.2469136
Stationary 1046.049 441 292 0.1875 -0.2469136
Moved 1046.08 453.0723 311.4538 0.2154452 -0.1968782
Moved 1046.11 466.0359 329.5539 0.2454536 -0.1503243
Moved 1046.141 487.76 352.8686 0.2957408 -0.09035864
Moved 1046.172 512.6484 372.7188 0.3533528 -0.0393037
Moved 1046.203 539.7462 394.0596 0.4160791 0.01558547
Moved 1046.233 562.3065 408.2043 0.468302 0.05196567
Moved 1046.264 582.7982 418.8991 0.5157365 0.07947297
Moved 1046.295 599.7235 428.3101 0.5549155 0.103678
Moved 1046.325 613.7532 437.5013 0.5873916 0.1273181
Moved 1046.356 625.6447 445.0964 0.6149182 0.1468529
Moved 1046.387 634.2726 450.8484 0.6348904 0.161647
Moved 1046.418 640.5927 455.2963 0.64952 0.1730872
Moved 1046.448 645.6592 461.6592 0.6612481 0.1894525
Moved 1046.479 651.3228 468.9843 0.6743584 0.2082928
Moved 1046.51 658.6525 479.7135 0.6913252 0.2358886
Moved 1046.54 670.631 498.8542 0.719053 0.2851187
Moved 1046.571 679.743 514.5717 0.7401459 0.3255445
Moved 1046.602 686.3405 524.3405 0.7554178 0.35067
Moved 1046.633 691.3123 532.9684 0.7669266 0.3728611
Ended 1046.663 694.2139 539.5347 0.7736433 0.3897497
Accept 1046.755 4 a
Began 1047.554 452 326 0.2129629 -0.1594652
Stationary 1047.585 452 326 0.2129629 -0.1594652
Stationary 1047.616 452 326 0.2129629 -0.1594652
Stationary 1047.646 452 326 0.2129629 -0.1594652
Stationary 1047.677 452 326 0.2129629 -0.1594652
Moved 1047.708 437.1444 326 0.1785751 -0.1594652
Moved 1047.739 429.0919 326 0.1599349 -0.1594652
Moved 1047.769 421.4009 319.9354 0.1421316 -0.1750634
Moved 1047.8 407.2874 317 0.1094614 -0.1826131
Moved 1047.831 403.7718 316 0.1013235 -0.1851853
Moved 1047.861 396.026 314.513 0.08339355 -0.1890098
Moved 1047.892 385.896 313.974 0.05994449 -0.1903962
Moved 1047.923 376.4093 313 0.03798455 -0.1929013
Moved 1047.953 366.6797 311 0.01546224 -0.1980453
Moved 1047.984 358.4041 310 -0.003694246 -0.2006174
Moved 1048.015 348.3981 309 -0.02685626 -0.2031893
Moved 1048.046 339.9188 309 -0.04648422 -0.2031893
Moved 1048.076 330.3105 309 -0.06872579 -0.2031893
Moved 1048.107 322.6606 309 -0.08643383 -0.2031893
Moved 1048.138 316.3691 309 -0.1009974 -0.2031893
Moved 1048.169 311.8112 309 -0.1115483 -0.2031893
Moved 1048.199 309.2148 319.5705 -0.1175584 -0.1760019
Moved 1048.23 309 327.739 -0.1180555 -0.1549925
Moved 1048.261 309 337.3384 -0.1180555 -0.1303024
Moved 1048.292 309 343.9798 -0.1180555 -0.1132208
Moved 1048.322 319.7928 349.6892 -0.09307226 -0.09853598
Moved 1048.353 326.5264 355.5264 -0.07748525 -0.0835228
Moved 1048.384 334.2712 361.2712 -0.05955745 -0.06874704
Moved 1048.414 344 366 -0.03703703 -0.05658444
Moved 1048.445 358.3172 369.0634 -0.003895462 -0.04870528
Moved 1048.476 373.6047 370.9341 0.03149241 -0.04389374
Moved 1048.507 387.2003 371 0.06296376 -0.04372435
Moved 1048.537 397.0973 371 0.0858734 -0.04372435
Moved 1048.568 407.5367 371 0.1100387 -0.04372435
Moved 1048.599 412.0492 371 0.1204841 -0.04372435
Moved 1048.629 414.5 371 0.1261574 -0.04372435
Moved 1048.66 415 363.5316 0.1273148 -0.06293316
Moved 1048.691 416 355.6449 0.1296297 -0.08321785
Moved 1048.722 416 347.1048 0.1296297 -0.1051832
Moved 1048.752 417 338.5681 0.1319444 -0.1271397
Moved 1048.783 420.2304 319.463 0.1394223 -0.1762784
Moved 1048.814 429.7346 284.6193 0.1614227 -0.2658968
Moved 1048.844 432.69 274.585 0.1682639 -0.2917054
Moved 1048.875 437.8385 255.5653 0.1801818 -0.3406243
Moved 1048.906 441.7994 241.0028 0.1893505 -0.3780792
Moved 1048.937 444 230.9897 0.1944444 -0.4038329
Moved 1048.967 445 225 0.1967593 -0.4192387
Moved 1048.998 446 220.9229 0.199074 -0.4297252
Moved 1049.029 446 218.0538 0.199074 -0.4371044
Moved 1049.059 446 216.625 0.199074 -0.4407795
Stationary 1049.09 446 216.625 0.199074 -0.4407795
Moved 1049.121 447.2049 217 0.2018632 -0.4398148
Moved 1049.152 454.2567 235.5133 0.2181867 -0.3921983
Moved 1049.182 463.8314 252.6066 0.2403504 -0.3482341
Moved 1049.213 475.4755 277.4559 0.2673045 -0.2843212
Moved 1049.244 488.4601 298.5551 0.2973612 -0.2300538
Moved 1049.274 503.4047 322.3412 0.3319553 -0.1688755
Moved 1049.305 514.2831 342.5663 0.3571369 -0.1168563
Moved 1049.336 525.8557 362.4742 0.3839251 -0.06565266
Moved 1049.367 537.8627 388.588 0.4117192 0.001512378
Moved 1049.397 543 399 0.4236111 0.02829214
Moved 1049.428 543.9399 402.8198 0.4257869 0.03811679
Moved 1049.459 546 410.6088 0.4305556 0.05815019
Moved 1049.49 546 417.0322 0.4305556 0.07467113
Moved 1049.52 546 424 0.4305556 0.09259254
Moved 1049.551 537.2616 430.1846 0.4103278 0.1084993
Moved 1049.582 533.0663 436.9337 0.4006164 0.1258582
Moved 1049.612 528.3199 444.5202 0.3896294 0.1453708
Moved 1049.643 523.4974 450.5026 0.3784661 0.1607577
Moved 1049.674 518.5549 456.4451 0.3670253 0.1760418
Moved 1049.704 512.7369 463.2631 0.3535578 0.1935778
Moved 1049.735 507.0663 467.9337 0.3404313 0.2055906
Moved 1049.766 501.9764 472.0236 0.328649 0.2161101
Moved 1049.797 497.6166 474.3834 0.3185571 0.2221793
Moved 1049.827 493.7473 477.2527 0.3096002 0.2295593
Moved 1049.858 492.5 478.5 0.306713 0.2327674
Moved 1049.889 489.3543 480 0.2994313 0.2366254
Moved 1049.92 487.9203 481.0797 0.2961118 0.2394023
Moved 1049.95 488 482 0.2962963 0.2417695
Moved 1049.981 488 483.3244 0.2962963 0.2451758
Stationary 1050.012 488 483.3244 0.2962963 0.2451758
Stationary 1050.042 488 483 0.2962963 0.2443414
Moved 1050.073 488 467 0.2962963 0.2031892
Moved 1050.104 488 443.98 0.2962963 0.1439814
Moved 1050.135 485.0135 416.0676 0.2893831 0.0721902
Moved 1050.165 482.1448 394.0134 0.2827426 0.0154664
Moved 1050.196 479.7394 375.176 0.2771745 -0.03298363
Moved 1050.227 479 354.8112 0.275463 -0.08536224
Moved 1050.257 479 335.2875 0.275463 -0.1355776
Moved 1050.288 479 315.0611 0.275463 -0.1876
Moved 1050.319 478 300.3393 0.2731481 -0.2254649
Moved 1050.35 478 287.783 0.2731481 -0.2577598
Moved 1050.38 477 272.6723 0.2708333 -0.2966248
Moved 1050.411 477 260.602 0.2708333 -0.3276698
Moved 1050.442 476.3322 248.3289 0.2692875 -0.3592364
Moved 1050.473 476 239.934 0.2685185 -0.3808283
Moved 1050.503 474.5976 231.7927 0.2652722 -0.4017677
Moved 1050.534 473.6038 224.6038 0.2629717 -0.4202578
Moved 1050.565 472.7393 217.4786 0.2609706 -0.4385837
Moved 1050.595 473 214.601 0.2615741 -0.4459853
Moved 1050.626 473 210.5 0.2615741 -0.456533
Moved 1050.657 472 203.764 0.2592593 -0.4738579
Moved 1050.688 472 198.0106 0.2592593 -0.4886558
Moved 1050.718 472 193.2777 0.2592593 -0.500829
Moved 1050.749 472 189.4664 0.2592593 -0.5106317
Moved 1050.78 472 185.7595 0.2592593 -0.520166
Moved 1050.81 472 180.8907 0.2592593 -0.5326886
Moved 1050.841 472 178.0219 0.2592593 -0.5400673
Moved 1050.872 472 175.4789 0.2592593 -0.5466078
Moved 1050.903 472 173.5 0.2592593 -0.5516976
Moved 1050.933 472 171.8729 0.2592593 -0.5558824
Stationary 1050.964 472 172 0.2592593 -0.5555555
Moved 1050.995 472 170.8055 0.2592593 -0.5586278
Stationary 1051.026 472 171 0.2592593 -0.5581277
Stationary 1051.056 472 171 0.2592593 -0.5581277
Stationary 1051.087 472 171 0.2592593 -0.5581277
Moved 1051.118 479 171 0.275463 -0.5581277
Stationary 1051.148 479 171 0.275463 -0.5581277
Stationary 1051.179 479 171 0.275463 -0.5581277
Moved 1051.21 479 181.191 0.275463 -0.5319161
Moved 1051.24 479 184.9674 0.275463 -0.5222031
Moved 1051.271 479 188.837 0.275463 -0.5122504
Moved 1051.302 479 192.2524 0.275463 -0.503466
Moved 1051.333 479 195.2283 0.275463 -0.495812
Moved 1051.363 479 198.0886 0.275463 -0.4884553
Moved 1051.394 479.958 203.9161 0.2776806 -0.4734668
Moved 1051.425 481 208.985 0.2800926 -0.4604296
Moved 1051.456 483.3707 217.4828 0.2855803 -0.4385731
Moved 1051.486 486.2433 232.2163 0.2922298 -0.4006783
Moved 1051.517 490.1825 249.9124 0.3013483 -0.3551638
Moved 1051.548 493.0586 263.1759 0.3080061 -0.3210497
Moved 1051.578 495.5011 271.5056 0.31366 -0.2996257
Moved 1051.609 499.3784 285.8922 0.3226352 -0.2626229
Moved 1051.64 502.9545 295.8178 0.3309132 -0.2370942
Moved 1051.671 508.6449 307.2898 0.3440854 -0.207588
Moved 1051.701 514.387 319.4675 0.3573773 -0.1762666
Moved 1051.732 520 334 0.3703704 -0.1388889
Moved 1051.763 526.3193 346.5322 0.3849984 -0.1066559
Moved 1051.793 531.957 357.9139 0.3980486 -0.07738192
Moved 1051.824 534.8392 365.5176 0.4047203 -0.05782524
Moved 1051.855 536.2549 371.5099 0.4079975 -0.04241291
Moved 1051.886 538 378.4455 0.4120371 -0.02457434
Moved 1051.916 540.0921 386.1841 0.4168799 -0.004670453
Moved 1051.947 541 392.9284 0.4189815 0.01267586
Moved 1051.978 541 397.5103 0.4189815 0.02446049
Moved 1052.009 541 400.3913 0.4189815 0.03187062
Moved 1052.039 533.0784 403.1317 0.4006443 0.03891874
Moved 1052.07 525.4905 405.8365 0.3830799 0.04587569
Moved 1052.101 513.046 407 0.354273 0.04886827
Moved 1052.131 502.8831 408 0.3307479 0.05144025
Moved 1052.162 489.5 408 0.2997685 0.05144025
Moved 1052.193 484.0856 408 0.2872352 0.05144025
Moved 1052.224 473.476 409 0.262676 0.05401234
Moved 1052.254 462.8548 409.7151 0.2380899 0.05585148
Moved 1052.285 454.5 410 0.21875 0.05658428
Moved 1052.316 447.7361 412.132 0.2030929 0.06206771
Moved 1052.346 439.9981 414.0006 0.1851808 0.06687395
Moved 1052.377 432.3984 417.3008 0.167589 0.07536205
Moved 1052.408 428.3778 419.6222 0.1582819 0.08133276
