healthy food is good for you
healthy food is good for you
FixStart
Radial

0.6 0.6
432 388.8
Began 1125.723 415 547 0.1273148 0.4089505
Stationary 1125.754 415 547 0.1273148 0.4089505
Stationary 1125.785 415 547 0.1273148 0.4089505
Moved 1125.815 433.3739 547 0.169847 0.4089505
Moved 1125.846 447.0719 556.6906 0.2015553 0.4338749
Moved 1125.877 457.6096 561.8048 0.2259482 0.4470288
Moved 1125.908 463.9136 564.9136 0.2405407 0.4550245
Moved 1125.938 467.5 567.5 0.2488426 0.4616768
Moved 1125.969 467 574.0889 0.2476852 0.4786237
Moved 1126 456.4122 589.2643 0.2231765 0.517655
Moved 1126.031 437.9795 609.1429 0.1805082 0.5687832
Moved 1126.061 409.8713 630.8466 0.1154428 0.6246052
Moved 1126.092 389.0129 645.3247 0.06715953 0.6618433
Moved 1126.123 363.7914 661.4055 0.008776386 0.7032033
Moved 1126.153 343.9186 674.8008 -0.03722538 0.7376565
Moved 1126.184 326.8306 685.2396 -0.07678101 0.7645051
Moved 1126.215 310.2114 693.8943 -0.1152515 0.7867652
Moved 1126.246 294.1426 701.4287 -0.1524477 0.8061436
Moved 1126.276 283.2165 704 -0.1777395 0.8127571
Moved 1126.307 274.0191 704 -0.1990298 0.8127571
Moved 1126.338 267.8819 704 -0.2132364 0.8127571
Moved 1126.369 259.8431 693.8431 -0.2318447 0.7866333
Moved 1126.399 252.6351 684.4526 -0.2485299 0.762481
Moved 1126.43 242.2495 655.5984 -0.2725706 0.6882672
Moved 1126.461 238.654 621.4634 -0.2808936 0.6004717
Moved 1126.491 239 566.2603 -0.2800926 0.4584883
Moved 1126.522 250.5 536 -0.2534722 0.3806583
Moved 1126.553 258.1698 513.5473 -0.2357181 0.3229096
Moved 1126.584 264.727 501.7884 -0.2205395 0.2926656
Moved 1126.614 274.4423 491.4183 -0.1980502 0.2659934
Moved 1126.645 286.0104 485.1958 -0.1712722 0.2499892
Moved 1126.676 300.7386 483 -0.1371792 0.2443414
Moved 1126.707 315.9817 483 -0.1018943 0.2443414
Moved 1126.737 338.6425 483 -0.04943853 0.2443414
Moved 1126.768 361.0501 493.4401 0.002430777 0.2711934
Moved 1126.799 390.9472 504.1202 0.07163703 0.2986631
Moved 1126.829 419.0019 517.4554 0.1365785 0.3329614
Moved 1126.86 446.7877 532.3939 0.2008974 0.3713833
Moved 1126.891 472.3145 544.1572 0.2599872 0.4016388
Moved 1126.922 501.6652 552.3632 0.3279287 0.4227448
Moved 1126.952 523.2138 560.0713 0.3778097 0.4425701
Moved 1126.983 540.5115 562 0.4178506 0.4475308
Moved 1127.014 550.5736 562 0.4411426 0.4475308
Moved 1127.045 557.4018 562 0.4569486 0.4475308
Moved 1127.075 562.9678 562 0.4698328 0.4475308
Moved 1127.106 567.0726 562 0.4793347 0.4475308
Moved 1127.137 570.1001 562 0.4863428 0.4475308
Moved 1127.167 573.6566 562 0.4945754 0.4475308
Moved 1127.198 574.5 562 0.4965277 0.4475308
Moved 1127.229 576.1891 562 0.5004377 0.4475308
Stationary 1127.26 576 562 0.5000001 0.4475308
Moved 1127.29 559.0082 562 0.4606671 0.4475308
Moved 1127.321 513.7967 572.264 0.3560109 0.47393
Moved 1127.352 465.0337 587.1999 0.2431335 0.5123454
Moved 1127.383 432.9503 597.6345 0.1688664 0.5391833
Moved 1127.413 403.7561 611.8603 0.1012874 0.5757722
Moved 1127.444 387.2496 620.1669 0.06307781 0.5971371
Moved 1127.475 367.972 632.1588 0.0184537 0.6279804
Moved 1127.505 354.5924 642.4076 -0.01251752 0.6543404
Moved 1127.536 345.8211 650.1789 -0.03282145 0.6743284
Moved 1127.567 338.8681 655.4213 -0.04891644 0.6878119
Moved 1127.598 332.5108 662.4892 -0.06363238 0.7059906
Moved 1127.628 327.5708 665.7146 -0.07506753 0.7142863
Moved 1127.659 324.7329 669.2672 -0.08163686 0.7234235
Moved 1127.69 322.5 670 -0.08680557 0.7253085
Moved 1127.721 323 671.2939 -0.08564815 0.7286364
