why do you ask silly questions
Stationary 2746.933 219 334 -0.3263889 -0.1388889
Stationary 2746.963 219 334 -0.3263889 -0.1388889
Stationary 2746.994 219 334 -0.3263889 -0.1388889
Moved 2747.025 219 324.1165 -0.3263889 -0.1643096
Moved 2747.056 219 322.5769 -0.3263889 -0.1682694
Moved 2747.086 219 320.8541 -0.3263889 -0.1727004
Moved 2747.117 219 318.9183 -0.3263889 -0.1776794
Moved 2747.148 219 317.625 -0.3263889 -0.1810057
Moved 2747.179 219 316.9507 -0.3263889 -0.1827399
Moved 2747.209 219 315.7513 -0.3263889 -0.185825
Moved 2747.24 219 314.7505 -0.3263889 -0.1883988
Stationary 2747.271 219 314.7505 -0.3263889 -0.1883988
Moved 2747.302 219 312.9536 -0.3263889 -0.1930206
Stationary 2747.332 219 312.9536 -0.3263889 -0.1930206
Stationary 2747.363 219 312.9536 -0.3263889 -0.1930206
Moved 2747.394 219 311.891 -0.3263889 -0.1957537
Stationary 2747.425 219 311.891 -0.3263889 -0.1957537
Stationary 2747.455 219 311.891 -0.3263889 -0.1957537
Stationary 2747.486 219 312 -0.3263889 -0.1954732
Stationary 2747.517 219 312 -0.3263889 -0.1954732
Stationary 2747.548 219 312 -0.3263889 -0.1954732
Moved 2747.578 242.3365 333.447 -0.2723693 -0.1403112
Moved 2747.609 259.4997 348.6248 -0.2326395 -0.1012738
Moved 2747.64 281.3468 365.7601 -0.1820677 -0.05720154
Moved 2747.671 300.0526 380.8771 -0.1387672 -0.01832012
Moved 2747.701 317.6159 396.0773 -0.09811138 0.02077483
Moved 2747.732 341.0715 412.381 -0.04381587 0.0627084
Moved 2747.763 363.0381 427.1701 0.007032653 0.1007461
Moved 2747.793 383.826 443.2173 0.05515267 0.1420196
Moved 2747.824 404.9767 458.3178 0.1041127 0.1808584
Moved 2747.855 422.7127 470.2276 0.1451683 0.2114907
Moved 2747.886 436.4563 478.2281 0.1769822 0.2320682
Moved 2747.917 448.9574 486.468 0.2059198 0.2532613
Moved 2747.947 461.1051 494.0789 0.2340396 0.2728365
Moved 2747.978 472.5887 501.6915 0.2606219 0.2924163
Moved 2748.009 481.5298 509.5298 0.2813191 0.3125767
Moved 2748.04 486.3968 513.3967 0.2925851 0.3225223
Moved 2748.07 492.2921 517.2921 0.3062317 0.3325413
Moved 2748.101 498.0314 520.0157 0.319517 0.3395464
Moved 2748.132 501.798 521.899 0.3282363 0.3443904
Moved 2748.162 503.4398 523.4398 0.3320365 0.3483534
Moved 2748.193 506.3081 524 0.3386761 0.3497942
Moved 2748.224 508.0898 525 0.3428005 0.3523662
Stationary 2748.255 508 525 0.3425926 0.3523662
Ended 2748.285 508 525 0.3425926 0.3523662
Accept 2748.346 0 why
Candidates 2748.346 13 do so zip ago shop ship zoo ap cap sp cup di gdp
Began 2749.361 334 469 -0.06018519 0.2083333
Stationary 2749.392 334 469 -0.06018519 0.2083333
Stationary 2749.423 334 469 -0.06018519 0.2083333
Stationary 2749.454 334 469 -0.06018519 0.2083333
Stationary 2749.484 334 469 -0.06018519 0.2083333
Stationary 2749.515 334 469 -0.06018519 0.2083333
Moved 2749.546 334 479.52 -0.06018519 0.2353908
Moved 2749.577 334 480.0207 -0.06018519 0.2366786
Moved 2749.607 334 481.5 -0.06018519 0.2404835
Moved 2749.638 334 482 -0.06018519 0.2417695
Moved 2749.669 334 483 -0.06018519 0.2443414
Moved 2749.699 334 484.5 -0.06018519 0.2481995
Moved 2749.73 334 485 -0.06018519 0.2494856
Moved 2749.761 342.1664 486 -0.04128153 0.2520575
Moved 2749.792 350.8165 486 -0.02125819 0.2520575
Moved 2749.823 363.6721 486 0.00850012 0.2520575
Moved 2749.853 379.2646 486 0.04459401 0.2520575
Moved 2749.884 399.1101 486 0.09053271 0.2520575
Moved 2749.915 415.9929 486 0.1296133 0.2520575
Moved 2749.946 431.358 478.5284 0.1651806 0.2328404
Moved 2749.976 445.2299 476.9617 0.1972914 0.2288108
Moved 2750.007 457.7281 476 0.2262226 0.2263374
Moved 2750.038 468.3211 476 0.2507433 0.2263374
Moved 2750.068 477.5 476 0.2719907 0.2263374
Moved 2750.099 484.3638 476 0.2878792 0.2263374
Moved 2750.13 491.1039 476 0.3034813 0.2263374
Moved 2750.161 494.9188 476 0.312312 0.2263374
Moved 2750.191 498.6122 476 0.3208616 0.2263374
Moved 2750.222 499.5 476 0.3229167 0.2263374
Moved 2750.253 500 483.5032 0.324074 0.2456357
Moved 2750.284 500 486.0347 0.324074 0.2521467
Moved 2750.314 488.7446 490.1277 0.2980198 0.2626742
Moved 2750.345 477.2533 494.4367 0.2714197 0.2737569
Moved 2750.376 467.0783 498.3073 0.2478664 0.283712
Moved 2750.407 456.3717 501.8761 0.2230827 0.2928911
Moved 2750.438 444.2153 504.6962 0.1949427 0.3001444
Moved 2750.468 435.2924 506 0.174288 0.3034978
Moved 2750.499 426.6875 507 0.1543692 0.3060699
Moved 2750.53 419.972 508 0.138824 0.3086419
Moved 2750.56 411.3557 509 0.1188788 0.3112139
Moved 2750.591 406.2454 509 0.1070494 0.3112139
Moved 2750.622 402.5 509 0.09837966 0.3112139
Moved 2750.653 399.8327 509 0.09220541 0.3112139
Moved 2750.683 398.6266 509 0.08941342 0.3112139
Stationary 2750.714 398.6266 509 0.08941342 0.3112139
Ended 2750.745 398 509 0.08796295 0.3112139
Accept 2750.806 0 do
Candidates 2750.806 13 you to toy for got root foot roy i dot fully too truly
Began 2751.975 163 340 -0.4560185 -0.1234569
Stationary 2752.005 163 340 -0.4560185 -0.1234569
Stationary 2752.036 163 340 -0.4560185 -0.1234569
Stationary 2752.067 163 340 -0.4560185 -0.1234569
Stationary 2752.097 163 340 -0.4560185 -0.1234569
Stationary 2752.128 163 340 -0.4560185 -0.1234569
Stationary 2752.159 163 340 -0.4560185 -0.1234569
Stationary 2752.19 163 340 -0.4560185 -0.1234569
Stationary 2752.22 163 340 -0.4560185 -0.1234569
Stationary 2752.251 163 340 -0.4560185 -0.1234569
Stationary 2752.282 163 340 -0.4560185 -0.1234569
Stationary 2752.313 163 340 -0.4560185 -0.1234569
Stationary 2752.344 163 340 -0.4560185 -0.1234569
Stationary 2752.374 163 340 -0.4560185 -0.1234569
Stationary 2752.405 163 340 -0.4560185 -0.1234569
Stationary 2752.436 163 340 -0.4560185 -0.1234569
Moved 2752.466 174.5355 340 -0.429316 -0.1234569
Moved 2752.497 182.2609 340 -0.4114331 -0.1234569
Moved 2752.528 189.3024 340 -0.3951333 -0.1234569
Moved 2752.559 200.0023 340 -0.3703651 -0.1234569
Moved 2752.589 213.3283 340 -0.3395179 -0.1234569
Moved 2752.62 231.1645 345.9022 -0.2982304 -0.1082762
Moved 2752.651 257.3524 352.5587 -0.2376101 -0.09115564
Moved 2752.682 285.3856 357.3079 -0.1727186 -0.07894053
Moved 2752.712 312.2867 360.0319 -0.1104476 -0.0719346
Moved 2752.743 333.6571 360.6653 -0.06097883 -0.07030541
Moved 2752.774 353.4838 361 -0.0150839 -0.06944452
Moved 2752.805 369.475 361 0.02193282 -0.06944452
Moved 2752.835 384.8061 361 0.05742152 -0.06944452
Moved 2752.866 395.6857 361.7371 0.08260588 -0.06754855
Moved 2752.897 410.9948 363.5989 0.1180436 -0.06276001
Moved 2752.927 435.4725 366.9121 0.174705 -0.05423848
Moved 2752.958 444.1041 368.3507 0.1946854 -0.0505383
Moved 2752.989 459.3726 369 0.230029 -0.04886839
Moved 2753.02 472.7424 369 0.2609779 -0.04886839
Moved 2753.051 486.7942 369.6324 0.293505 -0.04724189
Moved 2753.081 498.4113 370 0.3203965 -0.04629637
Moved 2753.112 508.0354 370 0.3426746 -0.04629637
Moved 2753.143 516.7609 370 0.3628725 -0.04629637
Moved 2753.174 522.488 370 0.3761296 -0.04629637
Moved 2753.204 527.586 371.293 0.3879305 -0.04297084
Moved 2753.235 531.1661 371 0.3962179 -0.04372435
Moved 2753.266 534.0373 372 0.4028641 -0.04115226
Stationary 2753.296 534 372 0.4027778 -0.04115226
Ended 2753.327 535 372 0.4050927 -0.04115226
Accept 2753.389 0 you
Candidates 2753.389 13 all al ask call fall walk wall dl school wal ball cdk talk
Began 2754.157 385 348 0.05787035 -0.1028807
Stationary 2754.188 385 348 0.05787035 -0.1028807
Moved 2754.219 385 369.1106 0.05787035 -0.04858386
Moved 2754.25 385 396.4734 0.05787035 0.02179365
Moved 2754.28 385 426.0819 0.05787035 0.09794725
Moved 2754.311 385 449.7346 0.05787035 0.1587824
Moved 2754.342 385 471.6018 0.05787035 0.2150251
Moved 2754.373 385 492.5898 0.05787035 0.2690066
Moved 2754.403 385 506.6986 0.05787035 0.3052947
Moved 2754.434 385 517.3438 0.05787035 0.3326741
Moved 2754.463 385 525.8494 0.05787035 0.3545509
Moved 2754.495 377.514 532.972 0.04054159 0.3728704
Moved 2754.526 375.6414 541.0757 0.03620694 0.3937132
Moved 2754.557 376 548.6885 0.03703703 0.4132935
Moved 2754.588 376 554.3349 0.03703703 0.427816
Moved 2754.618 376 559.9461 0.03703703 0.4422481
Moved 2754.649 376 565.0076 0.03703703 0.4552662
Moved 2754.68 376 569.047 0.03703703 0.4656558
Moved 2754.711 384.8103 573.8103 0.05743126 0.4779071
Moved 2754.741 389.5508 579.5508 0.06840478 0.4926719
Moved 2754.772 394.3078 584.6539 0.07941623 0.5057968
Moved 2754.803 399.4444 589.4444 0.09130637 0.5181182
Moved 2754.833 403.0963 593.0963 0.0997601 0.527511
Moved 2754.864 406.9692 595.9692 0.1087249 0.5349
Moved 2754.895 412.8676 599.9338 0.1223788 0.5450972
Moved 2754.926 415.8028 601.8028 0.1291732 0.5499042
Moved 2754.957 418.6787 604 0.1358303 0.5555555
Moved 2754.987 420.1126 605.1126 0.1391495 0.5584171
Moved 2755.018 421.6166 606 0.1426309 0.5606995
Moved 2755.049 425.4874 608 0.1515912 0.5658435
Moved 2755.08 429.3612 610.3612 0.1605583 0.5719166
Moved 2755.11 432.2385 612 0.1672186 0.5761316
Moved 2755.141 434.7805 613 0.173103 0.5787036
Moved 2755.172 436.6511 614.6511 0.1774332 0.5829502
Moved 2755.202 439.518 616 0.1840695 0.5864196
Moved 2755.233 442.0321 617.0321 0.1898891 0.5890742
Moved 2755.264 443.9219 617 0.1942636 0.5889916
Expand 2755.264
Ended 2755.295 445.3441 617 0.1975558 0.5889916
Accept 2755.356 2 ask
Began 2756.002 168 337 -0.4444444 -0.1311728
Stationary 2756.032 168 337 -0.4444444 -0.1311728
Stationary 2756.063 168 337 -0.4444444 -0.1311728
Stationary 2756.094 168 337 -0.4444444 -0.1311728
Stationary 2756.125 168 337 -0.4444444 -0.1311728
Stationary 2756.156 168 337 -0.4444444 -0.1311728
Stationary 2756.186 168 337 -0.4444444 -0.1311728
Stationary 2756.217 168 337 -0.4444444 -0.1311728
Stationary 2756.248 168 337 -0.4444444 -0.1311728
Stationary 2756.279 168 337 -0.4444444 -0.1311728
Stationary 2756.309 168 337 -0.4444444 -0.1311728
Stationary 2756.34 168 337 -0.4444444 -0.1311728
Stationary 2756.371 168 337 -0.4444444 -0.1311728
Moved 2756.401 177.1023 337 -0.4233742 -0.1311728
Stationary 2756.432 177.1023 337 -0.4233742 -0.1311728
Moved 2756.463 178.2229 337 -0.4207803 -0.1311728
Moved 2756.494 179.1862 337 -0.4185505 -0.1311728
Moved 2756.524 180 337 -0.4166667 -0.1311728
Stationary 2756.555 180 337 -0.4166667 -0.1311728
Moved 2756.586 195.3246 337 -0.381193 -0.1311728
Moved 2756.617 206.9954 353.4937 -0.3541774 -0.08875097
Moved 2756.647 233.3109 366.1814 -0.2932618 -0.05611781
Moved 2756.678 263.6409 385.0591 -0.2230535 -0.007564128
Moved 2756.709 292.8696 403.8165 -0.1553944 0.0406801
Moved 2756.74 317.5 419 -0.09837966 0.07973251
Moved 2756.77 340.0841 433.6776 -0.04610151 0.1174834
Moved 2756.801 361.0244 453.0244 0.002371272 0.1672437
Moved 2756.832 377.2616 466.3846 0.03995736 0.2016066
Moved 2756.863 388.2619 477.5773 0.06542097 0.2303943
Moved 2756.893 404.4677 492.1742 0.1029345 0.2679377
Moved 2756.924 415.656 504.6561 0.1288335 0.3000412
Moved 2756.955 424.0685 513.0684 0.1483066 0.321678
Moved 2756.986 431.6531 520.1021 0.1658637 0.3397687
Moved 2757.016 438.8578 525.8577 0.1825411 0.3545723
Moved 2757.047 443.5837 528.2919 0.1934808 0.3608329
Moved 2757.078 445.8992 529.8992 0.1988407 0.3649669
Moved 2757.108 447.3023 530 0.2020885 0.3652262
Moved 2757.139 452.8525 524.4424 0.2149363 0.3509321
Moved 2757.17 461.4964 509.0072 0.2349454 0.3112324
Moved 2757.201 469.1026 493.7948 0.2525523 0.2721059
Moved 2757.231 477.7208 468.9308 0.2725018 0.2081552
Moved 2757.262 483.5328 449.6353 0.2859555 0.1585268
Moved 2757.293 488.5 430 0.2974537 0.1080246
Moved 2757.324 494.2849 415.1452 0.3108447 0.06981779
Moved 2757.354 502.109 396.8365 0.3289561 0.02272751
Moved 2757.385 508.7034 381.4944 0.3442208 -0.01673263
Moved 2757.416 513.6666 371.6668 0.3557098 -0.04200931
Moved 2757.447 518.3261 359.6956 0.3664956 -0.07279957
Moved 2757.478 521.1746 354.6508 0.3730894 -0.08577472
Moved 2757.508 523 349.8663 0.3773148 -0.09808049
Moved 2757.539 524.5823 346.8354 0.3809775 -0.1058761
Moved 2757.57 526 342.1109 0.3842592 -0.1180275
Moved 2757.6 526 341.5 0.3842592 -0.1195988
Stationary 2757.631 526 341.5 0.3842592 -0.1195988
Moved 2757.662 526 342 0.3842592 -0.1183128
Moved 2757.693 512.1135 350.8865 0.3521146 -0.09545652
Moved 2757.723 501.4602 360.5398 0.3274542 -0.07062826
Moved 2757.754 492.8714 368.1286 0.3075728 -0.05110964
Moved 2757.785 482.2704 378.6394 0.2830335 -0.0240756
Moved 2757.816 473.4412 388.5588 0.2625953 0.00143734
Moved 2757.846 468 396.5 0.25 0.02186214
Moved 2757.877 460.5085 405.4915 0.2326585 0.04498846
Moved 2757.908 452.9222 416.0778 0.2150977 0.0722165
Moved 2757.938 443.3139 430.4769 0.1928562 0.1092512
Moved 2757.969 435.232 439.7679 0.1741482 0.133148
Moved 2758 424.758 451.242 0.1499027 0.1626593
Moved 2758.031 415.4417 459.5583 0.1283373 0.184049
Moved 2758.062 406.8322 466.1119 0.1084077 0.200905
Moved 2758.092 398.8571 471.1429 0.08994698 0.2138448
Moved 2758.123 390.6705 476.8864 0.07099648 0.2286171
Moved 2758.154 382.0434 482.6378 0.05102634 0.2434098
Moved 2758.185 376.1693 487.8307 0.03742894 0.2567661
Moved 2758.215 368.4807 492.7597 0.01963119 0.2694436
Moved 2758.246 363.7391 496.2609 0.008655389 0.2784487
Moved 2758.277 357.9895 499.5052 -0.004653881 0.2867932
Moved 2758.307 353.9579 502.0421 -0.01398623 0.2933179
Moved 2758.338 348.6555 505.3445 -0.02626047 0.301812
Moved 2758.369 347.2123 505.7877 -0.02960106 0.3029517
Moved 2758.4 344.5 507.5 -0.03587961 0.3073559
Moved 2758.43 343.5 508.5 -0.03819446 0.3099279
Moved 2758.461 343 509 -0.03935183 0.3112139
Ended 2758.492 343 509 -0.03935183 0.3112139
Candidates 2758.584 13 adult daily silly assault apply supply sole fully apple fault result style failure
Began 2759.26 349 418 -0.02546296 0.07716041
Stationary 2759.291 349 418 -0.02546296 0.07716041
Moved 2759.322 372.1855 451.2782 0.0282071 0.1627525
Moved 2759.353 385.614 470.3245 0.05929172 0.2117399
Moved 2759.384 397.2569 489.7615 0.08624285 0.2617323
Moved 2759.414 405.2674 505.5348 0.1047857 0.3023013
Moved 2759.445 409.4951 515.9805 0.114572 0.3291678
Moved 2759.476 413.0734 524.2201 0.122855 0.3503602
Moved 2759.506 414.9405 531.8215 0.127177 0.3699112
Moved 2759.537 416.8157 538.6315 0.1315179 0.3874265
Moved 2759.568 418 545 0.1342593 0.4038065
Moved 2759.599 421.2264 554.6793 0.1417278 0.4287019
Moved 2759.629 423.0875 560.1749 0.1460357 0.4428367
Moved 2759.66 424.9657 567.8972 0.1503836 0.4626983
Moved 2759.691 427.3445 574.0336 0.1558902 0.4784814
Moved 2759.722 429 580.6812 0.1597223 0.4955792
Moved 2759.752 433.2162 588.6487 0.169482 0.5160716
Moved 2759.783 437.0838 596.2513 0.1784347 0.5356258
Moved 2759.814 441.2558 602.2558 0.1880922 0.5510693
Moved 2759.844 444.5033 607.5033 0.1956094 0.564566
Moved 2759.875 447.3747 611.7493 0.2022561 0.5754869
Moved 2759.906 449 613.9222 0.2060185 0.5810756
Moved 2759.937 450.767 616.767 0.2101088 0.5883923
Moved 2759.968 452 618.6434 0.2129629 0.5932184
Moved 2759.998 453.5156 620 0.2164713 0.5967077
Moved 2760.029 455.0833 621 0.2201002 0.5992797
Moved 2760.06 456.97 622 0.2244677 0.6018518
Ended 2760.091 457 622 0.2245371 0.6018518
Accept 2760.152 2 silly
Began 2760.89 206 404 -0.3564815 0.04115226
Stationary 2760.921 206 404 -0.3564815 0.04115226
Stationary 2760.951 206 404 -0.3564815 0.04115226
Stationary 2760.982 206 404 -0.3564815 0.04115226
Stationary 2761.013 206 404 -0.3564815 0.04115226
Stationary 2761.043 206 404 -0.3564815 0.04115226
Stationary 2761.074 206 404 -0.3564815 0.04115226
Stationary 2761.105 206 404 -0.3564815 0.04115226
Stationary 2761.136 206 404 -0.3564815 0.04115226
Stationary 2761.167 206 404 -0.3564815 0.04115226
Stationary 2761.197 206 404 -0.3564815 0.04115226
Stationary 2761.228 206 404 -0.3564815 0.04115226
Stationary 2761.259 206 404 -0.3564815 0.04115226
Stationary 2761.29 206 404 -0.3564815 0.04115226
Stationary 2761.32 206 404 -0.3564815 0.04115226
Stationary 2761.351 206 404 -0.3564815 0.04115226
Stationary 2761.382 206 404 -0.3564815 0.04115226
Stationary 2761.413 206 404 -0.3564815 0.04115226
Stationary 2761.443 206 404 -0.3564815 0.04115226
Stationary 2761.474 206 404 -0.3564815 0.04115226
Stationary 2761.505 206 404 -0.3564815 0.04115226
Stationary 2761.535 206 404 -0.3564815 0.04115226
Stationary 2761.566 206 404 -0.3564815 0.04115226
Stationary 2761.597 206 404 -0.3564815 0.04115226
Stationary 2761.628 206 404 -0.3564815 0.04115226
Moved 2761.658 206 415.2426 -0.3564815 0.07006837
Moved 2761.689 206 414.0499 -0.3564815 0.06700072
Moved 2761.72 206 415.0481 -0.3564815 0.06956811
Stationary 2761.751 206 415.0481 -0.3564815 0.06956811
Moved 2761.781 206 416.1122 -0.3564815 0.07230491
Stationary 2761.812 206 416.1122 -0.3564815 0.07230491
Moved 2761.843 206 417.118 -0.3564815 0.074892
Stationary 2761.874 206 417.118 -0.3564815 0.074892
Moved 2761.904 206 418.1198 -0.3564815 0.07746837
Moved 2761.966 206 419.1282 -0.3564815 0.08006217
Stationary 2761.997 206 419.1282 -0.3564815 0.08006217
Moved 2762.027 206 421.1887 -0.3564815 0.0853617
Moved 2762.058 206 422.3172 -0.3564815 0.08826432
Moved 2762.089 214.2532 424.179 -0.3373769 0.0930529
Moved 2762.12 219.1728 428.0576 -0.3259888 0.1030288
Moved 2762.15 234.1362 433.1818 -0.2913513 0.1162082
Moved 2762.181 265.0099 440.9246 -0.2198845 0.1361229
Moved 2762.212 299.9686 445.6614 -0.1389617 0.1483061
Moved 2762.242 333.4767 446 -0.06139641 0.1491768
Moved 2762.273 358.4938 446 -0.003486574 0.1491768
Moved 2762.304 373.1097 446 0.03034661 0.1491768
Moved 2762.335 385.6876 446.6719 0.05946199 0.1509049
Moved 2762.365 390.0045 447 0.0694548 0.1517489
Moved 2762.396 397.7419 447 0.0873656 0.1517489
Moved 2762.427 401.4899 448 0.09604146 0.1543209
Moved 2762.458 403.3073 449.3073 0.1002483 0.1576832
Moved 2762.488 403 451.1395 0.09953707 0.1623956
Moved 2762.519 403 457.034 0.09953707 0.1775565
Moved 2762.55 385.6609 464.6696 0.0594003 0.1971954
Moved 2762.581 369.2629 471.0264 0.02144188 0.2135452
Moved 2762.611 342.0993 475.3223 -0.0414368 0.2245944
Moved 2762.642 321.543 478.2081 -0.08902083 0.2320167
Moved 2762.673 308.7393 480 -0.1186591 0.2366254
Moved 2762.704 297.5706 483 -0.1445124 0.2443414
Moved 2762.734 290.0454 484 -0.161932 0.2469135
Moved 2762.765 284.3036 486 -0.1752231 0.2520575
Moved 2762.796 281.11 486.89 -0.1826158 0.2543467
Moved 2762.827 277.5321 487 -0.1908979 0.2546296
Moved 2762.857 266.4059 473.8069 -0.2166529 0.2206968
Moved 2762.888 250.6204 450.1926 -0.2531936 0.1599604
Moved 2762.919 238.9383 424.8457 -0.2802354 0.09476763
Moved 2762.949 232.2227 405.5568 -0.2957808 0.04515624
Moved 2762.98 230.2417 392.725 -0.3003665 0.01215279
Moved 2763.011 230 382 -0.3009259 -0.01543218
Moved 2763.042 230 373.5819 -0.3009259 -0.03708357
Moved 2763.073 230 367.9868 -0.3009259 -0.05147431
Moved 2763.103 230 364.1287 -0.3009259 -0.06139739
Moved 2763.134 230 364 -0.3009259 -0.06172839
Moved 2763.165 244.5158 373.1221 -0.2673245 -0.03826612
Moved 2763.196 266.2227 395.3974 -0.217077 0.01902619
Moved 2763.226 290.3123 420.3513 -0.1613142 0.08320808
Moved 2763.257 308.4381 442.0111 -0.1193563 0.1389174
Moved 2763.288 320.7022 457.1277 -0.09096718 0.1777975
Moved 2763.319 330.9495 470.5825 -0.06724656 0.2124035
Moved 2763.349 339.5901 480.5901 -0.04724508 0.2381432
Moved 2763.38 349.0787 490.0787 -0.02528076 0.2625479
Moved 2763.411 365.0558 499.8088 0.01170327 0.2875739
Moved 2763.441 401.5697 515.6279 0.09622622 0.3282609
Moved 2763.472 429.9047 523.9762 0.1618164 0.349733
Moved 2763.503 449.9992 528.7141 0.2083315 0.3619188
Moved 2763.534 465.1757 531.7252 0.2434621 0.3696636
Moved 2763.564 476 534.5 0.2685185 0.3768003
Moved 2763.595 479.1247 534 0.2757516 0.3755144
Moved 2763.626 481 534 0.2800926 0.3755144
Moved 2763.657 482 527.1618 0.2824074 0.3579263
Moved 2763.688 482 508.3499 0.2824074 0.3095419
Moved 2763.718 451.8765 462.0024 0.212677 0.1903352
Moved 2763.749 429.7465 415.493 0.1614502 0.07071232
Moved 2763.78 417.8676 375.4263 0.1339528 -0.03233976
Moved 2763.81 412.4211 340.3165 0.1213451 -0.1226427
Moved 2763.841 411 304.4731 0.1180555 -0.2148327
Moved 2763.872 410 277.1343 0.1157407 -0.2851485
Moved 2763.903 409 262.7416 0.113426 -0.3221667
Moved 2763.933 409 250.8762 0.113426 -0.3526846
Moved 2763.964 409 244.8588 0.113426 -0.3681616
Moved 2763.995 405.1178 242.5588 0.1044393 -0.3740772
Moved 2764.026 390.9918 251.0073 0.07174034 -0.3523475
Moved 2764.056 362.3738 279.6262 0.005494953 -0.2787393
Moved 2764.087 338.3386 308.4016 -0.05014205 -0.2047285
Moved 2764.118 318.5 336 -0.0960648 -0.1337449
Moved 2764.148 303.3676 355.8853 -0.1310935 -0.08259957
Moved 2764.179 291.986 373.0233 -0.1574398 -0.03852035
Moved 2764.21 280.5304 389.2043 -0.1839574 0.003097518
Moved 2764.241 272.1313 404.606 -0.2033997 0.04271071
Moved 2764.271 269.4028 408.8959 -0.2097158 0.05374449
Moved 2764.302 265.8295 413.1705 -0.2179874 0.06473898
Moved 2764.333 261.9603 417.0397 -0.2269437 0.07469043
Moved 2764.364 258.4165 418.5835 -0.2351469 0.07866114
Moved 2764.395 256 420 -0.2407407 0.08230445
Ended 2764.425 256 420 -0.2407407 0.08230445
Candidates 2764.517 13 questions stations suggestions starting strains staying using against aggressive string designs stating sessions
Began 2765.163 235 387 -0.2893518 -0.002572055
Stationary 2765.194 235 387 -0.2893518 -0.002572055
Moved 2765.225 278.5 404.5 -0.1886574 0.04243823
Moved 2765.255 325.1626 418.0428 -0.08064205 0.07727049
Moved 2765.286 375.5775 430.7629 0.03605902 0.1099869
Moved 2765.317 410.9863 436.4977 0.1180239 0.1247369
Moved 2765.347 435.3027 439.6147 0.1743117 0.1327537
Moved 2765.378 454.3069 444.3267 0.218303 0.1448731
