I can still feel your presence
Moved 2574.021 388.5375 318.0396 0.06605913 -0.1799395
Moved 2574.052 401.811 302.2646 0.09678473 -0.2205129
Moved 2574.083 415.2502 284.1248 0.1278939 -0.2671689
Moved 2574.113 425.7594 269.5507 0.1522209 -0.3046536
Moved 2574.144 432 259.5 0.1666667 -0.3305041
Moved 2574.175 436.0663 255.8674 0.1760794 -0.3398472
Moved 2574.206 438.9359 253.0641 0.1827219 -0.3470575
Moved 2574.236 440 250.1947 0.1851852 -0.3544376
Ended 2574.267 440 250 0.1851852 -0.3549383
Accept 2574.298 0 I
Candidates 2574.298 13 can am cam van csn san ban fan dan ann adam an damn
Began 2575.189 260 368 -0.2314815 -0.05144041
Stationary 2575.22 260 368 -0.2314815 -0.05144041
Stationary 2575.251 260 368 -0.2314815 -0.05144041
Stationary 2575.281 260 368 -0.2314815 -0.05144041
Stationary 2575.312 260 368 -0.2314815 -0.05144041
Stationary 2575.343 260 368 -0.2314815 -0.05144041
Stationary 2575.374 260 368 -0.2314815 -0.05144041
Stationary 2575.404 260 368 -0.2314815 -0.05144041
Stationary 2575.435 260 368 -0.2314815 -0.05144041
Stationary 2575.466 260 368 -0.2314815 -0.05144041
Stationary 2575.497 260 368 -0.2314815 -0.05144041
Stationary 2575.527 260 368 -0.2314815 -0.05144041
Stationary 2575.558 260 368 -0.2314815 -0.05144041
Moved 2575.589 280.9408 380.1091 -0.1830074 -0.02029568
Moved 2575.619 300.3429 390.746 -0.1380952 0.007062802
Moved 2575.65 320.8989 403.2772 -0.09051184 0.03929303
Moved 2575.681 340.6849 414.074 -0.04471093 0.06706265
Moved 2575.712 354.5691 420.7845 -0.01257156 0.08432231
Moved 2575.742 362.5305 425.2653 0.005857746 0.09584685
Moved 2575.773 365.8125 427.8125 0.01345485 0.1023983
Moved 2575.804 367.6817 429 0.01778175 0.1054526
Moved 2575.835 368 431.5521 0.01851857 0.1120167
Moved 2575.865 368 434.0529 0.01851857 0.1184486
Moved 2575.896 350.2357 438.8821 -0.02260253 0.1308696
Moved 2575.927 338.7475 441 -0.04919569 0.1363167
Moved 2575.958 328.9378 443 -0.07190331 0.1414608
Moved 2575.988 321.239 444 -0.08972456 0.1440329
Moved 2576.019 317.8734 445 -0.09751523 0.1466049
Moved 2576.05 317 447.9919 -0.09953702 0.1543002
Moved 2576.081 341.0043 461.5021 -0.04397154 0.1890486
Moved 2576.111 380.2275 476.0106 0.04682302 0.2263647
Moved 2576.142 409.3171 485.7724 0.1141601 0.2514721
Moved 2576.173 425.695 490.278 0.1520717 0.2630607
Moved 2576.204 434.9271 493.6423 0.1734424 0.2717138
Moved 2576.234 443.0318 495 0.1922033 0.2752057
Moved 2576.265 447.3896 495 0.2022906 0.2752057
Moved 2576.296 452.5331 495 0.2141971 0.2752057
Moved 2576.326 462.026 476.7532 0.2361714 0.2282745
Moved 2576.357 475.0345 452.5746 0.2662835 0.166087
Moved 2576.388 487.1747 425.6506 0.2943858 0.09683797
Moved 2576.419 495.1298 401.5675 0.3128004 0.03489577
Moved 2576.449 507.7116 368.6345 0.3419249 -0.04980833
Moved 2576.48 516.4369 346.3139 0.3621224 -0.1072174
Moved 2576.511 524.0161 326.968 0.3796668 -0.1569755
Moved 2576.542 529.4893 315.0214 0.3923363 -0.1877023
Moved 2576.572 531.1136 308.7728 0.3960964 -0.2037737
Ended 2576.603 531.1136 308.7728 0.3960964 -0.2037737
Accept 2576.695 0 can
Candidates 2576.695 13 full fill dull still silk soil doll son aim soul aol feel sun
Began 2577.402 392 308 0.07407407 -0.2057614
Moved 2577.433 383.9182 308 0.05536615 -0.2057614
Moved 2577.464 364.3879 333.4182 0.01015713 -0.1403854
Moved 2577.495 348.3201 361.2627 -0.02703687 -0.06876878
Moved 2577.525 329.9649 402.082 -0.06952574 0.03621906
Moved 2577.556 315.6167 437.52 -0.1027391 0.1273661
Moved 2577.587 304.7624 463.9669 -0.1278648 0.195388
Moved 2577.617 295.9857 492.2964 -0.1481812 0.2682521
Moved 2577.648 287.6377 511.9661 -0.1675052 0.3188426
Moved 2577.679 279.0361 527.9398 -0.1874164 0.3599275
Moved 2577.71 271.6956 541.9567 -0.2044084 0.395979
Moved 2577.74 263.7957 555.0071 -0.222695 0.4295449
Moved 2577.771 257.4535 563.8197 -0.2373761 0.4522111
Moved 2577.802 248.5938 573.4062 -0.2578847 0.4768677
Moved 2577.833 243.7042 578.9437 -0.2692032 0.4911101
Moved 2577.864 235.9115 585.5664 -0.287242 0.508144
Moved 2577.894 229.2403 590.3798 -0.3026844 0.5205241
Moved 2577.925 221.1956 594.2681 -0.3213065 0.5305248
Moved 2577.956 214.5207 597.6529 -0.3367577 0.5392306
Moved 2577.986 206.9174 599 -0.3543578 0.5426954
Moved 2578.017 200.3151 601 -0.369641 0.5478393
Moved 2578.048 194.8618 601 -0.3822644 0.5478393
Moved 2578.079 188.1101 601 -0.3978933 0.5478393
Moved 2578.109 182.3479 601 -0.4112317 0.5478393
Moved 2578.14 177.6298 601 -0.4221533 0.5478393
Moved 2578.171 172.623 601 -0.4337431 0.5478393
Moved 2578.202 169.9451 601 -0.439942 0.5478393
Moved 2578.232 167.0739 601 -0.4465881 0.5478393
Moved 2578.263 164.5 590.5 -0.4525463 0.5208333
Moved 2578.294 162.6655 592.6655 -0.4567929 0.5264029
Moved 2578.324 162 593 -0.4583334 0.5272633
Expand 2578.324
Moved 2578.355 160.6743 593 -0.4614021 0.5272633
Moved 2578.386 159.8303 591.8303 -0.4633558 0.5242547
Stationary 2578.417 159.8303 591.8303 -0.4633558 0.5242547
Moved 2578.448 160 590.5 -0.462963 0.5208333
Ended 2578.478 160 591 -0.462963 0.5221192
Accept 2578.54 3 still
Began 2579.124 271 363 -0.2060186 -0.06430049
Stationary 2579.155 271 363 -0.2060186 -0.06430049
Stationary 2579.185 271 363 -0.2060186 -0.06430049
Stationary 2579.216 271 363 -0.2060186 -0.06430049
Stationary 2579.247 271 363 -0.2060186 -0.06430049
Stationary 2579.277 271 363 -0.2060186 -0.06430049
Stationary 2579.308 271 363 -0.2060186 -0.06430049
Stationary 2579.339 271 363 -0.2060186 -0.06430049
Stationary 2579.37 271 363 -0.2060186 -0.06430049
Stationary 2579.4 271 363 -0.2060186 -0.06430049
Stationary 2579.431 271 363 -0.2060186 -0.06430049
Stationary 2579.462 271 363 -0.2060186 -0.06430049
Moved 2579.493 271 388.3862 -0.2060186 0.0009933519
Moved 2579.523 252.578 418.5549 -0.2486619 0.07858767
Moved 2579.554 246.786 443.498 -0.2620694 0.1427417
Moved 2579.585 244 462.0842 -0.2685185 0.1905456
Moved 2579.615 243 481.2347 -0.2708333 0.239801
Moved 2579.646 243 494.4289 -0.2708333 0.2737368
Moved 2579.677 243 502.0631 -0.2708333 0.2933721
Moved 2579.708 243 507.8159 -0.2708333 0.3081683
Moved 2579.739 243 509.7725 -0.2708333 0.3132009
Moved 2579.769 248.7155 511 -0.257603 0.3163579
Moved 2579.8 267.4898 511 -0.2141441 0.3163579
Moved 2579.831 302.5586 497.8138 -0.1329663 0.2824428
Moved 2579.862 335.1691 484.4154 -0.05747885 0.2479819
Moved 2579.892 368 466.5 0.01851857 0.2019032
Moved 2579.923 397.5931 447.2712 0.08702119 0.1524465
Moved 2579.954 422.1303 430.0312 0.14382 0.1081049
Moved 2579.984 442.2253 412.8713 0.1903362 0.06396929
Moved 2580.015 457.554 398.0153 0.2258194 0.02575933
Moved 2580.046 474.6043 381.3958 0.2652877 -0.01698631
Moved 2580.077 485.9327 369.0673 0.2915109 -0.04869531
Moved 2580.107 499.9776 358.4135 0.3240222 -0.07609716
Moved 2580.138 508.3967 354.6033 0.3435108 -0.08589686
Moved 2580.169 517.7051 350 0.3650582 -0.09773669
Moved 2580.199 523.889 349 0.3793727 -0.1003086
Moved 2580.23 528.0172 347 0.3889285 -0.1054527
Ended 2580.261 528.0172 347 0.3889285 -0.1054527
Candidates 2580.323 13 feel sell seek del fell dark steel week cell gel well tell geek
Began 2581.398 351 431 -0.02083332 0.1105966
Stationary 2581.429 351 431 -0.02083332 0.1105966
Stationary 2581.46 351 431 -0.02083332 0.1105966
Stationary 2581.491 351 431 -0.02083332 0.1105966
Stationary 2581.521 351 431 -0.02083332 0.1105966
Stationary 2581.552 351 431 -0.02083332 0.1105966
Stationary 2581.583 351 431 -0.02083332 0.1105966
Stationary 2581.614 351 431 -0.02083332 0.1105966
Stationary 2581.644 351 431 -0.02083332 0.1105966
Moved 2581.675 391.4097 442.4699 0.07270774 0.1400974
Moved 2581.706 421.8809 448.9762 0.1432428 0.1568317
Moved 2581.737 442.8097 453.0688 0.1916891 0.1673581
Moved 2581.767 461.0345 455.4069 0.2338763 0.1733716
Moved 2581.798 471.8193 456.2731 0.2588409 0.1755994
Moved 2581.829 476.1538 456 0.2688744 0.174897
Moved 2581.86 478.5 457.5 0.2743055 0.1787551
Moved 2581.89 478 457.5469 0.2731481 0.1788757
Moved 2581.921 455.3615 461.8434 0.2207442 0.1899263
Moved 2581.952 421.1337 461 0.1415132 0.1877571
Moved 2581.982 394.0276 455.0275 0.07876755 0.1723959
Moved 2582.013 378.1067 453.2767 0.04191359 0.1678926
Moved 2582.044 365.0158 453 0.01161059 0.167181
Moved 2582.075 352.3332 453 -0.01774723 0.167181
Moved 2582.105 338.9533 453 -0.04871925 0.167181
Moved 2582.136 327.4939 453 -0.07524569 0.167181
Moved 2582.167 318 453 -0.09722222 0.167181
Moved 2582.198 308.9874 453 -0.1180847 0.167181
Moved 2582.228 301.7486 453 -0.1348413 0.167181
Moved 2582.259 296.0037 453 -0.1481396 0.167181
Moved 2582.29 292.4553 453 -0.1563535 0.167181
Moved 2582.321 289.5801 453 -0.163009 0.167181
Moved 2582.351 286.7138 453 -0.1696439 0.167181
Moved 2582.382 286 453 -0.1712963 0.167181
Moved 2582.413 285 453 -0.1736111 0.167181
Ended 2582.444 285 453 -0.1736111 0.167181
Accept 2582.536 0 feel
Candidates 2582.536 13 good this his food god gift for did like the goods of file
Began 2583.704 332 322 -0.06481484 -0.1697531
Stationary 2583.735 332 322 -0.06481484 -0.1697531
Moved 2583.765 332 341 -0.06481484 -0.1208849
Moved 2583.796 350.1764 380.8037 -0.02273982 -0.01850905
Moved 2583.827 362.7273 412.3183 0.006313225 0.06254703
Moved 2583.858 373.3895 437.372 0.03099422 0.1269855
Moved 2583.888 382.0152 455.0304 0.05096108 0.1724032
Moved 2583.919 392.6126 472.0721 0.07549226 0.2162348
Moved 2583.95 402.2265 488.4531 0.09774665 0.2583669
Moved 2583.98 409.8928 500.7319 0.1154925 0.2899482
Moved 2584.011 417.6261 511.4391 0.1333938 0.3174874
Moved 2584.042 423.6195 519.9293 0.1472675 0.3393243
Moved 2584.073 430.3768 528.5652 0.1629092 0.3615359
Moved 2584.104 438.1166 539.2332 0.1808254 0.3889741
Moved 2584.134 445.1024 549.1024 0.1969962 0.4143578
Moved 2584.165 450.9566 557.9133 0.2105477 0.4370197
Moved 2584.196 458.0503 568.4005 0.2269683 0.4639928
Moved 2584.227 463.4399 577.6599 0.2394443 0.4878083
Moved 2584.257 466.7335 585.9338 0.2470682 0.509089
Moved 2584.288 470.6086 592.8258 0.2560384 0.5268153
Moved 2584.319 472.4781 599.9561 0.2603659 0.5451546
Moved 2584.349 474.3477 604.3477 0.2646938 0.5564498
Moved 2584.38 474.9183 608.8365 0.2660145 0.5679952
Moved 2584.411 475 612.7922 0.2662037 0.5781692
Moved 2584.442 475 614.2243 0.2662037 0.5818526
Moved 2584.472 476 617.1478 0.2685185 0.5893717
Moved 2584.503 476 619.0612 0.2685185 0.5942931
Stationary 2584.534 476 619.0612 0.2685185 0.5942931
Moved 2584.564 476 620.2495 0.2685185 0.5973493
Moved 2584.595 476 621.1711 0.2685185 0.5997198
Moved 2584.626 476 622.5 0.2685185 0.6031378
Moved 2584.657 476 623.0145 0.2685185 0.6044611
Stationary 2584.688 476 623.0145 0.2685185 0.6044611
Expand 2584.688
Moved 2584.718 476 624.4753 0.2685185 0.6082183
Stationary 2584.749 476 624 0.2685185 0.6069958
Stationary 2584.78 476 624 0.2685185 0.6069958
Stationary 2584.811 476 624 0.2685185 0.6069958
Moved 2584.841 476 625.0394 0.2685185 0.6096693
Stationary 2584.872 476 625.0394 0.2685185 0.6096693
Stationary 2584.903 476 625.0394 0.2685185 0.6096693
Stationary 2584.933 476 625.0394 0.2685185 0.6096693
Stationary 2584.964 476 625.0394 0.2685185 0.6096693
Moved 2584.995 471.3646 625 0.2577883 0.6095678
Moved 2585.026 467.9142 625 0.2498014 0.6095678
Moved 2585.056 466.6271 625 0.246822 0.6095678
Moved 2585.087 464.0613 625 0.2408826 0.6095678
Moved 2585.118 457.5628 616.3752 0.2258399 0.5873848
Moved 2585.149 452.3599 611.3599 0.213796 0.5744852
Moved 2585.179 446.6083 603.4124 0.2004821 0.5540441
Moved 2585.21 441.9345 594.8035 0.1896632 0.5319018
Moved 2585.241 438.2916 584.1664 0.1812305 0.5045431
Moved 2585.271 435.5127 573.0507 0.1747979 0.4759532
Moved 2585.302 436 562.8863 0.1759259 0.4498103
Moved 2585.333 436 554.5181 0.1759259 0.4282871
Moved 2585.364 436 547.5121 0.1759259 0.4102676
Moved 2585.395 436 538.7735 0.1759259 0.3877918
Moved 2585.425 436 529.5443 0.1759259 0.3640542
Moved 2585.456 446.3593 519.9221 0.1999057 0.3393057
Moved 2585.487 449.9297 512.2108 0.2081707 0.319472
Moved 2585.518 453.8013 506.3975 0.2171326 0.3045202
Moved 2585.548 456.6704 500.6592 0.223774 0.2897614
Moved 2585.579 459.1556 497.8444 0.229527 0.2825214
Moved 2585.61 462.0743 493.9257 0.236283 0.2724426
Moved 2585.64 464 492 0.2407408 0.2674896
Moved 2585.671 465.815 490.185 0.2449422 0.2628215
Moved 2585.702 467.3167 488.6832 0.2484184 0.2589589
Moved 2585.733 467 487.9382 0.2476852 0.2570425
Moved 2585.763 467 485.9432 0.2476852 0.2519115
Moved 2585.794 445.161 478.9261 0.1971319 0.2338635
Moved 2585.825 415.7849 464.6583 0.1291318 0.1971663
Moved 2585.856 396.5863 451.6207 0.08469055 0.1636334
Moved 2585.886 382.9358 440.1487 0.05309214 0.1341273
Moved 2585.917 369.3889 425.9445 0.02173364 0.09759364
Moved 2585.948 356.9715 409.3657 -0.007010499 0.05495299
Moved 2585.979 345.0888 393.1332 -0.0345167 0.01320254
Moved 2586.009 335.6628 379.3285 -0.05633618 -0.02230334
Moved 2586.04 328.2878 366.4797 -0.07340778 -0.05535055
Moved 2586.071 320.6674 356.6674 -0.09104773 -0.08058815
Moved 2586.102 312.0397 347.6931 -0.1110193 -0.10367
Moved 2586.132 304.563 342.7086 -0.1283265 -0.1164902
Moved 2586.163 291.7259 339.9452 -0.158042 -0.1235978
Moved 2586.194 275.5392 340 -0.1955111 -0.1234569
Moved 2586.224 257.4071 345.5929 -0.2374835 -0.1090718
Moved 2586.255 241.1905 352.9047 -0.2750219 -0.09026562
Moved 2586.286 221.8905 359.317 -0.3196979 -0.07377318
Moved 2586.317 204.7561 365.0813 -0.3593608 -0.05894735
Moved 2586.347 192.5787 370.3685 -0.3875492 -0.04534851
Moved 2586.378 177.731 375.9076 -0.4219189 -0.03110187
Moved 2586.409 165.6887 381.6556 -0.4497947 -0.01631788
Moved 2586.44 154.2441 385.189 -0.4762869 -0.007230028
Moved 2586.47 145.4305 387 -0.4966886 -0.002572055
Moved 2586.501 135.2573 389 -0.5202377 0.002572016
Moved 2586.532 126.6319 390 -0.540204 0.005143954
Moved 2586.563 117.6815 392 -0.5609224 0.01028803
Moved 2586.593 111.3174 393 -0.5756541 0.01285996
Moved 2586.624 104.4549 393.7725 -0.5915396 0.01484694
Moved 2586.655 98.35838 394 -0.6056519 0.01543206
Moved 2586.686 93.73787 394 -0.6163475 0.01543206
Moved 2586.716 88.90485 394 -0.627535 0.01543206
Moved 2586.747 84.1569 394 -0.6385257 0.01543206
Moved 2586.778 81.20731 388.4512 -0.6453534 0.001160304
Moved 2586.809 79.5 387 -0.6493056 -0.002572055
Moved 2586.839 79 386 -0.6504629 -0.005144111
Ended 2586.87 79 386 -0.6504629 -0.005144111
Cancel 2586.931
Began 2587.608 314 371 -0.1064815 -0.04372435
Stationary 2587.638 314 371 -0.1064815 -0.04372435
Stationary 2587.669 314 371 -0.1064815 -0.04372435
Moved 2587.7 286.217 371 -0.1707939 -0.04372435
Moved 2587.731 260.2615 371 -0.2308762 -0.04372435
Moved 2587.761 240.0752 371 -0.2776037 -0.04372435
Moved 2587.792 223.1148 371 -0.3168638 -0.04372435
Moved 2587.823 201.3382 371 -0.3672727 -0.04372435
Moved 2587.854 188.4508 371 -0.3971045 -0.04372435
Moved 2587.884 177.1408 371 -0.4232852 -0.04372435
Moved 2587.915 167.3018 371 -0.4460607 -0.04372435
Moved 2587.946 156.3701 371 -0.4713655 -0.04372435
Moved 2587.977 146.2324 371 -0.4948324 -0.04372435
Moved 2588.007 137.39 371 -0.515301 -0.04372435
Moved 2588.038 131.6328 371 -0.5286277 -0.04372435
Moved 2588.069 126.4426 371 -0.5406422 -0.04372435
Moved 2588.1 119.7235 371 -0.5561957 -0.04372435
Moved 2588.13 115.2527 371 -0.5665448 -0.04372435
Moved 2588.161 110.5814 371 -0.5773579 -0.04372435
Moved 2588.192 103.6515 371 -0.5933993 -0.04372435
Moved 2588.223 97 371 -0.6087962 -0.04372435
Moved 2588.253 91.81089 371 -0.6208081 -0.04372435
Moved 2588.284 88.04093 371 -0.6295348 -0.04372435
Moved 2588.315 85.16182 371 -0.6361995 -0.04372435
Moved 2588.345 82.73994 371 -0.6418057 -0.04372435
Moved 2588.376 80.7846 371 -0.646332 -0.04372435
Moved 2588.407 79.5 371 -0.6493056 -0.04372435
Stationary 2588.438 79.5 371 -0.6493056 -0.04372435
Moved 2588.469 78.81316 371 -0.6508955 -0.04372435
Stationary 2588.499 79 371 -0.6504629 -0.04372435
Ended 2588.53 79 371 -0.6504629 -0.04372435
Accept 2588.592 0 good
Delete 2588.592 LeftSwipe
Began 2590.835 346 375 -0.03240739 -0.03343629
Stationary 2590.866 346 375 -0.03240739 -0.03343629
Stationary 2590.897 346 375 -0.03240739 -0.03343629
Stationary 2590.928 346 375 -0.03240739 -0.03343629
Stationary 2590.958 346 375 -0.03240739 -0.03343629
Stationary 2590.989 346 375 -0.03240739 -0.03343629
Stationary 2591.02 346 375 -0.03240739 -0.03343629
Stationary 2591.051 346 375 -0.03240739 -0.03343629
Stationary 2591.081 346 375 -0.03240739 -0.03343629
Stationary 2591.112 346 375 -0.03240739 -0.03343629
Stationary 2591.143 346 375 -0.03240739 -0.03343629
Stationary 2591.174 346 375 -0.03240739 -0.03343629
Moved 2591.204 359.0948 375 -0.002095401 -0.03343629
Moved 2591.235 377.6273 384.6273 0.04080395 -0.008674707
Moved 2591.266 401.5661 392.8698 0.09621779 0.01252512
Moved 2591.297 428.6187 401.4821 0.1588397 0.03467599
Moved 2591.327 448.2093 406.4031 0.2041881 0.04733297
Moved 2591.358 460.2547 409.5637 0.2320712 0.05546204
Moved 2591.389 469.2572 412.0858 0.2529101 0.06194892
Moved 2591.419 473.9297 413 0.263726 0.06430033
Moved 2591.45 475.3756 414.3755 0.2670731 0.06783823
Stationary 2591.481 475.3756 414.3755 0.2670731 0.06783823
Moved 2591.512 475 419.6603 0.2662037 0.08143087
Moved 2591.542 449.3757 430.3121 0.2068881 0.1088274
Moved 2591.573 417.5566 438.9072 0.1332329 0.1309342
Moved 2591.604 394.6269 442.7496 0.08015484 0.1408167
Moved 2591.635 374.4044 445.3708 0.03334343 0.1475585
Moved 2591.665 356.3091 449.2416 -0.00854373 0.1575142
Moved 2591.696 337.2132 454.1124 -0.05274728 0.1700422
Moved 2591.727 322.833 455.6334 -0.08603469 0.1739542
Moved 2591.758 306 457 -0.125 0.1774691
Moved 2591.788 294.5086 458.3729 -0.1516005 0.1810001
Moved 2591.819 286.1107 459 -0.1710399 0.1826131
Moved 2591.85 279.3679 460 -0.1866483 0.1851851
Moved 2591.881 275.3209 461 -0.1960165 0.1877571
Moved 2591.911 272.4516 462 -0.2026584 0.1903292
Moved 2591.942 272 462 -0.2037037 0.1903292
Moved 2591.973 271 463 -0.2060186 0.1929011
Ended 2592.003 271 463 -0.2060186 0.1929011
Candidates 2592.096 13 good the like this his fleet flew flights gift code fled god college
Began 2593.018 360 383 0 -0.01286016
Stationary 2593.049 360 383 0 -0.01286016
Moved 2593.079 313.4319 383 -0.1077966 -0.01286016
Moved 2593.11 279.533 383 -0.1862662 -0.01286016
Moved 2593.141 243.0341 375 -0.2707543 -0.03343629
Moved 2593.172 211.1237 375 -0.3446212 -0.03343629
Moved 2593.202 189.3972 375 -0.394914 -0.03343629
Moved 2593.233 170.3566 375 -0.4389893 -0.03343629
Moved 2593.264 154.6413 382.5023 -0.4753675 -0.01414036
Moved 2593.294 145.1646 382 -0.4973042 -0.01543218
Moved 2593.325 140 382 -0.5092592 -0.01543218
Moved 2593.356 134.3338 382 -0.5223755 -0.01543218
Moved 2593.387 128.6005 382 -0.535647 -0.01543218
Moved 2593.417 124.9119 382 -0.5441853 -0.01543218
Moved 2593.448 119.6868 382 -0.5562804 -0.01543218
Moved 2593.479 115.9405 382 -0.5649526 -0.01543218
Moved 2593.51 112.5913 382 -0.5727054 -0.01543218
Moved 2593.541 111 382 -0.5763888 -0.01543218
Moved 2593.571 108.5 382 -0.5821759 -0.01543218
Moved 2593.602 107.3161 382 -0.5849164 -0.01543218
Moved 2593.633 107 375 -0.5856481 -0.03343629
Ended 2593.663 106 375 -0.5879629 -0.03343629
Accept 2593.756 0 good
Delete 2593.756 LeftSwipe
Began 2594.001 375 378 0.03472219 -0.02572024
Stationary 2594.032 375 378 0.03472219 -0.02572024
Stationary 2594.063 375 378 0.03472219 -0.02572024
Moved 2594.094 385.5113 394.8181 0.0590539 0.01753607
Moved 2594.125 396.2789 407.2789 0.08397887 0.04958549
Moved 2594.155 404.8863 415.9242 0.1039034 0.07182141
Moved 2594.186 413.5 424.5 0.1238426 0.09387855
Moved 2594.217 422.027 433.027 0.143581 0.1158102
Moved 2594.247 430.6579 440.658 0.16356 0.1354371
Moved 2594.278 437.1855 447.1855 0.1786701 0.152226
Moved 2594.309 442.3241 452.3241 0.1905651 0.1654425
Moved 2594.34 446.5426 456.5425 0.20033 0.1762925
Moved 2594.37 448.415 460.8301 0.2046644 0.1873201
Moved 2594.401 448 464.5716 0.2037037 0.1969433
Moved 2594.432 448 468.6027 0.2037037 0.2073115
Moved 2594.463 448 473.3639 0.2037037 0.2195572
Moved 2594.493 443.6072 482.1964 0.1935351 0.2422747
Moved 2594.524 435.9187 490.1219 0.1757378 0.2626591
Moved 2594.555 426.2953 499.7786 0.1534612 0.2874962
Moved 2594.585 418.5986 507.601 0.1356449 0.3076155
Moved 2594.616 409.9811 513.3459 0.115697 0.3223917
Moved 2594.647 402.3445 516.2185 0.09801973 0.32978
Moved 2594.678 393.7343 519.0886 0.07808874 0.3371618
Moved 2594.708 387.0692 520 0.06266017 0.3395061
Moved 2594.739 382 521 0.05092591 0.3420781
Moved 2594.77 378.6389 522 0.04314562 0.3446501
Moved 2594.801 375.7682 522 0.03650049 0.3446501
Moved 2594.832 373.8979 523 0.03217101 0.3472221
Moved 2594.862 372.709 523 0.02941906 0.3472221
Stationary 2594.893 372.709 523 0.02941906 0.3472221
Moved 2594.924 373 524.4181 0.0300926 0.3508695
Moved 2594.954 400.8737 526.2874 0.09461492 0.3556772
Moved 2594.985 431.9185 529.8265 0.1664779 0.3647801
Moved 2595.016 462.2836 531.6982 0.2367675 0.369594
Moved 2595.047 484.3987 533 0.2879599 0.3729423
Moved 2595.077 498.3232 533 0.3201926 0.3729423
Moved 2595.108 514.715 533 0.3581366 0.3729423
Moved 2595.139 524.4298 533 0.3806245 0.3729423
Moved 2595.17 533.0333 533 0.4005401 0.3729423
Moved 2595.2 538.4434 533 0.4130635 0.3729423
Moved 2595.231 542.0882 533 0.4215004 0.3729423
Moved 2595.262 543 533 0.4236111 0.3729423
Stationary 2595.292 543 533 0.4236111 0.3729423
Moved 2595.323 527.043 533 0.3866735 0.3729423
Moved 2595.354 491.1165 520.9404 0.3035104 0.3419247
Moved 2595.385 452.0273 509.6259 0.2130263 0.3128238
Moved 2595.416 425.5544 502.0663 0.1517463 0.2933804
Moved 2595.446 400.324 497.4805 0.09334257 0.2815855
Moved 2595.477 377.8752 493.6094 0.04137764 0.271629
Moved 2595.508 360.1677 489.4765 0.0003882249 0.2609992
Moved 2595.538 346.2166 488.2028 -0.03190597 0.257723
Moved 2595.569 331.6685 486.3337 -0.06558204 0.2529158
Moved 2595.6 318.3106 485 -0.09650319 0.2494856
Moved 2595.631 306.8718 484 -0.1229819 0.2469135
Moved 2595.661 293.3506 484 -0.1542809 0.2469135
Moved 2595.692 282.633 484 -0.1790902 0.2469135
Moved 2595.723 274.0441 484 -0.1989721 0.2469135
Moved 2595.754 266.3945 484 -0.2166794 0.2469135
Moved 2595.784 260.8565 491.5023 -0.2294989 0.2662095
Moved 2595.815 255.1202 492.9399 -0.2427774 0.269907
Moved 2595.846 252.5 493 -0.2488426 0.2700616
