this is a non profit organization
Moved 121.935 411 525.5 0.1180555 0.3536522
Moved 121.9657 419.7498 528.2499 0.1383097 0.3607251
Moved 121.9964 422.5 528 0.144676 0.3600822
Moved 122.0271 423.2767 528 0.1464738 0.3600822
Moved 122.0579 424.3745 528 0.1490151 0.3600822
Moved 122.0886 383.334 512.5618 0.05401383 0.3203748
Moved 122.1193 295.5665 484.0075 -0.1491515 0.2469328
Moved 122.15 255.1725 472.5432 -0.2426562 0.2174463
Moved 122.1808 218.2744 462.7581 -0.3280685 0.192279
Moved 122.2115 186.3593 455.9744 -0.4019459 0.1748313
Moved 122.2422 164.3416 451.2405 -0.4529129 0.1626554
Moved 122.273 156.1278 450 -0.4719264 0.1594649
Moved 122.3037 153.5 450 -0.4780093 0.1594649
Stationary 122.3344 153.5 450 -0.4780093 0.1594649
Moved 122.3651 218.8515 475.0844 -0.3267327 0.2239823
Moved 122.3959 291.1341 490.1944 -0.1594118 0.2628456
Moved 122.4266 336.0126 492 -0.05552644 0.2674896
Moved 122.4574 354.3253 492 -0.01313597 0.2674896
Moved 122.4881 359.5 481.5 -0.001157423 0.2404835
Moved 122.5188 340.4734 449.0325 -0.04520049 0.1569766
Moved 122.5495 284.1888 394.5338 -0.1754888 0.01680504
Moved 122.5803 246.4004 371.2402 -0.2629621 -0.04310647
Moved 122.611 225.5104 358.5074 -0.3113185 -0.07585533
Moved 122.6417 213.8949 353.6317 -0.3382061 -0.08839595
Moved 122.6725 210 353 -0.3472222 -0.09002065
Moved 122.7032 239.5265 390.3322 -0.2788739 0.005998258
Moved 122.7339 309.1173 463.1173 -0.1177839 0.1932028
Moved 122.7646 344.674 497.6741 -0.03547673 0.2820835
Moved 122.7953 369.0645 521.0645 0.02098262 0.3422439
Moved 122.8261 380.8295 534.7443 0.04821648 0.3774286
Moved 122.8568 383.7586 538.7585 0.0549967 0.3877534
Moved 122.8875 384 540.5 0.0555556 0.3922324
Moved 122.9183 384 540 0.0555556 0.3909464
Moved 122.949 335.4411 526.6973 -0.05684938 0.3567315
Moved 122.9797 270.8448 506.5426 -0.2063778 0.3048934
Moved 123.0105 226.9079 490.9693 -0.3080836 0.2648387
Moved 123.0412 200 482.5 -0.3703704 0.2430555
Moved 123.0719 180.8444 475.4222 -0.4147119 0.2248514
Ended 123.1026 176 476 -0.4259259 0.2263374
Accept 123.1948 0 non
Candidates 123.1948 13 profit profile provide opportunity promote priority possibility provider output outdoor prompt forgot professor
Began 123.5636 201 386 -0.3680556 -0.005144111
Stationary 123.5943 201 386 -0.3680556 -0.005144111
Stationary 123.625 201 386 -0.3680556 -0.005144111
Moved 123.6558 262.668 423.4453 -0.2253056 0.09116585
Moved 123.6865 325.3443 471.9536 -0.08022154 0.21593
Moved 123.7172 347.1596 489.1596 -0.02972305 0.2601841
Moved 123.7479 352.5936 493.5936 -0.01714438 0.2715885
Moved 123.7787 354 496.4618 -0.01388888 0.2789654
Moved 123.8094 342.4275 503.8575 -0.04067709 0.2979873
Moved 123.8402 294.9353 511.8369 -0.1506128 0.3185105
Moved 123.8709 242.598 512 -0.2717638 0.31893
Moved 123.9016 208.7088 499.4272 -0.350211 0.2865925
Moved 123.9323 176.8481 492.7696 -0.4239628 0.269469
Moved 123.9631 149.1336 488.0167 -0.4881167 0.2572446
Moved 123.9938 136.4293 485.1431 -0.5175248 0.2498536
Moved 124.0245 132.2537 485 -0.5271905 0.2494856
Stationary 124.0552 132 485 -0.5277778 0.2494856
Moved 124.086 147.6914 477.2751 -0.491455 0.2296169
Moved 124.1167 180.7684 453.4858 -0.4148879 0.1684306
Moved 124.1474 214.5234 427.0289 -0.3367514 0.100383
Moved 124.1782 231.6945 407.8818 -0.2970034 0.05113641
Moved 124.2089 238.2891 398.1327 -0.2817382 0.02606144
Moved 124.2396 239 393.3555 -0.2800926 0.01377435
Moved 124.2704 215.6556 384.6093 -0.3341305 -0.008721096
Moved 124.3011 159.6992 381 -0.4636593 -0.01800419
Moved 124.3318 114.234 381 -0.5689027 -0.01800419
Moved 124.3626 96.31123 381 -0.6103907 -0.01800419
Moved 124.3933 88.35999 381 -0.6287963 -0.01800419
Moved 124.424 85.30971 388 -0.6358572 -3.924585E-08
Moved 124.4547 82.82301 390.177 -0.6416134 0.005599206
Moved 124.4855 82 391.1063 -0.6435185 0.007989514
Stationary 124.5162 82 391.1063 -0.6435185 0.007989514
Moved 124.547 80.89833 391 -0.6460686 0.007715971
Moved 124.5777 81 392 -0.6458333 0.01028803
Moved 124.6084 80 392 -0.6481482 0.01028803
Moved 124.6391 80 393.3734 -0.6481482 0.01382047
Stationary 124.6698 80 393 -0.6481482 0.01285996
Moved 124.7006 113.139 388.1973 -0.5714376 0.0005074881
Moved 124.7313 173.4525 363.8902 -0.4318228 -0.06201088
Moved 124.762 220.4223 325.1305 -0.3230966 -0.1617015
Moved 124.7927 246.4396 294.1455 -0.2628712 -0.2413954
Moved 124.8235 261.7128 274.609 -0.2275167 -0.2916436
Moved 124.8542 268.0996 264.9003 -0.2127323 -0.3166144
Moved 124.8849 271.4146 261.5854 -0.2050588 -0.3251405
Moved 124.9157 274.7616 262 -0.1973112 -0.3240741
Moved 124.9464 303.7898 379.8303 -0.1301163 -0.02101278
Moved 124.9771 311.9756 409.9144 -0.1111677 0.05636423
Moved 125.0078 324.4518 447.5062 -0.08228739 0.1530508
Moved 125.0386 327 460.2244 -0.07638887 0.1857623
Moved 125.0694 327 464.9435 -0.07638887 0.1979
Moved 125.1001 327 467.8177 -0.07638887 0.2052925
Moved 125.1308 327 469.5 -0.07638887 0.2096193
Moved 125.1615 327 471.1022 -0.07638887 0.2137402
Moved 125.1923 327 473.0729 -0.07638887 0.2188089
Moved 125.223 327 474.7255 -0.07638887 0.2230592
Moved 125.2537 327 480.0399 -0.07638887 0.236728
Moved 125.2844 327 485.7797 -0.07638887 0.2514908
Moved 125.3151 318.1576 489.2632 -0.09685735 0.2604505
Moved 125.3458 316.4028 490 -0.1009194 0.2623456
Moved 125.3766 294.9913 490 -0.1504831 0.2623456
Moved 125.4073 235.1329 450.4219 -0.2890441 0.1605502
Moved 125.4381 186.2837 410.692 -0.4021211 0.0583642
Moved 125.4688 163.6332 386.6332 -0.4545528 -0.003515487
Moved 125.4995 141.7588 359.1985 -0.505188 -0.07407796
Moved 125.5303 124.1115 332.1672 -0.5460382 -0.1436028
Moved 125.561 109.2302 310.9222 -0.5804857 -0.1982453
Moved 125.5917 92.66552 289.5986 -0.6188298 -0.2530901
Moved 125.6225 82.18536 279.1854 -0.6430895 -0.279873
Moved 125.6532 77.38389 276.192 -0.654204 -0.2875722
Moved 125.6839 72.04369 287.869 -0.6665655 -0.2575387
Moved 125.7147 67.80787 345.4189 -0.6763707 -0.1095192
Moved 125.7454 68 393.5527 -0.6759259 0.01428165
Moved 125.7761 78.14519 420.1506 -0.6524417 0.08269192
Moved 125.8068 94 445.5 -0.6157407 0.1478908
Moved 125.8376 128.4588 473.0031 -0.535975 0.2186293
Moved 125.8683 172.2156 498.8375 -0.434686 0.2850758
Moved 125.899 213.7043 513.8068 -0.3386474 0.323577
Moved 125.9298 270.6953 528.5391 -0.206724 0.3614686
Moved 125.9605 321.9145 535.9893 -0.08816088 0.3806308
Moved 125.9912 354.0321 537 -0.01381457 0.3832304
Moved 126.0219 369.3888 537 0.02173324 0.3832304
Moved 126.0527 382.9846 526.0154 0.05320519 0.3549778
Moved 126.0834 380.2554 470.0873 0.0468875 0.2111297
Moved 126.1141 344.1443 368.0514 -0.03670305 -0.05130823
Moved 126.1448 318.7908 315.6078 -0.09539168 -0.186194
Moved 126.1756 303.4955 286.9911 -0.1307973 -0.2597966
Moved 126.2063 292.6698 267.3395 -0.155857 -0.3103407
Moved 126.237 287.4081 254.5204 -0.1680367 -0.3433118
Moved 126.2678 285 250.8328 -0.1736111 -0.3527965
Ended 126.2985 285 249.5 -0.1736111 -0.3562243
Accept 126.3906 0 profit
Candidates 126.3906 13 organization publication permission discussion precision foundation identification reorganization presentation division association jurisdiction localization
Began 126.7287 150 424 -0.4861112 0.09259254
Moved 126.7595 170.1474 424 -0.4394737 0.09259254
Moved 126.7902 243.3466 439.2478 -0.270031 0.1318102
Moved 126.8209 333.6123 465.7889 -0.06108254 0.2000742
Moved 126.8516 388.9075 484.3025 0.06691555 0.2476915
Moved 126.8824 430.1404 494.7851 0.1623621 0.2746529
Moved 126.9131 473.9638 510.3707 0.2638051 0.3147393
Ended 126.9438 486 515 0.2916667 0.326646
Accept 127.0052 0 organization
PhraseEnd 127.0052
