the five boxing wizards jump quickly
the five boxing wizards jump quickly
FixStart
Radial

0.6 0.6
432 388.8
Began 63.58513 479 360 0.275463 -0.07201654
Stationary 63.61587 479 360 0.275463 -0.07201654
Moved 63.64655 467.97 380.8344 0.2499306 -0.01843025
Moved 63.67731 457.9304 411.2263 0.2266906 0.05973839
Moved 63.70798 450.0983 446.1156 0.2085608 0.1494742
Moved 63.73872 445.4799 474.401 0.19787 0.2222247
Moved 63.76945 444 504.015 0.1944444 0.2983923
Moved 63.80013 444 510.8754 0.1944444 0.3160376
Moved 63.83088 444 527.8475 0.1944444 0.35969
Moved 63.86161 444 531.7156 0.1944444 0.3696388
Moved 63.89232 444 537 0.1944444 0.3832304
Moved 63.92294 454.5 538.5 0.21875 0.3870883
Moved 63.9537 451 538 0.2106482 0.3858024
Stationary 63.98442 451 538 0.2106482 0.3858024
Moved 64.01513 457.2654 523.77 0.2251515 0.3492027
Moved 64.04585 471.5277 489.6808 0.2581659 0.2615246
Moved 64.07661 484.2279 458.9302 0.2875646 0.1824337
Moved 64.10731 495.5166 431.6224 0.3136958 0.1121974
Moved 64.13804 505.8109 409.3782 0.3375253 0.05498493
Moved 64.16875 513.1307 392.6077 0.3544693 0.01185107
Moved 64.19942 518.8656 380.2687 0.3677444 -0.01988493
Moved 64.2302 522.9842 371.0316 0.3772782 -0.04364304
Moved 64.26089 525 363.1242 0.3819444 -0.06398103
Moved 64.2916 526.7427 355.5147 0.3859784 -0.0835527
Moved 64.32228 527.6097 349.7805 0.3879855 -0.09830121
Moved 64.35304 528 345.7305 0.3888889 -0.1087179
Moved 64.38377 528 342.9939 0.3888889 -0.1157565
Moved 64.4145 528 340.5 0.3888889 -0.1221709
Moved 64.44521 528 340 0.3888889 -0.1234569
Moved 64.47593 512.528 354.944 0.353074 -0.08502073
Moved 64.50665 494.3865 368.5112 0.3110799 -0.05012551
Moved 64.53732 477.1471 386.8284 0.2711737 -0.003013375
Moved 64.56807 462.7866 402.7489 0.237932 0.03793438
Moved 64.59875 449.4187 419.9767 0.2069876 0.08224452
Moved 64.62947 435.6687 438.5976 0.175159 0.1301378
Moved 64.66021 423.2643 454.7357 0.1464451 0.1716453
Moved 64.69093 412.384 468.27 0.1212593 0.2064556
Moved 64.72167 400.9135 482.6082 0.09470711 0.2433338
Moved 64.75237 391.8242 495.5677 0.07366716 0.2766658
Moved 64.78307 385.0714 505.9286 0.05803565 0.3033142
Moved 64.8138 379.3194 512.6806 0.04472077 0.3206804
Moved 64.84451 374.5884 518.4116 0.03376941 0.3354208
Moved 64.87525 372 521.5833 0.02777775 0.3435785
Moved 64.90595 371 525.2582 0.025463 0.3530302
Ended 64.93662 371 525.2582 0.025463 0.3530302
Candidates 65.02882 13 the there further where other tiger threw right either title trigger roger time
Began 65.39741 231 376 -0.2986111 -0.03086435
Moved 65.42811 242.6062 376 -0.2717449 -0.03086435
Moved 65.45881 306.5712 376 -0.1236777 -0.03086435
Moved 65.48958 397.7528 382.0228 0.08739064 -0.01537354
Moved 65.52026 470.8578 385 0.2566153 -0.007716127
Moved 65.55099 523.3947 385 0.3782285 -0.007716127
Moved 65.58168 576.8984 385 0.5020797 -0.007716127
Moved 65.61243 607.4388 380.0774 0.5727749 -0.02037715
Ended 65.64314 637 377 0.6412038 -0.02829226
Accept 65.70461 0 the
Began 66.2882 488 394 0.2962963 0.01543206
Stationary 66.31892 488 394 0.2962963 0.01543206
Stationary 66.34964 488 394 0.2962963 0.01543206
Moved 66.38034 477.1664 394 0.2712185 0.01543206
Moved 66.41109 466.5895 394 0.246735 0.01543206
Moved 66.44176 453.6306 394 0.2167375 0.01543206
Moved 66.47249 441.63 394 0.1889584 0.01543206
Moved 66.50319 434.565 394 0.1726041 0.01543206
Moved 66.53391 429.4339 399.4814 0.1607266 0.02953027
Moved 66.56461 428 405.3336 0.1574074 0.04458211
Moved 66.59535 428 413.1013 0.1574074 0.06456093
Moved 66.62607 440.1874 424.2343 0.1856189 0.09319497
Moved 66.65678 454.7635 441.7043 0.2193599 0.1381284
Moved 66.68748 466.0663 455.0663 0.2455238 0.1724955
Moved 66.71823 480.0703 467.7136 0.2779406 0.2050245
Moved 66.74895 494.2485 478.8918 0.3107605 0.2337751
Moved 66.77966 513.3876 492.2422 0.3550639 0.2681127
Moved 66.81035 535.4283 506.5917 0.4060842 0.3050197
Moved 66.84108 553.5 517 0.4479167 0.33179
Moved 66.87177 570.022 524.011 0.4861621 0.3498225
Moved 66.90248 583.0357 529.4142 0.5162864 0.3637197
Moved 66.93325 592.2474 533.0825 0.5376098 0.3731544
Moved 66.96397 598.2079 536 0.5514071 0.3806583
Moved 66.99465 601.4728 538.4728 0.5589648 0.3870185
Moved 67.02537 604.3476 539.3476 0.5656195 0.3892684
Moved 67.05613 606.22 539 0.5699539 0.3883744
Moved 67.08683 606.7944 539 0.5712834 0.3883744
Moved 67.11753 607.5 539 0.5729167 0.3883744
Moved 67.14823 607 534.1812 0.5717592 0.3759804
Moved 67.17899 596.4218 513.4218 0.5472726 0.3225867
Moved 67.20968 572.5974 469.0753 0.4921235 0.2085268
Moved 67.24038 547.4684 422.7534 0.4339547 0.08938616
Moved 67.27113 526.9075 385.497 0.3863599 -0.006437772
Moved 67.30183 513.0687 356.9512 0.3543258 -0.07985817
Moved 67.33256 500.7803 331.4509 0.3258805 -0.1454453
Moved 67.36329 493.1305 309.3262 0.3081724 -0.2023505
Moved 67.39396 487.787 293.361 0.2958032 -0.2434132
Moved 67.4247 482.307 278.2675 0.283118 -0.282234
Moved 67.45543 478.7786 260.8928 0.2749504 -0.3269218
Moved 67.48616 475.9014 247.5071 0.2682903 -0.3613501
Moved 67.51683 473.3838 238.535 0.2624624 -0.3844263
Moved 67.54759 471 231.0297 0.2569444 -0.4037303
Moved 67.57829 468.6458 226.6459 0.2514949 -0.4150054
Moved 67.60899 468 222.7751 0.25 -0.424961
Moved 67.63972 464.6459 222 0.2422358 -0.4269547
Moved 67.67046 450.42 231.1602 0.2093055 -0.4033946
Moved 67.70117 434.3781 256.195 0.1721716 -0.3390047
Moved 67.73189 421.7304 283.5392 0.1428944 -0.2686749
Moved 67.76261 411.1722 323.2537 0.1184542 -0.1665286
Moved 67.79328 403.3863 353.2616 0.1004312 -0.08934782
Moved 67.82404 398.3171 384.8288 0.08869696 -0.008156466
Moved 67.85474 394.6301 406.4798 0.08016218 0.04753026
Moved 67.88545 391.9478 433.3655 0.07395317 0.1166809
Moved 67.91618 388.0645 455.5487 0.064964 0.1737363
Moved 67.94688 384 473.5 0.0555556 0.2199073
Moved 67.97762 382 492.7348 0.05092591 0.2693796
Moved 68.00832 381 508.1318 0.04861106 0.308981
Moved 68.03906 380 521.3494 0.04629632 0.3429767
Moved 68.06976 378.3938 531.4247 0.04257828 0.3688907
Moved 68.1005 376.5179 538.9642 0.03823588 0.3882824
Moved 68.13119 376 544.7045 0.03703703 0.4030464
Moved 68.1619 375 546.2252 0.03472219 0.4069577
Moved 68.19263 375 548 0.03472219 0.4115225
Moved 68.22337 375 549.5 0.03472219 0.4153806
Ended 68.25406 375 549.5 0.03472219 0.4153806
Candidates 68.37695 13 five river driver ice dive rice drive drove over fiber tube soccer founder
Began 68.74554 207 357 -0.3541667 -0.07973259
Moved 68.77628 218.358 357 -0.3278751 -0.07973259
Moved 68.80696 322.8756 379.5215 -0.08593604 -0.02180672
Moved 68.83771 391.0973 383.7869 0.07198443 -0.01083633
Moved 68.86842 441.4913 385 0.1886374 -0.007716127
Moved 68.89912 469.0465 385 0.2524224 -0.007716127
Moved 68.92981 526.6161 385.9787 0.3856856 -0.005198859
Moved 68.96056 568.0927 387 0.481696 -0.002572055
Moved 68.99122 599.4619 387 0.55431 -0.002572055
Ended 69.022 609 387 0.576389 -0.002572055
Accept 69.14486 0 five
Began 69.60561 371 432 0.025463 0.1131687
Stationary 69.63632 371 432 0.025463 0.1131687
Moved 69.66704 371 401.3091 0.025463 0.03423118
Moved 69.69772 388.8953 371.0381 0.06688713 -0.0436264
Moved 69.72846 393.4835 356.3882 0.07750819 -0.08130603
Moved 69.75915 402.0555 332.8521 0.09735068 -0.1418414
Moved 69.78989 409.9677 302.1129 0.1156661 -0.2209031
Moved 69.82064 412.8291 292.0981 0.1222896 -0.2466611
Moved 69.85131 415.2721 277.6394 0.1279447 -0.2838493
Moved 69.88204 419.1403 264.2986 0.1368988 -0.318162
Moved 69.91273 421.7801 256.4398 0.1430094 -0.338375
Moved 69.94347 424.5811 252.4188 0.1494934 -0.3487171
Moved 69.97417 427.4557 251 0.1561474 -0.3523664
Moved 70.00488 431.997 251 0.1666597 -0.3523664
Moved 70.03559 458.4445 312.5001 0.2278808 -0.194187
Moved 70.06637 483.1491 384.7118 0.2850674 -0.008457403
Moved 70.09705 499.0551 433.7761 0.3218867 0.1177369
Moved 70.12774 513.3367 471.0756 0.3549462 0.2136716
Moved 70.15847 524.9195 498.7986 0.3817581 0.2849759
Moved 70.1892 535.3538 524.5461 0.4059116 0.3511988
Moved 70.21992 544.1424 546.2847 0.4262556 0.4071108
Moved 70.25064 552.8212 560.0264 0.4463453 0.4424547
Moved 70.28136 561.377 575.6284 0.4661506 0.4825831
Moved 70.3121 569.0066 589.0099 0.4838116 0.5170007
Moved 70.34277 573.8696 598.6089 0.4950687 0.5416896
Moved 70.37351 577.7787 605.1682 0.5041175 0.55856
Moved 70.40421 579 610.5158 0.5069445 0.5723143
Moved 70.43495 580 613.1307 0.5092593 0.5790398
Moved 70.46568 581 615.7687 0.511574 0.5858248
Moved 70.49635 581 617.1326 0.511574 0.5893328
Moved 70.5271 571.1102 617 0.4886811 0.5889916
Moved 70.55779 541.181 594.466 0.4194005 0.5310339
Moved 70.58849 464.0229 525.5712 0.2407936 0.3538353
Moved 70.61925 420.2349 481.0819 0.1394327 0.2394082
Moved 70.64996 404.3645 463.2009 0.1026955 0.1934179
Moved 70.68068 367.7815 411.4825 0.01801262 0.06039741
Moved 70.71141 349.2265 386.3397 -0.02493873 -0.004270342
Moved 70.74207 333.7983 360.2773 -0.060652 -0.07130329
Moved 70.77281 322.1653 340.748 -0.08758023 -0.1215328
Moved 70.80353 314.4301 328.0502 -0.1054858 -0.1541919
Moved 70.83427 305.753 311.3825 -0.1255718 -0.1970614
Moved 70.86497 299.0067 299.0135 -0.1411881 -0.2288748
Moved 70.89568 293.2665 289.3998 -0.1544757 -0.2536014
Moved 70.92641 288.2351 281.8526 -0.1661225 -0.2730128
Moved 70.95712 284.7477 276.7477 -0.1741951 -0.2861427
Moved 70.98784 281.8748 272.8749 -0.1808453 -0.2961038
Moved 71.01849 281 270.9442 -0.1828704 -0.3010696
Stationary 71.04927 281 270.9442 -0.1828704 -0.3010696
Moved 71.07999 279.626 271 -0.1860508 -0.300926
Stationary 71.11067 280 271 -0.1851852 -0.300926
Moved 71.14139 280 291.79 -0.1851852 -0.2474537
Moved 71.17213 304.0367 326.6343 -0.1295447 -0.1578336
Moved 71.20284 329.8754 366.8131 -0.06973286 -0.05449303
Moved 71.23355 358.3121 406.037 -0.003907084 0.04639135
Moved 71.2643 384.6749 442.5665 0.05711774 0.1403459
Moved 71.29498 410.3344 472.1494 0.116515 0.2164334
Moved 71.32567 432.906 499.6069 0.1687639 0.2870546
Moved 71.35643 448.2378 516.2378 0.2042542 0.3298296
Moved 71.3871 462.498 533.498 0.2372639 0.3742233
Moved 71.41786 473.8814 545.9052 0.2636145 0.4061345
Moved 71.44855 481.5488 554.5488 0.2813629 0.4283661
Moved 71.47929 486.7427 558.3713 0.2933858 0.4381979
