the bathroom is good for reading
Moved 2474.773 271.1389 527.8611 -0.2056971 0.3597251
Moved 2474.804 271 530.7357 -0.2060186 0.3671185
Moved 2474.835 271 537.5 -0.2060186 0.3845164
Ended 2474.866 271 537.5 -0.2060186 0.3845164
Candidates 2474.958 13 the there they other where tiger she he higher time threw turkey tyler
Began 2475.45 370 371 0.02314816 -0.04372435
Stationary 2475.48 370 371 0.02314816 -0.04372435
Moved 2475.511 379.8215 371 0.04588316 -0.04372435
Moved 2475.542 412.5154 371 0.1215635 -0.04372435
Moved 2475.573 441.0958 371 0.1877217 -0.04372435
Moved 2475.603 465.2146 371 0.2435523 -0.04372435
Moved 2475.634 483.4095 371 0.2856701 -0.04372435
Moved 2475.665 504 371 0.3333333 -0.04372435
Ended 2475.696 504 371 0.3333333 -0.04372435
Accept 2475.757 0 the
Began 2476.494 391 211 0.07175922 -0.455247
Stationary 2476.525 391 211 0.07175922 -0.455247
Stationary 2476.556 391 211 0.07175922 -0.455247
Stationary 2476.587 391 211 0.07175922 -0.455247
Stationary 2476.617 391 211 0.07175922 -0.455247
Stationary 2476.648 391 211 0.07175922 -0.455247
Stationary 2476.679 391 211 0.07175922 -0.455247
Moved 2476.71 391 217.4084 0.07175922 -0.4387643
Moved 2476.74 391 226.9138 0.07175922 -0.4143163
Moved 2476.771 381.3216 233.6783 0.04935562 -0.3969178
Moved 2476.802 373.3594 241.6406 0.03092458 -0.3764388
Moved 2476.833 361.908 250.319 0.004416705 -0.3541179
Moved 2476.863 350.415 257.2925 -0.02218748 -0.336182
Moved 2476.894 339.9228 264.5579 -0.04647503 -0.3174951
Moved 2476.925 330.8639 273.1361 -0.06744464 -0.2954319
Moved 2476.956 321.1942 283.741 -0.08982812 -0.2681559
Moved 2476.986 310.2879 300.1869 -0.1150744 -0.2258568
Moved 2477.017 301.7532 313.8702 -0.1348305 -0.1906632
Moved 2477.048 288.8993 333.1006 -0.1645849 -0.1412021
Moved 2477.078 281.7123 341.3452 -0.1812214 -0.1199969
Moved 2477.109 268.3628 352.7098 -0.2121231 -0.09076711
Moved 2477.14 252.7529 363.0337 -0.2482572 -0.06421383
Moved 2477.171 234.8327 373.0836 -0.289739 -0.03836526
Moved 2477.201 218.8381 380.4648 -0.3267637 -0.01938078
Moved 2477.232 207.6079 385.098 -0.3527595 -0.007463973
Moved 2477.263 201.7452 387.6274 -0.3663306 -0.0009585015
Moved 2477.293 197.5015 390.9969 -0.3761539 0.007708121
Moved 2477.324 194.6234 395.7533 -0.3828163 0.01994153
Moved 2477.355 195 401.7069 -0.3819444 0.03525436
Moved 2477.386 195 410.2427 -0.3819444 0.05720849
Moved 2477.417 210.7362 423.4202 -0.3455181 0.09110133
Moved 2477.447 220.6877 435.8129 -0.3224821 0.1229754
Moved 2477.478 229.2097 449.3495 -0.3027552 0.157792
Moved 2477.509 242.8346 464.8015 -0.2712163 0.1975347
Moved 2477.539 254.3665 477.2082 -0.2445219 0.2294448
Moved 2477.57 265.5972 487.5972 -0.2185249 0.2561657
Moved 2477.601 279.6344 500.9758 -0.1860316 0.2905754
Moved 2477.632 284.2563 506.3418 -0.1753325 0.3043769
Moved 2477.662 294.8681 514.8682 -0.1507682 0.3263069
Moved 2477.693 302.8882 521.8882 -0.1322032 0.3443627
Moved 2477.724 313.4903 530.1177 -0.1076614 0.3655289
Moved 2477.754 323.9892 536.4946 -0.0833583 0.3819306
Moved 2477.785 333.3777 543.2518 -0.06162564 0.3993102
Moved 2477.816 339.2876 547.6438 -0.04794528 0.4106064
Moved 2477.847 345 552 -0.03472224 0.4218106
Moved 2477.877 347.3899 553.3899 -0.02919008 0.4253854
Moved 2477.908 349.1269 553 -0.0251693 0.4243826
Moved 2477.939 349.832 553 -0.02353698 0.4243826
Moved 2477.97 350 553 -0.02314816 0.4243826
Moved 2478 353.163 542.674 -0.01582633 0.3978239
Moved 2478.031 359.2572 526.4857 -0.001719495 0.3561873
Moved 2478.062 366.9779 503.0775 0.01615246 0.2959811
Moved 2478.093 375.5926 480.0865 0.03609389 0.2368479
Moved 2478.123 381.4719 459.8484 0.04970342 0.1847953
Moved 2478.154 385.4866 444.2968 0.05899678 0.1447963
Moved 2478.185 390.2231 424.2189 0.06996095 0.09315561
Moved 2478.215 392.9892 412.0325 0.07636378 0.06181187
Moved 2478.246 395.6556 401.3776 0.08253605 0.03440743
Moved 2478.277 398.4081 390.3674 0.08890777 0.006088798
Moved 2478.308 402.2807 379.8773 0.09787191 -0.02089198
Moved 2478.338 405.1554 371.5338 0.1045264 -0.04235138
Moved 2478.369 408.6731 364.9807 0.1126692 -0.05920606
Moved 2478.4 413.0987 356.9013 0.1229136 -0.07998643
Moved 2478.431 416.4196 351.1607 0.130601 -0.09475134
Moved 2478.461 419.2952 347.7048 0.1372574 -0.1036399
Moved 2478.492 420.5 345.5 0.1400463 -0.1093108
Moved 2478.523 421.1474 344.8527 0.1415448 -0.1109757
Stationary 2478.553 421 345 0.1412037 -0.1105968
Stationary 2478.584 421 345 0.1412037 -0.1105968
Moved 2478.615 403.9222 363.1168 0.1016717 -0.06400017
Moved 2478.646 388.5117 379.4883 0.06599922 -0.02189228
Moved 2478.677 372.4227 398.3402 0.02875616 0.02659519
Moved 2478.707 357.4191 417.1078 -0.005974223 0.07486579
Moved 2478.738 341.1221 435.8779 -0.04369885 0.1231426
Moved 2478.769 328.9064 451.117 -0.07197598 0.1623379
Moved 2478.799 318.3143 461.6857 -0.09649465 0.1895208
Moved 2478.83 308.695 470.305 -0.1187615 0.2116897
Moved 2478.861 300.084 478.916 -0.1386944 0.2338372
Moved 2478.892 293.6411 486.5384 -0.1536087 0.2534423
Moved 2478.922 287.6076 492.3924 -0.167575 0.2684989
Moved 2478.953 285 496.5704 -0.1736111 0.2792447
Moved 2478.984 284 498 -0.1759259 0.2829217
Moved 2479.014 284 500.1526 -0.1759259 0.2884584
Moved 2479.045 284 502.8775 -0.1759259 0.2954668
Moved 2479.076 284 505.7468 -0.1759259 0.3028467
Moved 2479.107 284 508.6291 -0.1759259 0.3102599
Moved 2479.137 284 511.1264 -0.1759259 0.3166831
Moved 2479.168 292.0465 512 -0.1572998 0.31893
Moved 2479.199 300.6802 513 -0.1373144 0.321502
Moved 2479.229 317.5278 513 -0.09831532 0.321502
Moved 2479.26 336.7039 513 -0.05392611 0.321502
Moved 2479.291 361.5002 499.4999 0.003472765 0.2867796
Moved 2479.322 383.2625 492.925 0.05384832 0.2698688
Moved 2479.353 407.1715 486.9428 0.1091933 0.2544825
Moved 2479.383 430.2125 481.0822 0.162529 0.2394087
Moved 2479.414 447.6596 478.6681 0.2029158 0.2331998
Moved 2479.445 465.203 475.7995 0.2435254 0.2258216
Moved 2479.475 478.2887 475 0.2738165 0.2237653
Moved 2479.506 490.7672 474 0.3027019 0.2211934
Moved 2479.537 500.402 473 0.3250047 0.2186213
Moved 2479.568 506.6451 472 0.3394561 0.2160493
Moved 2479.598 513.8066 471.0967 0.3560338 0.213726
Moved 2479.629 518.7755 470.2245 0.3675357 0.2114828
Moved 2479.66 521.5 470 0.3738426 0.2109053
Moved 2479.69 522 469 0.375 0.2083333
Moved 2479.721 523 467.5 0.3773148 0.2044752
Moved 2479.752 523 466.7512 0.3773148 0.2025492
Moved 2479.783 523 463.1851 0.3773148 0.1933773
Moved 2479.813 523 459.3513 0.3773148 0.1835166
Moved 2479.844 523 453.6149 0.3773148 0.1687625
Moved 2479.875 511.7471 444.7471 0.3512664 0.1459545
Moved 2479.906 499.704 430.704 0.323389 0.1098354
Moved 2479.937 483.5537 412.0645 0.2860039 0.06189405
Moved 2479.967 466.8257 391.4633 0.2472818 0.008907631
Moved 2479.998 452.7864 372.301 0.2147833 -0.04037825
Moved 2480.029 442.7227 355.4454 0.1914878 -0.08373095
Moved 2480.059 433.0837 338.1674 0.1691753 -0.1281703
Moved 2480.09 424.4724 319.9449 0.1492418 -0.1750389
Moved 2480.121 417.2509 303.1273 0.1325254 -0.218294
Moved 2480.152 412.0844 288.2111 0.1205658 -0.2566586
Moved 2480.182 409.1707 274.8538 0.1138211 -0.2910141
Moved 2480.213 407.2921 261.8764 0.1094726 -0.324392
Moved 2480.244 407 251.2653 0.1087963 -0.3516841
Moved 2480.274 406 240.5703 0.1064815 -0.3791916
Moved 2480.305 406 233.0266 0.1064815 -0.3985941
Moved 2480.336 406 226.2631 0.1064815 -0.4159901
Moved 2480.367 406 221.2513 0.1064815 -0.4288803
Moved 2480.397 406 216.5024 0.1064815 -0.4410945
Moved 2480.428 406 213.8795 0.1064815 -0.4478408
Moved 2480.459 406 211.2495 0.1064815 -0.4546052
Moved 2480.49 406 209.4548 0.1064815 -0.4592211
Moved 2480.52 406 209 0.1064815 -0.4603909
Ended 2480.551 415.1074 209 0.1275635 -0.4603909
Candidates 2480.643 13 bathroom begun variation bargain version nation criterion main creation acquisition bedroom carlson madison
Began 2481.167 370 354 0.02314816 -0.08744855
Stationary 2481.197 370 354 0.02314816 -0.08744855
Moved 2481.227 386.3481 354 0.06099085 -0.08744855
Moved 2481.258 408.5 354 0.1122685 -0.08744855
Moved 2481.289 430.0925 354 0.1622512 -0.08744855
Moved 2481.319 449.2062 361.2405 0.2064958 -0.06882585
Moved 2481.35 466.435 362.9058 0.2463773 -0.06454271
Moved 2481.381 488.191 366.6985 0.2967383 -0.05478792
Ended 2481.412 488.191 366.6985 0.2967383 -0.05478792
Accept 2481.473 0 bathroom
Began 2482.333 486 546 0.2916667 0.4063785
Stationary 2482.364 486 546 0.2916667 0.4063785
Stationary 2482.395 486 546 0.2916667 0.4063785
Stationary 2482.426 486 546 0.2916667 0.4063785
Moved 2482.457 486 534.2753 0.2916667 0.3762225
Moved 2482.487 486 522.9047 0.2916667 0.3469771
Moved 2482.518 477.3544 515.5298 0.2716536 0.3280088
Moved 2482.549 479 506.6796 0.275463 0.3052458
Moved 2482.579 479 499.0386 0.275463 0.2855931
Moved 2482.61 479 491.4108 0.275463 0.2659743
Moved 2482.641 479 483.7684 0.275463 0.2463178
Moved 2482.672 478.0559 476.1676 0.2732775 0.2267684
Moved 2482.702 472.4164 463.6246 0.2602232 0.1945078
Moved 2482.733 464.0164 452.3552 0.2407787 0.1655226
Moved 2482.764 453.8294 441.372 0.2171976 0.1372736
Moved 2482.794 441.4096 432.6458 0.1884482 0.1148296
Moved 2482.825 424.1107 421.0738 0.1484043 0.0850663
Moved 2482.856 404.848 409.424 0.1038149 0.05510287
Moved 2482.887 386 399 0.06018519 0.02829214
Moved 2482.917 364.8524 389.1946 0.0112324 0.003072558
Moved 2482.948 342.9954 381.713 -0.03936246 -0.01617047
Moved 2482.979 322.9159 373.976 -0.08584286 -0.03607016
Moved 2483.01 308.8596 367.9532 -0.1183804 -0.05156066
Moved 2483.04 293.0326 360.8196 -0.1550171 -0.06990857
Moved 2483.071 279.9145 354.4573 -0.1853831 -0.08627244
Moved 2483.102 269.5909 349.8636 -0.2092804 -0.09808732
Moved 2483.133 261.9395 346.3132 -0.2269919 -0.1072192
Moved 2483.163 255.4383 342.4382 -0.2420411 -0.1171856
Moved 2483.194 250.1306 339.5653 -0.2543274 -0.1245749
Moved 2483.225 247.0365 338.0365 -0.2614895 -0.128507
Moved 2483.255 244.171 337 -0.2681226 -0.1311728
Moved 2483.286 241.2981 336 -0.274773 -0.1337449
Moved 2483.317 239.4254 335 -0.279108 -0.1363169
Moved 2483.348 238 335 -0.2824074 -0.1363169
Moved 2483.378 236.5 335 -0.2858796 -0.1363169
Moved 2483.409 235.7747 335 -0.2875585 -0.1363169
Moved 2483.44 234.8911 335 -0.2896039 -0.1363169
Moved 2483.471 233.9302 335 -0.2918282 -0.1363169
Stationary 2483.501 234 335 -0.2916667 -0.1363169
Moved 2483.532 234 345.1208 -0.2916667 -0.1102859
Ended 2483.563 234 345.1208 -0.2916667 -0.1102859
Candidates 2483.686 13 of oz is off if odds pigs odd ic pc id ps old
Began 2484.577 378 354 0.04166663 -0.08744855
Stationary 2484.608 378 354 0.04166663 -0.08744855
Moved 2484.638 367.8296 367.9843 0.01812408 -0.05148075
Moved 2484.669 358.2848 385.1443 -0.003970315 -0.007345058
Moved 2484.7 345.5653 407.4955 -0.03341372 0.05014278
Moved 2484.73 333.7332 427.4002 -0.06080279 0.1013379
Moved 2484.761 325.6724 444.6552 -0.07946203 0.1457181
Moved 2484.792 319.0742 456.8516 -0.09473567 0.1770874
Moved 2484.823 313.3489 467.4766 -0.1079886 0.2044151
Moved 2484.854 309.2987 475.1038 -0.117364 0.2240322
Moved 2484.884 307 479.5712 -0.1226852 0.2355224
Moved 2484.915 306 483.5821 -0.125 0.2458386
Ended 2484.946 306 486.0513 -0.125 0.2521896
Accept 2485.007 2 is
Began 2486.021 389 289 0.06712963 -0.2546296
Stationary 2486.052 389 289 0.06712963 -0.2546296
Stationary 2486.083 389 289 0.06712963 -0.2546296
Stationary 2486.114 389 289 0.06712963 -0.2546296
Stationary 2486.144 389 289 0.06712963 -0.2546296
Stationary 2486.175 389 289 0.06712963 -0.2546296
Stationary 2486.206 389 289 0.06712963 -0.2546296
Stationary 2486.237 389 289 0.06712963 -0.2546296
Moved 2486.267 389 303.4052 0.06712963 -0.2175794
Moved 2486.298 389 308.1575 0.06712963 -0.2053564
Moved 2486.329 397.7251 313.1813 0.08732656 -0.1924351
Moved 2486.359 399.9947 319.9894 0.09258032 -0.1749244
Moved 2486.39 403 323.8691 0.09953707 -0.1649459
Moved 2486.421 406.7413 328.7413 0.1081974 -0.1524145
Moved 2486.452 411.5267 335.7901 0.1192748 -0.1342848
Moved 2486.482 418.2652 343.2652 0.1348732 -0.1150587
Moved 2486.513 423.0019 351.0028 0.1458377 -0.09515746
Moved 2486.544 427.6725 361.69 0.1566492 -0.06766982
Moved 2486.574 433.4495 376.2477 0.1700221 -0.03022723
Moved 2486.605 436.3209 389.6044 0.1766688 0.004126505
Moved 2486.636 436 398.546 0.1759259 0.0271245
Moved 2486.667 436 407.432 0.1759259 0.0499794
Moved 2486.698 428.8745 420.0538 0.1594317 0.08244279
Moved 2486.728 426.1072 425.7856 0.153026 0.09718513
Moved 2486.759 423.7097 431.8708 0.1474762 0.1128364
Moved 2486.79 422.1743 435.6513 0.1439221 0.1225599
Moved 2486.82 420 441.4038 0.1388889 0.1373554
Moved 2486.851 419 448.1523 0.1365741 0.1547127
Moved 2486.882 418 453.1977 0.1342593 0.1676895
Moved 2486.913 418 457.9911 0.1342593 0.1800182
Moved 2486.943 418 463.7203 0.1342593 0.1947538
Moved 2486.974 418 468.4529 0.1342593 0.206926
Moved 2487.005 418 473.4844 0.1342593 0.2198672
Moved 2487.036 418 476.1085 0.1342593 0.2266165
Moved 2487.066 425.9804 479.9804 0.1527323 0.236575
Moved 2487.097 428.5 484 0.1585648 0.2469135
Moved 2487.128 431.4179 486.418 0.1653194 0.2531325
Moved 2487.158 434.2959 490.5917 0.1719811 0.2638676
Moved 2487.189 438.1666 493.1666 0.1809411 0.2704901
Moved 2487.22 441.6969 495.697 0.1891132 0.2769982
Moved 2487.251 447.1355 498.5677 0.2017025 0.284382
Moved 2487.281 452.8769 501.8769 0.2149928 0.2928932
Moved 2487.312 458.6268 505.3134 0.2283028 0.3017319
Moved 2487.343 462.8179 508.8179 0.2380044 0.3107457
Moved 2487.374 466.6879 511.6879 0.2469627 0.3181273
Moved 2487.404 473.1239 515.1239 0.2618609 0.3269647
Moved 2487.435 480 518 0.2777778 0.3343621
Moved 2487.466 483.4139 521.4139 0.2856803 0.3431426
Moved 2487.497 486.282 522 0.2923193 0.3446501
Moved 2487.527 486.7207 522 0.293335 0.3446501
Stationary 2487.558 487 522 0.2939814 0.3446501
Stationary 2487.589 487 522 0.2939814 0.3446501
Stationary 2487.619 487 522 0.2939814 0.3446501
Moved 2487.65 466.975 510.9875 0.2476274 0.3163257
Moved 2487.681 441.0525 496.8069 0.1876216 0.2798532
Moved 2487.712 410.3175 478.8519 0.1164756 0.2336724
Moved 2487.742 382.3779 458.7383 0.05180071 0.18194
Moved 2487.773 360.7767 442.9437 0.001797974 0.1413161
Moved 2487.804 339.3984 425.9987 -0.04768893 0.09773309
Moved 2487.835 323.6552 414.5931 -0.08413161 0.06839779
Moved 2487.865 312.9781 405.9781 -0.1088469 0.04624005
Moved 2487.896 305.475 400.3167 -0.1262153 0.03167859
Moved 2487.927 299.5728 395.5728 -0.1398779 0.01947717
Moved 2487.958 295.8269 392.4135 -0.1485489 0.01135139
Moved 2487.988 292.9023 389.9023 -0.1553186 0.004892781
Moved 2488.019 290.5 388.5 -0.1608796 0.00128589
Moved 2488.05 289 387.1227 -0.1643519 -0.002256401
Moved 2488.081 286.5 385.5 -0.1701389 -0.006430119
Moved 2488.111 285 384.9312 -0.1736111 -0.007893009
Stationary 2488.142 285 384.9312 -0.1736111 -0.007893009
Moved 2488.173 282.9895 385 -0.1782651 -0.007716127
Moved 2488.203 281.5 385 -0.181713 -0.007716127
Moved 2488.234 280.9937 385 -0.1828851 -0.007716127
Moved 2488.265 278.5 385 -0.1886574 -0.007716127
Moved 2488.296 276.5 385 -0.193287 -0.007716127
Moved 2488.326 275.6844 385 -0.195175 -0.007716127
Moved 2488.357 274.86 385 -0.1970835 -0.007716127
Moved 2488.388 275 388.8832 -0.1967592 0.002271668
Ended 2488.418 275 397 -0.1967592 0.02314815
Candidates 2488.572 13 bid good bus bugs visa god boys this goods big bud his via
Began 2489.34 375 384 0.03472219 -0.01028807
Moved 2489.371 382.9418 397.4121 0.05310605 0.02420806
Moved 2489.402 398.802 414.5624 0.08981943 0.06831899
Moved 2489.433 414.5 432 0.1261574 0.1131687
Moved 2489.463 430.6709 447.6709 0.16359 0.1534745
Moved 2489.494 442.0133 462.0167 0.1898457 0.190372
Moved 2489.525 449.7415 470.6122 0.2077349 0.21248
Moved 2489.556 454.8441 476.8441 0.2195465 0.2285083
Moved 2489.586 458.2958 481.5916 0.2275366 0.240719
Moved 2489.617 460 485 0.2314815 0.2494856
Moved 2489.648 460 487.0869 0.2314815 0.254853
Moved 2489.678 460 488 0.2314815 0.2572016
Ended 2489.709 461 488 0.2337964 0.2572016
Accept 2489.771 1 good
Began 2490.754 293 370 -0.1550926 -0.04629637
Stationary 2490.785 293 370 -0.1550926 -0.04629637
Stationary 2490.816 293 370 -0.1550926 -0.04629637
Stationary 2490.846 293 370 -0.1550926 -0.04629637
Stationary 2490.877 293 370 -0.1550926 -0.04629637
Stationary 2490.908 293 370 -0.1550926 -0.04629637
Moved 2490.938 307.5 370 -0.1215278 -0.04629637
Moved 2490.969 314.7564 378.3782 -0.1047305 -0.02474742
Moved 2491 322.5207 381.2604 -0.08675759 -0.01733442
Moved 2491.031 328.2571 383.1285 -0.07347882 -0.01252947
Moved 2491.062 332.2692 384 -0.06419162 -0.01028807
Moved 2491.092 338 386.5 -0.05092591 -0.003858064
Moved 2491.123 341.3804 388.3804 -0.04310101 0.0009782421
Moved 2491.154 347.4965 390.2482 -0.02894332 0.005782406
Moved 2491.184 353.5972 393.5972 -0.01482124 0.01439609
Moved 2491.215 364.6979 400.0234 0.01087487 0.03092436
Moved 2491.246 378.1397 408.6048 0.04199008 0.05299588
Moved 2491.277 390.199 416.1194 0.06990502 0.07232344
Moved 2491.307 406.5863 428.6553 0.1078387 0.104566
Moved 2491.338 424.8511 442.0426 0.1501184 0.1389984
Moved 2491.369 441.0379 456.3649 0.1875878 0.1758357
Moved 2491.399 457.4547 470.2122 0.2255895 0.2114511
Moved 2491.43 474.5991 483.4793 0.2652758 0.2455743
Moved 2491.461 491.9525 497.9684 0.3054456 0.2828404
Moved 2491.492 503.5808 509.5808 0.3323629 0.3127077
Moved 2491.522 514.2065 517.8043 0.3569594 0.3338588
Moved 2491.553 519.5294 524.5294 0.3692811 0.3511558
Moved 2491.584 524.1385 529.1385 0.3799503 0.3630106
Moved 2491.615 526.6501 531.6501 0.3857642 0.3694705
Moved 2491.645 528 533.5217 0.3888889 0.3742842
Stationary 2491.676 528 534 0.3888889 0.3755144
Moved 2491.707 528 535 0.3888889 0.3780863
Stationary 2491.738 528 535 0.3888889 0.3780863
Stationary 2491.768 528 535 0.3888889 0.3780863
Moved 2491.799 509.1321 535 0.3452133 0.3780863
Moved 2491.83 497.6499 535 0.3186341 0.3780863
Moved 2491.861 484.1554 528.2175 0.2873967 0.3606417
Moved 2491.891 468.1331 525.1619 0.2503081 0.3527825
Moved 2491.922 453.4522 522.2905 0.2163245 0.3453972
Moved 2491.953 440.5973 519.7194 0.1865677 0.3387845
Moved 2491.983 424.2378 517.8475 0.1486985 0.3339699
Moved 2492.014 409.8696 518 0.115439 0.3343621
Moved 2492.045 400.9727 518 0.09484411 0.3343621
Moved 2492.076 391.6815 518 0.07333696 0.3343621
Moved 2492.106 383.0637 518 0.05338828 0.3343621
Moved 2492.137 375.4393 518 0.03573914 0.3343621
Moved 2492.168 368.9355 518 0.0206841 0.3343621
Moved 2492.198 360.8704 526.5648 0.002014836 0.3563909
Moved 2492.229 353.6986 529.4338 -0.0145865 0.3637699
Moved 2492.26 348.3796 531.3102 -0.02689898 0.3685961
Moved 2492.291 345.143 532.8571 -0.03439128 0.3725746
Moved 2492.322 341.5471 534 -0.04271492 0.3755144
Moved 2492.352 339.3993 535 -0.04768684 0.3780863
Moved 2492.383 337.9637 536.0363 -0.05101 0.3807518
Moved 2492.414 336.766 537.2339 -0.05378236 0.3838321
Moved 2492.444 343.9682 544.4841 -0.03711065 0.4024797
Ended 2492.475 348.9502 548.9501 -0.02557834 0.4139662
Candidates 2492.567 13 for got foot door fit fort short spot dot shoe sort sport shot
Began 2493.059 296 424 -0.1481481 0.09259254
Stationary 2493.09 296 424 -0.1481481 0.09259254
Moved 2493.121 322.9304 424 -0.08580928 0.09259254
Moved 2493.151 338.7714 424 -0.04914035 0.09259254
Moved 2493.182 354.0876 424 -0.01368612 0.09259254
Moved 2493.213 367.1785 424 0.01661678 0.09259254
Moved 2493.243 380.0442 424 0.04639854 0.09259254
Ended 2493.274 380.0442 424 0.04639854 0.09259254
Accept 2493.336 0 for
Began 2494.135 376 540 0.03703703 0.3909464
Stationary 2494.165 376 540 0.03703703 0.3909464
Stationary 2494.196 376 540 0.03703703 0.3909464
Stationary 2494.227 376 540 0.03703703 0.3909464
Moved 2494.258 357.2851 530.1425 -0.006284565 0.3655928
Moved 2494.288 345.7893 524.3947 -0.03289505 0.3508092
Moved 2494.319 336.6575 519.6575 -0.05403365 0.3386251
Moved 2494.35 327.148 516.574 -0.07604618 0.3306944
Moved 2494.38 318.8226 513.4113 -0.09531811 0.3225599
Moved 2494.411 311.0754 511.5377 -0.1132513 0.317741
Moved 2494.442 302.0231 511 -0.1342058 0.3163579
Moved 2494.473 294.4592 510 -0.1517149 0.3137859
Moved 2494.503 286.8423 510 -0.1693466 0.3137859
Moved 2494.534 281.8049 510 -0.1810072 0.3137859
Moved 2494.565 277.8853 510 -0.1900802 0.3137859
Moved 2494.596 273.9852 510 -0.1991084 0.3137859
Moved 2494.626 271.1103 510 -0.2057633 0.3137859
Moved 2494.657 267.2347 510 -0.2147345 0.3137859
Moved 2494.688 263.3862 510 -0.2236431 0.3137859
Moved 2494.719 259.6429 510 -0.2323081 0.3137859
Moved 2494.749 250.8412 504.8941 -0.2526824 0.3006535
Moved 2494.78 240.6366 498.9819 -0.2763043 0.2854473
Moved 2494.811 228.2898 489.7173 -0.3048846 0.2616186
Moved 2494.842 215.8243 480.1182 -0.33374 0.2369295
Moved 2494.872 205.3219 471.3218 -0.3580512 0.2143051
Moved 2494.903 197.8471 463.8472 -0.3753538 0.19508
Moved 2494.934 189.2325 454.2325 -0.3952953 0.170351
Moved 2494.964 183.0956 444.1911 -0.409501 0.1445244
Moved 2494.995 179.6661 437.9982 -0.4174396 0.128596
Moved 2495.026 176.1557 432.467 -0.4255655 0.1143699
Moved 2495.057 172.5484 424.8226 -0.4339157 0.09470829
Moved 2495.087 169.4034 417.8069 -0.4411958 0.07666375
Moved 2495.118 166.8701 411.7402 -0.4470599 0.06106019
Moved 2495.149 164.9594 404.9188 -0.4514828 0.04351541
Moved 2495.179 163.0877 400.0877 -0.4558155 0.03108967
Moved 2495.21 162.2166 396.2166 -0.457832 0.02113299
Moved 2495.241 162 393.6804 -0.4583334 0.01460986
Moved 2495.272 162 392.8057 -0.4583334 0.01236029
Moved 2495.302 160.6266 393 -0.4615125 0.01285996
Stationary 2495.333 161 393 -0.4606481 0.01285996
Stationary 2495.364 161 393 -0.4606481 0.01285996
Moved 2495.395 170.5738 393 -0.4384865 0.01285996
Moved 2495.425 180.754 402.5081 -0.4149212 0.03731492
