good jobs for those with education
Moved 2486.898 419 591.5721 0.1365741 0.5235908
Moved 2486.928 419 595.3146 0.1365741 0.5332164
Moved 2486.959 419 599.1841 0.1365741 0.543169
Moved 2486.99 419 601.5 0.1365741 0.5491254
Moved 2487.021 419 603.5838 0.1365741 0.554485
Moved 2487.052 412 605.4499 0.1203704 0.5592846
Moved 2487.082 412 608.3212 0.1203704 0.5666698
Moved 2487.113 412 610.192 0.1203704 0.5714812
Ended 2487.144 420 616 0.1388889 0.5864196
Accept 2487.175 2 good
Began 2488.066 299 430 -0.1412037 0.1080246
Stationary 2488.097 299 430 -0.1412037 0.1080246
Moved 2488.128 308.3594 430 -0.1195385 0.1080246
Moved 2488.158 328.5 430 -0.07291664 0.1080246
Moved 2488.189 347.357 430 -0.02926623 0.1080246
Moved 2488.22 367.4654 430 0.01728098 0.1080246
Moved 2488.25 386.5853 430 0.06154001 0.1080246
Moved 2488.281 398.7896 437.4474 0.08979072 0.1271795
Moved 2488.312 409.2806 442.6403 0.1140755 0.1405357
Moved 2488.343 420.7403 452.7402 0.1406025 0.166513
Moved 2488.374 429.9965 462.993 0.1620289 0.1928831
Moved 2488.404 437.8595 477.4794 0.1802303 0.2301423
Moved 2488.435 445.956 494.9119 0.1989721 0.2749791
Moved 2488.466 449.3433 506.373 0.2068131 0.3044572
Moved 2488.497 451.9143 515.6572 0.2127646 0.3283364
Moved 2488.527 453 526.7924 0.2152778 0.3569763
Moved 2488.558 453 542.1403 0.2152778 0.3964512
Moved 2488.589 453 555 0.2152778 0.4295266
Moved 2488.62 453.998 564.9942 0.217588 0.4552319
Moved 2488.65 456 572.8529 0.2222222 0.4754446
Moved 2488.681 458 578.4605 0.2268519 0.4898674
Moved 2488.712 459.1563 580.1563 0.2295286 0.4942291
Moved 2488.742 460 581 0.2314815 0.496399
Stationary 2488.773 460 581 0.2314815 0.496399
Stationary 2488.804 460 581 0.2314815 0.496399
Stationary 2488.835 460 581 0.2314815 0.496399
Moved 2488.865 441.6169 562.6169 0.188928 0.4491174
Moved 2488.896 425.1022 537.6533 0.1506996 0.3849107
Moved 2488.927 410.9269 503.8174 0.1178865 0.2978841
Moved 2488.958 400.2447 471.149 0.09315908 0.2138607
Moved 2488.989 392.6103 440.3676 0.0754867 0.1346901
Moved 2489.019 387.3474 413.4108 0.0633042 0.06535679
Moved 2489.05 383.1982 393.991 0.05369952 0.01540887
Moved 2489.081 379 367.4395 0.04398147 -0.05288198
Moved 2489.111 378 341.7513 0.04166663 -0.1189525
Moved 2489.142 378 321.6161 0.04166663 -0.1707405
Moved 2489.173 378 309.1373 0.04166663 -0.2028361
Moved 2489.204 378 301.3061 0.04166663 -0.2229782
Moved 2489.234 378 295.5706 0.04166663 -0.23773
Moved 2489.265 375.5 291 0.03587961 -0.2494857
Moved 2489.296 372.8701 287.8701 0.02979189 -0.2575358
Moved 2489.327 367.992 286 0.01849989 -0.2623458
Moved 2489.357 362.2446 284 0.005195936 -0.2674897
Moved 2489.388 358.7084 283 -0.002989819 -0.2700618
Moved 2489.419 345.6587 283 -0.03319755 -0.2700618
Moved 2489.449 325.8817 292.1183 -0.07897759 -0.2466093
Moved 2489.48 306.0015 302.9991 -0.1249966 -0.2186237
Moved 2489.511 288.0048 316.9952 -0.1666556 -0.1826255
Moved 2489.542 268.3622 334.183 -0.2121244 -0.1384182
Moved 2489.573 245.1676 354.203 -0.2658158 -0.0869265
Moved 2489.603 223.8649 376.2432 -0.3151275 -0.03023885
Moved 2489.634 209.1448 393.569 -0.3492017 0.01432336
Moved 2489.665 199.2495 405.334 -0.3721077 0.04458337
Moved 2489.696 191.6273 414.3727 -0.3897516 0.06783088
Moved 2489.726 186.0854 419.9146 -0.40258 0.08208466
Moved 2489.757 180.3452 425.6548 -0.4158677 0.09684876
Moved 2489.788 175.5943 430.7029 -0.4268651 0.1098325
Moved 2489.819 172.5 433.5 -0.4340278 0.1170266
Moved 2489.849 171.5 435.5 -0.4363426 0.1221707
Moved 2489.88 172 437.9887 -0.4351852 0.1285717
Ended 2489.911 172 442.2667 -0.4351852 0.1395746
Candidates 2490.034 13 jobs kinds kind lions gonna linda kinda found one pond pbs kings kong
Began 2490.925 397 405 0.0856481 0.04372424
Stationary 2490.956 397 405 0.0856481 0.04372424
Stationary 2490.987 397 405 0.0856481 0.04372424
Moved 2491.018 382.8908 405 0.05298793 0.04372424
Moved 2491.048 373.3539 405 0.03091166 0.04372424
Moved 2491.079 359.9965 405 -8.145968E-06 0.04372424
Moved 2491.11 350.7632 405 -0.02138158 0.04372424
Moved 2491.14 344.0265 405 -0.03697564 0.04372424
Moved 2491.171 341.9452 405 -0.04179348 0.04372424
Moved 2491.202 340.5144 405 -0.04510546 0.04372424
Stationary 2491.233 341 405 -0.04398147 0.04372424
Moved 2491.263 341 412.5123 -0.04398147 0.06304603
Moved 2491.294 357.7247 418.3624 -0.005266915 0.07809239
Moved 2491.325 370.2433 427.146 0.02371142 0.1006841
Moved 2491.356 384.5508 436.6406 0.05683054 0.1251044
Moved 2491.386 398.4298 445.6199 0.08895794 0.1481992
Moved 2491.417 412.6835 453.8417 0.1219525 0.169346
Moved 2491.448 426.7203 461.2881 0.1544451 0.188498
Moved 2491.479 438.8205 469.0565 0.1824549 0.2084785
Moved 2491.51 453.2446 476.6835 0.215844 0.2280953
Moved 2491.54 467.1689 486.3013 0.2480761 0.2528326
Moved 2491.571 481.8357 498.5297 0.282027 0.2842842
Moved 2491.602 492.256 507.442 0.3061481 0.3072065
Moved 2491.632 502.0487 515.3658 0.3288164 0.3275868
Moved 2491.663 511.204 522.102 0.3500093 0.3449124
Moved 2491.694 520.2762 527.8508 0.3710098 0.3596985
Moved 2491.725 529.9764 531.9921 0.393464 0.37035
Moved 2491.755 537.7277 534.8638 0.4114068 0.377736
Moved 2491.786 542 536 0.4212962 0.3806583
Moved 2491.817 542.0829 537.0829 0.4214882 0.3834437
Moved 2491.848 543 537 0.4236111 0.3832304
Stationary 2491.878 543 537 0.4236111 0.3832304
Moved 2491.909 532.4225 537.8815 0.3991261 0.3854975
Moved 2491.94 512.2972 538 0.3525399 0.3858024
Moved 2491.97 490.1042 540 0.3011671 0.3909464
Moved 2492.001 466.5877 540 0.2467307 0.3909464
Moved 2492.032 447.6775 540 0.2029572 0.3909464
Moved 2492.063 422.9936 540 0.1458186 0.3909464
Moved 2492.094 402.0157 540 0.09725869 0.3909464
Moved 2492.124 387.8209 540 0.06440014 0.3909464
Moved 2492.155 374.9229 540 0.03454367 0.3909464
Moved 2492.186 360.5934 540 0.001373688 0.3909464
Moved 2492.217 346.7982 540 -0.0305596 0.3909464
Moved 2492.247 335.7346 540 -0.05616988 0.3909464
Moved 2492.278 327.0384 540 -0.07629995 0.3909464
Moved 2492.309 319.4455 540 -0.09387617 0.3909464
Moved 2492.339 313.5498 540 -0.1075236 0.3909464
Moved 2492.37 311.8487 540 -0.1114614 0.3909464
Moved 2492.401 311 540 -0.113426 0.3909464
Ended 2492.432 334 555 -0.06018519 0.4295266
Accept 2492.493 0 jobs
Candidates 2492.493 13 for or fire fort door diet our show die it dow got fit
Began 2493.354 353 402 -0.01620372 0.03600815
Stationary 2493.385 353 402 -0.01620372 0.03600815
Moved 2493.416 353 417.709 -0.01620372 0.07641187
Moved 2493.446 353 443.5 -0.01620372 0.1427468
Moved 2493.477 353 469.4526 -0.01620372 0.2094973
Moved 2493.508 343.1893 505.5802 -0.03891364 0.3024181
Moved 2493.538 335.4426 539.5658 -0.05684584 0.3898297
Moved 2493.569 330.7608 559.6743 -0.0676833 0.441549
Moved 2493.6 330 573.5238 -0.06944443 0.4771701
Moved 2493.631 330 576 -0.06944443 0.483539
Stationary 2493.661 330 576 -0.06944443 0.483539
Stationary 2493.692 330 576 -0.06944443 0.483539
Moved 2493.723 330 561.428 -0.06944443 0.4460597
Moved 2493.754 344.7247 533.007 -0.03535951 0.3729604
Moved 2493.784 355.2168 508.5664 -0.01107221 0.3100987
Moved 2493.815 366.4801 479.7998 0.0150002 0.2361106
Moved 2493.846 375.9676 455.0649 0.03696193 0.1724919
Moved 2493.877 389.4606 430.4439 0.06819586 0.1091664
Moved 2493.907 398.58 412.735 0.08930553 0.06361891
Moved 2493.938 408.2968 397.9376 0.1117982 0.02555965
Moved 2493.969 415.2695 388.7305 0.1279386 0.001878935
Moved 2494 419.5 382 0.1377314 -0.01543218
Moved 2494.03 421.996 379.004 0.1435093 -0.02313794
Moved 2494.061 425.8686 376.1315 0.1524735 -0.03052613
Moved 2494.092 430.7361 375 0.1637409 -0.03343629
Moved 2494.123 436.6182 383.4424 0.1773569 -0.01172227
Moved 2494.153 449.6698 405.0717 0.207569 0.0439085
Moved 2494.184 463.0073 426.0131 0.2384427 0.09777018
Moved 2494.215 477.5087 445.3859 0.2720108 0.1475973
Moved 2494.246 489.9699 462.7579 0.3008562 0.1922784
Moved 2494.276 505.6272 485.4407 0.3370999 0.2506191
Moved 2494.307 517.5352 499.5352 0.3646647 0.2868702
Moved 2494.338 520 502.7695 0.3703704 0.2951891
Moved 2494.369 520 504.2872 0.3703704 0.2990926
Moved 2494.399 498.1992 504 0.3199056 0.2983539
Moved 2494.43 472.0174 489.3493 0.2592995 0.2606719
Moved 2494.461 442.9928 478.9964 0.192113 0.2340441
Moved 2494.491 406.9325 458.8661 0.10864 0.1822686
Moved 2494.522 376.5559 439.3706 0.0383238 0.132126
Moved 2494.553 349.1657 418.1326 -0.02507945 0.07750138
Moved 2494.584 319.1844 395.1509 -0.09448046 0.0183921
Moved 2494.615 285.4803 367.1843 -0.1724992 -0.05353849
Moved 2494.645 261.9258 347.6508 -0.2270235 -0.103779
Moved 2494.676 249.9857 338.1886 -0.2546627 -0.1281158
Moved 2494.707 241.7186 331.8593 -0.2737997 -0.144395
Moved 2494.738 236.9737 328.9869 -0.2847831 -0.1517828
Moved 2494.768 234.1172 328 -0.2913954 -0.1543211
Moved 2494.799 232.6041 328 -0.2948979 -0.1543211
Moved 2494.83 232 328 -0.2962963 -0.1543211
Moved 2494.86 231 339.4274 -0.2986111 -0.1249296
Moved 2494.891 231 348.3221 -0.2986111 -0.1020522
Moved 2494.922 231 362.8903 -0.2986111 -0.06458274
Moved 2494.953 240.893 385.0186 -0.2757106 -0.007668208
Moved 2494.983 254.8062 411.6124 -0.2435042 0.06073131
Moved 2495.014 270.6704 427.8366 -0.2067815 0.1024603
Moved 2495.045 288.5297 445.5297 -0.1654406 0.1479672
Moved 2495.076 301.299 457.8738 -0.1358818 0.1797164
Moved 2495.106 309.8778 468.3167 -0.1160236 0.2065758
Moved 2495.137 313.9387 475.816 -0.1066234 0.2258642
Moved 2495.168 316 483.6314 -0.1018519 0.2459655
Moved 2495.198 317 491.3728 -0.09953702 0.2658765
Moved 2495.229 317 497.3497 -0.09953702 0.2812492
Moved 2495.26 317 502.0967 -0.09953702 0.2934584
Moved 2495.291 317 506.9698 -0.09953702 0.3059922
Moved 2495.322 317 514.3174 -0.09953702 0.3248903
Ended 2495.352 317 517.5 -0.09953702 0.3330761
Accept 2495.475 0 for
Candidates 2495.475 13 those else remove the relate that deliver today delivery thought utilized realize turnover
Began 2496.644 407 330 0.1087963 -0.149177
Stationary 2496.674 407 330 0.1087963 -0.149177
Moved 2496.705 393.5179 341.3094 0.07758777 -0.1200889
Moved 2496.736 380.2169 352.486 0.04679829 -0.09134276
Moved 2496.766 343.532 386.2012 -0.03812025 -0.004626655
Moved 2496.797 310.1189 412.3436 -0.1154655 0.06261217
Moved 2496.828 279.8726 436.0811 -0.1854801 0.1236652
Moved 2496.859 250.0804 465.3815 -0.2544435 0.1990263
Moved 2496.889 226.0671 486.5139 -0.3100299 0.2533793
Moved 2496.92 212.8669 500.1331 -0.3405858 0.288408
Moved 2496.951 205.4621 509.3839 -0.3577266 0.3122012
Moved 2496.982 199.6723 516.3276 -0.3711288 0.3300607
Moved 2497.012 196.5 519.5 -0.3784722 0.3382201
Moved 2497.043 196 522.4089 -0.3796296 0.3457019
Stationary 2497.074 196 522 -0.3796296 0.3446501
Moved 2497.105 201.6412 522 -0.3665713 0.3446501
Moved 2497.135 212.7112 522 -0.3409463 0.3446501
Moved 2497.166 224 522 -0.3148148 0.3446501
Moved 2497.197 234.2387 514.5823 -0.2911142 0.3255717
Moved 2497.228 251.531 511.134 -0.2510855 0.3167025
Moved 2497.258 267.033 509.1934 -0.2152014 0.3117114
Moved 2497.289 279.464 505.4144 -0.1864259 0.3019916
Moved 2497.32 301.7226 498.2617 -0.1349014 0.2835948
Moved 2497.351 320.7037 492.7654 -0.09096359 0.2694583
Moved 2497.381 336.8925 486.043 -0.05348955 0.252168
Moved 2497.412 352.108 480.964 -0.01826852 0.2391048
Moved 2497.443 371.7241 476.6108 0.02713919 0.2279084
Moved 2497.473 386.3268 472.7347 0.06094157 0.2179389
Moved 2497.504 400.1164 470.1767 0.09286205 0.2113597
Moved 2497.535 420.3947 467.3722 0.1398026 0.2041465
Moved 2497.566 439 467 0.1828703 0.2031892
Moved 2497.596 453.845 467 0.2172339 0.2031892
Moved 2497.627 466.5736 467 0.2466982 0.2031892
Moved 2497.658 480.141 467 0.2781042 0.2031892
Moved 2497.689 490.6327 467 0.3023905 0.2031892
Moved 2497.719 498 467 0.3194444 0.2031892
Moved 2497.75 504.0866 467 0.3335339 0.2031892
Moved 2497.781 506.5 467 0.3391203 0.2031892
Moved 2497.812 507 474.7913 0.3402778 0.2232286
Moved 2497.843 496.7752 478.5562 0.3166092 0.232912
Moved 2497.873 481.5903 484.4699 0.281459 0.2481221
Moved 2497.904 457.1764 489.2059 0.2249452 0.2603032
Moved 2497.935 433.2025 491 0.1694503 0.2649176
Moved 2497.965 409.9305 493 0.11558 0.2700616
Moved 2497.996 389.3013 493 0.06782711 0.2700616
Moved 2498.027 370.2182 493 0.02365321 0.2700616
Moved 2498.058 352.8865 493 -0.01646643 0.2700616
Moved 2498.088 338.4984 483.3746 -0.04977221 0.245305
Moved 2498.119 328.5381 479.0254 -0.07282843 0.2341187
Moved 2498.15 323.6412 474.2823 -0.08416394 0.2219195
Moved 2498.181 321.0931 467.2794 -0.09006227 0.2039077
Moved 2498.211 321 460.6812 -0.09027779 0.1869372
Moved 2498.242 321 453.061 -0.09027779 0.1673378
Moved 2498.273 332 445 -0.06481484 0.1466049
Moved 2498.304 339.0946 434.8739 -0.04839216 0.1205603
Moved 2498.334 348.6967 422.4044 -0.02616495 0.08848853
Moved 2498.365 358.2987 410.9351 -0.003938228 0.0589895
Moved 2498.396 370.2599 398.9921 0.02374967 0.02827181
Moved 2498.427 382.8304 385.1696 0.05284816 -0.007280027
Moved 2498.457 393.2967 373.7033 0.07707576 -0.0367714
Moved 2498.488 403.8332 362.2224 0.1014658 -0.06630053
Moved 2498.519 412.4442 353.0745 0.1213985 -0.08982913
Moved 2498.55 422.0115 342.9885 0.1435451 -0.1157703
Moved 2498.58 430.6406 335.3594 0.1635199 -0.1353925
Moved 2498.611 435.5808 329.4192 0.1749556 -0.1506709
Moved 2498.642 440.1716 326.4142 0.1855823 -0.1583997
Moved 2498.673 444.9174 323.5413 0.1965681 -0.165789
Moved 2498.703 459.7303 323 0.2308572 -0.1671811
Ended 2498.734 459.7303 323 0.2308572 -0.1671811
Accept 2498.795 0 those
Candidates 2498.795 13 with worth queen work written wish worn return weigh truth depth ruth equal
Began 2500.025 406 368 0.1064815 -0.05144041
Stationary 2500.056 406 368 0.1064815 -0.05144041
Moved 2500.087 399.4994 368 0.09143382 -0.05144041
Moved 2500.117 379.6684 384.1468 0.04552871 -0.00991052
Moved 2500.148 347.2541 410.5405 -0.0295045 0.05797456
Moved 2500.179 315.2488 437.7512 -0.1035907 0.1279608
Moved 2500.21 288.3626 462.6374 -0.1658274 0.1919685
Moved 2500.24 272.5 477.5 -0.2025463 0.2301954
Moved 2500.271 260.8238 492.1762 -0.2295747 0.2679429
Moved 2500.302 254.6882 501.4677 -0.2437773 0.2918407
Moved 2500.333 250.1296 509.8056 -0.2543297 0.3132859
Moved 2500.364 250 512.546 -0.2546296 0.3203342
Moved 2500.394 250 514.5 -0.2546296 0.32536
Stationary 2500.425 250 514.5 -0.2546296 0.32536
Stationary 2500.455 250 514.5 -0.2546296 0.32536
Moved 2500.486 258.7737 494.323 -0.23432 0.2734645
Moved 2500.517 269.7886 467.5074 -0.2088227 0.2044942
Moved 2500.548 274.1895 455.8279 -0.1986353 0.1744543
Moved 2500.579 283.8782 424.4872 -0.1762079 0.09384567
Moved 2500.609 296.0591 388.4462 -0.1480113 0.001147667
Moved 2500.64 307.0209 360.6108 -0.1226367 -0.0704456
Moved 2500.671 315.0952 343.262 -0.1039463 -0.1150669
Moved 2500.702 320.1204 331.7592 -0.09231389 -0.1446523
Moved 2500.732 322.9261 325.0739 -0.08581932 -0.1618469
Moved 2500.763 326.7894 319.4213 -0.07687648 -0.1763856
Moved 2500.794 332 318 -0.06481484 -0.1800412
Moved 2500.824 339.8559 317 -0.04662995 -0.1826131
Moved 2500.855 353.4424 329.4424 -0.01517976 -0.1506113
Moved 2500.886 367.6427 347.5831 0.01769145 -0.1039529
Moved 2500.917 387.2103 371.1049 0.06298671 -0.04345442
Moved 2500.948 411.7567 402.4459 0.1198073 0.03715507
Moved 2500.978 434.6796 431.0995 0.1728695 0.1108525
Moved 2501.009 456.5385 454.6154 0.2234687 0.1713358
Moved 2501.04 470.8735 477.5977 0.2566518 0.2304465
Moved 2501.071 484.7994 499.149 0.2888876 0.2858769
Moved 2501.101 491.6448 511.2897 0.3047334 0.317103
Moved 2501.132 496 520.5884 0.3148148 0.3410194
Moved 2501.163 497 522.1628 0.3171296 0.3450688
Stationary 2501.194 497 522 0.3171296 0.3446501
Moved 2501.224 487.0971 522 0.2942062 0.3446501
Moved 2501.255 474.0631 512.0902 0.264035 0.319162
Moved 2501.286 448.4594 488.4594 0.204767 0.2583831
Moved 2501.316 406.6412 439.2018 0.1079659 0.1316917
Moved 2501.347 373.5 386.5 0.03125002 -0.003858064
Moved 2501.378 359.2883 352.0429 -0.001647373 -0.09248231
Moved 2501.409 346.8189 320.5473 -0.03051172 -0.1734895
Moved 2501.439 336.2736 287.9119 -0.05492231 -0.2574283
Moved 2501.47 328.9767 261.5888 -0.07181331 -0.3251317
Moved 2501.501 321.3606 232.762 -0.08944313 -0.3992749
Moved 2501.532 317.8114 218.2457 -0.09765873 -0.4366108
Moved 2501.563 314.9399 210.9399 -0.1043057 -0.4554015
Moved 2501.593 312.4434 206.4434 -0.1100848 -0.4669667
Moved 2501.624 308.1435 205 -0.1200383 -0.470679
Moved 2501.655 302.4104 204 -0.1333092 -0.473251
Moved 2501.685 285.9839 212.7701 -0.1713336 -0.4506941
Moved 2501.716 254.6125 241.3876 -0.2439526 -0.3770896
Moved 2501.747 220.9785 284.0308 -0.3218091 -0.2674107
Moved 2501.778 205.7373 314.4831 -0.3570896 -0.1890867
Moved 2501.808 198.2225 342.11 -0.374485 -0.1180297
Moved 2501.839 195.1752 357.4236 -0.381539 -0.07864296
Moved 2501.87 192 392.908 -0.3888888 0.01262347
Moved 2501.901 190.5 402.5 -0.3923611 0.03729416
Moved 2501.931 190 417.5228 -0.3935185 0.07593308
Moved 2501.962 196.9735 427.9886 -0.3773762 0.1028514
Moved 2501.993 204.5777 439.1554 -0.3597738 0.1315724
Moved 2502.024 210.8847 449.1796 -0.3451743 0.1573549
Moved 2502.054 224.016 463.0161 -0.3147777 0.1929424
Moved 2502.085 236.5105 476.6381 -0.2858554 0.2279785
Moved 2502.116 253.9722 493.9769 -0.2454347 0.2725742
Moved 2502.146 272.9269 506.4543 -0.201558 0.3046665
Moved 2502.177 297.5568 518.4227 -0.1445444 0.3354493
Moved 2502.208 323.8142 525.4536 -0.0837634 0.3535327
Moved 2502.239 346.4039 530.8226 -0.03147239 0.3673421
Moved 2502.27 374.7352 534.6373 0.03410915 0.3771534
Moved 2502.3 401.4891 536.4988 0.09603957 0.3819413
Moved 2502.331 438.4499 537 0.181597 0.3832304
Moved 2502.362 446.8769 537 0.2011039 0.3832304
Moved 2502.393 455.7521 537 0.2216484 0.3832304
Moved 2502.423 471.0751 537 0.2571183 0.3832304
Moved 2502.454 485.4381 537 0.2903661 0.3832304
Moved 2502.485 496.1632 526.9456 0.3151926 0.3573702
Moved 2502.515 507.6922 522.1539 0.3418801 0.345046
Moved 2502.546 519.132 515.651 0.3683611 0.3283204
Moved 2502.577 527.9836 510.5082 0.3888509 0.315093
Moved 2502.608 536.3843 503.6157 0.4082971 0.2973652
Moved 2502.638 542.1168 498.8832 0.4215668 0.2851933
Moved 2502.669 545.929 495.071 0.4303912 0.2753883
Moved 2502.699 547.4314 491.1371 0.4338689 0.2652704
Moved 2502.731 547 484.0897 0.4328704 0.2471443
Moved 2502.761 547 475.2202 0.4328704 0.2243318
Moved 2502.792 531.0406 460.4568 0.3959273 0.1863601
Moved 2502.823 516.9966 439.1946 0.3634182 0.1316734
Moved 2502.854 501.1116 416.1674 0.3266471 0.07244687
Moved 2502.885 480.5 384 0.2789353 -0.01028807
Moved 2502.915 471.15 365.0167 0.2572917 -0.05911352
Moved 2502.946 466.106 355.659 0.2456158 -0.08318166
Moved 2502.977 458.2176 339.0293 0.2273555 -0.1259535
Moved 2503.007 451.6172 324.2345 0.212077 -0.1640059
Moved 2503.038 445.9364 310.8729 0.1989269 -0.1983722
Moved 2503.069 441.0996 297.3986 0.1877307 -0.2330284
Moved 2503.1 438.2265 284.1326 0.1810799 -0.2671487
Moved 2503.13 434.264 264.5839 0.1719073 -0.3174284
Moved 2503.161 432.8215 259.4646 0.1685684 -0.3305952
Moved 2503.192 431.9597 245.7982 0.1665733 -0.3657453
Moved 2503.223 432 236.166 0.1666667 -0.3905196
Moved 2503.253 432 230.1683 0.1666667 -0.4059456
Moved 2503.284 432 223.4243 0.1666667 -0.4232915
Moved 2503.315 432 217.6915 0.1666667 -0.4380362
Moved 2503.345 441.5497 216.2252 0.1887724 -0.4418077
Ended 2503.376 442 216 0.1898148 -0.4423869
Accept 2503.499 0 with
Candidates 2503.499 13 education situation resignation radiation allocation reduction estimation activation application assassination deviation degradation destination
Began 2503.991 205 371 -0.3587963 -0.04372435
Stationary 2504.022 205 371 -0.3587963 -0.04372435
Moved 2504.053 236.6326 371 -0.2855726 -0.04372435
Moved 2504.083 285.6455 371 -0.1721169 -0.04372435
Moved 2504.114 339.7738 371 -0.04681985 -0.04372435
Moved 2504.145 402.9412 380.8823 0.09940088 -0.01830678
Moved 2504.176 444.0526 391.0131 0.194566 0.007749683
Moved 2504.206 474.7839 396.1982 0.2657036 0.02108589
Moved 2504.237 495.3605 397.7658 0.3133345 0.02511778
Moved 2504.268 519.4306 398.6431 0.3690523 0.02737406
Moved 2504.299 544.1461 399.5146 0.426264 0.02961563
Moved 2504.329 573.3956 400 0.4939712 0.03086416
Moved 2504.36 603.1406 389.2578 0.5628255 0.003235075
Moved 2504.391 640.4069 380.7655 0.6490899 -0.01860732
Ended 2504.422 656.9283 377.6143 0.6873339 -0.02671214
Accept 2504.483 0 education
PhraseEnd 2504.483
