I want to hold your hand
Moved 955.3054 438.6723 365.1393 0.1821118 -0.05879806
Moved 955.3361 475.1442 367 0.2665376 -0.05401234
Moved 955.3668 499.3605 367 0.3225938 -0.05401234
Moved 955.3976 518.0212 367 0.3657899 -0.05401234
Ended 955.4283 525 367 0.3819444 -0.05401234
Accept 955.4897 0 want
Candidates 955.4897 13 to ri too rio y eu try top u you th trip fruit
Began 956.842 386 340 0.06018519 -0.1234569
Stationary 956.8727 386 340 0.06018519 -0.1234569
Moved 956.9035 391.5559 336.1108 0.07304609 -0.1334599
Moved 956.9341 409.4901 329.17 0.1145603 -0.1513118
Moved 956.965 430.0855 326.7021 0.1622349 -0.1576593
Moved 956.9957 453.2413 327 0.2158363 -0.1568931
Moved 957.0264 473.4817 338.4261 0.2626892 -0.1275049
Moved 957.0571 491.2238 354.7798 0.3037589 -0.08544301
Moved 957.0879 506.4736 380.1227 0.3390593 -0.02026067
Moved 957.1186 515.7343 399.3799 0.3604959 0.02926936
Moved 957.1493 525.2544 418.0059 0.3825333 0.07717552
Moved 957.1801 530.6229 428.2458 0.3949604 0.1035127
Moved 957.2108 532 430 0.3981481 0.1080246
Moved 957.2415 533 422.7988 0.4004629 0.08950312
Moved 957.2723 537.806 390.2614 0.4115878 0.005816197
Moved 957.303 542.77 334.451 0.4230786 -0.1377289
Moved 957.3337 546.5 298 0.4317129 -0.2314816
Moved 957.3644 547 268.5639 0.4328704 -0.3071916
Moved 957.3952 547 251.0902 0.4328704 -0.3521343
Moved 957.4259 547 238.7756 0.4328704 -0.3838076
Moved 957.4567 526.4522 229.2261 0.385306 -0.4083692
Moved 957.4874 488.5611 228 0.2975951 -0.4115227
Moved 957.5181 442.1395 241.4896 0.1901377 -0.3768271
Moved 957.5488 396.4944 252.8765 0.08447777 -0.3475399
Moved 957.5796 360.5474 261.9854 0.001267195 -0.3241116
Moved 957.6104 331.1678 272.0621 -0.0667411 -0.2981943
Moved 957.6411 312.7814 289.9497 -0.1093023 -0.252187
Ended 957.6718 311 319 -0.113426 -0.1774692
Accept 957.7332 0 to
Candidates 957.7332 13 kinds kong find gonna pma kinda fond omg kind films bombs finds jobs
Began 959.5772 415 246 0.1273148 -0.3652264
Stationary 959.608 415 246 0.1273148 -0.3652264
Moved 959.6387 408 289.0556 0.1111111 -0.2544867
Moved 959.6694 419.9373 369.0302 0.1387437 -0.0487906
Moved 959.7001 433.6305 424.5221 0.1704411 0.09393535
Moved 959.7309 442.8501 448.9836 0.1917827 0.1568509
Moved 959.7616 449.3073 460.4609 0.2067299 0.1863706
Moved 959.7923 452.6585 466.6584 0.2144872 0.2023107
Moved 959.8231 454.5254 471.5254 0.2188087 0.2148285
Moved 959.8538 456.3987 474.3987 0.2231452 0.2222188
Moved 959.8846 457 476.2751 0.2245371 0.2270449
Moved 959.9152 458 477.8169 0.2268519 0.2310104
Moved 959.946 458.6918 479 0.2284532 0.2340534
Moved 959.9767 459 480.1257 0.2291666 0.2369488
Moved 960.0074 460.484 481 0.232602 0.2391974
Stationary 960.0382 460.484 481 0.232602 0.2391974
Moved 960.069 460 482.1306 0.2314815 0.2421054
Stationary 960.0997 460 482.1306 0.2314815 0.2421054
Moved 960.1304 461.1496 483.1496 0.2341426 0.2447263
Stationary 960.1611 461.1496 483.1496 0.2341426 0.2447263
Moved 960.1919 461 484.1024 0.2337964 0.2471768
Expand 960.1919
Stationary 960.2226 461 484 0.2337964 0.2469135
Stationary 960.2533 461 484 0.2337964 0.2469135
Moved 960.2841 461 485.1485 0.2337964 0.2498675
Stationary 960.3148 461 485.1485 0.2337964 0.2498675
Moved 960.3455 462.4944 485 0.2372555 0.2494856
Stationary 960.3762 462 485 0.2361111 0.2494856
Moved 960.407 462 485.8539 0.2361111 0.2516819
Moved 960.4377 462 486.5 0.2361111 0.2533436
Stationary 960.4684 462 486.5 0.2361111 0.2533436
Stationary 960.4992 462 486.5 0.2361111 0.2533436
Moved 960.5299 462 486 0.2361111 0.2520575
Stationary 960.5607 462 486 0.2361111 0.2520575
Stationary 960.5914 462 486 0.2361111 0.2520575
Stationary 960.6221 462 486 0.2361111 0.2520575
Stationary 960.6528 462 486 0.2361111 0.2520575
Stationary 960.6836 462 486 0.2361111 0.2520575
Stationary 960.7143 462 486 0.2361111 0.2520575
Moved 960.7451 453.7015 474.5896 0.2169016 0.2227098
Moved 960.7758 449.3192 463.2766 0.2067573 0.1936125
Moved 960.8065 446.5426 452.1702 0.20033 0.1650468
Moved 960.8373 446 445.0292 0.199074 0.1466799
Moved 960.868 446 438.6207 0.199074 0.1301973
Moved 960.8987 446 431.6203 0.199074 0.112192
Moved 960.9295 446 422.3073 0.199074 0.08823873
Moved 960.9602 453.4356 414.1288 0.2162861 0.06720374
Moved 960.9909 456.3126 407.3748 0.2229458 0.04983223
Moved 961.0217 460.853 400.294 0.233456 0.03162035
Moved 961.0524 465.723 393.554 0.2447292 0.01428482
Moved 961.0831 471.1714 388.4143 0.2573413 0.001065564
Moved 961.1139 476.1496 385.9252 0.2688648 -0.005336416
Moved 961.1446 486.913 382.0217 0.2937801 -0.01537629
Moved 961.1753 494.5417 380.1528 0.311439 -0.0201832
Moved 961.2061 503.156 379 0.3313797 -0.02314815
Moved 961.2368 510.5711 378 0.3485442 -0.02572024
Moved 961.2675 520.5543 378 0.3716535 -0.02572024
Moved 961.2983 526.0276 378 0.3843233 -0.02572024
Moved 961.329 529.6645 378 0.3927419 -0.02572024
Moved 961.3597 532.4257 378 0.3991336 -0.02572024
Moved 961.3905 534.1557 378 0.4031382 -0.02572024
Stationary 961.4212 534.1557 378 0.4031382 -0.02572024
Moved 961.452 534 377 0.4027778 -0.02829226
Moved 961.4827 511.6858 369.8429 0.3511246 -0.04670037
Moved 961.5134 485.7428 357.3714 0.2910714 -0.07877726
Moved 961.5441 468.6161 349.1697 0.2514263 -0.0998723
Moved 961.5748 454.877 345.3508 0.2196227 -0.1096944
Moved 961.6056 439.4781 340.5912 0.1839772 -0.1219362
Moved 961.6363 421.5213 333.8404 0.1424104 -0.1392994
Moved 961.6671 409.7184 327.8592 0.1150888 -0.1546831
Moved 961.6978 392.4162 318.2081 0.07503749 -0.1795059
Moved 961.7285 380.9223 307.9223 0.04843136 -0.2059612
Moved 961.7592 375.2028 302.2028 0.03519158 -0.220672
Moved 961.79 363.869 290.869 0.008955896 -0.2498227
Moved 961.8207 353.5378 280.5378 -0.01495868 -0.2763945
Moved 961.8514 344.9487 271.9487 -0.0348409 -0.2984858
Moved 961.8821 335.9933 262.9933 -0.05557105 -0.3215194
Moved 961.9129 327.1447 252.7169 -0.07605404 -0.3479504
Moved 961.9436 319.0899 244.0898 -0.09469936 -0.3701394
Moved 961.9744 312.6273 236.6273 -0.109659 -0.3893331
Moved 962.0051 308.6196 231.6195 -0.1189362 -0.4022132
Moved 962.0358 305.4377 227.4376 -0.1263018 -0.4129691
Moved 962.0665 302.5649 224.5649 -0.1329517 -0.4203577
Moved 962.0973 299.699 220.699 -0.1395857 -0.4303011
Moved 962.128 297.1518 219.1519 -0.1454819 -0.4342804
Moved 962.1587 295.2726 217.2726 -0.149832 -0.4391138
Moved 962.1895 293.8541 215.854 -0.1531156 -0.4427624
Moved 962.2202 289.9215 213.9215 -0.1622186 -0.4477328
Moved 962.251 286.0185 212.0184 -0.1712535 -0.4526275
Moved 962.2817 277.5892 211 -0.1907656 -0.455247
Moved 962.3124 266.8256 210 -0.2156815 -0.457819
Moved 962.3431 256.7766 210 -0.2389431 -0.457819
Moved 962.3739 249.6502 210 -0.2554394 -0.457819
Moved 962.4045 243.9074 210 -0.2687328 -0.457819
Moved 962.4354 240.5 210 -0.2766204 -0.457819
Moved 962.4661 238.5417 210 -0.2811535 -0.457819
Moved 962.4968 235.6697 210 -0.2878016 -0.457819
Moved 962.5275 233.7943 210 -0.2921428 -0.457819
Moved 962.5583 232.7 210 -0.294676 -0.457819
Moved 962.589 231.9302 210 -0.2964578 -0.457819
Moved 962.6198 229.7508 210 -0.3015027 -0.457819
Stationary 962.6505 229.7508 210 -0.3015027 -0.457819
Ended 962.6812 230 210 -0.3009259 -0.457819
Cancel 962.7427
Began 963.1115 348 243 -0.0277778 -0.3729424
Stationary 963.1422 348 243 -0.0277778 -0.3729424
Moved 963.1729 332.3015 246.2362 -0.06411701 -0.364619
Moved 963.2037 310.5515 254.6996 -0.1144641 -0.3428509
Moved 963.2343 291.2664 257.8593 -0.1591056 -0.334724
Moved 963.2651 268.8667 258 -0.2109566 -0.3343622
Moved 963.2958 253.9815 259 -0.2454131 -0.3317901
Moved 963.3266 242.132 260 -0.2728425 -0.3292181
Moved 963.3573 230.8181 261 -0.2990321 -0.3266461
Moved 963.3881 220.3442 262.9139 -0.3232772 -0.3217235
Moved 963.4188 207.0699 264.786 -0.3540047 -0.3169085
Moved 963.4495 198.2728 266.2424 -0.3743685 -0.3131627
Moved 963.4802 189.4235 267.1921 -0.3948529 -0.3107198
Moved 963.511 181.8094 269.0635 -0.4124782 -0.3059066
Moved 963.5417 172.2585 271.8707 -0.4345867 -0.2986864
Moved 963.5724 162.263 275.8685 -0.4577246 -0.288404
Moved 963.6032 152.783 278.3043 -0.4796691 -0.2821393
Moved 963.6339 144.4723 280.1759 -0.4989067 -0.2773254
Moved 963.6647 136.6463 281 -0.5170226 -0.2752058
Moved 963.6954 128.8194 282.5903 -0.5351403 -0.2711155
Moved 963.7261 124.0683 284 -0.5461382 -0.2674897
Moved 963.7568 116 285 -0.5648147 -0.2649178
Moved 963.7875 112.7049 286 -0.5724424 -0.2623458
Moved 963.8183 108.834 286 -0.5814027 -0.2623458
Moved 963.8491 105.9596 286 -0.5880563 -0.2623458
Moved 963.8798 104.5267 286 -0.5913735 -0.2623458
Moved 963.9105 102.9543 286 -0.5950133 -0.2623458
Moved 963.9412 101.52 286 -0.5983334 -0.2623458
Moved 963.9719 100 287 -0.6018518 -0.2597736
Moved 964.0027 99 287 -0.6041667 -0.2597736
Moved 964.0334 98 287 -0.6064815 -0.2597736
Moved 964.0641 96.5 287 -0.6099538 -0.2597736
Stationary 964.0948 96.5 287 -0.6099538 -0.2597736
Ended 964.1256 97 287 -0.6087962 -0.2597736
Accept 964.1871 0 kinds
Delete 964.1871 LeftSwipe
Began 965.2319 380 270 0.04629632 -0.303498
Stationary 965.2628 380 270 0.04629632 -0.303498
Stationary 965.2934 380 270 0.04629632 -0.303498
Stationary 965.3241 380 270 0.04629632 -0.303498
Stationary 965.3549 380 270 0.04629632 -0.303498
Moved 965.3856 391.0159 270 0.07179607 -0.303498
Moved 965.4163 398.9555 270 0.09017478 -0.303498
Moved 965.4471 407.5501 270 0.1100697 -0.303498
Moved 965.4778 414.5269 270 0.1262197 -0.303498
Moved 965.5085 423 263 0.1458333 -0.3215021
Moved 965.5392 425.4277 263 0.1514531 -0.3215021
Moved 965.57 433.3316 263 0.1697491 -0.3215021
Moved 965.6008 444.8394 263 0.1963875 -0.3215021
Moved 965.6315 461.5416 279.5885 0.23505 -0.2788361
Moved 965.662 473.2939 289.4351 0.2622544 -0.2535106
Moved 965.6929 486.9731 301.9731 0.2939194 -0.2212625
Moved 965.7236 499.9326 315.5192 0.3239182 -0.1864219
Moved 965.7544 512.0225 331.027 0.351904 -0.1465356
Moved 965.7852 521.6177 348.3629 0.374115 -0.1019475
Moved 965.8159 526.7411 357.4823 0.3859749 -0.07849211
Moved 965.8466 530.6101 364.2202 0.3949308 -0.06116216
Moved 965.8773 534.1449 370.4346 0.4031132 -0.04517841
Moved 965.9081 539.0118 376.0237 0.4143792 -0.03080337
Moved 965.9388 540.8832 379 0.4187112 -0.02314815
Moved 965.9695 542 381.5 0.4212962 -0.01671818
Moved 966.0002 543 381 0.4236111 -0.01800419
Moved 966.031 547.2964 367.2219 0.4335564 -0.05344179
Moved 966.0617 552.041 338.7746 0.4445394 -0.1266085
Moved 966.0924 556.1783 316.6978 0.4541163 -0.1833905
Moved 966.1232 560.4526 296.8318 0.4640107 -0.2344862
Moved 966.1539 564.3398 273.6216 0.4730087 -0.2941832
Moved 966.1846 568.2084 260.3749 0.4819638 -0.328254
Moved 966.2153 568 252.7655 0.4814814 -0.3478254
Moved 966.2461 568 246.7659 0.4814814 -0.3632566
Moved 966.2769 568 242.5107 0.4814814 -0.3742008
Moved 966.3076 535.0448 240.0038 0.4051962 -0.3806488
Moved 966.3383 494.7303 254.2584 0.3118758 -0.3439855
Moved 966.369 457.3243 267.9772 0.2252877 -0.3087007
Moved 966.3997 418.7231 275.2128 0.1359332 -0.2900905
Moved 966.4305 386.1352 279.1554 0.06049802 -0.2799502
Moved 966.4612 362.7303 281.8539 0.006320278 -0.2730094
Moved 966.4919 342.6167 285.7979 -0.04023919 -0.2628655
Moved 966.5226 324.5 289.5 -0.08217593 -0.2533437
Moved 966.5534 311.0675 290 -0.1132697 -0.2520577
Moved 966.5841 297.7031 290 -0.1442059 -0.2520577
Moved 966.6149 287.2759 290 -0.1683427 -0.2520577
Moved 966.6456 280.2268 290 -0.1846601 -0.2520577
Moved 966.6763 273.2576 290 -0.2007925 -0.2520577
Moved 966.707 269.7571 290 -0.2088955 -0.2520577
Ended 966.7378 270 290 -0.2083333 -0.2520577
Candidates 966.83 13 holds hold hills looks pools kills pills old polls gold golf home killed
Began 967.7213 366 245 0.01388888 -0.3677984
Stationary 967.752 366 245 0.01388888 -0.3677984
Moved 967.7827 347.4058 275.8261 -0.02915328 -0.2885132
Moved 967.8134 337.6562 305.9003 -0.05172183 -0.2111618
Moved 967.8441 330.6058 346.3651 -0.06804212 -0.1070857
Moved 967.8749 327.4326 371.972 -0.07538751 -0.0412244
Moved 967.9056 326 389.2234 -0.07870371 0.003146615
Moved 967.9363 324.0023 400.9885 -0.08332804 0.03340666
Moved 967.967 323 409.5859 -0.08564815 0.05551919
Moved 967.9978 322 416.4719 -0.08796295 0.07323021
Moved 968.0286 319.5 423.5 -0.09375001 0.09130646
Moved 968.0593 319 429.2729 -0.09490739 0.1061545
Moved 968.09 318 434.9998 -0.09722222 0.1208842
Moved 968.1207 317 440.7333 -0.09953702 0.1356307
Moved 968.1515 316 444.3373 -0.1018519 0.1449005
Moved 968.1822 314.6841 449.3159 -0.104898 0.1577055
Moved 968.2129 315 452.1881 -0.1041667 0.1650928
Moved 968.2437 314 455.0582 -0.1064815 0.1724747
Moved 968.2744 314 456.2545 -0.1064815 0.1755515
Moved 968.3051 314 458.4658 -0.1064815 0.181239
Moved 968.3359 314 459 -0.1064815 0.1826131
Ended 968.3666 314 460 -0.1064815 0.1851851
Accept 968.3973 1 hold
Began 969.0427 361 307 0.002314846 -0.2083334
Stationary 969.0734 361 307 0.002314846 -0.2083334
Stationary 969.1042 361 307 0.002314846 -0.2083334
Moved 969.1349 361 319.129 0.002314846 -0.1771376
Moved 969.1656 361 353.4528 0.002314846 -0.08885607
Moved 969.1964 370.6445 387.8004 0.02464006 -0.0005134143
Moved 969.2271 374.5 405.5 0.03356477 0.04501017
Moved 969.2578 376.3748 415.4993 0.03790478 0.07072868
Moved 969.2885 377.8934 418.7867 0.04141987 0.07918393
Moved 969.3193 379 420.7758 0.04398147 0.0842999
Moved 969.35 382.2925 422 0.05160312 0.08744851
Moved 969.3807 389.6523 422 0.06863962 0.08744851
Moved 969.4114 409.6818 412.8296 0.1150041 0.06386203
Moved 969.4421 428.7952 404.1024 0.1592481 0.0414156
Moved 969.4729 448.87 396.3229 0.2057176 0.02140645
Moved 969.5037 464.5212 392.2797 0.2419473 0.01100728
Moved 969.5344 475.7206 388.7598 0.2678716 0.001954247
Moved 969.5651 480.1084 386.8916 0.2780288 -0.002850897
Moved 969.5959 481 383.5419 0.2800926 -0.01146646
Moved 969.6266 469.0055 375.0027 0.2523275 -0.03342915
Moved 969.6573 446.333 363.1665 0.1998449 -0.06387216
Moved 969.6881 423.0939 354.2852 0.1460507 -0.08671513
Moved 969.7188 409.4867 354 0.1145525 -0.08744855
Moved 969.7496 392.0307 354 0.0741451 -0.08744855
Moved 969.7803 373.2307 364.6154 0.03062655 -0.06014568
Moved 969.811 354.1755 374.614 -0.01348262 -0.03442898
Moved 969.8417 336.523 382.7011 -0.05434488 -0.01362891
Moved 969.8725 319.9922 392.4047 -0.09261063 0.01132883
Moved 969.9032 306.9934 400.3377 -0.1227004 0.03173275
Moved 969.9339 298.4458 405.1848 -0.1424866 0.04419939
Moved 969.9647 288.6798 412.2135 -0.1650931 0.06227748
Moved 969.9954 283.0297 416.9703 -0.1781719 0.07451198
Moved 970.0261 279.1378 421.7245 -0.1871812 0.08673985
Moved 970.0569 278 424.4077 -0.1898148 0.093641
Ended 970.0876 278 426 -0.1898148 0.09773654
Candidates 970.1798 13 the your of file tight it for off rights this rule there tiger
Began 970.9174 352 294 -0.01851852 -0.2417696
Stationary 970.9481 352 294 -0.01851852 -0.2417696
Moved 970.9789 343.9456 304.3556 -0.03716285 -0.2151349
Moved 971.0096 334.9388 333.2447 -0.05801196 -0.1408316
Moved 971.0402 327.4389 360.3259 -0.0753729 -0.07117825
Moved 971.071 322.1921 393.4434 -0.08751824 0.01400049
Moved 971.1018 318.738 409.3101 -0.09551395 0.05480986
Moved 971.1325 314.7309 423.6727 -0.1047896 0.09175073
Moved 971.1633 311.6309 434.7382 -0.1119655 0.1202114
Moved 971.1939 307.8841 446.2318 -0.1206386 0.149773
Moved 971.2247 304.5813 456.256 -0.1282839 0.1755555
Moved 971.2554 301.0394 466.8425 -0.1364829 0.202784
Moved 971.2862 297.182 477.454 -0.145412 0.2300771
Moved 971.3169 294.309 489.0731 -0.1520626 0.2599615
Moved 971.3476 292.4348 500.261 -0.156401 0.2887371
Moved 971.3784 290.8767 508.3698 -0.1600075 0.3095929
Moved 971.4091 289.9987 516.0027 -0.1620401 0.3292249
Moved 971.4399 289.1212 521.7576 -0.1640713 0.3440267
Moved 971.4706 289 524.5 -0.1643519 0.3510802
Moved 971.5013 287.7094 527.2906 -0.1673393 0.3582575
Moved 971.532 288 528 -0.1666667 0.3600822
Ended 971.5628 288 529 -0.1666667 0.3626543
Accept 971.655 1 your
Began 972.116 338 365 -0.05092591 -0.05915646
Stationary 972.1467 338 365 -0.05092591 -0.05915646
Stationary 972.1774 338 365 -0.05092591 -0.05915646
Moved 972.2081 364.9377 365 0.01142989 -0.05915646
Moved 972.239 380.7423 365 0.04801472 -0.05915646
Moved 972.2697 392.0796 365 0.07425825 -0.05915646
Moved 972.3004 399.3208 365 0.09102038 -0.05915646
Moved 972.3311 403.8308 365 0.1014601 -0.05915646
Moved 972.3618 404 365 0.1018518 -0.05915646
Stationary 972.3926 404 365 0.1018518 -0.05915646
Stationary 972.4233 404 365 0.1018518 -0.05915646
Moved 972.454 379.2542 376.7797 0.04456997 -0.02885889
Moved 972.4848 355.7937 383.9348 -0.009736816 -0.01045596
Moved 972.5155 331.8974 388.3447 -0.0650524 0.0008865638
Moved 972.5461 313.9525 388 -0.1065913 -3.924585E-08
Moved 972.577 293.711 388 -0.1534467 -3.924585E-08
Moved 972.6077 272.9763 378.7441 -0.2014438 -0.02380646
Moved 972.6384 258.4079 373.8026 -0.2351669 -0.03651599
Moved 972.6691 244.0265 367.0132 -0.2684572 -0.05397828
Moved 972.7 231.5226 359.2613 -0.2974015 -0.0739165
Moved 972.7307 223.5111 352.511 -0.3159466 -0.09127817
Moved 972.7613 219.4288 348.4288 -0.3253964 -0.1017779
Moved 972.7921 219 343.6857 -0.3263889 -0.1139773
Moved 972.8229 219 337.9423 -0.3263889 -0.1287493
Moved 972.8536 235.5 329 -0.2881945 -0.151749
Moved 972.8843 285.1339 298.0886 -0.1733012 -0.2312537
Moved 972.915 302.5034 289.2483 -0.133094 -0.2539911
Moved 972.9457 329.5593 274.0644 -0.07046451 -0.2930443
Moved 972.9765 350.025 261.4107 -0.02309024 -0.3255897
Moved 973.0073 371.1596 248.623 0.02583245 -0.3584799
Moved 973.038 388.8661 239.5669 0.06681979 -0.3817724
Moved 973.0687 400.3474 231.3263 0.09339661 -0.4029674
Moved 973.0994 405.7452 227.1274 0.1058917 -0.4137668
Moved 973.1302 407 226 0.1087963 -0.4166668
Moved 973.1609 402.0547 230.9453 0.09734879 -0.4039472
Moved 973.1916 386.3971 248.7034 0.0611043 -0.3582732
Moved 973.2224 364.9583 281.0656 0.01147747 -0.2750371
Moved 973.2531 347.8852 317.9767 -0.02804354 -0.1801012
Moved 973.2839 332.4774 345.7838 -0.06370962 -0.1085808
Moved 973.3146 318.2679 361.7321 -0.09660199 -0.06756166
Moved 973.3453 305.1801 370.4919 -0.1268979 -0.04503109
Moved 973.376 296.8838 376.0775 -0.1461024 -0.03066491
Moved 973.4068 291.0049 380.3301 -0.1597109 -0.01972716
Ended 973.4375 290 381 -0.162037 -0.01800419
Candidates 973.5604 13 hand hands hang jane gang kansas sand and name sang dvd james hamas
Began 974.0522 259 340 -0.2337963 -0.1234569
Stationary 974.0829 259 340 -0.2337963 -0.1234569
Moved 974.1136 278.74 340 -0.1881019 -0.1234569
Moved 974.1443 303.2718 340 -0.1313154 -0.1234569
Moved 974.1751 341.7104 350.6184 -0.04233713 -0.09614614
Moved 974.2058 370.6028 354.1781 0.02454351 -0.08699056
Moved 974.2366 399.0379 357.0038 0.09036541 -0.07972285
Moved 974.2673 421.316 360.4796 0.1419353 -0.07078312
Moved 974.298 441.4128 363.3447 0.1884556 -0.063414
Moved 974.3288 469.4779 368.2794 0.2534212 -0.05072173
Moved 974.3595 477.5447 370.5842 0.2720943 -0.04479373
Moved 974.3903 492.916 374.1664 0.307676 -0.03558037
Moved 974.421 504.8414 378.4603 0.335281 -0.02453627
Moved 974.4517 512.9656 381.3218 0.354087 -0.01717642
Moved 974.4824 519.6283 383.8761 0.36951 -0.01060674
Moved 974.5131 524.7471 386 0.3813591 -0.005144111
Moved 974.5439 528.6065 387.6065 0.3902928 -0.001012111
Moved 974.5746 531.4703 388 0.3969219 -3.924585E-08
Moved 974.6054 534.9973 389 0.4050862 0.002572016
Moved 974.6361 537.5 390 0.4108796 0.005143954
Moved 974.6669 539.7462 391 0.4160792 0.007715971
Moved 974.6976 540 392.1364 0.4166667 0.01063888
Moved 974.7283 542.0937 392 0.4215131 0.01028803
Ended 974.759 542 393 0.4212962 0.01285996
Accept 974.8206 0 hand
PhraseEnd 974.8206
