healthy food is good for you
healthy food is good for you
Basic
List

0.6 0.6
432 388.8
Began 2658.923 405 321 0.1041667 -0.1723252
Stationary 2658.954 405 321 0.1041667 -0.1723252
Stationary 2658.984 405 321 0.1041667 -0.1723252
Stationary 2659.015 405 321 0.1041667 -0.1723252
Stationary 2659.046 405 321 0.1041667 -0.1723252
Stationary 2659.076 405 321 0.1041667 -0.1723252
Stationary 2659.107 405 321 0.1041667 -0.1723252
Stationary 2659.138 405 321 0.1041667 -0.1723252
Stationary 2659.169 405 321 0.1041667 -0.1723252
Stationary 2659.199 405 321 0.1041667 -0.1723252
Stationary 2659.23 405 321 0.1041667 -0.1723252
Stationary 2659.261 405 321 0.1041667 -0.1723252
Stationary 2659.292 405 321 0.1041667 -0.1723252
Stationary 2659.323 405 321 0.1041667 -0.1723252
Stationary 2659.353 405 321 0.1041667 -0.1723252
Stationary 2659.384 405 321 0.1041667 -0.1723252
Stationary 2659.415 405 321 0.1041667 -0.1723252
Stationary 2659.445 405 321 0.1041667 -0.1723252
Stationary 2659.476 405 321 0.1041667 -0.1723252
Stationary 2659.507 405 321 0.1041667 -0.1723252
Stationary 2659.538 405 321 0.1041667 -0.1723252
Stationary 2659.568 405 321 0.1041667 -0.1723252
Moved 2659.599 386.4106 340.0315 0.06113549 -0.1233758
Moved 2659.63 372.7306 365.6061 0.02946903 -0.05759737
Moved 2659.661 360.2351 386.5298 0.0005441904 -0.003781299
Moved 2659.691 349.9161 406.351 -0.02334227 0.04719883
Moved 2659.722 337.8557 427.9313 -0.05125999 0.1027038
Moved 2659.753 326.1079 447.5612 -0.07845391 0.1531922
Moved 2659.783 318.7867 460.32 -0.09540121 0.1860082
Moved 2659.814 313.5622 470.1567 -0.1074948 0.2113082
Moved 2659.845 309.5151 479.4547 -0.1168632 0.235223
Moved 2659.876 305.6414 485.7173 -0.1258302 0.2513304
Moved 2659.906 303 490.2325 -0.1319445 0.2629437
Moved 2659.937 300.2019 493.7981 -0.1384214 0.2721144
Moved 2659.968 298.3343 496.6657 -0.1427447 0.27949
Moved 2659.999 296.5 499.5 -0.1469907 0.2867798
Moved 2660.03 294.591 500.409 -0.1514097 0.2891178
Moved 2660.06 281.3897 500 -0.1819682 0.2880658
Moved 2660.091 257.6575 476.4733 -0.236904 0.2275547
Moved 2660.122 235.2291 456.2291 -0.2888215 0.1754864
Moved 2660.152 220.1428 440.9999 -0.3237436 0.1363167
Moved 2660.183 208.7786 428.834 -0.3500495 0.1050256
Moved 2660.214 202.072 418.1441 -0.365574 0.07753109
Moved 2660.245 198.1976 410.3953 -0.3745425 0.05760095
Moved 2660.275 195.6555 406.311 -0.3804271 0.04709604
Moved 2660.306 196 404.7913 -0.3796296 0.04318735
Moved 2660.337 206.842 402.9158 -0.3545325 0.03836377
Moved 2660.367 247.2711 407.8893 -0.2609465 0.0511556
Moved 2660.398 320.8648 420.4172 -0.09059071 0.08337747
Moved 2660.429 363.098 422 0.007171234 0.08744851
Moved 2660.46 406.1884 422 0.1069176 0.08744851
Moved 2660.49 435.5447 422 0.174872 0.08744851
Moved 2660.521 455.8956 422 0.2219806 0.08744851
Moved 2660.552 467.5 413.5 0.2488426 0.06558634
Moved 2660.583 472.3765 410.6235 0.2601307 0.0581881
Moved 2660.614 475.9112 409.0888 0.268313 0.05424075
Moved 2660.644 477.3503 409 0.2716443 0.05401234
Stationary 2660.675 477 409 0.2708333 0.05401234
Moved 2660.706 469.5181 409 0.2535141 0.05401234
Moved 2660.736 437.5341 418.0776 0.179477 0.07736009
Moved 2660.767 404.1699 426.7075 0.1022451 0.09955633
Moved 2660.798 379.0598 434.3134 0.04411996 0.1191188
Moved 2660.829 356.8329 439.6334 -0.007331222 0.1328019
Moved 2660.859 341.0391 444.1922 -0.04389108 0.1445272
Moved 2660.89 328.7523 450.1238 -0.07233258 0.1597834
Moved 2660.921 319.229 454.3855 -0.09437725 0.1707445
