if you were not so stupid
Moved 2564.141 332.1682 488 -0.06442551 0.2572016
Moved 2564.172 339.5107 488 -0.04742895 0.2572016
Moved 2564.203 343.7141 488 -0.0376988 0.2572016
Moved 2564.234 345.1455 488 -0.03438532 0.2572016
Moved 2564.264 346 488 -0.03240739 0.2572016
Moved 2564.295 346 495 -0.03240739 0.2752057
Moved 2564.326 337.617 496 -0.05181248 0.2777777
Moved 2564.356 326.8525 496 -0.0767303 0.2777777
Moved 2564.387 315.2491 496 -0.1035899 0.2777777
Moved 2564.418 306.6404 496 -0.1235176 0.2777777
Moved 2564.449 292.8887 496 -0.1553502 0.2777777
Moved 2564.479 279.502 496 -0.186338 0.2777777
Moved 2564.51 268.9142 489 -0.2108468 0.2597736
Moved 2564.541 260.7761 487.694 -0.2296849 0.2564146
Moved 2564.572 255.823 486.823 -0.2411505 0.2541744
Moved 2564.602 250.5179 486 -0.2534308 0.2520575
Moved 2564.633 249.5 486 -0.255787 0.2520575
Moved 2564.664 250 486 -0.2546296 0.2520575
Stationary 2564.695 250 486 -0.2546296 0.2520575
Stationary 2564.725 250 486 -0.2546296 0.2520575
Stationary 2564.756 250 486 -0.2546296 0.2520575
Stationary 2564.787 250 486 -0.2546296 0.2520575
Moved 2564.817 257.7923 486 -0.236592 0.2520575
Moved 2564.848 259.5 486 -0.2326389 0.2520575
Moved 2564.879 261.5 486 -0.2280093 0.2520575
Moved 2564.91 263.5 486 -0.2233796 0.2520575
Moved 2564.94 267 496.5 -0.2152778 0.2790637
Ended 2564.971 267 496.5 -0.2152778 0.2790637
Candidates 2565.125 13 were eye et street where are re tree refer er request arts r
Began 2565.678 371 347 0.025463 -0.1054527
Moved 2565.709 379.8227 347 0.04588584 -0.1054527
Moved 2565.74 406.1526 347 0.1068349 -0.1054527
Moved 2565.77 438.0438 347 0.1806569 -0.1054527
Moved 2565.801 466.0647 356.7922 0.2455202 -0.08026703
Moved 2565.832 486.4177 360.5479 0.2926335 -0.0706073
Ended 2565.862 503 364 0.3310186 -0.06172839
Accept 2565.924 0 were
Began 2566.6 366 222 0.01388888 -0.4269547
Stationary 2566.631 366 222 0.01388888 -0.4269547
Stationary 2566.661 366 222 0.01388888 -0.4269547
Stationary 2566.692 366 222 0.01388888 -0.4269547
Stationary 2566.723 366 222 0.01388888 -0.4269547
Moved 2566.754 378.2855 222 0.04232754 -0.4269547
Moved 2566.784 383.0246 234.0247 0.05329778 -0.3960272
Moved 2566.815 388.1312 241.6968 0.06511857 -0.3762943
Moved 2566.846 392.4234 248.8469 0.07505427 -0.357904
Moved 2566.876 396.2962 255.5923 0.0840189 -0.3405549
Moved 2566.907 398.8632 260.7264 0.0899611 -0.3273498
Moved 2566.938 401.686 267.3719 0.09649535 -0.3102574
Moved 2566.969 404.559 273.559 0.1031458 -0.2943441
Moved 2567 406.4363 280.3088 0.1074914 -0.2769836
Moved 2567.03 409.002 287.0062 0.1134306 -0.2597579
Moved 2567.061 411.8704 293.6111 0.1200703 -0.2427699
Moved 2567.092 415.4936 301.2404 0.1284573 -0.2231473
Moved 2567.123 420 309.5 0.1388889 -0.2019033
Moved 2567.153 427.4584 321.6112 0.1561537 -0.1707531
Moved 2567.184 436.1201 336.1801 0.176204 -0.1332817
Moved 2567.215 444.684 351.4734 0.1960279 -0.09394712
Moved 2567.245 453.1954 363.4943 0.2157301 -0.06302924
Moved 2567.276 464.1094 381.9415 0.2409941 -0.01558257
Moved 2567.307 473.433 395.7217 0.2625763 0.01986017
Moved 2567.338 482.052 409.0866 0.2825277 0.05423506
Moved 2567.368 488.6892 422.3784 0.2978917 0.08842181
Moved 2567.399 497.3213 438.6426 0.3178733 0.1302535
Moved 2567.43 502.6052 454.5129 0.3301045 0.1710723
Moved 2567.46 506.7396 469.3489 0.339675 0.2092308
Moved 2567.491 511.7042 486.521 0.3511671 0.2533975
Moved 2567.522 516.5739 500.2954 0.3624395 0.2888256
Moved 2567.553 520.9019 509.9019 0.3724581 0.3135337
Moved 2567.583 522 519.0262 0.375 0.3370017
Moved 2567.614 523.8834 525.7668 0.3793598 0.3543385
Moved 2567.645 524 533.5239 0.3796296 0.3742897
Moved 2567.676 524 538.5 0.3796296 0.3870883
Moved 2567.706 524 544.1718 0.3796296 0.4016762
Moved 2567.737 516.6723 551.0936 0.3626674 0.4194794
Moved 2567.768 510.1776 556.8224 0.3476333 0.4342139
Moved 2567.799 503.0777 560.6149 0.3311985 0.4439681
Moved 2567.829 485.8991 563.3001 0.291433 0.4508746
Moved 2567.86 469.9464 563 0.2545057 0.4501028
Moved 2567.891 451.6156 563 0.2120731 0.4501028
Moved 2567.921 435.2072 554.2027 0.1740908 0.427476
Moved 2567.952 412.6833 547.0524 0.1219521 0.4090853
Moved 2567.983 392.5794 539.9626 0.07541528 0.3908502
Moved 2568.014 378.5004 535.1001 0.04282495 0.3783438
Moved 2568.044 364.3354 530.2671 0.01003553 0.3659132
Moved 2568.075 354.7979 526.3989 -0.01204193 0.3559642
Moved 2568.106 348.0506 524.5253 -0.02766063 0.3511451
Moved 2568.137 344.955 524 -0.03482639 0.3497942
Moved 2568.167 342.0834 524 -0.04147351 0.3497942
Moved 2568.198 340.626 524 -0.04484713 0.3497942
Stationary 2568.229 341 524 -0.04398147 0.3497942
Stationary 2568.26 341 524 -0.04398147 0.3497942
Ended 2568.29 354 524 -0.01388888 0.3497942
Candidates 2568.413 13 not boy nor boot note more bout bit vote npr court bore copy
Began 2568.936 328 438 -0.07407407 0.1286007
Stationary 2568.967 328 438 -0.07407407 0.1286007
Moved 2568.997 343.1426 438 -0.03902182 0.1286007
Moved 2569.028 366.2975 438 0.01457761 0.1286007
Moved 2569.059 383.0425 438 0.05333911 0.1286007
Moved 2569.089 405.119 438 0.1044421 0.1286007
Moved 2569.12 423.0103 445 0.145857 0.1466049
Moved 2569.151 436.0701 447.0175 0.1760882 0.1517939
Moved 2569.182 452.0322 449 0.2130375 0.156893
Ended 2569.212 456 449 0.2222222 0.156893
Accept 2569.274 0 not
Began 2569.796 193 374 -0.3865741 -0.03600823
Stationary 2569.827 193 374 -0.3865741 -0.03600823
Stationary 2569.858 193 374 -0.3865741 -0.03600823
Stationary 2569.888 193 374 -0.3865741 -0.03600823
Moved 2569.919 204.5923 374 -0.35974 -0.03600823
Moved 2569.95 211.7507 374 -0.3431696 -0.03600823
Moved 2569.981 219.3664 374 -0.3255407 -0.03600823
Moved 2570.011 224.9728 381.9864 -0.312563 -0.01546718
Moved 2570.042 231.6633 383.5544 -0.2970758 -0.01143404
Moved 2570.073 241.6734 386.8367 -0.2739041 -0.002991986
Moved 2570.104 254.1985 390.5992 -0.244911 0.006685256
Moved 2570.134 264.5188 391.8797 -0.2210213 0.009978572
Moved 2570.165 274.4214 395.7107 -0.1980986 0.01983195
Moved 2570.196 285.9027 400.7416 -0.1715215 0.0327717
Moved 2570.226 301.6393 406.8798 -0.1350941 0.04855898
Moved 2570.257 323.2783 416.1392 -0.08500397 0.07237426
Moved 2570.288 330.9214 419.4607 -0.06731168 0.0809173
Moved 2570.319 346.1198 427.0599 -0.03213013 0.1004625
Moved 2570.349 363 434 0.006944438 0.1183127
Moved 2570.38 378.616 442.308 0.04309257 0.1396809
Moved 2570.411 396.8051 452.9165 0.08519699 0.1669662
Moved 2570.442 410.192 462.5152 0.1161851 0.1916542
Moved 2570.472 422.2957 469.7774 0.1442029 0.2103328
Moved 2570.503 438.1058 477.4423 0.1808005 0.2300471
Moved 2570.534 451.3814 484.1907 0.2115311 0.2474041
Moved 2570.564 463.8687 489.9344 0.2404369 0.2621768
Moved 2570.595 476.6938 495.6163 0.2701247 0.2767909
Moved 2570.626 489.9746 501.7899 0.3008671 0.2926693
Moved 2570.657 498.7959 507.5306 0.3212867 0.3074346
Moved 2570.688 506.5677 510.8559 0.339277 0.3159873
Moved 2570.718 514.3624 514.6812 0.3573203 0.325826
Moved 2570.749 521.1119 518.1119 0.3729442 0.3346498
Moved 2570.78 526.8676 520.4338 0.3862675 0.3406217
Moved 2570.81 530.8687 522.9343 0.3955293 0.3470533
Moved 2570.841 537.412 524.804 0.410676 0.3518621
Ended 2570.872 547 526 0.4328704 0.3549381
Candidates 2570.933 13 so do ago sp ship ap zip stop shop gdp dip di ai
Began 2571.487 375 403 0.03472219 0.03858017
Stationary 2571.517 375 403 0.03472219 0.03858017
Moved 2571.548 392.4868 403 0.07520099 0.03858017
Moved 2571.579 412.7162 403 0.1220284 0.03858017
Moved 2571.61 431.4959 411.4994 0.1654997 0.06044078
Moved 2571.64 449.6753 416.7644 0.2075817 0.07398248
Moved 2571.671 470.7488 423.7495 0.2563629 0.09194825
Moved 2571.702 490.5187 428.6708 0.3021267 0.104606
Ended 2571.732 496.5 430 0.3159723 0.1080246
Accept 2571.794 0 so
Began 2572.409 225 375 -0.3125 -0.03343629
Stationary 2572.439 225 375 -0.3125 -0.03343629
Stationary 2572.47 225 375 -0.3125 -0.03343629
Stationary 2572.501 225 375 -0.3125 -0.03343629
Stationary 2572.531 225 375 -0.3125 -0.03343629
Stationary 2572.562 225 375 -0.3125 -0.03343629
Stationary 2572.593 225 375 -0.3125 -0.03343629
Stationary 2572.624 225 375 -0.3125 -0.03343629
Stationary 2572.654 225 375 -0.3125 -0.03343629
Stationary 2572.685 225 375 -0.3125 -0.03343629
Stationary 2572.716 225 375 -0.3125 -0.03343629
Stationary 2572.747 225 375 -0.3125 -0.03343629
Moved 2572.777 234.5266 375 -0.2904476 -0.03343629
Moved 2572.808 236.2004 375 -0.2865732 -0.03343629
Moved 2572.839 237.9636 375 -0.2824917 -0.03343629
Moved 2572.87 242.6337 375 -0.2716814 -0.03343629
Moved 2572.9 249.0888 384.6962 -0.256739 -0.008497395
Moved 2572.931 258.8361 390.2689 -0.2341756 0.005835663
Moved 2572.962 273.513 400.3665 -0.2002013 0.03180661
Moved 2572.992 289.711 413.7592 -0.1627059 0.06625309
Moved 2573.023 307.7796 427.1283 -0.1208806 0.1006385
Moved 2573.054 324 440 -0.08333336 0.1337448
Moved 2573.085 339.2563 453.2563 -0.0480178 0.1678403
Moved 2573.115 354.6532 465.6532 -0.0123769 0.1997252
Moved 2573.146 368.9705 474.9803 0.02076507 0.2237148
Moved 2573.177 380.0938 483.0939 0.04651348 0.2445829
Moved 2573.208 392.9963 493.5971 0.07638037 0.2715974
Moved 2573.238 399.7975 500.5316 0.09212374 0.2894331
Moved 2573.269 404.138 506.2759 0.1021712 0.3042076
Moved 2573.3 408.6474 513.2947 0.1126097 0.3222601
Moved 2573.331 411.5118 519.0236 0.1192403 0.3369949
Moved 2573.361 413 524.7621 0.1226852 0.3517544
Moved 2573.392 414 526.937 0.125 0.357348
Moved 2573.423 414 529.7046 0.125 0.3644664
Moved 2573.453 414 531.2267 0.125 0.3683813
Moved 2573.484 415.5 532 0.1284723 0.3703703
Moved 2573.515 416.0513 532 0.1297483 0.3703703
Moved 2573.546 417.9204 532 0.134075 0.3703703
Moved 2573.576 421.5847 532 0.142557 0.3703703
Moved 2573.607 425.5 532 0.1516204 0.3703703
Moved 2573.638 431.4698 532 0.1654392 0.3703703
Moved 2573.669 437.2187 532 0.1787469 0.3703703
Moved 2573.699 442.9453 532 0.1920028 0.3703703
Moved 2573.73 446.5155 532 0.2002673 0.3703703
Moved 2573.761 450.3922 532 0.2092411 0.3703703
Moved 2573.792 454.2532 532 0.2181786 0.3703703
Moved 2573.822 459.2433 532 0.2297297 0.3703703
Moved 2573.853 463.2519 532 0.2390091 0.3703703
Moved 2573.884 468.9872 533 0.2522853 0.3729423
Moved 2573.915 476.7337 535.3668 0.2702169 0.3790298
Moved 2573.945 486.7434 536.9359 0.2933875 0.3830654
Moved 2573.976 497.1348 539.7837 0.3174417 0.3903901
Moved 2574.007 506.6306 542.6577 0.3394229 0.397782
Moved 2574.037 516.5797 545 0.3624529 0.4038065
Moved 2574.068 526.188 547.047 0.3846945 0.4090714
Moved 2574.099 532.8351 548.9175 0.4000814 0.4138825
Moved 2574.13 536.7973 550.7973 0.409253 0.4187172
Moved 2574.16 539.5 551 0.4155093 0.4192385
Moved 2574.191 539 552 0.4143518 0.4218106
Stationary 2574.222 539 552 0.4143518 0.4218106
Stationary 2574.252 539 552 0.4143518 0.4218106
Moved 2574.283 522.313 548.3546 0.3757246 0.4124346
Moved 2574.314 498.4558 538.8186 0.3204995 0.3879078
Moved 2574.345 467.1056 528.9475 0.2479297 0.3625193
Moved 2574.375 439.8964 519.7241 0.1849454 0.3387965
Moved 2574.406 422.4975 513.7136 0.1446702 0.3233373
Moved 2574.437 406.1074 510 0.1067302 0.3137859
Moved 2574.468 403.2337 508.6169 0.1000781 0.3102285
Moved 2574.498 402 509 0.09722222 0.3112139
Stationary 2574.529 402 509 0.09722222 0.3112139
Moved 2574.56 402 507.5 0.09722222 0.3073559
Stationary 2574.591 402 507.5 0.09722222 0.3073559
Moved 2574.621 402 508 0.09722222 0.3086419
Moved 2574.652 408.4809 508 0.1122243 0.3086419
Moved 2574.683 410.5 506.5 0.1168981 0.3047839
Moved 2574.714 411 507 0.1180555 0.3060699
Moved 2574.744 411 505.7496 0.1180555 0.3028539
Moved 2574.775 411 503.8823 0.1180555 0.2980512
Moved 2574.806 398.0247 496.0148 0.08802027 0.2778158
Moved 2574.836 383.2933 485.3524 0.05391975 0.2503918
Moved 2574.867 362.208 471.0057 0.005111099 0.2134921
Moved 2574.898 340.3512 455.626 -0.04548326 0.1739352
Moved 2574.929 321.1339 443.4226 -0.08996774 0.1425478
Moved 2574.959 308.0932 436.0466 -0.1201546 0.1235767
Moved 2574.99 295.3546 429.9418 -0.1496422 0.107875
Moved 2575.021 284.3976 424.1988 -0.1750056 0.09310384
Moved 2575.052 278.0828 421.0414 -0.1896232 0.08498289
Moved 2575.082 272.1846 419.1846 -0.2032763 0.08020739
Moved 2575.113 266.6295 417 -0.2161355 0.0745884
Moved 2575.144 263.442 416 -0.2235139 0.07201634
Moved 2575.175 259.8488 415 -0.2318314 0.06944436
Moved 2575.205 257.0567 414 -0.2382946 0.06687239
Moved 2575.236 255.1766 414 -0.2426468 0.06687239
Moved 2575.267 253.5 413 -0.2465278 0.06430033
Stationary 2575.297 253.5 413 -0.2465278 0.06430033
Moved 2575.328 253 413 -0.2476852 0.06430033
Stationary 2575.359 253 413 -0.2476852 0.06430033
Ended 2575.39 253 413 -0.2476852 0.06430033
Candidates 2575.543 13 stupid did site supports sports store serious asia speed aids spots stores aid
Began 2576.004 326 400 -0.07870371 0.03086416
Moved 2576.035 351.5825 400 -0.01948491 0.03086416
Moved 2576.066 398.4492 409.2472 0.08900265 0.05464812
Moved 2576.096 434.4769 414.123 0.1724003 0.06718883
Moved 2576.127 462.6441 417.6271 0.237602 0.0762014
Moved 2576.158 486.4435 420.4919 0.2926934 0.08356977
Ended 2576.189 516.5561 421 0.3623984 0.08487643
Accept 2576.25 0 stupid
Began 2576.619 321 423 -0.09027779 0.09002049
Moved 2576.65 347.0428 423 -0.0299935 0.09002049
Moved 2576.68 384.5889 423 0.05691886 0.09002049
Moved 2576.711 422.5 423 0.144676 0.09002049
Moved 2576.742 459.4022 423 0.2300978 0.09002049
Moved 2576.773 490.1101 423 0.3011809 0.09002049
Moved 2576.803 519.9579 430 0.3702729 0.1080246
Moved 2576.834 543.7538 431 0.425356 0.1105966
Moved 2576.865 564.8339 432.5477 0.4741525 0.1145773
Moved 2576.896 584.9268 434.4181 0.520664 0.1193881
Moved 2576.926 604.0735 435 0.564985 0.1208847
Moved 2576.957 619.9651 437.8275 0.6017711 0.1281571
Moved 2576.988 641.3315 445.6658 0.6512304 0.1483173
Moved 2577.019 666.3262 458.6631 0.7090883 0.1817466
Ended 2577.049 677 464 0.7337962 0.1954732
PhraseEnd 2577.111
