the five boxing wizards jump quickly
the five boxing wizards jump quickly
FixStart
List

0.6 0.6
432 388.8
Began 1004.916 449 141 0.2060185 -0.6352881
Stationary 1004.946 449 141 0.2060185 -0.6352881
Stationary 1004.977 449 141 0.2060185 -0.6352881
Moved 1005.008 441.3651 159.6349 0.1883452 -0.5873588
Moved 1005.038 434.9823 179.053 0.1735702 -0.5374153
Moved 1005.069 428.4052 195.3248 0.1583453 -0.4955638
Moved 1005.1 422.523 213.1696 0.1447291 -0.4496668
Moved 1005.131 417.4079 231.0723 0.1328887 -0.4036208
Moved 1005.161 412.6925 250.0763 0.1219734 -0.3547421
Moved 1005.192 411 269.1446 0.1180555 -0.3056981
Moved 1005.223 410.3334 283.6666 0.1165125 -0.2683474
Moved 1005.253 410 295.6916 0.1157407 -0.2374187
Moved 1005.284 409 302.5828 0.113426 -0.2196945
Moved 1005.315 408 307.1464 0.1111111 -0.2079569
Moved 1005.346 407 310.7193 0.1087963 -0.1987673
Moved 1005.376 407 313.5868 0.1087963 -0.191392
Moved 1005.407 407 316.4582 0.1087963 -0.1840067
Moved 1005.438 407 320.3296 0.1087963 -0.1740495
Moved 1005.469 407 322.5 0.1087963 -0.1684671
Moved 1005.499 417.5 323 0.1331019 -0.1671811
Stationary 1005.53 417.5 323 0.1331019 -0.1671811
Moved 1005.561 414 323 0.125 -0.1671811
Moved 1005.591 414 309.08 0.125 -0.2029836
Moved 1005.622 414 289.9805 0.125 -0.2521077
Moved 1005.653 417.4601 267.8898 0.1330093 -0.3089255
Moved 1005.684 420.2843 252.5784 0.1395471 -0.3483067
Moved 1005.714 426.2894 236.1318 0.1534476 -0.3906076
Moved 1005.745 432.0246 219.9139 0.1667235 -0.4323201
Moved 1005.776 435.6551 205.7244 0.1751276 -0.468816
Moved 1005.806 439.4059 193.3763 0.18381 -0.5005752
Moved 1005.837 443.2873 179.851 0.1927946 -0.5353628
Moved 1005.868 446.1516 169.5454 0.1994249 -0.5618688
Moved 1005.899 449.709 162.8732 0.2076596 -0.57903
Moved 1005.929 455.7309 153.269 0.2215993 -0.6037319
Moved 1005.96 463.3915 144.6085 0.2393321 -0.6260069
Moved 1005.991 468.6546 140.6727 0.2515152 -0.6361298
Moved 1006.021 473.7199 135.2802 0.2632404 -0.6499996
Moved 1006.052 478.4383 131.2809 0.2741628 -0.6602858
Moved 1006.083 484.7937 127.4021 0.2888743 -0.670262
Moved 1006.114 491.1986 123.8677 0.3037004 -0.6793528
Moved 1006.144 498.8965 123 0.3215196 -0.6815844
Moved 1006.175 504.6757 122 0.3348975 -0.6841564
Moved 1006.206 509.7091 121.2909 0.3465488 -0.6859801
Moved 1006.237 513 121 0.3541666 -0.6867284
Moved 1006.267 514.0612 121 0.3566232 -0.6867284
Moved 1006.298 515.3734 121 0.3596607 -0.6867284
Stationary 1006.329 515.3734 121 0.3596607 -0.6867284
Moved 1006.359 516 121 0.3611111 -0.6867284
Moved 1006.39 516 136.6055 0.3611111 -0.6465909
Moved 1006.421 499.3412 156.0541 0.322549 -0.5965687
Moved 1006.452 486.7902 169.8065 0.2934958 -0.5611973
Moved 1006.482 470.7181 182.2819 0.2562919 -0.5291104
Moved 1006.513 452.8933 192.3314 0.2150307 -0.5032628
Moved 1006.544 437.0154 201.9923 0.1782765 -0.4784149
Moved 1006.574 420.8907 209.5547 0.1409508 -0.4589643
Moved 1006.605 405.3907 219.1655 0.1050712 -0.434245
Moved 1006.636 392.2101 228.7899 0.07456034 -0.409491
Moved 1006.667 383.7787 236.2213 0.0550433 -0.3903773
Moved 1006.697 373.0976 244.9268 0.0303185 -0.3679868
Moved 1006.728 365.4794 249.8402 0.01268377 -0.3553493
Moved 1006.759 358.5774 254.7113 -0.003293057 -0.3428208
Moved 1006.789 354.7393 258.2607 -0.01217763 -0.3336916
Moved 1006.82 350.872 261.1279 -0.02112955 -0.326317
Moved 1006.851 346.9926 264.0074 -0.03010963 -0.3189111
Moved 1006.882 345 266.6494 -0.03472224 -0.3121158
Moved 1006.912 344 271.7901 -0.03703703 -0.2988939
Moved 1006.943 344 276.5509 -0.03703703 -0.286649
Moved 1006.974 344 278 -0.03703703 -0.2829219
Moved 1007.004 344 279.7241 -0.03703703 -0.2784876
Ended 1007.035 344 280.5 -0.03703703 -0.2764919
Candidates 1007.097 13 the where there further title take she white either turkey right edge turner
Began 1008.11 459 218 0.2291666 -0.4372429
Stationary 1008.141 459 218 0.2291666 -0.4372429
Stationary 1008.172 459 218 0.2291666 -0.4372429
Moved 1008.203 443.5 218 0.193287 -0.4372429
Moved 1008.233 431.6445 218 0.1658437 -0.4372429
Moved 1008.264 414.5303 208.4281 0.1262275 -0.4618618
Moved 1008.295 408.5734 211 0.1124384 -0.455247
Moved 1008.325 400.3211 211 0.09333581 -0.455247
Moved 1008.356 390.4468 211 0.07047881 -0.455247
Moved 1008.387 384.8932 211 0.05762309 -0.455247
Moved 1008.417 379.1421 211 0.04431049 -0.455247
Moved 1008.448 376.5276 211 0.03825824 -0.455247
Moved 1008.479 374.8311 211 0.03433118 -0.455247
Stationary 1008.51 375 211 0.03472219 -0.455247
Moved 1008.54 380.6256 224.411 0.04774451 -0.4207536
Moved 1008.571 390.4382 232.8286 0.07045884 -0.3991034
Moved 1008.602 402.416 240.4496 0.09818504 -0.3795021
Moved 1008.633 423.6237 251.2079 0.1472772 -0.3518316
Moved 1008.663 440.4555 256.7016 0.1862397 -0.3377017
Moved 1008.694 456.1432 260.2286 0.2225537 -0.32863
Moved 1008.725 463.2937 261.6588 0.2391058 -0.3249518
Moved 1008.755 483.1266 267.6253 0.2850152 -0.3096057
Moved 1008.786 491.3725 271.1862 0.3041029 -0.300447
Moved 1008.817 503.7469 276.8735 0.3327475 -0.2858193
Moved 1008.848 514.395 281.7983 0.3573957 -0.2731526
Moved 1008.878 522.8859 287.6644 0.3770506 -0.258065
Moved 1008.909 534.7168 294.3584 0.4044369 -0.2408478
Moved 1008.94 543.1757 301.1171 0.4240177 -0.2234644
Moved 1008.97 551.8632 306.8632 0.4441278 -0.2086852
Moved 1009.001 561.8707 317.3384 0.4672934 -0.1817429
Moved 1009.032 575.3735 334.0603 0.4985498 -0.1387339
Moved 1009.063 579.2172 342.6517 0.5074473 -0.1166365
Moved 1009.093 581.8031 348.4092 0.5134331 -0.1018282
Moved 1009.124 583.6093 353.2186 0.5176142 -0.08945841
Moved 1009.155 585 358.9725 0.5208333 -0.07465935
Moved 1009.186 586 364.7184 0.5231482 -0.05988077
Moved 1009.216 586 368.9174 0.5231482 -0.04908095
Moved 1009.247 586 374.5789 0.5231482 -0.03451924
Moved 1009.278 586 377.6594 0.5231482 -0.02659637
Moved 1009.308 586 379 0.5231482 -0.02314815
Moved 1009.339 586 381.0333 0.5231482 -0.01791864
Stationary 1009.37 586 381.0333 0.5231482 -0.01791864
Stationary 1009.401 586 381 0.5231482 -0.01800419
Moved 1009.431 576.5521 381 0.501278 -0.01800419
Moved 1009.462 562.0784 365.8941 0.4677742 -0.05685688
Moved 1009.493 546.6846 348.5585 0.4321403 -0.1014443
Moved 1009.523 530.3624 328.5074 0.3943574 -0.153016
Moved 1009.554 514.6038 304.6868 0.3578791 -0.2142831
Moved 1009.585 501.6256 283.5948 0.3278371 -0.2685319
Moved 1009.616 491.3625 260.3 0.3040798 -0.3284466
Moved 1009.646 485.3873 243.3556 0.2902485 -0.3720279
Moved 1009.677 478.8045 222.8158 0.2750105 -0.4248565
Moved 1009.708 474.0476 202.6667 0.2639992 -0.4766802
Moved 1009.738 471.6554 187.2772 0.2584616 -0.5162624
Moved 1009.769 468.0976 174.4878 0.2502258 -0.5491569
Moved 1009.8 465.2293 161.1466 0.2435864 -0.5834707
Moved 1009.831 462.3574 149.4296 0.2369384 -0.6136071
Moved 1009.861 458.5 138 0.2280092 -0.6430042
Moved 1009.892 454.9449 129.8346 0.2197797 -0.6640058
Moved 1009.923 452.0921 122.2762 0.2131762 -0.6834459
Moved 1009.954 449.2072 116.4143 0.206498 -0.6985229
Moved 1009.984 448 112.5638 0.2037037 -0.7084262
Moved 1010.015 446 107.6731 0.199074 -0.7210054
Moved 1010.046 444.0082 103.0165 0.1944635 -0.7329823
Moved 1010.076 442.133 98.26599 0.1901227 -0.7452007
Moved 1010.107 441 94.58972 0.1875 -0.7546561
Moved 1010.138 437.7218 86.16553 0.1799116 -0.7763231
Moved 1010.169 434.8539 78.26929 0.1732729 -0.7966326
Moved 1010.199 433.2445 74.48914 0.1695475 -0.8063549
Moved 1010.23 430.4632 71.46313 0.1631092 -0.8141381
Moved 1010.261 428.5901 67.18018 0.1587733 -0.8251538
Moved 1010.292 425.7158 64.43152 0.1521199 -0.8322233
Moved 1010.322 424.1567 64 0.1485109 -0.8333334
Moved 1010.353 422.6393 62.63928 0.1449983 -0.8368332
Moved 1010.384 420.3877 63 0.1397863 -0.8359054
Moved 1010.414 416.5034 79.48279 0.130795 -0.7935112
Moved 1010.445 409.9635 99.18262 0.1156562 -0.7428431
Moved 1010.476 403.2089 125.0601 0.1000205 -0.6762859
Moved 1010.507 398.4877 142.7808 0.08909185 -0.630708
Moved 1010.537 393.6231 160.3192 0.07783115 -0.5855988
Moved 1010.568 387.735 177.6625 0.06420146 -0.5409917
Moved 1010.599 382.9943 192.0284 0.05322764 -0.5040421
Moved 1010.629 378.1308 205.3462 0.04196941 -0.4697886
Moved 1010.66 374.5794 220.103 0.03374865 -0.4318338
Moved 1010.691 370.6993 237.5033 0.02476702 -0.38708
Moved 1010.722 369 252.9578 0.02083332 -0.3473309
Moved 1010.752 367 266.5728 0.01620372 -0.3123129
Moved 1010.783 366 279.1848 0.01388888 -0.2798745
Moved 1010.814 366 289.6874 0.01388888 -0.2528616
Moved 1010.844 364.7015 296.597 0.01088311 -0.23509
Moved 1010.875 364.1427 304.4293 0.009589492 -0.2149452
Moved 1010.906 363 314.1868 0.006944438 -0.1898488
Moved 1010.937 362 324.79 0.004629592 -0.1625774
Moved 1010.967 360.5305 334.4083 0.001228154 -0.1378387
Moved 1010.998 361 343.0078 0.002314846 -0.1157207
Moved 1011.029 360 350.6307 0 -0.09611451
Moved 1011.059 360 356.5099 0 -0.08099309
Moved 1011.09 360 360.3784 0 -0.07104339
Ended 1011.121 360 363 0 -0.06430049
Accept 1011.213 0 the
Candidates 1011.213 13 dive five drive driver drove rice size derive river source soccer space live
Began 1012.78 423 268 0.1458333 -0.308642
Stationary 1012.81 423 268 0.1458333 -0.308642
Moved 1012.841 412.0788 288.8425 0.1205527 -0.2550348
Moved 1012.872 403.5 307.5 0.1006944 -0.2070474
Moved 1012.903 394.8535 330.3908 0.08067926 -0.1481718
Moved 1012.933 386.2589 356.137 0.06078452 -0.08195225
Moved 1012.964 379.4221 382.8895 0.04495859 -0.01314438
Moved 1012.995 374.5468 405.0394 0.03367315 0.04382565
Moved 1013.026 370.8288 433.3693 0.02506673 0.1166906
Moved 1013.056 369 449.1849 0.02083332 0.1573684
Moved 1013.087 367.0785 458.7645 0.01638542 0.1820075
Moved 1013.118 367 462.9797 0.01620372 0.192849
Moved 1013.148 367 466.3571 0.01620372 0.2015355
Moved 1013.179 367 471.2255 0.01620372 0.2140572
Moved 1013.21 367 475.6451 0.01620372 0.2254245
Moved 1013.241 367 482.2621 0.01620372 0.2424435
Moved 1013.271 367 489 0.01620372 0.2597736
Moved 1013.302 366 494.3765 0.01388888 0.2736019
Ended 1013.333 366 495 0.01388888 0.2752057
Accept 1013.394 1 five
Began 1014.07 445 253 0.1967593 -0.3472223
Stationary 1014.101 445 253 0.1967593 -0.3472223
