they might find your comment offensive
Moved 3291.963 346.4474 579.1491 -0.03137181 0.4916385
Moved 3291.993 363.6188 581.9365 0.008376936 0.4988077
Moved 3292.024 377.1537 584.7885 0.03970772 0.506143
Moved 3292.055 385.9903 587 0.06016264 0.5118312
Moved 3292.086 392.5384 589 0.0753203 0.5169753
Moved 3292.116 396.0496 589 0.08344819 0.5169753
Ended 3292.147 398 589 0.08796295 0.5169753
Candidates 3292.239 13 they that turkey tiger t yet gift higher user today r try trust
Began 3292.885 290 483 -0.162037 0.2443414
Stationary 3292.915 290 483 -0.162037 0.2443414
Moved 3292.946 306.167 483 -0.1246134 0.2443414
Moved 3292.977 340.4812 483 -0.04518241 0.2443414
Moved 3293.007 377.1872 483 0.03978521 0.2443414
Moved 3293.038 421.7197 483 0.1428695 0.2443414
Moved 3293.069 447.7941 483 0.2032271 0.2443414
Moved 3293.1 462.5 483 0.2372685 0.2443414
Moved 3293.13 465.0783 483 0.2432367 0.2443414
Ended 3293.161 466 483 0.2453704 0.2443414
Accept 3293.222 0 they
Began 3294.451 343 538 -0.03935183 0.3858024
Stationary 3294.482 343 538 -0.03935183 0.3858024
Moved 3294.513 343 525.0619 -0.03935183 0.3525254
Moved 3294.543 355.6821 502.0497 -0.009995203 0.2933376
Moved 3294.574 374.3824 459.2353 0.03329247 0.1832183
Moved 3294.605 395.9153 421.5762 0.08313725 0.08635835
Moved 3294.636 411.8863 390.2047 0.1201071 0.005670477
Moved 3294.666 423.054 368.8919 0.1459585 -0.04914641
Moved 3294.697 430.7554 353.4892 0.1637856 -0.08876242
Moved 3294.728 435.2555 344.2335 0.1742025 -0.1125682
Moved 3294.759 437 340.3618 0.1782407 -0.1225263
Moved 3294.789 439 336.9343 0.1828703 -0.1313418
Moved 3294.82 439 335.5 0.1828703 -0.1350309
Moved 3294.851 440 335 0.1851852 -0.1363169
Stationary 3294.881 440 335 0.1851852 -0.1363169
Moved 3294.912 440 398.783 0.1851852 0.0277341
Moved 3294.943 433 458.1255 0.1689814 0.1803639
Moved 3294.974 433 517.4872 0.1689814 0.3330431
Moved 3295.004 448.0337 548.1683 0.2037816 0.4119555
Moved 3295.035 453.7996 570.1983 0.2171287 0.4686169
Moved 3295.066 459.5347 590.1389 0.2304044 0.5199044
Moved 3295.096 464.5033 603.2582 0.2419057 0.5536477
Moved 3295.127 468.1924 613.5771 0.2504453 0.5801879
Moved 3295.158 468 618.064 0.25 0.5917282
Moved 3295.189 468 620 0.25 0.5967077
Moved 3295.219 459.5756 620 0.230499 0.5967077
Moved 3295.25 436.2804 609.2804 0.176575 0.5691367
Moved 3295.281 399.7339 592.2581 0.09197662 0.525355
Moved 3295.312 371.4298 571.8224 0.026458 0.4727941
Moved 3295.342 342.2415 550.4312 -0.04110754 0.4177755
Moved 3295.373 321.6721 533.1475 -0.08872211 0.3733216
Moved 3295.404 306.2698 514.9237 -0.1243755 0.3264498
Moved 3295.434 295.4113 501.5142 -0.1495107 0.2919604
Moved 3295.465 285.7112 487.1854 -0.1719648 0.2551063
Moved 3295.496 276.0864 471.8107 -0.1942444 0.2155624
Moved 3295.527 268.5 459 -0.2118056 0.1826131
Moved 3295.557 264.9338 449.9008 -0.2200606 0.1592096
Moved 3295.588 261.1043 441.3128 -0.2289253 0.1371213
Moved 3295.619 259 435.4528 -0.2337963 0.1220493
Moved 3295.649 258 431.4784 -0.2361111 0.1118271
Moved 3295.68 258 431 -0.2361111 0.1105966
Stationary 3295.711 258 431 -0.2361111 0.1105966
Stationary 3295.742 258 431 -0.2361111 0.1105966
Moved 3295.772 286.4076 455.9179 -0.1703527 0.1746859
Moved 3295.803 315.489 487.1868 -0.1030346 0.25511
Moved 3295.834 333.2909 508.5061 -0.06182655 0.3099436
Moved 3295.865 343.9839 521.7807 -0.03707434 0.3440861
Moved 3295.895 353.784 532.784 -0.01438881 0.3723867
Moved 3295.926 360.9359 540.9359 0.00216643 0.3933536
Moved 3295.957 364.3356 545.6713 0.01003623 0.405533
Moved 3295.987 367.8809 547.8809 0.0182427 0.4112161
Moved 3296.018 370.7546 550.7546 0.02489497 0.4186075
Moved 3296.049 372.6281 552.6281 0.02923161 0.4234259
Moved 3296.08 374.2504 553 0.032987 0.4243826
Moved 3296.11 375.007 554 0.03473858 0.4269547
Stationary 3296.141 375.007 554 0.03473858 0.4269547
Moved 3296.172 376.7618 555 0.03880044 0.4295266
Moved 3296.202 377 555 0.03935188 0.4295266
Moved 3296.233 378 555 0.04166663 0.4295266
Moved 3296.264 379.5 555 0.0451389 0.4295266
Stationary 3296.295 379.5 555 0.0451389 0.4295266
Moved 3296.325 380 539.0362 0.04629632 0.3884675
Moved 3296.356 380 521.8272 0.04629632 0.3442057
Moved 3296.387 380 509.028 0.04629632 0.3112858
Moved 3296.417 380 497.7719 0.04629632 0.2823349
Moved 3296.448 380 488.5564 0.04629632 0.2586327
Moved 3296.479 380 481.0402 0.04629632 0.2393007
Moved 3296.51 380 476.301 0.04629632 0.2271116
Moved 3296.541 380 474.1017 0.04629632 0.2214551
Moved 3296.571 380 471.2304 0.04629632 0.2140698
Stationary 3296.602 380 471 0.04629632 0.2134772
Moved 3296.633 380 469.626 0.04629632 0.2099434
Moved 3296.663 370.7086 482.3885 0.02478838 0.2427688
Moved 3296.694 362.3116 523.1301 0.005351007 0.3475567
Moved 3296.725 360 578.4306 0 0.4897906
Moved 3296.755 360 608.9738 0 0.5683481
Moved 3296.786 360 622.7737 0 0.6038418
Moved 3296.817 360 630.1156 0 0.6227251
Moved 3296.848 360 634.9262 0 0.6350982
Moved 3296.878 360 638.9555 0 0.6454616
Ended 3296.909 358.6377 641.7245 -0.003153433 0.6525836
Candidates 3297.032 13 might much niche night move movie nice mount middle mint bobby must mighty
Began 3297.677 374 588 0.03240744 0.5144032
Moved 3297.708 382.5809 588 0.05227049 0.5144032
Moved 3297.739 425.3308 576.3824 0.1512288 0.4845225
Moved 3297.769 482.0676 569.042 0.2825637 0.4656429
Moved 3297.8 513.8425 564.3596 0.3561168 0.4535997
Moved 3297.831 536.1869 561.3022 0.40784 0.445736
Moved 3297.861 547.7003 557.4332 0.4344913 0.435785
Moved 3297.892 554.9001 554.5499 0.4511578 0.4283691
Ended 3297.923 559 552 0.4606481 0.4218106
Accept 3297.984 0 might
Began 3299.121 377 447 0.03935188 0.1517489
Stationary 3299.152 377 447 0.03935188 0.1517489
Moved 3299.183 361.4534 447 0.003364285 0.1517489
Moved 3299.213 348.8666 447 -0.0257718 0.1517489
Moved 3299.244 330.5049 447 -0.06827582 0.1517489
Moved 3299.275 313.3324 447 -0.1080268 0.1517489
Moved 3299.305 296.7732 456.6454 -0.1463584 0.176557
Moved 3299.336 283.9047 459.2191 -0.1761465 0.1831765
Moved 3299.367 274.8165 461 -0.197184 0.1877571
Moved 3299.397 268.0363 463 -0.2128789 0.1929011
Moved 3299.428 266 465.5 -0.2175926 0.1993312
Moved 3299.459 265 472.1152 -0.2199074 0.2163455
Moved 3299.49 285.9119 489.6729 -0.1715003 0.2615044
Moved 3299.521 328.3994 518.9688 -0.07314955 0.3368538
Moved 3299.551 369.3081 546.2311 0.02154658 0.4069728
Moved 3299.582 409.2469 574.8053 0.1139974 0.4804662
Moved 3299.613 426.7963 586.4371 0.1546211 0.5103833
Moved 3299.643 440.9195 596.6896 0.1873138 0.5367531
Moved 3299.674 447.5512 601.5512 0.2026649 0.5492571
Moved 3299.705 451 604 0.2106482 0.5555555
Moved 3299.736 452.08 605.0801 0.2131483 0.5583335
Stationary 3299.766 452 605 0.2129629 0.5581275
Moved 3299.797 442.8772 570.1403 0.1918453 0.4684678
Moved 3299.828 421.5042 508.2976 0.1423708 0.3094074
Moved 3299.858 400.445 449.9379 0.09362271 0.1593051
Moved 3299.889 385.8246 408.2386 0.05977909 0.05205405
Moved 3299.92 375.5963 373.6878 0.03610243 -0.0368112
Moved 3299.951 370.0254 346.1779 0.02320697 -0.1075672
Moved 3299.981 365 322.5 0.01157403 -0.1684671
Moved 3300.012 364 301.7179 0.009259283 -0.221919
Moved 3300.043 362.7479 287.9915 0.006360809 -0.2572237
Moved 3300.073 363 279.6292 0.006944438 -0.2787314
Moved 3300.104 363 273.7416 0.006944438 -0.2938744
Moved 3300.135 363 269.5 0.006944438 -0.304784
Moved 3300.166 363 264.2455 0.006944438 -0.3182986
Moved 3300.196 363 261.7485 0.006944438 -0.3247209
Moved 3300.227 363 259.2045 0.006944438 -0.3312641
Moved 3300.258 359.0013 259 -0.002311766 -0.3317901
Moved 3300.289 328.2714 302.6122 -0.07344578 -0.2196188
Moved 3300.319 321.7963 312.3055 -0.08843441 -0.1946876
Moved 3300.35 302.4236 341.4352 -0.1332787 -0.1197654
Moved 3300.381 283.8142 368.3795 -0.176356 -0.05046444
Moved 3300.411 269.3436 393.6486 -0.2098527 0.01452827
Moved 3300.442 259.0884 410.5952 -0.2335916 0.05811523
Moved 3300.473 251.6985 422.5024 -0.2506979 0.08874077
Moved 3300.504 245.1019 434.8301 -0.2659677 0.1204478
Moved 3300.534 242.3723 442.2553 -0.2722862 0.1395455
Moved 3300.565 241 446.38 -0.275463 0.1501543
Ended 3300.596 241 449 -0.275463 0.156893
Candidates 3300.749 13 signs find sound sigma funds runs topics fund success sounds succeed found drives
Began 3301.763 344 439 -0.03703703 0.1311728
Stationary 3301.794 344 439 -0.03703703 0.1311728
Moved 3301.825 363.0755 474.8915 0.007119179 0.2234864
Moved 3301.855 384.7941 515.5881 0.05739371 0.3281587
Moved 3301.886 404.1497 553.0395 0.1021983 0.4244842
Moved 3301.917 416.0244 571.5305 0.1296861 0.4720435
Moved 3301.948 423.766 582.1489 0.1476064 0.4993542
Moved 3301.978 426.9257 586.9257 0.1549206 0.51164
Ended 3302.009 428 588 0.1574074 0.5144032
Accept 3302.101 1 find
Began 3303.269 367 392 0.01620372 0.01028803
Stationary 3303.299 367 392 0.01620372 0.01028803
Stationary 3303.33 367 392 0.01620372 0.01028803
Moved 3303.361 357.7153 407.4964 -0.005288671 0.05014502
Moved 3303.392 352.9665 443.3013 -0.01628121 0.1422358
Moved 3303.422 351 486.7705 -0.02083332 0.2540393
Moved 3303.453 351 520.472 -0.02083332 0.34072
Moved 3303.484 351 544.798 -0.02083332 0.4032871
Moved 3303.514 351 557.7783 -0.02083332 0.4366725
Moved 3303.545 351 565.1331 -0.02083332 0.4555893
Moved 3303.576 351 569.2031 -0.02083332 0.4660572
Moved 3303.607 351 571.9667 -0.02083332 0.4731652
Moved 3303.637 351 574.8502 -0.02083332 0.4805818
Moved 3303.668 377 576.5 0.03935188 0.484825
Moved 3303.699 432.3042 567.4142 0.1673707 0.4614563
Moved 3303.729 478.4918 561.8011 0.2742864 0.4470191
Moved 3303.76 521.7282 559 0.3743708 0.4398148
Moved 3303.791 546.6423 559 0.4320425 0.4398148
Moved 3303.822 565.3802 559 0.4754171 0.4398148
Moved 3303.852 574.5247 559 0.4965848 0.4398148
Moved 3303.883 578.1493 567.0449 0.5049752 0.4605062
Moved 3303.914 580.6558 567 0.5107772 0.4603909
Moved 3303.945 582 568 0.513889 0.4629629
Moved 3303.975 583.4041 568 0.5171391 0.4629629
Moved 3304.006 583 569 0.5162038 0.4655349
Moved 3304.037 583 570.5 0.5162038 0.4693929
Moved 3304.067 583 570 0.5162038 0.4681069
Moved 3304.098 583 571.1556 0.5162038 0.4710791
Moved 3304.129 583 572 0.5162038 0.4732509
Moved 3304.159 567.0651 573 0.4793173 0.4758229
Moved 3304.19 550.9865 574 0.4420982 0.478395
Moved 3304.221 530.5 574 0.3946759 0.478395
Moved 3304.252 501.8585 574 0.3283761 0.478395
Moved 3304.282 473.7444 566.2676 0.2632972 0.4585071
Moved 3304.313 447.1412 566 0.2017157 0.4578188
Moved 3304.344 422.2238 564 0.1440365 0.4526748
Moved 3304.375 397.3538 563 0.08646706 0.4501028
Moved 3304.405 379.3528 561.7255 0.04479825 0.4468246
Moved 3304.436 359.9884 560.8555 -2.682209E-05 0.4445871
Moved 3304.467 342.3261 561 -0.04091173 0.4449587
Moved 3304.498 325.3025 561 -0.08031839 0.4449587
Moved 3304.528 308.9521 561 -0.1181664 0.4449587
Moved 3304.559 296.076 561 -0.1479723 0.4449587
Moved 3304.59 284.424 561 -0.1749445 0.4449587
Moved 3304.62 274.08 561 -0.1988888 0.4449587
Moved 3304.651 266.7902 561 -0.2157634 0.4449587
Moved 3304.682 263.8556 561 -0.2225566 0.4449587
Ended 3304.713 261 561 -0.2291666 0.4449587
Candidates 3304.805 13 your tour report type out route rope grow row it upper reporter tie
Began 3305.481 378 542 0.04166663 0.3960905
Stationary 3305.511 378 542 0.04166663 0.3960905
Moved 3305.542 407.8347 542 0.1107284 0.3960905
Moved 3305.573 445.5 542 0.1979166 0.3960905
Moved 3305.604 489.7641 542 0.3003799 0.3960905
Moved 3305.634 516.9717 542 0.3633606 0.3960905
Moved 3305.665 530.4458 542 0.3945505 0.3960905
Ended 3305.696 538.2095 542 0.412522 0.3960905
Accept 3305.757 0 your
Began 3307.355 357 508 -0.006944438 0.3086419
Stationary 3307.385 357 508 -0.006944438 0.3086419
Stationary 3307.416 357 508 -0.006944438 0.3086419
Moved 3307.447 348.4189 494.8378 -0.02680813 0.2747884
Moved 3307.478 337.4397 472.2553 -0.05222291 0.216706
Moved 3307.509 328.4583 450.5554 -0.07301326 0.1608935
Moved 3307.539 317.7759 423.4398 -0.09774093 0.09115156
Moved 3307.57 308.1495 398.8738 -0.1200243 0.02796754
Moved 3307.601 299.5089 374.0239 -0.1400256 -0.03594693
Moved 3307.631 291.235 355.0875 -0.1591783 -0.08465158
Moved 3307.662 286.756 342.0241 -0.1695463 -0.1182507
Moved 3307.693 283.2306 333.6918 -0.1777069 -0.1396816
Moved 3307.723 281 327.7122 -0.1828704 -0.1550613
Moved 3307.754 280 323.5 -0.1851852 -0.1658951
Moved 3307.785 280 322.626 -0.1851852 -0.168143
Stationary 3307.816 280 323 -0.1851852 -0.1671811
Moved 3307.846 288.4571 338.3818 -0.1656086 -0.127619
Moved 3307.877 321.164 377.3403 -0.08989816 -0.02741707
Moved 3307.908 383.2982 442.7142 0.05393108 0.1407256
Moved 3307.938 469.5782 517.5011 0.2536533 0.3330789
Moved 3307.969 506.0879 553.2703 0.3381665 0.425078
Moved 3308 533.4854 573.9181 0.4015865 0.4781843
Moved 3308.031 551.1254 585.5181 0.4424199 0.5080197
Moved 3308.062 566.6821 592.341 0.4784307 0.5255683
Moved 3308.092 575.093 597.093 0.4979005 0.5377906
Moved 3308.123 577.7043 598.7043 0.5039452 0.5419348
Moved 3308.154 580.4835 599 0.5103785 0.5426954
Moved 3308.184 581.3583 600 0.5124034 0.5452674
Stationary 3308.215 581 600 0.511574 0.5452674
Moved 3308.246 575.6633 582.6633 0.4992207 0.5006772
Moved 3308.276 565.8262 560.287 0.4764494 0.443125
Moved 3308.307 551.4535 525.4163 0.4431794 0.3534368
Moved 3308.338 535.5259 493.6832 0.4063098 0.271819
Moved 3308.369 515.7086 457.2991 0.3604366 0.1782383
Moved 3308.399 500.2552 418.2635 0.3246648 0.07783807
Moved 3308.43 490.1414 388.1853 0.3012534 0.0004765624
Moved 3308.461 483.7444 365.7219 0.2864453 -0.05729965
Moved 3308.491 478.9615 341.6535 0.2753738 -0.1192039
Moved 3308.522 476.0956 324.4777 0.2687397 -0.1633804
Moved 3308.553 475 308.1044 0.2662037 -0.2054927
Moved 3308.584 473.6976 291.8832 0.2631889 -0.247214
Moved 3308.615 474 278.1158 0.2638889 -0.2826241
Moved 3308.645 474 267.8637 0.2638889 -0.3089926
Moved 3308.676 474 262.5999 0.2638889 -0.3225312
Moved 3308.707 474 258.0426 0.2638889 -0.3342525
Moved 3308.737 474 255.6426 0.2638889 -0.3404255
Moved 3308.768 474 253.5 0.2638889 -0.3459363
Moved 3308.799 474 252.6637 0.2638889 -0.3480873
Moved 3308.829 474 250.6799 0.2638889 -0.3531895
Moved 3308.86 474 249.8301 0.2638889 -0.3553753
Moved 3308.891 471.6071 250 0.2583497 -0.3549383
Moved 3308.922 464.5627 250 0.2420431 -0.3549383
Moved 3308.952 448.3844 270.8463 0.2045935 -0.3013213
Moved 3308.983 433.4333 284.2084 0.1699845 -0.2669538
Moved 3309.014 422.427 295.7163 0.1445069 -0.2373552
Moved 3309.045 407.7573 309.2427 0.1105493 -0.2025652
Moved 3309.075 396.2296 320.7704 0.08386473 -0.1729155
Moved 3309.106 386.6171 332.3829 0.06161372 -0.1430482
Moved 3309.137 378.0304 341.9696 0.04173696 -0.118391
Moved 3309.167 364.0059 355.7953 0.009272994 -0.08283112
Moved 3309.198 352.7755 367.1683 -0.01672337 -0.05357938
Moved 3309.229 340.139 384.2915 -0.0459745 -0.009538392
Moved 3309.26 317.9336 408.0664 -0.097376 0.05161105
Moved 3309.29 286.131 444.2435 -0.1709931 0.1446592
Moved 3309.321 266.2973 469.1891 -0.2169043 0.2088197
Moved 3309.352 247.777 493.7787 -0.2597754 0.2720647
Moved 3309.383 232.1028 516.5467 -0.2960582 0.3306242
Moved 3309.413 221.4348 536.174 -0.3207529 0.3811059
Moved 3309.444 215.6061 550.5754 -0.3342451 0.4181466
Moved 3309.475 213.1045 562.4777 -0.3400359 0.4487593
Moved 3309.505 213 575.2999 -0.3402778 0.4817383
Moved 3309.536 217.4805 585.9202 -0.3299063 0.5090539
Moved 3309.567 225.4225 593.4225 -0.311522 0.5283499
Moved 3309.597 231.1098 601.1646 -0.298357 0.5482628
Moved 3309.628 233 603.9157 -0.2939815 0.5553387
Moved 3309.659 234.375 605.3751 -0.2907985 0.5590922
Moved 3309.69 235.0966 605 -0.2891282 0.5581275
Moved 3309.72 244.9309 594.3243 -0.2663636 0.5306695
Moved 3309.751 266.4378 558.2495 -0.2165791 0.4378842
Moved 3309.782 288.0265 514.9471 -0.1666054 0.32651
Moved 3309.813 310.5428 465.9145 -0.1144844 0.2003973
Moved 3309.843 327.5749 429.4825 -0.07505819 0.1066936
Moved 3309.874 342.2455 401.7581 -0.04109835 0.03538583
Moved 3309.905 357.679 371.6419 -0.005372564 -0.04207328
Moved 3309.936 361.3163 363.0513 0.00304689 -0.06416862
Moved 3309.966 368.0484 347.8549 0.01863053 -0.103254
Moved 3309.997 373.8072 333.9819 0.0319612 -0.1389354
Moved 3310.028 378.7935 323.4131 0.04350334 -0.1661187
Moved 3310.058 381 315.664 0.04861106 -0.1860494
Moved 3310.089 382 310.6974 0.05092591 -0.1988236
Moved 3310.12 383 307.8521 0.05324075 -0.2061418
Stationary 3310.151 383 308 0.05324075 -0.2057614
Moved 3310.181 364.4058 351.8503 0.01019855 -0.09297751
Moved 3310.212 347.965 408.3332 -0.02785886 0.0522973
Moved 3310.243 335.4173 457.0141 -0.05690435 0.1775053
Moved 3310.273 325.4281 507.8593 -0.08002748 0.3082801
Moved 3310.304 317.8745 554.8782 -0.09751265 0.4292133
Moved 3310.335 315.2824 584.4585 -0.103513 0.5052944
Moved 3310.366 315 607.4678 -0.1041667 0.5644746
Moved 3310.396 315 621.4874 -0.1041667 0.6005334
Moved 3310.427 315 627.4893 -0.1041667 0.6159702
Moved 3310.458 315 630.7771 -0.1041667 0.6244266
Moved 3310.489 315 632.6525 -0.1041667 0.6292502
Moved 3310.519 315 634.5 -0.1041667 0.634002
Ended 3310.55 315 634.5 -0.1041667 0.634002
Candidates 3310.673 13 comment consent connect vincent commerce content contact commander conference constant november contract construct
Began 3311.287 359 508 -0.002314796 0.3086419
Moved 3311.318 377.4191 508 0.04032194 0.3086419
Moved 3311.349 426.7686 493.1418 0.154557 0.2704263
Moved 3311.379 476.7911 488.5131 0.2703499 0.2585212
Moved 3311.41 504.802 485.036 0.3351898 0.2495781
Moved 3311.441 524.1464 482.1423 0.3799684 0.2421353
Moved 3311.472 534.1681 479.5546 0.4031669 0.23548
Ended 3311.502 535 479 0.4050927 0.2340534
Accept 3311.564 0 comment
Began 3312.793 331 443 -0.06712963 0.1414608
Stationary 3312.823 331 443 -0.06712963 0.1414608
Stationary 3312.854 331 443 -0.06712963 0.1414608
Moved 3312.885 342.347 456.8685 -0.04086355 0.1771308
Moved 3312.916 362.4068 479.6995 0.005571246 0.2358526
Moved 3312.947 390.3597 512.9957 0.07027715 0.3214909
Moved 3312.977 425.5766 554.5906 0.1517977 0.4284736
Moved 3313.008 452.7412 585.1153 0.2146786 0.5069836
Moved 3313.039 470.664 603.664 0.2561667 0.5546913
Moved 3313.069 486.0706 619.0706 0.2918301 0.5943171
Moved 3313.1 495.0746 628.0746 0.3126728 0.6174759
Moved 3313.131 498.1634 631.1634 0.3198226 0.6254202
Moved 3313.161 501.0907 633.0907 0.3265988 0.6303772
Moved 3313.192 501.9594 634.9594 0.3286096 0.6351833
Moved 3313.223 502 635.8214 0.3287037 0.6374005
Stationary 3313.254 502 636 0.3287037 0.6378599
Moved 3313.284 502 637.0669 0.3287037 0.640604
Stationary 3313.315 502 637.0669 0.3287037 0.640604
Stationary 3313.346 502 637.0669 0.3287037 0.640604
Stationary 3313.376 502 637 0.3287037 0.6404321
Stationary 3313.407 502 637 0.3287037 0.6404321
Moved 3313.438 491.7641 637 0.3050095 0.6404321
Moved 3313.469 484.7325 631.7093 0.2887327 0.6268242
Moved 3313.5 469.6384 619.8846 0.2537926 0.5964108
Moved 3313.53 449.5 607 0.2071759 0.5632715
Moved 3313.561 427.4093 588.7794 0.1560401 0.5164078
Moved 3313.592 405.4969 571.3727 0.1053168 0.4716375
Moved 3313.622 385.1044 552.9203 0.05811215 0.4241778
Moved 3313.653 369.6014 539.6014 0.02222558 0.3899213
Moved 3313.684 355.8559 525.8558 -0.009592921 0.3545674
Moved 3313.715 340.6312 509.6312 -0.04483525 0.3128372
Moved 3313.745 329.1571 497.1571 -0.07139553 0.2807537
Moved 3313.776 317.4995 484.666 -0.09838089 0.2486263
Moved 3313.807 308.6771 474.6771 -0.1188031 0.2229348
Moved 3313.837 299.3767 463.3768 -0.1403316 0.1938702
Moved 3313.868 291.8347 454.8347 -0.1577901 0.1718998
Moved 3313.899 284.5658 448.5658 -0.1746163 0.1557761
Moved 3313.929 279.5018 443.5018 -0.1863384 0.1427515
Moved 3313.96 275.6278 440.6278 -0.195306 0.1353596
Moved 3313.991 270.5 435.5 -0.2071759 0.1221707
Moved 3314.022 269.2478 434.2478 -0.2100745 0.1189501
Moved 3314.052 267.3825 432.3825 -0.2143923 0.1141525
Moved 3314.083 265.5128 430.5128 -0.2187204 0.1093435
Moved 3314.114 264.5 429.5 -0.2210648 0.1067386
Moved 3314.145 263.5 430 -0.2233796 0.1080246
Moved 3314.175 261.2104 442.7372 -0.2286795 0.140785
Moved 3314.206 257.3435 463.5954 -0.2376308 0.1944325
Moved 3314.237 254.851 489.7886 -0.2434006 0.2618019
Moved 3314.268 255 515.4052 -0.2430556 0.3276882
Moved 3314.298 255 533.5919 -0.2430556 0.3744646
Moved 3314.329 255 545.4057 -0.2430556 0.40485
Moved 3314.36 264.1166 554.6047 -0.2219522 0.42851
Moved 3314.39 264.1782 563.5345 -0.2218098 0.4514776
Moved 3314.421 265.0488 570.0976 -0.2197945 0.4683579
Moved 3314.452 265 574.3887 -0.2199074 0.4793946
Moved 3314.483 265 578.4661 -0.2199074 0.4898817
Moved 3314.513 265 582.3382 -0.2199074 0.4998409
Moved 3314.544 265 585.2075 -0.2199074 0.5072209
Moved 3314.575 265 587.7311 -0.2199074 0.5137116
Moved 3314.605 265 590.5988 -0.2199074 0.5210874
Moved 3314.636 265 592.2358 -0.2199074 0.5252978
Moved 3314.667 256.6347 594 -0.2392715 0.5298353
Moved 3314.698 257 594.9124 -0.2384259 0.5321818
Moved 3314.728 256 595 -0.2407407 0.5324073
Stationary 3314.759 256 595 -0.2407407 0.5324073
Stationary 3314.79 256 595 -0.2407407 0.5324073
Moved 3314.821 256 585.847 -0.2407407 0.5088656
Moved 3314.851 268.8742 569.2516 -0.2109394 0.4661821
Moved 3314.882 282.1248 550.2253 -0.1802667 0.417246
Moved 3314.913 301.0423 523.6056 -0.1364762 0.3487797
Moved 3314.943 314.0245 504.5657 -0.1064247 0.2998087
Moved 3314.974 329.3958 478.2876 -0.0708431 0.2322211
Moved 3315.005 342.8614 456.9926 -0.0396728 0.1774501
Moved 3315.036 355.9996 436.5008 -0.009260228 0.1247447
Moved 3315.066 365.741 420.1474 0.01328945 0.08268356
Moved 3315.097 374.7239 403.7935 0.03408322 0.04062095
Moved 3315.128 383.0308 386.696 0.05331209 -0.003353833
Moved 3315.158 390.2569 372.4861 0.07003923 -0.03990197
Moved 3315.189 396 361 0.08333336 -0.06944452
Moved 3315.22 400.3728 349.5087 0.09345561 -0.09900042
Moved 3315.251 403.9409 343.1182 0.1017151 -0.1154368
Moved 3315.281 406 338.1909 0.1064815 -0.12811
Moved 3315.312 407 332.8874 0.1087963 -0.1417506
Moved 3315.343 408.165 331.835 0.111493 -0.1444573
Moved 3315.374 408 330 0.1111111 -0.149177
Moved 3315.404 391.3162 329 0.07249106 -0.151749
Moved 3315.435 361.2841 349.1974 0.002972384 -0.0998008
Moved 3315.466 329.1763 364.4119 -0.07135118 -0.06066915
Moved 3315.496 296.6822 380.2642 -0.1465689 -0.01989663
Moved 3315.527 269.3309 396.446 -0.2098821 0.02172329
Moved 3315.558 248.709 407.8607 -0.2576182 0.05108201
Moved 3315.589 233.5342 416.4794 -0.2927448 0.07324944
Moved 3315.619 218.1861 422.7255 -0.3282728 0.08931454
Moved 3315.65 207.0558 428.4721 -0.3540374 0.1040948
Moved 3315.681 198.4967 431.7516 -0.3738503 0.1125298
