this is a non profit organization
Stationary 1502.91 570.0092 489 0.4861323 0.2597736
Moved 1502.94 571.249 489 0.4890023 0.2597736
Stationary 1502.971 571 489 0.4884259 0.2597736
Stationary 1503.002 571 489 0.4884259 0.2597736
Stationary 1503.032 571 489 0.4884259 0.2597736
Moved 1503.063 571 479.0369 0.4884259 0.2341483
Moved 1503.094 561.1405 482 0.465603 0.2417695
Moved 1503.125 558.1337 481 0.4586428 0.2391974
Moved 1503.155 551.5358 479.8453 0.4433698 0.2362275
Moved 1503.186 541.3196 478.3299 0.4197214 0.2323299
Moved 1503.217 526.7784 475.4631 0.3860611 0.2249564
Moved 1503.248 511.009 472.6018 0.3495578 0.2175972
Moved 1503.278 491.1783 464.0668 0.3036534 0.1956451
Moved 1503.309 473.7927 455.4756 0.2634089 0.1735482
Moved 1503.34 461.3692 449.8215 0.2346509 0.159006
Moved 1503.37 448.6237 444.4059 0.2051474 0.1450769
Moved 1503.401 437.4811 439.7405 0.1793544 0.1330774
Moved 1503.432 425.0103 434.0041 0.1504867 0.1183232
Moved 1503.463 409.8205 426.547 0.1153252 0.09914351
Moved 1503.493 394 418.5 0.07870366 0.07844638
Moved 1503.524 379.8189 408.2913 0.045877 0.05218957
Moved 1503.555 365.4459 397.6675 0.01260628 0.024865
Moved 1503.586 354.075 389.075 -0.01371523 0.00276491
Moved 1503.616 346.9453 383.9453 -0.03021921 -0.0104288
Moved 1503.647 340.1971 379.1971 -0.04583995 -0.02264109
Moved 1503.678 334.4565 374.4565 -0.05912845 -0.03483415
Moved 1503.708 327.7201 368.7201 -0.07472202 -0.04958832
Moved 1503.739 321.6772 363.6772 -0.08871008 -0.0625586
Moved 1503.77 314.9316 357.9316 -0.104325 -0.07733647
Moved 1503.801 310.1835 352.1835 -0.115316 -0.09212077
Moved 1503.831 303.0337 346.0337 -0.1318664 -0.107938
Moved 1503.862 298.3151 340.3151 -0.1427891 -0.1226463
Moved 1503.893 293.5681 336.5681 -0.1537775 -0.1322837
Moved 1503.924 290.4113 332.8226 -0.1610849 -0.1419171
Moved 1503.954 288.8708 329.8708 -0.1646508 -0.1495092
Moved 1503.985 287 325.9987 -0.1689815 -0.1594684
Moved 1504.016 285.1251 321.2502 -0.1733216 -0.1716817
Moved 1504.047 285 315 -0.1736111 -0.1877573
Moved 1504.077 285 307.4982 -0.1736111 -0.2070521
Moved 1504.108 285 301.8765 -0.1736111 -0.221511
Moved 1504.139 285 298.011 -0.1736111 -0.2314533
Moved 1504.169 285 295.4616 -0.1736111 -0.2380103
Moved 1504.2 285 293.7958 -0.1736111 -0.2422949
Moved 1504.231 285 291.86 -0.1736111 -0.2472736
Moved 1504.262 285 290.626 -0.1736111 -0.2504475
Ended 1504.292 285 291 -0.1736111 -0.2494857
Candidates 1504.415 13 this thus third united reviews units russia throws efforts toys thread us did
Began 1504.815 304 374 -0.1296296 -0.03600823
Stationary 1504.845 304 374 -0.1296296 -0.03600823
Moved 1504.876 344.9028 374 -0.03494729 -0.03600823
Moved 1504.907 388.1853 374 0.06524374 -0.03600823
Moved 1504.938 414.3489 374 0.1258076 -0.03600823
Moved 1504.968 432.3294 374 0.1674291 -0.03600823
Moved 1504.999 446.3759 374 0.1999443 -0.03600823
Moved 1505.03 458.9897 365.8021 0.2291427 -0.05709346
Moved 1505.061 467.9622 363.2595 0.2499125 -0.06363315
Moved 1505.091 477.8434 360.3856 0.2727857 -0.07102487
Moved 1505.122 483.9713 358.5144 0.2869706 -0.07583751
Moved 1505.153 487.9944 358 0.2962832 -0.07716057
Moved 1505.183 490.8602 357 0.3029172 -0.07973259
Moved 1505.214 493.7425 356.2575 0.309589 -0.08164221
Moved 1505.245 496.5 356 0.3159723 -0.0823046
Moved 1505.276 498.1524 356 0.3197972 -0.0823046
Ended 1505.306 498.1524 356 0.3197972 -0.0823046
Accept 1505.368 0 this
Began 1505.798 346 327 -0.03240739 -0.1568931
Stationary 1505.829 346 327 -0.03240739 -0.1568931
Stationary 1505.859 346 327 -0.03240739 -0.1568931
Moved 1505.89 359.5 348.5 -0.001157423 -0.1015947
Moved 1505.921 366.109 360.218 0.0141412 -0.07145579
Moved 1505.952 371.8547 374.6367 0.02744138 -0.03437081
Moved 1505.982 376.8035 387.2141 0.0388971 -0.002021358
Moved 1506.013 381.8044 398.4131 0.05047311 0.02678278
Moved 1506.044 383.2458 401.4916 0.05380978 0.03470064
Moved 1506.074 386.1216 406.1216 0.06046673 0.04660908
Moved 1506.105 387.9887 410.9887 0.06478856 0.05912726
Moved 1506.136 390.5237 415.0474 0.07065663 0.06956622
Moved 1506.167 396.644 423.644 0.08482406 0.09167686
Moved 1506.197 399.6946 430.6946 0.09188572 0.1098113
Moved 1506.228 400.8279 433.4836 0.09450892 0.1169844
Moved 1506.259 403.6324 437.6324 0.101001 0.1276552
Moved 1506.29 405.5079 441.5079 0.1053424 0.1376231
Moved 1506.32 407.3814 443.3814 0.1096791 0.1424419
Moved 1506.351 409 445.929 0.113426 0.1489943
Moved 1506.382 412.798 448 0.1222176 0.1543209
Moved 1506.413 418.0004 450.6668 0.1342602 0.16118
Moved 1506.443 430.5 451 0.1631944 0.162037
Moved 1506.474 444.2759 452 0.1950832 0.164609
Moved 1506.505 455.7171 454 0.2215673 0.169753
Moved 1506.535 465.3915 458.5944 0.2439618 0.1815698
Moved 1506.566 471.556 463.278 0.2582315 0.1936162
Moved 1506.597 476.2469 466.2469 0.2690901 0.2012524
Moved 1506.628 479.1162 468.1162 0.275732 0.2060602
Moved 1506.658 480.992 469 0.2800741 0.2083333
Moved 1506.689 482.5231 470 0.2836184 0.2109053
Moved 1506.72 484.2004 470 0.287501 0.2109053
Moved 1506.75 485.5 471 0.2905093 0.2134772
Moved 1506.781 486.8394 471 0.2936097 0.2134772
Stationary 1506.812 487 471 0.2939814 0.2134772
Moved 1506.843 488.374 471 0.2971619 0.2134772
Stationary 1506.873 488 471 0.2962963 0.2134772
Moved 1506.904 477.721 457.3278 0.2725023 0.1783121
Moved 1506.935 460.9402 444.7522 0.233658 0.1459675
Moved 1506.966 429.1036 428.6639 0.1599621 0.104588
Moved 1506.996 419.5 424.5 0.1377314 0.09387855
Moved 1507.027 398.4272 414.7136 0.08895179 0.06870764
Moved 1507.058 377.3575 405.1533 0.04017949 0.04411846
Moved 1507.089 350.4448 394.4816 -0.02211854 0.01667074
Moved 1507.119 335.0879 387.5439 -0.05766685 -0.001173019
Moved 1507.15 319.5356 380.9214 -0.09366756 -0.01820631
Moved 1507.181 313.4788 378.8697 -0.1076881 -0.02348331
Moved 1507.211 295.6946 371.8474 -0.148855 -0.04154496
Moved 1507.242 288.8138 368.9069 -0.1647829 -0.04910779
Moved 1507.273 279.7426 364.5809 -0.1857809 -0.06023446
Moved 1507.304 271.1236 361.7079 -0.2057325 -0.06762382
Moved 1507.334 265.3011 358.1505 -0.2192104 -0.07677345
Moved 1507.365 258.6686 354.3343 -0.2345634 -0.08658884
Moved 1507.396 251.9245 351.4622 -0.2501749 -0.09397585
Moved 1507.427 240.7271 344.7271 -0.2760948 -0.1112987
Moved 1507.457 232.84 340.2267 -0.2943518 -0.1228738
Moved 1507.488 229.3499 338.35 -0.3024307 -0.1277007
Moved 1507.519 222.6085 334.6085 -0.3180359 -0.1373238
Moved 1507.549 217 331 -0.3310185 -0.146605
Moved 1507.58 212.9237 329.9237 -0.3404544 -0.1493732
Moved 1507.611 207.0863 327.0432 -0.3539669 -0.1567821
Moved 1507.642 202.3382 323.3382 -0.364958 -0.1663112
Moved 1507.672 199.6911 321.6911 -0.3710853 -0.1705476
Moved 1507.703 195.4526 319.7263 -0.3808967 -0.1756011
Moved 1507.734 194 318.8483 -0.3842593 -0.1778592
Moved 1507.765 190.9765 318 -0.391258 -0.1800412
Moved 1507.795 190 317 -0.3935185 -0.1826131
Ended 1507.826 190 317 -0.3935185 -0.1826131
Candidates 1507.918 13 is goods ups usa odds foods toys gods tips oa good his id
Began 1508.318 262 372 -0.2268519 -0.04115226
Stationary 1508.348 262 372 -0.2268519 -0.04115226
Moved 1508.379 307.1548 372 -0.1223269 -0.04115226
Moved 1508.41 354.2074 372 -0.01340871 -0.04115226
Moved 1508.441 387.3026 372 0.06320059 -0.04115226
Moved 1508.471 422.9073 372 0.1456187 -0.04115226
Moved 1508.502 440.1897 372 0.1856243 -0.04115226
Moved 1508.533 453.2779 363.4442 0.215921 -0.06315788
Moved 1508.563 464.4095 359.7952 0.2416887 -0.07254321
Moved 1508.594 470.9518 356.5241 0.256833 -0.0809565
Moved 1508.625 475.6898 355 0.2678005 -0.08487654
Moved 1508.656 477.9016 353.0984 0.2729203 -0.0897676
Moved 1508.686 480.7433 352 0.2794983 -0.09259266
Moved 1508.717 482.3019 350.6981 0.2831062 -0.09594112
Moved 1508.748 483.0206 351 0.2847699 -0.09516476
Moved 1508.779 484 349.5 0.287037 -0.09902263
Moved 1508.809 485.2401 350 0.2899075 -0.09773669
Ended 1508.84 486 349 0.2916667 -0.1003086
Accept 1508.901 0 is
Began 1509.424 372 439 0.02777775 0.1311728
Stationary 1509.455 372 439 0.02777775 0.1311728
Stationary 1509.485 372 439 0.02777775 0.1311728
Moved 1509.516 354.2225 430.6394 -0.01337384 0.1096692
Moved 1509.547 336.4783 425.851 -0.05444844 0.09735319
Moved 1509.578 318.3867 420.1105 -0.09632696 0.08258862
Moved 1509.608 297.5 417.5 -0.1446759 0.0758744
Moved 1509.639 275.7603 415.6801 -0.1949992 0.07119347
Moved 1509.67 254.6979 413.814 -0.2437548 0.06639387
Moved 1509.7 238.6921 414 -0.2808054 0.06687239
Moved 1509.731 227.0367 414 -0.3077854 0.06687239
Moved 1509.762 215.1515 414 -0.3352974 0.06687239
Moved 1509.793 205.9645 412.6548 -0.3565637 0.06341259
Moved 1509.823 197.5781 413 -0.3759767 0.06430033
Moved 1509.854 189.8152 413 -0.3939462 0.06430033
Moved 1509.885 184.4036 413 -0.4064732 0.06430033
Moved 1509.916 179.0556 413 -0.4188527 0.06430033
Moved 1509.946 176.9711 413 -0.423678 0.06430033
Moved 1509.977 174.5 413 -0.4293981 0.06430033
Moved 1510.008 172.5 413 -0.4340278 0.06430033
Moved 1510.039 171.8953 413 -0.4354275 0.06430033
Moved 1510.069 170.6266 413 -0.4383644 0.06430033
Moved 1510.1 169.817 413 -0.4402383 0.06430033
Moved 1510.131 170 420.9218 -0.4398148 0.08467521
Moved 1510.161 168.6266 422.3734 -0.442994 0.08840894
Moved 1510.192 169 423.3154 -0.4421296 0.09083179
Moved 1510.223 169 424.2495 -0.4421296 0.0932341
Ended 1510.254 169 424 -0.4421296 0.09259254
Candidates 1510.346 13 a as sa ga aaa da faa aa ads dad fda sd fas
Began 1510.776 214 408 -0.3379629 0.05144025
Stationary 1510.807 214 408 -0.3379629 0.05144025
Stationary 1510.837 214 408 -0.3379629 0.05144025
Stationary 1510.868 214 408 -0.3379629 0.05144025
Moved 1510.899 237.4874 408 -0.283594 0.05144025
Moved 1510.93 278.4656 408 -0.188737 0.05144025
Moved 1510.96 317.7567 408 -0.09778529 0.05144025
Moved 1510.991 339.945 408 -0.04642367 0.05144025
Moved 1511.022 361.4454 408 0.003345807 0.05144025
Moved 1511.052 379.9747 399.0253 0.04623781 0.02835713
Moved 1511.083 394.8423 397.8315 0.08065332 0.02528681
Moved 1511.114 407.1015 396 0.1090313 0.02057605
Moved 1511.145 416.6807 393.3298 0.1312053 0.01370838
Moved 1511.175 427.7231 389.1385 0.1567664 0.002928172
Moved 1511.206 438.2659 385.3671 0.1811711 -0.006772069
Moved 1511.237 445.3812 382.8094 0.1976416 -0.01335026
Moved 1511.268 448.6893 381.3107 0.2052992 -0.01720515
Moved 1511.298 451 380 0.2106482 -0.02057613
Ended 1511.329 452 379 0.2129629 -0.02314815
Accept 1511.391 0 a
Began 1511.851 356 462 -0.009259283 0.1903292
Moved 1511.882 356 449.7307 -0.009259283 0.1587722
Moved 1511.913 366.32 432.97 0.01462956 0.1156636
Moved 1511.944 368.6282 413.3014 0.01997262 0.06507552
Moved 1511.974 373.3445 394.2944 0.03088991 0.01618915
Moved 1512.005 376.5495 373.1535 0.038309 -0.03818551
Moved 1512.036 378.0877 359.5615 0.04186968 -0.07314447
Moved 1512.067 380.9859 345.0705 0.04857848 -0.1104155
Moved 1512.097 382.862 333.5519 0.05292137 -0.1400415
Moved 1512.128 384 324.8359 0.0555556 -0.1624592
Moved 1512.159 384 317.2297 0.0555556 -0.1820223
Moved 1512.19 384 310.7432 0.0555556 -0.1987058
Moved 1512.22 384 303.0014 0.0555556 -0.2186179
Moved 1512.251 384 297.0889 0.0555556 -0.2338248
Moved 1512.282 384 291.2552 0.0555556 -0.2488293
Moved 1512.313 384 285.5018 0.0555556 -0.2636271
Moved 1512.343 384 277.762 0.0555556 -0.2835339
Moved 1512.374 384.6627 275.3373 0.05708963 -0.2897704
Moved 1512.405 387.5 272.5 0.06365737 -0.297068
Moved 1512.435 392.7115 272 0.07572103 -0.2983539
Moved 1512.466 394.2905 272 0.0793762 -0.2983539
Moved 1512.497 398.6135 272 0.08938302 -0.2983539
Moved 1512.528 402.6794 272 0.09879489 -0.2983539
Moved 1512.558 407.1038 282.1038 0.1090367 -0.2723668
Moved 1512.589 410.0947 288.1895 0.11596 -0.2567144
Moved 1512.62 411.9804 291.9804 0.120325 -0.246964
Moved 1512.651 415.697 297.697 0.1289283 -0.2322608
Moved 1512.681 418.7167 303.4333 0.1359183 -0.2175069
Moved 1512.712 422.5101 307.2551 0.1446994 -0.2076774
Moved 1512.743 429.3828 317.5104 0.1606083 -0.1813006
Moved 1512.773 441.0352 335.0529 0.1875816 -0.1361808
Moved 1512.804 450.5 350 0.2094908 -0.09773669
Moved 1512.835 469.7126 386.4252 0.2539644 -0.004050368
Moved 1512.866 478.7406 406.975 0.2748625 0.04880391
Moved 1512.896 487.218 425.763 0.2944861 0.09712701
Moved 1512.927 495.3403 445.6912 0.3132878 0.1483825
Moved 1512.958 500.5406 462.7029 0.3253254 0.1921371
Moved 1512.988 504.3972 476.9858 0.3342527 0.228873
Moved 1513.019 506.282 491.4099 0.3386157 0.2659718
Moved 1513.05 508 507.9749 0.3425926 0.3085774
Moved 1513.081 509.6551 521.2756 0.3464239 0.342787
Moved 1513.111 510.5254 532.1014 0.3484383 0.3706312
Moved 1513.142 511 541.3769 0.349537 0.3944878
Moved 1513.173 512 554.8851 0.3518519 0.429231
Moved 1513.203 513 566.3734 0.3541666 0.4587791
Moved 1513.234 513 573.4046 0.3541666 0.4768636
Moved 1513.265 513 577.4784 0.3541666 0.4873415
Moved 1513.296 513 582.1072 0.3541666 0.4992467
Moved 1513.327 513 586.9787 0.3541666 0.5117763
Moved 1513.357 501 592 0.3263889 0.5246913
Moved 1513.388 500.6512 596.6975 0.3255816 0.5367733
Moved 1513.419 496.7789 600.2211 0.3166179 0.545836
Moved 1513.449 492.9017 605.1965 0.3076429 0.558633
Moved 1513.48 489.3564 608.6436 0.2994362 0.5674988
Moved 1513.511 486 613.5134 0.2916667 0.5800241
Moved 1513.542 484 618.8157 0.287037 0.5936617
Moved 1513.572 482.7419 620.2581 0.2841249 0.5973715
Moved 1513.603 482.2331 622.7668 0.282947 0.6038241
Moved 1513.634 481.3579 624 0.2809212 0.6069958
Moved 1513.665 481 625 0.2800926 0.6095678
Moved 1513.695 478.9651 625 0.2753822 0.6095678
Moved 1513.726 465.3425 603.5382 0.2438484 0.5543677
Moved 1513.757 445.0598 566.9431 0.1968978 0.4602444
Moved 1513.787 432.2175 533.6524 0.1671701 0.3746203
Moved 1513.818 425.5387 507.6937 0.15171 0.3078541
Moved 1513.849 420.8965 487.2755 0.1409642 0.2553381
Moved 1513.88 418.0248 466.1738 0.1343167 0.2010642
Moved 1513.91 416.5 452 0.130787 0.164609
Moved 1513.941 415.6452 430.8069 0.1288083 0.1101001
Moved 1513.972 415 412.8375 0.1273148 0.06388244
Moved 1514.003 414 397.4709 0.125 0.02435935
Moved 1514.033 414 383.8018 0.125 -0.01079795
Moved 1514.064 414 363.9435 0.125 -0.0618736
Moved 1514.095 423.6456 350.4882 0.1473278 -0.09648099
Moved 1514.125 425.2482 340.2552 0.1510376 -0.1228004
Moved 1514.156 428.5446 330.9108 0.1586681 -0.1468344
Moved 1514.187 431.6413 321.0761 0.1658363 -0.1721293
Moved 1514.218 433.5166 314.4501 0.1701774 -0.1891714
Moved 1514.248 435.0604 308.8793 0.1737508 -0.2034998
Moved 1514.279 436 302.0486 0.1759259 -0.2210684
Moved 1514.31 437 297.3584 0.1782407 -0.2331317
Moved 1514.341 438 293.614 0.1805556 -0.2427624
Moved 1514.371 438 290.7686 0.1805556 -0.2500807
Moved 1514.402 438 286.8033 0.1805556 -0.2602794
Moved 1514.433 439 282.0664 0.1828703 -0.2724629
Moved 1514.464 440 278.5 0.1851852 -0.2816359
Moved 1514.494 440 274.6541 0.1851852 -0.2915277
Ended 1514.525 440 275 0.1851852 -0.2906379
Candidates 1514.617 13 non noun nov mob moon min club mom bomb bob bin bloom noon
Began 1515.078 277 433 -0.1921296 0.1157406
Stationary 1515.109 277 433 -0.1921296 0.1157406
Moved 1515.14 304.8424 438.0415 -0.1276797 0.1287075
Moved 1515.17 342.5433 453.1321 -0.04040897 0.1675207
Moved 1515.201 373.6278 457.938 0.03154576 0.1798816
Moved 1515.232 400.3675 460.8367 0.09344329 0.1873371
Moved 1515.262 417.5496 462 0.1332167 0.1903292
Moved 1515.293 425.3351 462 0.1512387 0.1903292
Moved 1515.324 434.1895 462 0.1717349 0.1903292
Moved 1515.355 438.9674 462 0.1827948 0.1903292
Moved 1515.385 441.8366 462 0.1894367 0.1903292
Moved 1515.416 443.5 462 0.193287 0.1903292
Moved 1515.447 445.5 462 0.1979166 0.1903292
Moved 1515.478 447.5 462 0.2025463 0.1903292
Moved 1515.508 448.2879 462 0.2043701 0.1903292
Ended 1515.539 449 462 0.2060185 0.1903292
Accept 1515.6 0 non
Began 1516.123 350 374 -0.02314816 -0.03600823
Stationary 1516.154 350 374 -0.02314816 -0.03600823
Stationary 1516.184 350 374 -0.02314816 -0.03600823
Moved 1516.215 372.9171 405.7388 0.02990077 0.04562433
Moved 1516.246 392.8914 430.2263 0.07613758 0.1086067
Moved 1516.276 405.5898 446.5898 0.105532 0.150694
Moved 1516.307 418.633 460.6329 0.1357245 0.186813
Moved 1516.338 429.192 472.2401 0.1601668 0.2166668
Moved 1516.369 440.7915 485.722 0.1870173 0.2513426
Moved 1516.399 453.2076 499.2075 0.2157582 0.2860275
Moved 1516.43 462.0275 508.0275 0.2361747 0.3087127
Moved 1516.461 468.3743 514.3743 0.2508664 0.3250367
Moved 1516.491 474.061 520.122 0.2640301 0.3398198
Moved 1516.522 478.9219 522.9219 0.2752822 0.3470213
Moved 1516.553 483.2399 527.2399 0.2852775 0.3581271
Moved 1516.584 490.1197 531.7465 0.301203 0.3697181
Moved 1516.614 493.4689 534.2344 0.3089557 0.3761173
Moved 1516.645 496.1109 536 0.3150716 0.3806583
Moved 1516.676 499.2653 538 0.3223733 0.3858024
Moved 1516.707 504.0222 539 0.3333848 0.3883744
Moved 1516.737 511.1356 540 0.3498508 0.3909464
Moved 1516.768 517.7445 540 0.3651493 0.3909464
Moved 1516.799 525.9628 540 0.3841732 0.3909464
Moved 1516.83 534.2258 529.7742 0.4033005 0.3646454
Moved 1516.86 539.9615 528 0.4165777 0.3600822
Moved 1516.891 544.0244 525 0.4259823 0.3523662
Moved 1516.922 548.8922 521.1078 0.4372506 0.3423553
Moved 1516.952 551.768 519.232 0.4439074 0.3375308
Moved 1516.983 555.6417 516.3583 0.4528744 0.3301395
Moved 1517.014 561.5908 511.4092 0.4666453 0.3174105
Moved 1517.045 564.056 508.944 0.4723519 0.3110698
Moved 1517.075 567.8989 504.1011 0.4812474 0.298614
Moved 1517.106 571.5 500.5 0.4895833 0.2893518
Moved 1517.137 574.333 496.667 0.4961412 0.2794932
Moved 1517.167 575.3734 495.6266 0.4985496 0.2768174
Moved 1517.198 575 495 0.4976852 0.2752057
Stationary 1517.229 575 495 0.4976852 0.2752057
Moved 1517.26 550.7074 495 0.4414522 0.2752057
Moved 1517.29 527.2568 495 0.3871686 0.2752057
Moved 1517.321 506.5049 504.2136 0.3391317 0.2989031
Moved 1517.352 492.4116 507.7177 0.3065084 0.3079158
Moved 1517.383 478.6469 510 0.2746456 0.3137859
Moved 1517.413 462.6975 511 0.2377258 0.3163579
Moved 1517.444 451.9822 512 0.2129219 0.31893
Moved 1517.475 432.456 513 0.1677221 0.321502
Moved 1517.505 426.2518 513 0.1533608 0.321502
Moved 1517.536 413.5368 514 0.1239278 0.324074
Moved 1517.567 402.3252 515.1349 0.09797505 0.3269931
Moved 1517.598 389.9402 516 0.06930609 0.329218
Moved 1517.628 380.3495 516 0.04710535 0.329218
Moved 1517.659 370 516 0.02314816 0.329218
Moved 1517.69 361.0159 516 0.002351602 0.329218
Moved 1517.721 352.3998 516 -0.01759311 0.329218
Moved 1517.751 344.8616 516 -0.03504257 0.329218
Moved 1517.782 338.1833 516 -0.05050157 0.329218
Moved 1517.813 331.0518 516 -0.06700982 0.329218
Moved 1517.844 324.3165 516 -0.08260076 0.329218
Moved 1517.874 317.5669 516 -0.09822477 0.329218
Moved 1517.905 312.5551 508.2776 -0.109826 0.3093558
Moved 1517.936 305.8131 506 -0.1254327 0.3034978
Moved 1517.967 298.6257 503.5419 -0.1420702 0.2971755
Moved 1517.997 292.9787 500.9894 -0.1551419 0.2906105
Moved 1518.028 285.3941 498.1313 -0.1726989 0.2832595
Moved 1518.059 278.508 495.254 -0.1886388 0.275859
Moved 1518.089 271.7684 492.3842 -0.2042399 0.2684776
Moved 1518.12 266.7433 490.8716 -0.2158721 0.2645875
Moved 1518.151 264.0006 489.0006 -0.2222208 0.2597752
Moved 1518.182 260.1309 487.1309 -0.2311785 0.2549661
Moved 1518.212 257.5 485.5 -0.2372685 0.2507715
Moved 1518.243 257 484.6913 -0.2384259 0.2486915
Stationary 1518.274 257 485 -0.2384259 0.2494856
Stationary 1518.305 257 485 -0.2384259 0.2494856
Moved 1518.335 278.0954 485 -0.1895939 0.2494856
Moved 1518.366 306.1482 493.4609 -0.124657 0.2712471
Moved 1518.397 332.9175 498.3242 -0.06269087 0.2837555
Moved 1518.427 351.3731 501 -0.01996959 0.2906378
Moved 1518.458 368.5981 503.6998 0.01990308 0.2975816
Moved 1518.489 386.4261 504.571 0.06117146 0.2998224
Moved 1518.52 399.332 506.444 0.09104639 0.3046398
Moved 1518.55 413.9604 506 0.1249085 0.3034978
