they might find your comment offensive
they might find your comment offensive
FixStart
List

0.6 0.6
432 388.8
Moved 2422.338 367 433.423 0.01620372 0.1168286
Moved 2422.368 367 440.9478 0.01620372 0.1361825
Moved 2422.399 367 446.9476 0.01620372 0.151614
Moved 2422.43 367 453.6779 0.01620372 0.1689246
Moved 2422.461 357.5741 460.4259 -0.005615453 0.1862806
Moved 2422.491 349.5376 466.6416 -0.02421861 0.2022675
Moved 2422.522 342.731 472.9034 -0.0399744 0.218373
Moved 2422.553 339.4924 477.5076 -0.04747123 0.2302148
Moved 2422.583 339 482.7439 -0.04861111 0.2436828
Moved 2422.614 339 484.8888 -0.04861111 0.2491995
Moved 2422.645 345.0056 491.2521 -0.03470917 0.2655661
Moved 2422.676 353.232 499.848 -0.01566673 0.2876747
Moved 2422.707 357.4881 507.4642 -0.005814681 0.3072639
Moved 2422.737 360.0577 512.1154 0.0001335144 0.3192267
Moved 2422.768 362 516.9276 0.004629592 0.3316037
Moved 2422.799 363.8 521.6 0.008796254 0.3436212
Moved 2422.83 365.7711 528.5422 0.01335899 0.3614767
Moved 2422.86 367 534.2659 0.01620372 0.3761981
Moved 2422.891 368.0749 536.0749 0.01869192 0.380851
Moved 2422.922 369 540.9513 0.02083332 0.3933932
Moved 2422.952 370 545.9078 0.02314816 0.4061414
Moved 2422.983 371.3254 551.3254 0.02621611 0.4200754
Moved 2423.014 371 557.3867 0.025463 0.4356652
Moved 2423.045 372 559.8097 0.02777775 0.4418973
Moved 2423.075 372 562.5 0.02777775 0.4488167
Moved 2423.106 372 564.4833 0.02777775 0.4539178
Moved 2423.137 372 565 0.02777775 0.4552468
Moved 2423.168 372 566.8751 0.02777775 0.4600696
Moved 2423.198 372 567.748 0.02777775 0.4623147
Moved 2423.229 372 568.6167 0.02777775 0.4645491
Stationary 2423.26 372 569 0.02777775 0.4655349
Moved 2423.291 372 570 0.02777775 0.4681069
Stationary 2423.321 372 570 0.02777775 0.4681069
Moved 2423.352 372 571 0.02777775 0.4706789
Expand 2423.352
Stationary 2423.383 372 571 0.02777775 0.4706789
Stationary 2423.414 372 571 0.02777775 0.4706789
Stationary 2423.444 372 571 0.02777775 0.4706789
Stationary 2423.475 372 571 0.02777775 0.4706789
Stationary 2423.506 372 571 0.02777775 0.4706789
Stationary 2423.537 372 571 0.02777775 0.4706789
Stationary 2423.567 372 571 0.02777775 0.4706789
Stationary 2423.598 372 571 0.02777775 0.4706789
Moved 2423.629 361.5 571 0.003472269 0.4706789
Moved 2423.66 365 564 0.01157403 0.4526748
Moved 2423.69 364 561.6395 0.009259283 0.4466035
Stationary 2423.721 364 561.6395 0.009259283 0.4466035
Moved 2423.752 363 561 0.006944438 0.4449587
Moved 2423.782 362 558.5 0.004629592 0.4385287
Moved 2423.813 361 556.5 0.002314846 0.4333847
Moved 2423.844 359.9137 551.8275 -0.0001997252 0.4213668
Moved 2423.875 360 545.1138 0 0.4040993
Moved 2423.906 357.7257 525.6288 -0.005264481 0.3539834
Moved 2423.936 358 520.6127 -0.004629641 0.3410819
Moved 2423.967 358 507.0281 -0.004629641 0.3061422
Moved 2423.998 358 496.5424 -0.004629641 0.2791728
Moved 2424.029 358 489.0208 -0.004629641 0.259827
Moved 2424.059 365.4928 483.0145 0.01271476 0.2443787
Moved 2424.09 370.7333 477.2667 0.0248456 0.2295954
Moved 2424.121 377.7132 470.5245 0.04100273 0.2122543
Moved 2424.151 384.5014 466.3324 0.0567161 0.2014722
Moved 2424.182 394.9412 462.353 0.0808823 0.191237
Moved 2424.213 406 458.5 0.1064815 0.181327
Moved 2424.244 416.5517 455.6121 0.1309067 0.1738993
Moved 2424.274 425.7204 453.0932 0.1521305 0.1674207
Moved 2424.305 434.326 451.2247 0.172051 0.1626148
Moved 2424.336 441.9453 449.3516 0.1896881 0.1577972
Moved 2424.367 448 447.5 0.2037037 0.1530349
Moved 2424.397 451.0914 446 0.2108598 0.1491768
Moved 2424.428 452.5 444.5 0.2141203 0.1453189
Moved 2424.459 454 441.1787 0.2175926 0.1367764
Moved 2424.49 454 439.7332 0.2175926 0.1330586
Moved 2424.52 454 433.5276 0.2175926 0.1170978
Moved 2424.551 443.7847 428.7847 0.1939461 0.1048989
Moved 2424.582 432.041 422.0247 0.1667617 0.0875119
Moved 2424.613 420.5646 413.5388 0.1401959 0.06568599
Moved 2424.643 407.5615 403.9211 0.110096 0.04094936
Moved 2424.674 396.2951 396.53 0.08401643 0.02193937
Moved 2424.705 388.3322 391.1661 0.06558388 0.008143319
Moved 2424.736 381.0375 385.0375 0.04869789 -0.007619779
Moved 2424.766 375 380.5 0.03472219 -0.0192902
Moved 2424.797 368.2126 375.2125 0.0190105 -0.03288968
Moved 2424.828 364.0771 372.0771 0.0094378 -0.04095391
Moved 2424.858 359.2128 369.2128 -0.001822164 -0.04832091
Moved 2424.889 354.6881 364.6882 -0.01229599 -0.05995841
Moved 2424.92 349 357.5 -0.02546296 -0.07844657
Moved 2424.951 342.8036 349.6072 -0.03980651 -0.09874704
Moved 2424.981 338.0528 342.0792 -0.05080362 -0.118109
Moved 2425.012 334.1541 334.4625 -0.05982837 -0.1376994
Moved 2425.043 330.4263 325.8525 -0.06845772 -0.1598444
Moved 2425.074 326.485 314.97 -0.07758096 -0.1878344
Moved 2425.104 323.8683 306.6048 -0.08363828 -0.2093499
Moved 2425.135 322 300.9879 -0.08796295 -0.2237967
Moved 2425.166 320 295.9686 -0.09259259 -0.2367064
Ended 2425.197 314 284 -0.1064815 -0.2674897
Cancel 2425.289
