travel at the speed of light
Stationary 772.3951 483 516 0.2847222 0.329218
Moved 772.4259 446.7952 516 0.2009147 0.329218
Moved 772.4566 373.1841 496.6243 0.03051867 0.2793833
Moved 772.4874 321.8395 488.0273 -0.08833438 0.2572717
Moved 772.5181 283.5977 485 -0.1768572 0.2494856
Moved 772.5488 262.7496 485 -0.2251166 0.2494856
Moved 772.5796 245.0252 485 -0.2661453 0.2494856
Moved 772.6104 237.9499 485 -0.2825233 0.2494856
Moved 772.6411 234.2633 485 -0.2910572 0.2494856
Moved 772.6719 232.7767 485 -0.2944985 0.2494856
Moved 772.7026 233 482.6537 -0.2939815 0.2434509
Moved 772.7333 243.8558 461.2885 -0.2688524 0.188499
Moved 772.7641 255.188 433.0301 -0.2426205 0.1158181
Moved 772.7949 265.0354 408.9174 -0.2198254 0.05379971
Moved 772.8256 267.5 398 -0.2141203 0.02572008
Moved 772.8563 271.0934 392.8132 -0.2058023 0.01237956
Ended 772.8871 273.9251 391.5375 -0.1992475 0.009098406
Accept 772.9794 0 the
Candidates 772.9794 13 died suited sits sites aired afford showed appear sued site speed suppress doors
Began 773.6865 331 391 -0.06712963 0.007715971
Stationary 773.7173 331 391 -0.06712963 0.007715971
Moved 773.748 331 410.2233 -0.06712963 0.05715868
Moved 773.7787 364.6863 482.2906 0.01084805 0.2425168
Moved 773.8095 404.9997 552.6661 0.1041659 0.4235239
Moved 773.8403 425.2938 573.2612 0.1511431 0.4764947
Moved 773.871 438.9825 585.2369 0.1828299 0.5072964
Moved 773.9017 445.9302 591.9302 0.1989126 0.5245118
Moved 773.9325 449.8517 594.8517 0.20799 0.5320258
Moved 773.9632 451.5732 597.5732 0.211975 0.5390255
Moved 773.994 453.1459 598 0.2156156 0.5401233
Moved 774.0247 453 599.3533 0.2152778 0.543604
Stationary 774.0555 453 599.3533 0.2152778 0.543604
Moved 774.0863 453 600 0.2152778 0.5452674
Stationary 774.117 453 600 0.2152778 0.5452674
Moved 774.1477 444.605 601 0.1958449 0.5478393
Moved 774.1785 443.0223 601 0.1921813 0.5478393
Moved 774.2092 442 602 0.1898148 0.5504114
Moved 774.2399 440.5945 603.4055 0.1865613 0.5540265
Moved 774.2708 441 603 0.1875 0.5529835
Moved 774.3015 440 604.4904 0.1851852 0.5568169
Moved 774.3322 438.9331 604 0.1827156 0.5555555
Moved 774.363 439 605.5 0.1828703 0.5594135
Expand 774.363
Moved 774.3937 438 605 0.1805556 0.5581275
Stationary 774.4245 438 605 0.1805556 0.5581275
Moved 774.4553 438 606 0.1805556 0.5606995
Moved 774.486 436.8967 606 0.1780017 0.5606995
Stationary 774.5167 436.8967 606 0.1780017 0.5606995
Moved 774.5475 436 607 0.1759259 0.5632715
Moved 774.5782 435 607 0.1736111 0.5632715
Moved 774.6089 430.4634 607 0.1631098 0.5632715
Moved 774.6396 416.0999 591.4427 0.1298608 0.5232579
Moved 774.6705 386.6783 569.8104 0.06175518 0.4676192
Moved 774.7012 371.7885 556.6309 0.0272883 0.4337212
Moved 774.7319 363.4724 548.4724 0.008037885 0.4127375
Moved 774.7626 358.1291 542.0646 -0.004330824 0.3962566
Moved 774.7935 356 538.3502 -0.009259283 0.3867032
Moved 774.8242 354.6363 536.6363 -0.01241595 0.3822948
Moved 774.8549 355 536.2704 -0.01157408 0.3813537
Moved 774.8857 355 534.563 -0.01157408 0.3769623
Moved 774.9164 355 533.8575 -0.01157408 0.3751479
Moved 774.9472 355 532.5 -0.01157408 0.3716563
Moved 774.9779 355 530.7333 -0.01157408 0.3671122
Moved 775.0087 355 528.0367 -0.01157408 0.3601767
Moved 775.0394 345.0829 522.8927 -0.03453036 0.3469462
Moved 775.0702 325.9871 517.1392 -0.07873366 0.332148
Moved 775.1009 306.3005 516 -0.1243043 0.329218
Moved 775.1317 291.5 516 -0.1585648 0.329218
Moved 775.1624 283.4901 516 -0.1771064 0.329218
Moved 775.1929 278.2423 516 -0.189254 0.329218
Moved 775.2239 275.5919 516 -0.195389 0.329218
Moved 775.2547 273.9388 516 -0.1992158 0.329218
Stationary 775.2854 273.9388 516 -0.1992158 0.329218
Moved 775.3162 273 516 -0.2013889 0.329218
Stationary 775.3469 273 516 -0.2013889 0.329218
Stationary 775.3776 273 516 -0.2013889 0.329218
Moved 775.4084 290.4607 512.1797 -0.1609706 0.3193923
Moved 775.4391 315.4296 508.2142 -0.1031723 0.3091929
Moved 775.4698 345 508 -0.03472224 0.3086419
Moved 775.5005 384.4143 516.5934 0.05651464 0.3307443
Moved 775.5314 419.4948 523.8989 0.1377194 0.3495342
Moved 775.5621 445.5299 526.353 0.1979859 0.355846
Moved 775.5929 460.383 528 0.232368 0.3600822
Moved 775.6236 467.5968 528 0.2490668 0.3600822
Moved 775.6544 471.5 528 0.2581018 0.3600822
Moved 775.6852 473.9013 528 0.2636606 0.3600822
Moved 775.7159 474.5 528 0.2650462 0.3600822
Moved 775.7466 475 528 0.2662037 0.3600822
Stationary 775.7773 475 528 0.2662037 0.3600822
Stationary 775.8081 475 528 0.2662037 0.3600822
Moved 775.8389 475 520.4767 0.2662037 0.3407323
Moved 775.8696 468.415 514.1779 0.2509608 0.3245315
Moved 775.9003 457.7328 503.7328 0.2262334 0.2976667
Moved 775.9311 436.5859 486.6451 0.1772822 0.2537167
Moved 775.9619 424.8748 475.0935 0.1501731 0.2240058
Moved 775.9926 418 466.5 0.1342593 0.2019032
Moved 776.0234 412.3636 459.4848 0.121212 0.18386
Moved 776.0541 408.4119 453.8239 0.1120647 0.1692999
Moved 776.0848 405.7078 448.4156 0.1058052 0.15539
Moved 776.1156 402.9967 444.9968 0.09952953 0.1465965
Moved 776.1463 401.595 442.595 0.09628475 0.1404192
Moved 776.177 402 442 0.09722222 0.1388888
Ended 776.2078 402 442 0.09722222 0.1388888
Accept 776.3 10 speed
Began 776.3923 528 501 0.3888889 0.2906378
Stationary 776.4231 528 501 0.3888889 0.2906378
Stationary 776.4539 528 501 0.3888889 0.2906378
Stationary 776.4846 528 501 0.3888889 0.2906378
Stationary 776.5153 528 501 0.3888889 0.2906378
Moved 776.546 508.8427 491.4213 0.3445432 0.2660012
Moved 776.5768 494.9802 483.9868 0.3124542 0.2468796
Moved 776.6075 481.3946 475.8368 0.2810061 0.2259176
Moved 776.6383 464.8111 465.257 0.2426183 0.1987061
Moved 776.669 447.0203 455.3826 0.201436 0.1733091
Moved 776.6998 426.3608 444.6804 0.1536131 0.1457828
Moved 776.7305 403.9641 434.1275 0.1017689 0.1186406
Moved 776.7612 382.5002 422.5626 0.05208383 0.08889559
Moved 776.792 360.4361 407.6241 0.001009504 0.05047343
Moved 776.8228 345.244 399.622 -0.03415744 0.02989192
Moved 776.8535 335 392.5 -0.05787035 0.01157403
Moved 776.8842 328.5718 389.7859 -0.0727505 0.004593256
Moved 776.915 325.0641 388 -0.08087009 -3.924585E-08
Stationary 776.9457 325 388 -0.08101851 -3.924585E-08
Ended 776.9765 324 388 -0.08333336 -3.924585E-08
Candidates 777.0687 13 of off if pd pg oh odd pig ps old igg high igf
Began 777.2225 487 354 0.2939814 -0.08744855
Stationary 777.2532 487 354 0.2939814 -0.08744855
Stationary 777.2839 487 354 0.2939814 -0.08744855
Moved 777.3147 464.5515 397.8627 0.2420173 0.02536687
Moved 777.3455 459 461.0961 0.2291666 0.1880042
Moved 777.3762 468.3718 496.033 0.2508608 0.2778626
Moved 777.407 467 507.0991 0.2476852 0.3063248
Moved 777.4377 467 510.767 0.2476852 0.3157586
Moved 777.4684 438.6665 501.4313 0.1820983 0.291747
Moved 777.4992 357.7259 433.5555 -0.005264133 0.1171695
Moved 777.53 323.2613 398.6237 -0.08504331 0.02732418
Moved 777.5607 307.2328 382.2328 -0.1221463 -0.01483344
Moved 777.5914 303.2531 378.2531 -0.1313587 -0.02506931
Moved 777.6222 303 376.7673 -0.1319445 -0.02889084
Moved 777.653 322.6546 377 -0.08644769 -0.02829226
Moved 777.6837 352.728 388.0142 -0.01683335 3.634166E-05
Moved 777.7144 375.9867 394.5676 0.03700624 0.016892
Moved 777.7452 386.0165 396.0055 0.06022344 0.02059014
Moved 777.7759 389.728 397.728 0.06881485 0.02502064
Moved 777.8066 391 405.5156 0.07175922 0.04505028
Moved 777.8374 374.0347 443.9306 0.03248771 0.1438543
Moved 777.8682 351.9887 483.8765 -0.0185446 0.2465958
Moved 777.8989 334.3146 509.2471 -0.05945687 0.3118495
Moved 777.9296 326.0249 521.6334 -0.07864599 0.3437073
Ended 777.9604 324 531.5258 -0.08333336 0.3691507
Accept 778.0526 0 of
Candidates 778.0526 13 light life ought higher modify judge lift midst middle fought bought gift forget
Began 778.3909 299 468 -0.1412037 0.2057612
Stationary 778.4216 299 468 -0.1412037 0.2057612
Moved 778.4524 336.814 468 -0.0536714 0.2057612
Moved 778.4831 418.745 468 0.1359838 0.2057612
Moved 778.5139 461.7288 468 0.2354833 0.2057612
Moved 778.5446 525.5291 476.2384 0.3831693 0.2269506
Moved 778.5754 566.5089 478.9622 0.4780297 0.2339562
Moved 778.6061 599.1203 481.6767 0.5535192 0.2409379
Moved 778.6369 622.7549 484.0755 0.608229 0.2471077
Moved 778.6676 645.5558 486 0.661009 0.2520575
Moved 778.6984 650.9249 487.4812 0.6734372 0.2558672
Moved 778.7291 660.7593 489.1898 0.6962022 0.2602618
Ended 778.7598 672 491 0.7222222 0.2649176
Accept 778.8213 0 light
PhraseEnd 778.8213
