that is a very nasty cut
Moved 1152.058 287.1469 533.6719 -0.1686415 0.3746704
Moved 1152.089 340.1602 561.5801 -0.04592558 0.4464507
Moved 1152.12 365.1351 574.0676 0.01188676 0.4785688
Moved 1152.15 379.2482 580.4764 0.04455606 0.4950525
Moved 1152.181 399.6044 589.3797 0.09167682 0.5179518
Moved 1152.212 418.3274 598.2477 0.1350171 0.5407606
Moved 1152.243 430.8372 605.9023 0.1639751 0.5604482
Moved 1152.273 437.5766 610.3844 0.1795755 0.5719762
Moved 1152.304 442.5078 613.7539 0.1909904 0.5806426
Moved 1152.335 446.6199 615.3099 0.2005089 0.5846448
Ended 1152.365 452 615 0.2129629 0.5838476
Candidates 1152.519 13 that they what thai today friday sunday thursday ebay delay trust tuesday register
Began 1153.103 336 552 -0.05555556 0.4218106
Stationary 1153.134 336 552 -0.05555556 0.4218106
Moved 1153.165 386.1414 552 0.06051252 0.4218106
Moved 1153.195 456.843 557.7875 0.2241737 0.4366963
Moved 1153.226 503.1527 559 0.3313719 0.4398148
Moved 1153.257 575.6669 566.2381 0.4992288 0.4584312
Ended 1153.287 605.5 570.5 0.568287 0.4693929
Accept 1153.349 0 that
Began 1153.625 359 460 -0.002314796 0.1851851
Stationary 1153.656 359 460 -0.002314796 0.1851851
Moved 1153.687 359 469.5591 -0.002314796 0.2097712
Moved 1153.718 370.7329 497.1136 0.0248448 0.2806419
Moved 1153.748 391.1149 527.7125 0.07202516 0.3593428
Moved 1153.779 419.1776 563.5897 0.1369853 0.4516195
Moved 1153.81 439.2859 584.2859 0.1835323 0.5048506
Moved 1153.841 455.9065 600.9065 0.2220057 0.5475989
Moved 1153.871 469.1574 611.2978 0.2526791 0.5743255
Moved 1153.902 480.6636 618.8318 0.2793138 0.593703
Moved 1153.933 487.9064 623.9688 0.2960795 0.6069155
Moved 1153.964 494.5 628 0.3113426 0.6172838
Moved 1153.994 497.5656 628.7828 0.3184389 0.6192973
Moved 1154.025 502.6717 629 0.3302586 0.6198559
Moved 1154.056 504.8924 630 0.335399 0.6224279
Moved 1154.086 507.4477 630 0.3413142 0.6224279
Moved 1154.117 508 631.5 0.3425926 0.6262859
Moved 1154.148 508 631 0.3425926 0.6249998
Moved 1154.179 500.9848 632 0.3263537 0.6275719
Moved 1154.209 487.2896 632 0.294652 0.6275719
Moved 1154.24 462.3684 624.7763 0.2369638 0.6089925
Moved 1154.271 424.5185 610.3796 0.1493484 0.571964
Moved 1154.301 391.5161 599.1721 0.07295389 0.5431379
Moved 1154.332 363.4314 588.9725 0.007943015 0.5169046
Moved 1154.363 342.2509 582.8753 -0.04108583 0.5012224
Moved 1154.394 322.6086 574.8532 -0.08655418 0.4805894
Moved 1154.424 308.3318 568.166 -0.1196022 0.4633898
Moved 1154.455 295.3394 561.6697 -0.1496774 0.4466812
Moved 1154.486 286.5819 554.9365 -0.1699492 0.4293632
Moved 1154.517 277.9834 546.9835 -0.1898532 0.4089079
Moved 1154.547 270.5 539.5 -0.2071759 0.3896604
Moved 1154.578 263.7681 532.6522 -0.2227591 0.3720477
Moved 1154.609 258.1672 527.1672 -0.235724 0.3579402
Moved 1154.64 254.1604 520.1604 -0.2449991 0.3399187
Moved 1154.67 251.5256 513.5768 -0.2510981 0.3229855
Moved 1154.701 248.9737 509.9474 -0.2570052 0.3136507
Moved 1154.732 246.8078 506.6157 -0.2620189 0.3050814
Moved 1154.762 246.1922 504.1923 -0.2634439 0.2988484
Moved 1154.793 246 501.6392 -0.2638889 0.2922817
Moved 1154.824 245 500.0859 -0.2662037 0.2882866
Moved 1154.855 245 498.8063 -0.2662037 0.2849955
Moved 1154.885 245 497 -0.2662037 0.2803498
Moved 1154.916 243.986 495.986 -0.2685508 0.2777418
Moved 1154.947 244 495 -0.2685185 0.2752057
Moved 1154.978 244 493.8812 -0.2685185 0.2723282
Moved 1155.008 244 493 -0.2685185 0.2700616
Stationary 1155.039 244 493 -0.2685185 0.2700616
Ended 1155.07 244 493 -0.2685185 0.2700616
Candidates 1155.193 13 its is hours types tours toys goes gotta fits does our your outer
Began 1155.592 302 496 -0.1342593 0.2777777
Moved 1155.623 317.1995 496 -0.09907524 0.2777777
Moved 1155.654 363.0918 507.2368 0.007157028 0.3066788
Moved 1155.684 400.4538 507.9545 0.09364298 0.3085248
Moved 1155.715 418.6305 509 0.1357187 0.3112139
Moved 1155.746 427.5835 510 0.1564432 0.3137859
Moved 1155.776 432.339 512.339 0.1674514 0.3198018
Moved 1155.807 435 513.8942 0.1736111 0.3238018
Moved 1155.838 437.1501 517.3001 0.1785881 0.3325619
Moved 1155.869 438 528.9601 0.1805556 0.3625517
Moved 1155.899 438 543.3014 0.1805556 0.3994376
Moved 1155.93 439.8078 556.8469 0.1847403 0.434277
Moved 1155.961 442.041 568.2048 0.1899096 0.4634897
Moved 1155.992 445.6004 579.8013 0.1981491 0.4933159
Moved 1156.022 447.1531 587.4593 0.2017433 0.5130125
Moved 1156.053 449 593.4232 0.2060185 0.5283518
Moved 1156.084 450.9744 597.9487 0.2105888 0.5399915
Moved 1156.115 451 600.5 0.2106482 0.5465534
Moved 1156.145 452 602.074 0.2129629 0.5506017
Moved 1156.176 452 603.3591 0.2129629 0.553907
Moved 1156.207 453 605.8743 0.2152778 0.560376
Moved 1156.237 453 608.433 0.2152778 0.5669573
Moved 1156.268 453 609.3326 0.2152778 0.5692711
Moved 1156.299 453 610.541 0.2152778 0.5723791
Moved 1156.33 453 612.5 0.2152778 0.5774176
Moved 1156.36 453 613.0527 0.2152778 0.5788393
Moved 1156.391 453 615.5 0.2152778 0.5851336
Moved 1156.422 453 616.1633 0.2152778 0.5868396
Ended 1156.453 453 616 0.2152778 0.5864196
Accept 1156.514 1 is
Began 1156.975 359 513 -0.002314796 0.321502
Stationary 1157.006 359 513 -0.002314796 0.321502
Moved 1157.036 335.4902 513 -0.05673563 0.321502
Moved 1157.067 300.5644 513 -0.1375824 0.321502
Moved 1157.098 274.1939 513 -0.1986251 0.321502
Moved 1157.129 252.4533 513 -0.2489507 0.321502
Moved 1157.159 239.3533 513 -0.2792747 0.321502
Moved 1157.19 232.0915 513 -0.2960845 0.321502
Moved 1157.221 227.287 513 -0.3072061 0.321502
Moved 1157.251 224.74 513 -0.3131019 0.321502
Stationary 1157.282 225 513 -0.3125 0.321502
Ended 1157.313 225 513 -0.3125 0.321502
Candidates 1157.405 13 a ss s as sd sa ga aaa da faa aa fda ha
Began 1157.897 313 518 -0.1087963 0.3343621
Stationary 1157.928 313 518 -0.1087963 0.3343621
Stationary 1157.958 313 518 -0.1087963 0.3343621
Moved 1157.989 358.5 518 -0.003472219 0.3343621
Moved 1158.02 398.4751 518 0.08906274 0.3343621
Moved 1158.051 428.0822 518 0.1575978 0.3343621
Moved 1158.081 445.2671 509.1465 0.1973776 0.3115908
Moved 1158.112 459.0292 508 0.2292343 0.3086419
Ended 1158.143 472 505 0.2592593 0.3009258
Accept 1158.204 0 a
Began 1158.573 366 529 0.01388888 0.3626543
Stationary 1158.604 366 529 0.01388888 0.3626543
Stationary 1158.634 366 529 0.01388888 0.3626543
Moved 1158.665 356.8488 529 -0.007294318 0.3626543
Moved 1158.696 346.5759 509.1013 -0.03107424 0.3114744
Moved 1158.727 330.7487 477.6472 -0.06771123 0.230574
Moved 1158.757 317.6502 437.9261 -0.09803186 0.1284107
Moved 1158.788 316.042 425.4199 -0.1017547 0.09624457
Moved 1158.819 313.8729 407.8561 -0.1067757 0.05107024
Moved 1158.849 314 389.9326 -0.1064815 0.004970527
Moved 1158.88 314 372.4537 -0.1064815 -0.0399854
Moved 1158.911 314 361.8173 -0.1064815 -0.06734236
Moved 1158.942 314 354.8663 -0.1064815 -0.08522057
Moved 1158.972 314 349.4056 -0.1064815 -0.09926548
Moved 1159.003 314 347.5 -0.1064815 -0.1041667
Stationary 1159.034 314 347.5 -0.1064815 -0.1041667
Moved 1159.064 313.0422 357.5778 -0.1086986 -0.07824642
Moved 1159.095 304.5 382 -0.1284722 -0.01543218
Moved 1159.126 297.8357 406.4929 -0.1438989 0.04756405
Moved 1159.157 289.2977 450.3625 -0.1636627 0.1603975
Moved 1159.188 288.106 461.8342 -0.1664213 0.1899026
Moved 1159.218 283.1733 493.3734 -0.1778395 0.2710221
Moved 1159.249 277.0677 529.6391 -0.191973 0.364298
Moved 1159.28 270.9385 563.3687 -0.2061608 0.4510511
Moved 1159.31 265.3279 588.5245 -0.2191483 0.5157521
Moved 1159.341 257.3792 629.4493 -0.2375481 0.6210114
Moved 1159.372 256 651.143 -0.2407407 0.6768081
Moved 1159.403 256 659.9446 -0.2407407 0.6994459
Moved 1159.433 256 676.2017 -0.2407407 0.7412592
Moved 1159.464 266.9109 687.8492 -0.2154841 0.7712171
Moved 1159.495 272.2924 695.2924 -0.2030269 0.790361
Moved 1159.526 277.6315 700.6315 -0.1906679 0.8040933
Moved 1159.556 283.3519 703.6759 -0.1774262 0.8119235
Moved 1159.587 291.5489 706.1372 -0.1584516 0.8182541
Moved 1159.618 301.7622 707.6906 -0.1348096 0.8222494
Moved 1159.648 310.9852 708 -0.1134602 0.8230453
Moved 1159.679 318.5 709 -0.0960648 0.8256172
Moved 1159.71 327.1834 709 -0.07596433 0.8256172
Moved 1159.741 336.3946 709 -0.0546422 0.8256172
Moved 1159.771 345.5797 709 -0.03338044 0.8256172
Moved 1159.802 356 709 -0.009259283 0.8256172
Moved 1159.833 369.927 709 0.02297918 0.8256172
Moved 1159.864 380 700.5 0.04629632 0.8037551
Moved 1159.894 388.299 697.9003 0.06550689 0.7970686
Moved 1159.925 395.5 697 0.08217593 0.7947529
Moved 1159.956 400.799 694.1005 0.09444226 0.7872954
Moved 1159.986 406.9114 691.5443 0.1085913 0.7807208
Ended 1160.017 410.5 690.5 0.1168981 0.7780349
Candidates 1160.109 13 very cry vary career carey car ceo better carry cat betty vast bet
Began 1160.447 292 549 -0.1574074 0.4140946
Stationary 1160.478 292 549 -0.1574074 0.4140946
Moved 1160.509 298.8308 549 -0.1415953 0.4140946
Moved 1160.54 319.6128 549 -0.09348889 0.4140946
Moved 1160.57 342.5 549 -0.04050925 0.4140946
Moved 1160.601 370.5919 549 0.02451837 0.4140946
Moved 1160.632 394.7433 549 0.08042425 0.4140946
Moved 1160.662 411.8443 549 0.1200099 0.4140946
Moved 1160.693 447.5 549 0.2025463 0.4140946
Ended 1160.724 447.5 549 0.2025463 0.4140946
Accept 1160.785 0 very
Began 1161.216 315 573 -0.1041667 0.4758229
Stationary 1161.246 315 573 -0.1041667 0.4758229
Stationary 1161.277 315 573 -0.1041667 0.4758229
Moved 1161.308 315 563.6478 -0.1041667 0.4517688
Moved 1161.339 315 560.9703 -0.1041667 0.4448824
Moved 1161.369 319.5937 550.7031 -0.09353304 0.418475
Moved 1161.4 328.2564 536.2308 -0.07348055 0.3812519
Moved 1161.431 337.3481 516.9734 -0.052435 0.3317218
Moved 1161.461 347.8012 499.3181 -0.028238 0.2863119
Moved 1161.492 364.0724 478.9095 0.009426774 0.2338207
Moved 1161.523 382.423 457.5165 0.05190521 0.1787976
Moved 1161.554 402.3504 438.6496 0.09803345 0.1302715
Moved 1161.584 420.2596 422.6479 0.1394897 0.08911489
Moved 1161.615 438.051 403.949 0.1806737 0.04102099
Moved 1161.646 444.9679 396.0482 0.1966849 0.02069995
Moved 1161.677 450.5396 388.9207 0.2095825 0.002368016
Moved 1161.707 452.8228 386.1772 0.2148675 -0.004688192
Moved 1161.738 454 382.3683 0.2175926 -0.01448494
Moved 1161.769 454 381.1251 0.2175926 -0.01768238
Moved 1161.799 442.531 379.5663 0.1910439 -0.02169158
Moved 1161.83 434.4247 380 0.1722795 -0.02057613
Moved 1161.861 411.4664 380 0.1191351 -0.02057613
Moved 1161.892 370.1956 401.3656 0.02360095 0.03437646
Moved 1161.922 356.1133 409.1201 -0.008997123 0.05432113
Moved 1161.953 334.5 424.5 -0.05902777 0.09387855
Moved 1161.984 288.8108 463.1891 -0.1647898 0.1933877
Moved 1162.015 266.2706 482.7595 -0.2169662 0.2437228
Moved 1162.045 248.5 499.5 -0.2581019 0.2867798
Moved 1162.076 241.5 505 -0.2743055 0.3009258
Moved 1162.107 224.5278 524.5397 -0.313593 0.3511822
Moved 1162.137 211.9101 540.0898 -0.3428006 0.3911775
Moved 1162.168 199.1789 553.8211 -0.372271 0.4264945
Moved 1162.199 191.5 564 -0.3900463 0.4526748
Moved 1162.23 183.1388 576.8149 -0.4094009 0.4856351
Moved 1162.26 174.4852 592.0296 -0.4294324 0.5247674
Moved 1162.291 168.9045 605.1909 -0.4423506 0.5586185
Moved 1162.322 164.5 617 -0.4525463 0.5889916
Moved 1162.353 162.2005 621.7994 -0.4578691 0.6013359
Moved 1162.383 162 623.0721 -0.4583334 0.6046092
Stationary 1162.414 162 623 -0.4583334 0.6044238
Stationary 1162.445 162 623 -0.4583334 0.6044238
Moved 1162.475 162 617.8789 -0.4583334 0.5912522
Moved 1162.506 162 609.146 -0.4583334 0.568791
Moved 1162.537 160.1616 601.6464 -0.4625889 0.5495018
Moved 1162.568 158.6137 594.8412 -0.4661719 0.5319989
Moved 1162.598 159 590.3663 -0.4652778 0.5204893
Moved 1162.629 159 586.6156 -0.4652778 0.5108425
Moved 1162.66 172.069 581.977 -0.4350255 0.498912
Moved 1162.691 180.9716 578.7571 -0.4144175 0.4906303
Moved 1162.721 188.9535 577.4093 -0.3959409 0.4871637
Moved 1162.752 202.7733 574.8711 -0.3639508 0.4806354
Moved 1162.783 216.4086 574.3183 -0.3323875 0.4792137
Moved 1162.813 229.1669 574 -0.3028544 0.478395
Moved 1162.844 240.4538 574 -0.2767274 0.478395
Moved 1162.875 254.2725 574 -0.2447395 0.478395
Moved 1162.906 264.3775 578.1606 -0.2213483 0.4890962
Moved 1162.936 273.6169 586.4626 -0.1999609 0.5104491
Moved 1162.967 281.5197 595.8996 -0.1816674 0.534721
Moved 1162.998 286.8586 606.7172 -0.1693088 0.562544
Moved 1163.029 291.4764 616.9057 -0.1586194 0.5887491
Moved 1163.059 297.0692 627.1385 -0.145673 0.615068
Moved 1163.09 301.601 637.5026 -0.1351828 0.6417246
Moved 1163.121 302 646.4163 -0.1342593 0.6646509
Moved 1163.152 302 655.6979 -0.1342593 0.6885234
Moved 1163.182 302 666.8234 -0.1342593 0.7171384
Moved 1163.213 293.8032 674.7873 -0.1532334 0.7376215
Moved 1163.244 294 680.5007 -0.1527778 0.7523165
Moved 1163.274 294 685.3007 -0.1527778 0.7646621
Moved 1163.305 300.2636 694.7896 -0.1382788 0.7890677
Moved 1163.336 303.4081 699.8163 -0.1309997 0.8019965
Moved 1163.367 304 703.3976 -0.1296296 0.8112077
Moved 1163.397 304 707.509 -0.1296296 0.8217822
Moved 1163.428 304 710.8083 -0.1296296 0.8302682
Moved 1163.459 304 713.0481 -0.1296296 0.836029
Moved 1163.49 299.2535 715 -0.1406168 0.8410493
Moved 1163.52 293.866 716 -0.153088 0.8436211
Moved 1163.551 292.5842 717.4158 -0.1560552 0.8472629
Moved 1163.582 293 717 -0.1550926 0.8461932
Stationary 1163.612 293 717 -0.1550926 0.8461932
Moved 1163.643 300.1638 717 -0.1385098 0.8461932
Moved 1163.674 314.4983 706.8339 -0.105328 0.8200459
Moved 1163.705 326.2269 704.1546 -0.0781785 0.8131546
Moved 1163.735 336.1949 700.6017 -0.05510435 0.8040165
Moved 1163.766 342.8863 699.0568 -0.03961509 0.8000432
Moved 1163.797 346.5 697.5 -0.03125002 0.796039
Moved 1163.828 350.4923 696.2538 -0.02200862 0.7928338
Ended 1163.858 354.0898 693.9401 -0.01368105 0.7868829
Candidates 1163.92 13 may nasty mary bay master matt matter best math marry mart mar bar
Began 1164.811 338 523 -0.05092591 0.3472221
Stationary 1164.842 338 523 -0.05092591 0.3472221
Moved 1164.872 343.5125 536.4453 -0.03816555 0.3818037
Moved 1164.903 352.7462 548.2437 -0.01679107 0.4121494
Moved 1164.934 361.8858 558.5145 0.004365345 0.438566
Moved 1164.965 374.4131 570.3304 0.0333636 0.4689568
Moved 1164.995 384.9327 578.9327 0.05771468 0.491082
Moved 1165.026 392.5848 585.5848 0.07542779 0.5081914
Moved 1165.057 399.5 590 0.09143522 0.5195472
Moved 1165.088 404.0072 595.0072 0.1018684 0.5324258
Moved 1165.118 407.563 598.563 0.1100996 0.5415714
Moved 1165.149 409 600.1207 0.113426 0.5455778
Moved 1165.18 410.3934 601.3934 0.1166514 0.5488511
Ended 1165.21 411 603 0.1180555 0.5529835
Accept 1165.272 1 nasty
Began 1165.702 343 526 -0.03935183 0.3549381
Stationary 1165.733 343 526 -0.03935183 0.3549381
Moved 1165.764 332.1905 513.0286 -0.06437386 0.3215754
Moved 1165.794 322.7878 495.5756 -0.08613934 0.2766862
Moved 1165.825 315.8849 479.6932 -0.1021182 0.2358363
Moved 1165.856 308.8322 459.9127 -0.118444 0.1849605
Moved 1165.886 303.8587 444.2936 -0.1299566 0.1447881
Moved 1165.917 300.6506 433.3012 -0.1373829 0.1165154
Moved 1165.948 298.0735 425.2203 -0.1433485 0.09573124
Moved 1165.979 297 419.12 -0.1458333 0.08004106
Moved 1166.009 294.026 414.0521 -0.1527175 0.06700622
Moved 1166.04 292.5 410 -0.15625 0.05658428
Moved 1166.071 292 408.1704 -0.1574074 0.05187855
Moved 1166.102 291 408 -0.1597222 0.05144025
Moved 1166.132 291 406.5 -0.1597222 0.04758226
Moved 1166.163 291 407 -0.1597222 0.04886827
Moved 1166.194 291 426.2587 -0.1597222 0.0984018
Moved 1166.224 304.9198 447.8397 -0.1275004 0.1539085
Moved 1166.255 319.9284 474.8568 -0.09275834 0.223397
Moved 1166.286 336.9276 501.2126 -0.05340844 0.2911845
Moved 1166.317 352.5 525.5 -0.0173611 0.3536522
Moved 1166.347 380.2999 566.4499 0.04699052 0.4589759
Moved 1166.378 388.6233 579.2652 0.06625772 0.4919372
Moved 1166.409 403.2652 601.8978 0.1001509 0.5501485
Moved 1166.44 413.5 617.5 0.1238426 0.5902777
Moved 1166.47 428.1964 639.2946 0.1578621 0.6463338
Moved 1166.501 438.9557 656.5468 0.1827678 0.6907066
Moved 1166.532 446.4151 668.5535 0.200035 0.721588
Moved 1166.563 450.5 676.5 0.2094908 0.7420267
Moved 1166.593 453.9341 682.8023 0.21744 0.7582362
Moved 1166.624 455.4961 687.9922 0.2210557 0.7715847
Moved 1166.655 455 690.0416 0.2199073 0.7768558
Moved 1166.685 455 692.5 0.2199073 0.7831789
Moved 1166.716 447.8871 693.8891 0.2034424 0.7867516
Moved 1166.747 440.6851 694 0.1867712 0.7870369
Moved 1166.778 432.0091 695 0.1666877 0.7896089
Moved 1166.808 417.5 695 0.1331019 0.7896089
Moved 1166.839 402.127 687.1879 0.09751627 0.7695161
Moved 1166.87 383.0803 680.9051 0.05342662 0.7533565
Moved 1166.901 371.3891 676.1556 0.02636363 0.7411408
Moved 1166.931 361.0787 671.0394 0.002497037 0.7279817
Moved 1166.962 352.8761 668.2921 -0.01649057 0.7209157
Moved 1166.993 346.4694 666 -0.03132095 0.7150204
Moved 1167.023 341.3652 664 -0.04313608 0.7098765
Moved 1167.054 337.6251 663 -0.05179375 0.7073045
Moved 1167.085 335.5 663 -0.05671298 0.7073045
Moved 1167.116 333.8095 663 -0.06062612 0.7073045
Moved 1167.146 332.5362 661.5363 -0.06357357 0.7035397
Moved 1167.177 330.8503 662 -0.06747618 0.7047324
Stationary 1167.208 331 662 -0.06712963 0.7047324
Ended 1167.239 331 674 -0.06712963 0.7355967
Candidates 1167.361 13 city cut court but copy cite core cute cure bit vote buy for
Began 1167.853 307 626 -0.1226852 0.6121398
Stationary 1167.884 307 626 -0.1226852 0.6121398
Moved 1167.915 312.6716 626 -0.1095564 0.6121398
Moved 1167.945 318.725 626 -0.09554406 0.6121398
Moved 1167.976 328.8899 626 -0.07201409 0.6121398
Moved 1168.007 343.521 626 -0.03814583 0.6121398
Moved 1168.038 360.1745 640.5532 0.0004039208 0.6495709
Moved 1168.068 376.0789 653.0789 0.03721962 0.681787
Moved 1168.099 389.0688 667.4825 0.06728877 0.7188335
Moved 1168.13 397.6947 678.3683 0.08725623 0.7468321
Moved 1168.16 406.6899 689.9199 0.1080784 0.7765428
Moved 1168.191 415.3427 701.1236 0.1281082 0.8053588
Moved 1168.222 421.67 709.0049 0.1427546 0.8256299
Moved 1168.253 426 713 0.1527777 0.8359053
Moved 1168.283 429.1192 716.1192 0.1599981 0.8439279
Moved 1168.314 431.6725 717.6724 0.1659084 0.8479228
Moved 1168.345 434.2314 719.2314 0.171832 0.8519325
Moved 1168.375 435.2159 720.2158 0.1741107 0.8544645
Moved 1168.406 436.053 721 0.1760486 0.8564813
Moved 1168.437 436 722.3066 0.1759259 0.859842
Moved 1168.468 437 723 0.1782407 0.8616255
Ended 1168.499 437 723 0.1782407 0.8616255
Accept 1168.56 1 cut
Began 1168.867 236 577 -0.287037 0.4861111
Moved 1168.898 249.2177 577 -0.2564406 0.4861111
Moved 1168.929 314.0791 563.8693 -0.1062984 0.4523385
Moved 1168.959 423.2953 559.2653 0.146517 0.4404972
Moved 1168.99 523.216 567.9484 0.3778149 0.4628301
Moved 1169.021 576.5244 569 0.501214 0.4655349
Ended 1169.052 592 569 0.5370371 0.4655349
PhraseEnd 1169.144
