the union will go on strike
Moved 402.5789 398 372.8013 0.08796295 -0.03909138
Moved 402.6096 405.7551 350.7141 0.1059147 -0.09589999
Moved 402.6404 407 334.531 0.1087963 -0.1375231
Moved 402.6711 407 322.0173 0.1087963 -0.1697087
Moved 402.7018 407 307.419 0.1087963 -0.2072556
Moved 402.7325 407 296.2347 0.1087963 -0.2360221
Moved 402.7632 407 286.512 0.1087963 -0.261029
Moved 402.7939 407 280.592 0.1087963 -0.276255
Moved 402.8246 407 275.6357 0.1087963 -0.2890027
Moved 402.8554 407 271.881 0.1087963 -0.29866
Moved 402.8861 407 269.0106 0.1087963 -0.3060426
Moved 402.9168 407 267.6255 0.1087963 -0.3096052
Moved 402.9475 407 266.6233 0.1087963 -0.3121829
Moved 402.9783 408.2411 267 0.1116691 -0.311214
Moved 403.009 415.3333 297.3334 0.1280864 -0.2331961
Moved 403.0397 419.7485 343.4789 0.1383067 -0.114509
Moved 403.0704 420.5456 383.5474 0.1401519 -0.01145233
Moved 403.1011 423.7032 433.3677 0.1474612 0.1166864
Moved 403.1319 425.2882 444.0175 0.1511302 0.1440777
Moved 403.1626 426 460.1989 0.1527777 0.1856967
Moved 403.1933 427 471.0313 0.1550926 0.2135577
Moved 403.224 427.5512 477.1025 0.1563686 0.2291729
Moved 403.2547 429.4284 482.8568 0.1607138 0.243973
Moved 403.2854 434.9886 485.9924 0.1735846 0.2520379
Moved 403.3162 458.7607 490.876 0.2286126 0.2645988
Moved 403.3469 487.9869 493 0.2962659 0.2700616
Moved 403.3776 510.9335 493 0.3493831 0.2700616
Moved 403.4084 535.0992 484.9008 0.4053223 0.2492302
Moved 403.4391 544.1042 482.9653 0.4261672 0.2442521
Moved 403.4698 548.9081 481.0919 0.4372872 0.2394339
Moved 403.5005 551 476.2064 0.4421297 0.2268683
Moved 403.5312 551 450.8429 0.4421297 0.1616329
Moved 403.5619 514.6044 400.767 0.3578805 0.03283681
Moved 403.5927 481.214 345.5423 0.2805879 -0.109202
Moved 403.6234 455.5575 306.8362 0.2211978 -0.2087546
Moved 403.6541 443.6864 282.497 0.1937185 -0.2713554
Moved 403.6848 434.3586 252.4346 0.1721265 -0.3486766
Moved 403.7156 431.1585 239.9508 0.1647187 -0.380785
Moved 403.7462 427.2729 229.8186 0.1557242 -0.4068452
Moved 403.7769 423.3968 221.7937 0.1467519 -0.4274854
Moved 403.8077 422 217.5237 0.1435185 -0.4384679
Ended 403.8384 419.093 216.5465 0.1367893 -0.4409812
Candidates 403.9306 13 union opinion rubin icon whom thin region kingdom function reunion thumb lincoln junction
Began 404.2992 315 444 -0.1041667 0.1440329
Moved 404.33 335.1794 444 -0.0574552 0.1440329
Moved 404.3607 395.3184 444 0.08175542 0.1440329
Moved 404.3914 436.133 435.9867 0.1762338 0.1234225
Moved 404.4221 452.2034 434 0.2134339 0.1183127
Moved 404.4528 462.6516 433 0.2376195 0.1157406
Ended 404.4835 462.6516 433 0.2376195 0.1157406
Accept 404.5757 0 union
Began 405.2515 192 548 -0.3888888 0.4115225
Stationary 405.2822 192 548 -0.3888888 0.4115225
Stationary 405.3129 192 548 -0.3888888 0.4115225
Stationary 405.3437 192 548 -0.3888888 0.4115225
Moved 405.3744 206.2148 548 -0.3559843 0.4115225
Moved 405.4051 216.2482 548 -0.3327587 0.4115225
Moved 405.4358 243.1145 540.0738 -0.2705683 0.3911362
Moved 405.4665 272.3492 536.5168 -0.2028954 0.3819875
Moved 405.4973 308.1592 532.2045 -0.1200018 0.3708963
Moved 405.528 335.0537 528.3274 -0.05774602 0.3609243
Moved 405.5587 361.4027 525.8597 0.003246963 0.3545775
Moved 405.5895 378.2641 524.3736 0.04227807 0.350755
Moved 405.6202 404.5451 523 0.1031135 0.3472221
Moved 405.6508 438.7499 523 0.1822914 0.3472221
Moved 405.6815 446.7613 523 0.2008364 0.3472221
Moved 405.7123 457.6511 530.8256 0.2260443 0.3673496
Moved 405.743 462.4038 531 0.2370459 0.3677982
Moved 405.7737 464.5751 532 0.2420719 0.3703703
Moved 405.8044 466.5 532 0.2465278 0.3703703
Moved 405.8351 467.2741 532 0.2483198 0.3703703
Moved 405.8659 469.851 532 0.2542847 0.3703703
Moved 405.8965 479 514.5 0.275463 0.32536
Moved 405.9273 494.373 486.4829 0.3110485 0.2532996
Moved 405.958 519.7432 441.8852 0.369776 0.1385935
Moved 405.9887 531.9213 417.1836 0.397966 0.07506064
Moved 406.0195 538.0396 406.4406 0.4121287 0.04742932
Moved 406.0502 555.8252 389.8392 0.4532991 0.004730342
Moved 406.0809 564.6431 382.6308 0.4737108 -0.01380967
Moved 406.1116 572.4181 374.5819 0.4917085 -0.03451163
Moved 406.1423 574.6728 372.3272 0.4969278 -0.04031083
Ended 406.1731 575 372 0.4976852 -0.04115226
Candidates 406.2652 13 will wool roll still well tool till toll took grill tell full stroll
Began 406.6953 301 504 -0.1365741 0.2983539
Moved 406.726 317.8466 504 -0.09757742 0.2983539
Moved 406.7568 375.2559 494.183 0.03531446 0.2731043
Moved 406.7874 428.2468 487.4589 0.1579787 0.2558098
Moved 406.8182 450.9502 484.15 0.2105329 0.2472992
Moved 406.8489 466 483 0.2453704 0.2443414
Ended 406.8796 466 483 0.2453704 0.2443414
Accept 406.9411 0 will
Began 407.7398 325 474 -0.08101851 0.2211934
Stationary 407.7705 325 474 -0.08101851 0.2211934
Stationary 407.8012 325 474 -0.08101851 0.2211934
Stationary 407.8319 325 474 -0.08101851 0.2211934
Moved 407.8626 342.2857 474 -0.04100531 0.2211934
Moved 407.8934 363.3368 478.1509 0.007724166 0.2318694
Moved 407.9241 402.941 488.851 0.09940048 0.2593902
Moved 407.9548 427.8553 495.9587 0.1570724 0.2776714
Moved 407.9855 446.0611 502.687 0.1992154 0.2949768
Moved 408.0162 465.5258 510.9003 0.2442726 0.3161016
Moved 408.047 491.8122 520.2031 0.3051207 0.3400283
Moved 408.0777 508.8191 525.273 0.3444886 0.3530684
Moved 408.1084 529.0399 536.02 0.3912962 0.3807097
Moved 408.1392 543.5364 543.7682 0.4248528 0.4006383
Moved 408.1698 550 549 0.4398148 0.4140946
Moved 408.2006 553.2829 551.2829 0.4474141 0.4199662
Ended 408.2313 555 553 0.4513889 0.4243826
Candidates 408.2928 13 to top too tip group tp trip rip rp go yo hip yup
Began 409.5522 393 482 0.07638891 0.2417695
Stationary 409.5829 393 482 0.07638891 0.2417695
Ended 409.6137 393 482 0.07638891 0.2417695
NextCandidatePanel 409.6751
Began 410.3817 381 480 0.04861106 0.2366254
Ended 410.4124 381 480 0.04861106 0.2366254
NextCandidatePanel 410.4738
Began 411.0882 372 459 0.02777775 0.1826131
Stationary 411.1189 372 459 0.02777775 0.1826131
Moved 411.1496 376.2123 464.6165 0.03752857 0.1970587
Moved 411.1803 404.8546 507.5673 0.10383 0.3075289
Moved 411.2111 412.4118 518.2157 0.1213237 0.3349169
Moved 411.2418 425.3442 535.3442 0.1512597 0.3789715
Moved 411.2726 433.3136 545.9705 0.1697074 0.4063025
Moved 411.3033 437.5 550.5 0.1793981 0.4179526
Moved 411.334 439.0715 553.0715 0.1830358 0.4245664
Ended 411.3647 441.5 554.5 0.1886574 0.4282407
Accept 411.4568 9 go
Began 412.0406 504 549 0.3333333 0.4140946
Stationary 412.0712 504 549 0.3333333 0.4140946
Stationary 412.102 504 549 0.3333333 0.4140946
Stationary 412.1327 504 549 0.3333333 0.4140946
Stationary 412.1634 504 549 0.3333333 0.4140946
Stationary 412.1941 504 549 0.3333333 0.4140946
Stationary 412.2249 504 549 0.3333333 0.4140946
Moved 412.2556 504 537.6938 0.3333333 0.385015
Moved 412.2863 496.219 511.0969 0.3153217 0.3166072
Moved 412.317 469.3467 447.3669 0.2531175 0.1526925
Moved 412.3478 448.2489 399.5807 0.2042798 0.02978588
Moved 412.3784 431.075 358.1823 0.1645256 -0.07669174
Moved 412.4092 416.4186 307.6744 0.1305985 -0.2065989
Moved 412.4399 414 279.452 0.125 -0.2791872
Moved 412.4706 413 256.3277 0.1226852 -0.3386633
Moved 412.5013 411.8163 243.0817 0.1199452 -0.3727324
Moved 412.532 412 232.8171 0.1203704 -0.3991329
Moved 412.5627 412 226.1521 0.1203704 -0.4162754
Ended 412.5934 412 223.2861 0.1203704 -0.4236468
Candidates 412.6242 13 on in inn pin ion ibm un pb pc job inc john pub
Began 413.1772 357 463 -0.006944438 0.1929011
Moved 413.2079 380.8839 463 0.04834234 0.1929011
Moved 413.2386 407.7803 463 0.1106026 0.1929011
Moved 413.2693 426 463 0.1527777 0.1929011
Moved 413.3 437.5541 463 0.1795234 0.1929011
Ended 413.3307 441 463 0.1875 0.1929011
Accept 413.3922 0 on
Began 414.3753 260 430 -0.2314815 0.1080246
Stationary 414.406 260 430 -0.2314815 0.1080246
Stationary 414.4367 260 430 -0.2314815 0.1080246
Stationary 414.4674 260 430 -0.2314815 0.1080246
Stationary 414.4981 260 430 -0.2314815 0.1080246
Stationary 414.5288 260 430 -0.2314815 0.1080246
Stationary 414.5595 260 430 -0.2314815 0.1080246
Stationary 414.5903 260 430 -0.2314815 0.1080246
Stationary 414.621 260 430 -0.2314815 0.1080246
Stationary 414.6517 260 430 -0.2314815 0.1080246
Stationary 414.6825 260 430 -0.2314815 0.1080246
Stationary 414.7131 260 430 -0.2314815 0.1080246
Moved 414.7439 275.7082 442.0832 -0.1951199 0.1391028
Moved 414.7746 292.0213 452.4438 -0.1573581 0.1657504
Moved 414.8053 309.7928 463.3102 -0.1162204 0.1936989
Moved 414.8361 332.9013 475.8008 -0.06272838 0.225825
Moved 414.8668 351.4538 485.7269 -0.01978288 0.251355
Moved 414.8975 368.2443 495.3466 0.01908402 0.2760971
Moved 414.9282 386.6315 506.7543 0.061647 0.305438
Moved 414.9589 404.0469 515.5234 0.1019604 0.3279923
Moved 414.9897 416.8413 521.7103 0.1315771 0.3439051
Moved 415.0204 425.5815 525.1938 0.151809 0.3528646
Moved 415.051 431.2545 528.1273 0.164941 0.3604095
Moved 415.0818 435.0048 530 0.1736222 0.3652262
Moved 415.1125 437.8743 531 0.1802646 0.3677982
Moved 415.1432 440.3957 532 0.1861011 0.3703703
Moved 415.174 441 533.5 0.1875 0.3742283
Moved 415.2047 443.0696 533 0.1922907 0.3729423
Moved 415.2354 443 534.3734 0.1921296 0.3764747
Moved 415.2661 444.061 534 0.1945856 0.3755144
Moved 415.2968 445.1093 534 0.1970123 0.3755144
Moved 415.3275 445 535.3166 0.1967593 0.3789006
Stationary 415.3583 445 535.3166 0.1967593 0.3789006
Moved 415.389 446.0655 535 0.1992257 0.3780863
Stationary 415.4197 446.0655 535 0.1992257 0.3780863
Stationary 415.4504 446.0655 535 0.1992257 0.3780863
Stationary 415.4811 446.0655 535 0.1992257 0.3780863
Stationary 415.5118 446.0655 535 0.1992257 0.3780863
Stationary 415.5426 446.0655 535 0.1992257 0.3780863
Stationary 415.5733 446.0655 535 0.1992257 0.3780863
Moved 415.604 446 536.0043 0.199074 0.3806695
Stationary 415.6346 446 536.0043 0.199074 0.3806695
Stationary 415.6654 446 536.0043 0.199074 0.3806695
Stationary 415.6961 446 536 0.199074 0.3806583
Moved 415.7267 435.5267 536 0.1748302 0.3806583
Moved 415.7576 422.4653 536 0.1445957 0.3806583
Moved 415.7883 404.7334 536 0.1035496 0.3806583
Moved 415.8191 385.1606 532.1606 0.05824208 0.3707833
Moved 415.8498 364.0669 527.581 0.009414156 0.3590045
Moved 415.8805 346.5255 525.7051 -0.03119106 0.3541796
Moved 415.9112 328.14 523.1628 -0.07374997 0.347641
Moved 415.9419 311.447 520.2894 -0.1123912 0.3402504
Moved 415.9727 299.8255 518.4127 -0.1392929 0.3354236
Moved 416.0034 293.0706 518 -0.1549292 0.3343621
Moved 416.0341 290.0317 518 -0.1619635 0.3343621
Moved 416.0648 287.1593 518 -0.1686126 0.3343621
Moved 416.0956 284.5 518 -0.1747685 0.3343621
Moved 416.1263 283.925 518 -0.1760994 0.3343621
Moved 416.157 283 518 -0.1782407 0.3343621
Moved 416.1877 282 518 -0.1805555 0.3343621
Moved 416.2184 281 518 -0.1828704 0.3343621
Stationary 416.2491 281 518 -0.1828704 0.3343621
Stationary 416.2798 281 518 -0.1828704 0.3343621
Stationary 416.3105 281 518 -0.1828704 0.3343621
Moved 416.3413 294.5732 524.3694 -0.1514508 0.3507443
Moved 416.372 324.2858 529.6072 -0.08267184 0.3642159
Moved 416.4027 358.1797 530 -0.004213601 0.3652262
Moved 416.4335 392.1675 530 0.0744618 0.3652262
Moved 416.4641 419.6342 522.1138 0.1380421 0.3449429
Moved 416.4949 443.3163 518.2405 0.1928619 0.3349807
Moved 416.5256 457.5449 517 0.2257984 0.33179
Moved 416.5563 466 517 0.2453704 0.33179
Moved 416.5871 472.0074 517 0.2592763 0.33179
Moved 416.6175 475.8889 517 0.2682614 0.33179
Moved 416.6485 478.5 516 0.2743055 0.329218
Moved 416.6792 478 514.906 0.2731481 0.3264042
Moved 416.7099 479 512.8138 0.275463 0.3210232
Moved 416.7407 479 507.8542 0.275463 0.3082669
Moved 416.7714 480 499.1838 0.2777778 0.2859666
Moved 416.8021 481.4557 487.7215 0.2811475 0.2564852
Moved 416.8328 484.3446 466.5878 0.2878347 0.2021289
Moved 416.8636 487.2062 432.9063 0.2944589 0.1154996
Moved 416.8943 491.658 389.5654 0.3047638 0.004026075
Moved 416.925 496.6526 358.4316 0.3163255 -0.07605054
Moved 416.9557 499 344.4269 0.3217593 -0.1120709
Moved 416.9864 500 338.2021 0.324074 -0.1280811
Moved 417.0172 501 335 0.3263889 -0.1363169
Moved 417.0479 501 332.1866 0.3263889 -0.143553
Moved 417.0786 483.5936 339.6313 0.2860963 -0.124405
Moved 417.1093 435.5 376.5 0.1747686 -0.02957819
Moved 417.14 384.9062 418.8021 0.05765319 0.07922345
Moved 417.1707 346.6315 449.5038 -0.03094559 0.1581889
Moved 417.2014 312.6602 471.4039 -0.1095827 0.2145161
Moved 417.2321 286.9481 491.2196 -0.1691017 0.2654825
Moved 417.2629 264.376 508.16 -0.2213519 0.3090535
Moved 417.2936 251.6629 518.3372 -0.2507804 0.3352293
Moved 417.3243 243.021 523.979 -0.2707847 0.3497401
Moved 417.355 239.493 527.507 -0.2789514 0.3588142
Ended 417.3857 238 529 -0.2824074 0.3626543
Candidates 417.4472 13 strike title sterile stroke people stole style steele airline further fertile either settle
Began 417.9695 288 504 -0.1666667 0.2983539
Moved 418.0001 343.3669 496.1716 -0.03850256 0.278219
Moved 418.0309 386.8905 492.0084 0.06224642 0.2675113
Moved 418.0616 407.01 491 0.1088194 0.2649176
Moved 418.0923 420.8013 490 0.1407439 0.2623456
Moved 418.123 427.9647 490 0.1573258 0.2623456
Ended 418.1537 430 490 0.162037 0.2623456
Accept 418.215 0 strike
Began 418.8296 603 528 0.5624999 0.3600822
Stationary 418.8603 603 528 0.5624999 0.3600822
Moved 418.8911 631.4388 514.7806 0.6283306 0.3260817
Moved 418.9217 663.1165 498.4819 0.7016584 0.2841613
Ended 418.9524 674.9249 493.9032 0.7289927 0.2723847
PhraseEnd 419.0139
