are you sure you want this
are you sure you want this
FixStart
Radial

0.6 0.6
432 388.8
Began 1267.946 401 374 0.09490739 -0.03600823
Stationary 1267.977 401 374 0.09490739 -0.03600823
Moved 1268.008 391.925 374 0.07390052 -0.03600823
Moved 1268.038 378.4658 374 0.04274497 -0.03600823
Moved 1268.069 356.5808 374 -0.007914851 -0.03600823
Moved 1268.1 325.5357 374 -0.07977848 -0.03600823
Moved 1268.131 304.5979 374 -0.1282457 -0.03600823
Moved 1268.161 286.5885 374 -0.1699341 -0.03600823
Moved 1268.192 271.164 370.0296 -0.2056389 -0.04622024
Moved 1268.223 259.2303 365.5576 -0.2332632 -0.05772233
Moved 1268.254 251.3724 363.6862 -0.2514527 -0.06253552
Moved 1268.284 242.5832 363.1458 -0.2717983 -0.06392538
Moved 1268.315 230.1133 361.2783 -0.3006637 -0.06872875
Moved 1268.346 217.6311 359 -0.3295576 -0.07458848
Moved 1268.376 207.59 358 -0.3528008 -0.07716057
Moved 1268.407 199.066 356.022 -0.3725324 -0.08224808
Moved 1268.438 192.3022 355 -0.3881894 -0.08487654
Moved 1268.469 187.5808 354.2904 -0.3991185 -0.08670171
Moved 1268.499 183.7868 354 -0.4079008 -0.08744855
Moved 1268.53 179.8452 353 -0.417025 -0.09002065
Moved 1268.561 176.9657 353 -0.4236905 -0.09002065
Moved 1268.592 175.1037 353 -0.4280008 -0.09002065
Stationary 1268.622 175 353 -0.4282407 -0.09002065
Stationary 1268.653 175 353 -0.4282407 -0.09002065
Moved 1268.684 175 363.5244 -0.4282407 -0.06295177
Moved 1268.714 180.4006 369.543 -0.4157393 -0.04747171
Moved 1268.745 189.6789 381.7982 -0.3942619 -0.01595124
Moved 1268.776 199.7377 394.7377 -0.3709775 0.01732952
Moved 1268.807 210.1794 406.1794 -0.3468069 0.04675759
Moved 1268.837 223.108 418.2567 -0.3168795 0.07782073
Moved 1268.868 238.6027 433.6027 -0.2810123 0.1172908
Moved 1268.899 250.9629 445.3704 -0.2524006 0.1475575
Moved 1268.929 261.8412 455.3809 -0.2272194 0.1733048
Moved 1268.96 268.9508 460.9672 -0.210762 0.1876728
Moved 1268.991 275.5691 466.7127 -0.1954419 0.2024504
Moved 1269.022 280.7251 471.7251 -0.1835067 0.2153422
Moved 1269.052 284.2311 474.2311 -0.1753909 0.2217878
Moved 1269.083 289.1714 477.1714 -0.163955 0.2293503
Moved 1269.114 294.041 481.0411 -0.1526828 0.2393031
Moved 1269.145 299.829 483.9145 -0.1392848 0.2466936
Moved 1269.175 305.9132 487.4566 -0.1252009 0.2558039
Moved 1269.206 312.9782 490.326 -0.1088467 0.2631842
Moved 1269.237 320.3985 494.1993 -0.09167006 0.2731462
Moved 1269.267 327.5637 496.7819 -0.07508408 0.2797886
Moved 1269.298 334.1499 499.575 -0.05983819 0.2869726
Moved 1269.329 339.9053 501.4526 -0.04651541 0.291802
Moved 1269.36 343.3206 503.3206 -0.0386097 0.2966064
Moved 1269.39 345.5 504.5 -0.03356482 0.2996398
Stationary 1269.421 345.5 504.5 -0.03356482 0.2996398
Moved 1269.452 346.1869 504 -0.03197486 0.2983539
Stationary 1269.483 346 504 -0.03240739 0.2983539
Moved 1269.513 338.9729 504 -0.04867375 0.2983539
Moved 1269.544 327.5132 504 -0.07520084 0.2983539
Moved 1269.575 315.2813 496.2563 -0.1035155 0.2784369
Moved 1269.605 303.7827 492.5131 -0.1301327 0.2688092
Moved 1269.636 291.2318 490 -0.1591858 0.2623456
Moved 1269.667 279.8207 485.9402 -0.1856001 0.2519038
Moved 1269.698 271.2038 483.0679 -0.2055467 0.2445162
Moved 1269.728 266.0547 482 -0.2174658 0.2417695
Moved 1269.759 262.6566 479.6566 -0.2253319 0.2357422
Moved 1269.79 260.5 480 -0.2303241 0.2366254
Moved 1269.82 259.6762 480 -0.2322311 0.2366254
Stationary 1269.851 260 480 -0.2314815 0.2366254
Ended 1269.882 260 480 -0.2314815 0.2366254
Candidates 1270.036 13 are date at art see sat dare ar far address set fare asset
Began 1270.681 200 411 -0.3703704 0.05915629
Stationary 1270.711 200 411 -0.3703704 0.05915629
Moved 1270.742 216.8693 411 -0.331321 0.05915629
Moved 1270.773 279.7136 411 -0.1858482 0.05915629
Moved 1270.804 320.8801 411 -0.09055535 0.05915629
Moved 1270.834 348.9257 411 -0.02563507 0.05915629
