where can my little dog be
Moved 2278.811 219.2051 433.5527 -0.3259141 0.1171623
Moved 2278.842 262.0688 398.3696 -0.2266927 0.02667082
Moved 2278.873 297.8533 370.2242 -0.143858 -0.04571962
Moved 2278.904 327.099 346.7307 -0.07615974 -0.1061453
Moved 2278.934 353.2843 327.1849 -0.01554559 -0.1564176
Moved 2278.965 375.4238 307.5762 0.03570328 -0.2068514
Moved 2278.996 391.6584 294.2277 0.07328341 -0.2411839
Moved 2279.026 410.7055 276.2945 0.1173739 -0.2873085
Moved 2279.057 426.8714 261.1287 0.1547948 -0.3263152
Moved 2279.088 441.6882 247.3119 0.1890929 -0.3618521
Moved 2279.119 452.2086 237.7914 0.2134459 -0.3863391
Moved 2279.149 460.8528 229.1472 0.2334554 -0.4085719
Moved 2279.18 466.6079 224.196 0.2467776 -0.4213064
Moved 2279.211 471 220.5 0.2569444 -0.4308128
Ended 2279.241 473 218 0.2615741 -0.4372429
Candidates 2279.303 13 can dawn fan been cam van cream adam beam dan dream saddam dean
Began 2280.133 422 405 0.1435185 0.04372424
Stationary 2280.163 422 405 0.1435185 0.04372424
Moved 2280.194 446.3147 405 0.1998026 0.04372424
Moved 2280.225 481.3055 405 0.2807997 0.04372424
Moved 2280.255 519.7329 397.2418 0.3697522 0.02377004
Moved 2280.286 560.2686 397 0.4635847 0.02314815
Moved 2280.317 588.7505 397 0.5295151 0.02314815
Ended 2280.347 591 397 0.5347222 0.02314815
Accept 2280.409 0 can
Began 2281.208 524 206 0.3796296 -0.4681071
Stationary 2281.238 524 206 0.3796296 -0.4681071
Stationary 2281.269 524 206 0.3796296 -0.4681071
Stationary 2281.3 524 206 0.3796296 -0.4681071
Moved 2281.331 514.166 225.3766 0.3568656 -0.4182701
Moved 2281.361 503.6989 247.027 0.3326364 -0.362585
Moved 2281.392 489.3847 273.7947 0.2995017 -0.293738
Moved 2281.423 473.1111 298.8333 0.2618314 -0.2293383
Moved 2281.453 455.2813 326.9865 0.2205586 -0.1569278
Moved 2281.484 442.9244 347.9209 0.1919547 -0.1030841
Moved 2281.515 428.617 369.8127 0.1588357 -0.046778
Moved 2281.546 415.0372 389.9479 0.1274009 0.005010047
Moved 2281.576 398.9041 414.6438 0.09005587 0.06852817
Moved 2281.607 384.3945 438.5596 0.05646884 0.13004
Moved 2281.638 372.011 462.4753 0.02780318 0.1915518
Moved 2281.668 360.8546 486.3634 0.001978378 0.2529922
Moved 2281.699 351.1864 508.4407 -0.02040178 0.3097753
Moved 2281.73 341.6657 528.2247 -0.0424405 0.3606602
Moved 2281.761 335 546 -0.05787035 0.4063785
Moved 2281.792 330.6639 557.5041 -0.06790752 0.4359672
Moved 2281.822 327.9623 567.0754 -0.07416138 0.4605848
Moved 2281.853 327.0757 571.8486 -0.07621368 0.4728616
Ended 2281.884 327 573.3569 -0.07638887 0.476741
Candidates 2281.976 13 mt my mr ny nt nyt nmt not buy meet might by met
Began 2283.235 353 428 -0.01620372 0.1028806
Stationary 2283.266 353 428 -0.01620372 0.1028806
Stationary 2283.297 353 428 -0.01620372 0.1028806
Moved 2283.327 378.0472 465.809 0.041776 0.200126
Moved 2283.358 419.9173 509.9173 0.1386974 0.3135732
Moved 2283.389 460.9096 552.2329 0.2335871 0.4224096
Moved 2283.42 480.1634 573.3573 0.2781561 0.476742
Moved 2283.45 490.2019 584.2018 0.3013933 0.5046343
Ended 2283.481 493 587 0.3078704 0.5118312
Accept 2283.543 1 my
Began 2284.403 522 414 0.375 0.06687239
Stationary 2284.434 522 414 0.375 0.06687239
Stationary 2284.464 522 414 0.375 0.06687239
Stationary 2284.495 522 414 0.375 0.06687239
Moved 2284.526 509.5265 430.4735 0.346126 0.1092425
Moved 2284.556 501.0583 445.8835 0.3265238 0.1488772
Moved 2284.587 492.5733 461.14 0.3068828 0.1881173
Moved 2284.618 484.1821 475.6359 0.2874585 0.2254008
Moved 2284.649 474.2474 495.5052 0.2644616 0.276505
Moved 2284.679 464.6587 512.6826 0.2422655 0.3206857
Moved 2284.71 457.0973 527.8054 0.2247623 0.3595817
Moved 2284.741 451.1189 539.7623 0.2109232 0.390335
Moved 2284.771 445.364 552.272 0.1976019 0.4225101
Moved 2284.802 439.5907 562.8185 0.1842377 0.4496361
Moved 2284.833 436.1961 570.4116 0.17638 0.4691654
Moved 2284.864 431.3947 577.2107 0.1652654 0.4866529
Moved 2284.894 426.0672 585.3992 0.1529334 0.5077139
Moved 2284.925 420.3005 591.6995 0.1395844 0.5239184
Moved 2284.956 415.2961 598.7039 0.1280004 0.5419337
Moved 2284.987 407.8342 606.4439 0.1107273 0.5618412
Moved 2285.017 401.2206 611.1863 0.0954181 0.5740387
Moved 2285.048 394.067 615.9329 0.07885893 0.5862471
Moved 2285.079 386.9482 618.0173 0.06238003 0.5916081
Moved 2285.109 380.2216 619.8892 0.04680941 0.5964226
Moved 2285.14 374.4773 620 0.03351222 0.5967077
Moved 2285.171 369.5927 620 0.02220521 0.5967077
Moved 2285.202 363.6974 620 0.008558731 0.5967077
Moved 2285.232 357.2227 620 -0.006428957 0.5967077
Moved 2285.263 350.6048 620 -0.0217481 0.5967077
Moved 2285.294 345.2708 610.2708 -0.03409549 0.5716839
Moved 2285.324 338.5211 606.7606 -0.04971956 0.5626556
Moved 2285.355 332.7658 601.7658 -0.06304204 0.5498091
Moved 2285.386 324.7758 594.7758 -0.08153737 0.5318307
Moved 2285.417 314.8999 579.8498 -0.1043984 0.4934407
Moved 2285.448 305.7507 563.9178 -0.1255772 0.4524633
Moved 2285.478 298.4319 551.5798 -0.1425187 0.4207298
Moved 2285.509 293.4324 542.8647 -0.1540917 0.3983146
Moved 2285.54 289.3512 530.4048 -0.1635389 0.3662676
Moved 2285.57 286.4761 520.4282 -0.1701943 0.3406076
Moved 2285.601 285 513.2024 -0.1736111 0.3220226
Moved 2285.632 284 508.1086 -0.1759259 0.3089212
Moved 2285.663 283 505.1833 -0.1782407 0.3013973
Moved 2285.693 283 501.3017 -0.1782407 0.2914137
Moved 2285.724 283 498.8389 -0.1782407 0.2850793
Moved 2285.755 283 494.8168 -0.1782407 0.2747344
Moved 2285.785 301.7147 486.1427 -0.1349198 0.2524245
Moved 2285.816 322.6296 475.6852 -0.08650561 0.2255278
Moved 2285.847 353.927 458.8389 -0.01405781 0.1821988
Moved 2285.877 378.7196 448.9122 0.04333238 0.156667
Moved 2285.908 410.4642 438.5607 0.1168154 0.1300429
Moved 2285.939 435.6003 431.4799 0.1750006 0.111831
Moved 2285.97 458.8519 426.4497 0.2288238 0.09889319
Moved 2286 478.9674 421.1522 0.2753876 0.08526782
Moved 2286.031 499.0619 415.4109 0.3219024 0.07050117
Moved 2286.062 514.7473 413.2088 0.3582114 0.06483741
Moved 2286.093 529.9658 409.678 0.3934394 0.05575619
Moved 2286.123 544.1219 407 0.4262082 0.04886827
Moved 2286.154 555.6098 404.5975 0.4528005 0.04268913
Moved 2286.185 561.8979 404.0511 0.4673562 0.04128366
Moved 2286.216 566.6527 403.1736 0.4783627 0.03902678
Moved 2286.246 569.6976 403 0.4854111 0.03858017
Moved 2286.277 574.6519 402 0.4968794 0.03600815
Moved 2286.308 575.5 402 0.4988426 0.03600815
Moved 2286.338 576.262 402 0.5006064 0.03600815
Moved 2286.369 577 402 0.5023147 0.03600815
Moved 2286.4 568.0073 402 0.4814983 0.03600815
Moved 2286.431 536.3309 413.8467 0.4081735 0.0664782
Moved 2286.461 502.0077 423.4598 0.3287216 0.09120309
Moved 2286.492 464.8518 436.5556 0.2427125 0.1248857
Moved 2286.523 422.8228 453.7604 0.1454232 0.1691369
Moved 2286.553 388.3968 465.7241 0.0657332 0.1999075
Moved 2286.584 355.4682 478.1772 -0.01049027 0.2319373
Moved 2286.615 332.1239 488.2277 -0.06452794 0.2577871
Moved 2286.646 306.5633 498.0388 -0.123696 0.2830214
Moved 2286.676 285.6752 507.6624 -0.1720482 0.3077736
Moved 2286.707 268.8965 514.8414 -0.2108878 0.3262382
Moved 2286.738 254.2342 520.8595 -0.2448283 0.3417167
Moved 2286.769 241.6963 524.8259 -0.2738511 0.3519185
Moved 2286.799 231.9018 528.6994 -0.2965236 0.3618811
Moved 2286.83 227.8395 531.1605 -0.305927 0.368211
Ended 2286.861 226.5 531 -0.3090278 0.3677982
Candidates 2287.014 13 little people title pellet profile hitler other yorker outlet purple like proper knowledge
Began 2287.537 416 468 0.1296297 0.2057612
Moved 2287.567 428.4935 468 0.1585498 0.2057612
Moved 2287.598 465.8194 468 0.2449523 0.2057612
Moved 2287.629 500 475 0.324074 0.2237653
Moved 2287.659 533.2257 476 0.4009854 0.2263374
Moved 2287.69 563.095 476 0.4701274 0.2263374
Ended 2287.721 582.5324 476 0.5151213 0.2263374
Accept 2287.782 0 little
Began 2288.704 242 330 -0.2731481 -0.149177
Stationary 2288.735 242 330 -0.2731481 -0.149177
Moved 2288.765 242 335.4417 -0.2731481 -0.1351809
Moved 2288.796 255.3923 352.6277 -0.2421475 -0.09097825
Moved 2288.827 283.9436 393.9224 -0.1760565 0.01523253
Moved 2288.858 319.2957 438.7275 -0.09422302 0.130472
Moved 2288.888 355.2291 479.6006 -0.0110437 0.2355983
Moved 2288.919 384.9529 515.2213 0.05776127 0.3272153
Moved 2288.95 414.1348 549.5604 0.1253121 0.4155358
Moved 2288.98 438.1138 574.0995 0.1808189 0.478651
Moved 2289.011 457.5908 594.2466 0.2259046 0.5304695
Moved 2289.042 472.0026 611.4031 0.2592653 0.5745963
Moved 2289.073 480.8013 619.8013 0.2796326 0.5961967
Moved 2289.104 485.2846 624.1423 0.2900106 0.6073617
Moved 2289.134 487 626.716 0.2939814 0.6139814
Moved 2289.165 488.586 629 0.2976527 0.6198559
Moved 2289.196 489 630.0164 0.2986111 0.62247
Moved 2289.226 490.2497 631.2497 0.3015038 0.6256421
Stationary 2289.257 490.2497 631.2497 0.3015038 0.6256421
Moved 2289.288 490 625.7546 0.300926 0.6115087
Moved 2289.319 465.3398 587.6795 0.243842 0.5135789
Moved 2289.349 437.886 531.4933 0.1802915 0.3690671
Moved 2289.38 406.9264 468.8621 0.108626 0.2079785
Moved 2289.411 388.5202 428.4305 0.066019 0.103988
Moved 2289.441 376.9776 401.4441 0.03930002 0.03457835
Moved 2289.472 369.1132 383.2263 0.02109527 -0.01227807
Moved 2289.503 360.5153 364.0306 0.001192788 -0.06164982
Moved 2289.534 354.9093 352.864 -0.01178394 -0.09037041
Moved 2289.564 350.3194 344.6387 -0.02240886 -0.1115259
Moved 2289.595 346.563 338.1261 -0.03110404 -0.1282765
Ended 2289.626 345 336 -0.03472224 -0.1337449
Candidates 2289.749 13 dog did stiff drug doug dig aid south stupid stuff sigh stood rough
Began 2290.578 439 403 0.1828703 0.03858017
Stationary 2290.609 439 403 0.1828703 0.03858017
Moved 2290.64 472.1636 403 0.259638 0.03858017
Moved 2290.67 524.1474 412.1432 0.3799708 0.06209656
Moved 2290.701 552.3767 414 0.4453164 0.06687239
Moved 2290.732 573 414 0.4930556 0.06687239
Moved 2290.762 581.7032 414 0.513202 0.06687239
Moved 2290.793 587.827 414 0.5273773 0.06687239
Ended 2290.824 588 414 0.5277778 0.06687239
Accept 2290.885 0 dog
Began 2291.561 349 185 -0.02546296 -0.5221194
Stationary 2291.592 349 185 -0.02546296 -0.5221194
Stationary 2291.623 349 185 -0.02546296 -0.5221194
Moved 2291.654 349 197.3562 -0.02546296 -0.4903391
Moved 2291.684 349 215.2374 -0.02546296 -0.4443482
Moved 2291.715 337.165 234.4225 -0.05285884 -0.3950039
Moved 2291.746 327.6486 257.2704 -0.07488752 -0.3362388
Moved 2291.776 316.6771 279.6459 -0.1002846 -0.2786887
Moved 2291.807 303.2193 304.3661 -0.1314367 -0.2151077
Moved 2291.838 290.1613 330.6775 -0.1616638 -0.1474344
Moved 2291.868 277.896 353.5872 -0.1900555 -0.08851047
Moved 2291.899 265.5594 381.2414 -0.2186125 -0.0173834
Moved 2291.93 251.8823 405.7883 -0.2502724 0.04575164
Moved 2291.961 242.8178 428.5465 -0.271255 0.1042862
Moved 2291.991 233.9781 449.7177 -0.2917173 0.1587389
Moved 2292.022 224.3759 470.3309 -0.3139446 0.2117564
Moved 2292.053 214.7769 493.8538 -0.3361645 0.2722577
Moved 2292.083 206.1511 510.6978 -0.3561317 0.3155807
Moved 2292.114 198.5291 524.9418 -0.3737753 0.3522165
Moved 2292.145 190.6225 540.4436 -0.3920775 0.3920874
Moved 2292.176 186.4384 548.1232 -0.4017629 0.4118393
Moved 2292.207 183.951 553.0979 -0.4075207 0.4246345
Moved 2292.237 184 554 -0.4074074 0.4269547
Ended 2292.268 184 555.3771 -0.4074074 0.4304966
Candidates 2292.36 13 vw base bar case made care ve be bare car new crew mar
Began 2293.435 419 426 0.1365741 0.09773654
Moved 2293.466 400.0982 426 0.09281982 0.09773654
Moved 2293.497 363.3088 426 0.007659396 0.09773654
Moved 2293.528 317.5 426 -0.09837966 0.09773654
Moved 2293.558 273.4316 405.902 -0.2003897 0.04604426
Ended 2293.589 252.9971 398.7134 -0.2476918 0.0275551
Cancel 2293.681
Began 2294.511 496 221 0.3148148 -0.4295268
Stationary 2294.541 496 221 0.3148148 -0.4295268
Stationary 2294.572 496 221 0.3148148 -0.4295268
Stationary 2294.603 496 221 0.3148148 -0.4295268
Stationary 2294.634 496 221 0.3148148 -0.4295268
Moved 2294.664 484.4344 235.7828 0.2880426 -0.391505
Moved 2294.695 475.9466 254.0747 0.2683949 -0.3444581
Moved 2294.726 452.4403 289.4955 0.2139823 -0.2533553
Moved 2294.756 446.9952 298.2584 0.2013778 -0.230817
Moved 2294.787 434.9694 315.649 0.1735402 -0.1860881
Moved 2294.818 416.1712 336.8289 0.1300258 -0.1316131
Moved 2294.849 401.3104 353.612 0.09562592 -0.08844658
Moved 2294.879 386.2903 371.2795 0.06085724 -0.04300537
Moved 2294.91 372.5462 388.0353 0.02904206 9.085416E-05
Moved 2294.941 359.1523 403.8478 -0.001962384 0.0407607
Moved 2294.971 348.8784 417.152 -0.02574449 0.0749794
Moved 2295.002 337.2625 429.4219 -0.05263313 0.1065377
Moved 2295.033 327.0338 441.2883 -0.07631068 0.1370582
Moved 2295.064 316.131 451.6517 -0.1015485 0.1637132
Moved 2295.094 305.6068 462.3931 -0.1259101 0.1913402
Moved 2295.125 297.5699 469.4302 -0.1445142 0.2094396
Moved 2295.156 285.0691 481.4136 -0.1734511 0.2402614
Moved 2295.187 272.193 493.4456 -0.2032571 0.2712078
Moved 2295.217 262.3132 504.9157 -0.2261268 0.300709
Moved 2295.248 251.8054 514.396 -0.2504506 0.3250925
Moved 2295.279 237.7258 528.2742 -0.2830421 0.3607874
Moved 2295.31 229.099 534.934 -0.3030116 0.3779166
Moved 2295.34 225.8442 537.1039 -0.3105459 0.3834975
Moved 2295.371 219.1206 542.8794 -0.3261097 0.3983523
Moved 2295.402 215.1879 545.8121 -0.3352132 0.4058953
Moved 2295.432 212.3204 548 -0.3418508 0.4115225
Ended 2295.463 212 548 -0.3425926 0.4115225
Candidates 2295.555 13 me new mere mr mer knew ne nr be newer mwe knee beer
Began 2296.784 356 484 -0.009259283 0.2469135
Stationary 2296.815 356 484 -0.009259283 0.2469135
Ended 2296.845 356 484 -0.009259283 0.2469135
NextCandidatePanel 2296.907
Began 2297.645 402 477 0.09722222 0.2289094
Stationary 2297.675 402 477 0.09722222 0.2289094
Stationary 2297.706 402 477 0.09722222 0.2289094
Moved 2297.737 370.7397 416.3927 0.0248605 0.07302641
Moved 2297.767 350.5535 363.022 -0.02186696 -0.06424374
Moved 2297.798 332.4145 318.4776 -0.0638554 -0.1788128
Moved 2297.829 324.5832 289.916 -0.08198335 -0.2522738
Moved 2297.86 321 284.5 -0.09027779 -0.2662037
Ended 2297.89 321 284.5 -0.09027779 -0.2662037
Accept 2297.952 8 be
Began 2298.382 435 474 0.1736111 0.2211934
Moved 2298.412 465.344 474 0.2438519 0.2211934
Moved 2298.443 527.0722 478.8161 0.3867413 0.2335805
Moved 2298.474 584.5 483.5 0.5196759 0.2456274
Moved 2298.505 622.6044 483 0.6078807 0.2443414
Moved 2298.535 643.7159 484 0.6567499 0.2469135
Moved 2298.566 662.9877 478.181 0.7013603 0.231947
Moved 2298.597 673.1 473.45 0.7247684 0.2197787
Moved 2298.628 684.7492 466.5005 0.7517343 0.2019044
Ended 2298.658 690 462 0.7638889 0.1903292
PhraseEnd 2298.72
