want to join us for lunch
want to join us for lunch
FixStart
List

0.6 0.6
432 388.8
Began 893.5453 462 512 0.2361111 0.31893
Stationary 893.576 462 512 0.2361111 0.31893
Stationary 893.6067 462 512 0.2361111 0.31893
Stationary 893.6375 462 512 0.2361111 0.31893
Stationary 893.6682 462 512 0.2361111 0.31893
Moved 893.6989 439.1612 527.6221 0.1832435 0.3591104
Moved 893.7296 413.4023 541.3984 0.1236165 0.3945432
Moved 893.7603 392.2909 559.4955 0.07474741 0.4410891
Moved 893.791 372.0838 575.3016 0.02797186 0.4817428
Moved 893.8217 355.9345 589.3419 -0.009410879 0.5178545
Moved 893.8524 343.8099 601.1901 -0.03747706 0.5483283
Moved 893.8832 335.6238 607.9175 -0.05642637 0.5656313
Moved 893.9139 332.138 612.7241 -0.06449545 0.5779939
Moved 893.9446 328.9636 615.0182 -0.07184347 0.5838944
Moved 893.9753 326.5728 617 -0.07737775 0.5889916
Moved 894.006 325 619 -0.08101851 0.5941358
Moved 894.0367 322.7492 620 -0.08622874 0.5967077
Moved 894.0674 321.5 621 -0.08912037 0.5992797
Moved 894.0982 320.5535 622.4465 -0.09131134 0.603
Moved 894.1289 315.6239 622 -0.1027224 0.6018518
Moved 894.1596 302.4665 600.933 -0.1331793 0.5476672
Moved 894.1903 287.0174 568.0406 -0.1689411 0.4630675
Moved 894.221 275.4005 532.0018 -0.195832 0.370375
Moved 894.2517 268.5 501 -0.2118056 0.2906378
Moved 894.2825 267 469.1086 -0.2152778 0.2086125
Moved 894.3132 267 440.1165 -0.2152778 0.1340444
Moved 894.3439 283.3827 411.8868 -0.1773548 0.06143722
Moved 894.3746 315.0747 380.6503 -0.1039937 -0.01890371
Moved 894.4053 355.4197 354.2377 -0.01060252 -0.08683734
Moved 894.436 399.4856 332.595 0.09140185 -0.1425026
Moved 894.4667 432.4121 317.9705 0.1676206 -0.1801171
Moved 894.4975 466.3831 307.2056 0.2462571 -0.2078045
Moved 894.5281 488.2246 301.3965 0.2968162 -0.2227457
Moved 894.5589 504.0764 301 0.3335101 -0.2237656
Moved 894.5895 519.0642 301 0.3682042 -0.2237656
Moved 894.6203 527.6879 301 0.3881665 -0.2237656
Moved 894.651 533.9452 301 0.4026509 -0.2237656
Moved 894.6817 538.378 309.378 0.412912 -0.2022172
Moved 894.7125 542.7855 311 0.4231145 -0.1980453
Moved 894.7431 544.9132 312 0.4280398 -0.1954732
Moved 894.7739 546 313.3168 0.4305556 -0.1920865
Moved 894.8046 548.5 314.5 0.4363426 -0.1890433
Moved 894.8353 549 317.2684 0.4375 -0.1819227
Moved 894.866 550 339.775 0.4398148 -0.1240356
Moved 894.8967 523.5071 415.195 0.3784886 0.06994592
Moved 894.9274 509.6609 453.8476 0.3464374 0.169361
Moved 894.9581 491.2565 502.4015 0.3038345 0.2942425
Moved 894.9889 476.9252 537.866 0.2706602 0.3854578
Moved 895.0196 464.0388 572.8901 0.2408305 0.4755403
Moved 895.0503 451.9434 600.1132 0.2128319 0.5455586
Moved 895.081 441.7611 621.2875 0.1892618 0.6000191
Moved 895.1117 433.3393 638.762 0.1697668 0.6449639
Moved 895.1424 425.6837 652.3035 0.1520456 0.679793
Moved 895.1732 422.2627 660.2118 0.1441267 0.7001331
Moved 895.2039 418.8556 665.2888 0.1362398 0.7131912
Moved 895.2346 418 668.5497 0.1342593 0.7215782
Moved 895.2651 417 670.7037 0.1319444 0.7271186
Moved 895.296 417 673.1138 0.1319444 0.7333172
Moved 895.3267 417 675.5 0.1319444 0.7394547
Ended 895.3574 417 676 0.1319444 0.7407405
Candidates 895.4802 13 want any grant range frame game rant same danny table anne teacher amy
Began 896.1866 450 450 0.2083333 0.1594649
Stationary 896.2173 450 450 0.2083333 0.1594649
Stationary 896.2481 450 450 0.2083333 0.1594649
Stationary 896.2788 450 450 0.2083333 0.1594649
Moved 896.3096 435.5311 478.9377 0.1748406 0.2338933
Moved 896.3402 427.5 507 0.15625 0.3060699
Moved 896.3709 419.1814 535.4559 0.1369939 0.3792588
Moved 896.4017 411.888 559.7065 0.1201112 0.4416319
Moved 896.4324 407.4595 579.3918 0.1098599 0.4922627
Moved 896.4631 404.1947 594.3186 0.1023025 0.5306548
Moved 896.4938 403 605.2546 0.09953707 0.5587824
Moved 896.5245 402 613.1647 0.09722222 0.5791273
Moved 896.5552 402 618.2653 0.09722222 0.5922461
Moved 896.5859 402 622.3854 0.09722222 0.6028431
Moved 896.6166 402 624.6539 0.09722222 0.6086777
Moved 896.6474 409.3618 629.1034 0.1142635 0.6201218
Moved 896.678 423.1873 631.4553 0.1462668 0.6261709
Moved 896.7088 443.2426 631 0.1926913 0.6249998
Moved 896.7395 474.3189 623.814 0.2646271 0.6065173
Moved 896.7702 505.6148 613.2724 0.3370712 0.5794042
Moved 896.801 529.738 604.4733 0.3929121 0.5567727
Moved 896.8317 550.5586 596.9766 0.4411079 0.537491
Moved 896.8624 569.7638 591.8708 0.4855644 0.5243591
Moved 896.8931 581.1382 588.4309 0.5118939 0.5155115
Moved 896.9238 589.5544 587 0.5313759 0.5118312
Moved 896.9545 596.1973 585 0.5467529 0.5066872
Moved 896.9852 599.3929 584 0.5541503 0.5041152
Moved 897.0159 603.1017 583 0.5627355 0.5015431
