the five boxing wizards jump quickly
the five boxing wizards jump quickly
FixStart
Radial

0.6 0.6
432 388.8
Began 613.8671 375 379 0.03472219 -0.02314815
Stationary 613.8978 375 379 0.03472219 -0.02314815
Stationary 613.9286 375 379 0.03472219 -0.02314815
Moved 613.9593 365.2415 398.6893 0.01213312 0.02749294
Moved 613.99 355.0324 425.2468 -0.01149898 0.09579933
Moved 614.0208 343.1335 457.8528 -0.03904273 0.1796624
Moved 614.0515 334.1341 481.5308 -0.05987485 0.2405626
Moved 614.0822 330.0403 496.879 -0.06935115 0.2800386
Moved 614.1129 329 503.5446 -0.07175927 0.2971826
Moved 614.1436 329 508.6552 -0.07175927 0.310327
Moved 614.1743 329 510 -0.07175927 0.3137859
Moved 614.2051 329 511.4304 -0.07175927 0.3174648
Stationary 614.2358 329 511 -0.07175927 0.3163579
Stationary 614.2665 329 511 -0.07175927 0.3163579
Moved 614.2972 344.9846 482.8276 -0.03475775 0.2438982
Moved 614.328 357.3837 459.2326 -0.006056279 0.1832113
Moved 614.3587 365.7411 445.5179 0.01328945 0.1479369
Moved 614.3895 373.3994 434.6006 0.03101707 0.1198575
Moved 614.4201 379.0649 425.2468 0.04413177 0.09579925
Moved 614.4509 386.4911 414.0178 0.06132205 0.06691803
Moved 614.4816 390.0091 408.9909 0.06946553 0.05398887
Moved 614.5123 392 403.8831 0.07407407 0.04085144
Moved 614.543 394 400.3937 0.07870366 0.0318767
Moved 614.5737 394 398.92 0.07870366 0.02808653
Moved 614.6045 394 397.5623 0.07870366 0.0245942
Stationary 614.6351 394 397.5623 0.07870366 0.0245942
Moved 614.666 379 398 0.04398147 0.02572008
Moved 614.6967 369.7232 411.2767 0.02250751 0.0598681
Moved 614.7274 359.8802 420.1199 -0.00027741 0.08261272
Moved 614.7581 349.347 432.653 -0.02465973 0.1148482
Moved 614.7888 340.1009 444.3739 -0.04606277 0.1449945
Moved 614.8196 330.0116 454.9885 -0.06941765 0.1722954
Moved 614.8503 321.2041 463.7959 -0.08980533 0.1949482
Moved 614.881 307.1296 477.8704 -0.1223852 0.2311481
Moved 614.9117 294.2207 491.7794 -0.152267 0.2669221
Moved 614.9424 284.3055 503.5927 -0.1752188 0.2973063
Moved 614.9732 275.1933 513.8067 -0.1963118 0.3235768
Moved 615.0039 272.046 519.9081 -0.2035973 0.3392697
Moved 615.0347 270.7717 521.2283 -0.2065469 0.3426652
Moved 615.0654 270 523.788 -0.2083333 0.3492488
Moved 615.0961 270 526.0417 -0.2083333 0.3550456
Moved 615.1268 274.2524 530.4299 -0.1984897 0.366332
Ended 615.1575 290.5 541 -0.1608796 0.3935184
Candidates 615.2497 13 the there they re where e r he further free t refer she
Began 615.7106 284 464 -0.1759259 0.1954732
Stationary 615.7413 284 464 -0.1759259 0.1954732
Stationary 615.772 284 464 -0.1759259 0.1954732
Moved 615.8028 302.1805 453.4098 -0.1338415 0.168235
Moved 615.8333 331.3004 446.2266 -0.06643429 0.1497598
Moved 615.8641 365.3178 443.5568 0.01230965 0.142893
Moved 615.8949 391.9965 441.0004 0.07406592 0.1363177
Moved 615.9257 411 439.5 0.1180555 0.1324588
Moved 615.9564 418.5219 439 0.1354675 0.1311728
Moved 615.9871 422.397 437.603 0.1444375 0.1275796
Moved 616.0178 426.9444 437 0.1549638 0.1260288
Ended 616.0485 428 437 0.1574074 0.1260288
Accept 616.1407 0 the
Began 616.6016 333 453 -0.06249999 0.167181
Stationary 616.6323 333 453 -0.06249999 0.167181
Moved 616.663 318.7302 453 -0.09553194 0.167181
Moved 616.6937 302.885 453 -0.1322106 0.167181
Moved 616.7245 291.1044 453 -0.1594805 0.167181
Moved 616.7552 280 463.5 -0.1851852 0.1941872
Moved 616.7859 275.9356 462.0643 -0.1945934 0.1904946
Moved 616.8166 275 464.608 -0.1967592 0.1970371
Moved 616.8474 275 469.6709 -0.1967592 0.2100589
Moved 616.8781 287.1703 478.5604 -0.1685873 0.2329227
Moved 616.9088 295.7799 484.8349 -0.1486577 0.2490609
Moved 616.9396 309 496.5 -0.1180555 0.2790637
Moved 616.9702 325.8336 508.5558 -0.07908876 0.3100714
Moved 617.001 355.8006 526.217 -0.009720773 0.3554964
Moved 617.0317 387.8511 544.3618 0.06447017 0.4021649
Moved 617.0624 408.0228 558.1591 0.1111639 0.4376519
Moved 617.0931 421.3208 563.9925 0.1419463 0.4526555
Moved 617.1238 431.871 569.4355 0.1663681 0.466655
Moved 617.1547 436.5508 571.7754 0.1772008 0.4726732
Moved 617.1854 439.3342 573.3342 0.1836439 0.4766824
Moved 617.2161 440 573 0.1851852 0.4758229
Stationary 617.2468 440 573 0.1851852 0.4758229
Moved 617.2775 431.9331 573 0.1665118 0.4758229
Moved 617.3082 414.9977 556.2837 0.1273094 0.4328283
Moved 617.3389 384.1829 530.035 0.0559789 0.3653164
Moved 617.3696 336.3427 477.1356 -0.05476216 0.2292582
Moved 617.4005 302.2431 428.7182 -0.1336965 0.1047278
Moved 617.4311 281.5642 393.5386 -0.1815643 0.01424534
Moved 617.4619 269.1087 369.5327 -0.2103965 -0.04749832
Moved 617.4926 261.0912 352.228 -0.2289555 -0.09200618
Moved 617.5233 257.5 340 -0.2372685 -0.1234569
Moved 617.5541 256 326.7441 -0.2407407 -0.1575511
Moved 617.5847 255 315.8517 -0.2430556 -0.1855666
Moved 617.6155 255 304.6511 -0.2430556 -0.2143748
Moved 617.6462 255 298.2483 -0.2430556 -0.2308429
Moved 617.6769 255 294.0786 -0.2430556 -0.2415675
Moved 617.7076 255 293.5 -0.2430556 -0.2430556
Stationary 617.7383 255 293.5 -0.2430556 -0.2430556
Moved 617.7691 255 294 -0.2430556 -0.2417696
Stationary 617.7998 255 294 -0.2430556 -0.2417696
Moved 617.8306 252.9348 306.2609 -0.2478362 -0.2102344
Moved 617.8613 249.3798 323.5822 -0.2560654 -0.1656838
Moved 617.892 244.6769 347.9387 -0.2669516 -0.1030385
Moved 617.9227 240.2973 376.7297 -0.2770896 -0.02898738
Moved 617.9534 238.0372 396.6283 -0.2823214 0.02219208
Moved 617.9841 235.5104 423.8756 -0.2881705 0.09227258
Moved 618.0149 231.9696 443.2129 -0.2963667 0.1420084
Moved 618.0457 229 459.4736 -0.3032407 0.1838312
Moved 618.0764 227.1509 471.2457 -0.3075211 0.2141091
Moved 618.1071 227 483.0872 -0.3078704 0.2445656
Moved 618.1378 226 494.4944 -0.3101852 0.2739053
Moved 618.1686 226 502.3119 -0.3101852 0.294012
Moved 618.1992 225 506.5125 -0.3125 0.3048159
Moved 618.23 223.779 511.221 -0.3153265 0.3169264
Moved 618.2607 223.2178 517.3467 -0.3166255 0.3326817
Moved 618.2914 223 521.6799 -0.3171296 0.3438269
Moved 618.3221 223 526.3628 -0.3171296 0.3558713
Moved 618.3529 223 531.2565 -0.3171296 0.3684581
Moved 618.3836 223 535.3614 -0.3171296 0.3790159
Moved 618.4144 223 538.2335 -0.3171296 0.386403
Moved 618.4451 223 540.5 -0.3171296 0.3922324
Moved 618.4758 231.0835 543.0834 -0.298418 0.398877
Moved 618.5065 240.4078 546.2594 -0.2768338 0.4070456
Ended 618.5372 246.5 548 -0.2627315 0.4115225
Candidates 618.6908 13 ice size succeed fixed five success gives force rice source juice sources dive
Began 619.459 268 483 -0.212963 0.2443414
Stationary 619.4897 268 483 -0.212963 0.2443414
Stationary 619.5204 268 483 -0.212963 0.2443414
Stationary 619.5512 268 483 -0.212963 0.2443414
Stationary 619.5819 268 483 -0.212963 0.2443414
Stationary 619.6126 268 483 -0.212963 0.2443414
Moved 619.6433 268 462.8275 -0.212963 0.1924575
Moved 619.674 257.433 448.8661 -0.2374235 0.1565485
Moved 619.7048 249.7893 431.5786 -0.2551173 0.1120848
Moved 619.7355 236.5788 409.763 -0.2856971 0.05597471
Moved 619.7662 228.5188 395.198 -0.3043546 0.01851329
Moved 619.7969 221.84 385.1199 -0.3198149 -0.007407616
Moved 619.8276 218.0248 380.0248 -0.3286463 -0.02051239
Moved 619.8584 215.5 375 -0.3344907 -0.03343629
Moved 619.8892 212.9103 371.9103 -0.3404855 -0.04138303
Moved 619.9199 211.3551 370.3551 -0.3440854 -0.04538296
Moved 619.9506 209.5 368.5 -0.3483796 -0.0501544
Moved 619.9813 208.5532 368 -0.3505714 -0.05144041
Moved 620.012 208 365.9963 -0.3518518 -0.05659394
Moved 620.0427 206 364.454 -0.3564815 -0.06056083
Moved 620.0735 204.1435 362.1436 -0.3607788 -0.06650328
Stationary 620.1042 204 362 -0.3611111 -0.06687243
Ended 620.1349 202.5 362 -0.3645833 -0.06687243
Accept 620.1964 4 five
Began 620.5958 268 443 -0.212963 0.1414608
Stationary 620.6265 268 443 -0.212963 0.1414608
Stationary 620.6573 268 443 -0.212963 0.1414608
Stationary 620.6879 268 443 -0.212963 0.1414608
Stationary 620.7187 268 443 -0.212963 0.1414608
Moved 620.7494 285.1909 419.6659 -0.1731692 0.08144516
Moved 620.7802 296.3184 401.9429 -0.1474112 0.03586122
Moved 620.8109 306.4227 385.1545 -0.1240215 -0.007318645
Moved 620.8416 311.8341 368.4978 -0.1114952 -0.05016005
Moved 620.8723 314.923 351.462 -0.1043449 -0.09397632
Moved 620.9031 316 339.0773 -0.1018519 -0.1258301
Moved 620.9338 317 328.9074 -0.09953702 -0.1519872
Moved 620.9645 317 323.535 -0.09953702 -0.1658052
Moved 620.9952 318 321.1494 -0.09722222 -0.1719409
Moved 621.0257 321.8063 320 -0.08841142 -0.1748972
Moved 621.0566 326.9243 320 -0.07656401 -0.1748972
Moved 621.0874 333.6239 333.8717 -0.06105577 -0.1392189
Moved 621.1181 342.0164 350.0327 -0.04162878 -0.09765248
Moved 621.1488 348.6201 365.8603 -0.02634237 -0.05694377
Moved 621.1796 357.6299 387.1365 -0.00548631 -0.00222108
Moved 621.2103 364.3463 403.9235 0.01006087 0.04095552
Moved 621.241 377.1082 438.7301 0.03960232 0.1304785
Moved 621.2718 389.0013 471.2543 0.06713272 0.2141313
Moved 621.3025 398.2161 498.0402 0.08846313 0.2830251
Moved 621.3332 406.188 516.376 0.1069166 0.330185
Moved 621.3639 417.0769 536.923 0.1321224 0.3830323
Moved 621.3946 426.7113 553.067 0.1544244 0.4245548
Moved 621.4254 431.7181 561.4363 0.1660142 0.4460809
Moved 621.4561 432 564.9601 0.1666667 0.4551442
Moved 621.4868 432 567.4999 0.1666667 0.4616765
Moved 621.5175 399.5266 568 0.0914969 0.4629629
Moved 621.5483 373.5823 562.4367 0.03144046 0.448654
Moved 621.579 346.9884 550.4493 -0.03011952 0.4178222
Moved 621.6097 291.8401 520.2574 -0.1577777 0.3401683
Moved 621.6405 263.1684 498.1531 -0.2241473 0.2833155
Moved 621.6711 235 475 -0.2893518 0.2237653
Moved 621.7019 223.9472 460.2629 -0.3149371 0.1858612
Moved 621.7326 207.843 439.4835 -0.3522152 0.1324164
Moved 621.7633 195.5385 418.0771 -0.3806978 0.07735868
Moved 621.794 184.2101 397.4202 -0.4069211 0.02422874
Moved 621.8248 173.0729 375.9313 -0.4327015 -0.03104096
Moved 621.8555 161.6575 353.5835 -0.4591262 -0.08851989
Moved 621.8862 153.5373 338.0746 -0.4779229 -0.1284091
Moved 621.9169 146.91 322.8201 -0.4932638 -0.167644
Moved 621.9477 143.5965 312.1931 -0.500934 -0.1949768
Moved 621.9784 142 303.5366 -0.5046296 -0.2172413
Moved 622.0091 141 299.2858 -0.5069445 -0.2281744
Moved 622.0399 141 297.5 -0.5069445 -0.2327676
Moved 622.0706 141 297 -0.5069445 -0.2340535
