why do you ask silly questions
Moved 404.0335 472.5 511 0.2604167 0.3163579
Moved 404.0642 497.1776 516.0254 0.3175407 0.3292833
Moved 404.095 514.4783 517 0.3575886 0.33179
Moved 404.1257 524.295 517 0.3803126 0.33179
Moved 404.1564 529.4739 517 0.3923007 0.33179
Moved 404.1871 530 517 0.3935185 0.33179
Stationary 404.2179 530 517 0.3935185 0.33179
Moved 404.2486 519.2842 517 0.3687136 0.33179
Moved 404.2793 500.9914 517 0.326369 0.33179
Moved 404.31 476.757 517 0.2702708 0.33179
Moved 404.3407 456.6667 517 0.2237654 0.33179
Moved 404.3715 444.8955 517 0.1965174 0.33179
Moved 404.4022 436.718 517 0.1775879 0.33179
Ended 404.4329 433.844 517 0.1709352 0.33179
Candidates 404.4943 13 you to top toy roy too i root group tip rio yo tp
Began 404.9859 291 376 -0.1597222 -0.03086435
Stationary 405.0166 291 376 -0.1597222 -0.03086435
Moved 405.0474 318.325 369.3375 -0.09647001 -0.04800019
Moved 405.0781 362.5709 364.4286 0.005951027 -0.06062598
Moved 405.1087 446.8118 365 0.2009533 -0.05915646
Ended 405.1395 493 376 0.3078704 -0.03086435
Accept 405.2009 0 you
Began 405.5695 166 369 -0.4490741 -0.04886839
Stationary 405.6003 166 369 -0.4490741 -0.04886839
Stationary 405.6308 166 369 -0.4490741 -0.04886839
Stationary 405.6617 166 369 -0.4490741 -0.04886839
Stationary 405.6925 166 369 -0.4490741 -0.04886839
Moved 405.7231 177.0745 369 -0.4234385 -0.04886839
Moved 405.7539 213.3932 377.1072 -0.3393675 -0.02801659
Moved 405.7846 232.6168 378 -0.2948685 -0.02572024
Moved 405.8153 241 378 -0.275463 -0.02572024
Moved 405.846 247.7875 378 -0.2597511 -0.02572024
Moved 405.8767 249.9334 378 -0.2547838 -0.02572024
Moved 405.9074 252 378 -0.25 -0.02572024
Moved 405.9382 254.6579 378 -0.2438475 -0.02572024
Moved 405.9689 256.5283 378 -0.2395178 -0.02572024
Moved 405.9997 259.1002 378 -0.2335644 -0.02572024
Moved 406.0304 264.9443 378 -0.2200363 -0.02572024
Moved 406.0611 278.2274 378 -0.1892885 -0.02572024
Moved 406.0918 289 378 -0.1643519 -0.02572024
Moved 406.1225 294.5025 379 -0.1516146 -0.02314815
Moved 406.1533 298.1208 379 -0.1432388 -0.02314815
Moved 406.1839 300.5 379 -0.1377315 -0.02314815
Moved 406.2147 303.7028 380.3514 -0.1303177 -0.01967246
Moved 406.2454 319.7895 385.7158 -0.09307989 -0.005875026
Moved 406.2762 350.299 394.9196 -0.0224559 0.01779733
Moved 406.3069 377.9035 400.1004 0.04144331 0.0311224
Moved 406.3376 400.477 403.6396 0.0936968 0.04022527
Moved 406.3683 425.6277 404.5182 0.151916 0.04248513
Moved 406.399 444.3926 405 0.1953532 0.04372424
Moved 406.4298 456.6558 406.9312 0.2237403 0.04869115
Moved 406.4604 468.3576 408 0.2508277 0.05144025
Moved 406.4912 476.94 409 0.2706945 0.05401234
Moved 406.5219 484.5818 409.5273 0.2883839 0.05536848
Moved 406.5526 490.2035 410 0.3013969 0.05658428
Ended 406.5833 493 410 0.3078704 0.05658428
Candidates 406.6447 13 all ask al ago fall walk wall call ash ah wal talk dh
Began 407.6585 401 335 0.09490739 -0.1363169
Stationary 407.6892 401 335 0.09490739 -0.1363169
Moved 407.72 412.8694 350.3041 0.1223829 -0.09695438
Moved 407.7508 417.9144 358.8289 0.1340612 -0.07502874
Moved 407.7815 424.4822 369.137 0.1492644 -0.04851588
Moved 407.8122 432.0981 381.7974 0.1668937 -0.01595321
Moved 407.8429 440.5 395.5 0.1863426 0.01929004
Moved 407.8737 451.3783 409.454 0.2115239 0.05517991
Moved 407.9044 466.7658 428.6721 0.2471431 0.1046092
Moved 407.9351 481.773 447.9483 0.2818821 0.1541879
Moved 407.9657 496.7297 462.4414 0.3165038 0.1914645
Ended 407.9965 502 467 0.3287037 0.2031892
Accept 408.058 1 ask
Began 408.5802 270 354 -0.2083333 -0.08744855
Stationary 408.611 270 354 -0.2083333 -0.08744855
Stationary 408.6416 270 354 -0.2083333 -0.08744855
Stationary 408.6724 270 354 -0.2083333 -0.08744855
Stationary 408.7031 270 354 -0.2083333 -0.08744855
Moved 408.7338 292.4104 371.0087 -0.1564573 -0.04370199
Moved 408.7646 331.7212 398.3326 -0.06546021 0.02657557
Moved 408.7952 376.3329 427.4581 0.03780762 0.1014868
Moved 408.826 431.7397 469.4498 0.1660642 0.2094901
Moved 408.8567 446.6062 483.0211 0.2004772 0.2443958
Moved 408.8874 470.1484 504.6987 0.2549733 0.3001508
Moved 408.9182 481.9801 515.985 0.2823613 0.3291795
Moved 408.9489 487.7311 521.7311 0.2956739 0.3439586
Moved 408.9796 491.7372 525.7372 0.3049472 0.3542622
Moved 409.0103 494.5 528.5 0.3113426 0.3613682
Moved 409.041 495.3155 529.3154 0.3132302 0.3634655
Moved 409.0717 496.278 529 0.3154584 0.3626543
Moved 409.1332 497.8566 529 0.3191124 0.3626543
Moved 409.1639 502.1111 510.2222 0.3289609 0.3143575
Moved 409.1946 512.1516 475.2625 0.3522029 0.2244404
Moved 409.2254 520.1724 454.4828 0.3707695 0.1709948
Moved 409.2561 526.9258 437.2227 0.3864023 0.1266016
Moved 409.2868 530.9666 426.1004 0.3957559 0.09799474
Moved 409.3175 533.8387 421.1613 0.4024044 0.08529136
Moved 409.3483 536.7173 418.2827 0.409068 0.07788744
Moved 409.379 538 416.774 0.4120371 0.07400728
Moved 409.4097 541.1667 416 0.4193673 0.07201634
Moved 409.4405 545.0334 414 0.428318 0.06687239
Moved 409.4712 546.9032 413.0968 0.4326462 0.0645493
Moved 409.5019 548.1854 413 0.4356143 0.06430033
Moved 409.5326 549.0991 413 0.4377295 0.06430033
Stationary 409.5634 549 413 0.4375 0.06430033
Stationary 409.5941 549 413 0.4375 0.06430033
Stationary 409.6248 549 413 0.4375 0.06430033
Stationary 409.6555 549 413 0.4375 0.06430033
Stationary 409.6862 549 413 0.4375 0.06430033
Stationary 409.717 549 413 0.4375 0.06430033
Moved 409.7477 543.3532 413 0.4244287 0.06430033
Moved 409.7785 527.0391 425.2634 0.3866647 0.09584194
Moved 409.8092 501.6259 440.1349 0.3278379 0.1340917
Moved 409.8398 469.4014 458.7993 0.2532439 0.182097
Moved 409.8706 439.7948 479.5315 0.1847102 0.2354204
Moved 409.9013 412.3258 502.2556 0.1211246 0.2938673
Moved 409.932 393.3376 516.039 0.07717043 0.3293183
Moved 409.9628 373.1028 525.5127 0.03033062 0.3536848
Moved 409.9935 356.8615 532.0692 -0.007264962 0.3705483
Moved 410.0242 346.4299 535.785 -0.03141234 0.3801054
Moved 410.0547 342.5632 536 -0.04036297 0.3806583
Ended 410.0856 341 536 -0.04398147 0.3806583
Candidates 410.1469 13 for apply split fully supply file silly color adult foot door got guilty
Began 412.3283 581 360 0.511574 -0.07201654
Stationary 412.359 581 360 0.511574 -0.07201654
Moved 412.3897 533.297 367.6512 0.4011505 -0.05233733
Moved 412.4204 433.8995 374.7275 0.1710638 -0.03413699
Moved 412.4511 341.3418 387.2596 -0.04319027 -0.001904327
Ended 412.4819 341.3418 387.2596 -0.04319027 -0.001904327
Cancel 412.5434
Began 413.3728 319 320 -0.09490739 -0.1748972
Stationary 413.4035 319 320 -0.09490739 -0.1748972
Stationary 413.4343 319 320 -0.09490739 -0.1748972
Stationary 413.465 319 320 -0.09490739 -0.1748972
Stationary 413.4957 319 320 -0.09490739 -0.1748972
Stationary 413.5265 319 320 -0.09490739 -0.1748972
Stationary 413.5572 319 320 -0.09490739 -0.1748972
Stationary 413.5879 319 320 -0.09490739 -0.1748972
Moved 413.6186 327.8786 328.8786 -0.07435516 -0.1520613
Moved 413.6494 341.0533 339.0533 -0.04385819 -0.1258918
Moved 413.6801 354.5 350.5 -0.0127315 -0.09645069
Moved 413.7108 374.2155 370.4181 0.03290633 -0.04522103
Moved 413.7415 403.7995 401.7996 0.1013878 0.03549258
Moved 413.7722 440.3767 452.565 0.1860571 0.1660622
Moved 413.8029 449.7578 467.5964 0.2077727 0.2047231
Moved 413.8337 454.0599 474.7665 0.2177312 0.2231647
Moved 413.8644 457.2363 483.709 0.2250841 0.246165
Moved 413.8951 458 489.2109 0.2268519 0.260316
Moved 413.9258 459 493.0423 0.2291666 0.2701704
Moved 413.9566 460 494.4862 0.2314815 0.2738842
Moved 413.9872 460 496 0.2314815 0.2777777
Moved 414.0179 461.5 498.5 0.2349537 0.2842077
Moved 414.0487 461 499.1471 0.2337964 0.2858721
Moved 414.0794 461 501.2135 0.2337964 0.2911869
Moved 414.1101 461.5258 502 0.2350135 0.2932098
Moved 414.1409 462 503.0196 0.2361111 0.2958322
Stationary 414.1716 462 503.0196 0.2361111 0.2958322
Moved 414.2023 462 504.0886 0.2361111 0.2985818
Moved 414.233 462 505 0.2361111 0.3009258
Moved 414.2637 462 506 0.2361111 0.3034978
Stationary 414.2944 462 506 0.2361111 0.3034978
Stationary 414.3252 462 506 0.2361111 0.3034978
Moved 414.3559 462 507.224 0.2361111 0.306646
Stationary 414.3866 462 507.224 0.2361111 0.306646
Stationary 414.4173 462 507.224 0.2361111 0.306646
Moved 414.4481 463.0154 507 0.2384617 0.3060699
Stationary 414.4788 463.0154 507 0.2384617 0.3060699
Moved 414.5096 464 507 0.2407408 0.3060699
Moved 414.5403 468.6494 507 0.2515033 0.3060699
Moved 414.571 477.4933 493.1334 0.2719753 0.2704046
Moved 414.6017 485.0465 486.1442 0.2894594 0.2524285
Moved 414.6324 498.7295 472.2705 0.321133 0.216745
Moved 414.6631 512.7797 457.7762 0.3536566 0.1794656
Moved 414.6938 525.4271 446.6441 0.3829331 0.1508335
Moved 414.7245 535.8344 438.1656 0.4070241 0.1290266
Moved 414.7553 544.6441 432.1779 0.4274169 0.1136262
Moved 414.786 550 428.5 0.4398148 0.1041665
Moved 414.8168 553.2641 423.4718 0.4473706 0.09123398
Moved 414.8475 557.1381 416.5857 0.4563383 0.07352283
Moved 414.8782 560.0071 411.9857 0.4629795 0.06169154
Moved 414.9089 561 409.4538 0.4652777 0.05517947
Moved 414.9396 562 406.5806 0.4675925 0.04778964
Moved 414.9703 563 403.7059 0.4699074 0.04039572
Moved 415.001 564 401.9169 0.4722223 0.0357945
Moved 415.0318 565 401 0.474537 0.03343609
Moved 415.0625 565 399.9476 0.474537 0.03072931
Moved 415.0932 565 399 0.474537 0.02829214
Moved 415.124 565 398 0.474537 0.02572008
Stationary 415.1547 565 398 0.474537 0.02572008
Moved 415.1855 565 396.7272 0.474537 0.02244639
Stationary 415.2161 565 397 0.474537 0.02314815
Moved 415.2469 565 395.6823 0.474537 0.01975884
Stationary 415.2776 565 396 0.474537 0.02057605
Stationary 415.3083 565 396 0.474537 0.02057605
Stationary 415.3391 565 396 0.474537 0.02057605
Moved 415.3698 553.4311 408.8534 0.4477571 0.05363515
Moved 415.4005 537.011 424.989 0.4097477 0.09513627
Moved 415.4312 519.7509 440.1779 0.3697938 0.1342024
Moved 415.4619 502.4011 451.2994 0.3296321 0.1628072
Moved 415.4926 485.3759 460.312 0.290222 0.1859876
Moved 415.5234 469.0679 468.9661 0.252472 0.208246
Moved 415.554 450.8295 477.5853 0.2102535 0.2304147
Moved 415.5848 437.503 482.3988 0.1794051 0.2427951
Moved 415.6155 424.7123 488.1439 0.149797 0.2575715
Moved 415.6463 412.1962 493.9019 0.1208246 0.2723813
Moved 415.677 403.022 496 0.09958804 0.2777777
Moved 415.7077 392.5399 500.73 0.07532378 0.2899435
Moved 415.7385 384.7829 503.739 0.05736788 0.2976826
Moved 415.7692 378.7679 506 0.04344423 0.3034978
Moved 415.7999 374.8681 508.1319 0.03441701 0.3089812
Moved 415.8306 370.9972 509 0.02545635 0.3112139
Moved 415.8613 368.5 510.5 0.01967589 0.3150719
Moved 415.892 368 511.5 0.01851857 0.317644
Moved 415.9227 366 511 0.01388888 0.3163579
Ended 415.9535 365 511 0.01157403 0.3163579
Candidates 416.0456 13 color built for billy holy fully guilty july couple cult got chile split
Began 417.7661 658 383 0.6898147 -0.01286016
Moved 417.7968 646.8793 383 0.6640724 -0.01286016
Moved 417.8275 586.578 383 0.5244861 -0.01286016
Moved 417.8582 464.5284 368.8328 0.241964 -0.04929844
Ended 417.8889 381 363 0.04861106 -0.06430049
Cancel 417.9503
Began 418.6877 282 347 -0.1805555 -0.1054527
Stationary 418.7184 282 347 -0.1805555 -0.1054527
Stationary 418.7491 282 347 -0.1805555 -0.1054527
Stationary 418.7798 282 347 -0.1805555 -0.1054527
Stationary 418.8106 282 347 -0.1805555 -0.1054527
Stationary 418.8413 282 347 -0.1805555 -0.1054527
Stationary 418.872 282 347 -0.1805555 -0.1054527
Stationary 418.9027 282 347 -0.1805555 -0.1054527
Stationary 418.9334 282 347 -0.1805555 -0.1054527
Moved 418.9642 293.4451 355 -0.1540622 -0.08487654
Moved 418.9949 296.3157 356 -0.1474173 -0.0823046
Moved 419.0256 297.8353 357 -0.1438998 -0.07973259
Moved 419.0564 299 357.7075 -0.1412037 -0.07791299
Moved 419.0871 299 358 -0.1412037 -0.07716057
Moved 419.1178 299 359.046 -0.1412037 -0.07447019
Moved 419.1485 299 360.007 -0.1412037 -0.07199848
Moved 419.1792 289.3022 363.7985 -0.1636523 -0.06224668
Moved 419.21 281.463 367.7685 -0.1817985 -0.05203585
Moved 419.2407 276.3979 370.301 -0.1935233 -0.04552213
Moved 419.2714 271.8203 373.1797 -0.2041196 -0.03811809
Moved 419.3021 267.9522 375.0479 -0.2130736 -0.03331329
Moved 419.3329 264.6566 377 -0.2207024 -0.02829226
Moved 419.3636 260.1538 380.8462 -0.2311255 -0.01839987
Moved 419.3943 254.4174 383.2913 -0.244404 -0.01211104
Moved 419.425 247.5035 387.331 -0.2604086 -0.001720695
Moved 419.4557 241.5753 391.4247 -0.2741314 0.008808457
Moved 419.4865 236.4175 394 -0.2860706 0.01543206
Moved 419.5172 232.5443 396 -0.2950364 0.02057605
Moved 419.5479 231 397.3299 -0.2986111 0.0239966
Moved 419.5786 229 397.8431 -0.3032407 0.0253166
Moved 419.6093 227.2799 399 -0.3072225 0.02829214
Moved 419.6401 226.5 399 -0.3090278 0.02829214
Moved 419.6707 226 400 -0.3101852 0.03086416
Moved 419.7015 225 401.4676 -0.3125 0.03463882
Stationary 419.7322 225 401.4676 -0.3125 0.03463882
Moved 419.763 225 402 -0.3125 0.03600815
Moved 419.7937 225 405.6124 -0.3125 0.04529933
Moved 419.8244 260.8656 416.7463 -0.2294777 0.0739359
Moved 419.8551 292.5909 429.2686 -0.1560397 0.1061434
Moved 419.8858 319.4236 443.0493 -0.09392684 0.1415875
Moved 419.9166 349.3055 458.1528 -0.0247557 0.180434
Moved 419.9473 377.5735 470.7867 0.04067928 0.2129288
Moved 419.978 395.3917 482.2611 0.08192519 0.2424411
Moved 420.0087 405.4471 492.447 0.1052015 0.2686394
Moved 420.0395 414.946 501.4595 0.1271898 0.2918195
Moved 420.0702 428.5746 511.5746 0.1587376 0.3178359
Moved 420.1009 432.6599 514.4399 0.1681942 0.3252055
Moved 420.1316 439.2488 519.4992 0.1834464 0.338218
Moved 420.1623 445.2359 523.618 0.1973053 0.3488116
Moved 420.1931 450.9643 526.4822 0.2105655 0.3561783
Moved 420.2238 455.1028 528 0.2201453 0.3600822
Moved 420.2545 458.9363 530 0.2290191 0.3652262
Moved 420.2852 460.3706 531.3706 0.2323393 0.3687515
Moved 420.3159 463 532.6792 0.2384259 0.3721172
Moved 420.3466 464.5 533 0.2418981 0.3729423
Moved 420.3774 465.2494 533 0.2436329 0.3729423
Moved 420.4081 466.2566 533 0.2459643 0.3729423
Moved 420.4389 468.374 533 0.2508656 0.3729423
Moved 420.4695 472.3473 518.9581 0.2600632 0.3368264
Moved 420.5002 476.4278 503.9306 0.2695087 0.2981753
Moved 420.531 481.1599 488.5202 0.2804628 0.2585396
Moved 420.5617 487.8916 475.2167 0.2960454 0.2243228
Moved 420.5925 495.5 461.5 0.3136574 0.1890431
Moved 420.6232 500.7612 450.8583 0.325836 0.1616724
Moved 420.6539 505.5109 443.2337 0.3368307 0.1420619
Moved 420.6846 511.3325 433.89 0.3503067 0.1180296
Moved 420.7153 516.299 424.701 0.3618032 0.09439562
Moved 420.7461 519.5201 417.9598 0.3692596 0.07705696
Moved 420.7768 522.0684 413.9316 0.3751584 0.06669637
Moved 420.8075 524.9614 408.0771 0.3818552 0.05163852
Moved 420.8382 527.6702 404.3298 0.3881254 0.04200052
Moved 420.869 529 401.2903 0.3912036 0.03418294
Moved 420.8997 531.2443 398.7557 0.3963988 0.02766385
Moved 420.9304 535.1263 391.7475 0.4053849 0.009638586
Moved 420.9611 538.9969 388.0031 0.4143447 7.927662E-06
Moved 420.9918 540 385.5 0.4166667 -0.006430119
Moved 421.0225 541.5 384.5 0.4201389 -0.009002057
Moved 421.0533 541 383.8134 0.4189815 -0.01076804
Stationary 421.084 541 384 0.4189815 -0.01028807
Stationary 421.1147 541 384 0.4189815 -0.01028807
Moved 421.1454 524.3275 394.138 0.3803876 0.01578696
Moved 421.1762 506.5441 405.228 0.3392224 0.04431057
Moved 421.2069 489.2944 419.1371 0.2992925 0.08008501
Moved 421.2376 471.1971 433.8029 0.2574007 0.1178058
Moved 421.2684 451.9393 445.7071 0.2128226 0.1484236
Moved 421.2991 434.2508 456.0997 0.171877 0.1751534
Moved 421.3297 420.3823 464.353 0.1397738 0.196381
Moved 421.3605 404.0438 472.9737 0.1019532 0.2185537
Moved 421.3912 388.7823 478.7393 0.06662577 0.2333827
Moved 421.4219 375.3066 482.7387 0.03543188 0.2436695
Moved 421.4527 363.6221 485.2756 0.008384585 0.2501943
Moved 421.4834 355.5542 488.1486 -0.01029119 0.2575838
Moved 421.5141 350.9524 490.0238 -0.02094348 0.2624068
Moved 421.5448 346.693 491.6535 -0.03080318 0.2665985
Moved 421.5755 343.5982 493.4018 -0.03796712 0.2710951
Moved 421.6063 342 495.2713 -0.04166668 0.2759035
Moved 421.637 339.9286 496.0714 -0.04646162 0.2779613
Stationary 421.6677 339.9286 496.0714 -0.04646162 0.2779613
Moved 421.6982 338.775 497.225 -0.04913196 0.2809285
Moved 421.7292 338 498 -0.05092591 0.2829217
Ended 421.7599 338 498 -0.05092591 0.2829217
Candidates 421.8213 13 daily adult fault silly failure result supply assault apply easily apple fully sole
Began 423.3575 419 356 0.1365741 -0.0823046
Moved 423.3882 419 343.9336 0.1365741 -0.1133395
Moved 423.4189 419 337.2154 0.1365741 -0.1306189
Moved 423.4496 419 325.7095 0.1365741 -0.1602123
Moved 423.4803 427.2839 310.7902 0.1557498 -0.1985849
Moved 423.511 429.5144 299.4567 0.1609131 -0.2277348
Moved 423.5417 431 293.1975 0.1643519 -0.2438335
Moved 423.5725 432.9384 288.1233 0.1688388 -0.2568846
Moved 423.6032 434.809 283.3821 0.1731689 -0.2690791
Moved 423.6339 436.6823 279.3177 0.1775053 -0.2795326
Moved 423.6647 438 276.5 0.1805556 -0.2867798
Moved 423.6954 440.0588 273.9412 0.1853213 -0.2933613
Moved 423.7261 442.9308 270.0692 0.1919694 -0.30332
Moved 423.7568 446.5997 265.4003 0.2004622 -0.3153284
Moved 423.7876 454.0579 255.9421 0.2177266 -0.339655
Moved 423.8183 462.6913 247.3087 0.2377113 -0.3618603
Moved 423.849 468.2157 240.7843 0.2504993 -0.3786412
Moved 423.8797 472.9451 237.0275 0.261447 -0.3883038
Moved 423.9104 476.4859 233.0282 0.2696432 -0.3985901
Moved 423.9412 481.701 227.299 0.2817153 -0.4133257
Moved 423.9719 484.2361 223.7639 0.2875836 -0.4224179
Moved 424.0026 486.5 221.5 0.2928241 -0.4282407
Moved 424.0333 487.1055 220.8944 0.2942258 -0.4297985
Ended 424.064 487 221 0.2939814 -0.4295268
Accept 424.1255 3 silly
Began 424.74 265 484 -0.2199074 0.2469135
Stationary 424.7707 265 484 -0.2199074 0.2469135
Stationary 424.8015 265 484 -0.2199074 0.2469135
Stationary 424.8321 265 484 -0.2199074 0.2469135
Stationary 424.8628 265 484 -0.2199074 0.2469135
Moved 424.8936 265 494.3073 -0.2199074 0.2734241
Moved 424.9243 255.8206 497.1794 -0.241156 0.2808111
Moved 424.955 252.3153 498.6847 -0.2492702 0.2846828
Moved 424.9857 249.5 499 -0.255787 0.2854938
Moved 425.0164 247.5644 500.4356 -0.2602676 0.2891861
Moved 425.0471 246.8971 500 -0.2618122 0.2880658
Stationary 425.0779 246.8971 500 -0.2618122 0.2880658
Stationary 425.1086 247 500 -0.2615741 0.2880658
Moved 425.1393 282.927 501.5854 -0.1784097 0.2921434
Moved 425.1701 293.2339 503 -0.1545511 0.2957818
Moved 425.2007 299.9545 503 -0.1389942 0.2957818
Moved 425.2314 307.5496 503 -0.121413 0.2957818
Moved 425.2621 325.0813 503 -0.08083031 0.2957818
Moved 425.2929 345.5816 503 -0.03337587 0.2957818
Moved 425.3237 365.1694 503 0.01196633 0.2957818
Moved 425.3543 388.3036 507.0867 0.06551752 0.306293
Moved 425.3851 399.0484 509.6828 0.09038985 0.3129701
Moved 425.4158 406.887 511 0.1085347 0.3163579
Moved 425.4465 408.3214 512.3214 0.1118552 0.3197566
Moved 425.4773 411.1888 512 0.1184925 0.31893
Moved 425.508 412.7033 513 0.1219983 0.321502
Moved 425.5387 414.2829 513 0.1256547 0.321502
Moved 425.5694 416.4417 513 0.130652 0.321502
Moved 425.6002 422.6376 513 0.1449945 0.321502
Moved 425.6308 434.3161 515.8632 0.1720279 0.3288662
Moved 425.6616 444.4722 518.7361 0.1955376 0.3362555
Moved 425.6924 448.6128 519.6128 0.2051222 0.3385102
Moved 425.723 449 520 0.2060185 0.3395061
Moved 425.7538 449 521.0065 0.2060185 0.342095
Moved 425.7845 426.8634 521 0.1547764 0.3420781
Moved 425.8152 398.2131 521 0.08845618 0.3420781
Moved 425.8459 372.5091 521 0.02895614 0.3420781
Moved 425.8766 343.0554 512.6388 -0.03922359 0.3205729
Moved 425.9074 311.3362 509.9336 -0.1126477 0.3136151
Moved 425.9381 289.3723 509 -0.1634901 0.3112139
Moved 425.9688 271.5804 509 -0.2046751 0.3112139
Moved 425.9996 257.2574 509 -0.2378302 0.3112139
Moved 426.0302 240.8828 509 -0.2757342 0.3112139
Moved 426.061 230.362 509 -0.3000879 0.3112139
Moved 426.0917 220.1907 509 -0.3236325 0.3112139
Moved 426.1224 215.5261 509 -0.3344302 0.3112139
Moved 426.1531 212.5 509 -0.3414352 0.3112139
Moved 426.1838 211.1052 509 -0.3446639 0.3112139
Stationary 426.2146 211 509 -0.3449074 0.3112139
Moved 426.2453 211 503.7308 -0.3449074 0.2976615
Moved 426.276 211 493.4048 -0.3449074 0.2711027
Moved 426.3068 221.931 463.2758 -0.3196041 0.1936106
Moved 426.3375 223.9064 455.5618 -0.3150316 0.1737698
Moved 426.3682 227.7775 440.1127 -0.3060707 0.1340347
Moved 426.3989 231.7053 426.2368 -0.2969785 0.09834552
Moved 426.4296 234.2203 414.1189 -0.2911568 0.06717812
Moved 426.4603 236 407.8063 -0.287037 0.05094206
Moved 426.4911 237.7249 403.2751 -0.2830442 0.03928765
Moved 426.5218 239.5 400.5 -0.2789352 0.03215016
Moved 426.5526 239 400 -0.2800926 0.03086416
Moved 426.5833 240 399 -0.2777777 0.02829214
Moved 426.614 241.7416 399 -0.2737463 0.02829214
Moved 426.6447 249.0538 412.6646 -0.25682 0.06343763
Moved 426.6754 270.8521 438.3336 -0.2063609 0.1294587
Moved 426.7061 287.7896 459.5054 -0.1671537 0.1839129
Moved 426.7369 307.1078 479.1078 -0.1224356 0.2343306
Moved 426.7676 326.3882 498.6185 -0.07780506 0.2845125
Moved 426.7983 338.9201 511.5601 -0.04879604 0.3177986
Moved 426.8291 346.3511 519.3511 -0.03159458 0.3378372
Moved 426.8597 355.0758 527.0758 -0.01139869 0.3577052
Moved 426.8905 358.9074 531.9074 -0.002529224 0.3701322
Moved 426.9212 361.7811 533.7811 0.004122952 0.3749514
Moved 426.952 363.1516 535.1516 0.00729541 0.3784762
Moved 426.9827 364.374 536.374 0.01012494 0.3816202
Moved 427.0134 366.0854 537 0.01408666 0.3832304
