the postal service is very slow
the postal service is very slow
FixStart
List

0.6 0.6
432 388.8
Began 2201.147 445 382 0.1967593 -0.01543218
Stationary 2201.178 445 382 0.1967593 -0.01543218
Moved 2201.209 445 394.7396 0.1967593 0.01733423
Moved 2201.24 435.9799 409.3087 0.1758794 0.05480628
Moved 2201.27 428.3788 443.2321 0.1582844 0.1420576
Moved 2201.301 417.763 490.1851 0.1337106 0.2628218
Moved 2201.332 412.1723 529.1384 0.1207692 0.3630101
Moved 2201.363 408.5374 550.7759 0.112355 0.4186623
Moved 2201.393 405.979 559.063 0.1064328 0.4399767
Moved 2201.424 404.1145 562.8855 0.1021169 0.4498083
Moved 2201.455 402.5 564 0.09837966 0.4526748
Moved 2201.485 401.8001 565 0.0967594 0.4552468
Moved 2201.516 402 557.4306 0.09722222 0.4357782
Moved 2201.547 430.3315 513.4474 0.1628044 0.3226528
Moved 2201.578 457.1803 460.7419 0.2249544 0.1870932
Moved 2201.608 473.7627 416.1724 0.2633395 0.07245982
Moved 2201.639 482.9239 390.5363 0.284546 0.00652325
Moved 2201.67 487.1836 369.8984 0.2944065 -0.04655775
Moved 2201.701 487 360.4336 0.2939814 -0.07090133
Moved 2201.731 487 350.2392 0.2939814 -0.09712148
Moved 2201.762 473.933 340.1924 0.2637339 -0.1229619
Moved 2201.793 464.3828 329.7062 0.2416268 -0.1499326
Moved 2201.823 448.7348 319.4199 0.2054045 -0.1763893
Moved 2201.854 431.3836 307.9224 0.1652399 -0.2059608
Moved 2201.885 411.2052 303 0.1185306 -0.2186215
Moved 2201.916 372 313.5 0.02777775 -0.1916154
Moved 2201.947 323.9384 348.7785 -0.08347595 -0.1008784
Moved 2201.977 294.478 380.3171 -0.1516713 -0.01976044
Moved 2202.008 280.583 402.834 -0.1838356 0.03815317
Moved 2202.039 273.322 423.808 -0.2006435 0.09209888
Moved 2202.069 272 448.7208 -0.2037037 0.1561749
Moved 2202.1 271 465.3567 -0.2060186 0.1989626
Moved 2202.131 271 489.3563 -0.2060186 0.26069
Moved 2202.162 271 502.4492 -0.2060186 0.2943652
Moved 2202.192 267.6399 510.7202 -0.2137965 0.3156381
Moved 2202.223 263.7626 518.4747 -0.2227717 0.3355831
Moved 2202.254 259.3581 521.821 -0.2329674 0.3441897
Ended 2202.284 258 522.5 -0.2361111 0.3459361
Candidates 2202.407 13 the there these rice river rubber tube use drive driver under hence five
Began 2203.207 347 350 -0.0300926 -0.09773669
Stationary 2203.237 347 350 -0.0300926 -0.09773669
Stationary 2203.268 347 350 -0.0300926 -0.09773669
Moved 2203.299 387.5944 370.8378 0.06387581 -0.04414154
Moved 2203.329 457.1742 402.3761 0.2249402 0.03697552
Moved 2203.36 531.6767 430.6387 0.3973997 0.1096674
Moved 2203.391 561.5308 439.8721 0.4665066 0.1334157
Moved 2203.422 587.3569 448.2448 0.5262892 0.1549506
Moved 2203.452 604.861 453.7444 0.5668079 0.1690957
Moved 2203.483 617.7661 458.2554 0.5966808 0.1806979
Moved 2203.514 624.1181 463.2361 0.6113845 0.1935086
Moved 2203.545 626 466.2542 0.6157407 0.2012709
Moved 2203.575 621.0559 477.9553 0.6042961 0.2313663
Moved 2203.606 593.9528 496.5755 0.5415573 0.2792579
Moved 2203.637 548.6002 502 0.4365746 0.2932098
Moved 2203.667 520.1111 502 0.3706276 0.2932098
Moved 2203.698 488.3048 488.3245 0.2970018 0.2580363
Moved 2203.729 449.8392 472.6476 0.2079611 0.2177149
Moved 2203.76 412.2214 454.6107 0.1208828 0.1713238
Moved 2203.791 354.8966 424.538 -0.01181339 0.09397616
Moved 2203.821 309.9564 395.8478 -0.1158416 0.02018457
Moved 2203.852 255.4866 360.946 -0.2419291 -0.06958329
Moved 2203.883 239.0076 352.5038 -0.280075 -0.09129693
Moved 2203.913 210.9538 336.3461 -0.3450144 -0.1328546
Moved 2203.944 190.8905 325.9374 -0.3914571 -0.1596261
Moved 2203.975 177.9997 320.3333 -0.421297 -0.1740401
Moved 2204.006 171.1565 318 -0.4371378 -0.1800412
Moved 2204.036 168.8554 318 -0.4424644 -0.1800412
Stationary 2204.067 169 318 -0.4421296 -0.1800412
Moved 2204.098 215.7688 355.7292 -0.3338686 -0.08300098
Moved 2204.129 284.6401 394.86 -0.1744442 0.01764403
Moved 2204.159 325.3605 418.2988 -0.08018409 0.07792885
Moved 2204.19 350.2388 436.959 -0.02259528 0.1259233
Moved 2204.221 366.0711 455.9163 0.01405338 0.1746816
Moved 2204.251 378.1261 476.9609 0.04195859 0.2288089
Moved 2204.282 386.1817 497.5452 0.0606059 0.2817521
Moved 2204.313 390.0717 514.5023 0.06961048 0.325366
Moved 2204.344 395.9729 541.7564 0.08327067 0.3954639
Moved 2204.375 398.8482 557.2409 0.08992632 0.4352903
Moved 2204.405 401 572.1508 0.09490739 0.4736388
Moved 2204.436 401 580.8754 0.09490739 0.4960787
Moved 2204.467 388.3881 586.153 0.06571312 0.5096527
Moved 2204.497 373.8386 587 0.03203372 0.5118312
Moved 2204.528 342.7835 571.207 -0.03985291 0.4712115
Moved 2204.559 285.8378 532.5864 -0.1716717 0.3718786
Moved 2204.59 241.414 489.4139 -0.2745047 0.2608383
Moved 2204.62 209.9232 448.3002 -0.3473999 0.1550931
Moved 2204.651 189.3931 415.8887 -0.3949235 0.07173028
Moved 2204.682 171.517 388.195 -0.4363032 0.0005014443
Moved 2204.712 160.6562 365.8644 -0.4614441 -0.05693326
Moved 2204.743 152.0261 349.0523 -0.481421 -0.1001741
Moved 2204.774 148.1275 339.5102 -0.4904455 -0.1247167
Moved 2204.805 145 331.5129 -0.4976852 -0.1452859
Moved 2204.835 144 328.3911 -0.5000001 -0.1533151
Moved 2204.866 144 325.9091 -0.5000001 -0.1596988
Stationary 2204.897 144 325.9091 -0.5000001 -0.1596988
Moved 2204.927 144 325 -0.5000001 -0.1620371
Moved 2204.958 176.2146 339.2335 -0.4254292 -0.1254283
Moved 2204.989 238.2404 362.6337 -0.2818511 -0.0652427
Moved 2205.02 306.537 378.3365 -0.1237569 -0.02485456
Moved 2205.051 372.521 390.2645 0.02898385 0.00582432
Moved 2205.081 426.6206 398.4023 0.1542144 0.02675484
Moved 2205.112 478.8643 404.9331 0.2751488 0.04355215
Moved 2205.143 518.5168 408.3475 0.3669371 0.05233395
Moved 2205.174 541.1224 409 0.4192649 0.05401234
Moved 2205.204 554.6239 410 0.4505183 0.05658428
Moved 2205.235 567.4166 411 0.4801311 0.05915629
Moved 2205.266 577.8804 411 0.5043527 0.05915629
Moved 2205.296 586.038 412 0.523236 0.06172835
Moved 2205.327 595.6844 412 0.5455659 0.06172835
Ended 2205.358 607 412 0.5717592 0.06172835
Accept 2205.419 0 the
Candidates 2205.419 13 postal hospital partial usual potential physical ideal spatial visual portal gospel overall lateral
Began 2206.311 475 359 0.2662037 -0.07458848
Stationary 2206.341 475 359 0.2662037 -0.07458848
Moved 2206.372 448.983 351.2881 0.2059791 -0.09442372
Moved 2206.403 412.1551 343.831 0.1207294 -0.1136035
Moved 2206.434 366.6263 338.0168 0.01533866 -0.1285576
Moved 2206.464 331.9265 337.6297 -0.06498501 -0.1295533
Moved 2206.495 314.7864 338 -0.1046611 -0.1286009
Moved 2206.526 305.5628 338 -0.126012 -0.1286009
Moved 2206.556 302 343.4779 -0.1342593 -0.1145116
Moved 2206.587 301 353.2388 -0.1365741 -0.08940653
Moved 2206.618 301 365.1301 -0.1365741 -0.05882177
Moved 2206.649 301 378.8123 -0.1365741 -0.02363087
Moved 2206.679 316.5467 398.0934 -0.1005864 0.02596023
Moved 2206.71 327.8445 417.9778 -0.07443408 0.07710339
Moved 2206.741 336.4774 432.9548 -0.05445043 0.1156245
Moved 2206.771 345.2939 449.5878 -0.03404195 0.1584048
Moved 2206.802 353.8188 461.7735 -0.01430834 0.1897465
Moved 2206.833 362.4879 474.3173 0.0057591 0.2220093
Moved 2206.864 372.5066 487.2599 0.02895047 0.255298
Moved 2206.895 382.7547 498.0062 0.05267283 0.2829377
Moved 2206.925 391.368 504.2453 0.07261097 0.2989847
Moved 2206.956 395.7379 507.7379 0.08272667 0.3079678
Moved 2206.987 407.6317 509 0.1102586 0.3112139
Moved 2207.018 431.8407 509 0.166298 0.3112139
Moved 2207.048 457.8506 487.9269 0.226506 0.2570135
Moved 2207.079 475.3781 461.7101 0.2670789 0.1895836
Moved 2207.11 466.6051 386.937 0.246771 -0.002734023
Moved 2207.14 442.4329 315.4877 0.1908168 -0.186503
Moved 2207.171 430.1819 278.5457 0.1624581 -0.2815183
Moved 2207.202 423.9939 250.9724 0.1481339 -0.3524373
Moved 2207.233 421.1305 235.5219 0.1415057 -0.3921764
Moved 2207.263 419 223.7686 0.1365741 -0.422406
Moved 2207.294 418 217.4449 0.1342593 -0.4386705
Moved 2207.325 418 214.5 0.1342593 -0.4462449
Moved 2207.355 418 214 0.1342593 -0.4475308
Stationary 2207.386 418 214 0.1342593 -0.4475308
Moved 2207.417 436.3281 256.7873 0.1766855 -0.3374812
Moved 2207.448 459.587 323.7719 0.2305255 -0.1651958
Moved 2207.479 493.9854 387.8052 0.3101512 -0.0005009341
Moved 2207.509 522.4057 436.519 0.3759391 0.1247915
Moved 2207.54 545.3904 470.6832 0.4291444 0.2126624
Moved 2207.571 560.1647 497.4634 0.4633442 0.2815417
Moved 2207.602 569.8757 515.4595 0.4858234 0.3278278
Moved 2207.632 574.7323 526.5984 0.4970655 0.3564772
Moved 2207.663 576.7378 532.4756 0.5017079 0.3715937
Moved 2207.694 577 535.5 0.5023147 0.3793723
Moved 2207.724 577 536 0.5023147 0.3806583
Moved 2207.755 557.3563 512.2208 0.4568434 0.3194978
Moved 2207.786 521.1835 456.2595 0.3731101 0.1755646
Moved 2207.817 487.3201 389.6403 0.2947225 0.004218733
Moved 2207.847 461.0495 335.709 0.233911 -0.1344934
Moved 2207.878 436.095 279.0391 0.1761457 -0.2802492
Moved 2207.909 425.9082 248.7704 0.1525652 -0.3581009
Moved 2207.939 418.2151 224.7531 0.1347573 -0.4198739
Moved 2207.97 413.1208 206.923 0.122965 -0.4657331
Moved 2208.001 409.6921 190.4606 0.115028 -0.5080746
Moved 2208.032 407.813 177.0649 0.1106782 -0.5425284
Moved 2208.063 407 167.6571 0.1087963 -0.5667256
Moved 2208.093 406 159.2646 0.1064815 -0.5883111
Moved 2208.124 404.5482 154.5482 0.1031209 -0.6004419
Moved 2208.155 405 152.837 0.1041667 -0.604843
Moved 2208.185 403.5 153 0.1006944 -0.6044239
Moved 2208.216 398.7021 160.6597 0.08958817 -0.5847231
Moved 2208.247 388.4243 185.7273 0.06579687 -0.5202487
Moved 2208.278 379 222.5 0.04398147 -0.4256688
Moved 2208.308 372.8708 260.7755 0.02979338 -0.3272235
Moved 2208.339 366.2339 294.1422 0.01443048 -0.2414038
Moved 2208.37 363.2005 329.1958 0.00740846 -0.1512454
Moved 2208.4 362 355.1637 0.004629592 -0.08445559
Moved 2208.431 361 390.7692 0.002314846 0.00712222
Moved 2208.462 361 419.4493 0.002314846 0.08088818
Moved 2208.493 361 450.2762 0.002314846 0.1601753
Moved 2208.523 361 477.4628 0.002314846 0.2300998
Moved 2208.554 371.6639 502.3235 0.02699971 0.2940419
Moved 2208.585 372 522.1264 0.02777775 0.3449752
Moved 2208.616 372 536.9337 0.02777775 0.3830598
Moved 2208.646 372 547.3463 0.02777775 0.4098412
Moved 2208.677 372 553.4824 0.02777775 0.4256233
Ended 2208.708 372 554 0.02777775 0.4269547
Accept 2208.769 1 hospital
Began 2210.613 475 340 0.2662037 -0.1234569
Moved 2210.644 447.4801 333.8633 0.2025001 -0.1392405
Moved 2210.675 399.5007 328.2501 0.0914368 -0.1536779
Moved 2210.706 347.5 328 -0.02893518 -0.1543211
Moved 2210.736 268.8059 336.3466 -0.2110973 -0.1328533
Moved 2210.767 215.7162 343.1351 -0.3339904 -0.1153932
Moved 2210.798 170.9511 347.9366 -0.4376131 -0.1030438
Moved 2210.828 137.8189 352.0362 -0.5143081 -0.09249949
Moved 2210.859 109.8792 355.3467 -0.5789834 -0.08398472
Moved 2210.89 92.94737 355 -0.6181773 -0.08487654
Moved 2210.921 78.75156 355 -0.6510381 -0.08487654
Moved 2210.951 67.23412 355 -0.6776988 -0.08487654
Moved 2210.982 58.73737 355 -0.6973672 -0.08487654
Ended 2211.013 58.73737 355 -0.6973672 -0.08487654
Delete 2211.074 LeftSwipe
Began 2211.535 385 338 0.05787035 -0.1286009
Stationary 2211.566 385 338 0.05787035 -0.1286009
Stationary 2211.597 385 338 0.05787035 -0.1286009
Stationary 2211.628 385 338 0.05787035 -0.1286009
Moved 2211.658 400.14 349.5486 0.09291669 -0.09889775
Moved 2211.689 429.8872 372.5286 0.1617761 -0.03979278
Moved 2211.72 457.5562 393.5864 0.2258246 0.01436814
Moved 2211.75 494.709 412.161 0.3118265 0.06214251
Moved 2211.781 528.6702 427.3351 0.3904403 0.1011706
Moved 2211.812 554.0988 437.7566 0.4493027 0.1279746
Moved 2211.843 574.1813 448.8179 0.4957899 0.1564245
Moved 2211.874 587.1014 457.0507 0.5256976 0.1775994
Moved 2211.904 597.7194 463.8129 0.5502763 0.1949921
Moved 2211.935 604.5549 467.7774 0.5660992 0.2051888
Moved 2211.966 608.6525 470.6525 0.5755844 0.2125834
Moved 2211.996 610.1872 472 0.579137 0.2160493
Moved 2212.027 610 474.0657 0.5787036 0.2213622
Moved 2212.058 599.7137 475 0.5548929 0.2237653
Moved 2212.089 570.5 475 0.4872685 0.2237653
Moved 2212.119 544.3074 464.6066 0.4266374 0.1970332
Moved 2212.15 519.4218 458.4739 0.3690318 0.18126
Moved 2212.181 499.7107 451.8553 0.3234043 0.164237
Moved 2212.211 487.0097 447.2058 0.2940039 0.1522782
Moved 2212.242 470.042 439.521 0.2547268 0.1325128
Moved 2212.273 450.5422 428.5955 0.2095884 0.1044123
Moved 2212.304 426.2853 412.9283 0.1534383 0.06411607
Moved 2212.334 397.1265 391.3449 0.08594105 0.008603123
Moved 2212.365 361.3203 360.9275 0.003056129 -0.06963094
Moved 2212.396 325.2062 330.1719 -0.08054113 -0.1487349
Moved 2212.427 295.6242 305.666 -0.149018 -0.2117645
Moved 2212.457 268.6148 288.4611 -0.2115398 -0.2560157
Moved 2212.488 256.6071 282.2024 -0.2393354 -0.2721133
Moved 2212.519 252.3299 281 -0.2492364 -0.2752058
Moved 2212.55 251.5 281 -0.2511574 -0.2752058
Moved 2212.58 252 293.4679 -0.25 -0.2431381
Moved 2212.611 287.2471 324.2973 -0.1684095 -0.1638445
Moved 2212.642 325 355.5 -0.08101851 -0.08359061
Moved 2212.673 386.6057 399.6272 0.0615872 0.0299053
Moved 2212.703 415.1566 420.3724 0.1276774 0.08326236
Moved 2212.734 442.59 445.6743 0.1911806 0.1483392
Moved 2212.765 457.1026 462.9641 0.2247745 0.1928088
Moved 2212.795 464.9773 478.4432 0.243003 0.2326213
Moved 2212.826 467.3632 489.0895 0.2485259 0.2600039
Moved 2212.857 468 496.4683 0.25 0.2789822
Moved 2212.888 468 499.5099 0.25 0.2868052
Moved 2212.918 447.6017 500 0.2027815 0.2880658
Moved 2212.949 428.5 500 0.1585648 0.2880658
Moved 2212.98 404.4272 484.7136 0.1028408 0.248749
Moved 2213.01 371.7556 466.4858 0.0272121 0.2018666
Moved 2213.041 340.0315 448.2927 -0.04622345 0.1550738
Moved 2213.072 313.7436 429.8291 -0.1070749 0.1075851
Moved 2213.103 278.3514 401.3459 -0.1890015 0.03432592
Moved 2213.134 266.2106 391.3093 -0.2171052 0.008511485
Moved 2213.164 247.2451 373.21 -0.2610068 -0.03804007
Moved 2213.195 230 355 -0.3009259 -0.08487654
Moved 2213.226 212.9226 337.9226 -0.3404569 -0.1288
Moved 2213.256 202.3334 326.3334 -0.364969 -0.1586076
Moved 2213.287 193.7279 316.6372 -0.3848891 -0.1835464
Moved 2213.318 189.7315 312.7315 -0.3941401 -0.1935919
Moved 2213.349 186.5 309.5 -0.4016204 -0.2019033
Moved 2213.379 186 307.6346 -0.4027778 -0.206701
Moved 2213.41 185 308 -0.4050926 -0.2057614
Stationary 2213.441 185 308 -0.4050926 -0.2057614
Moved 2213.472 210.2091 325.85 -0.3467382 -0.1598509
Moved 2213.502 272 359.5 -0.2037037 -0.07330247
Moved 2213.533 327.8837 377.2651 -0.07434338 -0.0276104
Moved 2213.564 406.2112 400.4276 0.1069705 0.03196402
Moved 2213.594 455.2039 411.4006 0.2203795 0.06018677
Moved 2213.625 499.4781 417.354 0.3228658 0.0754989
Moved 2213.656 533.6511 419 0.40197 0.07973251
