are you sure you want this
are you sure you want this
Basic
List

0.6 0.6
432 388.8
Began 2932.44 185 393 -0.4050926 0.01285996
Stationary 2932.471 185 393 -0.4050926 0.01285996
Stationary 2932.502 185 393 -0.4050926 0.01285996
Stationary 2932.532 185 393 -0.4050926 0.01285996
Stationary 2932.563 185 393 -0.4050926 0.01285996
Stationary 2932.594 185 393 -0.4050926 0.01285996
Stationary 2932.625 185 393 -0.4050926 0.01285996
Stationary 2932.655 185 393 -0.4050926 0.01285996
Stationary 2932.686 185 393 -0.4050926 0.01285996
Stationary 2932.717 185 393 -0.4050926 0.01285996
Stationary 2932.748 185 393 -0.4050926 0.01285996
Moved 2932.778 208.9621 413.962 -0.3496249 0.06677466
Moved 2932.809 233.3706 436.6335 -0.2931236 0.1250862
Moved 2932.84 256.8906 458.4043 -0.2386791 0.181081
Moved 2932.87 274.3627 475.3627 -0.1982344 0.2246983
Moved 2932.901 292.2366 492.613 -0.1568597 0.2690663
Moved 2932.932 310.498 509.498 -0.1145879 0.3124948
Moved 2932.963 323.1835 520.1376 -0.08522332 0.3398601
Moved 2932.993 329.5714 525.7857 -0.0704365 0.354387
Moved 2933.024 332.1811 529.1811 -0.06439556 0.36312
Moved 2933.055 334 531 -0.06018519 0.3677982
Moved 2933.086 334 532.6901 -0.06018519 0.3721451
Moved 2933.116 323.9038 534.4423 -0.08355597 0.376652
Moved 2933.147 299.0356 534 -0.1411213 0.3755144
Moved 2933.178 269.9475 518.4738 -0.2084548 0.3355806
Moved 2933.209 249.3713 509.8734 -0.2560849 0.3134604
Moved 2933.239 238.486 505.324 -0.2812824 0.3017592
Moved 2933.27 228.351 501.4503 -0.304743 0.291796
Moved 2933.301 223.3988 498.6994 -0.3162064 0.2847206
Moved 2933.332 222 499 -0.3194444 0.2854938
Moved 2933.362 221 499 -0.3217593 0.2854938
Ended 2933.393 220 498 -0.3240741 0.2829217
Candidates 2933.485 13 are ate street date after at art arts see free set address dates
Began 2934.131 389 528 0.06712963 0.3600822
Stationary 2934.162 389 528 0.06712963 0.3600822
Stationary 2934.192 389 528 0.06712963 0.3600822
Stationary 2934.223 389 528 0.06712963 0.3600822
Stationary 2934.254 389 528 0.06712963 0.3600822
Stationary 2934.284 389 528 0.06712963 0.3600822
Moved 2934.315 402.6792 528 0.09879451 0.3600822
Moved 2934.346 424.8248 528 0.1500574 0.3600822
Moved 2934.377 439.1472 528 0.1832112 0.3600822
Moved 2934.407 448.7603 528 0.2054638 0.3600822
Moved 2934.438 454.6929 528 0.2191965 0.3600822
Moved 2934.469 459.2085 528 0.2296494 0.3600822
Moved 2934.5 464 528 0.2407408 0.3600822
Moved 2934.531 468.5819 528 0.2513469 0.3600822
Moved 2934.561 472.0329 521 0.2593354 0.3420781
Moved 2934.592 474.5 518.5 0.2650462 0.335648
Moved 2934.623 476.1711 518 0.2689147 0.3343621
Moved 2934.654 478.929 516.071 0.2752986 0.3294008
Moved 2934.684 481.6845 515 0.2816772 0.326646
Moved 2934.715 483.115 514 0.2849885 0.324074
Stationary 2934.746 483.115 514 0.2849885 0.324074
Moved 2934.776 483 513 0.2847222 0.321502
Moved 2934.807 483 510.6 0.2847222 0.3153291
Moved 2934.838 453.0764 505.3461 0.2154546 0.301816
Moved 2934.869 428.8197 499.8488 0.1593048 0.2876769
Moved 2934.899 408.657 496.6653 0.1126318 0.2794888
Moved 2934.93 398.7466 493.9155 0.08969128 0.2724164
Moved 2934.961 393.0474 494 0.07649869 0.2726337
Moved 2934.991 390.7897 492.7897 0.07127235 0.2695207
Moved 2935.022 390 493 0.06944448 0.2700616
Ended 2935.053 390 493 0.06944448 0.2700616
Accept 2935.115 0 are
Candidates 2935.115 13 you your toy tour u root to i roy too iu yo out
Began 2936.129 134 343 -0.5231482 -0.1157408
Stationary 2936.16 134 343 -0.5231482 -0.1157408
Stationary 2936.19 134 343 -0.5231482 -0.1157408
Stationary 2936.221 134 343 -0.5231482 -0.1157408
Moved 2936.252 159.96 349.64 -0.4630555 -0.09866259
Moved 2936.282 219.1093 383.3917 -0.3261359 -0.0118528
Moved 2936.313 256.1663 404.0137 -0.2403558 0.04118735
Moved 2936.344 282.3051 415.6912 -0.1798494 0.07122204
Moved 2936.375 300.2917 424.975 -0.1382136 0.09510036
Moved 2936.406 311.6505 431.8253 -0.1119201 0.1127192
Moved 2936.437 316.156 436.3121 -0.1014907 0.1242594
Moved 2936.467 322.1776 444.9438 -0.08755197 0.1464604
Moved 2936.498 328.7057 457.7642 -0.07244056 0.1794346
Moved 2936.529 338.3839 474.6719 -0.05003725 0.2229214
Moved 2936.559 351.1843 496.6949 -0.02040674 0.2795649
Moved 2936.59 360.9032 509.9031 0.002090633 0.3135368
Moved 2936.621 366.9878 519.9818 0.01617551 0.3394592
Moved 2936.652 373.5176 529.2764 0.03129065 0.363365
Moved 2936.682 378.5 536 0.04282405 0.3806583
Moved 2936.713 380 538.9713 0.04629632 0.3883004
Moved 2936.744 380 540.3596 0.04629632 0.3918712
Moved 2936.775 380 541.0577 0.04629632 0.3936667
Moved 2936.805 380 542 0.04629632 0.3960905
Moved 2936.836 366.385 542 0.01478006 0.3960905
Moved 2936.867 342.2612 542 -0.04106199 0.3960905
Moved 2936.897 306.6989 529.292 -0.1233822 0.3634052
Moved 2936.928 280.7593 518.8305 -0.1834276 0.3364981
Moved 2936.959 256.349 508.4851 -0.2399329 0.3098896
Moved 2936.99 239.256 500.628 -0.2795001 0.2896809
Moved 2937.021 229.318 496.212 -0.3025047 0.2783229
Moved 2937.051 224.3725 493.6863 -0.3139526 0.2718268
Moved 2937.082 220.9086 493 -0.3219709 0.2700616
Moved 2937.113 217.8977 492 -0.3289405 0.2674896
Moved 2937.144 216.3845 491 -0.3324433 0.2649176
Moved 2937.174 215.5 491 -0.3344907 0.2649176
Moved 2937.205 214.2358 491 -0.3374171 0.2649176
Moved 2937.236 212.476 490 -0.3414908 0.2623456
Ended 2937.266 211.5 490 -0.34375 0.2623456
Accept 2937.359 0 you
Candidates 2937.359 13 are after agree sure assure days ate air affairs assured easier dates sue
Began 2938.527 363 207 0.006944438 -0.465535
Stationary 2938.558 363 207 0.006944438 -0.465535
Moved 2938.588 345.4279 243.7766 -0.03373161 -0.3709449
Moved 2938.619 325.0919 285.9459 -0.08080572 -0.262485
Moved 2938.65 303.232 330.0743 -0.1314074 -0.148986
Moved 2938.681 288.2233 365.1457 -0.1661498 -0.05878174
Moved 2938.711 276.8391 391.4022 -0.192502 0.008750452
Moved 2938.742 269.1539 407.6923 -0.210292 0.05064878
Moved 2938.773 261.4975 423.5074 -0.228015 0.09132573
Moved 2938.803 254.0013 433.9987 -0.2453674 0.1183094
Moved 2938.834 245.7787 445.9617 -0.2644011 0.1490784
Moved 2938.865 236.5136 457.608 -0.2858481 0.1790327
