the collapse of the Roman empire
Moved 2941.108 296.6477 282.2954 -0.1466488 -0.271874
Moved 2941.139 295.9842 277.9842 -0.1481846 -0.2829625
Moved 2941.17 295.4279 273.8558 -0.1494725 -0.2935808
Moved 2941.201 295 270.881 -0.150463 -0.301232
Moved 2941.231 295 268.6884 -0.150463 -0.3068716
Moved 2941.262 294 266.051 -0.1527778 -0.313655
Moved 2941.293 294 264.7739 -0.1527778 -0.3169395
Moved 2941.323 292.942 263 -0.1552268 -0.3215021
Moved 2941.354 293 262 -0.1550926 -0.3240741
Moved 2941.385 293 260.5 -0.1550926 -0.3279321
Moved 2941.416 293 261 -0.1550926 -0.3266461
Moved 2941.446 303.9469 268.8937 -0.1297526 -0.3063433
Moved 2941.477 317.9215 287.2288 -0.09740382 -0.2591853
Moved 2941.508 333.4583 315.1735 -0.06143923 -0.1873111
Moved 2941.539 347.4556 337.6201 -0.02903789 -0.129578
Moved 2941.569 361.0343 359.3906 0.002394319 -0.07358401
Moved 2941.6 373.2952 385.738 0.03077597 -0.005817962
Moved 2941.631 387.1871 415.3743 0.06293316 0.07040698
Moved 2941.662 399.7582 440.7061 0.09203295 0.1355608
Moved 2941.692 412.6947 460.9115 0.1219784 0.1875294
Moved 2941.723 418.0352 469.0529 0.1343408 0.2084694
Moved 2941.754 434.5 495.5 0.1724537 0.2764916
Moved 2941.784 440.1261 504.1891 0.185477 0.2988403
Moved 2941.815 445.2232 511.2231 0.1972759 0.3169319
Moved 2941.846 447.9136 514.9136 0.2035038 0.3264239
Moved 2941.876 449.4393 517.4393 0.2070353 0.3329198
Moved 2941.907 450 518.987 0.2083333 0.3369007
Moved 2941.938 451 520.5 0.2106482 0.3407921
Moved 2941.969 452 520.8365 0.2129629 0.3416575
Moved 2942 452 521.5 0.2129629 0.3433641
Moved 2942.03 452 522.2033 0.2129629 0.345173
Moved 2942.061 452 523.1089 0.2129629 0.3475023
Moved 2942.092 453.5 523 0.2164352 0.3472221
Moved 2942.122 453 524.2852 0.2152778 0.3505277
Stationary 2942.153 453 524.2852 0.2152778 0.3505277
Moved 2942.184 453 525.0067 0.2152778 0.3523834
Moved 2942.215 454.2927 525 0.2182702 0.3523662
Moved 2942.245 455.1168 526 0.2201777 0.3549381
Moved 2942.276 457.6625 527.6625 0.2260707 0.3592142
Moved 2942.307 459.5 528 0.2303241 0.3600822
Moved 2942.337 460.2212 529.2212 0.2319936 0.3632231
Moved 2942.368 460.9939 529 0.2337822 0.3626543
Moved 2942.399 462.5 529 0.2372685 0.3626543
Moved 2942.43 464.0872 529 0.2409425 0.3626543
Moved 2942.46 468 529 0.25 0.3626543
Moved 2942.491 471.8235 514.2648 0.2588505 0.3247552
Moved 2942.522 474.4615 505.6156 0.2649572 0.3025092
Moved 2942.552 477.0139 497.9583 0.2708655 0.2828145
Moved 2942.583 478 493 0.2731481 0.2700616
Moved 2942.614 479.8101 488.3798 0.2773381 0.2581785
Moved 2942.645 480 484.2781 0.2777778 0.2476289
Moved 2942.675 481 481.0997 0.2800926 0.239454
Moved 2942.706 482.4486 480 0.2834458 0.2366254
Moved 2942.737 482 477.5 0.2824074 0.2301954
Moved 2942.768 483.2183 475.7817 0.2852275 0.225776
Stationary 2942.798 483.2183 475.7817 0.2852275 0.225776
Moved 2942.829 483 473.8479 0.2847222 0.2208021
Moved 2942.86 483 472.7578 0.2847222 0.2179984
Moved 2942.89 483 467.8102 0.2847222 0.205273
Moved 2942.921 483 462.7173 0.2847222 0.192174
Moved 2942.952 483 455.4337 0.2847222 0.1734404
Moved 2942.983 483 448.3008 0.2847222 0.1550947
Moved 2943.013 484.9662 438.1691 0.2892736 0.1290356
Moved 2943.044 489 427 0.2986111 0.1003086
Moved 2943.075 494.2441 411.5117 0.3107503 0.06047248
Moved 2943.105 502.8407 397.423 0.3306498 0.024236
Moved 2943.136 510.7527 385.4122 0.3489644 -0.006655862
Moved 2943.167 519.3588 374.1883 0.368886 -0.03552394
Moved 2943.198 523.0127 367.9747 0.3773442 -0.05150555
Moved 2943.228 525 362.4747 0.3819444 -0.06565165
Moved 2943.259 527.5 359.5 0.3877315 -0.07330247
Moved 2943.29 528 356.64 0.3888889 -0.08065863
Moved 2943.321 528 355.6702 0.3888889 -0.0831527
Moved 2943.351 528 355 0.3888889 -0.08487654
Stationary 2943.382 528 355 0.3888889 -0.08487654
Moved 2943.413 515.0363 355 0.3588803 -0.08487654
Moved 2943.443 502.8563 355 0.3306859 -0.08487654
Moved 2943.474 489.6864 363.0448 0.3002 -0.06418519
Moved 2943.505 471.9287 367.7448 0.2590944 -0.05209667
Moved 2943.536 458.3396 371.1321 0.227638 -0.04338457
Moved 2943.566 442.2342 374.6808 0.1903569 -0.03425716
Moved 2943.597 426.6025 376.9139 0.1541725 -0.02851353
Moved 2943.628 410.1773 380.4705 0.1161513 -0.0193661
Moved 2943.658 398.9176 384.0206 0.09008715 -0.01023524
Moved 2943.689 391.5 385 0.07291664 -0.007716127
Moved 2943.72 387.3264 387 0.06325543 -0.002572055
Moved 2943.751 384.6236 388.3764 0.05699903 0.000967999
Moved 2943.781 382.0829 388 0.05111774 -3.924585E-08
Moved 2943.812 380.5467 389 0.04756182 0.002572016
Stationary 2943.843 380.5467 389 0.04756182 0.002572016
Moved 2943.874 379.7994 390.2006 0.045832 0.005659841
Moved 2943.904 378.8345 390 0.04359842 0.005143954
Moved 2943.935 377.8463 391 0.04131088 0.007715971
Moved 2943.966 375.6045 392 0.03612151 0.01028803
Moved 2943.997 367.7776 396.0742 0.01800368 0.02076675
Moved 2944.027 354.6297 399.6243 -0.01243124 0.02989792
Moved 2944.058 335.629 403.1714 -0.0564143 0.03902098
Moved 2944.089 319.7185 404 -0.09324421 0.04115226
Moved 2944.119 291.1768 404 -0.1593131 0.04115226
Moved 2944.15 274 393.5 -0.199074 0.01414597
Moved 2944.181 253.4374 393.875 -0.2466727 0.0151106
Moved 2944.212 238.4914 392.7845 -0.2812698 0.01230577
Moved 2944.242 226.6356 392 -0.3087139 0.01028803
Moved 2944.273 217.8306 391 -0.329096 0.007715971
Moved 2944.304 210.1989 391 -0.3467618 0.007715971
Moved 2944.334 204.5082 391 -0.3599347 0.007715971
Moved 2944.365 199.5039 391 -0.3715187 0.007715971
Moved 2944.396 195.7089 391 -0.3803034 0.007715971
Moved 2944.427 193.1713 391 -0.3861776 0.007715971
Moved 2944.457 190.9428 391 -0.391336 0.007715971
Moved 2944.488 189.3819 391 -0.3949493 0.007715971
Moved 2944.519 187.9179 398.5745 -0.3983381 0.02719761
Stationary 2944.55 187.9179 398.5745 -0.3983381 0.02719761
Moved 2944.58 186.7788 399.2212 -0.400975 0.02886101
Moved 2944.611 186 400.2419 -0.4027778 0.03148628
Moved 2944.642 186 401.3314 -0.4027778 0.03428855
Moved 2944.672 186 402.148 -0.4027778 0.03638884
Moved 2944.703 186 403.8729 -0.4027778 0.04082523
Moved 2944.734 186 405.1924 -0.4027778 0.04421924
Moved 2944.765 186 406.3314 -0.4027778 0.0471486
Moved 2944.795 186 407.159 -0.4027778 0.04927718
Stationary 2944.826 186 407.159 -0.4027778 0.04927718
Moved 2944.857 186 408.2001 -0.4027778 0.05195508
Moved 2944.887 186 409.1658 -0.4027778 0.05443887
Moved 2944.918 186 410.3531 -0.4027778 0.05749247
Moved 2944.949 195.3199 410 -0.381204 0.05658428
Moved 2944.98 193 411 -0.3865741 0.05915629
Stationary 2945.01 193 411 -0.3865741 0.05915629
Moved 2945.041 193 412.0007 -0.3865741 0.06173019
Moved 2945.072 194 412 -0.3842593 0.06172835
Moved 2945.103 194 413 -0.3842593 0.06430033
Moved 2945.133 195.6193 414 -0.3805109 0.06687239
Moved 2945.164 197.1655 415 -0.3769317 0.06944436
Moved 2945.195 199.5 417.5 -0.3715278 0.0758744
Moved 2945.225 207.6765 423.7412 -0.3526006 0.09192694
Moved 2945.256 229.3433 440.3781 -0.3024461 0.1347173
Moved 2945.287 273.5485 463.231 -0.2001192 0.1934952
Moved 2945.318 329.5 487.5 -0.07060184 0.2559156
Moved 2945.348 394.8359 514.5586 0.08063863 0.3255107
Moved 2945.379 435.0841 529.9554 0.1738059 0.3651116
Moved 2945.41 465.3172 542.7269 0.2437898 0.39796
Moved 2945.44 487.4199 552.9644 0.2949534 0.4242909
Moved 2945.471 497.9232 557.4615 0.3192665 0.4358578
Moved 2945.502 505.5823 561.5823 0.3369961 0.4464566
Moved 2945.533 509.8478 562.8478 0.3468698 0.4497113
Moved 2945.563 512.4008 563 0.3527796 0.4501028
Moved 2945.594 513.5 564 0.3553241 0.4526748
Moved 2945.625 514.3314 564 0.3572487 0.4526748
Moved 2945.656 515.5 564 0.3599537 0.4526748
Moved 2945.686 517.3275 553.3796 0.3641841 0.425359
Moved 2945.717 519.5783 545.6868 0.3693942 0.405573
Moved 2945.748 524.2632 531.3419 0.380239 0.3686775
Moved 2945.778 526 516.6193 0.3842592 0.3308108
Moved 2945.809 526 502.8813 0.3842592 0.2954765
Moved 2945.84 526 490.4413 0.3842592 0.2634806
Moved 2945.871 509.0337 476.0336 0.3449853 0.2264239
Moved 2945.901 485.7553 461.7021 0.2911001 0.1895629
Moved 2945.932 448.209 447.3284 0.2041874 0.1525935
Moved 2945.963 388.6146 435.7745 0.06623744 0.1228768
Moved 2945.993 348.2411 430.2482 -0.02721965 0.1086631
Moved 2946.024 310.2105 426.0947 -0.1152535 0.09798022
Moved 2946.055 280.8762 422.9876 -0.183157 0.08998859
Moved 2946.086 256.5589 419.7559 -0.239447 0.08167651
Moved 2946.116 235.4319 416.2045 -0.2883521 0.07254243
Moved 2946.147 218.5811 413.6544 -0.3273585 0.06598347
Moved 2946.178 206.5808 411.1161 -0.355137 0.05945504
Moved 2946.208 190.576 408.8418 -0.3921852 0.05360536
Moved 2946.239 179.9038 406.3013 -0.4168893 0.04707108
Moved 2946.27 169.0215 403.7554 -0.4420799 0.04052303
Moved 2946.301 161.6101 402 -0.4592358 0.03600815
Moved 2946.332 155.8509 401 -0.4725673 0.03343609
Moved 2946.362 152.4052 401 -0.4805436 0.03343609
Moved 2946.393 149.8529 401 -0.4864517 0.03343609
Moved 2946.424 148.5834 401 -0.4893904 0.03343609
Stationary 2946.454 149 401 -0.4884259 0.03343609
Moved 2946.485 149 409.6552 -0.4884259 0.05569752
Moved 2946.516 164.1028 430.1542 -0.4534657 0.1084213
Moved 2946.546 188.6666 456.6666 -0.3966051 0.1766115
Moved 2946.577 215.5381 484.3622 -0.3344025 0.2478452
Moved 2946.608 243.1686 512.1686 -0.270443 0.3193637
Moved 2946.639 264.4174 530.5007 -0.2212559 0.366514
Moved 2946.669 278.7544 543.2953 -0.1880684 0.3994221
Moved 2946.7 283.3729 547.6865 -0.1773775 0.4107161
Moved 2946.731 286.228 551.228 -0.1707686 0.4198249
Moved 2946.761 287 552 -0.1689815 0.4218106
Moved 2946.792 288 553 -0.1666667 0.4243826
Moved 2946.823 288.5859 554 -0.1653104 0.4269547
Ended 2946.854 289 554 -0.1643519 0.4269547
Candidates 2946.977 13 consider consist collapse chocolate clarify clause consumer insist inside commissioner constitute investigate conduct
Began 2948.82 347 375 -0.0300926 -0.03343629
Stationary 2948.851 347 375 -0.0300926 -0.03343629
Moved 2948.882 332.7168 375 -0.06315564 -0.03343629
Moved 2948.912 319.9758 375 -0.09264866 -0.03343629
Moved 2948.943 303.8178 375 -0.1300514 -0.03343629
Moved 2948.974 285.9588 375 -0.1713917 -0.03343629
Moved 2949.004 271.7447 375 -0.2042948 -0.03343629
Moved 2949.035 265.7596 375 -0.218149 -0.03343629
Moved 2949.066 262.6484 375 -0.2253508 -0.03343629
Ended 2949.097 262 375 -0.2268519 -0.03343629
Cancel 2949.158
Began 2950.418 326 369 -0.07870371 -0.04886839
Stationary 2950.448 326 369 -0.07870371 -0.04886839
Stationary 2950.479 326 369 -0.07870371 -0.04886839
Stationary 2950.51 326 369 -0.07870371 -0.04886839
Stationary 2950.541 326 369 -0.07870371 -0.04886839
Stationary 2950.571 326 369 -0.07870371 -0.04886839
Moved 2950.602 304.886 346.8632 -0.1275787 -0.1058045
Moved 2950.633 297.3058 334.741 -0.1451255 -0.136983
Moved 2950.664 292.3915 324.7831 -0.1565011 -0.162595
Moved 2950.694 286.2758 312.5515 -0.170658 -0.1940548
Moved 2950.725 283.0812 303.2437 -0.1780528 -0.2179948
Moved 2950.756 280.5281 295.5844 -0.1839626 -0.2376945
Moved 2950.786 279.2478 289.7433 -0.1869265 -0.2527179
Moved 2950.817 277.7045 284.409 -0.1904988 -0.2664378
Moved 2950.848 277.1642 279.3285 -0.1917494 -0.279505
Moved 2950.879 277 274.6217 -0.1921296 -0.2916109
Moved 2950.909 277 271.721 -0.1921296 -0.2990716
Moved 2950.94 275.8193 268.8193 -0.1948626 -0.3065346
Moved 2950.971 276 267.2542 -0.1944444 -0.3105602
Moved 2951.001 276 264.7111 -0.1944444 -0.3171012
Moved 2951.032 276 263.6062 -0.1944444 -0.319943
Moved 2951.063 276 262.6674 -0.1944444 -0.3223577
Moved 2951.094 276 262 -0.1944444 -0.3240741
Moved 2951.125 276 260.9086 -0.1944444 -0.3268812
Stationary 2951.155 276 260.9086 -0.1944444 -0.3268812
Stationary 2951.186 276 260.9086 -0.1944444 -0.3268812
Stationary 2951.217 276 261 -0.1944444 -0.3266461
Moved 2951.247 297.8479 278.8479 -0.1438706 -0.2807411
Moved 2951.278 321.2231 301.223 -0.08976147 -0.2231919
Moved 2951.309 355.1032 345.5974 -0.01133511 -0.1090602
Moved 2951.34 385.1183 395.1039 0.05814413 0.01827142
Moved 2951.37 404.7515 426.6273 0.1035915 0.09935001
Moved 2951.401 419.1938 448.7908 0.1370228 0.1563548
Moved 2951.432 433.1744 469.5552 0.1693852 0.2097614
Moved 2951.462 444.3284 488.3248 0.1952047 0.2580369
Moved 2951.493 453.6531 500.6531 0.2167895 0.2897455
Moved 2951.524 458.2055 506.3082 0.2273275 0.3042906
Moved 2951.554 460.6768 510 0.2330483 0.3137859
Moved 2951.585 461 512.2256 0.2337964 0.3195101
Moved 2951.616 462.4887 513.4887 0.2372423 0.3227589
Moved 2951.647 462 513 0.2361111 0.321502
Stationary 2951.677 462 513 0.2361111 0.321502
Moved 2951.708 462 505.886 0.2361111 0.3032047
Moved 2951.739 462 486.9532 0.2361111 0.2545092
Moved 2951.77 462 466.81 0.2361111 0.2027006
Moved 2951.8 462 438.6088 0.2361111 0.1301666
Moved 2951.831 462 410.054 0.2361111 0.05672305
Moved 2951.862 462 386 0.2361111 -0.005144111
Moved 2951.893 462 368.1011 0.2361111 -0.05118044
Moved 2951.923 463.3456 353.9261 0.239226 -0.08763874
Moved 2951.954 464.8944 342.528 0.2428111 -0.1169548
Moved 2951.985 466.4444 337.1113 0.2463991 -0.1308867
Moved 2952.015 466 333.2173 0.2453704 -0.1409019
Moved 2952.046 466 329.7256 0.2453704 -0.1498828
Moved 2952.077 466 328.1987 0.2453704 -0.1538098
Moved 2952.108 466 327 0.2453704 -0.1568931
Stationary 2952.138 466 327 0.2453704 -0.1568931
Moved 2952.169 438.6323 337.3677 0.1820192 -0.130227
Moved 2952.2 413.676 350.162 0.1242501 -0.09732006
Moved 2952.23 390.0273 360.7397 0.06950755 -0.0701139
Moved 2952.261 366.5 367.5 0.0150463 -0.05272634
Moved 2952.292 339.864 373.0272 -0.04661103 -0.03851047
Moved 2952.323 310.8876 375 -0.113686 -0.03343629
Moved 2952.353 282.649 376 -0.1790532 -0.03086435
Moved 2952.384 261.5 376 -0.2280093 -0.03086435
Moved 2952.415 233.6668 376 -0.2924381 -0.03086435
Moved 2952.446 217.1429 376 -0.3306878 -0.03086435
Moved 2952.476 202.9196 366.9839 -0.363612 -0.05405371
Moved 2952.507 190.5 363 -0.3923611 -0.06430049
Moved 2952.538 173.7194 359.9439 -0.4312051 -0.0721608
Moved 2952.568 169.9936 357.3291 -0.4398295 -0.07888613
Moved 2952.599 162.2387 355.1193 -0.4577808 -0.08456971
Moved 2952.63 157.1388 353.5694 -0.4695862 -0.08855607
Moved 2952.661 154.2887 353 -0.4761836 -0.09002065
Moved 2952.691 151.7361 353 -0.4820924 -0.09002065
Moved 2952.722 151 353 -0.4837963 -0.09002065
Stationary 2952.753 151 353 -0.4837963 -0.09002065
Moved 2952.783 176.2743 378.0469 -0.4252909 -0.0255996
Moved 2952.814 248.7219 418.6926 -0.2575883 0.07894186
Moved 2952.845 320.5216 446.8361 -0.0913851 0.1513272
Moved 2952.876 375.4059 465.8019 0.03566166 0.2001077
Moved 2952.906 416.5024 478.3259 0.1307926 0.2323196
Moved 2952.937 450.317 485.0634 0.2090671 0.2496486
Moved 2952.968 473.6074 490.1519 0.26298 0.2627362
Moved 2952.999 490.6489 495.2596 0.3024281 0.2758734
Moved 2953.029 501.9882 498.7953 0.3286764 0.2849672
Moved 2953.06 508.9062 501.9531 0.3446901 0.293089
Moved 2953.091 515 504.5 0.3587963 0.2996398
Moved 2953.121 520.1307 506 0.370673 0.3034978
Moved 2953.152 523.3127 507 0.3780386 0.3060699
Moved 2953.183 525.5 508 0.3831019 0.3086419
Moved 2953.214 526.0664 509.0664 0.384413 0.3113847
Moved 2953.244 527.3344 509 0.387348 0.3112139
Moved 2953.275 528.0582 509 0.3890235 0.3112139
Stationary 2953.306 528 509 0.3888889 0.3112139
Moved 2953.337 518.4861 509 0.3668661 0.3112139
Moved 2953.367 494.1927 482.8945 0.3106312 0.2440701
Moved 2953.398 455.4936 456.8293 0.2210499 0.1770301
Moved 2953.429 400.6158 429.8765 0.09401818 0.107707
Moved 2953.459 334.3101 398.4137 -0.05946745 0.02678412
Moved 2953.49 299.4868 386.7652 -0.1400767 -0.003175932
Moved 2953.521 271.5906 377.8635 -0.2046514 -0.02607118
Moved 2953.552 248.5 372 -0.2581019 -0.04115226
Moved 2953.582 233.4047 368.8809 -0.2930446 -0.04917458
Moved 2953.613 222.3337 365.6668 -0.3186721 -0.05744141
Moved 2953.644 215.1517 363.0759 -0.335297 -0.06410535
Moved 2953.675 209.0518 362 -0.3494172 -0.06687243
Moved 2953.705 204.9591 360 -0.358891 -0.07201654
Moved 2953.736 202.5 358.5 -0.3645833 -0.07587456
Moved 2953.767 200.2028 358 -0.3699009 -0.07716057
Moved 2953.797 198.8276 358 -0.3730842 -0.07716057
Moved 2953.828 198 358 -0.375 -0.07716057
Moved 2953.859 196.7819 358 -0.3778196 -0.07716057
Stationary 2953.89 196.7819 358 -0.3778196 -0.07716057
Moved 2953.92 195.9498 358 -0.3797459 -0.07716057
Stationary 2953.951 195.9498 358 -0.3797459 -0.07716057
Moved 2953.982 196 368.7406 -0.3796296 -0.04953557
Moved 2954.012 208.674 389.7357 -0.3502916 0.004464255
Moved 2954.043 226.2002 416.7145 -0.3097218 0.07385422
Moved 2954.074 249.8038 448.2548 -0.2550837 0.1549763
Moved 2954.105 268.9433 472.4985 -0.2107794 0.2173314
Moved 2954.135 282.6289 491.0045 -0.1790998 0.2649291
Moved 2954.166 290.1126 504.2253 -0.1617763 0.2989332
Moved 2954.197 293 509.2203 -0.1550926 0.3117805
Moved 2954.228 294 512.1618 -0.1527778 0.3193461
Moved 2954.258 294 513.4407 -0.1527778 0.3226356
Moved 2954.289 294 514.2906 -0.1527778 0.3248216
Moved 2954.32 294 515 -0.1527778 0.326646
Ended 2954.35 294 515 -0.1527778 0.326646
Candidates 2954.504 13 collapse consider consist clarify insist inside paper volatile commissioner constitute consumer clause confront
Began 2955.457 303 435 -0.1319445 0.1208847
Stationary 2955.487 303 435 -0.1319445 0.1208847
Stationary 2955.518 303 435 -0.1319445 0.1208847
Moved 2955.549 318.2487 435 -0.09664654 0.1208847
Moved 2955.579 336.2532 446.6506 -0.05496949 0.1508503
Moved 2955.61 365.7159 451.3096 0.01323124 0.1628333
Moved 2955.641 391.4915 454 0.07289688 0.169753
Moved 2955.672 409.6469 455 0.1149233 0.172325
Moved 2955.702 419.2163 456 0.1370749 0.174897
Moved 2955.733 424.4204 456 0.1491213 0.174897
Moved 2955.764 426.7718 456 0.1545643 0.174897
Ended 2955.794 428.0437 456 0.1575084 0.174897
Accept 2955.856 0 collapse
Began 2956.194 424 505 0.1481481 0.3009258
Stationary 2956.225 424 505 0.1481481 0.3009258
Stationary 2956.255 424 505 0.1481481 0.3009258
Stationary 2956.286 424 505 0.1481481 0.3009258
Stationary 2956.317 424 505 0.1481481 0.3009258
Stationary 2956.347 424 505 0.1481481 0.3009258
Stationary 2956.378 424 505 0.1481481 0.3009258
Stationary 2956.409 424 505 0.1481481 0.3009258
Moved 2956.44 415 505 0.1273148 0.3009258
Moved 2956.47 413.3579 505 0.1235136 0.3009258
Moved 2956.501 410.8213 505 0.1176419 0.3009258
Moved 2956.532 407.2741 505 0.1094308 0.3009258
Moved 2956.563 404.0435 505 0.1019526 0.3009258
Moved 2956.593 401.5 505 0.0960648 0.3009258
Moved 2956.624 399.5 505 0.09143522 0.3009258
Moved 2956.655 398.8284 505 0.08988052 0.3009258
Moved 2956.686 398 505 0.08796295 0.3009258
Stationary 2956.716 398 505 0.08796295 0.3009258
Moved 2956.747 397 505 0.0856481 0.3009258
Stationary 2956.778 397 505 0.0856481 0.3009258
Stationary 2956.808 397 505 0.0856481 0.3009258
Moved 2956.839 406.88 505 0.1085186 0.3009258
Moved 2956.87 420.2184 517.3747 0.1393944 0.3327537
Moved 2956.9 435.3574 525.1786 0.1744384 0.3528256
Moved 2956.931 454.9982 535.8172 0.2199032 0.3801881
Moved 2956.962 476.4253 546.7126 0.2695031 0.4082114
Moved 2956.993 498.2054 558.2309 0.31992 0.4378366
Moved 2957.023 515.7512 565.5837 0.3605351 0.4567482
Moved 2957.054 528.3018 572.1509 0.3895874 0.473639
Moved 2957.085 541.2158 577.054 0.4194811 0.4862498
Moved 2957.115 549.7933 580.5978 0.4393363 0.4953645
Moved 2957.146 557.416 583.1387 0.4569815 0.5018997
Moved 2957.177 562.6123 585.3062 0.46901 0.5074746
Moved 2957.208 565.938 586 0.4767084 0.5092591
Moved 2957.239 568.4828 587.4828 0.4825991 0.513073
Moved 2957.269 569.331 588.331 0.4845625 0.5152545
Stationary 2957.3 569.331 588.331 0.4845625 0.5152545
Moved 2957.331 569 589 0.4837963 0.5169753
Stationary 2957.361 569 589 0.4837963 0.5169753
Moved 2957.392 569 590.2051 0.4837963 0.5200748
Moved 2957.423 570.0356 591.0356 0.4861936 0.5222109
Moved 2957.454 571.7161 592.7161 0.4900836 0.5265332
Moved 2957.484 574.2739 595.2739 0.4960044 0.5331119
Moved 2957.515 577.6609 599.6609 0.5038449 0.5443953
Moved 2957.546 581.0664 604.1328 0.5117278 0.5558969
Moved 2957.576 583.6427 607 0.5176915 0.5632715
Moved 2957.607 584 609.194 0.5185185 0.5689144
Moved 2957.638 585 611.5 0.5208333 0.5748456
Moved 2957.669 585 612.0121 0.5208333 0.5761628
Moved 2957.699 585 613.5 0.5208333 0.5799896
Moved 2957.73 585 614 0.5208333 0.5812756
Stationary 2957.761 585 614 0.5208333 0.5812756
Moved 2957.792 573.2163 614 0.4935563 0.5812756
Moved 2957.822 561.6439 603.7014 0.4667681 0.5547875
Moved 2957.853 532.9584 587.9698 0.4003668 0.5143255
Moved 2957.884 494 554 0.3101851 0.4269547
Moved 2957.914 461.9826 522.9826 0.2360708 0.3471774
Moved 2957.945 423.8785 486.8785 0.1478669 0.2543172
Moved 2957.976 392.1409 454.2446 0.07440031 0.1703822
Moved 2958.007 373.899 434.899 0.03217369 0.1206249
