the facts get in the way
Moved 682.2645 265.2451 163.8412 -0.21934 -0.5765402
Moved 682.2952 260.8425 152.6849 -0.2295313 -0.6052342
Moved 682.326 253.6835 138.3669 -0.2461031 -0.6420604
Moved 682.3566 249.825 132.6499 -0.2550348 -0.6567646
Ended 682.3874 250 132 -0.2546296 -0.6584362
Candidates 682.5718 13 in on inn him join upon ion john going job ibm un iv
Began 682.8483 170 284 -0.4398148 -0.2674897
Moved 682.879 197.2507 284 -0.3767345 -0.2674897
Moved 682.9098 259.7063 284 -0.2321614 -0.2674897
Moved 682.9405 323.862 298.6552 -0.08365284 -0.2297964
Ended 682.9712 344 302 -0.03703703 -0.2211935
Accept 683.0327 0 in
Began 683.1556 283 213 -0.1782407 -0.4501029
Moved 683.1863 283 233.5591 -0.1782407 -0.3972246
Moved 683.217 268.3121 272.314 -0.2122404 -0.2975463
Moved 683.2477 258.8542 306.6318 -0.2341337 -0.2092805
Moved 683.2784 253.1362 333.5231 -0.2473698 -0.1401155
Moved 683.3092 251 349.4048 -0.2523148 -0.09926753
Moved 683.3399 250 354.6749 -0.2546296 -0.08571272
Moved 683.3706 250 356.5 -0.2546296 -0.0810186
Moved 683.4014 274.6649 340.2401 -0.1975349 -0.1228393
Moved 683.4321 290.8478 301.6089 -0.1600746 -0.2221992
Moved 683.4628 293 272.6609 -0.1550926 -0.2966541
Moved 683.4935 293 257.5632 -0.1550926 -0.3354855
Moved 683.5242 276.3552 255 -0.1936222 -0.3420782
Moved 683.555 234.9846 278.5911 -0.2893874 -0.2814016
Moved 683.5857 199.6162 311.0541 -0.3712589 -0.1979062
Moved 683.6165 172.7283 337.2717 -0.4334995 -0.130474
Moved 683.6472 160.7793 349.2207 -0.461159 -0.09974106
Ended 683.6779 159.5 354.5 -0.4641204 -0.08616254
Candidates 683.77 13 the there threw trigger ride rude further refer rise urge either tide true
Began 684.1387 180 277 -0.4166667 -0.2854939
Moved 684.1695 200.7676 277 -0.3685935 -0.2854939
Moved 684.2002 265.4338 277 -0.2189033 -0.2854939
Moved 684.2309 359.8761 324.26 -0.0002867977 -0.1639403
Moved 684.2617 391.8299 338.4575 0.07368038 -0.1274243
Ended 684.2924 394 339 0.07870366 -0.1260288
Accept 684.3845 0 the
Began 684.4767 327 253 -0.07638887 -0.3472223
Moved 684.5074 305.2635 266.8156 -0.1267048 -0.3116884
Moved 684.5381 270.9171 302.9354 -0.2062103 -0.2187876
Moved 684.5688 239.9207 338.3707 -0.2779614 -0.1276473
Moved 684.5996 211.8809 366.1191 -0.3428682 -0.05627808
Moved 684.6304 201.4373 374.2813 -0.3670432 -0.03528477
Moved 684.661 195.9945 377 -0.3796423 -0.02829226
Moved 684.6918 185.7886 373.7886 -0.403267 -0.03655186
Moved 684.7225 158.3143 334.8572 -0.466865 -0.1366843
Moved 684.7532 139.8779 294.1946 -0.509542 -0.241269
Moved 684.7839 136 276.3798 -0.5185185 -0.2870891
Moved 684.8147 136 272.2997 -0.5185185 -0.2975831
Moved 684.8454 171.0769 291.6655 -0.4373219 -0.2477738
Moved 684.8761 276.1356 366.954 -0.1941306 -0.05413079
Moved 684.9068 307.7493 393.7994 -0.1209506 0.01491617
Moved 684.9376 319.6917 402.6917 -0.09330616 0.03778732
Moved 684.9683 323 405 -0.08564815 0.04372424
Moved 684.999 324.1428 406.1428 -0.08300284 0.0466634
Ended 685.0298 326 407 -0.07870371 0.04886827
Candidates 685.1219 13 way war wary water great heart east west rest waste heat fear ear
Began 685.4907 203 302 -0.3634259 -0.2211935
Moved 685.5213 219.1317 302 -0.326084 -0.2211935
Moved 685.5519 281.372 302 -0.1820092 -0.2211935
Moved 685.5828 358.8682 316.1567 -0.002619922 -0.1847821
Moved 685.6135 385.2175 318 0.05837381 -0.1800412
Ended 685.6443 400 318 0.09259263 -0.1800412
Accept 685.7363 0 way
Began 685.7979 197 361 -0.3773148 -0.06944452
Moved 685.8286 207.6955 361 -0.3525568 -0.06944452
Moved 685.8593 266.5035 361 -0.2164271 -0.06944452
Moved 685.8901 348.1329 380.5693 -0.02747004 -0.01911179
Moved 685.9208 395.6271 390.9254 0.08247019 0.007524136
Moved 685.9515 431.2469 395.2078 0.1649234 0.01853856
Ended 685.9822 451 397 0.2106482 0.02314815
PhraseEnd 686.0436
