in sharp contrast to your words
Ended 2688.707 391.4908 243 0.07289549 -0.3729424
Accept 2688.768 0 in
Began 2689.045 356 181 -0.009259283 -0.5324075
Stationary 2689.076 356 181 -0.009259283 -0.5324075
Stationary 2689.106 356 181 -0.009259283 -0.5324075
Stationary 2689.137 356 181 -0.009259283 -0.5324075
Stationary 2689.168 356 181 -0.009259283 -0.5324075
Stationary 2689.198 356 181 -0.009259283 -0.5324075
Stationary 2689.229 356 181 -0.009259283 -0.5324075
Moved 2689.26 343 181 -0.03935183 -0.5324075
Moved 2689.291 336.7682 181 -0.0537772 -0.5324075
Moved 2689.322 327.035 181 -0.07630795 -0.5324075
Moved 2689.352 313.6494 181 -0.1072931 -0.5324075
Moved 2689.383 300.1674 181 -0.1385013 -0.5324075
Moved 2689.414 282.5534 189.6876 -0.1792745 -0.5100628
Moved 2689.444 268.4152 191.1169 -0.2120019 -0.5063865
Moved 2689.475 256.0228 193 -0.240688 -0.5015433
Moved 2689.506 248.3931 194.5356 -0.2583492 -0.4975936
Moved 2689.537 242.1987 196.4006 -0.2726882 -0.4927967
Moved 2689.567 237.7246 198.2754 -0.283045 -0.4879749
Moved 2689.598 237 199.5 -0.2847222 -0.4848251
Moved 2689.629 237 203.3394 -0.2847222 -0.4749503
Moved 2689.659 265.9621 209.6261 -0.2176802 -0.4587806
Moved 2689.69 301.0675 215.8446 -0.1364179 -0.4427865
Moved 2689.721 338.6436 219.9554 -0.04943609 -0.4322134
Moved 2689.752 369.7474 222.8608 0.02256354 -0.4247407
Moved 2689.782 391.394 224.7323 0.07267127 -0.4199272
Moved 2689.813 404 226 0.1018518 -0.4166668
Moved 2689.844 410.2704 228 0.1163666 -0.4115227
Moved 2689.875 413.5 229 0.1238426 -0.4089506
Moved 2689.905 413 229 0.1226852 -0.4089506
Stationary 2689.936 413 229 0.1226852 -0.4089506
Moved 2689.967 375.7311 229 0.03641456 -0.4089506
Moved 2689.998 341.2802 219.7134 -0.04333278 -0.4328361
Moved 2690.028 304.8911 217 -0.1275669 -0.4398148
Moved 2690.059 275.8218 213.4384 -0.194857 -0.4489755
Moved 2690.09 248.0604 213 -0.2591194 -0.4501029
Moved 2690.12 222.2759 213 -0.3188057 -0.4501029
Moved 2690.151 203.2766 212 -0.3627856 -0.4526749
Moved 2690.182 181.1384 212 -0.4140316 -0.4526749
Moved 2690.213 166.7385 212 -0.4473646 -0.4526749
Moved 2690.243 156.7148 212 -0.4705677 -0.4526749
Moved 2690.274 152.9909 212 -0.4791878 -0.4526749
Moved 2690.305 150.5 212 -0.4849537 -0.4526749
Moved 2690.335 151 224.9889 -0.4837963 -0.4192673
Moved 2690.366 167 242 -0.4467593 -0.3755144
Moved 2690.397 192.3307 261.8871 -0.3881234 -0.3243645
Moved 2690.428 223.2855 284.1817 -0.3164687 -0.2670223
Moved 2690.458 252.1503 301.6224 -0.249652 -0.2221646
Moved 2690.489 275.3933 313.1967 -0.1958487 -0.1923955
Moved 2690.52 304.1647 323.8118 -0.1292484 -0.1650933
Moved 2690.551 328.3413 332.4471 -0.07328405 -0.1428831
Moved 2690.581 349.1114 337.0159 -0.02520512 -0.1311319
Moved 2690.612 369.9897 338 0.02312442 -0.1286009
Moved 2690.643 397.5374 338 0.08689205 -0.1286009
Moved 2690.674 418.2407 338 0.1348164 -0.1286009
Moved 2690.704 436.1694 330.1187 0.1763181 -0.1488719
Moved 2690.735 456.9376 327.2946 0.2243925 -0.1561352
Moved 2690.766 478.0438 325 0.2732495 -0.1620371
Moved 2690.796 494.7126 322.5479 0.3118347 -0.1683439
Moved 2690.827 506.0879 321.9824 0.3381664 -0.1697984
Moved 2690.858 518.5151 322 0.3669331 -0.1697531
Moved 2690.889 529.0024 322 0.3912092 -0.1697531
Moved 2690.919 537.5 322 0.4108796 -0.1697531
Moved 2690.95 545.4992 322 0.4293963 -0.1697531
Moved 2690.981 551.0809 322 0.4423168 -0.1697531
Moved 2691.011 554.914 322 0.4511898 -0.1697531
Moved 2691.042 557.3068 322 0.4567288 -0.1697531
Moved 2691.073 560.284 322 0.4636203 -0.1697531
Ended 2691.104 561 322 0.4652777 -0.1697531
Candidates 2691.196 13 sharp sheep step hero sweep deep thai ceo to atop woo wi wrap
Began 2691.78 250 273 -0.2546296 -0.295782
Stationary 2691.811 250 273 -0.2546296 -0.295782
Stationary 2691.841 250 273 -0.2546296 -0.295782
Moved 2691.872 271.5 273 -0.2048611 -0.295782
Moved 2691.903 292.9975 273 -0.1550984 -0.295782
Moved 2691.933 313.0583 273 -0.1086613 -0.295782
Moved 2691.964 328.4117 273 -0.07312119 -0.295782
Moved 2691.995 338.2154 273 -0.05042741 -0.295782
Moved 2692.026 344.5349 273 -0.03579875 -0.295782
Moved 2692.056 348.1609 273 -0.02740537 -0.295782
Ended 2692.087 349 273 -0.02546296 -0.295782
Accept 2692.148 0 sharp
Began 2692.425 352 272 -0.01851852 -0.2983539
Stationary 2692.456 352 272 -0.01851852 -0.2983539
Stationary 2692.487 352 272 -0.01851852 -0.2983539
Stationary 2692.517 352 272 -0.01851852 -0.2983539
Moved 2692.548 328.3132 246.2369 -0.07334908 -0.364617
Moved 2692.579 305.385 219.495 -0.1264236 -0.4333976
Moved 2692.609 286.8638 196.2094 -0.1692968 -0.4932888
Moved 2692.64 278.2633 183.7722 -0.1892053 -0.5252773
Moved 2692.671 268.5969 166.9921 -0.2115813 -0.568436
Moved 2692.702 262.9226 155.6903 -0.2247163 -0.5975043
Moved 2692.732 258.0458 147.1373 -0.2360051 -0.6195027
Moved 2692.763 256 141.9979 -0.2407407 -0.6327214
Moved 2692.794 255 137.2532 -0.2430556 -0.6449249
Moved 2692.824 254 135.7533 -0.2453704 -0.6487827
Stationary 2692.855 254 136 -0.2453704 -0.6481481
Stationary 2692.886 254 136 -0.2453704 -0.6481481
Moved 2692.917 280.644 162.708 -0.1836945 -0.5794547
Moved 2692.948 315.0299 207.9645 -0.1040974 -0.4630544
Moved 2692.978 363.063 269.8075 0.007090371 -0.303993
Moved 2693.009 395.1836 307.0184 0.08144338 -0.208286
Moved 2693.039 424.4439 337.7279 0.1491756 -0.1293008
Moved 2693.07 445 356.5 0.1967593 -0.0810186
Moved 2693.101 460.6494 370.5412 0.2329847 -0.0449044
Moved 2693.132 474.9035 380.9228 0.2659802 -0.01820278
Moved 2693.163 486.4393 389.5795 0.2926835 0.004062378
Moved 2693.193 492.5228 395.5228 0.3067658 0.01934879
Moved 2693.224 500.4731 400.4731 0.3251694 0.03208105
Moved 2693.255 503.112 401 0.3312778 0.03343609
Moved 2693.285 504.9847 402 0.3356127 0.03600815
Moved 2693.316 505 402 0.3356481 0.03600815
Moved 2693.347 505 392.8989 0.3356481 0.01259992
Moved 2693.378 505 366.2576 0.3356481 -0.05592181
Moved 2693.408 486.8968 330.9893 0.2937426 -0.1466325
Moved 2693.439 460.6394 258.9283 0.2329615 -0.3319745
Moved 2693.47 443.7853 215.9095 0.1939474 -0.4426195
Moved 2693.5 433.7119 186.7064 0.1706295 -0.5177304
Moved 2693.531 430.0211 162.1052 0.1620858 -0.581005
Moved 2693.562 426.25 141.875 0.1533565 -0.6330375
Moved 2693.593 424.254 130.762 0.1487361 -0.6616205
Moved 2693.623 421.5 123 0.1423611 -0.6815844
Moved 2693.654 421 116.6829 0.1412037 -0.6978322
Moved 2693.685 420 112.9678 0.1388889 -0.7073874
Moved 2693.716 418 110.0968 0.1342593 -0.7147716
Moved 2693.746 415.7126 109 0.1289643 -0.7175925
Moved 2693.777 410.4564 109 0.1167971 -0.7175925
Moved 2693.808 395.1838 125.1427 0.08144389 -0.6760732
Moved 2693.838 381.938 143.1033 0.05078256 -0.6298785
Moved 2693.869 371.2924 163.415 0.02613992 -0.5776363
Moved 2693.9 361.6407 184.1716 0.003797909 -0.52425
Moved 2693.931 354.0532 204.5248 -0.01376574 -0.4719014
Moved 2693.961 347.3483 227.9552 -0.02928644 -0.4116379
Moved 2693.992 339.5932 248.2205 -0.04723802 -0.3595153
Moved 2694.023 334.4182 266.0724 -0.05921701 -0.3135999
Moved 2694.053 331.5405 281.2974 -0.06587843 -0.2744409
Moved 2694.084 326.9211 294.1971 -0.0765714 -0.2412625
Moved 2694.115 322.1964 307.6073 -0.08750846 -0.2067714
Moved 2694.146 318.2293 320.8536 -0.0966915 -0.1727015
Moved 2694.177 314.5 333 -0.1053241 -0.141461
Moved 2694.207 310.8051 344.7795 -0.1138771 -0.1111638
Moved 2694.238 309 354.2636 -0.1180555 -0.08677062
Moved 2694.269 307.071 360.858 -0.1225209 -0.06980959
Moved 2694.299 305.6813 366.9559 -0.1257376 -0.05412569
Moved 2694.33 306 373.6239 -0.125 -0.03697564
Moved 2694.361 306 381.5532 -0.125 -0.0165813
Moved 2694.392 306 386.0586 -0.125 -0.004993446
Moved 2694.422 306 388.6019 -0.125 0.001548053
Moved 2694.453 304.5221 390 -0.1284211 0.005143954
Moved 2694.484 303.6276 391.3724 -0.1304916 0.008673766
Moved 2694.514 301.093 391 -0.1363589 0.007715971
Moved 2694.545 294.7419 391 -0.1510605 0.007715971
Moved 2694.576 283.9238 391 -0.1761023 0.007715971
Moved 2694.607 267.0214 377.532 -0.2152283 -0.02692383
Moved 2694.637 246.3757 367.5837 -0.2630193 -0.05251103
Moved 2694.668 223.5297 349.454 -0.3159035 -0.09914091
Moved 2694.699 200.5734 329.3767 -0.3690431 -0.1507801
Moved 2694.729 184 312.5 -0.4074074 -0.1941873
Moved 2694.76 169.1292 298.1292 -0.4418307 -0.2311493
Moved 2694.791 156.6712 283.589 -0.4706686 -0.2685469
Moved 2694.822 148.1099 273.1465 -0.4904864 -0.2954052
Moved 2694.853 143.3188 267.3188 -0.5015768 -0.310394
Moved 2694.883 140.6627 260.3253 -0.5077253 -0.3283814
Moved 2694.914 138.7953 257.7953 -0.5120478 -0.3348886
Moved 2694.945 139 256 -0.511574 -0.3395062
Moved 2694.975 139 252.7637 -0.511574 -0.3478301
Moved 2695.006 150.5 248 -0.4849537 -0.3600824
Moved 2695.037 162.4797 244.6301 -0.457223 -0.3687496
Moved 2695.068 172.6572 240.1714 -0.4336638 -0.3802177
Moved 2695.098 182.2586 238.2471 -0.4114384 -0.3851671
Moved 2695.129 189.8647 238 -0.3938318 -0.3858025
Moved 2695.16 198.492 238 -0.3738611 -0.3858025
Moved 2695.19 213.4308 262.677 -0.3392805 -0.3223329
Moved 2695.221 230.5815 291.3723 -0.2995799 -0.2485282
Moved 2695.252 249.4561 325.2982 -0.2558885 -0.16127
Moved 2695.283 263.5 349.5 -0.2233796 -0.09902263
Moved 2695.313 280.4707 370.6808 -0.1840957 -0.04454546
Moved 2695.344 294.405 389.486 -0.1518403 0.003821879
Moved 2695.375 308.8168 404.8168 -0.1184795 0.04325309
Moved 2695.406 317.3596 410.6798 -0.09870449 0.0583328
Moved 2695.436 329.3264 419.6632 -0.07100374 0.08143821
Moved 2695.467 337.6208 426.4139 -0.05180359 0.09880108
Moved 2695.498 346.2854 431.1427 -0.03174677 0.1109636
Moved 2695.529 349.2441 432.6221 -0.0248979 0.1147686
Moved 2695.559 355.5 435.5 -0.01041666 0.1221707
Ended 2695.59 355.5 435.5 -0.01041666 0.1221707
Candidates 2695.713 13 contrast contact contrary chinese contest contract context comedy coverage connect vintage library increase
Began 2696.327 207 287 -0.3541667 -0.2597736
Stationary 2696.358 207 287 -0.3541667 -0.2597736
Stationary 2696.389 207 287 -0.3541667 -0.2597736
Moved 2696.42 216.8306 287 -0.3314108 -0.2597736
Moved 2696.45 230.5 287 -0.2997685 -0.2597736
Moved 2696.481 250.4643 297.2092 -0.2535548 -0.2335156
Moved 2696.512 266.401 299 -0.2166643 -0.2289095
Moved 2696.542 278.817 300 -0.1879235 -0.2263375
Moved 2696.573 288.1005 301.5251 -0.166434 -0.2224148
Moved 2696.604 297.1938 303 -0.1453846 -0.2186215
Moved 2696.635 303.5403 305.2701 -0.1306939 -0.2127826
Moved 2696.666 307.147 306 -0.122345 -0.2109054
Moved 2696.696 309.5 306 -0.1168982 -0.2109054
Ended 2696.727 310.0618 306 -0.1155977 -0.2109054
Accept 2696.788 0 contrast
Began 2697.096 307 192 -0.1226852 -0.5041152
Stationary 2697.126 307 192 -0.1226852 -0.5041152
Stationary 2697.157 307 192 -0.1226852 -0.5041152
Stationary 2697.188 307 192 -0.1226852 -0.5041152
Moved 2697.219 307 228.9281 -0.1226852 -0.4091355
Moved 2697.249 314.9673 253.7061 -0.1042423 -0.3454062
Moved 2697.28 318.8464 279.925 -0.09526288 -0.2779706
Moved 2697.311 321.296 294.48 -0.08959253 -0.2405349
Moved 2697.342 326.6896 320.448 -0.0771074 -0.1737449
Moved 2697.372 328.1238 327.619 -0.07378747 -0.1553012
Moved 2697.403 331.0022 337.0045 -0.06712447 -0.1311614
Moved 2697.434 333.0406 343.0406 -0.06240591 -0.1156362
Moved 2697.464 337.786 347.393 -0.05142123 -0.1044419
Moved 2697.495 351.6077 353.5359 -0.01942669 -0.08864234
Moved 2697.526 374.7649 356 0.0341779 -0.0823046
Moved 2697.557 403.1749 357.7175 0.09994189 -0.07788724
Moved 2697.587 428.1276 359 0.1577029 -0.07458848
Moved 2697.618 449.6419 361.4553 0.2075044 -0.0682735
Moved 2697.649 464.9246 362.9892 0.2428809 -0.06432828
Moved 2697.679 476.6046 364 0.269918 -0.06172839
Moved 2697.71 484.4675 365 0.2881191 -0.05915646
Moved 2697.741 490 365 0.300926 -0.05915646
Moved 2697.772 494.1946 365 0.3106356 -0.05915646
Ended 2697.802 498 365 0.3194444 -0.05915646
Candidates 2697.864 13 to top up too tip yo group http yup trip tp i ip
Began 2698.386 344 256 -0.03703703 -0.3395062
Stationary 2698.417 344 256 -0.03703703 -0.3395062
Moved 2698.448 358.8225 256 -0.002725671 -0.3395062
Moved 2698.479 382.3 256 0.05162041 -0.3395062
Moved 2698.509 400.0364 256 0.09267687 -0.3395062
Moved 2698.54 417.2339 256 0.1324858 -0.3395062
Moved 2698.571 427.2974 264.3243 0.1557809 -0.3180959
Moved 2698.601 433.3812 266 0.1698639 -0.3137861
Moved 2698.632 436.6977 267 0.177541 -0.311214
Ended 2698.663 437 267 0.1782407 -0.311214
Accept 2698.724 0 to
Began 2699.093 342 216 -0.04166668 -0.4423869
Stationary 2699.124 342 216 -0.04166668 -0.4423869
Stationary 2699.154 342 216 -0.04166668 -0.4423869
Moved 2699.185 342 232.5 -0.04166668 -0.3999486
Moved 2699.216 342 249.7593 -0.04166668 -0.3555574
Moved 2699.247 353.2592 276.9073 -0.0156036 -0.2857322
Moved 2699.277 359.0068 296.0204 -0.002299051 -0.2365731
Moved 2699.308 364.6078 311.6796 0.01066615 -0.1962974
Moved 2699.339 372.2136 326.0226 0.02827217 -0.159407
Moved 2699.369 384.1185 335.5592 0.05582979 -0.1348787
Moved 2699.4 399.8729 342.291 0.09229828 -0.1175644
Moved 2699.431 417.5864 345 0.1333018 -0.1105968
Moved 2699.462 433.7066 346 0.1706171 -0.1080248
Moved 2699.492 453.9548 346 0.2174879 -0.1080248
Moved 2699.523 469.7159 346 0.2539719 -0.1080248
Moved 2699.554 485.1425 338.1715 0.2896816 -0.1281598
Moved 2699.584 497.7988 335 0.3189786 -0.1363169
Moved 2699.615 508.2694 333 0.3432163 -0.141461
Moved 2699.646 516.2762 332 0.3617504 -0.144033
Moved 2699.677 524.904 332 0.3817223 -0.144033
Moved 2699.708 531.6529 331.1735 0.3973446 -0.1461587
Moved 2699.738 535.5 331 0.40625 -0.146605
Moved 2699.769 538.269 331 0.4126597 -0.146605
Moved 2699.8 540.1436 331 0.416999 -0.146605
Moved 2699.83 541.0087 331 0.4190017 -0.146605
Stationary 2699.861 541 331 0.4189815 -0.146605
Stationary 2699.892 541 331 0.4189815 -0.146605
Moved 2699.923 515.1834 331 0.3592209 -0.146605
Moved 2699.953 487.0005 331 0.2939827 -0.146605
Moved 2699.984 456.5902 331 0.2235884 -0.146605
Moved 2700.015 421.1646 331 0.1415846 -0.146605
Moved 2700.045 392.7596 331 0.07583251 -0.146605
Moved 2700.076 368.2314 329.0257 0.01905431 -0.151683
Moved 2700.107 346.1103 329 -0.03215219 -0.151749
Moved 2700.138 327.427 329 -0.07540052 -0.151749
Moved 2700.168 314.6865 329 -0.1048925 -0.151749
Moved 2700.199 306.6821 329 -0.123421 -0.151749
Moved 2700.23 300.0646 329 -0.1387393 -0.151749
Moved 2700.26 294.1473 329 -0.1524368 -0.151749
Moved 2700.291 290.5 329 -0.1608796 -0.151749
Moved 2700.322 287.7047 329 -0.1673501 -0.151749
Moved 2700.353 284.8302 329 -0.1740042 -0.151749
Moved 2700.384 282.984 329 -0.1782777 -0.151749
Moved 2700.414 281.5309 329 -0.1816415 -0.151749
Moved 2700.445 279.1377 329 -0.1871813 -0.151749
Moved 2700.476 276 329 -0.1944444 -0.151749
Ended 2700.506 276 329 -0.1944444 -0.151749
Candidates 2700.599 13 your our type put upper or it potter poor pre tour rupert hype
Began 2700.998 203 270 -0.3634259 -0.303498
Stationary 2701.029 203 270 -0.3634259 -0.303498
Stationary 2701.06 203 270 -0.3634259 -0.303498
Moved 2701.09 217.3813 270 -0.3301359 -0.303498
Moved 2701.121 236.0807 278.7373 -0.2868503 -0.2810255
Moved 2701.152 259.1843 281 -0.2333696 -0.2752058
Moved 2701.182 276.6763 283 -0.1928789 -0.2700618
Moved 2701.213 287.2936 283 -0.1683018 -0.2700618
Moved 2701.244 298.0108 283 -0.1434935 -0.2700618
Moved 2701.275 303.7555 283 -0.1301956 -0.2700618
Moved 2701.305 307.7514 283 -0.1209458 -0.2700618
Ended 2701.336 309.5 283 -0.1168982 -0.2700618
Accept 2701.397 0 your
Began 2701.674 341 192 -0.04398147 -0.5041152
Stationary 2701.705 341 192 -0.04398147 -0.5041152
Stationary 2701.736 341 192 -0.04398147 -0.5041152
Stationary 2701.766 341 192 -0.04398147 -0.5041152
Stationary 2701.797 341 192 -0.04398147 -0.5041152
Stationary 2701.828 341 192 -0.04398147 -0.5041152
Moved 2701.859 326.3772 201.7485 -0.07783055 -0.4790418
Moved 2701.889 306.0074 211.4963 -0.1249827 -0.4539703
Moved 2701.92 283.8003 227.5997 -0.1763881 -0.4125522
Moved 2701.951 258.564 244.3975 -0.2348057 -0.3693481
Moved 2701.981 235.6374 262.8173 -0.2878763 -0.321972
Moved 2702.012 217.489 280.511 -0.3298866 -0.2764634
Moved 2702.043 203.1672 293.8663 -0.3630389 -0.2421136
Moved 2702.073 194.5033 306.329 -0.3830944 -0.2100593
Moved 2702.104 189.2994 316.1017 -0.3951402 -0.1849237
Moved 2702.135 186.7816 323.6553 -0.4009686 -0.1654958
Moved 2702.166 187 332.2609 -0.4004629 -0.143362
Moved 2702.197 187 340.8301 -0.4004629 -0.1213217
Moved 2702.227 205.6979 351.1655 -0.3571807 -0.09473895
Moved 2702.258 238.8286 363.6096 -0.2804894 -0.0627327
Moved 2702.289 276.3002 368.55 -0.1937495 -0.05002567
Moved 2702.319 313.8333 369 -0.1068674 -0.04886839
Moved 2702.35 344.0952 369 -0.03681669 -0.04886839
Moved 2702.381 370.3986 369 0.02407084 -0.04886839
Moved 2702.412 394.3476 356.7447 0.07950822 -0.08038925
Moved 2702.442 413.4478 349.1313 0.1237218 -0.09997104
Moved 2702.473 429.7897 343.4034 0.1615503 -0.1147032
Moved 2702.504 446.3488 337.6605 0.1998816 -0.1294742
Moved 2702.534 461.5 333 0.2349537 -0.141461
Moved 2702.565 475.3053 330.939 0.2669103 -0.146762
Moved 2702.596 490.7479 328 0.3026572 -0.1543211
Moved 2702.627 501.2527 326.1868 0.3269739 -0.1589845
Moved 2702.657 510.0443 325 0.3473247 -0.1620371
Moved 2702.688 515.395 324 0.3597107 -0.164609
Moved 2702.719 520.1315 322.9343 0.3706748 -0.1673502
Moved 2702.75 521.933 323 0.3748449 -0.1671811
Moved 2702.78 523 321.5 0.3773148 -0.1710391
Moved 2702.811 523 322 0.3773148 -0.1697531
Moved 2702.842 515.2065 319.8867 0.3592742 -0.1751886
Moved 2702.873 488.2002 314.8223 0.2967597 -0.1882143
Moved 2702.903 458.4399 310.74 0.2278702 -0.1987141
Moved 2702.934 427.9874 308 0.1573782 -0.2057614
Moved 2702.965 398.632 308 0.08942594 -0.2057614
Moved 2702.995 376.0047 306.7506 0.03704796 -0.2089748
Moved 2703.026 359.4737 307 -0.001218319 -0.2083334
Moved 2703.057 342.8635 307 -0.03966779 -0.2083334
Moved 2703.088 330 307 -0.06944443 -0.2083334
Moved 2703.118 317.8534 307 -0.09756157 -0.2083334
Moved 2703.149 305.3206 314.9199 -0.1265727 -0.1879634
Moved 2703.18 295.6264 316.7912 -0.149013 -0.1831503
Moved 2703.21 287.0124 319.6625 -0.1689528 -0.1757651
Moved 2703.241 280.457 322.181 -0.1841272 -0.1692877
Moved 2703.272 273.8379 324.054 -0.1994493 -0.1644701
Moved 2703.303 269.1464 325 -0.2103093 -0.1620371
Moved 2703.333 266.5 326.5 -0.2164352 -0.158179
Ended 2703.364 265 326 -0.2199074 -0.1594652
Candidates 2703.456 13 wrote quote worry wow store quite report wore deputy deeper error swept detroit
Began 2703.794 193 277 -0.3865741 -0.2854939
Stationary 2703.825 193 277 -0.3865741 -0.2854939
Stationary 2703.856 193 277 -0.3865741 -0.2854939
Stationary 2703.887 193 277 -0.3865741 -0.2854939
Stationary 2703.917 193 277 -0.3865741 -0.2854939
Moved 2703.948 208.8385 284 -0.3499109 -0.2674897
Moved 2703.979 222.5271 288 -0.3182244 -0.2572017
Moved 2704.01 226.0756 288.6918 -0.3100102 -0.2554223
Moved 2704.04 234.3537 291.4512 -0.2908478 -0.2483251
Moved 2704.071 241.9873 294.3291 -0.2731776 -0.2409232
Moved 2704.102 247.372 296.186 -0.260713 -0.2361472
Moved 2704.132 252.4676 298.7338 -0.2489175 -0.2295941
Moved 2704.163 258.2144 301.6072 -0.2356149 -0.2222038
Moved 2704.194 263.4797 304.4797 -0.2234265 -0.2148156
Moved 2704.225 268.717 308.3585 -0.2113033 -0.2048393
Moved 2704.255 274.5996 313.5996 -0.1976862 -0.191359
Moved 2704.285 280.4877 319.4877 -0.1840561 -0.1762148
Moved 2704.317 286.2273 326.2273 -0.1707702 -0.1588804
Moved 2704.347 289.1425 331.285 -0.1640219 -0.1458719
Moved 2704.378 291 338.1161 -0.1597222 -0.1283023
Moved 2704.409 291 345.799 -0.1597222 -0.1085418
Moved 2704.44 291 352.4024 -0.1597222 -0.09155759
Moved 2704.47 282.6508 357.6984 -0.179049 -0.07793638
Moved 2704.501 276.7892 362.4215 -0.1926175 -0.06578837
Moved 2704.532 270.8508 365.0746 -0.2063639 -0.05896462
Moved 2704.563 264.6204 366 -0.2207862 -0.05658444
Moved 2704.593 259.1196 366 -0.2335194 -0.05658444
Moved 2704.624 252.1062 366 -0.2497541 -0.05658444
Moved 2704.655 245.6447 355.6447 -0.2647114 -0.08321856
Moved 2704.686 239.5484 347.0968 -0.2788231 -0.1052039
Moved 2704.716 232.8212 336.0529 -0.2943954 -0.1336087
Moved 2704.747 225.6014 322.6691 -0.3111078 -0.1680323
Moved 2704.778 222.668 307.3398 -0.3178982 -0.2074592
Moved 2704.808 220.1501 297.4503 -0.3237266 -0.2328955
Moved 2704.839 219.285 287.8551 -0.3257291 -0.2575744
Moved 2704.87 219 279.253 -0.3263889 -0.2796991
Moved 2704.901 217.8791 273.7582 -0.3289836 -0.2938318
Moved 2704.931 218 268.9764 -0.3287037 -0.3061309
Moved 2704.962 217.1162 264.2324 -0.3307496 -0.3183324
Moved 2704.993 215.5 260 -0.3344907 -0.3292181
Moved 2705.023 213.7187 258.7188 -0.338614 -0.3325135
Moved 2705.054 209.6857 254.6857 -0.3479498 -0.3428867
Moved 2705.085 201.9086 250.9391 -0.3659523 -0.3525229
Moved 2705.116 191.729 249 -0.3895161 -0.3575103
Moved 2705.146 177.565 248 -0.4223031 -0.3600824
Moved 2705.177 162.3364 247 -0.4575547 -0.3626543
Moved 2705.208 148.2878 247 -0.4900745 -0.3626543
Moved 2705.239 133.2354 247 -0.524918 -0.3626543
Moved 2705.269 120.153 247 -0.5552014 -0.3626543
Moved 2705.3 107.2162 254 -0.5851477 -0.3446502
Moved 2705.331 99.05582 254 -0.6040375 -0.3446502
Ended 2705.362 96.13387 255.2887 -0.6108012 -0.3413357
Cancel 2705.423
Began 2705.73 330 205 -0.06944443 -0.470679
Stationary 2705.761 330 205 -0.06944443 -0.470679
Stationary 2705.792 330 205 -0.06944443 -0.470679
Stationary 2705.823 330 205 -0.06944443 -0.470679
Moved 2705.853 315.4475 215.3947 -0.1031308 -0.4439438
Moved 2705.884 288.2867 237.7771 -0.1660031 -0.3863758
Moved 2705.915 263.516 255.1577 -0.2233425 -0.3416726
Moved 2705.945 240.5 270 -0.2766204 -0.303498
Moved 2705.976 226.7755 281.9796 -0.3083901 -0.2726862
Moved 2706.007 210.4395 291.3363 -0.346205 -0.2486207
Moved 2706.037 197.0654 298.9673 -0.3771634 -0.2289937
Moved 2706.068 187.0663 304.4834 -0.4003093 -0.2148061
Moved 2706.099 177.9145 308.3618 -0.4214942 -0.2048308
Moved 2706.13 172.5496 311 -0.4339131 -0.1980453
