I want to hold your hand
Moved 2273.342 387.1443 425.9519 0.06283402 0.09761292
Moved 2273.372 379.9366 429.7089 0.04614969 0.107276
Moved 2273.403 373.2973 433.3513 0.03078083 0.1166442
Moved 2273.434 369.5532 436.2234 0.02211382 0.1240313
Moved 2273.465 367.9013 439.0987 0.01829008 0.1314266
Ended 2273.495 368 439 0.01851857 0.1311728
Accept 2273.587 0 I
Candidates 2273.587 13 want went range wake same stable grant walker teacher dealer frame take rant
Began 2273.987 486 282 0.2916667 -0.2726338
Stationary 2274.018 486 282 0.2916667 -0.2726338
Moved 2274.049 475.8633 303.1368 0.2682019 -0.2182697
Moved 2274.079 462.4776 338.4366 0.2372165 -0.1274778
Moved 2274.11 448.6802 371.9675 0.2052783 -0.04123577
Moved 2274.141 439.372 397.3413 0.1837315 0.02402592
Moved 2274.171 431.7784 416.8503 0.1661538 0.07420331
Moved 2274.202 426.1227 433.5705 0.1530619 0.1172079
Moved 2274.233 422.2067 446.1733 0.1439969 0.1496227
Moved 2274.264 419.3364 455.3271 0.1373528 0.1731665
Moved 2274.294 417.4592 461.5408 0.1330074 0.1891481
Moved 2274.325 417 464.0776 0.1319444 0.1956726
Moved 2274.356 417 466.5 0.1319444 0.2019032
Moved 2274.386 417 467 0.1319444 0.2031892
Moved 2274.417 431.5 467 0.1655093 0.2031892
Moved 2274.448 459.1436 456.0708 0.229499 0.1750791
Moved 2274.479 486.5869 448.7485 0.2930253 0.156246
Moved 2274.51 501.8372 445.0326 0.3283267 0.1466887
Moved 2274.54 517.7441 440.9303 0.3651483 0.1361375
Moved 2274.571 534.0687 436.1725 0.4029368 0.1239003
Moved 2274.602 544.8454 433.7182 0.4278829 0.1175878
Moved 2274.633 553.3212 432 0.4475027 0.1131687
Moved 2274.663 562.787 430 0.4694145 0.1080246
Moved 2274.694 576.8553 427.429 0.5019798 0.1014119
Moved 2274.725 588.7764 425.5559 0.5295749 0.09659437
Moved 2274.755 597.8907 425 0.5506729 0.09516452
Moved 2274.786 605.6544 424 0.5686443 0.09259254
Moved 2274.817 613.7916 424 0.5874804 0.09259254
Ended 2274.848 619.5464 424 0.600802 0.09259254
Accept 2274.94 0 want
Candidates 2274.94 13 to too rio trip ri top rep trio grip rip hero rp eu
Began 2275.954 421 308 0.1412037 -0.2057614
Stationary 2275.985 421 308 0.1412037 -0.2057614
Stationary 2276.016 421 308 0.1412037 -0.2057614
Stationary 2276.046 421 308 0.1412037 -0.2057614
Moved 2276.077 442.9363 318.4104 0.1919822 -0.1789856
Moved 2276.108 472.7015 326.7104 0.2608831 -0.1576378
Moved 2276.138 498.0128 337.7834 0.319474 -0.1291579
Moved 2276.169 506.87 344.9025 0.339977 -0.1108474
Moved 2276.2 513.8423 351.6845 0.3561164 -0.09340411
Moved 2276.231 517.7132 355.4264 0.3650769 -0.08377985
Moved 2276.261 519 358.5 0.3680556 -0.07587456
Moved 2276.292 522.1534 366.4601 0.3753551 -0.0554011
Moved 2276.323 523 382.1895 0.3773148 -0.01494474
Moved 2276.354 524.9106 394.7319 0.3817376 0.01731461
Moved 2276.384 527.3349 403.0048 0.3873493 0.03859245
Moved 2276.415 531.6452 411.9678 0.3973268 0.06164562
Moved 2276.446 536.3879 418.3879 0.4083054 0.07815824
Moved 2276.477 544.1801 424.1201 0.4263428 0.09290133
Moved 2276.507 554.2673 431.1336 0.4496928 0.1109403
Moved 2276.538 561.8853 436.4426 0.4673269 0.1245952
Moved 2276.569 571.9383 443.6255 0.4905979 0.1430696
Moved 2276.599 582.5969 449.7985 0.5152705 0.1589466
Moved 2276.63 592.2104 455.4736 0.5375242 0.1735432
Moved 2276.661 600.223 457.6115 0.5560718 0.1790419
Moved 2276.692 605.9724 458 0.5693805 0.180041
Moved 2276.722 611.0244 458 0.5810751 0.180041
Moved 2276.753 617.6475 439.705 0.5964063 0.1329859
Moved 2276.784 622.7624 414.6633 0.6082462 0.06857833
Moved 2276.815 625.5 389.5 0.6145833 0.003857946
Moved 2276.845 625 360.908 0.613426 -0.06968118
Moved 2276.876 616.4341 324.939 0.5935976 -0.1621939
Moved 2276.907 609.153 292.5607 0.5767429 -0.2454714
Moved 2276.938 603.2627 273.788 0.5631081 -0.2937551
Moved 2276.968 595.2648 258.5296 0.5445945 -0.3330001
Moved 2276.999 575.5873 245.0582 0.4990447 -0.3676488
Moved 2277.03 548.8743 238.8875 0.4372089 -0.38352
Moved 2277.061 516.5307 239 0.3623396 -0.3832304
Moved 2277.091 481.0936 252.9688 0.2803092 -0.3473026
Moved 2277.122 446.5139 268.243 0.2002636 -0.3080169
Moved 2277.153 413.7858 288.5768 0.1245043 -0.2557181
Moved 2277.183 382.8028 307.9985 0.05278418 -0.2057653
Moved 2277.214 360.6619 320.6691 0.001532137 -0.1731763
Moved 2277.245 342.2947 329.6232 -0.04098455 -0.1501462
Moved 2277.276 328.642 335.1432 -0.07258803 -0.1359486
Moved 2277.306 315.2673 339.9332 -0.1035479 -0.1236288
Moved 2277.337 305.7631 343.6185 -0.1255484 -0.11415
Moved 2277.368 295 346.5 -0.150463 -0.1067387
Moved 2277.399 290.5056 348.2472 -0.1608666 -0.1022449
Moved 2277.429 287.8743 349.1257 -0.1669576 -0.09998549
Moved 2277.46 286 350.0036 -0.1712963 -0.09772751
Moved 2277.491 285 350 -0.1736111 -0.09773669
Ended 2277.521 285 350 -0.1736111 -0.09773669
Accept 2277.614 0 to
Candidates 2277.614 13 holds hold home pools hills pills old one polls gold looks kills pma
Began 2278.659 434 323 0.1712963 -0.1671811
Stationary 2278.689 434 323 0.1712963 -0.1671811
Stationary 2278.72 434 323 0.1712963 -0.1671811
Moved 2278.751 411.8792 354.7691 0.1200907 -0.08547048
Moved 2278.782 394.3715 377.2856 0.07956365 -0.0275575
Moved 2278.813 379.7218 397.4912 0.04565239 0.02441151
Moved 2278.843 367.7081 414.2919 0.01784285 0.0676232
Moved 2278.874 359.5766 426.8467 -0.0009799997 0.09991438
Moved 2278.905 350.5111 439.9852 -0.02196511 0.1337068
Moved 2278.935 342.2661 451.1008 -0.04105061 0.1622961
Moved 2278.966 336.5018 459.7473 -0.05439391 0.184535
Moved 2278.997 331.4569 465.543 -0.0660719 0.1994419
Moved 2279.028 326.7363 471.2637 -0.07699922 0.2141554
Moved 2279.058 322.9899 477.5151 -0.08567154 0.2302344
Moved 2279.089 319.6232 483.7536 -0.0934648 0.2462797
Moved 2279.12 317.0528 488.9472 -0.09941488 0.2596378
Moved 2279.15 315 495.6523 -0.1041667 0.2768833
Moved 2279.181 313.3021 500.3958 -0.108097 0.2890838
Moved 2279.212 311.8224 505.3552 -0.1115222 0.3018393
Moved 2279.243 310.8788 512.2425 -0.1137066 0.3195537
Moved 2279.273 310 516.9899 -0.1157407 0.331764
Moved 2279.304 310 520.8601 -0.1157407 0.3417183
Moved 2279.335 309 523.3631 -0.1180555 0.3481561
Moved 2279.366 309 527 -0.1180555 0.3575102
Moved 2279.396 308 529.1118 -0.1203704 0.3629417
Moved 2279.427 308 531.5 -0.1203704 0.3690843
Moved 2279.458 308 533.5359 -0.1203704 0.3743206
Moved 2279.489 308 535.5 -0.1203704 0.3793723
Moved 2279.519 308 537.5 -0.1203704 0.3845164
Moved 2279.55 308 539.7956 -0.1203704 0.3904207
Moved 2279.581 308 542.6722 -0.1203704 0.3978193
Moved 2279.612 308 544.5 -0.1203704 0.4025204
Moved 2279.642 308 545 -0.1203704 0.4038065
Stationary 2279.673 308 545 -0.1203704 0.4038065
Ended 2279.704 308 545 -0.1203704 0.4038065
Accept 2279.796 1 hold
Began 2280.165 423 329 0.1458333 -0.151749
Stationary 2280.196 423 329 0.1458333 -0.151749
Stationary 2280.226 423 329 0.1458333 -0.151749
Moved 2280.257 423 355 0.1458333 -0.08487654
Moved 2280.288 409.9331 378.3011 0.1155858 -0.02494561
Moved 2280.318 404.1606 399.4379 0.1022237 0.0294183
Moved 2280.349 401.2159 413.9203 0.09540728 0.06666733
Moved 2280.38 399.3509 430.2457 0.09109 0.1086567
Moved 2280.411 399 442.8599 0.09027779 0.1411004
Moved 2280.441 399 455.1563 0.09027779 0.1727269
Moved 2280.472 399 463.7126 0.09027779 0.1947341
Moved 2280.503 411 470.5 0.1180555 0.2121912
Moved 2280.534 413.6241 475.3121 0.1241298 0.224568
Moved 2280.564 421.5708 481.3805 0.1425249 0.2401761
Moved 2280.595 433.2355 488.1177 0.1695267 0.2575045
Moved 2280.626 442.7361 492.5787 0.1915188 0.268978
Moved 2280.656 451.3559 496.452 0.2114719 0.2789401
Moved 2280.687 462.3235 499.3309 0.2368598 0.2863447
Moved 2280.718 476.0164 501.2033 0.2685566 0.2911607
Moved 2280.749 489.8721 502.7744 0.3006298 0.2952016
Moved 2280.78 513.1061 503 0.3544122 0.2957818
Moved 2280.81 537.6404 503 0.4112046 0.2957818
Moved 2280.841 555.3326 503 0.4521587 0.2957818
Moved 2280.872 572.5584 495.0631 0.4920334 0.2753679
Moved 2280.902 589.0709 490.3716 0.5302567 0.2633014
Moved 2280.933 599.7557 488.3111 0.5549899 0.2580017
Moved 2280.964 607.5936 484.8021 0.5731332 0.2489766
Moved 2280.995 612.0751 481.9249 0.5835071 0.2415764
Moved 2281.025 614.9332 480 0.5901231 0.2366254
Moved 2281.056 615 479 0.5902778 0.2340534
Moved 2281.087 602.7434 474.6382 0.561906 0.2228347
Moved 2281.117 581.9005 469.7667 0.5136586 0.2103053
Moved 2281.148 558.0468 468 0.4584417 0.2057612
Moved 2281.179 533.2668 468 0.4010807 0.2057612
Moved 2281.21 505.5 468 0.3368056 0.2057612
Moved 2281.24 484.3471 478.379 0.2878405 0.2324561
Moved 2281.271 464.5379 483.2437 0.2419858 0.2449683
Moved 2281.302 445.4394 489.4602 0.1977764 0.2609573
Moved 2281.333 431.2354 493.6912 0.1648967 0.2718394
Moved 2281.364 415.6317 499.1227 0.1287771 0.2858094
Moved 2281.394 401.6298 503.1481 0.0963653 0.2961626
Moved 2281.425 388.1003 505 0.06504694 0.3009258
Moved 2281.456 375.4515 507 0.03576736 0.3060699
Moved 2281.486 363.1147 508 0.007209878 0.3086419
Moved 2281.517 354.0848 508 -0.01369258 0.3086419
Moved 2281.548 347.796 508 -0.02825002 0.3086419
Moved 2281.579 345 508 -0.03472224 0.3086419
Ended 2281.609 345 508 -0.03472224 0.3086419
Candidates 2281.732 13 your type tour report for route it grow rope out row root our
Began 2282.408 416 423 0.1296297 0.09002049
Stationary 2282.439 416 423 0.1296297 0.09002049
Stationary 2282.47 416 423 0.1296297 0.09002049
Stationary 2282.5 416 423 0.1296297 0.09002049
Stationary 2282.531 416 423 0.1296297 0.09002049
Stationary 2282.562 416 423 0.1296297 0.09002049
Stationary 2282.593 416 423 0.1296297 0.09002049
Moved 2282.624 435.6708 423 0.175164 0.09002049
Moved 2282.654 450.4002 423 0.2092598 0.09002049
Moved 2282.685 466.1053 423 0.2456142 0.09002049
Moved 2282.716 477.581 423 0.2721782 0.09002049
Moved 2282.747 489.2828 423 0.2992658 0.09002049
Moved 2282.777 493.6351 430 0.3093404 0.1080246
Moved 2282.808 496.5 430 0.3159723 0.1080246
Moved 2282.839 496 431.3159 0.3148148 0.111409
Moved 2282.869 483.7105 433.8816 0.286367 0.1180082
Moved 2282.9 452.9748 438.7521 0.2152193 0.1305351
Moved 2282.931 420 441.5 0.1388889 0.1376028
Moved 2282.962 379.5647 445.174 0.0452887 0.1470523
Moved 2282.992 342.3852 447 -0.04077504 0.1517489
Moved 2283.023 311.9394 448 -0.1112515 0.1543209
Moved 2283.054 289.0451 450.3283 -0.1642475 0.1603093
Moved 2283.084 259.1605 450 -0.2334247 0.1594649
Moved 2283.115 237.6254 450 -0.2832745 0.1594649
Moved 2283.146 224.7785 450 -0.3130128 0.1594649
Moved 2283.177 217.1188 443 -0.3307435 0.1414608
Moved 2283.208 212.5013 440.5013 -0.3414321 0.1350341
Moved 2283.238 209.6309 440 -0.3480765 0.1337448
Stationary 2283.269 210 440 -0.3472222 0.1337448
Stationary 2283.3 210 440 -0.3472222 0.1337448
Moved 2283.331 256.8349 440 -0.238808 0.1337448
Moved 2283.361 310.7184 436.8563 -0.1140777 0.1256591
Moved 2283.392 363.5881 425.853 0.008305808 0.09735837
Moved 2283.423 415.5218 401.7884 0.1285226 0.03546397
Moved 2283.453 460.7923 378.6038 0.2333155 -0.02416713
Moved 2283.484 494 358 0.3101851 -0.07716057
Moved 2283.515 527.0021 337.7259 0.386579 -0.1293058
Moved 2283.546 543.3135 325.7491 0.4243369 -0.1601103
Moved 2283.576 555.7152 312.4272 0.4530445 -0.1943746
Moved 2283.607 561.6749 303.6501 0.4668401 -0.2169493
Moved 2283.638 564.3192 291.4039 0.4729612 -0.2484468
Moved 2283.668 564 278.0692 0.4722223 -0.282744
Moved 2283.699 552.7702 261.7128 0.4462273 -0.3248129
Moved 2283.73 533.364 245.8689 0.4013054 -0.3655635
Moved 2283.761 505.5 236.5 0.3368056 -0.3896605
Moved 2283.792 470.5137 237 0.2558188 -0.3883744
Moved 2283.822 439.5813 252.7675 0.1842159 -0.3478204
Moved 2283.853 385.3289 286.0034 0.0586316 -0.2623371
Moved 2283.884 373.9948 296.338 0.03239523 -0.2357562
Moved 2283.914 352.8148 316.247 -0.01663253 -0.1845499
Moved 2283.945 337.8074 334.2696 -0.05137171 -0.1381955
Moved 2283.976 327.2581 348.5698 -0.07579133 -0.1014153
Moved 2284.007 318.4335 363.9163 -0.09621884 -0.06194369
Moved 2284.037 313 378 -0.1087963 -0.02572024
Moved 2284.068 309.7919 391.0404 -0.1162224 0.007819972
Moved 2284.099 304.8237 403.3527 -0.127723 0.03948725
Moved 2284.129 302.0482 413.8553 -0.1341477 0.06650034
Moved 2284.16 298.2972 422.4056 -0.1428306 0.08849175
Moved 2284.191 295.6494 435.4023 -0.1489596 0.1219194
Moved 2284.222 291.7787 442.4426 -0.1579196 0.1400271
Moved 2284.252 290 448.1046 -0.162037 0.1545901
Ended 2284.283 290 448.1046 -0.162037 0.1545901
Accept 2284.437 0 your
Candidates 2284.437 13 hands hand seems hamas send arms gamma dreams adams kansas drama anna france
Began 2285.328 394 424 0.07870366 0.09259254
Stationary 2285.359 394 424 0.07870366 0.09259254
Stationary 2285.39 394 424 0.07870366 0.09259254
Moved 2285.42 382.5 444.5 0.05208333 0.1453189
Moved 2285.451 371.0915 467.1199 0.0256747 0.2034975
Moved 2285.482 361.4756 489.2236 0.003415744 0.2603488
Moved 2285.513 354.8859 506.3424 -0.01183828 0.3043785
Moved 2285.543 349.8922 516.2156 -0.0233977 0.3297726
Moved 2285.574 344.1591 527.6818 -0.03666878 0.3592638
Moved 2285.605 339.4089 540.1821 -0.04766449 0.3914149
Moved 2285.635 335.6629 551.6741 -0.05633583 0.4209724
Moved 2285.666 333.2744 559.1767 -0.0618648 0.4402692
Moved 2285.697 331.407 566.186 -0.06618753 0.4582973
Moved 2285.728 329.5489 571.9022 -0.07048859 0.4729993
Moved 2285.759 329 577.9593 -0.07175927 0.4885783
Moved 2285.789 328 585.5389 -0.07407407 0.5080732
Moved 2285.82 327 592.1581 -0.07638887 0.5250978
Moved 2285.851 326 599.1953 -0.07870371 0.5431976
Moved 2285.881 325 604.1649 -0.08101851 0.5559794
Moved 2285.912 325 610.0739 -0.08101851 0.5711777
Moved 2285.943 325 614.9092 -0.08101851 0.5836141
Moved 2285.974 325 618.5 -0.08101851 0.5928496
Moved 2286.004 325 621.3173 -0.08101851 0.6000959
Moved 2286.035 325 625.1894 -0.08101851 0.610055
Moved 2286.066 325 628.0616 -0.08101851 0.6174424
Moved 2286.096 325 630.4131 -0.08101851 0.6234903
Moved 2286.127 325 632.4352 -0.08101851 0.6286913
Moved 2286.158 325 635.3032 -0.08101851 0.6360677
Moved 2286.189 325 637.5 -0.08101851 0.641718
Moved 2286.219 325 640 -0.08101851 0.6481481
Moved 2286.25 325 641.5997 -0.08101851 0.6522623
Moved 2286.281 325 644.4743 -0.08101851 0.6596561
Moved 2286.312 325 645.5 -0.08101851 0.6622942
Moved 2286.343 325 646.8649 -0.08101851 0.6658045
Ended 2286.373 325 647 -0.08101851 0.6661521
Expand 2286.465
Accept 2286.558 1 hand
Began 2286.65 186 434 -0.4027778 0.1183127
Moved 2286.681 198.9771 434 -0.3727383 0.1183127
Moved 2286.711 249.3168 434 -0.2562112 0.1183127
Moved 2286.742 322.2377 434 -0.08741275 0.1183127
Moved 2286.773 395.9677 434 0.08325865 0.1183127
Moved 2286.803 475.7224 434 0.267876 0.1183127
Moved 2286.834 565 423 0.474537 0.09002049
Moved 2286.865 595.2662 418.9734 0.5445976 0.07966398
Moved 2286.896 620.169 410.277 0.6022431 0.05729671
Moved 2286.927 638.4206 402.7897 0.6444921 0.03803936
Moved 2286.957 662.3354 394.7613 0.6998504 0.01739007
Ended 2286.988 665 394 0.7060185 0.01543206
PhraseEnd 2287.08
