taking the train is usually faster
Moved 186.7898 486.1974 399.6052 0.2921235 0.02984875
Moved 186.8206 490.4698 391.0604 0.3020135 0.007871266
Moved 186.8513 492 386.3297 0.3055556 -0.004296205
Moved 186.882 493 383.0968 0.3078704 -0.01261111
Moved 186.9127 494 379.2339 0.3101851 -0.02254666
Moved 186.9435 494 376.3611 0.3101851 -0.02993556
Moved 186.9741 494 374.931 0.3101851 -0.0336136
Moved 187.0049 494 374 0.3101851 -0.03600823
Moved 187.0356 469.9454 381.1597 0.2545032 -0.01759345
Moved 187.0663 426.1212 410.2525 0.1530585 0.05723372
Moved 187.097 401.4039 427.8965 0.09584248 0.1026145
Moved 187.1278 382 445 0.05092591 0.1466049
Moved 187.1585 374.9772 453.0284 0.03466954 0.1672542
Moved 187.1893 365.3566 462.7623 0.01239955 0.1922897
Moved 187.2199 360.5847 467.4153 0.001353423 0.2042575
Moved 187.2507 356.7222 470.2778 -0.007587573 0.2116198
Moved 187.2814 353.8492 471 -0.01423801 0.2134772
Moved 187.3121 351.2468 473 -0.02026205 0.2186213
Moved 187.3428 348.4595 473.5405 -0.02671405 0.2200114
Moved 187.3736 343.5927 475.4073 -0.03797998 0.224813
Moved 187.4043 339.7275 477.2725 -0.04692708 0.2296101
Moved 187.435 338.5 477 -0.04976853 0.2289094
Moved 187.4657 337 478.7125 -0.05324075 0.2333141
Moved 187.4964 336.4149 479.5851 -0.05459512 0.2355582
Moved 187.5272 336 480 -0.05555556 0.2366254
Moved 187.5579 336 481 -0.05555556 0.2391974
Stationary 187.5886 336 481 -0.05555556 0.2391974
Ended 187.6194 336 483.3159 -0.05555556 0.2451541
Accept 187.773 0 taking
Candidates 187.773 13 the there this further time rights they right huge tiger threw title trigger
Began 188.8176 434 325 0.1712963 -0.1620371
Stationary 188.8483 434 325 0.1712963 -0.1620371
Stationary 188.879 434 325 0.1712963 -0.1620371
Moved 188.9097 434 338.6876 0.1712963 -0.1268325
Moved 188.9404 428.4671 359.8413 0.1584885 -0.07242469
Moved 188.9712 424.8658 367.6712 0.1501523 -0.05228607
Moved 189.0019 422 385.0074 0.1435185 -0.007697054
Moved 189.0326 419.4422 399.789 0.1375977 0.03032142
Moved 189.0633 418 414.6325 0.1342593 0.06849913
Moved 189.0941 414.7143 430.4283 0.1266535 0.1091264
Moved 189.1248 411.8426 440.3148 0.120006 0.1345545
Moved 189.1556 411 445.6742 0.1180555 0.1483389
Moved 189.1862 410 449.5457 0.1157407 0.1582964
Moved 189.217 408.5805 452.4194 0.112455 0.1656878
Moved 189.2477 408.0118 454.9882 0.1111385 0.1722946
Moved 189.2784 407.1445 456.8555 0.1091307 0.1770975
Moved 189.3091 406.2754 458 0.107119 0.180041
Moved 189.3399 405.4089 459 0.1051131 0.1826131
Moved 189.3706 403.9457 460.0543 0.1017262 0.1853248
Moved 189.4013 403 460 0.09953707 0.1851851
Moved 189.432 400.1288 461 0.09289066 0.1877571
Moved 189.4627 396.5 461 0.08449078 0.1877571
Moved 189.4935 383.552 461 0.05451848 0.1877571
Moved 189.5242 365.3596 448.6798 0.01240661 0.1560694
Moved 189.5549 351.0747 443.0249 -0.02066041 0.1415249
Moved 189.5857 344.958 439.479 -0.03481949 0.1324047
Moved 189.6164 340.5867 437.5867 -0.04493827 0.1275376
Moved 189.6471 331.9218 431.1913 -0.06499594 0.1110886
Moved 189.6778 322.4503 418.3129 -0.08692056 0.07796523
Moved 189.7085 314.0331 403.7217 -0.106405 0.0404365
Moved 189.7393 306.4272 388.3786 -0.1240112 0.0009737289
Moved 189.77 296.4093 365.4208 -0.1472008 -0.05807405
Moved 189.8007 285.0875 347.1531 -0.1734085 -0.1050589
Moved 189.8314 272.8393 327.3429 -0.2017608 -0.1560111
Moved 189.8621 262.9047 310.5079 -0.2247576 -0.199311
Moved 189.8928 255.8547 299.7094 -0.241077 -0.2270849
Moved 189.9236 252.8961 294.8961 -0.2479257 -0.2394647
Moved 189.9543 251.5 292.5 -0.2511574 -0.2456276
Moved 189.9851 259.6221 292 -0.2323562 -0.2469136
Moved 190.0157 292.5 314 -0.15625 -0.1903292
Moved 190.0465 347.8245 352.2164 -0.02818396 -0.09203617
Moved 190.0772 405.7701 388.1801 0.1059493 0.0004630618
Moved 190.108 449.4805 411.7576 0.2071307 0.06110482
Moved 190.1387 481.8552 428.2408 0.2820723 0.1035001
Moved 190.1694 518.8708 449.9354 0.3677565 0.1592989
Moved 190.2001 541.7032 465.2166 0.4206094 0.1986023
Moved 190.2309 558.5768 472.3461 0.4596686 0.2169395
Moved 190.2615 572.1288 479.2515 0.4910389 0.2347003
Moved 190.2923 583.9644 485.4911 0.5184361 0.2507486
Moved 190.323 590.7234 488 0.5340819 0.2572016
Moved 190.3537 593.9481 490 0.5415465 0.2623456
Moved 190.3845 596.806 491.806 0.548162 0.2669905
Moved 190.4152 598.5 492 0.5520834 0.2674896
Moved 190.4459 599 492 0.5532407 0.2674896
Moved 190.4767 599 469.0881 0.5532407 0.20856
Moved 190.5074 585.2244 440.7291 0.5213527 0.1356201
Moved 190.538 577.5378 414.7928 0.5035598 0.0689116
Moved 190.5688 570.5 386 0.4872685 -0.005144111
Moved 190.5995 557.2634 348.7903 0.4566283 -0.1008481
Moved 190.6302 538.605 300.9468 0.4134376 -0.2239024
Moved 190.661 525.2776 251.3187 0.3825871 -0.3515465
Moved 190.6917 520.6443 218.7312 0.3718618 -0.4353622
Moved 190.7224 521 184.5754 0.3726852 -0.5232114
Moved 190.7531 521 156.9225 0.3726852 -0.5943353
Moved 190.7839 521 139.6425 0.3726852 -0.6387798
Moved 190.8146 521 132.2439 0.3726852 -0.657809
Moved 190.8453 521 127.5493 0.3726852 -0.6698835
Moved 190.8761 528 122.6838 0.3888889 -0.6823975
Ended 190.9068 528 122 0.3888889 -0.6841564
Accept 190.9989 0 the
Candidates 190.9989 13 reason train rain tradition grain season freedom dragon weapon session region aim whom
Began 192.0128 497 143 0.3171296 -0.6301441
Stationary 192.0436 497 143 0.3171296 -0.6301441
Moved 192.0742 485.7903 157.9462 0.2911813 -0.5917022
Moved 192.105 464.1925 207.0187 0.2411864 -0.465487
Moved 192.1357 445.1886 260.6503 0.1971958 -0.3275457
Moved 192.1664 425.4937 305.5146 0.1516059 -0.2121538
Moved 192.1971 408.8552 342.5474 0.1130908 -0.1169048
Moved 192.2279 395 385.5 0.08101851 -0.006430119
Moved 192.2586 382.0172 415.9553 0.05096575 0.07190135
Moved 192.2894 370.4893 444.0215 0.02428065 0.1440881
Moved 192.3201 360.786 465.9039 0.001819531 0.2003699
Moved 192.3508 351.1567 487.6866 -0.02047067 0.2563956
Moved 192.3815 340.5478 505.7536 -0.04502818 0.3028641
Moved 192.4122 331.9454 516.0546 -0.06494125 0.3293585
Moved 192.4429 327.1079 522.7842 -0.07613908 0.3466671
Moved 192.4737 324.5888 525.4113 -0.08197044 0.3534239
Moved 192.5044 321.7175 527 -0.08861696 0.3575102
Moved 192.5351 319.8597 530.1403 -0.09291729 0.365587
Moved 192.5658 319.2251 530.7749 -0.09438643 0.3672194
Moved 192.5965 318.4235 532 -0.09624198 0.3703703
Stationary 192.6273 318 532 -0.09722222 0.3703703
Expand 192.6273
Moved 192.658 318 533 -0.09722222 0.3729423
Moved 192.6887 324.863 524.4213 -0.08133571 0.3508777
Moved 192.7195 337.9304 500.4067 -0.05108714 0.2891118
Moved 192.7502 353.0239 470.3475 -0.01614844 0.2117991
Moved 192.7809 367.3986 448.1217 0.0171264 0.154634
Moved 192.8116 386.775 423.2813 0.06197919 0.09074391
Moved 192.8423 401.4098 406.5901 0.09585609 0.04781417
Moved 192.8731 407.4421 400.279 0.1098197 0.03158173
Moved 192.9037 411.2007 396.7993 0.1185201 0.02263191
Moved 192.9345 414.1373 395 0.1253178 0.01800408
Moved 192.9652 419.994 391.004 0.1388749 0.007726332
Moved 192.996 428.7465 388.1267 0.1591355 0.0003258191
Moved 193.0267 433.3879 385.6121 0.1698795 -0.006141898
Moved 193.0574 437.4846 385 0.1793624 -0.007716127
Moved 193.0881 439.1232 384 0.1831554 -0.01028807
Moved 193.1188 440.5 382.5 0.1863426 -0.01414617
Moved 193.1496 441.5559 383 0.1887868 -0.01286016
Moved 193.1803 443.4178 382 0.1930967 -0.01543218
Moved 193.2109 444.1426 382 0.1947746 -0.01543218
Moved 193.2417 444 380.5 0.1944444 -0.0192902
Moved 193.2724 445 381 0.1967593 -0.01800419
Moved 193.3032 446.283 381 0.1997291 -0.01800419
Moved 193.3339 446 379.6276 0.199074 -0.02153397
Stationary 193.3646 446 379.6276 0.199074 -0.02153397
Ended 193.3954 447 380 0.2013889 -0.02057613
Accept 193.4568 1 train
Began 194.2864 453 330 0.2152778 -0.149177
Stationary 194.3171 453 330 0.2152778 -0.149177
Stationary 194.3478 453 330 0.2152778 -0.149177
Moved 194.3785 453 339.7144 0.2152778 -0.1241915
Moved 194.4093 468.7375 356.0148 0.2517071 -0.08226661
Moved 194.44 478.4522 377.614 0.274195 -0.02671293
Moved 194.4707 489.8668 398.3868 0.3006175 0.02671508
Moved 194.5014 498.2935 411.8226 0.3201239 0.061272
Moved 194.5321 510.739 426.7391 0.348933 0.09963749
Moved 194.5629 524.0587 442.4704 0.3797654 0.1400987
Moved 194.5936 535.1625 456.4531 0.4054688 0.1760625
Moved 194.6243 541.7109 464.7109 0.4206272 0.1973017
Moved 194.655 546.446 470.446 0.4315878 0.2120523
Moved 194.6858 550.5929 475.5929 0.4411872 0.2252902
Moved 194.7165 553.4687 478.4687 0.4478441 0.2326869
Moved 194.7472 554.5 480.5 0.4502314 0.2379114
Moved 194.778 555 481.863 0.4513889 0.2414171
Moved 194.8086 555 482.5 0.4513889 0.2430555
Moved 194.8394 555 482 0.4513889 0.2417695
Moved 194.8701 527.047 451.9279 0.3866828 0.1644236
Moved 194.9008 501.2274 422.3127 0.3269154 0.08825282
Moved 194.9315 472.5779 392.4344 0.260597 0.01140543
Moved 194.9623 441.8726 362.8726 0.1895198 -0.06462827
Moved 194.993 413.6116 342.1423 0.1241008 -0.1179467
Moved 195.0237 392.9814 330.418 0.0763458 -0.148102
Moved 195.0545 377.536 320.768 0.04059255 -0.1729219
Moved 195.0852 363.3306 312.3984 0.007709762 -0.1944487
Moved 195.1159 350.3925 305.1963 -0.02223949 -0.2129725
Moved 195.1466 343.4579 299.7289 -0.03829201 -0.2270347
Moved 195.1773 340.1563 297.1563 -0.04593452 -0.2336516
Moved 195.208 337.2867 296 -0.05257711 -0.2366256
Moved 195.2388 335.5 295 -0.05671298 -0.2391976
Ended 195.2695 335.5 295 -0.05671298 -0.2391976
Candidates 195.4231 13 is id if us his good of goods god usa its foods food
Began 196.3141 462 325 0.2361111 -0.1620371
Stationary 196.3448 462 325 0.2361111 -0.1620371
Stationary 196.3756 462 325 0.2361111 -0.1620371
Stationary 196.4063 462 325 0.2361111 -0.1620371
Moved 196.437 462 341.2874 0.2361111 -0.1201458
Moved 196.4678 471.7432 358.4865 0.2586649 -0.07590941
Moved 196.4985 482.8936 379.0084 0.2844759 -0.02312656
Moved 196.5292 496.4718 399.9624 0.3159069 0.03076738
Moved 196.5599 510.7099 421.0648 0.3488654 0.08504321
Moved 196.5907 521.1859 437.2478 0.3731155 0.1266661
Moved 196.6214 530.7054 452.4846 0.3951515 0.1658553
Moved 196.6521 538.2955 463.1592 0.4127211 0.1933108
Moved 196.6828 542.605 469.9076 0.4226969 0.2106676
Moved 196.7135 545 478.533 0.4282407 0.2328522
Moved 196.7442 547.8016 484.6032 0.4347259 0.2484649
Moved 196.775 548 491.2289 0.4351853 0.2655064
Moved 196.8057 548 496.9615 0.4351853 0.2802506
Moved 196.8365 548 501.3571 0.4351853 0.2915561
Moved 196.8671 548 503.8924 0.4351853 0.2980771
Moved 196.8978 540.2341 506.7659 0.4172086 0.3054677
Moved 196.9286 536.3665 508.6335 0.4082557 0.3102714
Moved 196.9593 533.5025 510.4975 0.4016262 0.3150655
Moved 196.99 532 511.0097 0.3981481 0.3163829
Moved 197.0208 530.5616 511 0.3948185 0.3163579
Moved 197.0515 528.2515 512 0.389471 0.31893
Moved 197.0822 528 512 0.3888889 0.31893
Moved 197.1129 527 513.0811 0.3865741 0.3217106
Moved 197.1437 525.5 513 0.3831019 0.321502
Stationary 197.1744 525.5 513 0.3831019 0.321502
Moved 197.2051 525 513 0.3819444 0.321502
Moved 197.2358 524 514 0.3796296 0.324074
Stationary 197.2666 524 514 0.3796296 0.324074
Moved 197.2973 523 514 0.3773148 0.324074
Stationary 197.328 523 514 0.3773148 0.324074
Stationary 197.3587 523 514 0.3773148 0.324074
Moved 197.3895 522 514 0.375 0.324074
Stationary 197.4202 522 514 0.375 0.324074
Moved 197.4509 522 514.7556 0.375 0.3260173
Moved 197.4816 520.8077 515 0.3722399 0.326646
Stationary 197.5123 520.8077 515 0.3722399 0.326646
Stationary 197.543 520.8077 515 0.3722399 0.326646
Stationary 197.5738 520.8077 515 0.3722399 0.326646
Moved 197.6045 519.9412 515 0.3702344 0.326646
Stationary 197.6353 520 515 0.3703704 0.326646
Stationary 197.666 520 515 0.3703704 0.326646
Stationary 197.6967 520 515 0.3703704 0.326646
Moved 197.7274 519 515 0.3680556 0.326646
Moved 197.7581 517.8277 515 0.3653419 0.326646
Moved 197.7889 501.1673 496.1673 0.3267761 0.278208
Moved 197.8196 483.0038 475.8378 0.2847311 0.2259201
Moved 197.8503 466.193 456.3918 0.2458172 0.1759048
Moved 197.881 448.3896 436.7878 0.2046056 0.1254831
Moved 197.9118 431.2051 415.7393 0.1648267 0.07134594
Moved 197.9425 416.2398 400.5919 0.1301847 0.03238638
Moved 197.9732 398.956 382.0754 0.09017586 -0.01523815
Moved 198.0039 380.259 361.5109 0.04689594 -0.06813057
Moved 198.0347 365.8698 347.4958 0.01358757 -0.1041774
Moved 198.0654 352 337.5 -0.01851852 -0.1298869
Moved 198.0961 342.038 329.0285 -0.04157866 -0.1516757
Moved 198.1268 329.4016 317.5355 -0.07082969 -0.1812359
Moved 198.1575 318.1244 306.8433 -0.09693433 -0.2087364
Moved 198.1883 311.5901 300.5901 -0.1120599 -0.2248198
Moved 198.2191 303.7102 293.7101 -0.1303005 -0.2425151
Moved 198.2497 298.9757 289.9879 -0.1412599 -0.2520888
Moved 198.2805 296.5 287.5 -0.1469907 -0.2584877
Moved 198.3112 295.6838 286.6838 -0.1488801 -0.2605871
Moved 198.3419 295 287 -0.150463 -0.2597736
Moved 198.3727 314.3068 307.3068 -0.1057714 -0.2075444
Moved 198.4034 358.1403 344.2124 -0.004304896 -0.1126224
Moved 198.4341 420.2413 382.298 0.1394473 -0.01466571
Moved 198.4648 455.1316 406.2656 0.220212 0.04697929
Moved 198.4955 480.9195 422.9464 0.2799062 0.08988251
Moved 198.5263 503.6588 435.1953 0.3325434 0.1213868
Moved 198.557 524.4326 447.2163 0.3806311 0.1523052
Moved 198.5877 541.0784 457.2313 0.4191629 0.178064
Moved 198.6185 553.9551 464.4663 0.4489701 0.1966725
Moved 198.6492 560.9776 466.9926 0.465226 0.2031701
Moved 198.6799 566.7297 469.8649 0.478541 0.2105577
Moved 198.7106 569.5 471.5 0.4849537 0.2147633
Moved 198.7413 570 472.2138 0.4861112 0.2165992
Moved 198.7721 556.2393 472 0.4542575 0.2160493
Moved 198.8028 497.2949 450.7062 0.3178124 0.1612815
Moved 198.8335 452.8385 431.8652 0.214904 0.1128218
Moved 198.8642 407.1661 410.9846 0.1091809 0.05911674
Moved 198.895 371.3194 393.3013 0.0262023 0.01363495
Moved 198.9257 340.2913 377.068 -0.04562194 -0.02811738
Moved 198.9564 316.5191 365.868 -0.1006503 -0.05692384
Moved 198.9871 291.8242 351.0173 -0.1578144 -0.09512026
Moved 199.0179 277.0667 341.55 -0.1919752 -0.11947
Moved 199.0486 266.95 334.3 -0.2153934 -0.1381172
Moved 199.0793 264 332.1188 -0.2222222 -0.1437276
Moved 199.11 264 330.2497 -0.2222222 -0.1485347
Moved 199.1408 289.4846 327.3763 -0.16323 -0.1559252
Moved 199.1715 331.3571 327 -0.06630291 -0.1568931
Moved 199.2022 389.6377 327 0.06860574 -0.1568931
Moved 199.2329 443.3536 333.025 0.1929481 -0.1413966
Moved 199.2637 486.6263 337.7266 0.2931164 -0.129304
Moved 199.2944 523.9252 341.39 0.3794564 -0.1198818
Moved 199.3251 560.3431 349.5372 0.4637571 -0.09892695
Moved 199.3558 584.031 356.0078 0.5185903 -0.08228458
Moved 199.3866 602.3651 360.873 0.5610303 -0.0697712
Moved 199.4173 613.9548 363.391 0.5878584 -0.06329478
Moved 199.448 622.8013 366.2671 0.6083364 -0.0558974
Moved 199.4787 629.1288 368.1288 0.6229833 -0.05110917
Moved 199.5094 632.5 369.5 0.630787 -0.04758238
Moved 199.5402 633.0533 370.0533 0.632068 -0.04615917
Moved 199.5709 633 372.4349 0.6319444 -0.04003368
Moved 199.6016 595 396 0.5439815 0.02057605
Moved 199.6324 573.8851 411.7938 0.4951043 0.06119783
Moved 199.6631 538.327 431.7902 0.4127941 0.1126289
Moved 199.6938 511.4189 441.1453 0.3505066 0.1366904
Moved 199.7245 486.4553 449.3292 0.2927207 0.1577397
Moved 199.7552 457.5721 458.8284 0.2258615 0.1821716
Moved 199.7859 441.7296 463.8176 0.1891888 0.1950041
Moved 199.8167 432.6325 465.6837 0.1681309 0.1998037
Moved 199.8474 427.6525 466 0.1566029 0.2006171
Moved 199.8781 424.903 467 0.1502384 0.2031892
Moved 199.9089 423.5 467 0.1469907 0.2031892
Moved 199.9396 424 468 0.1481481 0.2057612
Ended 199.9703 424 468 0.1481481 0.2057612
Accept 200.0932 0 is
Candidates 200.0932 13 usually partially gradually actually precisely rapidly equally practically specialist obviously president personality restaurant
Began 202.0903 456 374 0.2222222 -0.03600823
Stationary 202.1211 456 374 0.2222222 -0.03600823
Stationary 202.1518 456 374 0.2222222 -0.03600823
Moved 202.1825 446.3206 374 0.1998163 -0.03600823
Moved 202.2132 430.191 374 0.1624791 -0.03600823
Moved 202.244 399.2426 366.1617 0.09083927 -0.05616859
Moved 202.2747 367.7562 361.4478 0.01795411 -0.06829289
Moved 202.3054 338.1873 355.2375 -0.05049223 -0.08426572
Moved 202.3361 316.2287 352.7469 -0.1013224 -0.09067143
Moved 202.3669 298.3797 348.876 -0.1426395 -0.1006278
Moved 202.3976 281.8474 343.9492 -0.1809088 -0.1132996
Moved 202.4283 278.0793 343 -0.1896313 -0.1157408
Moved 202.459 276.7324 343 -0.1927491 -0.1157408
Stationary 202.4898 277 343 -0.1921296 -0.1157408
Moved 202.5204 296.3748 343 -0.1472806 -0.1157408
Moved 202.5512 317.8282 343 -0.09761999 -0.1157408
Moved 202.5813 333.0762 343 -0.06232361 -0.1157408
Moved 202.6126 350.1877 350.1459 -0.02271379 -0.09736127
Moved 202.6434 374.2426 358.6754 0.03296912 -0.07542339
Moved 202.6741 394.012 372.2604 0.07873137 -0.04048249
Moved 202.7048 415 394.5 0.1273148 0.01671807
Moved 202.7355 428.8823 411.0587 0.1594497 0.05930739
Moved 202.7663 462.9634 447.4589 0.2383413 0.1529291
Moved 202.797 473.2982 459.2982 0.2622642 0.18338
Moved 202.8277 487.9994 483.6656 0.296295 0.2460534
Moved 202.8584 497.6507 503.9521 0.3186359 0.2982306
Moved 202.8891 500.1868 509.3737 0.3245066 0.3121749
Moved 202.9199 500 515.1269 0.324074 0.3269723
Moved 202.9506 495.4862 519.1284 0.3136255 0.3372644
Moved 202.9813 473.1447 523.4283 0.2619092 0.3483238
Moved 203.012 442.4858 525.2928 0.1909394 0.3531194
Moved 203.0428 418.0869 525 0.1344603 0.3523662
Moved 203.0735 393.6643 525 0.07792662 0.3523662
Moved 203.1042 371.4474 516.8619 0.02649854 0.3314348
Moved 203.1349 355.8181 511.1273 -0.00968024 0.3166852
Moved 203.1656 351.0864 510 -0.02063334 0.3137859
Moved 203.1964 349 509.171 -0.02546296 0.3116538
Stationary 203.2271 349 509 -0.02546296 0.3112139
Moved 203.2578 349 506.7209 -0.02546296 0.305352
Moved 203.2885 376.0351 503.8706 0.0371184 0.298021
Moved 203.3192 397.0071 500.9991 0.08566449 0.2906354
Moved 203.35 417.0621 499.134 0.1320882 0.2858383
Moved 203.3807 427.9145 498 0.1572094 0.2829217
Moved 203.4114 434.542 498 0.1725509 0.2829217
Moved 203.4422 439.1435 497 0.1832024 0.2803498
Moved 203.4729 442.0148 495.9852 0.189849 0.2777396
Ended 203.5036 445 496 0.1967593 0.2777777
Accept 203.6265 0 usually
Candidates 203.6265 13 after site sure due street assure faster air sue safety suite fair she
Began 205.0091 448 340 0.2037037 -0.1234569
Stationary 205.0398 448 340 0.2037037 -0.1234569
Moved 205.0705 448 351.389 0.2037037 -0.09416399
Moved 205.1012 448 376.0423 0.2037037 -0.03075548
