a good response to the question
Moved 2140.67 294.442 528.186 -0.1517547 0.3605605
Moved 2140.701 285.8268 529 -0.1716972 0.3626543
Moved 2140.732 277.6161 529 -0.1907036 0.3626543
Moved 2140.762 260.6826 517.2087 -0.2299013 0.3323269
Moved 2140.793 241.6447 506.3176 -0.2739705 0.3043148
Moved 2140.824 225.9721 495.1777 -0.3102498 0.2756627
Moved 2140.854 217.5794 489.5794 -0.3296772 0.2612638
Moved 2140.885 213.4176 486.4176 -0.3393111 0.2531317
Moved 2140.916 213 480.6332 -0.3402778 0.2382539
Moved 2140.947 227.0292 449.9318 -0.3078027 0.1592896
Moved 2140.978 246.3837 406.3558 -0.2630007 0.04721139
Moved 2141.008 256.4915 379.0341 -0.2396031 -0.02306039
Moved 2141.039 263.2273 362.1591 -0.2240108 -0.0664634
Moved 2141.07 267.1319 356.8682 -0.2149725 -0.08007159
Moved 2141.101 308.9796 386.9822 -0.1181027 -0.002617895
Moved 2141.131 395.8203 478.6897 0.08291741 0.2332553
Moved 2141.162 445.5 525.5 0.1979166 0.3536522
Moved 2141.193 473.3271 539.5123 0.2623313 0.3896921
Moved 2141.223 505.3091 547.3552 0.3363637 0.4098642
Moved 2141.254 531.3837 547 0.3967215 0.4089505
Moved 2141.285 548.1539 547 0.4355415 0.4089505
Moved 2141.315 563.3152 538.537 0.470637 0.3871835
Moved 2141.346 574.0031 535.6656 0.4953775 0.3797984
Moved 2141.377 577.1946 535 0.5027653 0.3780863
Moved 2141.408 578 534.3023 0.5046296 0.3762918
Moved 2141.438 579.2819 534 0.5075969 0.3755144
Moved 2141.469 579 532.8621 0.5069445 0.3725875
Stationary 2141.5 579 532.8621 0.5069445 0.3725875
Moved 2141.531 541.8955 503.5796 0.4210544 0.2972726
Moved 2141.561 499.8113 465.5181 0.3236372 0.1993777
Moved 2141.592 445.0593 407.3535 0.1968965 0.04977728
Moved 2141.623 403.3811 353.774 0.1004193 -0.08802986
Moved 2141.654 380.2499 315.4998 0.04687468 -0.1864718
Moved 2141.684 371.3126 293.9378 0.02618661 -0.2419296
Moved 2141.715 367.5 283 0.01736114 -0.2700618
Moved 2141.746 365.7311 277.4622 0.0132665 -0.284305
Moved 2141.776 365 273.8535 0.01157403 -0.2935866
Moved 2141.807 365 270.9828 0.01157403 -0.3009703
Moved 2141.838 365 269.558 0.01157403 -0.3046347
Moved 2141.869 365 266.5765 0.01157403 -0.3123032
Moved 2141.899 365 264.6992 0.01157403 -0.3171318
Moved 2141.93 365 262.8281 0.01157403 -0.3219443
Moved 2141.961 365 261.3261 0.01157403 -0.3258074
Moved 2141.992 365 260.4502 0.01157403 -0.3280602
Moved 2142.022 365 259.5 0.01157403 -0.3305041
Moved 2142.053 361.069 268.7929 0.002474586 -0.3066026
Moved 2142.084 343.2786 303.6027 -0.03870701 -0.2170713
Moved 2142.115 324.4561 339.3791 -0.08227766 -0.1250539
Moved 2142.145 313.2466 361.6756 -0.1082253 -0.06770688
Moved 2142.176 305.7938 378.6187 -0.1254774 -0.0241289
Moved 2142.207 298.0678 395.7966 -0.1433615 0.0200529
Moved 2142.237 293.3123 409.3753 -0.1543696 0.0549776
Moved 2142.268 290.5 418.5 -0.1608796 0.07844638
Moved 2142.299 287.7164 424.5673 -0.1673232 0.09405151
Moved 2142.33 284.8386 431.3228 -0.1739847 0.1114268
Moved 2142.36 282.9757 434.0244 -0.1782971 0.1183753
Moved 2142.391 281.4373 436.5627 -0.181858 0.124904
Moved 2142.422 278.5645 440.8711 -0.1885082 0.1359852
Moved 2142.452 277 445.6135 -0.1921296 0.1481827
Moved 2142.483 273.8234 450.3532 -0.1994829 0.1603734
Moved 2142.514 272.3224 455.3552 -0.2029574 0.1732387
Moved 2142.545 269.4542 461.0917 -0.2095968 0.1879929
Moved 2142.575 266.5774 468.2677 -0.216256 0.2064498
Moved 2142.606 264 471.9771 -0.2222222 0.2159902
Moved 2142.637 261.1642 474.8358 -0.2287866 0.2233431
Moved 2142.668 260 477.5 -0.2314815 0.2301954
Moved 2142.698 258.9288 478.0712 -0.2339612 0.2316645
Moved 2142.729 259 480.0403 -0.2337963 0.2367292
Moved 2142.76 259 482.975 -0.2337963 0.2442771
Moved 2142.791 259 490.3961 -0.2337963 0.2633642
Moved 2142.821 269 497.5 -0.2106481 0.2816358
Moved 2142.852 276.8743 508.1658 -0.1924205 0.3090683
Moved 2142.883 283.3144 514.3144 -0.177513 0.3248826
Ended 2142.913 285 516 -0.1736111 0.329218
Accept 2143.036 0 good
Candidates 2143.036 13 response reduce resolve receive designer resource twice restrict receiver recover active recovery wonder
Began 2143.589 312 420 -0.1111111 0.08230445
Stationary 2143.62 312 420 -0.1111111 0.08230445
Moved 2143.651 312 442.5565 -0.1111111 0.1403203
Moved 2143.682 312 456.9507 -0.1111111 0.1773422
Moved 2143.712 312 474.4462 -0.1111111 0.222341
Moved 2143.743 312 492.973 -0.1111111 0.2699921
Moved 2143.774 312 504.9767 -0.1111111 0.300866
Moved 2143.805 319 512.2396 -0.09490739 0.3195461
Moved 2143.835 319 519.064 -0.09490739 0.3370987
Moved 2143.866 319 522.8079 -0.09490739 0.3467279
Moved 2143.897 319 524.3317 -0.09490739 0.3506472
Moved 2143.927 319 526.1384 -0.09490739 0.3552942
Moved 2143.958 320.1953 527.1953 -0.09214063 0.3580124
Moved 2143.989 326.147 528.0735 -0.07836336 0.3602713
Moved 2144.02 340.892 528 -0.04423147 0.3600822
Moved 2144.05 362.2812 528 0.005280475 0.3600822
Moved 2144.081 385.7544 528 0.05961667 0.3600822
Moved 2144.112 405.4786 517.7888 0.1052745 0.3338188
Moved 2144.143 419.942 516.2116 0.1387545 0.3297623
Moved 2144.173 432.651 514 0.1681737 0.324074
Moved 2144.204 440.07 513 0.1853472 0.321502
Moved 2144.235 446.8182 512 0.2009681 0.31893
Ended 2144.266 451.5227 512 0.2118582 0.31893
Accept 2144.327 0 response
Candidates 2144.327 13 to too top you i up full yo ii tip uk u go
Began 2144.88 321 474 -0.09027779 0.2211934
Stationary 2144.911 321 474 -0.09027779 0.2211934
Moved 2144.941 321 484.4123 -0.09027779 0.2479739
Moved 2144.972 315.728 493.7657 -0.1024815 0.2720312
Moved 2145.003 311.4696 513.7734 -0.1123388 0.3234911
Moved 2145.034 308.5941 536.2471 -0.1189951 0.3812938
Moved 2145.064 307 548.0713 -0.1226852 0.4117059
Moved 2145.095 305 556.6348 -0.1273148 0.4337313
Moved 2145.126 303.3166 562.3668 -0.1312116 0.4484742
Moved 2145.157 303 565.5535 -0.1319445 0.4566705
Moved 2145.187 301.5 567.5 -0.1354167 0.4616768
Moved 2145.218 302 568.1831 -0.1342593 0.4634338
Moved 2145.249 327.544 529.73 -0.07512962 0.3645318
Moved 2145.28 350.5388 485.23 -0.02190093 0.2500772
Moved 2145.309 360.6177 460.3528 0.001429915 0.1860925
Moved 2145.341 364 447.4736 0.009259283 0.1529671
Moved 2145.372 353.9835 445 -0.01392702 0.1466049
Moved 2145.402 323.6844 462.8339 -0.08406376 0.1924738
Moved 2145.433 296.07 482.2867 -0.1479861 0.2425068
Moved 2145.464 271.8001 502.9249 -0.2041665 0.2955887
Moved 2145.495 250.9726 522.0273 -0.2523782 0.3447205
Moved 2145.525 233.0114 537.9886 -0.293955 0.385773
Moved 2145.556 220 551.5 -0.3240741 0.4205247
Moved 2145.587 211.1953 563.207 -0.3444553 0.4506352
Moved 2145.617 206.7149 578.7108 -0.3548267 0.4905113
Ended 2145.648 207 589 -0.3541667 0.5169753
Accept 2145.802 0 to
Candidates 2145.802 13 the that threw these there turned else tubes this give be use funded
Began 2146.601 337 456 -0.05324075 0.174897
Stationary 2146.632 337 456 -0.05324075 0.174897
Moved 2146.662 306.2102 480.6143 -0.1245134 0.2382053
Moved 2146.693 284.2728 496.7272 -0.1752945 0.2796481
Moved 2146.724 268.9054 507.7455 -0.2108671 0.3079872
Moved 2146.754 231.9481 536.7013 -0.2964165 0.382462
Moved 2146.785 219.0959 547.6925 -0.3261668 0.4107317
Moved 2146.816 203.5853 563.3318 -0.3620712 0.4509562
Moved 2146.847 192.7758 571.9345 -0.387093 0.4730825
Moved 2146.877 183.4381 577.0413 -0.4087082 0.4862171
Moved 2146.908 175.8281 580.3906 -0.4263238 0.4948317
Moved 2146.939 175 581.9433 -0.4282407 0.4988252
Moved 2146.969 173.2016 583 -0.4324037 0.5015431
Moved 2147 173 585.6647 -0.4328704 0.5083969
Moved 2147.031 193.3845 590.532 -0.385684 0.5209156
Moved 2147.062 246.184 591 -0.2634629 0.5221192
Moved 2147.093 294.5486 578.3629 -0.1515078 0.4896163
Moved 2147.123 349.5969 564.8806 -0.02408127 0.4549397
Moved 2147.154 388 557 0.06481478 0.4346707
Moved 2147.185 411.3837 551.8023 0.1189438 0.4213021
Moved 2147.215 426.2809 550 0.1534281 0.4166666
Moved 2147.246 430.9348 549 0.1642009 0.4140946
Moved 2147.277 433 548 0.1689814 0.4115225
Stationary 2147.308 433 548 0.1689814 0.4115225
Moved 2147.338 419.1162 548 0.1368431 0.4115225
Moved 2147.369 386.1344 548 0.06049633 0.4115225
Moved 2147.4 344.4527 558.283 -0.03598914 0.4379706
Moved 2147.43 287.8644 566.0123 -0.1669805 0.4578506
Moved 2147.461 248.2255 568 -0.2587371 0.4629629
Moved 2147.492 234.2645 569.9339 -0.2910545 0.4679369
Moved 2147.523 227.433 571 -0.3068681 0.4706789
Moved 2147.553 224.3455 572 -0.3140151 0.4732509
Moved 2147.584 220.4749 568.3245 -0.3229747 0.4637975
Moved 2147.615 214.9237 542.5424 -0.3358247 0.3974855
Moved 2147.646 210.0873 505.0481 -0.34702 0.3010496
Moved 2147.676 208.2263 472.716 -0.3513279 0.2178908
Moved 2147.707 207 452.5 -0.3541667 0.165895
Moved 2147.738 206 440.2029 -0.3564815 0.1342667
Moved 2147.769 206 432.5063 -0.3564815 0.1144709
Stationary 2147.799 206 432.5063 -0.3564815 0.1144709
Moved 2147.83 215.3 432 -0.3349538 0.1131687
Moved 2147.861 239.267 450.2869 -0.2794745 0.160203
Moved 2147.891 272.9688 478.5751 -0.201461 0.2329605
Moved 2147.922 303.6051 508.5501 -0.1305438 0.3100568
Moved 2147.953 331.662 535.0329 -0.0655971 0.3781709
Moved 2147.984 352.4215 553.9327 -0.01754279 0.4267816
Moved 2148.014 367.8326 565.4661 0.01813094 0.4564456
Moved 2148.045 381.5672 570.8557 0.04992406 0.4703078
Moved 2148.076 404.2845 575.7737 0.1025105 0.4829569
Moved 2148.106 446.5731 576 0.2004007 0.483539
Moved 2148.137 514.7623 562.9193 0.358246 0.4498952
Moved 2148.168 544.3762 548.7948 0.4267967 0.4135667
Moved 2148.199 559.6118 538.2911 0.4620644 0.3865512
Moved 2148.229 567.5307 530.7039 0.4803952 0.3670368
Moved 2148.26 570.5 522.5 0.4872685 0.3459361
Moved 2148.291 555.6889 498.4963 0.4529836 0.2841982
Moved 2148.322 520.2758 458.2155 0.3710088 0.1805952
Moved 2148.352 473.3252 406.4908 0.2623269 0.04755871
Moved 2148.383 444.0908 371.4393 0.1946547 -0.04259447
Moved 2148.414 414.5512 329.6329 0.1262759 -0.1501213
Moved 2148.445 401.4573 310.0955 0.09596606 -0.2003717
Moved 2148.475 393.8903 299.8354 0.07844985 -0.2267607
Ended 2148.506 393.8903 299.8354 0.07844985 -0.2267607
Accept 2148.629 0 the
Candidates 2148.629 13 question wisdom retain equation quotation situation regression duration whom depression station election rotation
Began 2149.059 251.1357 419 -0.2520006 0.07973251
Moved 2149.09 322.0555 431.9788 -0.0878346 0.1131141
Moved 2149.121 415.4389 448.3563 0.1283307 0.1552372
Moved 2149.151 463.923 456.3077 0.2405625 0.1756884
Moved 2149.182 520.4312 458 0.3713684 0.180041
Ended 2149.213 534 458 0.4027778 0.180041
Accept 2149.305 0 question
PhraseEnd 2149.305
