I just cannot figure this out
Moved 2171.145 420 516.3004 0.1388889 0.3299907
Moved 2171.175 420 518.8723 0.1388889 0.3366056
Moved 2171.206 420 520.3671 0.1388889 0.3404501
Moved 2171.237 420 521.0877 0.1388889 0.3423038
Moved 2171.267 420 522.374 0.1388889 0.3456119
Moved 2171.298 411.9897 524.0104 0.1203464 0.3498209
Moved 2171.329 408.1163 524.8837 0.1113804 0.3520669
Moved 2171.36 402.478 525.761 0.09832859 0.3543236
Moved 2171.39 396.6164 526 0.08476029 0.3549381
Moved 2171.421 390.7379 526 0.07115264 0.3549381
Moved 2171.452 389 526 0.06712963 0.3549381
Ended 2171.482 387.5615 526 0.06379972 0.3549381
Candidates 2171.605 13 just judy left gift use judge user first lost list thursday past luxury
Began 2172.097 303 378 -0.1319445 -0.02572024
Stationary 2172.128 303 378 -0.1319445 -0.02572024
Stationary 2172.159 303 378 -0.1319445 -0.02572024
Stationary 2172.189 303 378 -0.1319445 -0.02572024
Moved 2172.22 312.2822 385.2195 -0.1104579 -0.007151537
Moved 2172.251 321.6117 386 -0.08886183 -0.005144111
Moved 2172.281 338.4179 386 -0.04995863 -0.005144111
Moved 2172.312 356 386 -0.009259283 -0.005144111
Moved 2172.343 375.56 377.44 0.03601849 -0.02716057
Moved 2172.374 392.5503 378 0.07534802 -0.02572024
Moved 2172.404 405.8411 377 0.1061136 -0.02829226
Moved 2172.435 414.4621 376 0.1260697 -0.03086435
Moved 2172.466 421.7164 376 0.1428621 -0.03086435
Moved 2172.497 427.4398 376 0.1561106 -0.03086435
Moved 2172.527 431.0867 374.9133 0.1645525 -0.03365921
Moved 2172.558 433.595 375 0.1703587 -0.03343629
Moved 2172.589 436.4549 375 0.1769788 -0.03343629
Moved 2172.62 439.3283 375 0.1836303 -0.03343629
Moved 2172.65 440.5 375 0.1863426 -0.03343629
Moved 2172.681 443.7353 375 0.1938316 -0.03343629
Moved 2172.712 446.6019 374 0.2004673 -0.03600823
Moved 2172.742 450.4607 373.5393 0.2093999 -0.03719322
Moved 2172.773 454.9783 373 0.2198572 -0.03858032
Moved 2172.804 464.574 373 0.2420695 -0.03858032
Ended 2172.835 468 373 0.25 -0.03858032
Accept 2172.958 0 just
Began 2173.234 433 474 0.1689814 0.2211934
Stationary 2173.265 433 474 0.1689814 0.2211934
Stationary 2173.296 433 474 0.1689814 0.2211934
Moved 2173.326 420.3643 460.3644 0.1397323 0.1861223
Moved 2173.357 412.7001 450.2668 0.121991 0.1601512
Moved 2173.388 403.0689 439.069 0.09969661 0.1313502
Moved 2173.418 392.4494 424.0823 0.07511437 0.09280432
Moved 2173.449 381.0602 409.2722 0.04875034 0.05471245
Moved 2173.48 371.2542 396.0903 0.0260514 0.02080839
Moved 2173.511 362.6148 384.153 0.006052752 -0.009894547
Moved 2173.542 355.3371 375.0056 -0.01079381 -0.03342185
Moved 2173.572 349.3384 366.5076 -0.02467955 -0.05527873
Moved 2173.603 342.5924 356.1848 -0.04029537 -0.08182926
Moved 2173.634 336.8483 348.8483 -0.05359193 -0.1006987
Moved 2173.664 332.1074 342.1074 -0.06456623 -0.1180365
Moved 2173.695 328.0276 336.0276 -0.0740101 -0.1336738
Moved 2173.726 324.1352 329.2704 -0.08302033 -0.1510534
Moved 2173.757 321.2702 324.5405 -0.08965224 -0.163219
Moved 2173.787 318.8163 321.8162 -0.09533276 -0.1702258
Moved 2173.818 317.5 319.5 -0.09837966 -0.1761832
Moved 2173.849 316.0028 318 -0.1018454 -0.1800412
Moved 2173.879 316 316.5698 -0.1018519 -0.1837196
Moved 2173.91 316 315.5 -0.1018519 -0.1864713
Moved 2173.941 316 316 -0.1018519 -0.1851853
Stationary 2173.972 316 316 -0.1018519 -0.1851853
Stationary 2174.002 316 316 -0.1018519 -0.1851853
Moved 2174.033 327.1647 316 -0.07600754 -0.1851853
Moved 2174.064 329.0238 316 -0.07170409 -0.1851853
Moved 2174.094 330 328.9939 -0.06944443 -0.1517647
Moved 2174.125 321.6826 345.6539 -0.08869772 -0.1089149
Moved 2174.156 305.4644 363.9498 -0.1262397 -0.06185759
Moved 2174.187 288.5193 384.0608 -0.1654645 -0.01013179
Moved 2174.218 273.7687 397.785 -0.1996095 0.02516719
Moved 2174.248 260.0254 406.9873 -0.2314226 0.04883562
Moved 2174.279 247.6825 416.5905 -0.2599943 0.07353515
Moved 2174.31 238.7937 422.4709 -0.2805701 0.08865964
Moved 2174.34 233.6064 426.3936 -0.2925778 0.09874897
Moved 2174.371 227.7309 430.1345 -0.3061785 0.1083706
Moved 2174.402 225.0023 432.9977 -0.3124946 0.1157347
Moved 2174.433 222.1224 434.4388 -0.3191611 0.1194412
Moved 2174.463 219.5588 437.4412 -0.3250953 0.1271634
Moved 2174.494 216 438.5 -0.3333333 0.1298867
Moved 2174.525 213.8393 439 -0.338335 0.1311728
Moved 2174.555 211.2258 439 -0.3443847 0.1311728
Moved 2174.586 209.5 440 -0.3483796 0.1337448
Moved 2174.617 208.9996 441.0004 -0.3495379 0.1363177
Stationary 2174.648 209 441 -0.349537 0.1363167
Stationary 2174.678 209 441 -0.349537 0.1363167
Moved 2174.709 231.7634 441 -0.2968439 0.1363167
Moved 2174.74 250.3026 433.4496 -0.253929 0.116897
Moved 2174.771 269.9999 429.5715 -0.2083336 0.1069224
Moved 2174.801 290.8112 427.027 -0.1601593 0.1003779
Moved 2174.832 309.2238 424 -0.1175375 0.09259254
Moved 2174.863 324.575 420.285 -0.08200228 0.08303736
Moved 2174.894 336.6951 416.8262 -0.05394652 0.0741415
Moved 2174.924 351.5027 410.799 -0.01966973 0.05863923
Moved 2174.955 365.8889 405.0555 0.01363158 0.04386709
Moved 2174.986 378.3853 400.3074 0.04255851 0.03165476
Moved 2175.016 387.6702 395.1649 0.06405135 0.0184282
Moved 2175.047 397.8825 389.4117 0.08769095 0.00363083
Moved 2175.078 407.4875 385.8375 0.1099247 -0.00556204
Moved 2175.109 415.3074 381.4617 0.1280263 -0.01681661
Moved 2175.139 422.1274 377.4363 0.1438135 -0.02717006
Moved 2175.17 429.8649 372.1351 0.1617243 -0.04080478
Moved 2175.201 436.9229 367.3848 0.1780622 -0.0530228
Moved 2175.231 441.6196 362.3804 0.1889342 -0.06589395
Moved 2175.262 447.3593 357.6407 0.2022207 -0.07808473
Moved 2175.293 452.108 352.892 0.2132131 -0.09029851
Moved 2175.324 456.8537 348.5732 0.2241983 -0.1014064
Moved 2175.354 459.9725 343.0551 0.2314177 -0.1155992
Moved 2175.385 464.6937 338.1531 0.2423466 -0.128207
Moved 2175.416 468.7018 334.2982 0.2516246 -0.1381219
Moved 2175.447 472.3332 329.6668 0.2600306 -0.1500339
Moved 2175.477 477.2004 325.7996 0.2712973 -0.1599806
Moved 2175.508 482.9376 323.0312 0.2845777 -0.1671009
Moved 2175.539 488.6809 319.1595 0.2978724 -0.1770588
Moved 2175.57 496.2337 314.1776 0.3153558 -0.1898726
Moved 2175.6 502.5679 311.7161 0.3300182 -0.1962035
Moved 2175.631 509.4601 307.8466 0.3459724 -0.206156
Moved 2175.662 514.5396 306.2302 0.3577306 -0.2103132
Moved 2175.692 520.1273 305 0.3706651 -0.2134774
Moved 2175.723 524.8596 304 0.3816193 -0.2160494
Moved 2175.754 527.3051 304 0.3872803 -0.2160494
Moved 2175.785 528.5 304 0.3900464 -0.2160494
Moved 2175.815 531.6864 304 0.3974222 -0.2160494
Moved 2175.846 533.5493 317.6478 0.4017344 -0.1809471
Moved 2175.877 534 322.4276 0.4027778 -0.1686533
Moved 2175.907 534 326.9443 0.4027778 -0.1570362
Moved 2175.938 534 329.8435 0.4027778 -0.1495795
Moved 2175.969 534 332.5 0.4027778 -0.142747
Moved 2176 534 334.1721 0.4027778 -0.1384464
Moved 2176.031 534 335.0347 0.4027778 -0.1362277
Moved 2176.061 534 335.9756 0.4027778 -0.1338076
Moved 2176.092 526.1526 336 0.3846125 -0.1337449
Moved 2176.123 523.5848 336 0.3786685 -0.1337449
Moved 2176.154 516.1294 336 0.3614106 -0.1337449
Moved 2176.184 508.5237 336 0.3438048 -0.1337449
Moved 2176.215 500.9061 336.7735 0.3261715 -0.1317555
Moved 2176.246 492.2973 342.7027 0.3062438 -0.1165054
Moved 2176.276 486.1001 352.7998 0.2918983 -0.09053556
Moved 2176.307 485 376.7513 0.2893518 -0.02893181
Moved 2176.338 485 406.2068 0.2893518 0.04682812
Moved 2176.369 499.0696 437.2089 0.3219205 0.1265661
Moved 2176.399 506.1278 455.8195 0.3382587 0.1744328
Moved 2176.43 512.8649 472.5945 0.3538539 0.2175784
Moved 2176.461 518.9448 481.8895 0.3679277 0.2414851
Moved 2176.491 526.6817 495.2043 0.3858373 0.2757311
Moved 2176.522 535.1368 504.4246 0.4054093 0.2994458
Moved 2176.553 542.5363 512.5363 0.4225377 0.3203094
Moved 2176.584 553.4028 521.3021 0.4476916 0.342855
Moved 2176.614 561.9547 528.9547 0.4674878 0.3625377
Moved 2176.645 567.6973 534.8486 0.4807807 0.377697
Moved 2176.676 571.8286 540.8286 0.4903439 0.3930775
Moved 2176.707 577.5604 547.8406 0.503612 0.4111125
Moved 2176.737 581.3091 553.3091 0.5122895 0.4251776
Moved 2176.768 583 556.5349 0.5162038 0.4334745
Moved 2176.799 585.5616 560.5616 0.5221333 0.4438312
Moved 2176.83 587 565.8689 0.5254629 0.4574817
Moved 2176.86 589.3019 571.6039 0.5307915 0.4722322
Moved 2176.891 589 573.8008 0.5300926 0.4778828
Moved 2176.922 590 576.6696 0.5324074 0.4852611
Moved 2176.952 590 579.548 0.5324074 0.4926646
Moved 2176.983 590 582.4221 0.5324074 0.5000567
Moved 2177.014 590 583.9636 0.5324074 0.5040216
Moved 2177.045 590 585.8348 0.5324074 0.5088342
Moved 2177.075 582.2954 588 0.5145727 0.5144032
Moved 2177.106 579.8361 590.1639 0.5088797 0.5199689
Moved 2177.137 574.8268 593.0866 0.4972843 0.5274861
Moved 2177.167 571.0416 596.9584 0.4885223 0.5374443
Moved 2177.198 566.1704 600.8296 0.4772463 0.5474011
Moved 2177.229 561.207 603.3965 0.4657569 0.5540033
Moved 2177.26 556.4688 608.5313 0.4547888 0.5672099
Moved 2177.29 552.732 611.134 0.4461389 0.5739043
Moved 2177.321 547.4898 613.7551 0.4340042 0.5806457
Moved 2177.352 538.8167 616 0.4139275 0.5864196
Moved 2177.383 522.5224 617 0.3762092 0.5889916
Moved 2177.413 503 617 0.3310186 0.5889916
Moved 2177.444 487.5228 611.5228 0.2951917 0.5749043
Moved 2177.475 472.7837 606.3568 0.2610733 0.561617
Moved 2177.506 456.4097 601.9639 0.2231705 0.5503185
Moved 2177.536 440.0386 597.6077 0.1852745 0.5391144
Moved 2177.567 429.1988 594.0663 0.1601824 0.5300058
Moved 2177.598 418.79 591.1975 0.1360879 0.5226272
Moved 2177.628 408.3094 588.3273 0.1118272 0.5152451
Moved 2177.659 397.4384 585.8596 0.08666296 0.508898
Moved 2177.69 386.7556 582.9389 0.0619344 0.501386
Moved 2177.721 378.2015 580.0671 0.04213313 0.4939998
Moved 2177.751 370.391 578.1955 0.02405326 0.4891858
Moved 2177.782 364.2563 577 0.009852449 0.4861111
Moved 2177.813 359.7595 576 -0.0005568067 0.483539
Moved 2177.844 354.8942 573.8942 -0.01181905 0.4781228
Moved 2177.874 351.5 574 -0.01967594 0.478395
Moved 2177.905 349.5 574 -0.02430553 0.478395
Stationary 2177.936 349.5 574 -0.02430553 0.478395
Ended 2177.967 350 584.1574 -0.02314816 0.50452
Candidates 2178.12 13 about cable campus vanity came vampire cannot any favor camps babies admit habit
Began 2179.564 291 391 -0.1597222 0.007715971
Stationary 2179.595 291 391 -0.1597222 0.007715971
Moved 2179.626 307.4388 391 -0.1216694 0.007715971
Moved 2179.657 323 391 -0.08564815 0.007715971
Moved 2179.687 339.7312 391 -0.04691859 0.007715971
Moved 2179.718 354.851 391 -0.01191889 0.007715971
Moved 2179.749 364.5362 391 0.01050045 0.007715971
Moved 2179.78 370.5406 391 0.02439956 0.007715971
Moved 2179.81 377.466 391 0.04043052 0.007715971
Moved 2179.841 381.1004 391 0.04884352 0.007715971
Moved 2179.872 384.9725 391 0.05780677 0.007715971
Moved 2179.903 387.5395 391 0.06374875 0.007715971
Moved 2179.933 389.5 391 0.06828706 0.007715971
Moved 2179.964 391.1378 391 0.07207821 0.007715971
Stationary 2179.995 391.1378 391 0.07207821 0.007715971
Moved 2180.025 392.2242 391 0.07459313 0.007715971
Moved 2180.056 393 391 0.07638891 0.007715971
Moved 2180.087 394.1423 391 0.07903307 0.007715971
Stationary 2180.117 394.1423 391 0.07903307 0.007715971
Stationary 2180.148 394.1423 391 0.07903307 0.007715971
Stationary 2180.179 394 391 0.07870366 0.007715971
Moved 2180.21 383.5 391 0.05439818 0.007715971
Moved 2180.24 375.6015 383.4421 0.03611455 -0.01172289
Moved 2180.271 363.2014 379.1006 0.007410547 -0.02288936
Moved 2180.302 352.7242 377.181 -0.01684209 -0.02782672
Moved 2180.333 345.0046 374.7512 -0.03471156 -0.03407623
Moved 2180.364 338.5868 373 -0.04956767 -0.03858032
Moved 2180.394 332.8452 372 -0.06285846 -0.04115226
Moved 2180.425 329.0541 372 -0.071634 -0.04115226
Moved 2180.456 325.4886 371 -0.07988761 -0.04372435
Moved 2180.486 322.6202 371 -0.08652736 -0.04372435
Moved 2180.517 318.4964 369.7482 -0.0960731 -0.04694393
Moved 2180.548 316.1557 370 -0.1014914 -0.04629637
Moved 2180.579 313.3401 370 -0.1080091 -0.04629637
Moved 2180.609 310.4707 370 -0.1146511 -0.04629637
Moved 2180.64 307.5994 370 -0.1212977 -0.04629637
Moved 2180.671 305.5 370 -0.1261574 -0.04629637
Moved 2180.701 304.8325 370 -0.1277025 -0.04629637
Moved 2180.732 303.3593 370 -0.1311128 -0.04629637
Moved 2180.763 302.5 370 -0.1331019 -0.04629637
Moved 2180.794 301.8272 370 -0.1346593 -0.04629637
Stationary 2180.824 301.8272 370 -0.1346593 -0.04629637
Stationary 2180.855 302 370 -0.1342593 -0.04629637
Moved 2180.886 302 378.6159 -0.1342593 -0.02413612
Moved 2180.917 302 378.0618 -0.1342593 -0.02556122
Stationary 2180.947 302 378.0618 -0.1342593 -0.02556122
Moved 2180.978 300.5 379 -0.1377315 -0.02314815
Moved 2181.009 301 381.5 -0.1365741 -0.01671818
Moved 2181.04 299.6301 383.3699 -0.1397451 -0.01190884
Moved 2181.07 299 387.4903 -0.1412037 -0.001311008
Moved 2181.101 298 388.8318 -0.1435185 0.002139331
Moved 2181.132 297 391.6501 -0.1458333 0.009388041
Moved 2181.162 295 394.5189 -0.150463 0.01676654
Moved 2181.193 293.6093 396 -0.1536821 0.02057605
Moved 2181.224 294 397.5 -0.1527778 0.02443408
Moved 2181.255 293 399.7644 -0.1550926 0.03025816
Moved 2181.285 293 400.6342 -0.1550926 0.03249537
Ended 2181.316 293 401 -0.1550926 0.03343609
NextCandidatePanel 2181.377
Began 2181.531 314 393 -0.1064815 0.01285996
Stationary 2181.562 314 393 -0.1064815 0.01285996
Ended 2181.593 314 393 -0.1064815 0.01285996
NextCandidatePanel 2181.654
Began 2182.269 346 405 -0.03240739 0.04372424
Stationary 2182.299 346 405 -0.03240739 0.04372424
Ended 2182.33 346 405 -0.03240739 0.04372424
NextCandidatePanel 2182.422
Began 2183.191 350 373 -0.02314816 -0.03858032
Stationary 2183.221 350 373 -0.02314816 -0.03858032
Stationary 2183.252 350 373 -0.02314816 -0.03858032
Ended 2183.283 350 373 -0.02314816 -0.03858032
NextCandidatePanel 2183.344
Began 2183.744 374 360 0.03240744 -0.07201654
Moved 2183.774 362.378 360 0.005504688 -0.07201654
Moved 2183.805 344.8423 360 -0.03508722 -0.07201654
Moved 2183.836 321.7985 360 -0.0884295 -0.07201654
Moved 2183.867 297.9955 360 -0.143529 -0.07201654
Moved 2183.897 277.8695 360 -0.190117 -0.07201654
Moved 2183.928 262.4215 360 -0.2258762 -0.07201654
Moved 2183.959 254.5402 360 -0.24412 -0.07201654
Moved 2183.99 246.9366 360 -0.2617209 -0.07201654
Moved 2184.02 241.8782 360 -0.2734302 -0.07201654
Moved 2184.051 238.5664 360 -0.2810962 -0.07201654
Moved 2184.082 237.5879 360 -0.2833614 -0.07201654
Moved 2184.113 236 360 -0.287037 -0.07201654
Ended 2184.143 236 360 -0.287037 -0.07201654
Cancel 2184.205
Began 2184.727 317 371 -0.09953702 -0.04372435
Stationary 2184.758 317 371 -0.09953702 -0.04372435
Stationary 2184.789 317 371 -0.09953702 -0.04372435
Stationary 2184.819 317 371 -0.09953702 -0.04372435
Moved 2184.85 317 360.3498 -0.09953702 -0.07111686
Moved 2184.881 317 349.4938 -0.09953702 -0.09903856
Moved 2184.911 317 334.4479 -0.09953702 -0.137737
Moved 2184.942 317 317.5 -0.09953702 -0.1813271
Moved 2184.973 309.2239 302.3348 -0.1175373 -0.2203324
Moved 2185.004 301.032 285.0639 -0.1365001 -0.2647534
Moved 2185.034 294.2867 271.7168 -0.1521141 -0.2990823
Moved 2185.065 288.4768 259.6921 -0.1655629 -0.3300101
Moved 2185.096 281.5349 246.0699 -0.1816321 -0.3650465
Moved 2185.126 276.7982 237.7981 -0.1925969 -0.3863219
Moved 2185.157 272.0637 230.0956 -0.2035563 -0.4061327
Moved 2185.188 269.5 225 -0.2094908 -0.4192387
Moved 2185.219 266.6162 220.2324 -0.2161662 -0.431501
Moved 2185.25 263.7439 216.7439 -0.2228151 -0.4404736
Moved 2185.28 262.1682 215.1682 -0.2264624 -0.4445262
Moved 2185.311 260.5 212 -0.2303241 -0.4526749
Moved 2185.342 259.4846 211.4845 -0.2326746 -0.4540008
Moved 2185.372 257.8035 211 -0.236566 -0.455247
Moved 2185.403 254.6113 207.6113 -0.2439552 -0.4639627
Moved 2185.434 254.1678 208 -0.244982 -0.462963
Moved 2185.465 251.5 207 -0.2511574 -0.465535
Moved 2185.495 249.5 206 -0.255787 -0.4681071
Moved 2185.526 247.8969 205 -0.259498 -0.470679
Moved 2185.557 246.0222 205 -0.2638375 -0.470679
Moved 2185.587 245 205 -0.2662037 -0.470679
Moved 2185.618 243.7448 205 -0.2691093 -0.470679
Moved 2185.649 242.9267 205 -0.271003 -0.470679
Moved 2185.68 241.5 205 -0.2743055 -0.470679
Moved 2185.71 240.0324 211.7734 -0.2777028 -0.4532577
Moved 2185.741 237.4865 217.027 -0.283596 -0.4397454
Moved 2185.772 232.2173 225.5654 -0.2957934 -0.4177844
Moved 2185.802 224.2224 236.0367 -0.3142999 -0.390852
Moved 2185.833 219.3486 244.4772 -0.325582 -0.3691431
Moved 2185.864 210.0813 257.1978 -0.347034 -0.3364255
Moved 2185.895 201.5 269 -0.3668981 -0.30607
Moved 2185.926 196.2352 278.5296 -0.3790852 -0.2815597
Moved 2185.956 190.1174 286.8239 -0.3932467 -0.2602268
Moved 2185.987 183.5857 296.219 -0.4083663 -0.2360623
Moved 2186.018 178.6433 304.035 -0.419807 -0.2159596
Moved 2186.049 175.5 310 -0.4270833 -0.2006174
