in sharp contrast to your words
Moved 1303.944 298.1427 335 -0.1431881 -0.1363169
Moved 1303.975 305.4956 343.7346 -0.1261676 -0.1138515
Moved 1304.005 314.2574 342 -0.1058856 -0.1183128
Moved 1304.036 327.1211 342 -0.07610857 -0.1183128
Moved 1304.067 342.972 345.9907 -0.0394167 -0.1080487
Moved 1304.097 366.3024 353.1008 0.01458893 -0.08976132
Moved 1304.128 390.4152 362.7494 0.07040551 -0.06494498
Moved 1304.159 409.6718 369.5573 0.1149809 -0.04743505
Moved 1304.19 420.5799 373.645 0.1402311 -0.03692148
Moved 1304.22 426.2437 376 0.1533419 -0.03086435
Moved 1304.251 432.0482 379 0.1667782 -0.02314815
Moved 1304.282 437.8181 381 0.1801344 -0.01800419
Moved 1304.313 442.5605 383 0.1911122 -0.01286016
Moved 1304.343 450.0501 387.7001 0.2084494 -0.0007714558
Moved 1304.374 456.4404 392.4404 0.2232417 0.01142078
Moved 1304.405 460.0859 396.0859 0.2316803 0.02079697
Moved 1304.436 460 401.4333 0.2314815 0.03455068
Moved 1304.466 448.0458 409.4828 0.2038098 0.05525404
Moved 1304.497 437.2099 415.716 0.1787267 0.07128598
Moved 1304.528 420.5714 422.4762 0.1402115 0.08867326
Moved 1304.558 405.1307 428.201 0.1044693 0.1033975
Moved 1304.589 388.949 436.2204 0.06701161 0.1240236
Moved 1304.62 374.1176 441.9608 0.03267974 0.1387881
Moved 1304.651 356.5656 453.3911 -0.007950018 0.1681869
Moved 1304.681 342.5563 462.6662 -0.04037892 0.1920426
Moved 1304.712 327.9497 475.0502 -0.0741904 0.2238946
Moved 1304.743 317.1098 484.8903 -0.09928295 0.2492032
Moved 1304.774 310.7752 492.3372 -0.1139463 0.2683569
Moved 1304.804 305.9627 499.0373 -0.1250863 0.2855897
Moved 1304.835 302.1171 503.7658 -0.1339882 0.2977514
Moved 1304.866 298.239 506.761 -0.1429654 0.3054553
Moved 1304.896 294.6686 509 -0.15123 0.3112139
Moved 1304.927 288.602 512.199 -0.1652731 0.3194418
Moved 1304.958 284.9398 513 -0.1737505 0.321502
Moved 1304.989 282.3012 513.6988 -0.1798583 0.3232993
Moved 1305.019 280.9713 514 -0.1829368 0.324074
Moved 1305.05 278.5 514 -0.1886574 0.324074
Moved 1305.081 276.5 514 -0.193287 0.324074
Moved 1305.112 275.6743 514 -0.1951983 0.324074
Moved 1305.142 274.6845 514 -0.1974895 0.324074
Moved 1305.173 274 514 -0.199074 0.324074
Moved 1305.204 272.6266 514 -0.2022533 0.324074
Stationary 1305.234 273 514 -0.2013889 0.324074
Moved 1305.265 273 504.8798 -0.2013889 0.3006166
Moved 1305.296 273 504.8218 -0.2013889 0.3004675
Moved 1305.327 280.6863 501.902 -0.1835965 0.2929577
Moved 1305.357 281.9955 499.0045 -0.1805658 0.2855051
Moved 1305.388 283 497.1378 -0.1782407 0.280704
Moved 1305.419 284.7359 495 -0.1742224 0.2752057
Moved 1305.45 285 493.5 -0.1736111 0.2713476
Moved 1305.48 286 493 -0.1712963 0.2700616
Moved 1305.511 287 492 -0.1689815 0.2674896
Moved 1305.542 288.4743 492 -0.1655687 0.2674896
Moved 1305.572 289.4439 492 -0.1633243 0.2674896
Stationary 1305.603 289.4439 492 -0.1633243 0.2674896
Moved 1305.634 291.0922 492 -0.1595089 0.2674896
Moved 1305.665 292.6885 492 -0.1558137 0.2674896
Moved 1305.695 296.1191 492 -0.1478725 0.2674896
Moved 1305.726 305.2882 501.8588 -0.1266476 0.2928467
Moved 1305.757 330.0351 513.2141 -0.06936312 0.3220525
Moved 1305.788 363.1753 524.5438 0.007350147 0.3511929
Moved 1305.818 402.3934 531.4451 0.09813279 0.3689432
Moved 1305.849 443.6392 536.5876 0.1936092 0.3821698
Moved 1305.88 475.0385 539.0799 0.2662929 0.3885799
Moved 1305.911 505.7775 542 0.3374479 0.3960905
Moved 1305.941 521.1977 542.8395 0.3731427 0.3982497
Moved 1305.972 533.5867 544 0.4018211 0.4012345
Moved 1306.003 544.1163 544 0.4261951 0.4012345
Moved 1306.033 557.572 544 0.4573424 0.4012345
Moved 1306.064 569.0375 535.9251 0.483883 0.3804657
Moved 1306.095 576.9571 530.6953 0.5022155 0.3670146
Moved 1306.126 581.3989 523.8035 0.5124973 0.3492887
Moved 1306.156 585.2836 519.7164 0.5214899 0.3387766
Moved 1306.187 586 515.8499 0.5231482 0.3288318
Moved 1306.218 586 514.3586 0.5231482 0.3249964
Moved 1306.249 586 511.4844 0.5231482 0.3176038
Moved 1306.279 586 508.6271 0.5231482 0.3102548
Moved 1306.31 578.1558 509 0.5049902 0.3112139
Ended 1306.341 579 507.735 0.5069445 0.3079603
Candidates 1306.402 13 sheep sleep vitro corp asleep hero crop step metro sharp ceo video dip
Began 1307.57 385 435 0.05787035 0.1208847
Stationary 1307.601 385 435 0.05787035 0.1208847
Stationary 1307.631 385 435 0.05787035 0.1208847
Stationary 1307.662 385 435 0.05787035 0.1208847
Stationary 1307.693 385 435 0.05787035 0.1208847
Stationary 1307.724 385 435 0.05787035 0.1208847
Moved 1307.754 385 423.7805 0.05787035 0.09202781
Moved 1307.785 385 413.0757 0.05787035 0.06449499
Moved 1307.816 385 404.9474 0.05787035 0.043589
Moved 1307.846 385 398.5458 0.05787035 0.02712383
Moved 1307.877 385 394.2362 0.05787035 0.01603959
Moved 1307.908 385 390.3636 0.05787035 0.006079262
Moved 1307.939 385 387.4922 0.05787035 -0.001306181
Moved 1307.969 385 385.9962 0.05787035 -0.005153883
Moved 1308 385 384.5568 0.05787035 -0.008856024
Moved 1308.031 385 382.632 0.05787035 -0.01380661
Stationary 1308.061 385 382.632 0.05787035 -0.01380661
Moved 1308.092 385 381.8127 0.05787035 -0.01591372
Stationary 1308.123 385 381.8127 0.05787035 -0.01591372
Stationary 1308.154 385 382 0.05787035 -0.01543218
Moved 1308.184 385 394.5 0.05787035 0.01671807
Moved 1308.215 385 404.21 0.05787035 0.04169236
Moved 1308.246 385 411.3093 0.05787035 0.05995193
Moved 1308.277 385 417.0558 0.05787035 0.07473207
Moved 1308.307 392 421.5962 0.07407407 0.08640987
Moved 1308.338 393 424.4722 0.07638891 0.09380694
Moved 1308.369 393 426.1714 0.07638891 0.09817754
Moved 1308.4 393 428.1079 0.07638891 0.1031581
Stationary 1308.43 393 428.1079 0.07638891 0.1031581
Moved 1308.461 393 429.0417 0.07638891 0.10556
Ended 1308.492 394 430 0.07870366 0.1080246
NextCandidatePanel 1308.553
Began 1309.26 389 410 0.06712963 0.05658428
Stationary 1309.291 389 410 0.06712963 0.05658428
Moved 1309.321 366.8727 410 0.01590908 0.05658428
Moved 1309.352 350.5 410 -0.02199074 0.05658428
Moved 1309.383 324.1151 420.577 -0.08306687 0.08378845
Moved 1309.414 303.9203 424.1542 -0.1298141 0.09298925
Moved 1309.444 285.8587 426 -0.1716234 0.09773654
Moved 1309.475 274.253 426.5494 -0.1984884 0.09914955
Moved 1309.506 265.172 427 -0.2195093 0.1003086
Moved 1309.536 259.7052 427 -0.232164 0.1003086
Moved 1309.567 257.8268 428 -0.2365121 0.1028806
Ended 1309.598 258 428 -0.2361111 0.1028806
Cancel 1309.659
Began 1310.52 279 383 -0.1875 -0.01286016
Stationary 1310.551 279 383 -0.1875 -0.01286016
Stationary 1310.581 279 383 -0.1875 -0.01286016
Moved 1310.612 288.1831 383 -0.1662428 -0.01286016
Moved 1310.643 304.8987 383 -0.1275492 -0.01286016
Moved 1310.673 328.8515 383 -0.07210294 -0.01286016
Moved 1310.704 352.0574 383 -0.01838565 -0.01286016
Moved 1310.735 369.9716 383 0.0230823 -0.01286016
Moved 1310.766 390.6767 383 0.07101089 -0.01286016
Moved 1310.796 408.6512 383 0.1126185 -0.01286016
Moved 1310.827 421.6084 383 0.142612 -0.01286016
Moved 1310.858 427.8625 389.6791 0.1570891 0.004318732
Moved 1310.889 435.4776 391.8259 0.1747166 0.009840152
Moved 1310.919 443.0998 393.6999 0.1923606 0.01466009
Moved 1310.95 453 396.5 0.2152778 0.02186214
Moved 1310.981 464.3044 399.0761 0.2414454 0.0284879
Moved 1311.011 471.9048 401.9524 0.2590388 0.03588574
Moved 1311.042 473 404 0.2615741 0.04115226
Moved 1311.073 473 405 0.2615741 0.04372424
Moved 1311.104 447.8861 407 0.2034401 0.04886827
Moved 1311.134 416.4634 399.0222 0.1307023 0.02834905
Moved 1311.165 381.8513 392.9752 0.05058179 0.01279635
Moved 1311.196 358.1334 388.9185 -0.00432094 0.002362404
Moved 1311.226 335.1158 385.588 -0.05760238 -0.006203827
Moved 1311.257 313.0175 384 -0.1087557 -0.01028807
Moved 1311.288 298.7804 382 -0.141712 -0.01543218
Moved 1311.319 281.7162 380 -0.1812125 -0.02057613
Moved 1311.349 267.3657 379.4731 -0.2144312 -0.02193129
Moved 1311.38 254.0103 379 -0.2453464 -0.02314815
Moved 1311.411 245.227 379 -0.2656781 -0.02314815
Moved 1311.442 235.564 379 -0.2880462 -0.02314815
Moved 1311.472 225.952 379 -0.3102962 -0.02314815
Moved 1311.503 215 379 -0.3356481 -0.02314815
Moved 1311.534 207.784 379 -0.3523519 -0.02314815
Moved 1311.565 200.1128 379 -0.3701092 -0.02314815
Moved 1311.595 195.1853 379 -0.3815155 -0.02314815
Moved 1311.626 191.7038 379 -0.3895746 -0.02314815
Moved 1311.657 188.752 387.736 -0.3964074 -0.0006791495
Moved 1311.687 186.8716 387.1284 -0.4007603 -0.002241841
Moved 1311.718 186.0004 388 -0.4027769 -3.924585E-08
Moved 1311.749 186 389.0732 -0.4027778 0.002760396
Moved 1311.78 185 392.4072 -0.4050926 0.01133522
Moved 1311.81 185 399.8032 -0.4050926 0.03035808
Moved 1311.841 185 405.6718 -0.4050926 0.04545212
Moved 1311.872 193.642 415.926 -0.385088 0.071826
Moved 1311.902 201.5585 428.5975 -0.3667628 0.1044173
Moved 1311.933 212.5373 442.9216 -0.3413488 0.1412593
Moved 1311.964 221.7396 454.6745 -0.3200472 0.1714878
Moved 1311.995 233.2288 468.036 -0.2934518 0.2058538
Moved 1312.026 244.0349 482.7132 -0.2684377 0.2436038
Moved 1312.056 253.5 493 -0.2465278 0.2700616
Moved 1312.087 260.1996 498.1996 -0.2310194 0.2834351
Moved 1312.118 267.8762 504.8762 -0.2132495 0.3006075
Moved 1312.148 274.6112 510.6111 -0.1976593 0.3153578
Moved 1312.179 282.8718 515.5812 -0.1785374 0.328141
Moved 1312.21 295.9765 523.7324 -0.1482025 0.3491058
Moved 1312.241 313.692 530.3459 -0.1071945 0.366116
Moved 1312.271 325.9921 533.998 -0.07872199 0.3755093
Moved 1312.302 333.5963 536.5321 -0.06111965 0.3820269
Moved 1312.333 340.8194 539.4097 -0.04439955 0.3894281
Moved 1312.364 350.0497 542.2624 -0.02303322 0.3967653
Moved 1312.394 368.4996 543.8333 0.0196749 0.4008057
Moved 1312.425 407.7598 545 0.1105551 0.4038065
Moved 1312.456 445.2956 545 0.1974436 0.4038065
Moved 1312.486 476.77 545 0.2703008 0.4038065
Moved 1312.517 502.4012 538.4191 0.3296326 0.3868803
Moved 1312.548 524.6729 534.1896 0.3811873 0.3760019
Moved 1312.579 540.4022 531.3196 0.4175977 0.3686202
Moved 1312.609 552 528.5 0.4444444 0.3613682
Moved 1312.64 559.162 524.946 0.4610232 0.3522272
Moved 1312.671 564.8636 521.1364 0.4742213 0.342429
Moved 1312.702 569.6003 518.1998 0.485186 0.3348761
Moved 1312.732 571 516.7133 0.4884259 0.3310527
Moved 1312.763 575.2402 514.7598 0.4982412 0.3260281
Moved 1312.794 579.1076 512.8924 0.5071935 0.3212252
Moved 1312.824 581.989 511 0.5138634 0.3163579
Moved 1312.855 584.5173 509.4827 0.519716 0.3124553
Moved 1312.886 586.5 507.5 0.5243056 0.3073559
Moved 1312.917 587 506.5 0.5254629 0.3047839
Ended 1312.947 588 506 0.5277778 0.3034978
Candidates 1313.009 13 sharp sheep video thai snap hero sleep lap gossip asleep metro ceo nato
Began 1313.593 260 379 -0.2314815 -0.02314815
Moved 1313.623 266.5905 379 -0.2162258 -0.02314815
Moved 1313.654 297.13 379 -0.1455324 -0.02314815
Moved 1313.685 323.6578 379 -0.0841254 -0.02314815
Moved 1313.715 340.6331 379 -0.04483088 -0.02314815
Moved 1313.746 354.7758 379 -0.01209314 -0.02314815
Moved 1313.777 363.4063 379 0.0078848 -0.02314815
Moved 1313.808 367.9862 379 0.01848648 -0.02314815
Moved 1313.838 373.2904 379 0.03076494 -0.02314815
Stationary 1313.869 373.2904 379 0.03076494 -0.02314815
Moved 1313.9 376.5 379 0.03819446 -0.02314815
Moved 1313.931 377.0519 379 0.03947198 -0.02314815
Ended 1313.961 377 379 0.03935188 -0.02314815
Accept 1314.023 0 sharp
Began 1317.034 259 126 -0.2337963 -0.6738684
Stationary 1317.065 259 126 -0.2337963 -0.6738684
Stationary 1317.096 259 126 -0.2337963 -0.6738684
Stationary 1317.126 259 126 -0.2337963 -0.6738684
Stationary 1317.157 259 126 -0.2337963 -0.6738684
Moved 1317.188 259 140.2341 -0.2337963 -0.6372579
Moved 1317.219 268.8735 154.1837 -0.210941 -0.6013793
Moved 1317.249 273.9034 166.8069 -0.1992977 -0.5689124
Moved 1317.28 278.605 181.8151 -0.1884143 -0.530311
Moved 1317.311 283.6774 193.7095 -0.1766727 -0.4997184
Moved 1317.341 289.0968 206.1936 -0.1641277 -0.467609
Moved 1317.372 294.1941 216.3882 -0.1523284 -0.4413885
Moved 1317.403 298.9365 227.873 -0.1413506 -0.4118492
Moved 1317.434 302.8341 237.5022 -0.1323285 -0.3870828
Moved 1317.464 305.5 244.5 -0.1261574 -0.3690844
Moved 1317.495 313.3047 258.6094 -0.1080909 -0.3327947
Moved 1317.526 320.5822 272.1643 -0.09124503 -0.2979314
Moved 1317.557 325.8525 280.7787 -0.07904509 -0.2757749
Moved 1317.587 335.6859 298.7603 -0.05628268 -0.2295262
Moved 1317.618 349.0419 320.267 -0.02536605 -0.1742105
Moved 1317.649 371.426 352.2347 0.02644906 -0.09198907
Moved 1317.679 388.882 378.323 0.06685644 -0.02488948
Moved 1317.71 403.3841 398.7377 0.1004261 0.02761739
Moved 1317.741 418.7375 418.285 0.1359664 0.07789341
Moved 1317.772 434.0956 439.3529 0.1715175 0.1320805
Moved 1317.802 443.8374 450.7833 0.1940682 0.1614795
Moved 1317.833 452.3931 462.1908 0.2138729 0.1908199
Moved 1317.864 460.3243 472.6487 0.2322323 0.2177178
Moved 1317.895 469.5922 485.6537 0.2536857 0.2511668
Moved 1317.925 477.2403 497.3204 0.2713895 0.2811737
Moved 1317.956 486.8342 508.8342 0.2935978 0.3107876
Moved 1317.987 496.2809 518.4606 0.315465 0.3355468
Moved 1318.017 504.5 526 0.3344907 0.3549381
Moved 1318.048 512.6173 533.4115 0.3532808 0.3740006
Moved 1318.079 518.0803 537.0803 0.3659265 0.3834368
Moved 1318.11 522.385 539 0.3758912 0.3883744
Moved 1318.14 523 540 0.3773148 0.3909464
Moved 1318.171 523.6953 540 0.3789243 0.3909464
Moved 1318.202 524 528.1848 0.3796296 0.3605573
Moved 1318.233 512.7001 497.3102 0.3534725 0.2811475
Moved 1318.263 499.6983 461.7361 0.3233756 0.1896505
Moved 1318.294 483.3178 421.0992 0.285458 0.08513176
Moved 1318.325 471.3646 390.9114 0.2577883 0.007488187
Moved 1318.355 463.1873 367.5619 0.2388594 -0.05256731
Moved 1318.386 456.4386 348.3159 0.2232376 -0.1020681
Moved 1318.417 450.6989 328.7958 0.2099513 -0.1522743
Moved 1318.448 446.5 310.5 0.2002315 -0.1993313
Moved 1318.478 443.9348 297.6085 0.1942934 -0.2324886
Moved 1318.509 441.0567 287.2267 0.1876312 -0.2591907
Moved 1318.54 439 278.5632 0.1828703 -0.2814734
Moved 1318.571 436.5 270.5 0.1770833 -0.302212
Moved 1318.601 432.7975 259.1901 0.1685128 -0.3313013
Moved 1318.632 429.925 248.7002 0.1618636 -0.3582814
Moved 1318.663 425.1242 239.1863 0.1507505 -0.3827513
Moved 1318.693 419.9847 231.4771 0.1388535 -0.4025796
Moved 1318.724 415.2311 226.6156 0.1278499 -0.4150833
Moved 1318.755 411.4764 226 0.1191583 -0.4166668
Moved 1318.786 403.4931 226 0.1006784 -0.4166668
Moved 1318.816 391.6945 241.3054 0.07336696 -0.3773009
Moved 1318.847 377.325 260.21 0.04010419 -0.3286779
Moved 1318.878 365.37 279.8525 0.01243065 -0.2781572
Moved 1318.909 356.207 293.5859 -0.008780013 -0.2428346
Moved 1318.939 344.666 310.8901 -0.03549546 -0.198328
Moved 1318.97 335.0463 328.2562 -0.05776316 -0.1536622
Moved 1319.001 327.9566 341.0869 -0.0741746 -0.1206615
Moved 1319.031 320.8018 352.2643 -0.0907366 -0.09191285
Moved 1319.062 312.1795 366.7009 -0.1106957 -0.0547818
Moved 1319.093 304.5685 382.6735 -0.1283137 -0.01370002
Moved 1319.124 299 397.5 -0.1412037 0.02443408
Moved 1319.154 296.8048 408.7807 -0.1462851 0.05344826
Moved 1319.185 296 420.2067 -0.1481481 0.08283615
Moved 1319.216 295 435.7015 -0.150463 0.1226889
Moved 1319.247 295 447.9521 -0.150463 0.1541976
Moved 1319.277 295 462.8656 -0.150463 0.1925555
Moved 1319.308 305.2494 473.7481 -0.1267376 0.2205454
Moved 1319.339 308.1207 483.3621 -0.120091 0.2452727
Moved 1319.37 311.6551 489.9652 -0.1119096 0.2622561
Moved 1319.4 315.5228 496.0455 -0.1029565 0.2778948
Moved 1319.431 319.7885 501.7885 -0.09308214 0.2926658
Moved 1319.462 321.9253 506.8506 -0.08813585 0.3056858
Moved 1319.492 325.7682 511.7682 -0.07924015 0.3183339
Moved 1319.523 328.6335 515.6335 -0.0726076 0.3282753
Moved 1319.554 332.0078 518.5039 -0.0647967 0.3356581
Moved 1319.585 335.0535 521.0535 -0.05774652 0.3422156
Moved 1319.615 336 522.9234 -0.05555556 0.3470251
Stationary 1319.646 336 523 -0.05555556 0.3472221
Stationary 1319.677 336 523 -0.05555556 0.3472221
Stationary 1319.708 336 523 -0.05555556 0.3472221
Moved 1319.738 327.9292 523 -0.07423788 0.3472221
Moved 1319.769 323.1361 523 -0.08533309 0.3472221
Moved 1319.8 318.2341 523 -0.09668027 0.3472221
Moved 1319.83 309.8827 523 -0.1160123 0.3472221
Moved 1319.861 304.5324 514.7662 -0.1283972 0.3260448
Moved 1319.892 297.7708 514 -0.1440491 0.324074
Moved 1319.923 291.6962 512 -0.1581107 0.31893
Moved 1319.953 286.4798 510 -0.1701857 0.3137859
Moved 1319.984 281.2281 507.6141 -0.1823424 0.3076492
Moved 1320.015 276.1574 505.0787 -0.19408 0.3011283
Moved 1320.046 270.4786 499.4786 -0.2072255 0.2867247
Moved 1320.076 264.7365 493.1048 -0.2205173 0.2703311
Moved 1320.107 257.5 481.5 -0.2372685 0.2404835
Moved 1320.138 250.8955 467.7213 -0.2525568 0.2050443
Moved 1320.168 244.2377 450.4753 -0.2679684 0.1606874
Moved 1320.199 239.2074 434.8297 -0.2796125 0.1204465
Moved 1320.23 234.5 419.5 -0.2905093 0.08101848
Moved 1320.261 231.8227 405.1135 -0.2967067 0.04401599
Moved 1320.291 228.9515 392.806 -0.303353 0.01236099
Moved 1320.322 227.0761 382.3044 -0.3076943 -0.0146493
Moved 1320.353 227 375.2445 -0.3078704 -0.03280734
Moved 1320.384 226 365.9136 -0.3101852 -0.05680657
Moved 1320.414 226 358.2991 -0.3101852 -0.07639112
Moved 1320.445 226 352.7991 -0.3101852 -0.09053744
Moved 1320.476 226 350 -0.3101852 -0.09773669
Moved 1320.506 230.5835 348 -0.2995752 -0.1028807
Moved 1320.537 244.5133 348 -0.2673303 -0.1028807
Moved 1320.568 261.4984 362.582 -0.2280128 -0.06537551
Moved 1320.599 281.2861 382.0413 -0.1822081 -0.01532606
Moved 1320.629 297.0998 402.7198 -0.1456023 0.03785953
Moved 1320.66 309.9879 427.4727 -0.1157689 0.1015244
Moved 1320.691 319.1693 443.2963 -0.09451548 0.1422229
Moved 1320.722 327.8294 459.5735 -0.07446896 0.1840881
Moved 1320.752 334.5621 472.3431 -0.05888403 0.2169318
Moved 1320.783 338.5 483 -0.04976853 0.2443414
Moved 1320.814 343.3444 492.5167 -0.03855457 0.2688185
Moved 1320.844 346.044 502.132 -0.03230552 0.2935494
Moved 1320.875 347.9181 507.8362 -0.0279673 0.3082207
Moved 1320.906 349.3645 511.7291 -0.02461915 0.3182331
Moved 1320.937 350.3507 515.3507 -0.02233624 0.3275481
Moved 1320.967 351 519.2241 -0.02083332 0.3375105
Moved 1320.998 352.0892 523.0892 -0.01831194 0.3474516
Moved 1321.029 352 524.6252 -0.01851852 0.3514023
Moved 1321.06 352 526.2465 -0.01851852 0.3555722
Moved 1321.09 352 527.374 -0.01851852 0.358472
Moved 1321.121 352.9173 527.9173 -0.01639505 0.3598695
Ended 1321.152 353.5 528.5 -0.0150463 0.3613682
Candidates 1321.213 13 contrast contact context contest connect coverage comedy chinese contract contrary vintage commerce conduct
Began 1321.582 287 422 -0.1689815 0.08744851
Stationary 1321.613 287 422 -0.1689815 0.08744851
Stationary 1321.643 287 422 -0.1689815 0.08744851
Moved 1321.674 323.0087 422 -0.08562793 0.08744851
Moved 1321.705 347.1135 413.5773 -0.02982989 0.06578528
Moved 1321.736 367.506 408.8314 0.01737495 0.05357852
Moved 1321.766 383.2785 406.5443 0.05388548 0.0476962
Moved 1321.797 396.6189 405 0.08476595 0.04372424
Moved 1321.828 403.5258 403 0.1007541 0.03858017
Moved 1321.859 410.4307 403 0.1167377 0.03858017
Moved 1321.889 416.172 403 0.1300277 0.03858017
Moved 1321.92 420.1205 403 0.1391678 0.03858017
Moved 1321.951 423.0226 401.9774 0.1458856 0.03595015
Moved 1321.981 424.374 402 0.1490138 0.03600815
Ended 1322.012 425.1619 402 0.1508378 0.03600815
Accept 1322.074 0 contrast
Began 1322.873 288 476 -0.1666667 0.2263374
Stationary 1322.903 288 476 -0.1666667 0.2263374
Stationary 1322.934 288 476 -0.1666667 0.2263374
Stationary 1322.965 288 476 -0.1666667 0.2263374
Moved 1322.995 299.3411 476 -0.1404142 0.2263374
Moved 1323.026 306.0302 476 -0.12493 0.2263374
Moved 1323.057 315.509 476 -0.1029883 0.2263374
Moved 1323.088 322.5 476 -0.08680557 0.2263374
Moved 1323.118 328.5925 476 -0.07270247 0.2263374
Moved 1323.149 334.3222 476 -0.05943929 0.2263374
Moved 1323.18 346.1628 476 -0.03203054 0.2263374
Moved 1323.211 360.8661 479.8661 0.002004902 0.236281
Moved 1323.241 378.1525 486.4305 0.04201978 0.2531647
Moved 1323.272 395.7962 489.2994 0.08286159 0.2605436
Moved 1323.303 412.2226 492.1747 0.1208857 0.2679389
Moved 1323.333 425.7312 494.7462 0.1521557 0.2745529
Moved 1323.364 441.0826 497.6165 0.187691 0.2819353
Moved 1323.395 455.3987 500.4797 0.2208304 0.2892996
Moved 1323.426 472.1086 505.0272 0.2595108 0.3009957
Moved 1323.457 489.3578 509.8929 0.2994393 0.3135106
Moved 1323.487 505.6054 514.5352 0.3370496 0.3254504
Moved 1323.518 520.5689 518.6422 0.3716874 0.3360138
Moved 1323.549 530.5629 522.2814 0.3948215 0.345374
Moved 1323.579 539.0648 524.0216 0.4145017 0.3498497
Moved 1323.61 543.8913 525.8913 0.4256743 0.3546586
Moved 1323.641 547.5 526 0.4340278 0.3549381
Moved 1323.672 550.3053 527 0.4405215 0.3575102
Moved 1323.702 553.1852 528 0.4471879 0.3600822
Moved 1323.733 556.0567 529.0567 0.4538349 0.3628001
Moved 1323.764 557.5722 529 0.457343 0.3626543
Ended 1323.795 559 530 0.4606481 0.3652262
Candidates 1323.856 13 to top trip too tip group rip rp do ep tp dip rio
Began 1324.44 323 374 -0.08564815 -0.03600823
Stationary 1324.471 323 374 -0.08564815 -0.03600823
Stationary 1324.501 323 374 -0.08564815 -0.03600823
Moved 1324.532 354.3228 374 -0.01314163 -0.03600823
Moved 1324.563 374.844 374 0.03436098 -0.03600823
Moved 1324.593 395.2205 374 0.08152892 -0.03600823
Moved 1324.624 410.2998 374 0.1164347 -0.03600823
Moved 1324.655 417.2623 374 0.1325517 -0.03600823
Moved 1324.686 422.9731 374 0.145771 -0.03600823
Moved 1324.716 426.8541 374 0.1547548 -0.03600823
Moved 1324.747 430.7215 374 0.1637071 -0.03600823
Moved 1324.778 432.0912 374 0.1668777 -0.03600823
Moved 1324.809 435.0879 374 0.1738145 -0.03600823
Moved 1324.839 436.5 374 0.1770833 -0.03600823
Moved 1324.87 438.3761 374 0.1814261 -0.03600823
Ended 1324.901 439 374 0.1828703 -0.03600823
