the five boxing wizards jump quickly
the five boxing wizards jump quickly
FixStart
Radial

0.6 0.6
432 388.8
Began 361.7357 380 603 0.04629632 0.5529835
Stationary 361.7664 380 603 0.04629632 0.5529835
Stationary 361.7971 380 603 0.04629632 0.5529835
Stationary 361.8278 380 603 0.04629632 0.5529835
Stationary 361.8585 380 603 0.04629632 0.5529835
Stationary 361.8892 380 603 0.04629632 0.5529835
Stationary 361.9199 380 603 0.04629632 0.5529835
Stationary 361.9507 380 603 0.04629632 0.5529835
Stationary 361.9813 380 603 0.04629632 0.5529835
Moved 362.012 380 618.0627 0.04629632 0.5917249
Moved 362.0428 380 629.4426 0.04629632 0.6209942
Moved 362.0735 380 639.3361 0.04629632 0.6464405
Moved 362.1042 380 647.9443 0.04629632 0.6685808
Moved 362.1349 380 654.3813 0.04629632 0.685137
Moved 362.1656 380 659.1197 0.04629632 0.6973243
Moved 362.1963 380 664.162 0.04629632 0.7102932
Moved 362.227 380 669.9152 0.04629632 0.7250903
Moved 362.2578 371.6766 673.6468 0.02702921 0.734688
Moved 362.2884 370.0771 677.8457 0.02332677 0.7454877
Moved 362.3192 369.2268 680.7732 0.02135843 0.7530172
Moved 362.3499 367.5 683.5 0.01736114 0.7600306
Moved 362.3806 367 684.5209 0.01620372 0.7626567
Moved 362.4113 365.9747 686.0253 0.01383036 0.7665257
Moved 362.442 366 687.374 0.01388888 0.7699946
Moved 362.4727 364.8197 688.1803 0.0111567 0.7720686
Moved 362.5034 364 690.5 0.009259283 0.7780349
Moved 362.5341 362 692.1848 0.004629592 0.7823681
Moved 362.5648 358.9422 696.1156 -0.002448609 0.7924782
Moved 362.5955 357.0673 699.8654 -0.006788621 0.8021227
Moved 362.6262 356 704.7336 -0.009259283 0.8146439
Moved 362.657 354 709.7034 -0.01388888 0.8274262
Moved 362.6877 353 714.221 -0.01620372 0.8390458
Moved 362.7184 351.9067 718.0933 -0.01873454 0.8490055
Moved 362.7491 352 720.6005 -0.01851852 0.8554538
Moved 362.7798 352 723.4737 -0.01851852 0.8628436
Moved 362.8105 352 725.3587 -0.01851852 0.8676921
Moved 362.8412 352 727.947 -0.01851852 0.874349
Moved 362.8719 352 729.3582 -0.01851852 0.8779789
Moved 362.9026 352 731.2311 -0.01851852 0.8827958
Moved 362.9333 361.5 732 0.003472269 0.8847734
Moved 362.9641 362.3209 733.3209 0.005372365 0.8881707
Moved 362.9948 363.2621 733 0.007551014 0.8873456
Moved 363.0255 364.3934 733 0.01016994 0.8873456
Moved 363.0562 369 733 0.02083332 0.8873456
Moved 363.0869 375.6445 715.9258 0.03621419 0.8434303
Moved 363.1176 381.1889 699.5278 0.04904836 0.8012544
Moved 363.1483 386.9417 682.1459 0.06236493 0.7565478
Moved 363.179 389 666.8932 0.06712963 0.7173177
Moved 363.2098 390.3912 649.2615 0.07034997 0.6719689
Moved 363.2404 392.2691 632.116 0.07469704 0.6278702
Moved 363.2712 393 620.4216 0.07638891 0.597792
Moved 363.3019 394.6631 610.0107 0.08023857 0.5710152
Moved 363.3326 396.5386 598.8456 0.08458008 0.5422983
Moved 363.3633 398.4041 588.3837 0.08889834 0.51539
Moved 363.394 398 582.0215 0.08796295 0.4990264
Moved 363.4247 398 574.4221 0.08796295 0.4794807
Moved 363.4554 398 567.8045 0.08796295 0.46246
Moved 363.4861 398 562.3916 0.08796295 0.4485379
Moved 363.5168 398 557.7095 0.08796295 0.4364955
Moved 363.5475 398 551.9572 0.08796295 0.4217004
Moved 363.5783 398 547.2098 0.08796295 0.40949
Moved 363.6089 398 543.5 0.08796295 0.3999484
Moved 363.6397 398 540.7248 0.08796295 0.3928106
Moved 363.6703 399.1421 540 0.09060681 0.3909464
Moved 363.7011 401.0228 539 0.09496013 0.3883744
Moved 363.7318 403.5709 539 0.1008585 0.3883744
Moved 363.7625 406.4445 539 0.1075104 0.3883744
Moved 363.7932 410.333 556.3319 0.1165115 0.4329523
Moved 363.8239 410 577.7144 0.1157407 0.4879485
Moved 363.8546 396.4198 604.8765 0.08430511 0.5578098
Moved 363.8852 379.9044 626.0956 0.04607489 0.6123858
Moved 363.9161 364.2556 641.287 0.009850859 0.6514584
Moved 363.9468 351.8859 653.1141 -0.01878257 0.6818777
Moved 363.9775 338.476 662.7144 -0.04982397 0.7065698
Moved 364.0082 327.66 668.78 -0.07486115 0.7221708
Moved 364.0389 316.4138 675.2931 -0.1008941 0.7389225
Moved 364.0696 308.4361 680.3759 -0.1193608 0.7519955
Moved 364.1003 300.8867 686.1133 -0.1368364 0.7667524
Moved 364.131 294.1411 689.9294 -0.1524512 0.7765673
Moved 364.1617 288 695 -0.1666667 0.7896089
Moved 364.1924 281.3494 699.6506 -0.1820616 0.8015703
Moved 364.2232 274.6104 703.1948 -0.1976612 0.8106861
Moved 364.2539 267.8601 707.0699 -0.2132868 0.8206529
Moved 364.2846 262.7725 709.6137 -0.2250636 0.8271958
Moved 364.3153 258.5211 712 -0.234905 0.8333331
Moved 364.346 254.6541 716.3459 -0.2438563 0.8445112
Moved 364.3767 250.593 719.2035 -0.2532569 0.8518607
Moved 364.4074 248.2729 723.4542 -0.2586275 0.8627934
Moved 364.4382 245.3961 728.2078 -0.2652868 0.8750201
Moved 364.4689 245 732.9526 -0.2662037 0.8872238
Moved 364.4995 245 735.0748 -0.2662037 0.8926821
Moved 364.5303 245 737.9238 -0.2662037 0.9000095
Moved 364.561 245 739.374 -0.2662037 0.9037394
Moved 364.5917 245 740.1154 -0.2662037 0.9056466
Stationary 364.6224 245 740 -0.2662037 0.9053497
Stationary 364.6531 245 740 -0.2662037 0.9053497
Ended 364.6838 245 740 -0.2662037 0.9053497
Candidates 364.8067 13 the there enter that these tube turner genre rubber time he gene where
Began 365.6972 337 427 -0.05324075 0.1003086
Stationary 365.728 337 427 -0.05324075 0.1003086
Moved 365.7587 356.2838 427 -0.008602341 0.1003086
Moved 365.7894 391.1978 427 0.07221708 0.1003086
Moved 365.8201 417.705 427 0.1335765 0.1003086
Moved 365.8508 444.8174 418.0261 0.1963365 0.07722741
Moved 365.8815 462.0672 417 0.2362667 0.0745884
Moved 365.9122 473.8939 416 0.2636434 0.07201634
Moved 365.943 481.5465 413.7267 0.2813576 0.06616949
Moved 365.9736 489.4431 411.8523 0.2996367 0.06134845
Moved 366.0044 494.0417 411 0.3102818 0.05915629
Moved 366.0351 499.3319 409 0.3225275 0.05401234
Moved 366.0658 504.8368 406.5816 0.3352703 0.04779215
Moved 366.0965 514.1851 402.4074 0.3569101 0.03705601
Moved 366.1272 522.5439 399.8187 0.3762591 0.03039768
Moved 366.1579 527.4761 398.262 0.3876761 0.02639386
Moved 366.1886 530.6141 397 0.3949402 0.02314815
Ended 366.2194 532.0607 397 0.3982887 0.02314815
Accept 366.2807 0 the
Began 366.895 373 380 0.0300926 -0.02057613
Stationary 366.9256 373 380 0.0300926 -0.02057613
Stationary 366.9564 373 380 0.0300926 -0.02057613
Moved 366.987 361.1584 380 0.002681414 -0.02057613
Moved 367.0177 354.6319 380 -0.01242623 -0.02057613
Moved 367.0485 345.982 380 -0.03244901 -0.02057613
Moved 367.0792 337.3853 380 -0.05234887 -0.02057613
Moved 367.1099 331.421 388.7895 -0.06615505 0.002030502
Moved 367.1407 325.8272 390.5864 -0.0791036 0.006652133
Moved 367.1714 320.0659 392 -0.09244014 0.01028803
Moved 367.202 315.3268 394.3366 -0.1034101 0.01629786
Moved 367.2328 313.1144 394 -0.1085315 0.01543206
Moved 367.2634 311 394.761 -0.113426 0.01738945
Moved 367.2942 308.3648 395 -0.1195258 0.01800408
Moved 367.3249 306.9323 395 -0.1228419 0.01800408
Moved 367.3556 304.5 395 -0.1284722 0.01800408
Moved 367.3863 303.7694 395 -0.1301635 0.01800408
Moved 367.417 303 396 -0.1319445 0.02057605
Moved 367.4477 303 397.2681 -0.1319445 0.02383754
Moved 367.4785 303 399.1092 -0.1319445 0.02857298
Moved 367.5092 303 403.1877 -0.1319445 0.03906289
Moved 367.5398 318.8299 408.8979 -0.09530112 0.05374975
Moved 367.5706 332 415 -0.06481484 0.06944436
Moved 367.6013 350.6835 423.1501 -0.0215659 0.09040656
Moved 367.632 372.0938 432.0469 0.02799481 0.1132892
Moved 367.6627 386.9647 439.4824 0.06241838 0.1324134
Moved 367.6934 405.1734 449.9041 0.1045681 0.1592182
Moved 367.7241 419.5635 457.0254 0.1378785 0.1775343
Moved 367.7548 431.5776 463.7888 0.1656888 0.1949299
Moved 367.7855 438.8333 467.8889 0.1824846 0.2054755
Moved 367.8162 449.2214 473.6107 0.206531 0.2201921
Moved 367.8469 459.033 479.3553 0.229243 0.2349674
Moved 367.8777 467.5 485 0.2488426 0.2494856
Moved 367.9084 474.2303 490.1535 0.264422 0.2627404
Moved 367.9391 481.8921 496.8921 0.2821576 0.2800722
Moved 367.9698 487.6357 500.8179 0.2954531 0.2901693
Moved 368.0005 491.6054 504.3027 0.3046421 0.2991323
Moved 368.0312 495.5445 507.2722 0.3137603 0.3067701
Moved 368.062 499.1439 511.1439 0.3220923 0.316728
Moved 368.0926 502.0293 514.0293 0.3287715 0.3241494
Moved 368.1234 504.5628 516.5628 0.3346362 0.3306656
Moved 368.1541 506 519.431 0.337963 0.3380427
Moved 368.1848 508.1507 521.1508 0.3429415 0.3424658
Moved 368.2155 509 522.858 0.3449074 0.346857
Moved 368.2462 510.3386 524.3386 0.3480059 0.3506649
Moved 368.2769 510 525.0549 0.3472221 0.3525073
Moved 368.3076 511.206 527.206 0.350014 0.35804
Moved 368.3383 511 528.3213 0.349537 0.3609086
Moved 368.369 511 529.2492 0.349537 0.3632952
Stationary 368.3997 511 529 0.349537 0.3626543
Moved 368.4305 500.5 530 0.3252315 0.3652262
Moved 368.4612 496.8145 530 0.3167003 0.3652262
Moved 368.4919 487.1162 530 0.2942505 0.3652262
Moved 368.5226 475.4759 517.3173 0.2673053 0.3326061
Moved 368.5533 464.71 510.0325 0.2423843 0.3138696
Moved 368.584 451.8607 501.1456 0.2126407 0.2910121
Moved 368.6147 437.2165 489.2165 0.1787419 0.2603304
Moved 368.6454 424.8022 477.8417 0.150005 0.2310743
Moved 368.6761 412.508 462.926 0.1215464 0.1927109
Moved 368.7068 400.1844 447.7305 0.09301941 0.1536277
Moved 368.7375 386.3402 426.0124 0.06097278 0.09776841
Moved 368.7682 379.2478 413.4957 0.04455516 0.06557523
Moved 368.799 370.5878 397.4695 0.02450883 0.02435558
Moved 368.8297 364.8339 383.5018 0.01118968 -0.0115696
Moved 368.8604 360.5417 372.625 0.001253883 -0.03954483
Moved 368.8911 356.9754 361.9509 -0.007001311 -0.0669988
Moved 368.9218 355.1152 351.4608 -0.0113074 -0.09397954
Moved 368.9525 354 343.7313 -0.01388888 -0.11386
Moved 368.9832 354 336.5 -0.01388888 -0.1324588
Moved 369.014 353 330.6912 -0.01620372 -0.1473994
Moved 369.0447 353 324.9396 -0.01620372 -0.1621923
Moved 369.0753 353 318.2795 -0.01620372 -0.1793223
Moved 369.1061 353 313.2647 -0.01620372 -0.1922205
Moved 369.1368 353 309.2995 -0.01620372 -0.202419
Moved 369.1675 353 304.774 -0.01620372 -0.2140588
Moved 369.1982 353 299.8962 -0.01620372 -0.2266045
Moved 369.2289 353 295.7199 -0.01620372 -0.237346
Moved 369.2596 353 290.9696 -0.01620372 -0.2495639
Moved 369.2903 353 286.2143 -0.01620372 -0.2617946
Moved 369.321 353 282.0748 -0.01620372 -0.2724415
Moved 369.3518 353 277.4586 -0.01620372 -0.2843144
Moved 369.3824 357.5428 271.702 -0.005687872 -0.2991203
