what goes up must come down
Moved 2210.866 171.3279 381 -0.4367409 -0.01800419
Moved 2210.897 170.5 381 -0.4386574 -0.01800419
Moved 2210.928 177.9133 397.1742 -0.421497 0.0235961
Moved 2210.959 218.1084 434.763 -0.3284528 0.1202751
Moved 2210.989 265.0291 473.1337 -0.2198402 0.2189653
Moved 2211.02 294.1371 495.8528 -0.1524603 0.2773992
Moved 2211.051 306.9375 505.95 -0.1228299 0.3033693
Moved 2211.082 324 517 -0.08333336 0.33179
Moved 2211.112 337.4476 524.179 -0.05220468 0.3502546
Ended 2211.143 342.4488 528.0866 -0.04062772 0.360305
Candidates 2211.266 13 what that ebay share the senate sunday relate welfare summary wednesday embassy register
Began 2211.727 285 429 -0.1736111 0.1054526
Stationary 2211.757 285 429 -0.1736111 0.1054526
Moved 2211.788 301.8998 429 -0.1344912 0.1054526
Moved 2211.819 328.2547 436 -0.07348443 0.1234567
Moved 2211.849 347.2043 438.0292 -0.02961978 0.1286758
Moved 2211.88 359.3259 438 -0.0015604 0.1286007
Moved 2211.911 366.3649 438 0.01473367 0.1286007
Ended 2211.942 368.7649 438 0.02028912 0.1286007
Accept 2212.003 0 what
Began 2212.71 292 390 -0.1574074 0.005143954
Stationary 2212.74 292 390 -0.1574074 0.005143954
Stationary 2212.771 292 390 -0.1574074 0.005143954
Moved 2212.802 305.4061 404.6053 -0.1263748 0.0427091
Moved 2212.833 329.642 423.4669 -0.07027313 0.09122141
Moved 2212.863 376.0763 460.5912 0.03721366 0.1867058
Moved 2212.894 426.6325 500.9406 0.154242 0.2904851
Moved 2212.925 451.4716 521.0334 0.2117398 0.3421641
Moved 2212.955 463.8647 531.8647 0.2404277 0.3700224
Moved 2212.986 474 540.5 0.2638889 0.3922324
Moved 2213.017 477.0534 548.1068 0.2709569 0.4117972
Moved 2213.047 479 551.5895 0.275463 0.4207547
Moved 2213.078 479 552.8535 0.275463 0.4240057
Moved 2213.109 469.5992 554 0.2537018 0.4269547
Moved 2213.14 445.3017 554 0.1974576 0.4269547
Moved 2213.17 396.8147 530.0635 0.08521925 0.3653895
Moved 2213.201 351.7564 500.8376 -0.01908238 0.2902201
Moved 2213.232 324.792 482.7733 -0.08150001 0.2437585
Moved 2213.262 305.7653 466.5446 -0.1255432 0.202018
Moved 2213.293 291.3143 454.6515 -0.1589946 0.1714286
Moved 2213.324 278.6206 444.9724 -0.1883782 0.1465337
Moved 2213.355 266.3793 437.6276 -0.2167145 0.127643
Moved 2213.385 257.3241 432.662 -0.2376756 0.1148714
Moved 2213.416 250.5619 429.7809 -0.2533289 0.1074612
Moved 2213.447 245 427.5 -0.2662037 0.1015946
Moved 2213.478 239.8937 427 -0.2780239 0.1003086
Moved 2213.508 235.7902 427 -0.2875226 0.1003086
Moved 2213.539 232.8424 427 -0.2943463 0.1003086
Moved 2213.57 230.5 427 -0.2997685 0.1003086
Moved 2213.6 227.0999 425.0499 -0.3076392 0.09529298
Moved 2213.631 221.5241 414.0482 -0.320546 0.0669964
Moved 2213.662 218.9585 396.7095 -0.3264849 0.02240098
Ended 2213.693 217.7021 381.4248 -0.3293934 -0.01691159
Candidates 2213.785 13 does fits did doors sorts died suits sits dies goes sites stores supports
Began 2214.338 314 385 -0.1064815 -0.007716127
Stationary 2214.368 314 385 -0.1064815 -0.007716127
Stationary 2214.399 314 385 -0.1064815 -0.007716127
Stationary 2214.43 314 385 -0.1064815 -0.007716127
Stationary 2214.46 314 385 -0.1064815 -0.007716127
Stationary 2214.491 314 385 -0.1064815 -0.007716127
Moved 2214.522 322.7771 385 -0.08616403 -0.007716127
Moved 2214.553 323 385 -0.08564815 -0.007716127
Moved 2214.583 324.5 385 -0.08217593 -0.007716127
Moved 2214.614 325.0697 385 -0.08085718 -0.007716127
Stationary 2214.645 325.0697 385 -0.08085718 -0.007716127
Moved 2214.675 326.4072 392 -0.07776111 0.01028803
Stationary 2214.706 326 392 -0.07870371 0.01028803
Stationary 2214.737 326 392 -0.07870371 0.01028803
Moved 2214.768 327.1059 392 -0.0761437 0.01028803
Stationary 2214.798 327.1059 392 -0.0761437 0.01028803
Stationary 2214.829 327.1059 392 -0.0761437 0.01028803
Stationary 2214.86 327.1059 392 -0.0761437 0.01028803
Moved 2214.891 327.716 393 -0.07473145 0.01285996
Moved 2214.921 328.5 393 -0.07291664 0.01285996
Stationary 2214.952 328.5 393 -0.07291664 0.01285996
Moved 2214.983 328 393 -0.07407407 0.01285996
Stationary 2215.013 328 393 -0.07407407 0.01285996
Stationary 2215.044 328 393 -0.07407407 0.01285996
Moved 2215.075 329.1104 393 -0.07150367 0.01285996
Stationary 2215.106 329.1104 393 -0.07150367 0.01285996
Stationary 2215.136 329.1104 393 -0.07150367 0.01285996
Stationary 2215.167 329.1104 393 -0.07150367 0.01285996
Stationary 2215.198 329.1104 393 -0.07150367 0.01285996
Stationary 2215.229 329.1104 393 -0.07150367 0.01285996
Ended 2215.259 329 393 -0.07175927 0.01285996
NextCandidatePanel 2215.321
Began 2215.781 411 371 0.1180555 -0.04372435
Stationary 2215.812 411 371 0.1180555 -0.04372435
Moved 2215.843 383.64 371 0.05472223 -0.04372435
Moved 2215.874 361.7878 371 0.00413845 -0.04372435
Moved 2215.904 343.6118 371 -0.03793567 -0.04372435
Moved 2215.935 331.7776 371 -0.06532972 -0.04372435
Moved 2215.966 324.4305 371 -0.08233686 -0.04372435
Moved 2215.996 319.3523 371 -0.09409189 -0.04372435
Moved 2216.027 316.9298 371 -0.09969945 -0.04372435
Moved 2216.058 314.5 371 -0.1053241 -0.04372435
Moved 2216.089 313.6694 371 -0.1072467 -0.04372435
Moved 2216.119 313 371 -0.1087963 -0.04372435
Moved 2216.15 312 371 -0.1111111 -0.04372435
Moved 2216.181 310.7743 371 -0.1139485 -0.04372435
Stationary 2216.211 311 371 -0.113426 -0.04372435
Moved 2216.242 309.8672 371 -0.1160483 -0.04372435
Stationary 2216.273 309.8672 371 -0.1160483 -0.04372435
Moved 2216.304 308.9383 371 -0.1181984 -0.04372435
Stationary 2216.334 308.9383 371 -0.1181984 -0.04372435
Stationary 2216.365 308.9383 371 -0.1181984 -0.04372435
Stationary 2216.396 308.9383 371 -0.1181984 -0.04372435
Stationary 2216.427 308.9383 371 -0.1181984 -0.04372435
Stationary 2216.457 309 371 -0.1180555 -0.04372435
Stationary 2216.488 309 371 -0.1180555 -0.04372435
Stationary 2216.519 309 371 -0.1180555 -0.04372435
Stationary 2216.549 309 371 -0.1180555 -0.04372435
Stationary 2216.58 309 371 -0.1180555 -0.04372435
Stationary 2216.611 309 371 -0.1180555 -0.04372435
Stationary 2216.642 309 371 -0.1180555 -0.04372435
Ended 2216.672 309 371 -0.1180555 -0.04372435
Cancel 2216.734
Began 2217.287 360 392 0 0.01028803
Stationary 2217.317 360 392 0 0.01028803
Stationary 2217.348 360 392 0 0.01028803
Stationary 2217.379 360 392 0 0.01028803
Stationary 2217.409 360 392 0 0.01028803
Stationary 2217.44 360 392 0 0.01028803
Moved 2217.471 380.45 408.75 0.04733811 0.05336926
Moved 2217.501 411.7424 431.8472 0.119774 0.1127756
Moved 2217.532 442.446 458.1199 0.1908472 0.1803494
Moved 2217.563 475.8705 492.2805 0.2682186 0.2682111
Moved 2217.594 502.2557 518.2557 0.3292956 0.3350197
Moved 2217.625 515.1833 532.9791 0.3592206 0.3728886
Moved 2217.655 521.0765 540.0765 0.3728622 0.3911431
Moved 2217.686 524.5954 545.1907 0.3810079 0.4042971
Moved 2217.717 526 548.1489 0.3842592 0.4119056
Moved 2217.747 526 549.6945 0.3842592 0.4158807
Moved 2217.778 526 550.5 0.3842592 0.4179526
Moved 2217.809 526 552.5153 0.3842592 0.4231358
Moved 2217.839 511.7372 553 0.3512435 0.4243826
Moved 2217.87 493.5763 554 0.3092044 0.4269547
Moved 2217.901 472.5203 554 0.2604637 0.4269547
Moved 2217.932 446.2814 554 0.1997255 0.4269547
Moved 2217.962 409.899 540.2397 0.1155071 0.391563
Moved 2217.993 367.3438 528.6074 0.01699954 0.3616445
Moved 2218.024 337.7552 518.4443 -0.0514925 0.3355049
Moved 2218.054 311.5096 507.0038 -0.1122463 0.3060798
Moved 2218.085 292.3487 499.3853 -0.1566003 0.2864847
Moved 2218.116 279.2025 495.6405 -0.1870312 0.276853
Moved 2218.147 268.9452 492.389 -0.2107751 0.2684902
Moved 2218.177 259.3781 491 -0.2329209 0.2649176
Moved 2218.208 252.5975 489.2988 -0.248617 0.2605421
Moved 2218.239 248.7523 489 -0.2575179 0.2597736
Moved 2218.27 245.6365 489 -0.2647303 0.2597736
Moved 2218.3 242.9741 489 -0.2708934 0.2597736
Moved 2218.331 241.4321 489 -0.2744627 0.2597736
Moved 2218.362 239.9432 489 -0.2779092 0.2597736
Moved 2218.392 238.8291 489 -0.2804883 0.2597736
Moved 2218.423 237.6686 489 -0.2831745 0.2597736
Moved 2218.454 237 487.5085 -0.2847222 0.2559376
Moved 2218.485 232.9638 466.6741 -0.2940653 0.2023509
Moved 2218.515 230.7815 442.3779 -0.2991169 0.1398609
Moved 2218.546 231 409.6942 -0.2986111 0.05579783
Moved 2218.577 231 389.359 -0.2986111 0.003495354
Moved 2218.607 229.0793 375.3965 -0.3030572 -0.03241637
Moved 2218.638 229 367.6964 -0.3032407 -0.05222124
Ended 2218.669 229 365.2039 -0.3032407 -0.05863189
Candidates 2218.761 13 goes does gotta hopes types hours hits ford fortress hoped follows lies fits
Began 2219.406 297 402 -0.1458333 0.03600815
Stationary 2219.437 297 402 -0.1458333 0.03600815
Moved 2219.468 311.5523 402 -0.1121475 0.03600815
Moved 2219.498 335.8858 410.5886 -0.0558199 0.05809811
Moved 2219.529 356.9308 412 -0.007104527 0.06172835
Moved 2219.56 376.7269 412 0.03871978 0.06172835
Moved 2219.59 385.7884 412 0.05969534 0.06172835
Moved 2219.621 390.9373 412 0.07161409 0.06172835
Moved 2219.652 392.7715 412 0.07586003 0.06172835
Ended 2219.683 393 412 0.07638891 0.06172835
Accept 2219.775 0 goes
Began 2220.174 410 548 0.1157407 0.4115225
Stationary 2220.205 410 548 0.1157407 0.4115225
Stationary 2220.236 410 548 0.1157407 0.4115225
Stationary 2220.266 410 548 0.1157407 0.4115225
Stationary 2220.297 410 548 0.1157407 0.4115225
Moved 2220.328 428.6846 548 0.158992 0.4115225
Moved 2220.358 450.2107 538.2314 0.208821 0.3863976
Moved 2220.389 483.2105 536.2325 0.2852096 0.3812563
Moved 2220.42 511.0991 532.9924 0.3497665 0.3729227
Moved 2220.45 533.946 531 0.4026529 0.3677982
Moved 2220.481 550.6412 530 0.441299 0.3652262
Moved 2220.512 563.5887 530 0.4712701 0.3652262
Moved 2220.543 569.5802 530 0.4851394 0.3652262
Moved 2220.573 573.8038 530 0.4949162 0.3652262
Ended 2220.604 575 530 0.4976852 0.3652262
Candidates 2220.666 13 up ip top to i yup tip o iop too tp pop yo
Began 2221.403 361 430 0.002314846 0.1080246
Stationary 2221.434 361 430 0.002314846 0.1080246
Moved 2221.464 375.7498 430 0.03645787 0.1080246
Moved 2221.495 390.1293 430 0.06974379 0.1080246
Moved 2221.526 422.6152 430 0.1449425 0.1080246
Moved 2221.556 438.856 430 0.1825369 0.1080246
Moved 2221.587 442.8904 430 0.191876 0.1080246
Ended 2221.618 448 430 0.2037037 0.1080246
Accept 2221.679 0 up
Began 2222.171 497 266 0.3171296 -0.3137861
Stationary 2222.201 497 266 0.3171296 -0.3137861
Stationary 2222.232 497 266 0.3171296 -0.3137861
Moved 2222.263 481.9395 279.8726 0.2822674 -0.2781056
Moved 2222.294 473.6016 290.5123 0.2629666 -0.2507401
Moved 2222.324 456.4085 309.7886 0.2231678 -0.201161
Moved 2222.355 439.0993 335.351 0.1831003 -0.135414
Moved 2222.386 425.8286 357.5619 0.152381 -0.07828739
Moved 2222.417 412.3235 382.407 0.1211192 -0.01438533
Moved 2222.447 398.5626 405.8998 0.0892653 0.04603864
Moved 2222.478 391.9004 424.2324 0.07384349 0.09319026
Moved 2222.509 386.8574 440.4279 0.06216983 0.1348452
Moved 2222.54 383.4102 448.1795 0.05419036 0.1547826
Moved 2222.57 380.657 458.3719 0.04781713 0.1809978
Moved 2222.601 379.1014 467.5942 0.04421632 0.2047175
Moved 2222.632 375.5526 477.7894 0.0360015 0.2309397
Moved 2222.662 370.0601 496.8196 0.02328734 0.2798859
Moved 2222.693 365 509 0.01157403 0.3112139
Moved 2222.724 363.2019 513.3944 0.007411739 0.3225164
Moved 2222.754 358.2946 519.7054 -0.003947665 0.3387483
Moved 2222.785 356.4044 522.5955 -0.008323045 0.3461818
Moved 2222.816 353.8497 525.1503 -0.01423672 0.3527527
Moved 2222.847 352.3022 526 -0.01781901 0.3549381
Moved 2222.877 341.3322 526 -0.04321262 0.3549381
Moved 2222.908 307.1424 480.0295 -0.1223555 0.2367012
Moved 2222.939 273.3816 431.0105 -0.2005057 0.1106237
Moved 2222.969 253.347 400.9116 -0.246882 0.03320866
Moved 2223 240.234 378.7744 -0.2772362 -0.02372859
Moved 2223.031 232.0756 362.843 -0.2961214 -0.0647044
Moved 2223.062 226.0739 352.1108 -0.3100141 -0.09230766
Moved 2223.092 223.486 345.9719 -0.3160047 -0.108097
Moved 2223.123 223 342.9471 -0.3171296 -0.1158768
Moved 2223.154 223 341.8776 -0.3171296 -0.1186277
Stationary 2223.185 223 342 -0.3171296 -0.1183128
Moved 2223.215 233.973 351.6014 -0.2917291 -0.09361792
Moved 2223.246 245.506 365.4237 -0.2650324 -0.05806667
Moved 2223.277 260.9337 388.2004 -0.2293202 0.0005155336
Moved 2223.307 283.4914 418.3764 -0.1771033 0.07812849
Moved 2223.338 303.1348 444.6685 -0.1316323 0.1457522
Moved 2223.369 318.1079 463.7511 -0.09697234 0.194833
Moved 2223.399 330.186 478.2231 -0.06901394 0.2320554
Moved 2223.43 340 490.5 -0.04629632 0.2636316
Moved 2223.461 344.2599 494.2599 -0.03643553 0.273302
Moved 2223.492 346.6697 497 -0.03085718 0.2803498
Moved 2223.522 351.8105 501.8105 -0.01895716 0.2927224
Ended 2223.553 354 504 -0.01388888 0.2983539
Candidates 2223.645 13 must busy murray just murder burst buddy least mystery next bureau message meat
Began 2224.26 367 418 0.01620372 0.07716041
Stationary 2224.29 367 418 0.01620372 0.07716041
Moved 2224.321 388.1884 418 0.0652509 0.07716041
Moved 2224.352 416.6205 428.2786 0.1310659 0.1035972
Moved 2224.383 439.1859 425 0.1833006 0.09516452
Moved 2224.413 457.8329 426.2618 0.226465 0.09840996
Moved 2224.444 466.4565 426 0.246427 0.09773654
Ended 2224.475 471.7527 426 0.2586868 0.09773654
Accept 2224.536 0 must
Began 2224.936 254 257 -0.2453704 -0.3369342
Stationary 2224.966 254 257 -0.2453704 -0.3369342
Stationary 2224.997 254 257 -0.2453704 -0.3369342
Stationary 2225.028 254 257 -0.2453704 -0.3369342
Moved 2225.058 265.5371 267.4883 -0.2186641 -0.3099581
Moved 2225.089 285.0947 286.0947 -0.1733919 -0.2621023
Moved 2225.12 320.9727 321.9727 -0.09034092 -0.1698233
Moved 2225.15 369.3359 367.3359 0.02161085 -0.05314846
Moved 2225.181 405.2398 405.3283 0.1047217 0.04456861
Moved 2225.212 437.5261 447.1514 0.1794586 0.1521383
Moved 2225.243 466.5436 481.2787 0.2466286 0.2399145
Moved 2225.273 489.1226 506.5349 0.2988949 0.3048735
Moved 2225.304 496.8673 515.8231 0.3168225 0.3287631
Moved 2225.335 501.4666 520.4666 0.327469 0.3407062
Moved 2225.365 503.7753 523 0.3328132 0.3472221
Moved 2225.396 506.3123 523 0.338686 0.3472221
Moved 2225.427 509 452.3104 0.3449074 0.1654073
Moved 2225.458 489.0318 360.1589 0.2986846 -0.07160791
Moved 2225.489 479.9507 316.8029 0.2776637 -0.1831202
Moved 2225.519 475.5411 289.2466 0.2674563 -0.2539953
Moved 2225.55 474.222 265.9981 0.2644028 -0.3137909
Moved 2225.581 472.0033 250.0199 0.259267 -0.3548871
Moved 2225.611 470 234.5654 0.2546296 -0.3946362
Moved 2225.642 467.6449 227.9347 0.249178 -0.4116907
Moved 2225.673 466.3753 225.7507 0.2462392 -0.4173078
Moved 2225.704 463.255 223.1274 0.2390162 -0.4240549
Moved 2225.734 454.3436 222 0.2183878 -0.4269547
Moved 2225.765 436.4373 231.514 0.1769383 -0.4024844
Moved 2225.796 411.9693 253.5338 0.1202993 -0.3458492
Moved 2225.826 357.7919 329.6663 -0.005111347 -0.1500352
Moved 2225.857 327.8043 375.2115 -0.07452702 -0.03289211
Moved 2225.888 317.1282 391.3077 -0.09924024 0.008507559
Moved 2225.918 299 419.5 -0.1412037 0.08101848
Moved 2225.949 282.4325 444.444 -0.1795545 0.1451747
Moved 2225.98 269.5612 460.4388 -0.209349 0.1863136
Moved 2226.01 256.8263 477.2432 -0.2388281 0.229535
Moved 2226.041 251 489.5 -0.2523148 0.2610596
Ended 2226.072 249.1331 492.7337 -0.2566362 0.2693767
Candidates 2226.195 13 come zone confess some comes convert done cover number home china concert zones
Began 2226.748 340 387 -0.04629632 -0.002572055
Stationary 2226.779 340 387 -0.04629632 -0.002572055
Moved 2226.809 351.9213 387 -0.01870071 -0.002572055
Moved 2226.84 370.9367 394.9367 0.02531648 0.01784124
Moved 2226.871 388.8264 394 0.0667277 0.01543206
Moved 2226.902 407.3901 395 0.1096994 0.01800408
Ended 2226.932 423.0125 395 0.1458622 0.01800408
Accept 2226.994 0 come
Began 2227.485 293 368 -0.1550926 -0.05144041
Stationary 2227.516 293 368 -0.1550926 -0.05144041
Stationary 2227.547 293 368 -0.1550926 -0.05144041
Moved 2227.577 311.2695 389.1797 -0.1128021 0.003034136
Moved 2227.608 344.8719 417.7709 -0.03501872 0.07657125
Moved 2227.639 410.3522 468.2486 0.116556 0.2064006
Moved 2227.669 441.5 495 0.1886574 0.2752057
Moved 2227.7 458.9019 507.5637 0.2289397 0.3075197
Moved 2227.731 470.3373 516.0699 0.2554105 0.3293978
Moved 2227.762 480.6819 523.788 0.2793562 0.3492488
Moved 2227.792 486.8818 528.8818 0.2937079 0.3623503
Moved 2227.823 489 530 0.2986111 0.3652262
Moved 2227.854 490.2045 530 0.3013993 0.3652262
Moved 2227.885 490 517.1332 0.300926 0.3321326
Moved 2227.915 473.2093 463.8372 0.2620586 0.1950544
Moved 2227.946 459.4026 430.1072 0.2300987 0.1083004
Moved 2227.977 453.7828 415.4569 0.2170898 0.07061962
Moved 2228.007 452.3148 408.9445 0.2136918 0.05386957
Moved 2228.038 451 404.7797 0.2106482 0.04315749
Moved 2228.069 450 402.2233 0.2083333 0.03658247
Moved 2228.1 450 400.9485 0.2083333 0.03330384
Moved 2228.13 450 399.8808 0.2083333 0.03055753
Moved 2228.161 449 397.5 0.2060185 0.02443408
Moved 2228.192 448 395.3486 0.2037037 0.01890077
Moved 2228.222 444.2209 391.2209 0.1949558 0.008284133
Moved 2228.253 427.826 371.9191 0.1570046 -0.04136027
Moved 2228.284 403.174 339.2514 0.0999399 -0.1253822
Moved 2228.315 383 306 0.05324075 -0.2109054
Moved 2228.345 366.7964 280.6437 0.01573235 -0.2761222
Moved 2228.376 361.7427 273.114 0.004033943 -0.2954887
Moved 2228.407 354.2608 261.5215 -0.01328523 -0.3253047
Moved 2228.438 351.5731 257.5731 -0.01950666 -0.3354601
Moved 2228.468 350.2239 256 -0.0226299 -0.3395062
Moved 2228.499 347.7269 256 -0.02841001 -0.3395062
Moved 2228.53 340.5537 273.1542 -0.04501447 -0.2953853
Moved 2228.56 329.1208 301.5101 -0.07147958 -0.2224535
Moved 2228.591 317.1649 331.0878 -0.09915531 -0.1463793
Moved 2228.622 307.3624 354.2752 -0.1218463 -0.08674072
Moved 2228.653 298.5846 377.6617 -0.1421654 -0.02659048
Moved 2228.683 293.4752 392.5745 -0.1539927 0.01176571
Moved 2228.714 290.5 400.5 -0.1608796 0.03215016
Moved 2228.745 288.9592 406.0816 -0.1644463 0.04650614
Moved 2228.775 289 408 -0.1643519 0.05144025
Ended 2228.806 289 408 -0.1643519 0.05144025
Candidates 2228.929 13 find found finds sound doing fund five funds sounds going done since sons
Began 2229.113 398 356 0.08796295 -0.0823046
Stationary 2229.144 398 356 0.08796295 -0.0823046
Stationary 2229.175 398 356 0.08796295 -0.0823046
Moved 2229.205 367.1014 351.3807 0.01643836 -0.09418558
Moved 2229.236 333.563 349 -0.06119678 -0.1003086
Moved 2229.267 302.3354 359.3043 -0.1334828 -0.07380583
Moved 2229.298 284.8477 361.0435 -0.1739637 -0.06933259
Moved 2229.328 271.6988 362.5753 -0.204401 -0.06539286
Moved 2229.359 267.1844 363.8156 -0.214851 -0.06220272
Ended 2229.39 267 364 -0.2152778 -0.06172839
Cancel 2229.451
Began 2229.881 309 361 -0.1180555 -0.06944452
Stationary 2229.912 309 361 -0.1180555 -0.06944452
Stationary 2229.943 309 361 -0.1180555 -0.06944452
Moved 2229.973 345.355 383.9763 -0.03390044 -0.01034905
Moved 2230.004 408.5819 416.3398 0.1124581 0.07289035
Moved 2230.035 479.3642 459.4367 0.276306 0.1837363
Moved 2230.065 500.5756 479.5756 0.3254065 0.2355339
Moved 2230.096 514.5 497.5 0.3576389 0.2816358
Moved 2230.127 517.8164 508.0819 0.3653158 0.3088525
Moved 2230.158 518 516.9223 0.3657407 0.3315902
Moved 2230.188 502.0087 526.4236 0.3287238 0.3560276
Moved 2230.219 472.8415 535.1904 0.2612071 0.3785761
Moved 2230.25 420.0192 539.7136 0.1389333 0.3902099
Moved 2230.281 334.1613 540 -0.05981192 0.3909464
Moved 2230.311 289.4012 527.8802 -0.163423 0.3597742
Moved 2230.342 253.0452 520.2585 -0.2475806 0.3401709
Moved 2230.373 225.5 510.5 -0.3113426 0.3150719
Moved 2230.404 201.5675 502.827 -0.3667419 0.2953369
Moved 2230.434 183.8146 495.2062 -0.4078366 0.2757361
Moved 2230.465 168.0976 485.248 -0.4442184 0.2501235
Moved 2230.496 155.5 473.5 -0.4733796 0.2199073
Moved 2230.526 149.1371 463.2742 -0.4881086 0.1936063
Moved 2230.557 145.5114 454.0458 -0.4965013 0.1698708
Moved 2230.588 146 442.834 -0.4953704 0.1410338
Moved 2230.618 162.5 431.5 -0.4571759 0.1118827
Moved 2230.649 221.1508 411.0363 -0.3214103 0.0592497
Moved 2230.68 318.4634 376.449 -0.0961495 -0.02970927
Moved 2230.711 366.1241 353.4149 0.01417607 -0.08895347
Moved 2230.741 398.3409 334.098 0.08875201 -0.1386369
Moved 2230.772 419.04 317.715 0.1366666 -0.1807742
Ended 2230.803 428.1946 309.8332 0.1578579 -0.2010464
Candidates 2230.895 13 down shown speak gotten town form speech doesn korean fish grown clean jordan
Began 2231.632 344 393 -0.03703703 0.01285996
Stationary 2231.663 344 393 -0.03703703 0.01285996
Stationary 2231.694 344 393 -0.03703703 0.01285996
Moved 2231.724 356.6566 393 -0.007739316 0.01285996
Moved 2231.755 385.4003 393 0.058797 0.01285996
Moved 2231.786 408.9739 400 0.1133656 0.03086416
Moved 2231.817 420.7386 400.6846 0.1405986 0.03262504
Moved 2231.847 427.7031 401 0.1567201 0.03343609
Ended 2231.878 428.4979 401 0.1585599 0.03343609
Accept 2231.939 0 down
Began 2232.154 482 394 0.2824074 0.01543206
Stationary 2232.185 482 394 0.2824074 0.01543206
Moved 2232.216 501.5126 394 0.3275755 0.01543206
Moved 2232.247 527.4128 394 0.3875296 0.01543206
Moved 2232.277 551.3054 406.5226 0.4428366 0.04764035
Moved 2232.308 590.9277 410.174 0.5345548 0.05703168
Moved 2232.339 616.3438 416.7301 0.5933885 0.07389425
Moved 2232.369 633.1695 420.0283 0.6323368 0.08237717
Moved 2232.4 642.9682 423.2421 0.655019 0.09064313
Moved 2232.431 652.451 425.8628 0.67697 0.09738369
Ended 2232.462 653 426 0.6782408 0.09773654
PhraseEnd 2232.523
