the union will go on strike
Moved 1777.411 242.6568 494.1716 -0.2716278 0.2730751
Moved 1777.442 239.9594 497.0406 -0.2778718 0.2804542
Moved 1777.473 238.6261 498.374 -0.2809582 0.2838835
Moved 1777.504 239 499 -0.2800926 0.2854938
Moved 1777.534 258.3939 507.1717 -0.2351992 0.3065115
Moved 1777.565 328.7562 516.3397 -0.07232353 0.3300918
Moved 1777.596 406.851 516 0.1084512 0.329218
Moved 1777.626 458.7335 516 0.2285496 0.329218
Moved 1777.657 492.1636 516 0.3059343 0.329218
Moved 1777.688 514.2748 517 0.3571176 0.33179
Moved 1777.719 525.3668 520.8417 0.3827934 0.3416709
Moved 1777.749 534.4308 523 0.4037749 0.3472221
Moved 1777.78 537.5823 524 0.4110701 0.3497942
Moved 1777.811 539.0185 524 0.4143946 0.3497942
Moved 1777.842 541 524 0.4189815 0.3497942
Moved 1777.872 545.3288 503.6984 0.4290018 0.2975779
Moved 1777.903 551.8187 465.0879 0.4440247 0.1982712
Moved 1777.934 570.2485 410.5021 0.4866864 0.05787566
Ended 1777.964 572 408 0.4907407 0.05144025
Accept 1778.057 0 union
Candidates 1778.057 13 will wool rep deep roll ep wp to still well top drop trip
Began 1779.286 346 414 -0.03240739 0.06687239
Stationary 1779.316 346 414 -0.03240739 0.06687239
Moved 1779.347 361.4477 436.0712 0.003351172 0.1236398
Moved 1779.378 388.2816 468.8286 0.06546666 0.2078923
Moved 1779.409 423.0648 505.5135 0.1459834 0.3022466
Moved 1779.439 445.0345 528.0345 0.196839 0.3601709
Moved 1779.47 457.4881 541.7858 0.225667 0.3955394
Moved 1779.501 465.5198 548.5198 0.2442588 0.4128595
Moved 1779.531 470.7145 553.7145 0.2562836 0.4262204
Moved 1779.562 473.5848 556.5848 0.2629278 0.4336027
Moved 1779.593 475.4586 558 0.2672654 0.4372427
Moved 1779.624 476 559 0.2685185 0.4398148
Moved 1779.654 477.8439 560.8439 0.2727867 0.4445572
Moved 1779.685 481.1563 562.7188 0.2804545 0.4493794
Ended 1779.716 482 563 0.2824074 0.4501028
Accept 1779.839 0 will
Candidates 1779.839 13 i go ii iii ip gi you hi iu o hip p up
Began 1780.791 389 432 0.06712963 0.1131687
Stationary 1780.822 389 432 0.06712963 0.1131687
Moved 1780.853 376.109 446.6137 0.03728936 0.1507553
Moved 1780.883 366 462 0.01388888 0.1903292
Moved 1780.914 356.6117 480.7767 -0.007843376 0.238623
Moved 1780.945 347.0246 502.9345 -0.03003572 0.2956133
Moved 1780.976 338.2604 528.0886 -0.05032311 0.36031
Moved 1781.006 333.4785 545.825 -0.06139224 0.4059284
Moved 1781.037 329.7646 567.6479 -0.06998936 0.4620574
Moved 1781.068 326.8879 585.5604 -0.07664829 0.5081285
Moved 1781.098 326 595.9425 -0.07870371 0.5348314
Moved 1781.129 325 604.5833 -0.08101851 0.5570558
Moved 1781.16 324 612.2001 -0.08333336 0.5766462
Moved 1781.191 324 617.5427 -0.08333336 0.5903873
Moved 1781.221 324 619.844 -0.08333336 0.5963064
Moved 1781.252 324 622.6596 -0.08333336 0.6035482
Moved 1781.283 324 625.5306 -0.08333336 0.6109325
Moved 1781.313 324 627.2002 -0.08333336 0.6152267
Moved 1781.344 324 628.9725 -0.08333336 0.6197851
Moved 1781.375 324 630.842 -0.08333336 0.6245934
Moved 1781.406 324 632.7141 -0.08333336 0.6294086
Moved 1781.436 324 634.1445 -0.08333336 0.6330875
Moved 1781.467 324 637.1182 -0.08333336 0.6407359
Moved 1781.498 324 638.5 -0.08333336 0.64429
Moved 1781.529 324 641.8552 -0.08333336 0.6529196
Moved 1781.559 324 644.2634 -0.08333336 0.6591135
Moved 1781.59 324 648.2347 -0.08333336 0.6693279
Moved 1781.621 331.687 653.1963 -0.06553923 0.682089
Moved 1781.651 332 655.9666 -0.06481484 0.6892143
Moved 1781.682 336 658.5 -0.05555556 0.6957303
Ended 1781.713 336 658.5 -0.05555556 0.6957303
Expand 1781.713
Accept 1781.805 1 go
Began 1782.42 344 465 -0.03703703 0.1980452
Stationary 1782.45 344 465 -0.03703703 0.1980452
Moved 1782.481 355.1643 478.1942 -0.01119375 0.2319808
Moved 1782.512 385.0617 507.147 0.0580133 0.306448
Moved 1782.543 416.1953 534.5499 0.1300817 0.3769286
Moved 1782.573 444.5008 556.8756 0.1956038 0.4343508
Moved 1782.604 458.8369 570.6695 0.2287891 0.4698288
Moved 1782.635 469.1227 578.0818 0.2525987 0.4888934
Moved 1782.665 474.2096 583.6048 0.264374 0.5030987
Moved 1782.696 477.4783 586.4783 0.2719404 0.5104893
Moved 1782.727 478 587 0.2731481 0.5118312
Moved 1782.758 479 588 0.275463 0.5144032
Stationary 1782.788 479 588 0.275463 0.5144032
Stationary 1782.819 479 588 0.275463 0.5144032
Stationary 1782.85 479 588 0.275463 0.5144032
Stationary 1782.881 479 588 0.275463 0.5144032
Stationary 1782.911 479 588 0.275463 0.5144032
Moved 1782.942 469.7495 581.9988 0.2540499 0.498968
Moved 1782.973 457.5 567 0.2256945 0.4603909
Moved 1783.003 438.027 541.5405 0.180618 0.3949085
Moved 1783.034 419.8662 511.7592 0.1385793 0.3183107
Moved 1783.065 397.7115 477.1182 0.08729527 0.2292133
Moved 1783.096 385.7788 454.2524 0.05967319 0.1704022
Moved 1783.126 371.8315 425.0787 0.02738774 0.09536707
Moved 1783.157 364.6675 405.0025 0.01080443 0.04373071
Moved 1783.188 357.8791 387.7582 -0.004909436 -0.0006218113
Moved 1783.219 353.7877 371.7569 -0.01438036 -0.0417776
Moved 1783.249 350.5323 356.6616 -0.02191593 -0.08060291
Moved 1783.28 348.6573 345.629 -0.02625634 -0.1089791
Moved 1783.311 347.0891 339.1783 -0.02988626 -0.1255703
Moved 1783.341 346.2438 331.7315 -0.03184299 -0.1447236
Moved 1783.372 346 327.3674 -0.03240739 -0.1559482
Moved 1783.403 346 323.5001 -0.03240739 -0.1658947
Moved 1783.434 346 321.9979 -0.03240739 -0.1697585
Moved 1783.464 346 319.5 -0.03240739 -0.1761832
Moved 1783.495 346 319 -0.03240739 -0.1774692
Ended 1783.526 346 318 -0.03240739 -0.1800412
Candidates 1783.587 13 in on iv hiv john pc gov job ibm inn inc ic fox
Began 1784.355 384 382 0.0555556 -0.01543218
Moved 1784.386 370.9373 407.6568 0.02531777 0.05055753
Moved 1784.417 357.3634 443.655 -0.006103168 0.1431455
Moved 1784.448 346.022 479.6785 -0.03235648 0.2357986
Moved 1784.478 336.9647 511.6237 -0.05332256 0.317962
Moved 1784.509 331.1975 534.8087 -0.06667236 0.3775942
Moved 1784.54 326.7307 553.6157 -0.07701223 0.4259662
Moved 1784.57 322.1654 565.5037 -0.08757999 0.4565422
Moved 1784.601 318.2945 575.1165 -0.0965405 0.4812665
Moved 1784.632 315.4224 580.5776 -0.1031889 0.4953127
Moved 1784.663 313.5497 584.4503 -0.1075237 0.5052732
Moved 1784.693 312 587.9568 -0.1111111 0.514292
Moved 1784.724 309.1445 590.8555 -0.117721 0.5217475
Moved 1784.755 306.2716 593.7284 -0.1243713 0.5291368
Moved 1784.786 303.8292 595.1708 -0.130025 0.5328466
Moved 1784.816 300.894 597.106 -0.1368193 0.5378238
Moved 1784.847 298.5 598.5 -0.1423611 0.5414093
Moved 1784.878 296.5 599.5 -0.1469907 0.5439814
Moved 1784.908 296 600.3978 -0.1481481 0.5462906
Moved 1784.939 295 601.5 -0.150463 0.5491254
Moved 1784.97 293.751 602.249 -0.153354 0.5510517
Moved 1785.001 294 604.5 -0.1527778 0.5568415
Ended 1785.031 294 605 -0.1527778 0.5581275
Expand 1785.062
Accept 1785.185 1 on
Began 1785.738 377 466 0.03935188 0.2006171
Moved 1785.769 366.3552 466 0.01471112 0.2006171
Moved 1785.8 340.824 466 -0.04438897 0.2006171
Moved 1785.83 307.9599 456.896 -0.1204632 0.1772016
Moved 1785.861 278.9322 451.3258 -0.187657 0.1628749
Moved 1785.892 251.1003 448.4556 -0.2520826 0.1554927
Moved 1785.922 232.9005 445.5801 -0.2942117 0.1480968
Moved 1785.953 222.1381 445.0345 -0.3191248 0.1466938
Moved 1785.984 216.3621 445 -0.3324952 0.1466049
Moved 1786.015 215 452.6295 -0.3356481 0.166228
Moved 1786.045 241.1797 491.4269 -0.2750469 0.2660157
Moved 1786.076 276.9074 533.0208 -0.192344 0.3729958
Moved 1786.107 311.2465 566.315 -0.1128553 0.458629
Moved 1786.138 332.8123 585.8123 -0.06293461 0.5087763
Moved 1786.168 345 597 -0.03472224 0.5375513
Moved 1786.199 351.4192 602.4192 -0.019863 0.5514896
Moved 1786.23 354.0856 605.0856 -0.01369069 0.5583477
Moved 1786.26 355 606.9611 -0.01157408 0.5631713
Stationary 1786.291 355 607 -0.01157408 0.5632715
Moved 1786.322 356.5 608.5 -0.008101861 0.5671295
Stationary 1786.353 356.5 608.5 -0.008101861 0.5671295
Moved 1786.383 356 609.1089 -0.009259283 0.5686958
Stationary 1786.414 356 609.1089 -0.009259283 0.5686958
Moved 1786.445 356 609.5323 -0.009259283 0.5697846
Moved 1786.475 356 610.5 -0.009259283 0.5722736
Stationary 1786.506 356 610.5 -0.009259283 0.5722736
Stationary 1786.537 356 610.5 -0.009259283 0.5722736
Moved 1786.568 356 611.0651 -0.009259283 0.5737271
Stationary 1786.598 356 611.0651 -0.009259283 0.5737271
Stationary 1786.629 356 611.0651 -0.009259283 0.5737271
Stationary 1786.66 356 611.0651 -0.009259283 0.5737271
Stationary 1786.691 356 611 -0.009259283 0.5735595
Stationary 1786.721 356 611 -0.009259283 0.5735595
Stationary 1786.752 356 611 -0.009259283 0.5735595
Stationary 1786.783 356 611 -0.009259283 0.5735595
Stationary 1786.813 356 611 -0.009259283 0.5735595
Moved 1786.844 346.3303 611 -0.03164291 0.5735595
Moved 1786.875 338.5336 611 -0.04969065 0.5735595
Moved 1786.906 326.0843 599.7711 -0.07850861 0.5446785
Moved 1786.936 316.702 595.9007 -0.1002268 0.5347239
Moved 1786.967 312 593.5 -0.1111111 0.5285493
Moved 1786.998 313 594 -0.1087963 0.5298353
Moved 1787.029 338.3999 593 -0.05000025 0.5272633
Moved 1787.059 373.3257 593 0.0308465 0.5272633
Moved 1787.09 421.7771 593 0.1430026 0.5272633
Moved 1787.121 453.2119 593 0.2157682 0.5272633
Moved 1787.151 479.365 593 0.276308 0.5272633
Moved 1787.182 492.2866 593 0.3062189 0.5272633
Moved 1787.213 500.87 589.1299 0.3260881 0.5173094
Moved 1787.244 506.618 581.7641 0.3393934 0.4983644
Moved 1787.274 511.5 559 0.3506944 0.4398148
Moved 1787.305 512 516.5123 0.3518519 0.3305357
Moved 1787.336 512 482.0234 0.3518519 0.2418297
Moved 1787.367 503.0309 450.3395 0.3310899 0.1603383
Moved 1787.397 500.6392 430.4742 0.3255536 0.1092442
Moved 1787.428 498.6404 413.9213 0.3209269 0.06666987
Moved 1787.459 488.8229 403.2938 0.2982011 0.03933573
Moved 1787.49 435.8263 419.5121 0.1755237 0.08104967
Moved 1787.52 384.5997 452.3859 0.05694379 0.1656016
Moved 1787.551 350.9578 481.4929 -0.02093097 0.240465
Moved 1787.582 323.2172 505.3625 -0.08514538 0.3018582
Moved 1787.612 305.2776 522.8017 -0.1266722 0.3467121
Moved 1787.643 289.899 537.2808 -0.1622707 0.3839525
Moved 1787.674 280.9073 544.3951 -0.183085 0.4022508
Moved 1787.705 273.8703 550.1297 -0.1993743 0.4170001
Moved 1787.735 268.8669 556.1996 -0.2109562 0.432612
Moved 1787.766 263.0597 562.8209 -0.2243988 0.449642
Moved 1787.797 258.3802 568.6198 -0.2352309 0.4645569
Moved 1787.827 255.5 571.5 -0.2418981 0.471965
Moved 1787.858 252.777 575.223 -0.2482015 0.4815405
Moved 1787.889 251 579.1901 -0.2523148 0.4917439
Moved 1787.92 251 584.9374 -0.2523148 0.5065261
Ended 1787.95 251 586.5 -0.2523148 0.5105452
Candidates 1788.073 13 strike assume some stone arrive strikes stronger fails serine strokes daytime aimee crime
Began 1788.411 203 466 -0.3634259 0.2006171
Stationary 1788.442 203 466 -0.3634259 0.2006171
Moved 1788.473 269.9063 483.4766 -0.2085503 0.2455672
Moved 1788.503 370.6217 511.8742 0.02458722 0.3186063
Moved 1788.534 415.0592 522.7493 0.1274518 0.3465773
Moved 1788.565 446.9934 528.5548 0.2013737 0.3615092
Moved 1788.596 467.9513 531.4216 0.2498872 0.3688827
Moved 1788.626 484.5112 532 0.2882204 0.3703703
Moved 1788.657 493.4913 532.8304 0.3090078 0.3725062
Moved 1788.688 503.4024 533.7012 0.33195 0.3747457
Moved 1788.719 510.7149 534.5717 0.3488771 0.3769846
Moved 1788.749 517.1663 536.0554 0.3638107 0.3808009
Moved 1788.78 525.8495 538.9498 0.3839108 0.3882453
Moved 1788.811 533.4605 541.8202 0.401529 0.395628
Ended 1788.841 543 545 0.4236111 0.4038065
Accept 1788.872 0 strike
PhraseEnd 1788.872
