want to join us for lunch
Moved 1649.939 447 318.3483 0.2013889 -0.1791453
Moved 1649.969 455 303.9994 0.2199073 -0.2160509
Moved 1650 455.5724 294.7101 0.2212325 -0.239943
Moved 1650.031 456 284.6693 0.2222222 -0.2657683
Ended 1650.062 456 271.4771 0.2222222 -0.299699
Accept 1650.184 0 to
Candidates 1650.184 13 join non noun him noon bob mob bin john notion climb job min
Began 1650.615 389 541 0.06712963 0.3935184
Stationary 1650.646 389 541 0.06712963 0.3935184
Stationary 1650.676 389 541 0.06712963 0.3935184
Stationary 1650.707 389 541 0.06712963 0.3935184
Moved 1650.738 378.2444 548 0.04223248 0.4115225
Moved 1650.768 375 550 0.03472219 0.4166666
Moved 1650.799 372.5 551 0.02893518 0.4192385
Moved 1650.83 370.8123 553.1876 0.02502859 0.4248652
Stationary 1650.861 371 553 0.025463 0.4243826
Moved 1650.891 369.626 553 0.0222825 0.4243826
Moved 1650.922 369 553 0.02083332 0.4243826
Moved 1650.953 367.9165 553 0.01832525 0.4243826
Stationary 1650.983 368 553 0.01851857 0.4243826
Moved 1651.014 366.7487 553 0.01562208 0.4243826
Moved 1651.045 363.1814 539.7256 0.007364452 0.3902408
Moved 1651.076 357.8367 520.1223 -0.005007685 0.3398205
Moved 1651.106 348.9742 496.4354 -0.02552281 0.2788974
Moved 1651.137 336.2628 464.3782 -0.05494719 0.1964458
Moved 1651.168 321.7215 440.7052 -0.08860767 0.1355585
Moved 1651.198 299.5376 418.6301 -0.1399594 0.07878095
Moved 1651.229 279.0214 403.8724 -0.1874504 0.04082413
Moved 1651.26 261.166 395.083 -0.2287824 0.01821753
Moved 1651.291 243.4185 390.2026 -0.2698646 0.005665178
Moved 1651.321 223.2569 387.3224 -0.3165349 -0.001742908
Moved 1651.352 205.212 386 -0.3583055 -0.005144111
Moved 1651.383 187.1442 386 -0.4001291 -0.005144111
Moved 1651.414 175.2253 386 -0.4277191 -0.005144111
Moved 1651.444 165.3344 386 -0.4506148 -0.005144111
Moved 1651.475 158.5922 385 -0.4662218 -0.007716127
Moved 1651.506 153.6551 385 -0.4776503 -0.007716127
Moved 1651.536 150.894 384 -0.4840417 -0.01028807
Moved 1651.567 149.0199 383 -0.48838 -0.01286016
Ended 1651.598 149 383 -0.4884259 -0.01286016
Accept 1651.721 0 join
Candidates 1651.721 13 us usa ya is has ta ts its rss yes idea used ideas
Began 1652.274 364 419 0.009259283 0.07973251
Stationary 1652.305 364 419 0.009259283 0.07973251
Moved 1652.335 348.1133 419 -0.02751539 0.07973251
Moved 1652.366 330.05 408.025 -0.06932879 0.05150453
Moved 1652.397 313.8903 403.1561 -0.1067354 0.03898173
Moved 1652.428 303.1059 402 -0.1316992 0.03600815
Moved 1652.458 295.6565 401 -0.1489434 0.03343609
Moved 1652.489 291.2916 400.2916 -0.1590471 0.03161423
Moved 1652.52 287.4163 400 -0.1680179 0.03086416
Moved 1652.551 285.5423 400 -0.1723559 0.03086416
Moved 1652.581 284.6266 400 -0.1744756 0.03086416
Stationary 1652.612 285 400 -0.1736111 0.03086416
Moved 1652.643 285 408.3893 -0.1736111 0.05244172
Moved 1652.673 303.4276 417.2851 -0.1309545 0.07532163
Moved 1652.704 322.7106 427.3553 -0.0863181 0.1012223
Moved 1652.735 364.9122 440.9742 0.01137088 0.1362505
Moved 1652.766 404.8165 449.4541 0.103742 0.1580609
Moved 1652.796 463.5852 461.4659 0.2397806 0.1889554
Moved 1652.827 524.3021 471.0504 0.380329 0.2136068
Moved 1652.858 550.184 474.1315 0.4402406 0.2215317
Moved 1652.889 575.0499 476 0.4978006 0.2263374
Moved 1652.919 590.3703 476.6741 0.5332645 0.2280711
Moved 1652.95 597.9041 477 0.5507038 0.2289094
Moved 1652.981 599 477 0.5532407 0.2289094
Moved 1653.011 599 478.5 0.5532407 0.2327674
Moved 1653.042 564.6511 478 0.4737293 0.2314814
Moved 1653.073 492.1973 478 0.3060123 0.2314814
Moved 1653.104 425.5359 478 0.1517036 0.2314814
Moved 1653.134 390.5834 478 0.07079501 0.2314814
Moved 1653.165 358.7419 478 -0.002912382 0.2314814
Moved 1653.196 335.9019 478 -0.05578269 0.2314814
Moved 1653.226 318.4065 479 -0.09628132 0.2340534
Moved 1653.257 301.262 480.1054 -0.1359677 0.2368965
Moved 1653.288 283.8764 480 -0.1762121 0.2366254
Moved 1653.319 271.4525 481 -0.2049712 0.2391974
Moved 1653.349 259.196 481 -0.2333427 0.2391974
Moved 1653.38 248.8866 481 -0.2572069 0.2391974
Moved 1653.411 239.5381 481 -0.2788469 0.2391974
Moved 1653.442 237.5 481 -0.2835648 0.2391974
Ended 1653.472 237.5 481 -0.2835648 0.2391974
Accept 1653.595 0 us
Candidates 1653.595 13 for file apple food door speed sole applied spot solid sort spoke spots
Began 1654.025 590 391 0.5324074 0.007715971
Stationary 1654.056 590 391 0.5324074 0.007715971
Moved 1654.087 566.3011 408.1326 0.4775489 0.05178141
Moved 1654.118 553.4583 417.6563 0.44782 0.07627648
Moved 1654.148 542.8141 424.4573 0.4231807 0.09376867
Moved 1654.179 534.2223 431.1851 0.4032924 0.1110728
Moved 1654.21 525.6274 438.3726 0.3833968 0.129559
Moved 1654.24 517.992 448.0107 0.3657223 0.1543484
Moved 1654.271 507.6316 458.4948 0.3417397 0.1813136
Moved 1654.302 495.2804 470.7196 0.3131491 0.2127561
Moved 1654.333 484 483 0.287037 0.2443414
Moved 1654.363 471.5294 499.5882 0.2581699 0.2870066
Moved 1654.394 460.9982 511.0018 0.2337921 0.3163626
Moved 1654.425 452.3851 519.6149 0.2138544 0.3385158
Moved 1654.456 446.3711 524.6289 0.1999332 0.3514117
Moved 1654.486 441.4369 527.2816 0.1885114 0.3582344
Moved 1654.517 438.8484 529.1516 0.1825195 0.3630442
Moved 1654.548 438 529 0.1805556 0.3626543
Moved 1654.578 432.8814 491.1364 0.168707 0.2652683
Moved 1654.609 430 436.5163 0.162037 0.1247847
Moved 1654.64 430 398.5315 0.162037 0.0270871
Moved 1654.671 437.8912 366.3055 0.1803038 -0.05579874
Moved 1654.701 442.7343 333.6571 0.1915146 -0.1397709
Moved 1654.732 447.6081 305.135 0.2027965 -0.2131302
Moved 1654.763 452.9591 282.6433 0.215183 -0.2709791
Moved 1654.793 458.0412 257.7939 0.2269473 -0.3348923
Moved 1654.824 461.8866 241.5671 0.2358485 -0.3766277
Moved 1654.855 464 228.7231 0.2407408 -0.4096628
Moved 1654.886 466.5 218 0.2465278 -0.4372429
Moved 1654.916 467 210.6268 0.2476852 -0.4562068
Moved 1654.947 467 203.0057 0.2476852 -0.4758083
Moved 1654.978 467 196.256 0.2476852 -0.4931687
Moved 1655.009 467 192.6852 0.2476852 -0.502353
Moved 1655.039 467 188.7133 0.2476852 -0.5125688
Moved 1655.07 454.5268 188 0.2188119 -0.5144033
Moved 1655.101 443.8499 188 0.1940971 -0.5144033
Moved 1655.131 427.1432 196.653 0.1554242 -0.4921478
Moved 1655.162 402.7428 207.7029 0.09894172 -0.4637272
Moved 1655.193 383.9194 215.8917 0.05536904 -0.4426653
Moved 1655.224 363.8259 221.7936 0.008856355 -0.4274856
Moved 1655.254 343.8353 228.4756 -0.03741821 -0.4102995
Moved 1655.285 324.9508 233.6099 -0.08113245 -0.397094
Moved 1655.316 310.5949 237.481 -0.1143636 -0.3871375
Moved 1655.347 298.9057 242.0471 -0.1414221 -0.3753933
Moved 1655.377 287.4215 246.7893 -0.1680058 -0.3631963
Moved 1655.408 281.4846 249.7577 -0.1817486 -0.3555616
Moved 1655.439 280 254 -0.1851852 -0.3446502
Moved 1655.469 280 271.8478 -0.1851852 -0.2987455
Moved 1655.5 302.1296 295.1481 -0.1339593 -0.2388167
Moved 1655.531 322.165 313.2843 -0.08758093 -0.1921701
Moved 1655.562 336.9428 327.9428 -0.05337312 -0.1544682
Moved 1655.592 354.4971 344.4971 -0.01273811 -0.1118901
Moved 1655.623 373.0657 358.8881 0.03024469 -0.07487623
Moved 1655.654 387.2605 370.2084 0.06310294 -0.04576043
Moved 1655.685 396.6689 379.6689 0.08488158 -0.02142777
Moved 1655.715 406.2858 389.2858 0.107143 0.003307052
Moved 1655.746 412.5934 396.5934 0.121744 0.02210236
Moved 1655.777 415.908 400.8159 0.1294166 0.03296267
Moved 1655.807 417 402.5 0.1319444 0.03729416
Ended 1655.838 417 403.0913 0.1319444 0.03881509
Accept 1655.961 0 for
Candidates 1655.961 13 lunch inch lynch punch long kong lindh lobby bunch king imf lung hung
Began 1656.33 651 461 0.673611 0.1877571
Stationary 1656.361 651 461 0.673611 0.1877571
Ended 1656.391 651 461 0.673611 0.1877571
Accept 1656.484 0 lunch
PhraseEnd 1656.484
