come and see our new car
come and see our new car
Basic
List

0.6 0.6
432 388.8
Began 3172.877 292 231 -0.1574074 -0.4038066
Stationary 3172.908 292 231 -0.1574074 -0.4038066
Stationary 3172.939 292 231 -0.1574074 -0.4038066
Stationary 3172.969 292 231 -0.1574074 -0.4038066
Stationary 3173 292 231 -0.1574074 -0.4038066
Stationary 3173.031 292 231 -0.1574074 -0.4038066
Stationary 3173.062 292 231 -0.1574074 -0.4038066
Stationary 3173.092 292 231 -0.1574074 -0.4038066
Stationary 3173.123 292 231 -0.1574074 -0.4038066
Stationary 3173.154 292 231 -0.1574074 -0.4038066
Stationary 3173.185 292 231 -0.1574074 -0.4038066
Stationary 3173.215 292 231 -0.1574074 -0.4038066
Stationary 3173.246 292 231 -0.1574074 -0.4038066
Stationary 3173.277 292 231 -0.1574074 -0.4038066
Stationary 3173.307 292 231 -0.1574074 -0.4038066
Moved 3173.338 304.81 242.5291 -0.1277546 -0.3741537
Moved 3173.369 317.8793 259.0258 -0.09750168 -0.3317238
Moved 3173.4 334.1702 279.5602 -0.0597913 -0.2789089
Moved 3173.43 353.3832 300.3832 -0.01531665 -0.2253519
Moved 3173.461 374.9997 320.9997 0.03472149 -0.172326
Moved 3173.492 394.7728 339.7728 0.08049269 -0.1240412
Moved 3173.523 417.8482 359.0402 0.133908 -0.0744851
Moved 3173.553 437.1035 376.1035 0.1784804 -0.03059803
Moved 3173.584 455.8849 394.33 0.2219559 0.01628067
Moved 3173.615 469.4946 406.4946 0.2534596 0.04756825
Moved 3173.646 481.9351 416.9481 0.2822572 0.0744548
Moved 3173.677 491.4358 425.5768 0.3042496 0.09664822
Moved 3173.707 499.5 434 0.3229167 0.1183127
Moved 3173.738 506.5333 440.5333 0.3391975 0.1351165
Moved 3173.769 510.1407 446.1406 0.3475478 0.1495386
Moved 3173.799 513.0089 449.0089 0.3541872 0.1569157
Moved 3173.83 514.5112 451.5112 0.3576647 0.1633517
Moved 3173.861 516.1901 453.1901 0.3615513 0.16767
Moved 3173.892 517 455.2513 0.3634259 0.1729713
Moved 3173.922 518.0401 456.0401 0.3658336 0.1750002
Stationary 3173.953 518 456 0.3657407 0.174897
Moved 3173.984 512.6578 441.1921 0.3533746 0.1368109
Moved 3174.015 496.3621 410.9052 0.3156529 0.05891239
Moved 3174.045 487.161 377.8049 0.2943541 -0.02622212
Moved 3174.076 485.197 347.773 0.2898078 -0.1034646
Moved 3174.107 485 319.9393 0.2893518 -0.1750531
Moved 3174.137 484 299.2323 0.287037 -0.2283121
Moved 3174.168 484 284.3381 0.287037 -0.2666201
Moved 3174.199 484 271.1451 0.287037 -0.3005528
Moved 3174.23 484 262.322 0.287037 -0.323246
Moved 3174.26 484 257 0.287037 -0.3369342
Moved 3174.291 484 253.7477 0.287037 -0.3452992
Moved 3174.322 484 249.8647 0.287037 -0.3552863
Moved 3174.353 484 248.0048 0.287037 -0.3600701
Moved 3174.384 483.5068 248 0.2858955 -0.3600824
Moved 3174.414 475.5134 248 0.2673922 -0.3600824
Moved 3174.445 456.1386 275.3268 0.222543 -0.2897974
Moved 3174.476 437.2217 300.0702 0.1787539 -0.226157
Moved 3174.506 416.4712 331.1167 0.1307203 -0.1463048
Moved 3174.537 397.9108 358.1487 0.0877564 -0.07677808
Moved 3174.568 382.075 386.465 0.05109955 -0.003948172
Moved 3174.599 370.27 406.5276 0.02377301 0.04765326
Moved 3174.629 357.6726 428.6548 -0.005387465 0.1045647
Moved 3174.66 349.063 442.5827 -0.02531722 0.1403875
Moved 3174.691 341.9803 454.5494 -0.04171237 0.171166
Moved 3174.722 335.7389 464.3482 -0.05616004 0.1963688
Moved 3174.752 330.0957 474.8085 -0.06922285 0.2232729
Moved 3174.783 321.4629 485.8057 -0.08920635 0.2515579
Moved 3174.814 319 489.5 -0.09490739 0.2610596
Moved 3174.844 312.2916 496.4723 -0.1104362 0.2789924
Moved 3174.875 307.7887 502.2113 -0.1208595 0.2937533
Moved 3174.906 303.043 504.9785 -0.1318449 0.3008706
Moved 3174.937 299.5219 508 -0.1399957 0.3086419
Moved 3174.968 295.6489 511.3511 -0.1489608 0.317261
Moved 3174.998 291.7741 513 -0.1579303 0.321502
Moved 3175.029 288.9046 515.0954 -0.1645727 0.3268914
Moved 3175.06 287.3612 516 -0.1681453 0.329218
Moved 3175.091 286 516 -0.1712963 0.329218
Moved 3175.121 286 517.5 -0.1712963 0.3330761
Ended 3175.152 286 517 -0.1712963 0.33179
Candidates 3175.244 13 come home country clone some volume committee none county volunteer counter bone count
Began 3176.197 177 332 -0.4236111 -0.144033
Stationary 3176.228 177 332 -0.4236111 -0.144033
Stationary 3176.259 177 332 -0.4236111 -0.144033
Stationary 3176.289 177 332 -0.4236111 -0.144033
Stationary 3176.32 177 332 -0.4236111 -0.144033
Stationary 3176.351 177 332 -0.4236111 -0.144033
Stationary 3176.382 177 332 -0.4236111 -0.144033
Stationary 3176.412 177 332 -0.4236111 -0.144033
Stationary 3176.443 177 332 -0.4236111 -0.144033
Stationary 3176.474 177 332 -0.4236111 -0.144033
Stationary 3176.505 177 332 -0.4236111 -0.144033
Stationary 3176.535 177 332 -0.4236111 -0.144033
Stationary 3176.566 177 332 -0.4236111 -0.144033
Stationary 3176.597 177 332 -0.4236111 -0.144033
Stationary 3176.628 177 332 -0.4236111 -0.144033
Moved 3176.658 186.6227 332 -0.4013364 -0.144033
Moved 3176.689 194.7622 332 -0.382495 -0.144033
Moved 3176.72 210.6953 323.1864 -0.3456126 -0.1667016
Moved 3176.75 227.2938 320.6177 -0.3071902 -0.1733085
Moved 3176.781 242.3906 314.5365 -0.272244 -0.1889493
Moved 3176.812 256.6631 307.6685 -0.2392059 -0.2066141
Moved 3176.843 271.4321 298.7839 -0.2050182 -0.2294652
Moved 3176.874 288.1241 291.438 -0.1663794 -0.2483591
Moved 3176.904 302.5392 285.2304 -0.1330111 -0.2643251
Moved 3176.935 321.8853 276.4614 -0.08822858 -0.2868793
Moved 3176.966 333.8473 272.4611 -0.06053869 -0.2971681
Moved 3176.996 350.1494 266.1104 -0.02280235 -0.3135023
Moved 3177.027 364.4707 261.5059 0.01034886 -0.3253451
Moved 3177.058 377.9187 257.6163 0.04147857 -0.3353491
Moved 3177.089 389.7196 254.0701 0.06879529 -0.3444701
Moved 3177.119 401.1328 251.2168 0.09521474 -0.3518086
Moved 3177.15 408.3176 249.3412 0.1118463 -0.3566327
Moved 3177.181 412.1284 249 0.1206675 -0.3575103
Moved 3177.212 414.0301 248 0.1250697 -0.3600824
Stationary 3177.242 414 248 0.125 -0.3600824
Moved 3177.273 394.6876 272.1014 0.08029541 -0.2980931
Moved 3177.304 370.9446 298.4241 0.02533475 -0.2303908
Moved 3177.334 353.6336 314.3665 -0.0147371 -0.1893868
Moved 3177.365 336.5137 334.5836 -0.05436649 -0.1373879
Moved 3177.396 321.6076 346.6603 -0.08887127 -0.1063263
Moved 3177.427 307.5 357.5 -0.1215278 -0.07844657
Moved 3177.458 298.8856 365.1144 -0.1414685 -0.05886234
Moved 3177.488 290.271 369.486 -0.1614097 -0.04761841
Moved 3177.519 281.7558 374.4962 -0.1811209 -0.03473211
Moved 3177.55 275.1503 378.6166 -0.1964114 -0.0241344
Moved 3177.581 270.5122 382.4879 -0.2071477 -0.01417733
Moved 3177.611 266.6423 385.3577 -0.2161058 -0.006796165
Moved 3177.642 264.5 386.5 -0.2210648 -0.003858064
Moved 3177.673 263 387.7712 -0.2245371 -0.0005886093
Moved 3177.704 261.7968 388 -0.2273222 -3.924585E-08
Moved 3177.734 260.9287 389 -0.2293316 0.002572016
Moved 3177.765 261 390 -0.2291666 0.005143954
Stationary 3177.796 261 390 -0.2291666 0.005143954
