why do you ask silly questions
why do you ask silly questions
Basic
Radial

0.6 0.6
432 388.8
Moved 2749.046 477.919 486.162 0.2729606 0.2524742
Moved 2749.077 484.9877 474.0205 0.2893233 0.2212461
Moved 2749.107 489.8643 455.9495 0.3006119 0.1747672
Moved 2749.138 492.732 440.34 0.3072501 0.1346192
Moved 2749.169 496 426.5956 0.3148148 0.09926838
Moved 2749.199 498.1051 416.4745 0.3196877 0.07323689
Moved 2749.23 500.9845 406.0464 0.3263531 0.04641552
Moved 2749.261 502 395.4427 0.3287037 0.01914268
Moved 2749.292 502 379 0.3287037 -0.02314815
Moved 2749.323 452.0303 293.8704 0.2130331 -0.2421028
Moved 2749.353 433.228 257.1473 0.1695094 -0.3365553
Moved 2749.384 423.9713 235.9138 0.1480817 -0.3911682
Moved 2749.415 419.4661 221.2625 0.137653 -0.4288518
Moved 2749.445 416.5981 207.3922 0.131014 -0.4645262
Moved 2749.476 413.7418 198.2255 0.1244023 -0.4881032
Moved 2749.507 408.7174 191.7174 0.1127718 -0.504842
Moved 2749.537 405.287 189.287 0.1048311 -0.5110931
Moved 2749.568 396.5043 189 0.08450072 -0.5118313
Moved 2749.599 372.9546 204.6969 0.0299874 -0.4714586
Moved 2749.63 346.0437 226.9618 -0.03230632 -0.414193
Moved 2749.66 324.9508 247.1851 -0.0811323 -0.3621784
Moved 2749.691 306.6105 269.8527 -0.1235868 -0.3038769
Moved 2749.722 288.3302 291.2815 -0.1659024 -0.2487616
Moved 2749.752 274.3274 306.6725 -0.1983161 -0.2091755
Moved 2749.783 263.0985 322.8523 -0.2243091 -0.167561
Moved 2749.814 251.7767 338.068 -0.250517 -0.1284259
Moved 2749.844 240.5 351.5 -0.2766204 -0.0938786
Moved 2749.875 227.9281 364.0719 -0.3057219 -0.06154354
Moved 2749.906 214.3073 380.257 -0.3372516 -0.01991531
Moved 2749.937 210.0013 384.9987 -0.3472192 -0.007719424
Moved 2749.967 204.9681 391.5479 -0.3588702 0.009125093
Moved 2749.998 200.2209 399.1687 -0.3698592 0.02872604
Ended 2750.029 199 403 -0.3726852 0.03858017
Candidates 2750.121 13 questions equations quotations details suggestions situations returns relations directions restrictions questioned respective arizona
Began 2750.766 185 430 -0.4050926 0.1080246
Stationary 2750.796 185 430 -0.4050926 0.1080246
Moved 2750.827 349.2317 476.5388 -0.02492656 0.2277231
Moved 2750.858 563.2651 521.6503 0.4705211 0.3437507
Moved 2750.889 614.5972 522 0.5893453 0.3446501
Moved 2750.919 642.5422 508.7831 0.6540329 0.310656
Ended 2750.95 661 505 0.6967592 0.3009258
Accept 2751.011 0 questions
Began 2751.411 151 445 -0.4837963 0.1466049
Stationary 2751.441 151 445 -0.4837963 0.1466049
Moved 2751.472 178.9296 445 -0.4191445 0.1466049
Moved 2751.503 281.4047 464.5963 -0.1819336 0.197007
Moved 2751.533 418.6337 483.0817 0.1357262 0.2445517
Moved 2751.564 519.9716 485 0.3703045 0.2494856
Moved 2751.595 568.5013 476.3419 0.4826418 0.2272168
Moved 2751.626 614.1099 468.778 0.5882174 0.2077623
Moved 2751.656 661.4244 455.4202 0.6977417 0.1734056
Moved 2751.687 682.0878 447.6841 0.7455735 0.1535085
Ended 2751.718 689.0486 443.3708 0.7616866 0.1424145
PhraseEnd 2751.779
