if you were not so stupid
Moved 448.3083 306.7209 286 -0.1233313 -0.2623458
Moved 448.339 266.9554 286 -0.215381 -0.2623458
Moved 448.3698 226.9127 286 -0.3080725 -0.2623458
Moved 448.4005 194.1411 286 -0.3839326 -0.2623458
Moved 448.4313 179.2314 286 -0.4184459 -0.2623458
Moved 448.462 172.6239 286 -0.4337409 -0.2623458
Moved 448.4927 170.9385 286 -0.4376424 -0.2623458
Moved 448.5235 184.3838 305.3649 -0.406519 -0.2125389
Moved 448.5542 223.8884 329.7405 -0.3150732 -0.1498445
Moved 448.585 279.388 354.3582 -0.1866019 -0.08652746
Moved 448.6157 338.0741 382.1155 -0.0507544 -0.01513493
Moved 448.6464 405.1304 416.3362 0.1044686 0.0728812
Moved 448.6771 433.7792 432.544 0.1707853 0.1145679
Moved 448.7079 446.2233 441.2233 0.1995909 0.136891
Moved 448.7386 453.9739 444.987 0.2175322 0.1465714
Ended 448.7693 456 446 0.2222222 0.1491768
Candidates 448.8308 13 so stop ai do auto gap gao ago atp sp di happy du
Began 449.1996 211 306 -0.3449074 -0.2109054
Moved 449.2304 226.0825 306 -0.3099941 -0.2109054
Moved 449.2611 275.0242 295.7628 -0.1967032 -0.2372355
Moved 449.2918 362.0124 294 0.004658302 -0.2417696
Moved 449.3226 408.2483 294 0.1116859 -0.2417696
Ended 449.3533 424 289 0.1481481 -0.2546296
Accept 449.4147 0 so
Began 449.507 320 289 -0.09259259 -0.2546296
Moved 449.5377 304.9627 289 -0.1274012 -0.2546296
Moved 449.5684 269.044 280.087 -0.2105463 -0.2775541
Moved 449.5992 232 279 -0.2962963 -0.2803498
Moved 449.6299 211.4207 279 -0.3439335 -0.2803498
Moved 449.6606 204.2812 290.7188 -0.3604603 -0.2502089
Moved 449.6913 208.3363 304.5753 -0.3510734 -0.2145698
Moved 449.722 227.1305 330.1468 -0.3075683 -0.1487995
Moved 449.7528 254.6037 355.475 -0.243973 -0.08365474
Moved 449.7836 287.6867 380.4905 -0.1673919 -0.01931461
Moved 449.8143 342.3417 414.6238 -0.04087567 0.06847683
Moved 449.8451 383.3065 433.0205 0.05395015 0.1157934
Moved 449.8758 409.5 441 0.1145834 0.1363167
Moved 449.9065 433.5514 443.2835 0.1702579 0.14219
Moved 449.9372 453.2937 443 0.2159577 0.1414608
Moved 449.968 468.816 443 0.2518891 0.1414608
Moved 449.9987 480.6899 443 0.2793747 0.1414608
Moved 450.0294 489.0007 443 0.2986127 0.1414608
Moved 450.0601 492.5 443 0.306713 0.1414608
Moved 450.0909 495.2256 436 0.3130221 0.1234567
Moved 450.1216 496.5 436 0.3159723 0.1234567
Moved 450.1524 497 432.4724 0.3171296 0.1143837
Moved 450.1831 497 420.9189 0.3171296 0.08466803
Moved 450.2139 445.6418 388.302 0.1982448 0.0007766755
Moved 450.2443 392.8795 375.5422 0.07611006 -0.03204173
Moved 450.2753 340.5826 370.0087 -0.04494756 -0.04627385
Moved 450.306 301.2751 361.3643 -0.1359373 -0.06850749
Moved 450.3368 273.1277 347.0851 -0.2010931 -0.1052338
Moved 450.3675 244.8449 319.4294 -0.2665627 -0.1763647
Moved 450.3983 222.7164 279.6161 -0.3177862 -0.278765
Moved 450.429 211.1366 252.4098 -0.3445912 -0.3487403
Moved 450.4597 205.6176 234.0878 -0.3573668 -0.3958648
Moved 450.4904 202.862 225.5858 -0.3637455 -0.4177319
Ended 450.5212 202 222 -0.3657407 -0.4269547
Candidates 450.5826 13 stupid stops did drops stood serious tips stores groups supports ships stopped sports
Began 451.1974 220 302 -0.3240741 -0.2211935
Moved 451.2281 255.4647 292.7676 -0.2419799 -0.2449393
Moved 451.2588 321.8462 277.8942 -0.08831898 -0.2831939
Moved 451.2896 379.7155 277 0.04563779 -0.2854939
Moved 451.3203 421.7505 276.0694 0.1429411 -0.2878874
Ended 451.351 423 276 0.1458333 -0.288066
Accept 451.4432 0 stupid
Began 451.5047 197 334 -0.3773148 -0.1388889
Moved 451.5354 217.4706 334 -0.3299291 -0.1388889
Moved 451.5662 278.6535 334 -0.188302 -0.1388889
Moved 451.5969 356.0052 347.1432 -0.009247114 -0.1050842
Moved 451.6276 424.5508 353.038 0.1494233 -0.08992301
Moved 451.6582 463.549 358.5544 0.2396968 -0.07573469
Moved 451.6891 492.9109 362.5457 0.3076641 -0.065469
Moved 451.7198 525.5 363 0.3831019 -0.06430049
Ended 451.7505 525.5 363 0.3831019 -0.06430049
PhraseEnd 451.812
