the five boxing wizards jump quickly
the five boxing wizards jump quickly
Basic
Radial

0.6 0.6
432 388.8
Began 504.8513 299 498 -0.1412037 0.2829217
Stationary 504.882 299 498 -0.1412037 0.2829217
Stationary 504.9128 299 498 -0.1412037 0.2829217
Stationary 504.9434 299 498 -0.1412037 0.2829217
Stationary 504.9742 299 498 -0.1412037 0.2829217
Stationary 505.0049 299 498 -0.1412037 0.2829217
Stationary 505.0356 299 498 -0.1412037 0.2829217
Stationary 505.0662 299 498 -0.1412037 0.2829217
Stationary 505.0969 299 498 -0.1412037 0.2829217
Stationary 505.1276 299 498 -0.1412037 0.2829217
Stationary 505.1584 299 498 -0.1412037 0.2829217
Stationary 505.1891 299 498 -0.1412037 0.2829217
Stationary 505.2198 299 498 -0.1412037 0.2829217
Moved 505.2505 317.2123 479.7089 -0.09904549 0.2358768
Moved 505.2812 359.883 432.4216 -0.0002707541 0.1142532
Moved 505.3119 375.1276 409.5267 0.03501762 0.05536688
Moved 505.3426 382.1131 396.9965 0.05118778 0.02313896
Moved 505.3733 387.1901 384.6198 0.06294002 -0.008693899
Moved 505.404 390.5981 378.8039 0.0708288 -0.02365253
Moved 505.4347 392.4722 373.0555 0.07516722 -0.03843747
Moved 505.4654 394.3482 369.6518 0.07950971 -0.04719196
Moved 505.4961 394.9244 367.0756 0.08084357 -0.053818
Moved 505.5268 395.7746 365.2255 0.08281151 -0.05857655
Moved 505.5575 396 363.6743 0.08333336 -0.0625663
Moved 505.5882 397.5 363 0.08680551 -0.06430049
Moved 505.6189 397 362 0.0856481 -0.06687243
Stationary 505.6496 397 362 0.0856481 -0.06687243
Stationary 505.6803 397 362 0.0856481 -0.06687243
Moved 505.711 374 375 0.03240744 -0.03343629
Moved 505.7417 352.4642 393.2798 -0.01744404 0.01357977
Moved 505.7724 337.3678 403.5057 -0.05238931 0.03988097
Moved 505.8031 322.9747 414.0152 -0.08570665 0.06691144
Moved 505.8338 311.3678 423.6323 -0.1125746 0.09164672
Moved 505.8645 303.1623 429.4189 -0.1315689 0.1065299
Moved 505.8952 296.1138 434.5908 -0.1478848 0.1198323
Moved 505.9259 288.5058 441.3295 -0.1654958 0.1371642
Moved 505.9566 283.6475 450.3813 -0.1767419 0.1604456
Moved 505.9873 276.8899 462.2202 -0.1923844 0.1908954
Moved 506.018 271.1476 470.2787 -0.2056769 0.2116221
Moved 506.0487 268.0355 476.9467 -0.2128807 0.2287723
Moved 506.0794 265.1491 481.7018 -0.2195623 0.2410026
Moved 506.1101 263.2754 485.4493 -0.2238996 0.2506411
Moved 506.1408 262.3984 487.6016 -0.2259295 0.2561767
Moved 506.1715 262 490.1199 -0.2268519 0.2626539
Moved 506.2022 261 494.9951 -0.2291666 0.2751929
Moved 506.2329 259.1304 499.8696 -0.2334944 0.2877303
Moved 506.2636 259 503.5653 -0.2337963 0.2972358
Moved 506.2943 258 509.9092 -0.2361111 0.3135525
Moved 506.325 258 516.3303 -0.2361111 0.3300676
Moved 506.3558 257 520.0444 -0.2384259 0.3396202
Moved 506.3864 257 522.4318 -0.2384259 0.3457608
Moved 506.4172 257 524.4604 -0.2384259 0.3509784
Moved 506.4478 257 525 -0.2384259 0.3523662
Ended 506.4786 257 526 -0.2384259 0.3549381
Candidates 506.5706 13 the there where what she he they that these enter register edge refer
Began 507.1847 344 489 -0.03703703 0.2597736
Moved 507.2154 353.3994 489 -0.01527915 0.2597736
Moved 507.2461 374.9834 489 0.03468375 0.2597736
Moved 507.2768 418 497.5 0.1342593 0.2816358
Moved 507.3075 444.8025 500 0.1963021 0.2880658
Moved 507.3382 462.7886 501 0.2379366 0.2906378
Moved 507.3689 475.3531 501 0.267021 0.2906378
Moved 507.3996 487.3268 501 0.2947378 0.2906378
Moved 507.4303 498.7125 501 0.3210938 0.2906378
Moved 507.4611 504.2307 501 0.3338673 0.2906378
Moved 507.4918 507.9925 501 0.3425752 0.2906378
Moved 507.5224 510.5 501 0.3483796 0.2906378
Moved 507.5532 512.4347 501 0.3528581 0.2906378
Ended 507.5839 513 501 0.3541666 0.2906378
Accept 507.6453 0 the
Began 508.8426 297 440 -0.1458333 0.1337448
Stationary 508.8733 297 440 -0.1458333 0.1337448
Stationary 508.904 297 440 -0.1458333 0.1337448
Stationary 508.9347 297 440 -0.1458333 0.1337448
Stationary 508.9654 297 440 -0.1458333 0.1337448
Stationary 508.9961 297 440 -0.1458333 0.1337448
Stationary 509.0268 297 440 -0.1458333 0.1337448
Stationary 509.0576 297 440 -0.1458333 0.1337448
