travel at the speed of light
Moved 776.4344 218.8473 433.8473 -0.3267424 0.1179199
Moved 776.4651 214.6719 428.3438 -0.3364077 0.1037649
Moved 776.4959 212.1786 427.1786 -0.3421791 0.1007679
Moved 776.5266 212 425.7422 -0.3425926 0.09707344
Moved 776.5574 212 424.6414 -0.3425926 0.09424224
Moved 776.5881 212 422.97 -0.3425926 0.08994345
Moved 776.6189 212 420.3383 -0.3425926 0.08317441
Moved 776.6496 230.1527 412.4236 -0.3005724 0.06281789
Moved 776.6804 246.7002 402.1799 -0.2622681 0.03647098
Moved 776.7111 259.0501 392.9499 -0.2336803 0.01273116
Moved 776.7417 269.594 386.5545 -0.2092731 -0.003717956
Moved 776.7726 281.5777 380.3168 -0.1815332 -0.01976147
Moved 776.8032 292.562 374.719 -0.1561065 -0.03415904
Moved 776.834 302.5173 369.2413 -0.1330617 -0.04824768
Moved 776.8647 312.3059 365.347 -0.1104031 -0.05826384
Moved 776.8955 322.2672 360.4332 -0.0873445 -0.07090227
Moved 776.9262 329.6028 356.6986 -0.07036392 -0.08050777
Moved 776.957 336.5782 354.2109 -0.05421708 -0.08690618
Moved 776.9877 348.2839 351.5432 -0.02712066 -0.09376761
Moved 777.0184 355.3984 348.8008 -0.01065185 -0.1008211
Moved 777.0492 361.8857 345.0572 0.004364947 -0.1104497
Moved 777.08 365.5912 341.7044 0.01294255 -0.1190731
Moved 777.1107 369.1391 336.7218 0.02115528 -0.1318884
Moved 777.1414 372.8881 333.1119 0.02983352 -0.141173
Moved 777.1721 374.6402 331 0.03388931 -0.146605
Moved 777.2029 376.0534 328.9466 0.03716072 -0.1518863
Moved 777.2336 377 327.203 0.03935188 -0.156371
Moved 777.2643 378.1663 325.8337 0.04205157 -0.1598929
Moved 777.2951 378 324.7606 0.04166663 -0.1626527
Stationary 777.3258 378 325 0.04166663 -0.1620371
Moved 777.3566 358 349 -0.004629641 -0.1003086
Moved 777.3873 337.6615 387.9446 -0.05170941 -0.0001424625
Moved 777.418 326.9557 410.8496 -0.07649133 0.05876949
Moved 777.4488 318.717 430.9937 -0.09556254 0.1105805
Moved 777.4794 309.2571 449.9286 -0.1174603 0.1592813
Moved 777.5103 302.2138 464.6436 -0.1337643 0.1971286
Moved 777.541 295.2673 476.2211 -0.1498441 0.226906
Moved 777.5717 285.7768 493.372 -0.1718129 0.2710185
Moved 777.6024 277.5155 507.3127 -0.1909363 0.3068741
Moved 777.6332 271.8452 518.3096 -0.2040621 0.3351584
Moved 777.6639 266.967 529.0825 -0.2153542 0.3628663
Moved 777.6947 265 539.085 -0.2199074 0.3885929
Moved 777.7254 264 546.5 -0.2222222 0.4076646
Moved 777.7562 264 550.5226 -0.2222222 0.4180107
Moved 777.7869 264 553.6704 -0.2222222 0.426107
Moved 777.8176 264 557.4133 -0.2222222 0.4357338
Moved 777.8484 273.356 560.356 -0.2005648 0.4433022
Moved 777.8791 279.8545 560.7136 -0.185522 0.4442222
Moved 777.9099 292.8649 561 -0.1554053 0.4449587
Moved 777.9406 307.826 553.0363 -0.1207731 0.424476
Moved 777.9714 321.4017 547.3589 -0.08934785 0.4098737
Moved 778.002 335.4551 538.0299 -0.05681688 0.3858793
Moved 778.0328 353.3806 524.6829 -0.01532271 0.3515504
Moved 778.0635 369.9301 509.8916 0.02298623 0.3135071
Moved 778.0942 384.8538 496.1462 0.05753189 0.2781538
Moved 778.125 397.7433 485.2139 0.08736868 0.2500357
Moved 778.1557 409.8636 476.8523 0.115425 0.2285295
Moved 778.1865 422.3245 466.1404 0.1442698 0.2009782
Moved 778.2172 433.9492 458.5254 0.1711787 0.1813924
Moved 778.248 445.4393 450.2486 0.197776 0.1601044
Moved 778.2787 455.3743 445.5419 0.2207739 0.1479986
Moved 778.3094 465.8306 440.7924 0.2449783 0.1357827
Moved 778.3401 473.8588 437.2853 0.263562 0.1267627
Moved 778.3709 486.8499 433.63 0.293634 0.117361
Moved 778.4017 498.4929 432 0.3205854 0.1131687
Moved 778.4324 508.4995 430.1251 0.3437489 0.1083464
Moved 778.4631 516.0449 430 0.3612151 0.1080246
Moved 778.4938 522.1762 430 0.3754079 0.1080246
Moved 778.5246 527.6849 429 0.3881594 0.1054526
Moved 778.5554 531.5962 429 0.3972134 0.1054526
Moved 778.5861 535.0466 427.9767 0.4052005 0.1028206
Moved 778.6168 537.7839 428 0.4115369 0.1028806
Moved 778.6476 540.5 428 0.4178241 0.1028806
Moved 778.6783 543.2862 426.7138 0.4242736 0.09957242
Moved 778.7089 546.3785 427 0.4314318 0.1003086
Moved 778.7397 549.4424 427 0.4385242 0.1003086
Moved 778.7705 552.1859 426 0.4448747 0.09773654
Moved 778.801 553.7154 425 0.4484153 0.09516452
Moved 778.832 556.3774 425 0.4545773 0.09516452
Moved 778.8627 557 423.8734 0.4560185 0.09226681
Moved 778.8934 558.4958 424 0.4594812 0.09259254
Moved 778.9242 559.3586 424 0.4614784 0.09259254
Moved 778.9548 560.1962 424 0.4634172 0.09259254
Moved 778.9857 561.1372 424 0.4655954 0.09259254
Moved 779.0162 562 423.4579 0.4675925 0.09119834
Moved 779.0471 562 423 0.4675925 0.09002049
Stationary 779.0778 562 423 0.4675925 0.09002049
Moved 779.1086 563.3581 423 0.4707363 0.09002049
Moved 779.1393 564.0508 423 0.4723399 0.09002049
Stationary 779.17 564.0508 423 0.4723399 0.09002049
Moved 779.2008 565.0817 423 0.4747261 0.09002049
Ended 779.2316 566 423 0.4768519 0.09002049
Candidates 779.293 13 travel excel rebel all real cancel several isabel angel recall general talk reveal
Began 779.8771 449 452 0.2060185 0.164609
Moved 779.9078 429.7474 452 0.1614523 0.164609
Moved 779.9385 395.242 443.7495 0.08157879 0.1433885
Moved 779.9693 351.2283 443 -0.02030477 0.1414608
Moved 780 312.3362 443 -0.1103329 0.1414608
Moved 780.0307 287.921 443 -0.1668497 0.1414608
Moved 780.0615 271.6632 443 -0.2044834 0.1414608
Moved 780.0922 260.0083 441.7521 -0.2314623 0.1382512
Moved 780.123 247.7236 438.9309 -0.259899 0.130995
Moved 780.1537 241.1705 438 -0.2750682 0.1286007
Moved 780.1844 237.4204 438 -0.2837492 0.1286007
Moved 780.2151 235.0193 438 -0.2893071 0.1286007
Moved 780.2459 234 438 -0.2916667 0.1286007
Moved 780.2767 232.8919 438 -0.2942317 0.1286007
Stationary 780.3074 233 438 -0.2939815 0.1286007
Moved 780.338 247.107 453.738 -0.2613263 0.1690792
Moved 780.3688 261.1304 464.7043 -0.2288648 0.1972848
Moved 780.3996 276.0815 475.9012 -0.1942558 0.2260834
Moved 780.4303 296.6747 491.977 -0.1465864 0.2674305
Moved 780.4611 320.3542 512.0179 -0.09177271 0.318976
Moved 780.4918 339.561 529.561 -0.04731258 0.3640971
Moved 780.5226 357.9073 545.2195 -0.004844119 0.4043711
Moved 780.5533 370.934 556.7473 0.02531022 0.4340206
Moved 780.584 384.06 567.045 0.05569448 0.4605065
Moved 780.6147 393.2722 574.5148 0.07701914 0.4797191
Moved 780.6455 400.5 579 0.09374996 0.4912551
Moved 780.6763 408.7823 583.8912 0.1129221 0.5038352
Moved 780.707 418.8183 589.4091 0.1361534 0.5180274
Moved 780.7377 425.9296 592.4648 0.1526148 0.5258867
Moved 780.7684 430.2256 594.2256 0.1625593 0.5304155
Moved 780.7992 434.297 596 0.1719837 0.5349793
Moved 780.83 437.4063 597.4063 0.1791813 0.5385964
Moved 780.8607 439.1809 598.181 0.1832892 0.5405888
Stationary 780.8914 439.1809 598.181 0.1832892 0.5405888
Stationary 780.9222 439.1809 598.181 0.1832892 0.5405888
Moved 780.9529 440.1359 598 0.1854998 0.5401233
Stationary 780.9835 440.1359 598 0.1854998 0.5401233
Ended 781.0143 440 598 0.1851852 0.5401233
Accept 781.0758 0 travel
Candidates 781.0758 13 art at are gay far sat fat say gary fare fast date day
Began 781.9672 332 369 -0.06481484 -0.04886839
Moved 781.9979 332 381.2453 -0.06481484 -0.0173732
Moved 782.0287 318.6218 414.8911 -0.09578297 0.06916434
Moved 782.0594 309.5 456.5 -0.1168982 0.1761831
Moved 782.0902 302.1148 494.4258 -0.1339934 0.2737287
Moved 782.1209 298.3151 514.794 -0.1427891 0.3261162
Moved 782.1517 294.5709 532.5746 -0.1514562 0.3718483
Moved 782.1824 292.1003 543.599 -0.1571753 0.4002031
Moved 782.2131 288.3824 554.8528 -0.1657814 0.429148
Moved 782.2438 285.6252 562.1243 -0.1721638 0.4478504
Moved 782.2746 282.8888 566.1112 -0.1784982 0.4581049
Moved 782.3054 280.4846 569.5154 -0.1840633 0.4668604
Moved 782.3361 277.736 572.264 -0.190426 0.47393
Moved 782.3668 277 575.025 -0.1921296 0.4810314
Moved 782.3976 275 578.7612 -0.1967592 0.4906408
Moved 782.4283 273.5 580.5 -0.2002315 0.4951131
Ended 782.459 273 582 -0.2013889 0.4989711
Accept 782.4897 1 at
Began 783.0431 338 385 -0.05092591 -0.007716127
Stationary 783.0738 338 385 -0.05092591 -0.007716127
Moved 783.1046 338 399.7548 -0.05092591 0.03023355
Moved 783.1353 317.0506 431.3736 -0.09942 0.1115575
Moved 783.166 312.1701 440.8796 -0.1107173 0.1360072
Moved 783.1967 308.6439 454.4246 -0.11888 0.170845
Moved 783.2275 307 466.4141 -0.1226852 0.2016822
Moved 783.2582 307 483.3662 -0.1226852 0.2452833
Moved 783.2889 307 488.9944 -0.1226852 0.2597593
Moved 783.3197 307 498.9852 -0.1226852 0.2854556
Moved 783.3504 307 509.2595 -0.1226852 0.3118812
Moved 783.3812 314 514.4016 -0.1064815 0.3251068
Moved 783.4119 315 517.9589 -0.1041667 0.3342562
Moved 783.4426 315 520.7051 -0.1041667 0.3413197
Moved 783.4734 315 522.4614 -0.1041667 0.3458368
Moved 783.5042 315 523 -0.1041667 0.3472221
Moved 783.5349 315 524.1362 -0.1041667 0.3501446
Stationary 783.5656 315 524.1362 -0.1041667 0.3501446
Moved 783.5964 315.9081 524 -0.1020646 0.3497942
Moved 783.6271 320.2911 514.4177 -0.09191866 0.3251484
Moved 783.6578 329.5519 498.6721 -0.0704817 0.2846504
Moved 783.6885 336 488.5 -0.05555556 0.2584876
Moved 783.7193 339.2975 482.8375 -0.04792248 0.2439236
Moved 783.75 344.6284 470.7433 -0.03558248 0.212817
Moved 783.7808 350.111 460.8336 -0.02289131 0.187329
Moved 783.8115 354.621 452.5685 -0.01245146 0.1660713
Moved 783.8422 357.2064 446.3807 -0.006466607 0.1501561
Moved 783.873 359.968 441.064 -7.400911E-05 0.1364813
Moved 783.9037 361.7035 435.593 0.003943344 0.1224098
Moved 783.9344 363 429.0648 0.006944438 0.1056193
Moved 783.9652 365.8974 419.3078 0.01365135 0.08052406
Moved 783.996 367 412.7156 0.01620372 0.06356879
Moved 784.0267 368.4008 406.1984 0.01944632 0.04680637
Moved 784.0574 368 399.2648 0.01851857 0.02897306
Moved 784.0881 369 392.8394 0.02083332 0.01244686
Moved 784.1189 369 388.6688 0.02083332 0.001719989
Moved 784.1497 369 385.9205 0.02083332 -0.005348504
Moved 784.1804 356.2443 390.2922 -0.008693685 0.005895434
Moved 784.2111 334.72 411.28 -0.0585186 0.05987649
Moved 784.2418 311.8069 432.1931 -0.1115581 0.1136652
Moved 784.2725 294.3966 449.6034 -0.1518598 0.1584449
Moved 784.3033 279.6263 463.1774 -0.1860501 0.1933575
Moved 784.334 267.1805 473.8195 -0.21486 0.2207291
Moved 784.3648 258.9022 481.3986 -0.2340228 0.2402225
Moved 784.3954 253.5419 486.4581 -0.2464308 0.2532358
Moved 784.4263 247.3095 491.6905 -0.2608577 0.2666936
Moved 784.457 243.3981 497.2039 -0.2699119 0.2808741
Moved 784.4877 240.6493 501.7015 -0.2762748 0.292442
Moved 784.5185 239.1641 504.8359 -0.2797126 0.3005037
Moved 784.5493 237.4649 509.5352 -0.2836461 0.3125903
Moved 784.5798 237 512.274 -0.2847222 0.3196346
Moved 784.6107 236 514.5 -0.287037 0.32536
Moved 784.6414 234.659 516.341 -0.2901413 0.3300951
Ended 784.6721 235 517 -0.2893518 0.33179
Candidates 784.7643 13 the there threw trigger either further that huge tiger higher ridge ride right
Began 785.1025 336 540 -0.05555556 0.3909464
Stationary 785.1332 336 540 -0.05555556 0.3909464
Stationary 785.164 336 540 -0.05555556 0.3909464
Moved 785.1947 320.5414 540 -0.09133939 0.3909464
Moved 785.2255 304.643 529.6608 -0.1281412 0.3643537
Moved 785.2562 280.0715 524.6746 -0.1850196 0.3515292
Moved 785.2869 257.4479 519.9211 -0.2373891 0.3393033
Moved 785.3177 243.7088 517.1772 -0.2691926 0.3322458
Moved 785.3484 236.6226 517 -0.2855958 0.33179
Moved 785.3792 228.9982 517 -0.303245 0.33179
Moved 785.4099 223.2485 517 -0.3165544 0.33179
Moved 785.4406 218 517 -0.3287037 0.33179
Moved 785.4713 215.1021 517 -0.3354118 0.33179
Moved 785.5021 212.3429 517 -0.3417988 0.33179
Moved 785.5328 210.7961 517 -0.3453794 0.33179
Moved 785.5635 209 517 -0.349537 0.33179
Moved 785.5943 207.8268 517 -0.3522527 0.33179
Moved 785.6251 208 525.369 -0.3518518 0.3533154
Moved 785.6558 222.8194 531.4097 -0.3175476 0.3688521
Moved 785.6865 246.5675 538.9703 -0.2625752 0.3882979
Moved 785.7173 275.9462 545.8839 -0.1945691 0.4060798
Moved 785.748 308.5394 554.1618 -0.1191218 0.4273708
Moved 785.7787 337.2025 560.6005 -0.05277211 0.4439313
Moved 785.8094 361.1021 566.6306 0.002551079 0.4594408
Moved 785.8402 382.1184 572.0338 0.05119999 0.4733379
Moved 785.871 406.8857 577.5302 0.1085317 0.4874745
Moved 785.9017 427.677 581.5253 0.1566597 0.4977501
Moved 785.9324 442.7476 584.9279 0.1915453 0.5065016
Moved 785.9631 456.655 588.731 0.2237385 0.5162833
Moved 785.9939 467.9648 592.4912 0.2499184 0.5259547
Moved 786.0246 476.7624 595.2542 0.2702832 0.533061
Moved 786.0554 484.9838 598.6613 0.2893144 0.5418242
Moved 786.0861 492.3086 602.8724 0.3062698 0.5526552
Moved 786.1169 499.5666 608.3777 0.3230708 0.5668151
Moved 786.1476 504.4618 614.4617 0.3344022 0.5824633
Moved 786.1783 508.4096 619.8192 0.3435407 0.5962427
Moved 786.209 513.323 626.323 0.3549144 0.6129706
Moved 786.2398 516.9338 632.8677 0.3632727 0.6298035
Moved 786.2706 519.2668 637.5337 0.3686732 0.6418047
Moved 786.3013 521 642.2407 0.3726852 0.6539111
Moved 786.332 523 646.872 0.3773148 0.6658229
Moved 786.3627 524.6345 650.6345 0.3810984 0.6755003
Moved 786.3935 525 653.1101 0.3819444 0.6818675
Moved 786.4243 525 655.8647 0.3819444 0.6889523
Moved 786.455 520.5856 658.6306 0.3717259 0.6960662
Moved 786.4857 501.8316 660 0.328314 0.6995884
Moved 786.5164 463.5516 661 0.2397028 0.7021603
Moved 786.5472 428.765 656.8825 0.1591782 0.69157
Moved 786.5779 392.1551 650.3079 0.07443308 0.67466
Moved 786.6086 358.472 648.1766 -0.003537139 0.6691783
Moved 786.6393 323 645.5 -0.08564815 0.6622942
Moved 786.6702 298.1634 646 -0.1431404 0.6635801
Moved 786.7009 283.7166 646 -0.176582 0.6635801
Moved 786.7315 272.141 646 -0.2033773 0.6635801
Moved 786.7623 258.7066 646 -0.2344754 0.6635801
Moved 786.793 250.976 654 -0.2523703 0.6841563
Moved 786.8238 244.4599 655.7701 -0.267454 0.688709
Moved 786.8546 240.6146 657.1927 -0.2763551 0.6923679
Moved 786.8853 236.0468 658 -0.2869286 0.6944444
Moved 786.9161 233.308 659 -0.2932686 0.6970164
Moved 786.9468 230.5427 660 -0.2996697 0.6995884
Moved 786.9775 230 662.5 -0.3009259 0.7060184
Stationary 787.0082 230 662.5 -0.3009259 0.7060184
Moved 787.039 230 663.2401 -0.3009259 0.7079219
Stationary 787.0698 230 663 -0.3009259 0.7073045
Moved 787.1005 230 652.8158 -0.3009259 0.6811104
Moved 787.1312 239.7647 637.7059 -0.2783225 0.6422475
Moved 787.1619 245.271 621.1871 -0.2655765 0.5997608
Moved 787.1926 247.5353 612.394 -0.2603349 0.577145
Moved 787.2234 250.2937 604.1188 -0.2539497 0.5558609
Moved 787.2542 251 598.9005 -0.2523148 0.5424393
Moved 787.2849 252 593.392 -0.25 0.5282716
Moved 787.3156 252 590.7571 -0.25 0.5214944
Moved 787.3464 252 587.0087 -0.25 0.5118535
Moved 787.3771 252 582.5302 -0.25 0.5003348
Moved 787.4078 252 576.5309 -0.25 0.4849044
Moved 787.4386 252 570.2051 -0.25 0.4686343
Moved 787.4693 252 563.7043 -0.25 0.4519143
Moved 787.5001 252 557.2213 -0.25 0.4352397
Moved 787.5308 252 553.1032 -0.25 0.424648
Moved 787.5615 252 550.3698 -0.25 0.4176176
Moved 787.5923 252 549 -0.25 0.4140946
Ended 787.623 252 548 -0.25 0.4115225
Accept 787.7152 0 the
Candidates 787.7152 13 showed allows afford speed died slowed skipped slipped applies appear sports shoes doors
Began 788.9448 344 354 -0.03703703 -0.08744855
Stationary 788.9755 344 354 -0.03703703 -0.08744855
Moved 789.0062 310.9727 388.7986 -0.1134891 0.00205405
Moved 789.037 280.5 430 -0.1840278 0.1080246
Moved 789.0677 260.4083 459.4103 -0.2305364 0.1836683
Moved 789.0984 237.9637 488.0363 -0.2824914 0.257295
Moved 789.1292 220.3415 507.1016 -0.3232835 0.3063311
Moved 789.1599 208.1414 521.8586 -0.3515247 0.3442865
Moved 789.1906 202.7873 530.4254 -0.3639182 0.3663202
Moved 789.2214 196.2941 541.7648 -0.3789488 0.3954854
Moved 789.2521 187.6936 553.4085 -0.3988573 0.4254333
Moved 789.2828 182.3439 562.3121 -0.4112408 0.4483336
Moved 789.3136 176.3731 569.9404 -0.4250623 0.4679536
Moved 789.3443 167.7933 577.2067 -0.444923 0.4866427
Moved 789.3751 159.5433 585.4567 -0.4640201 0.5078617
Moved 789.4058 152.3044 589.3478 -0.4807769 0.5178697
Moved 789.4365 147.0199 591.9901 -0.4930095 0.5246657
Moved 789.4673 142.5169 593.7416 -0.5034332 0.5291706
Moved 789.498 139.5193 595.4807 -0.510372 0.5336437
Moved 789.5287 137.0408 596 -0.5161092 0.5349793
Moved 789.5595 135.6622 596 -0.5193005 0.5349793
Moved 789.5902 135 596 -0.5208333 0.5349793
Moved 789.621 133.6404 596 -0.5239806 0.5349793
Moved 789.6517 132.3095 596 -0.5270613 0.5349793
Ended 789.6824 132 596 -0.5277778 0.5349793
Expand 789.6824
Accept 789.7747 3 speed
Began 790.2358 195 473 -0.3819444 0.2186213
Stationary 790.2665 195 473 -0.3819444 0.2186213
Moved 790.2972 216.9324 494.9324 -0.331175 0.2750319
Moved 790.3279 239 518 -0.2800926 0.3343621
Moved 790.3587 261.3065 541.3066 -0.228457 0.394307
Moved 790.3894 284.3522 561.6832 -0.1751107 0.4467158
Moved 790.4202 306.4512 575.7256 -0.1239556 0.4828332
Moved 790.4509 319.9668 586.7734 -0.09266953 0.5112483
Moved 790.4816 328.5686 591.2843 -0.07275785 0.5228505
Moved 790.5124 334.7643 595.3821 -0.05841593 0.5333902
Moved 790.5432 339.2643 598.1321 -0.04799932 0.5404633
Moved 790.5739 341.5 600.5 -0.04282405 0.5465534
Moved 790.6046 343.1413 602.1413 -0.0390247 0.5507749
Moved 790.6353 345.0247 604.0247 -0.03466502 0.5556191
Moved 790.6661 346.7659 605.7659 -0.03063455 0.5600973
Moved 790.6968 348.0986 607.0986 -0.02754961 0.563525
Moved 790.7275 349.9682 608.9683 -0.02322167 0.5683339
Moved 790.7583 350.5 609.5 -0.02199074 0.5697016
Moved 790.7891 350 610.2379 -0.02314816 0.5715993
Stationary 790.8198 350 610.2379 -0.02314816 0.5715993
Stationary 790.8505 350 610 -0.02314816 0.5709876
Stationary 790.8812 350 610 -0.02314816 0.5709876
Moved 790.912 340.696 610 -0.0446852 0.5709876
Moved 790.9427 332.7972 605.5944 -0.06296948 0.5596562
Moved 790.9734 321.7478 597.3739 -0.08854682 0.538513
Moved 791.0042 310.6893 590.8447 -0.1141451 0.5217196
Moved 791.0349 300.5 586 -0.1377315 0.5092591
Moved 791.0657 289.9401 578.2051 -0.1621756 0.4892105
Moved 791.0964 277.9694 570.9816 -0.1898856 0.4706316
Moved 791.1271 262.4961 560.9974 -0.2257036 0.4449521
Moved 791.1579 247.1079 550.4902 -0.2613243 0.4179274
Moved 791.1886 225.3948 534.2632 -0.3115862 0.3761912
Moved 791.2194 205.9048 517.5873 -0.3567019 0.3333005
Moved 791.2501 189.9017 503.9017 -0.393746 0.2981011
Moved 791.2808 179.4258 494.4258 -0.4179959 0.2737287
Moved 791.3116 171.6904 487.0356 -0.4359018 0.2547212
Moved 791.3423 166.5862 481.1724 -0.4477171 0.2396408
Moved 791.373 162.8265 477.8265 -0.4564201 0.2310352
Moved 791.4038 160.3958 475.3958 -0.4620468 0.2247834
Moved 791.4345 158.6432 474 -0.4661037 0.2211934
Moved 791.4653 156.8938 472 -0.4701531 0.2160493
Moved 791.496 155.5 471 -0.4733796 0.2134772
Moved 791.5267 154.5 470 -0.4756944 0.2109053
Moved 791.5574 154 469 -0.4768519 0.2083333
Ended 791.5883 154 468 -0.4768519 0.2057612
Candidates 791.6802 13 of off good god if food is odd goods high id hood his
Began 793.5247 184 448 -0.4074074 0.1543209
Moved 793.5555 203.0739 448 -0.3632548 0.1543209
Moved 793.5862 239.5987 448 -0.2787068 0.1543209
Moved 793.6169 271.4221 448 -0.2050413 0.1543209
Moved 793.6476 294.0332 448 -0.1527009 0.1543209
Moved 793.6784 317.8114 448 -0.09765873 0.1543209
Moved 793.7092 341.6135 448 -0.0425613 0.1543209
Moved 793.7399 356.5 448 -0.008101861 0.1543209
Moved 793.7706 367.6974 439.7795 0.01781821 0.1331776
Moved 793.8013 373.8733 439 0.03211399 0.1311728
Moved 793.8321 376.6933 437.3067 0.03864189 0.1268176
Moved 793.8628 379.1022 437 0.044218 0.1260288
Moved 793.8936 380.5 435.5 0.04745374 0.1221707
Moved 793.9243 381 434.6763 0.04861106 0.1200521
Moved 793.955 382.0126 435 0.05095512 0.1208847
Moved 793.9858 382 433.6414 0.05092591 0.1173902
Moved 794.0165 378.1261 434 0.04195849 0.1183127
Moved 794.0472 365.7796 452.8306 0.01337866 0.1667452
Moved 794.078 346.6261 484.8413 -0.03095811 0.2490774
Moved 794.1087 341 499 -0.04398147 0.2854938
Moved 794.1395 337.7474 512.2629 -0.05151063 0.3196063
Moved 794.1702 332.961 525.117 -0.06259029 0.3526671
Moved 794.2009 329.5 534 -0.07060184 0.3755144
Moved 794.2316 320.4016 549.9974 -0.09166309 0.41666
Moved 794.2624 313.1521 561.7972 -0.1084442 0.4470091
Moved 794.2932 308.5768 570.1348 -0.1190353 0.4684536
Moved 794.3239 306.8594 574.2811 -0.1230106 0.479118
Moved 794.3547 306 577.941 -0.125 0.4885312
Moved 794.3854 305.299 579 -0.1266227 0.4912551
Moved 794.4161 305 580.083 -0.1273148 0.4940405
Moved 794.4469 303.6409 581.3591 -0.1304609 0.4973226
Moved 794.4776 291.4371 574.4371 -0.1587104 0.4795193
Moved 794.5083 259.9677 542.9678 -0.2315561 0.3985795
Moved 794.5391 226.3534 504.1887 -0.3093671 0.2988392
Moved 794.5698 209.065 479.9407 -0.3493867 0.2364729
Moved 794.6005 195.7629 461.1443 -0.3801785 0.1881283
Moved 794.6313 186.9056 449.8585 -0.4006814 0.1591009
Moved 794.662 182.5 442.5 -0.4108796 0.1401748
Moved 794.6927 178.7603 438.5206 -0.4195363 0.1299398
Moved 794.7235 176.0205 435.0205 -0.4258784 0.1209375
Moved 794.7542 174.2627 432.2627 -0.4299474 0.1138443
Moved 794.785 172.8849 431 -0.4331369 0.1105966
Moved 794.8157 173 429.5 -0.4328704 0.1067386
Moved 794.8464 173 430 -0.4328704 0.1080246
Moved 794.8772 187.0329 430 -0.4003867 0.1080246
Moved 794.9079 209.5312 437.7982 -0.3483075 0.1280818
Moved 794.9387 231.6673 447.2224 -0.2970666 0.1523209
Moved 794.9694 245.4281 452.357 -0.2652127 0.1655272
Moved 795.0001 253.197 457.0985 -0.2472291 0.1777224
Moved 795.0309 258 458 -0.2361111 0.180041
Moved 795.0616 259.5 460.5 -0.2326389 0.1864711
Moved 795.0923 261.0046 461 -0.2291559 0.1877571
Stationary 795.123 261.0046 461 -0.2291559 0.1877571
Moved 795.1538 261 462 -0.2291666 0.1903292
Moved 795.1846 261 463.3577 -0.2291666 0.1938211
Moved 795.2153 251.0362 466.6546 -0.252231 0.2023008
Moved 795.246 242.7352 471.1324 -0.2714462 0.2138178
Moved 795.2768 228.7508 482.3994 -0.3038176 0.2427966
Moved 795.3075 216.2015 493.7985 -0.3328668 0.2721153
Moved 795.3382 203.5887 506.7641 -0.3620631 0.3054632
Moved 795.369 195.694 516.8433 -0.3803378 0.3313869
Moved 795.3997 188.1151 528.6546 -0.3978817 0.3617659
Moved 795.4304 185.4739 531.5261 -0.4039955 0.3691513
Moved 795.4612 179.9844 539.0156 -0.4167027 0.3884145
Moved 795.4919 173.5979 545.4021 -0.4314863 0.4048407
