if you were not so stupid
Moved 1776.433 220 479.1902 -0.3240741 0.2345426
Moved 1776.464 219 480.8593 -0.3263889 0.2388356
Moved 1776.494 218 482.5619 -0.3287037 0.2432146
Moved 1776.525 216.687 486.626 -0.3317431 0.2536677
Moved 1776.556 217 489.0659 -0.3310185 0.2599429
Moved 1776.586 216 492.3439 -0.3333333 0.2683741
Moved 1776.617 215 497.4283 -0.3356481 0.2814513
Moved 1776.648 214 500.9694 -0.3379629 0.290559
Moved 1776.679 213.1654 505.8347 -0.339895 0.3030726
Moved 1776.709 213 508.538 -0.3402778 0.3100256
Moved 1776.74 213 509.9155 -0.3402778 0.3135685
Moved 1776.77 213 511.2889 -0.3402778 0.3171011
Moved 1776.801 213 513.2071 -0.3402778 0.3220346
Moved 1776.832 213 514.8329 -0.3402778 0.3262164
Moved 1776.863 213 516.5828 -0.3402778 0.3307169
Moved 1776.894 221.1626 518.1661 -0.3213828 0.3347892
Moved 1776.924 225.525 519.8417 -0.3112848 0.3390989
Moved 1776.955 232.0942 520.5471 -0.2960782 0.3409132
Moved 1776.986 238.6024 521 -0.281013 0.3420781
Moved 1777.016 245.1108 522 -0.2659473 0.3446501
Moved 1777.047 249.9599 522 -0.2547223 0.3446501
Moved 1777.078 254.4447 522 -0.2443408 0.3446501
Moved 1777.109 257.9836 522 -0.236149 0.3446501
Moved 1777.139 261.7343 522 -0.2274668 0.3446501
Moved 1777.17 264.1339 522 -0.2219122 0.3446501
Moved 1777.201 266.8839 522 -0.2155466 0.3446501
Moved 1777.231 269.6326 522 -0.2091839 0.3446501
Moved 1777.262 273.3813 522 -0.2005062 0.3446501
Moved 1777.293 275.8207 522 -0.1948594 0.3446501
Moved 1777.324 279.571 522 -0.1861783 0.3446501
Moved 1777.354 283.6374 522 -0.1767654 0.3446501
Moved 1777.385 285.7985 522 -0.1717627 0.3446501
Moved 1777.416 289.4806 522 -0.1632393 0.3446501
Moved 1777.446 292.2285 522 -0.1568785 0.3446501
Moved 1777.477 295.9548 522 -0.1482528 0.3446501
Moved 1777.508 298.3416 522 -0.1427279 0.3446501
Moved 1777.539 300.0959 522 -0.1386669 0.3446501
Moved 1777.569 302.5 522 -0.1331019 0.3446501
Moved 1777.6 303.2281 522 -0.1314165 0.3446501
Moved 1777.631 304.3087 522 -0.128915 0.3446501
Moved 1777.661 305.2387 522 -0.1267622 0.3446501
Stationary 1777.692 305.2387 522 -0.1267622 0.3446501
Stationary 1777.723 305 522 -0.1273148 0.3446501
Stationary 1777.754 305 522 -0.1273148 0.3446501
Stationary 1777.784 305 522 -0.1273148 0.3446501
Moved 1777.815 305 514.1556 -0.1273148 0.3244741
Stationary 1777.846 305 514 -0.1273148 0.324074
Moved 1777.876 305 511.5826 -0.1273148 0.3178563
Moved 1777.907 294.6605 508.8303 -0.1512488 0.3107773
Moved 1777.938 289.1738 507.0869 -0.1639496 0.3062933
Moved 1777.969 285.5044 505.7522 -0.1724435 0.3028605
Moved 1777.999 278.7526 505 -0.1880727 0.3009258
Moved 1778.03 274.3356 505 -0.1982972 0.3009258
Moved 1778.061 267.8359 505 -0.2133428 0.3009258
Moved 1778.091 262.9182 505 -0.2247265 0.3009258
Moved 1778.122 257.4292 505 -0.2374325 0.3009258
Moved 1778.153 252.4662 505 -0.2489209 0.3009258
Moved 1778.184 248.718 505 -0.2575972 0.3009258
Moved 1778.214 245.2812 505 -0.2655528 0.3009258
Moved 1778.245 242.5327 505 -0.271915 0.3009258
Moved 1778.276 239.7829 505 -0.2782803 0.3009258
Moved 1778.306 237.5 505 -0.2835648 0.3009258
Moved 1778.337 235.6314 505 -0.2878903 0.3009258
Moved 1778.368 234.6419 505 -0.2901808 0.3009258
Moved 1778.399 233.7615 505 -0.2922188 0.3009258
Ended 1778.429 232.9078 505 -0.2941949 0.3009258
Accept 1778.583 0 you
Candidates 1778.583 13 were are we e er re et wee wt wet set see sets
Began 1779.136 411 207 0.1180555 -0.465535
Stationary 1779.166 411 207 0.1180555 -0.465535
Stationary 1779.197 411 207 0.1180555 -0.465535
Stationary 1779.228 411 207 0.1180555 -0.465535
Stationary 1779.259 411 207 0.1180555 -0.465535
Stationary 1779.289 411 207 0.1180555 -0.465535
Stationary 1779.32 411 207 0.1180555 -0.465535
Stationary 1779.351 411 207 0.1180555 -0.465535
Stationary 1779.381 411 207 0.1180555 -0.465535
Stationary 1779.412 411 207 0.1180555 -0.465535
Stationary 1779.443 411 207 0.1180555 -0.465535
Stationary 1779.474 411 207 0.1180555 -0.465535
Stationary 1779.504 411 207 0.1180555 -0.465535
Stationary 1779.535 411 207 0.1180555 -0.465535
Stationary 1779.566 411 207 0.1180555 -0.465535
Stationary 1779.596 411 207 0.1180555 -0.465535
Stationary 1779.627 411 207 0.1180555 -0.465535
Stationary 1779.658 411 207 0.1180555 -0.465535
Stationary 1779.689 411 207 0.1180555 -0.465535
Moved 1779.719 411 216.8209 0.1180555 -0.4402755
Moved 1779.75 411 223.5209 0.1180555 -0.423043
Moved 1779.781 418.5914 232.7743 0.1356283 -0.3992431
Moved 1779.811 420.0117 240.0352 0.138916 -0.380568
Moved 1779.842 420.7793 247.5587 0.1406929 -0.3612173
Moved 1779.873 422 256.1273 0.1435185 -0.3391788
Moved 1779.904 423.2879 267.4394 0.1464997 -0.3100839
Moved 1779.934 425.7476 281.7377 0.1521934 -0.2733083
Moved 1779.965 428.4988 295.4938 0.158562 -0.2379275
Moved 1779.996 432.4889 308.2222 0.1677983 -0.20519
Moved 1780.026 438.0133 327.0399 0.1805863 -0.1567906
Moved 1780.057 443.8862 342.6585 0.1941809 -0.1166191
Moved 1780.088 451.569 358.138 0.2119652 -0.07680555
Moved 1780.119 457.909 375.7271 0.2266413 -0.03156615
Moved 1780.149 465.4678 396.9357 0.2441385 0.02298261
Moved 1780.18 472.4554 413.3959 0.2603135 0.06531864
Moved 1780.211 480.7457 436.237 0.2795039 0.1240663
Moved 1780.241 483.2743 443.1858 0.2853572 0.1419387
Moved 1780.272 489.1796 457.3591 0.2990268 0.1783927
Moved 1780.303 498.5182 477.7154 0.3206441 0.2307493
Moved 1780.334 505.7892 495.9821 0.3374751 0.2777315
Moved 1780.364 512.7098 509.4196 0.353495 0.3122932
Moved 1780.395 517.5257 518.2886 0.3646428 0.3351043
Moved 1780.426 523.0364 527.5546 0.3773991 0.3589367
Moved 1780.456 527.5541 535.8312 0.3878568 0.3802241
Moved 1780.487 531.0357 542.0715 0.395916 0.3962742
Moved 1780.518 533 546.8765 0.4004629 0.4086329
Moved 1780.549 534.2571 548.2571 0.4033729 0.4121837
Moved 1780.579 535.0068 550.0068 0.4051082 0.4166841
Moved 1780.61 535 551.3591 0.4050927 0.4201621
Moved 1780.641 535 552 0.4050927 0.4218106
Moved 1780.671 535 553.5 0.4050927 0.4256686
Stationary 1780.702 535 553.5 0.4050927 0.4256686
Moved 1780.733 535 554.0186 0.4050927 0.4270026
Moved 1780.764 522.3588 554 0.3758306 0.4269547
Moved 1780.794 510.6155 554 0.348647 0.4269547
Moved 1780.825 500.6628 554 0.3256083 0.4269547
Moved 1780.856 488.5052 554 0.2974658 0.4269547
Moved 1780.886 472.6619 545.3324 0.2607915 0.4046614
Moved 1780.917 452.9708 543.1942 0.2152102 0.3991618
Moved 1780.948 442.1396 541.8279 0.1901381 0.3956479
Moved 1780.979 428.1043 540 0.1576488 0.3909464
Moved 1781.009 422.5536 538.6384 0.1447999 0.3874444
Moved 1781.04 406.0081 536.502 0.1065002 0.3819495
Moved 1781.071 402.3061 536.3265 0.09793073 0.3814982
Moved 1781.101 392.0166 535 0.07411242 0.3780863
Moved 1781.132 382.7709 533 0.05271047 0.3729423
Moved 1781.163 374.5522 531.1841 0.03368566 0.3682717
Moved 1781.194 367.4483 530 0.01724154 0.3652262
Moved 1781.224 358.0298 528.0099 -0.004560749 0.3601078
Moved 1781.255 348.5088 527 -0.02660011 0.3575102
Moved 1781.286 340.5218 526 -0.04508838 0.3549381
Moved 1781.316 336.2194 525.1097 -0.05504772 0.3526483
Moved 1781.347 331.7249 525 -0.06545151 0.3523662
Moved 1781.378 327.2199 524 -0.07587983 0.3497942
Moved 1781.409 324.8628 524 -0.08133615 0.3497942
Moved 1781.439 322.5 522.5 -0.08680557 0.3459361
Moved 1781.47 320.6687 523 -0.09104466 0.3472221
Moved 1781.501 319.6419 523 -0.09342159 0.3472221
Moved 1781.531 318.7613 523 -0.09546006 0.3472221
Ended 1781.562 319 523 -0.09490739 0.3472221
Accept 1781.624 0 were
Candidates 1781.624 13 not boot nor bout boy bit mit more note vote blot court npr
Began 1782.392 260 340 -0.2314815 -0.1234569
Stationary 1782.422 260 340 -0.2314815 -0.1234569
Stationary 1782.453 260 340 -0.2314815 -0.1234569
Stationary 1782.484 260 340 -0.2314815 -0.1234569
Stationary 1782.514 260 340 -0.2314815 -0.1234569
Stationary 1782.545 260 340 -0.2314815 -0.1234569
Stationary 1782.576 260 340 -0.2314815 -0.1234569
Stationary 1782.607 260 340 -0.2314815 -0.1234569
Stationary 1782.637 260 340 -0.2314815 -0.1234569
Stationary 1782.668 260 340 -0.2314815 -0.1234569
Stationary 1782.699 260 340 -0.2314815 -0.1234569
Stationary 1782.729 260 340 -0.2314815 -0.1234569
Stationary 1782.76 260 340 -0.2314815 -0.1234569
Stationary 1782.791 260 340 -0.2314815 -0.1234569
Stationary 1782.822 260 340 -0.2314815 -0.1234569
Moved 1782.852 260 349.4423 -0.2314815 -0.09917105
Moved 1782.883 260 349.9136 -0.2314815 -0.09795883
Moved 1782.914 260 352.665 -0.2314815 -0.09088233
Moved 1782.944 250.0496 356.4215 -0.2545148 -0.08122047
Moved 1782.975 251 360.837 -0.2523148 -0.06986374
Moved 1783.006 248.411 366.178 -0.2583079 -0.05612643
Moved 1783.036 245.6625 370.3375 -0.26467 -0.04542849
Moved 1783.067 244 376.1779 -0.2685185 -0.03040667
Moved 1783.098 242 381.098 -0.2731481 -0.01775208
Moved 1783.129 241 386.6006 -0.275463 -0.003599394
Moved 1783.159 239 391.0474 -0.2800926 0.007837986
Moved 1783.19 238 394.5 -0.2824074 0.01671807
Moved 1783.221 237 398.2277 -0.2847222 0.02630559
Moved 1783.252 236 400.9772 -0.287037 0.03337766
Moved 1783.282 236 403.7298 -0.287037 0.04045718
Moved 1783.313 236 406.0964 -0.287037 0.04654421
Moved 1783.344 236 408.5 -0.287037 0.05272626
Moved 1783.374 236 410.642 -0.287037 0.05823547
Moved 1783.405 236 415.8218 -0.287037 0.07155795
Moved 1783.436 251.2619 420.7048 -0.2517086 0.08411714
Moved 1783.467 264.0204 427.8122 -0.2221751 0.1023975
Moved 1783.497 285.1484 438.3993 -0.1732675 0.1296277
Moved 1783.528 311.834 452.4633 -0.1114955 0.1658006
Moved 1783.559 343 465 -0.03935183 0.1980452
Moved 1783.589 370.5792 476.1463 0.02448887 0.2267137
Moved 1783.62 402.7433 490.5676 0.09894281 0.2638054
Moved 1783.651 410.5 495 0.1168981 0.2752057
Moved 1783.682 429.5765 505.6757 0.1610568 0.3026637
Moved 1783.712 446.9982 514.9991 0.2013847 0.3266437
Moved 1783.743 460.8 523.52 0.2333333 0.3485596
Moved 1783.774 473.8989 530.4495 0.2636549 0.3663822
Moved 1783.804 490.7262 540.8631 0.3026069 0.3931664
Moved 1783.835 504.5627 550.8502 0.3346359 0.4188532
Moved 1783.866 514.417 557.9447 0.3574468 0.4371005
Moved 1783.897 522.6285 563.7523 0.3764548 0.4520378
Moved 1783.927 531.2449 568.6224 0.3964002 0.4645638
Moved 1783.958 536.7484 572.3741 0.4091397 0.4742133
Moved 1783.989 539.1299 574.1299 0.4146525 0.478729
Moved 1784.02 541.571 575.571 0.4203032 0.4824355
Moved 1784.05 544.3235 577.3235 0.4266749 0.4869431
Moved 1784.081 545.0264 577 0.4283019 0.4861111
Moved 1784.112 545 578 0.4282407 0.488683
Ended 1784.142 545 578 0.4282407 0.488683
Accept 1784.204 0 not
Candidates 1784.204 13 so stop do atp drop ap atop sp ship ai ago crop zip
Began 1785.187 262 409 -0.2268519 0.05401234
Stationary 1785.217 262 409 -0.2268519 0.05401234
Stationary 1785.248 262 409 -0.2268519 0.05401234
Stationary 1785.279 262 409 -0.2268519 0.05401234
Stationary 1785.309 262 409 -0.2268519 0.05401234
Stationary 1785.34 262 409 -0.2268519 0.05401234
Stationary 1785.371 262 409 -0.2268519 0.05401234
Stationary 1785.402 262 409 -0.2268519 0.05401234
Stationary 1785.432 262 409 -0.2268519 0.05401234
Stationary 1785.463 262 409 -0.2268519 0.05401234
Stationary 1785.494 262 409 -0.2268519 0.05401234
Stationary 1785.525 262 409 -0.2268519 0.05401234
Stationary 1785.555 262 409 -0.2268519 0.05401234
Stationary 1785.586 262 409 -0.2268519 0.05401234
Stationary 1785.617 262 409 -0.2268519 0.05401234
Stationary 1785.647 262 409 -0.2268519 0.05401234
Stationary 1785.678 262 409 -0.2268519 0.05401234
Stationary 1785.709 262 409 -0.2268519 0.05401234
Stationary 1785.74 262 409 -0.2268519 0.05401234
Moved 1785.77 250.9031 409 -0.2525391 0.05401234
Moved 1785.801 245.2097 409 -0.2657182 0.05401234
Moved 1785.832 239.7121 409 -0.2784441 0.05401234
Moved 1785.862 235.2157 400.6078 -0.2888525 0.03242747
Moved 1785.893 233.1501 399.1501 -0.2936341 0.02867816
Moved 1785.924 230.3933 398.3933 -0.3000155 0.02673176
Moved 1785.955 228.5 398 -0.3043981 0.02572008
Moved 1785.985 226.5 397 -0.3090278 0.02314815
Moved 1786.016 225.9278 397 -0.3103524 0.02314815
Stationary 1786.047 225.9278 397 -0.3103524 0.02314815
Stationary 1786.077 226 397 -0.3101852 0.02314815
Stationary 1786.108 226 397 -0.3101852 0.02314815
Moved 1786.139 226 404.418 -0.3101852 0.04222736
Moved 1786.17 232.6585 407.9025 -0.294772 0.05118939
Moved 1786.2 240.4226 414.4226 -0.2767995 0.0679593
Moved 1786.231 248.3543 421.3543 -0.2584391 0.08578771
Moved 1786.262 266.1216 438.1216 -0.2173111 0.1289135
Moved 1786.292 272.6042 443.6042 -0.202305 0.143015
Moved 1786.323 281.2059 453.2059 -0.1823937 0.1677107
Moved 1786.354 289.4971 460.4971 -0.1632012 0.1864636
Moved 1786.385 297.7684 468.7684 -0.1440546 0.2077375
Moved 1786.415 304.6812 474.6812 -0.1280529 0.2229453
Moved 1786.446 310.1672 480.1672 -0.1153536 0.2370556
Moved 1786.477 315.6938 486.6937 -0.1025608 0.2538418
Moved 1786.507 321.6264 492.6264 -0.08882775 0.2691008
Moved 1786.538 326.1235 498.1235 -0.07841781 0.2832395
Moved 1786.569 330 502 -0.06944443 0.2932098
Moved 1786.6 333.2386 506.4771 -0.0619478 0.3047251
Moved 1786.63 336.9838 509.9677 -0.05327816 0.3137027
Moved 1786.661 340.7303 512.7303 -0.04460583 0.3208083
Moved 1786.692 343.0975 515.0975 -0.03912623 0.3268967
Moved 1786.722 345.5 516.5 -0.03356482 0.3305041
Moved 1786.753 347.6462 517.6462 -0.02859672 0.3334522
Moved 1786.784 350.3949 519.3949 -0.02223402 0.3379498
Moved 1786.815 352.8339 520 -0.01658827 0.3395061
Moved 1786.845 357.2039 521.602 -0.006472419 0.3436264
Moved 1786.876 362.7032 522 0.006257494 0.3446501
Moved 1786.907 369.3402 523 0.02162089 0.3472221
Moved 1786.938 375.5 523 0.03587961 0.3472221
Moved 1786.968 381.5329 523 0.04984478 0.3472221
Moved 1786.999 388.0165 523 0.06485293 0.3472221
Moved 1787.03 395.5 523 0.08217593 0.3472221
Moved 1787.06 402.6315 523 0.09868393 0.3472221
Moved 1787.091 408.9101 523 0.1132178 0.3472221
Moved 1787.122 415.3992 523 0.1282389 0.3472221
Moved 1787.152 419.0989 523 0.136803 0.3472221
Moved 1787.183 422.8983 523 0.1455979 0.3472221
Moved 1787.214 425.6563 523 0.1519823 0.3472221
Moved 1787.245 428.3946 523 0.1583208 0.3472221
Moved 1787.275 429.8026 523 0.16158 0.3472221
Moved 1787.306 432 523 0.1666667 0.3472221
Moved 1787.337 433 523 0.1689814 0.3472221
Moved 1787.368 436.0507 523 0.1760432 0.3472221
Moved 1787.398 439.9966 523 0.1851772 0.3472221
Moved 1787.429 445.4799 523 0.1978701 0.3472221
Moved 1787.46 456.0725 523 0.2223901 0.3472221
Moved 1787.49 470 523 0.2546296 0.3472221
Moved 1787.521 484.9488 525.1898 0.2892332 0.3528542
Moved 1787.552 497.7885 526 0.3189548 0.3549381
Moved 1787.582 508.8184 528 0.3444869 0.3600822
Moved 1787.613 517.5043 529 0.3645933 0.3626543
Moved 1787.644 527.7369 530 0.38828 0.3652262
Moved 1787.675 535.7823 531 0.4069034 0.3677982
Moved 1787.705 542.91 532 0.4234029 0.3703703
Moved 1787.736 548.7641 532.882 0.4369539 0.3726388
Moved 1787.767 554.2935 533 0.4497535 0.3729423
Moved 1787.797 559.8058 533 0.4625136 0.3729423
Moved 1787.828 563.1619 534 0.4702821 0.3755144
Moved 1787.859 566.5659 534 0.4781619 0.3755144
Moved 1787.89 568.5 534 0.4826389 0.3755144
Moved 1787.92 571.0811 534 0.4886135 0.3755144
Stationary 1787.951 571.0811 534 0.4886135 0.3755144
Moved 1787.982 572 534 0.4907407 0.3755144
Stationary 1788.012 572 534 0.4907407 0.3755144
Moved 1788.043 560.0338 525.4135 0.4630411 0.3534297
Moved 1788.074 542.7336 519.6834 0.4229944 0.3386918
Moved 1788.105 523.2493 513.0712 0.3778918 0.3216851
Moved 1788.135 506.6882 510.2814 0.339556 0.3145096
Moved 1788.166 491.664 510 0.3047777 0.3137859
Moved 1788.197 473.7667 510 0.2633487 0.3137859
Moved 1788.228 469.2708 510 0.2529418 0.3137859
Moved 1788.258 460.6924 510 0.2330844 0.3137859
Moved 1788.289 453.6405 510 0.2167605 0.3137859
Moved 1788.32 447.7912 514.2309 0.2032203 0.3246678
Moved 1788.35 440.9411 517 0.1873636 0.33179
Moved 1788.381 436.9068 517 0.1780251 0.33179
Moved 1788.412 432 517 0.1666667 0.33179
Moved 1788.443 426.5102 517 0.1539587 0.33179
Moved 1788.473 419.0475 508.0317 0.1366842 0.3087234
Moved 1788.504 409.8144 501.5429 0.115311 0.2920341
Moved 1788.535 402.5906 496.7271 0.09858926 0.2796477
Moved 1788.565 392.2773 489.208 0.07471601 0.2603086
Moved 1788.596 379.6182 479.9709 0.04541258 0.2365506
Moved 1788.627 364.4502 465.4502 0.01030137 0.1992031
Moved 1788.657 351.8444 454.6755 -0.01887878 0.1714903
Moved 1788.688 341.1793 445.1793 -0.04356652 0.1470659
Moved 1788.719 330.5587 436.9191 -0.06815106 0.1258206
Moved 1788.75 321.6755 428.6755 -0.08871416 0.1046179
Moved 1788.78 315.2979 422.2979 -0.1034772 0.08821455
Moved 1788.811 308.3703 415.0555 -0.1195131 0.06958722
Moved 1788.842 300.8738 407.8738 -0.1368663 0.05111557
Moved 1788.873 295 402 -0.150463 0.03600815
Moved 1788.903 288.4727 396.4727 -0.1655725 0.02179177
Moved 1788.934 284.9727 392.9727 -0.1736744 0.01278968
Moved 1788.965 281.1924 389.1924 -0.182425 0.003066789
Moved 1788.995 277.8358 386.8358 -0.1901948 -0.00299438
Moved 1789.026 274.0657 384.0329 -0.1989219 -0.01020349
Moved 1789.057 271.2782 381.2783 -0.2053745 -0.01728851
Moved 1789.088 267.5274 378.5274 -0.2140569 -0.02436375
Moved 1789.118 266.0862 377.0862 -0.2173932 -0.0280706
Moved 1789.149 264 376 -0.2222222 -0.03086435
Moved 1789.18 261.5798 375 -0.2278246 -0.03343629
Moved 1789.21 260.914 374 -0.2293657 -0.03600823
Moved 1789.241 261 372.5 -0.2291666 -0.03986633
Ended 1789.272 261 372.5 -0.2291666 -0.03986633
Accept 1789.364 0 so
Candidates 1789.364 13 stupid stops stood drops serious wood ships did groups steps aid shops gross
Began 1789.855 535 449 0.4050927 0.156893
Stationary 1789.886 535 449 0.4050927 0.156893
Stationary 1789.917 535 449 0.4050927 0.156893
Moved 1789.948 571.7894 462.8368 0.4902532 0.1924814
Moved 1789.978 619.6195 471.7262 0.6009711 0.2153451
Ended 1790.009 677.7261 474 0.735477 0.2211934
Accept 1790.07 0 stupid
PhraseEnd 1790.07
