hands on experience with a job
Moved 4623.348 198.4158 377.3895 -0.3740376 -0.02729055
Moved 4623.379 211.4754 372.4099 -0.343807 -0.04009819
Moved 4623.41 225.0471 365.4764 -0.3123909 -0.05793096
Moved 4623.44 240.2567 356.4955 -0.2771837 -0.08102997
Moved 4623.471 257.7681 347.116 -0.236648 -0.1051544
Moved 4623.502 277.4899 338.4413 -0.1909957 -0.1274659
Moved 4623.533 295.0268 329.1276 -0.150401 -0.1514209
Moved 4623.563 308.3247 320.2052 -0.1196187 -0.1743694
Moved 4623.594 319.5 313.5 -0.09375001 -0.1916154
Moved 4623.625 335.209 301.8258 -0.05738646 -0.2216415
Moved 4623.655 349.873 290.2762 -0.02344211 -0.2513473
Moved 4623.686 361.5211 280.4789 0.003521045 -0.2765461
Moved 4623.717 375 274.5 0.03472219 -0.2919239
Moved 4623.748 383.7969 271.0508 0.05508542 -0.3007954
Moved 4623.778 393.9876 267.5031 0.07867505 -0.30992
Moved 4623.809 407.1973 262.9211 0.1092529 -0.3217051
Moved 4623.84 418 259 0.1342593 -0.3317901
Moved 4623.871 428.3131 257.1718 0.1581322 -0.3364924
Moved 4623.901 440.5502 249.8373 0.1864588 -0.3553569
Moved 4623.932 447.7743 247.1505 0.2031812 -0.3622673
Moved 4623.963 452.9322 244.5339 0.2151208 -0.3689971
Moved 4623.994 455.7427 243.2573 0.2216265 -0.3722805
Moved 4624.024 458.2852 242 0.227512 -0.3755144
Stationary 4624.055 458.2852 242 0.227512 -0.3755144
Moved 4624.086 458 255.0369 0.2268519 -0.3419834
Moved 4624.117 435.2039 280.4288 0.1740831 -0.276675
Moved 4624.147 419.7473 298.2527 0.1383039 -0.2308316
Moved 4624.178 403.7077 314.2922 0.1011753 -0.1895777
Moved 4624.209 389.7225 328.022 0.06880214 -0.1542645
Moved 4624.239 377.1422 340.8578 0.039681 -0.1212505
Moved 4624.27 367.9799 349.015 0.01847208 -0.1002701
Moved 4624.301 358.5 357.5 -0.003472219 -0.07844657
Moved 4624.332 350.7738 362.1508 -0.02135694 -0.0664846
Moved 4624.362 343.9885 366.6743 -0.03706366 -0.05485008
Moved 4624.393 336.3838 372.7441 -0.0546671 -0.0392384
Moved 4624.424 326.3308 377.8346 -0.07793789 -0.02614567
Moved 4624.455 317.1984 380.9504 -0.09907777 -0.01813174
Moved 4624.485 306.115 383.177 -0.1247339 -0.01240491
Moved 4624.516 293.4216 386.7157 -0.1541166 -0.003303284
Moved 4624.547 281.7382 388 -0.1811617 -3.924585E-08
Moved 4624.578 271.6276 389.7908 -0.2045658 0.004606011
Moved 4624.608 264.8775 390 -0.220191 0.005143954
Moved 4624.639 259.4001 390.5999 -0.2328702 0.006686945
Ended 4624.67 257 391 -0.2384259 0.007715971
Candidates 4624.762 13 hand thanks change band grand hang land hands lands gang grams shame lane
Began 4626.545 5 331 -0.8217592 -0.146605
Stationary 4626.576 5 331 -0.8217592 -0.146605
Stationary 4626.606 5 331 -0.8217592 -0.146605
Stationary 4626.637 5 331 -0.8217592 -0.146605
Stationary 4626.668 5 331 -0.8217592 -0.146605
Ended 4626.699 5 331 -0.8217592 -0.146605
Accept 4626.76 0 hand
Delete 4626.76 LeftSwipe
Began 4627.498 414 319 0.125 -0.1774692
Stationary 4627.529 414 319 0.125 -0.1774692
Stationary 4627.56 414 319 0.125 -0.1774692
Stationary 4627.59 414 319 0.125 -0.1774692
Stationary 4627.621 414 319 0.125 -0.1774692
Stationary 4627.652 414 319 0.125 -0.1774692
Moved 4627.682 414 332.1552 0.125 -0.1436337
Moved 4627.713 414 336.8876 0.125 -0.1314619
Moved 4627.744 414 343.7025 0.125 -0.1139339
Moved 4627.774 427.0115 350.3372 0.1551193 -0.09686952
Moved 4627.805 429.9783 353.9783 0.1619868 -0.08750428
Moved 4627.836 432.5 355 0.167824 -0.08487654
Moved 4627.867 433 357.7576 0.1689814 -0.07778388
Moved 4627.897 434 360.2962 0.1712963 -0.07125469
Moved 4627.928 434 364.6804 0.1712963 -0.0599785
Moved 4627.959 424.2415 372.1823 0.148707 -0.04068366
Moved 4627.99 421.6478 379.7043 0.1427033 -0.02133656
Moved 4628.021 417.5424 386.6864 0.1332 -0.003378636
Moved 4628.051 413.216 393.5679 0.1231852 0.01432077
Moved 4628.082 409.653 401.0409 0.1149375 0.03354127
Moved 4628.113 405.8268 406.7598 0.1060805 0.04825054
Moved 4628.144 402.8818 413.2364 0.09926339 0.06490837
Moved 4628.174 399.3318 418.3365 0.0910457 0.07802586
Moved 4628.205 396.781 423.4379 0.08514126 0.09114685
Moved 4628.236 393.6659 427.3341 0.07793038 0.1011679
Moved 4628.267 387.02 430.9933 0.06254623 0.1105795
Moved 4628.297 377.3267 433.5347 0.04010797 0.1171158
Moved 4628.328 363.7233 434 0.008618633 0.1183127
Moved 4628.359 348.6861 434 -0.02618959 0.1183127
Moved 4628.39 322.0127 423.4473 -0.08793359 0.09117087
Moved 4628.42 301.0724 417.0241 -0.1364065 0.07465044
Moved 4628.451 282.9927 411.4254 -0.1782576 0.06025047
Moved 4628.482 269.5545 407.8727 -0.2093646 0.05111286
Moved 4628.513 255.2844 403.3807 -0.2423973 0.03955943
Moved 4628.543 242.2056 400.8411 -0.2726723 0.03302759
Moved 4628.574 229.5168 397.3033 -0.3020445 0.02392828
Moved 4628.604 218.0966 394.0386 -0.32848 0.01553135
Moved 4628.635 205.4349 391.487 -0.3577896 0.00896862
Moved 4628.666 193.7879 387.894 -0.3847501 -0.0002727195
Moved 4628.697 182.6368 385.4092 -0.4105629 -0.00666371
Moved 4628.728 175.2449 384 -0.4276738 -0.01028807
Moved 4628.758 169.2253 383 -0.4416081 -0.01286016
Moved 4628.789 166.0701 383 -0.4489118 -0.01286016
Moved 4628.82 165 383 -0.4513889 -0.01286016
Stationary 4628.851 165 383 -0.4513889 -0.01286016
Stationary 4628.881 165 383 -0.4513889 -0.01286016
Moved 4628.912 172.8078 382.2192 -0.4333153 -0.01486829
Moved 4628.943 187.8835 377.3722 -0.3984178 -0.02733489
Moved 4628.974 200 373 -0.3703704 -0.03858032
Moved 4629.004 222.8622 364.7844 -0.3174485 -0.05971084
Moved 4629.035 245.5579 355.0466 -0.2649122 -0.08475676
Moved 4629.066 265.6245 345.1877 -0.2184617 -0.1101138
Moved 4629.097 279 338.5 -0.1875 -0.127315
Moved 4629.127 295.7734 331.1133 -0.1486727 -0.1463137
Moved 4629.158 311 325 -0.113426 -0.1620371
Moved 4629.189 324.2832 318.8867 -0.08267771 -0.1777606
Moved 4629.219 335 314 -0.05787035 -0.1903292
Moved 4629.25 351.2489 302.6259 -0.02025724 -0.2195835
Moved 4629.281 366.9813 292.8705 0.01616031 -0.2446745
Moved 4629.312 380.9179 284.0493 0.04842103 -0.2673631
Moved 4629.342 391 276.5 0.07175922 -0.2867798
Moved 4629.373 401.8625 271.455 0.09690385 -0.2997557
Moved 4629.404 412.2923 266.3539 0.1210469 -0.3128759
Moved 4629.435 422.3553 260.2579 0.144341 -0.3285549
Moved 4629.465 432.678 253.7416 0.1682361 -0.3453149
Moved 4629.496 438.9524 249.0476 0.1827603 -0.3573879
Moved 4629.527 445.3977 244.8011 0.1976799 -0.3683099
Moved 4629.558 449.5305 241.2347 0.2072464 -0.3774827
Moved 4629.588 452.3171 237.6829 0.213697 -0.3866182
Moved 4629.619 456.1313 234.8687 0.2225261 -0.3938564
Moved 4629.65 461.3003 227.5996 0.2344914 -0.4125525
Moved 4629.681 465.3013 221.6986 0.2437531 -0.42773
Moved 4629.711 469.2078 217.5844 0.2527958 -0.4383119
Moved 4629.742 471.4452 214.5548 0.2579751 -0.4461038
Moved 4629.773 472.5 212 0.2604167 -0.4526749
Stationary 4629.804 472.5 212 0.2604167 -0.4526749
Moved 4629.834 456.4787 235.7297 0.2233303 -0.3916417
Moved 4629.865 439.2276 259.3566 0.1833972 -0.330873
Moved 4629.896 426.3577 273.5707 0.1536058 -0.2943139
Moved 4629.927 415.1274 285.8726 0.1276098 -0.2626734
Moved 4629.958 403.9732 298.0269 0.1017897 -0.2314125
Moved 4629.988 394.7126 304.7725 0.08035313 -0.2140627
Moved 4630.019 386.6145 313.3856 0.06160756 -0.1919097
Moved 4630.049 378.9418 318.7054 0.04384686 -0.1782267
Moved 4630.08 371.3583 325.7611 0.0262924 -0.1600794
Moved 4630.111 365.7265 331.2735 0.01325587 -0.1459016
Moved 4630.142 360.7415 336.2585 0.001716316 -0.1330799
Moved 4630.172 353.4844 341.3438 -0.01508241 -0.1200006
Moved 4630.203 348.5782 346.4218 -0.02643938 -0.1069398
Moved 4630.234 344.0661 349.9339 -0.0368841 -0.09790671
Moved 4630.265 339 354 -0.04861111 -0.08744855
Moved 4630.295 333.9184 357.0408 -0.06037414 -0.07962757
Moved 4630.326 329 360.5 -0.07175927 -0.07073053
Moved 4630.357 323.3959 364.6041 -0.08473177 -0.06017465
Moved 4630.388 315.9482 368.7012 -0.1019719 -0.04963674
Moved 4630.418 310.2753 371.8624 -0.1151035 -0.04150634
Moved 4630.449 304.1406 375.8594 -0.1293042 -0.03122573
Moved 4630.48 297.9021 378.6993 -0.1437452 -0.02392153
Moved 4630.511 289.2504 384.4998 -0.1637723 -0.009002764
Moved 4630.542 282.8839 389.558 -0.1785094 0.004007237
Moved 4630.572 276.04 394.32 -0.1943518 0.01625508
Moved 4630.603 272.1307 398.8693 -0.2034011 0.02795584
Moved 4630.634 265.8024 404.1976 -0.2180501 0.0416605
Moved 4630.664 257.1827 407.9086 -0.2380029 0.05120528
Moved 4630.695 254.637 410.363 -0.2438959 0.05751806
Moved 4630.726 251.4178 411.2911 -0.2513476 0.05990495
Moved 4630.756 248.0607 413.9393 -0.2591188 0.06671631
Moved 4630.787 244.5055 415.4945 -0.2673484 0.07071625
Moved 4630.818 241.9576 416 -0.2732463 0.07201634
Moved 4630.849 238.766 417.234 -0.2806342 0.07519027
Moved 4630.879 234.2755 417 -0.2910289 0.0745884
Moved 4630.91 228.1974 417 -0.3050985 0.0745884
Moved 4630.941 221.1154 417 -0.321492 0.0745884
Moved 4630.972 215.7405 417 -0.333934 0.0745884
Moved 4631.002 211.2907 417 -0.3442344 0.0745884
Ended 4631.033 210 417 -0.3472222 0.0745884
Candidates 4631.125 13 hand kansas thanks hands grams lama jane name drama bands band lame lane
Began 4631.925 349 358 -0.02546296 -0.07716057
Stationary 4631.956 349 358 -0.02546296 -0.07716057
Stationary 4631.986 349 358 -0.02546296 -0.07716057
Moved 4632.017 332.731 375.269 -0.06312266 -0.03274447
Moved 4632.048 321.3125 391.4688 -0.08955448 0.008921604
Moved 4632.079 308.7124 407.5451 -0.1187212 0.05027025
Moved 4632.109 299.051 421.5286 -0.1410857 0.08623609
Moved 4632.14 287.3485 438.3121 -0.1681747 0.1294034
Moved 4632.171 278.3224 451.6859 -0.1890686 0.163801
Moved 4632.202 268.4599 465.6481 -0.2118984 0.1997121
Moved 4632.232 259.0717 480.2138 -0.2336302 0.2371754
Moved 4632.263 250.263 492.9213 -0.2540209 0.2698591
Moved 4632.293 243.5 500.5 -0.2696759 0.2893518
Moved 4632.324 236.2179 510.7095 -0.2865327 0.3156106
Moved 4632.355 228.5848 519.4152 -0.3042018 0.3380019
Moved 4632.386 221.9665 529.067 -0.319522 0.3628266
Moved 4632.417 213.5 539 -0.3391204 0.3883744
Moved 4632.447 206.5545 548.2606 -0.3551978 0.4121928
Moved 4632.478 197.6155 557.3845 -0.3758901 0.4356597
Moved 4632.509 189.4167 565.5833 -0.3948688 0.4567471
Moved 4632.54 181.6024 573.3976 -0.4129573 0.4768456
Moved 4632.57 173.9525 583.73 -0.4306655 0.5034207
Moved 4632.601 164.075 596.3876 -0.4535303 0.5359761
Moved 4632.632 157.4498 603.5502 -0.4688662 0.5543985
Moved 4632.663 152.3728 609.6272 -0.4806186 0.5700287
Moved 4632.693 148.8165 613.5917 -0.4888506 0.5802256
Moved 4632.724 146.8607 620.5574 -0.4933782 0.5981413
Ended 4632.755 146.8607 620.5574 -0.4933782 0.5981413
Accept 4632.816 3 hands
Began 4633.37 535 455 0.4050927 0.172325
Stationary 4633.4 535 455 0.4050927 0.172325
Stationary 4633.431 535 455 0.4050927 0.172325
Stationary 4633.462 535 455 0.4050927 0.172325
Stationary 4633.493 535 455 0.4050927 0.172325
Stationary 4633.523 535 455 0.4050927 0.172325
Moved 4633.554 545.0399 462.2791 0.428333 0.1910469
Moved 4633.585 546.5782 465.5782 0.4318941 0.1995324
Moved 4633.616 548 467.7922 0.4351853 0.2052269
Moved 4633.646 549 470.3309 0.4375 0.2117563
Moved 4633.677 551 475.7311 0.4421297 0.2256458
Moved 4633.708 552 483.2491 0.4444444 0.2449821
Moved 4633.738 552 493.044 0.4444444 0.2701749
Moved 4633.769 552 500.7166 0.4444444 0.2899088
Moved 4633.8 543.2062 507.3815 0.4240883 0.3070511
Moved 4633.831 539.3248 514.0128 0.4151037 0.3241068
Moved 4633.861 535.1526 520.6947 0.4054459 0.3412929
Moved 4633.892 529.7799 526.2201 0.3930091 0.3555042
Moved 4633.923 526.341 533.977 0.3850485 0.3754551
Moved 4633.954 522.7936 541.6193 0.376837 0.3951112
Moved 4633.984 519.6141 546.7719 0.3694771 0.4083637
Moved 4634.015 514.9129 554.0871 0.3585946 0.4271787
Moved 4634.046 512.3994 558.6006 0.3527763 0.4387876
Moved 4634.077 509.8445 561.1555 0.3468623 0.4453588
Moved 4634.107 507.6851 563.3149 0.3418635 0.4509128
Moved 4634.138 502.7569 563 0.3304558 0.4501028
Moved 4634.169 499.4316 563 0.3227584 0.4501028
Moved 4634.2 489.7186 546.6482 0.3002745 0.4080456
Moved 4634.23 481.3405 531.9009 0.2808808 0.3701153
Moved 4634.261 465.6018 506.2036 0.2444486 0.3040214
Moved 4634.292 452.6235 482.6431 0.2144063 0.2434234
Moved 4634.323 443.2209 462.4419 0.1926411 0.1914657
Moved 4634.354 434.3726 443.7451 0.1721587 0.1433773
Moved 4634.384 424.0624 420.6561 0.1482927 0.08399182
Moved 4634.415 416.1175 400.9408 0.1299016 0.03328386
Moved 4634.445 411.3407 384.3629 0.1188443 -0.009354799
Moved 4634.476 405.9014 367.6058 0.1062533 -0.05245429
Moved 4634.507 403.3893 350.3361 0.1004383 -0.09687227
Moved 4634.538 400.8574 336.2869 0.09457727 -0.133007
Moved 4634.568 400 317.3768 0.09259263 -0.1816441
Moved 4634.599 400 303.0876 0.09259263 -0.218396
Moved 4634.63 400 287 0.09259263 -0.2597736
Moved 4634.661 400 273.6488 0.09259263 -0.2941132
Moved 4634.691 400 257.275 0.09259263 -0.336227
Moved 4634.722 406.3052 246.2977 0.107188 -0.3644606
Moved 4634.753 410.8446 230.0438 0.1176958 -0.4062659
Moved 4634.784 415.9531 214.1407 0.129521 -0.4471689
Moved 4634.814 417.5 205 0.1331019 -0.470679
Moved 4634.845 419 198.6016 0.1365741 -0.4871359
Moved 4634.876 421.2847 191.146 0.1418626 -0.5063117
Ended 4634.907 423 185 0.1458333 -0.5221194
Candidates 4634.968 13 on in pin pub john job upon join ion hiv inn pb him
Began 4636.413 373 346 0.0300926 -0.1080248
Stationary 4636.444 373 346 0.0300926 -0.1080248
Moved 4636.475 361.1628 361.3954 0.002691547 -0.06842758
Moved 4636.505 354.5 372 -0.0127315 -0.04115226
Moved 4636.536 345.9515 390.2874 -0.03251975 0.005883032
Moved 4636.567 334.2254 409.8393 -0.05966336 0.05617094
Moved 4636.598 325.3304 427.3391 -0.08025358 0.1011807
Moved 4636.628 317.7219 442.5562 -0.09786601 0.1403194
Moved 4636.659 309.3878 455.2653 -0.1171578 0.1730073
Moved 4636.69 300.2137 466.7863 -0.1383943 0.2026396
Moved 4636.72 290.3173 479.4193 -0.1613026 0.2351317
Moved 4636.751 279.8914 491.3858 -0.1854367 0.2659099
Moved 4636.782 270.7992 498.6506 -0.2064832 0.284595
Moved 4636.813 261.6292 505.2781 -0.2277102 0.3016411
Moved 4636.843 253.0935 509.271 -0.2474688 0.311911
Moved 4636.874 244.4734 513.1755 -0.2674226 0.3219535
Moved 4636.905 239.0375 515.3209 -0.2800058 0.3274713
Moved 4636.936 231.1053 518.9649 -0.2983673 0.3368439
Moved 4636.966 224.4738 522.0175 -0.3137181 0.344695
Moved 4636.997 217.8065 525.129 -0.3291516 0.3526978
Moved 4637.028 214.7911 527.2089 -0.3361316 0.3580474
Moved 4637.059 211.1631 528.8369 -0.3445299 0.3622347
Moved 4637.089 210 530.3843 -0.3472222 0.3662148
Moved 4637.12 209 531 -0.349537 0.3677982
Moved 4637.151 207.7887 532.2113 -0.352341 0.3709137
Moved 4637.182 208 533 -0.3518518 0.3729423
Moved 4637.212 208 534.0151 -0.3518518 0.3755532
Stationary 4637.243 208 534.0151 -0.3518518 0.3755532
Stationary 4637.274 208 534.0151 -0.3518518 0.3755532
Stationary 4637.305 208 534.0151 -0.3518518 0.3755532
Stationary 4637.335 208 534.0151 -0.3518518 0.3755532
Stationary 4637.366 208 534.0151 -0.3518518 0.3755532
Stationary 4637.397 208 534.0151 -0.3518518 0.3755532
Moved 4637.428 215.1873 534 -0.3352146 0.3755144
Moved 4637.458 217.022 534 -0.3309676 0.3755144
Moved 4637.489 219.5 523.5 -0.3252315 0.3485081
Moved 4637.52 220.8699 525.1301 -0.3220603 0.3527007
Moved 4637.55 223.3759 522.6241 -0.3162594 0.3462553
Moved 4637.581 224.915 520.085 -0.3126966 0.3397246
Moved 4637.643 226 519 -0.3101852 0.3369341
Moved 4637.673 228.7514 516.2487 -0.3038163 0.3298576
Moved 4637.704 232.4812 511.5188 -0.2951823 0.3176923
Moved 4637.735 236.0222 507.9778 -0.2869856 0.3085848
Moved 4637.766 240.1319 503.868 -0.2774724 0.2980144
Moved 4637.796 243.6437 500.1782 -0.2693433 0.2885239
Moved 4637.827 246.3681 496.6319 -0.2630368 0.2794029
Moved 4637.858 249.9191 492.1618 -0.2548168 0.2679057
Moved 4637.889 252.4618 489.5381 -0.2489309 0.2611577
Moved 4637.919 254.6915 486.3085 -0.2437696 0.2528509
Moved 4637.95 257.2278 482.7722 -0.2378986 0.2437557
Moved 4637.981 260.5648 477.6527 -0.230174 0.2305882
Moved 4638.012 262 473.3413 -0.2268519 0.2194991
Moved 4638.042 264.5898 469.8203 -0.2208569 0.2104432
Moved 4638.073 266 464.736 -0.2175926 0.1973662
Moved 4638.104 267.6826 461.3174 -0.2136978 0.1885736
Moved 4638.135 269 457.7838 -0.2106481 0.179485
Moved 4638.165 270.3702 455.6298 -0.2074764 0.1739448
Moved 4638.196 271 452.9794 -0.2060186 0.1671281
Moved 4638.227 272 450.5 -0.2037037 0.1607509
Moved 4638.257 274.099 447.901 -0.1988448 0.1540663
Moved 4638.288 275.2385 445.7615 -0.1962073 0.1485635
Moved 4638.319 276.5 444.5 -0.193287 0.1453189
Moved 4638.35 279.4153 440.1694 -0.1865386 0.1341804
Moved 4638.38 280 439.0272 -0.1851852 0.1312427
Moved 4638.411 282.1843 438 -0.180129 0.1286007
Moved 4638.442 283 435.2228 -0.1782407 0.1214579
Moved 4638.473 284 433.6811 -0.1759259 0.1174925
Moved 4638.503 285.8599 432 -0.1716205 0.1131687
Moved 4638.534 287 429.9326 -0.1689815 0.1078512
Moved 4638.565 288 428.3702 -0.1666667 0.1038329
Moved 4638.596 289 424.6664 -0.1643519 0.09430645
Moved 4638.626 290.708 422.292 -0.1603982 0.08819948
Moved 4638.657 291.981 418.0379 -0.1574513 0.07725794
Moved 4638.688 292 414.5 -0.1574074 0.0681584
Moved 4638.719 293 406.8256 -0.1550926 0.04841981
Moved 4638.75 293 399.2043 -0.1550926 0.02881756
Moved 4638.78 293 391.465 -0.1550926 0.008912067
Moved 4638.811 293 379.0545 -0.1550926 -0.02300804
Moved 4638.842 293 365.4318 -0.1550926 -0.05804579
Moved 4638.873 284.5321 351.6606 -0.1746942 -0.09346565
Moved 4638.903 281.2427 341.2134 -0.1823086 -0.1203358
Moved 4638.934 278.7656 325.3591 -0.1880426 -0.1611135
Moved 4638.965 276.2 304.3998 -0.1939815 -0.2150211
Moved 4638.995 273.6514 289.9085 -0.1998809 -0.2522929
Moved 4639.026 273 273.7863 -0.2013889 -0.2937597
Moved 4639.057 273 254.899 -0.2013889 -0.3423378
Moved 4639.087 273 243.1793 -0.2013889 -0.3724812
Moved 4639.118 273 234.256 -0.2013889 -0.3954322
Moved 4639.149 273 231 -0.2013889 -0.4038066
Moved 4639.18 281.0395 229 -0.1827789 -0.4089506
Moved 4639.21 288.3029 229 -0.1659656 -0.4089506
Moved 4639.241 305.9543 245.835 -0.1251057 -0.3656509
Moved 4639.272 332 275 -0.06481484 -0.2906379
Moved 4639.303 359.2202 304.1422 -0.001805176 -0.2156838
Moved 4639.333 381.7253 331.6566 0.05029003 -0.1449162
Moved 4639.364 401.1482 354.1976 0.09525041 -0.0869404
Moved 4639.395 413.5 367.5 0.1238426 -0.05272634
Moved 4639.426 429.9463 385.7707 0.1619128 -0.005733858
Moved 4639.457 442.5292 398.9115 0.1910398 0.02806451
Moved 4639.487 453.6741 405.8044 0.2168381 0.04579328
Moved 4639.518 466.4185 413.4511 0.2463391 0.06546064
Moved 4639.549 477.4527 420.3811 0.2718813 0.08328461
Moved 4639.58 488.9625 427.7219 0.2985242 0.1021652
Moved 4639.61 501.9813 435.185 0.3286603 0.1213606
Moved 4639.641 514.6596 443.3277 0.3580083 0.1423037
Moved 4639.672 524.3945 450.7959 0.3805428 0.161512
Moved 4639.703 534.6259 458.4694 0.4042267 0.1812485
Moved 4639.733 542.0906 464.3937 0.421506 0.1964859
Moved 4639.764 549.7084 470.7084 0.4391399 0.2127274
Moved 4639.794 554.8955 474.8955 0.451147 0.2234966
Moved 4639.825 560.02 481.02 0.4630093 0.2392489
Moved 4639.856 563.5657 486.1313 0.4712168 0.2523954
Moved 4639.887 566.1226 494.3679 0.4771357 0.2735799
Moved 4639.917 568.4081 503.0406 0.4824263 0.2958864
Moved 4639.948 570.9551 509.8654 0.4883221 0.3134396
Moved 4639.979 572.4952 514.9904 0.491887 0.3266212
Moved 4640.01 574.0328 521.0656 0.4954462 0.3422467
Moved 4640.041 574 526.8699 0.4953703 0.3571756
Moved 4640.071 575 529.8433 0.4976852 0.3648233
Moved 4640.102 575 533.3974 0.4976852 0.3739644
Moved 4640.133 563.2006 536.8997 0.4703717 0.3829724
Moved 4640.164 555.466 538 0.4524677 0.3858024
Moved 4640.194 543.3452 540 0.4244102 0.3909464
Moved 4640.225 528.0851 540 0.3890858 0.3909464
Moved 4640.256 512.1803 540 0.3522692 0.3909464
Moved 4640.287 495.1533 540 0.3128547 0.3909464
Moved 4640.317 477.4079 535.4079 0.2717776 0.3791355
Moved 4640.348 460.7711 530.7952 0.2332664 0.3672714
Moved 4640.379 442.8135 528.2591 0.191698 0.3607486
Moved 4640.41 426.1614 525.0269 0.1531513 0.3524354
Moved 4640.44 409 522.5 0.113426 0.3459361
Moved 4640.471 390.5908 517.8831 0.0708119 0.3340614
Moved 4640.502 373.8288 513.8082 0.03201117 0.3235807
Moved 4640.533 359.8675 510.2479 -0.0003066659 0.3144235
Moved 4640.563 344.1033 505.1724 -0.03679782 0.3013691
Moved 4640.594 331.2315 502.0463 -0.06659368 0.2933289
Moved 4640.625 319.5323 498.0129 -0.09367526 0.282955
Moved 4640.655 309.3279 495.2656 -0.1172966 0.2758887
Moved 4640.686 298.8745 492.7186 -0.1414943 0.269338
Moved 4640.717 291.4797 491 -0.1586117 0.2649176
Moved 4640.748 283.8314 488.6105 -0.1763162 0.2587717
Moved 4640.778 278.1327 488 -0.1895076 0.2572016
Moved 4640.809 270.2901 485.8225 -0.2076618 0.2516011
Moved 4640.84 263.5353 485 -0.2232979 0.2494856
Moved 4640.871 256.1365 484 -0.2404248 0.2469135
Moved 4640.901 252.142 483 -0.2496714 0.2443414
Moved 4640.932 247.8913 483 -0.2595109 0.2443414
Moved 4640.963 246.6211 483 -0.2624511 0.2443414
Moved 4640.994 245.5 483 -0.2650463 0.2443414
Moved 4641.024 246 490.9288 -0.2638889 0.2647346
Moved 4641.055 252.8802 496.9487 -0.2479625 0.2802177
Moved 4641.086 262.5 501 -0.2256944 0.2906378
Moved 4641.117 280.4673 505.0668 -0.1841034 0.3010975
Moved 4641.147 295.8332 506 -0.1485342 0.3034978
Moved 4641.178 316.137 506 -0.1015347 0.3034978
Moved 4641.209 331.0717 506 -0.06696354 0.3034978
