I just cannot figure this out
Stationary 2743.158 387 462 0.06250004 0.1903292
Stationary 2743.188 387 462 0.06250004 0.1903292
Stationary 2743.219 387 462 0.06250004 0.1903292
Stationary 2743.25 387 462 0.06250004 0.1903292
Stationary 2743.281 387 462 0.06250004 0.1903292
Stationary 2743.311 387 462 0.06250004 0.1903292
Stationary 2743.342 387 462 0.06250004 0.1903292
Stationary 2743.373 387 462 0.06250004 0.1903292
Stationary 2743.404 387 462 0.06250004 0.1903292
Stationary 2743.434 387 462 0.06250004 0.1903292
Stationary 2743.465 387 462 0.06250004 0.1903292
Stationary 2743.496 387 462 0.06250004 0.1903292
Stationary 2743.526 387 462 0.06250004 0.1903292
Stationary 2743.557 387 462 0.06250004 0.1903292
Stationary 2743.588 387 462 0.06250004 0.1903292
Stationary 2743.619 387 462 0.06250004 0.1903292
Stationary 2743.649 387 462 0.06250004 0.1903292
Stationary 2743.68 387 462 0.06250004 0.1903292
Stationary 2743.711 387 462 0.06250004 0.1903292
Stationary 2743.741 387 462 0.06250004 0.1903292
Stationary 2743.772 387 462 0.06250004 0.1903292
Stationary 2743.803 387 462 0.06250004 0.1903292
Moved 2743.834 372.1715 450.1715 0.02817482 0.1599061
Moved 2743.865 350.0188 422.5245 -0.02310455 0.08879747
Moved 2743.895 331.7953 394.0776 -0.06528869 0.0156317
Moved 2743.926 317.8604 367.436 -0.09754528 -0.05289109
Moved 2743.957 311.3493 354.6986 -0.1126174 -0.0856518
Moved 2743.987 307.6279 346.8838 -0.1212316 -0.1057516
Moved 2744.018 306.3443 345 -0.1242031 -0.1105968
Moved 2744.049 306 342.8007 -0.125 -0.1162534
Stationary 2744.079 306 343 -0.125 -0.1157408
Stationary 2744.11 306 343 -0.125 -0.1157408
Moved 2744.141 304.8379 343 -0.1276901 -0.1157408
Moved 2744.172 289.4895 376.8751 -0.1632187 -0.0286136
Moved 2744.202 269.0074 406.2407 -0.210631 0.04691543
Moved 2744.233 248.8272 432.5079 -0.2573445 0.114475
Moved 2744.264 234.2548 452.5296 -0.291077 0.1659711
Moved 2744.294 224.2108 465.7366 -0.314327 0.1999397
Moved 2744.325 218.0275 474.4587 -0.3286399 0.2223731
Moved 2744.356 213.9228 480.1158 -0.3381417 0.2369232
Moved 2744.387 211.7051 484.5897 -0.3432751 0.2484303
Moved 2744.417 209.1612 486.8388 -0.3491639 0.254215
Moved 2744.448 207.6151 489.3849 -0.3527428 0.2607635
Moved 2744.479 208 490.5 -0.3518518 0.2636316
Moved 2744.51 207 492.1642 -0.3541667 0.267912
Moved 2744.54 207 493.3314 -0.3541667 0.270914
Stationary 2744.571 207 493 -0.3541667 0.2700616
Moved 2744.602 249.8051 471.5969 -0.2550809 0.2150124
Moved 2744.633 305.7931 436.8965 -0.125479 0.1257627
Moved 2744.663 334.906 414.7072 -0.05808786 0.06869135
Moved 2744.694 353.9326 394.9119 -0.01404489 0.01777747
Moved 2744.725 372.7375 377.2625 0.02948503 -0.02761723
Moved 2744.755 385.8805 364.1494 0.05990863 -0.06134425
Moved 2744.786 393.5 357.5 0.07754634 -0.07844657
Moved 2744.817 398.1429 351.7856 0.08829375 -0.09314391
Moved 2744.847 402.6252 348.3748 0.09866942 -0.1019166
Moved 2744.878 404.8508 346.1492 0.1038213 -0.107641
Moved 2744.909 407.4046 343.5954 0.1097328 -0.1142094
Moved 2744.94 408.5 342.5 0.1122685 -0.1170267
Moved 2744.97 411.5 342 0.119213 -0.1183128
Moved 2745.001 413.5132 342 0.1238733 -0.1183128
Moved 2745.032 421.1924 374.7696 0.141649 -0.0340289
Moved 2745.063 426.6897 406.2935 0.1543743 0.04705095
Moved 2745.093 432.7862 444.8965 0.1684865 0.1463388
Moved 2745.124 440.8768 485.261 0.1872149 0.2501568
Moved 2745.155 447.5146 515.8867 0.20258 0.3289267
Moved 2745.186 456.8705 544.1763 0.2242373 0.4016878
Moved 2745.216 468.0343 567.0686 0.2500794 0.4605673
Moved 2745.247 478.0526 589.1051 0.2732698 0.5172455
Moved 2745.278 492.4197 610.5876 0.3065272 0.572499
Moved 2745.308 501.878 621.878 0.3284213 0.6015379
Moved 2745.339 509.4859 629.4859 0.3460322 0.6211056
Moved 2745.37 512.327 632.327 0.3526088 0.6284131
Moved 2745.4 514.9807 634.9807 0.3587516 0.6352383
Moved 2745.431 515 636 0.3587963 0.6378599
Stationary 2745.462 515 636 0.3587963 0.6378599
Stationary 2745.493 515 636 0.3587963 0.6378599
Moved 2745.523 490.3393 636 0.3017112 0.6378599
Moved 2745.554 470.3868 636 0.2555249 0.6378599
Moved 2745.585 445.601 627.0601 0.1981506 0.6148664
Moved 2745.615 420.7009 625 0.1405114 0.6095678
Moved 2745.646 382.157 621 0.0512895 0.5992797
Moved 2745.677 356.4211 618.7134 -0.00828445 0.5933987
Moved 2745.708 343.6963 618 -0.03774002 0.5915637
Moved 2745.739 336.8713 618 -0.05353873 0.5915637
Moved 2745.769 330.7988 618 -0.06759539 0.5915637
Ended 2745.8 328 618 -0.07407407 0.5915637
Candidates 2745.892 13 about vanity habit value shut favor cable admit shit any scott shoot vampire
Began 2747.244 412 448 0.1203704 0.1543209
Stationary 2747.275 412 448 0.1203704 0.1543209
Stationary 2747.305 412 448 0.1203704 0.1543209
Stationary 2747.336 412 448 0.1203704 0.1543209
Stationary 2747.367 412 448 0.1203704 0.1543209
Stationary 2747.397 412 448 0.1203704 0.1543209
Stationary 2747.428 412 448 0.1203704 0.1543209
Moved 2747.459 401.156 448 0.0952685 0.1543209
Moved 2747.49 395.432 448 0.08201848 0.1543209
Moved 2747.521 378.5151 448 0.04285902 0.1543209
Moved 2747.551 354.1215 439.7122 -0.01360774 0.1330044
Moved 2747.582 338.1979 439 -0.0504678 0.1311728
Moved 2747.613 327.0324 439 -0.07631382 0.1311728
Ended 2747.643 327.0324 439 -0.07631382 0.1311728
Cancel 2747.705
Began 2748.35 368 475 0.01851857 0.2237653
Stationary 2748.381 368 475 0.01851857 0.2237653
Stationary 2748.411 368 475 0.01851857 0.2237653
Stationary 2748.442 368 475 0.01851857 0.2237653
Stationary 2748.473 368 475 0.01851857 0.2237653
Stationary 2748.504 368 475 0.01851857 0.2237653
Stationary 2748.534 368 475 0.01851857 0.2237653
Moved 2748.565 354.8697 455.7719 -0.01187578 0.1743104
Moved 2748.596 337.8298 420.1171 -0.0513199 0.08260558
Moved 2748.626 329.582 396.9399 -0.07041211 0.0229936
Moved 2748.657 323.8873 378.4037 -0.08359422 -0.02468188
Moved 2748.688 320.0978 366.3912 -0.09236619 -0.05557817
Moved 2748.719 315.6604 357.3207 -0.1026381 -0.07890764
Moved 2748.749 312.2839 349.5677 -0.110454 -0.09884845
Moved 2748.78 309.7344 344.4689 -0.1163555 -0.1119628
Moved 2748.811 308.1875 340.3749 -0.1199364 -0.1224924
Moved 2748.842 307 338.9302 -0.1226852 -0.1262085
Moved 2748.872 306 337.3819 -0.125 -0.1301907
Moved 2748.903 304.8348 336 -0.1276971 -0.1337449
Moved 2748.934 305 335 -0.1273148 -0.1363169
Stationary 2748.964 305 335 -0.1273148 -0.1363169
Moved 2748.995 304 334 -0.1296296 -0.1388889
Moved 2749.026 302.9116 332.9116 -0.1321492 -0.1416884
Stationary 2749.057 303 333 -0.1319445 -0.141461
Moved 2749.087 301.7107 333 -0.134929 -0.141461
Moved 2749.118 299.6718 333 -0.1396486 -0.141461
Moved 2749.149 288.5877 349.1772 -0.1653062 -0.09985299
Moved 2749.179 272.8559 370.0017 -0.2017224 -0.0462919
Moved 2749.21 254.6972 394.6285 -0.2437565 0.01704863
Moved 2749.241 231.911 421.2979 -0.2965023 0.0856425
Moved 2749.272 207.9228 451.5965 -0.3520305 0.1635711
Moved 2749.302 192.1827 467.8173 -0.388466 0.2052913
Moved 2749.333 184.8535 476.1465 -0.4054318 0.2267143
Moved 2749.364 180.8789 481.1211 -0.4146321 0.2395089
Moved 2749.395 179.6141 482.3859 -0.4175599 0.2427619
Moved 2749.425 179 486.2139 -0.4189815 0.2526076
Moved 2749.456 179 488.3565 -0.4189815 0.2581185
Moved 2749.487 241.3814 479.8729 -0.2745801 0.2362984
Moved 2749.517 293.5 461.5 -0.1539352 0.1890431
Moved 2749.548 332.5107 440.1943 -0.06363277 0.1342446
Moved 2749.579 353.4493 421.7956 -0.01516357 0.08692271
Moved 2749.61 379.9026 401.8779 0.04607091 0.03569407
Moved 2749.64 403.2819 385.0027 0.1001896 -0.00770926
Moved 2749.671 425.8233 363.1546 0.1523688 -0.06390285
Moved 2749.702 441.9837 346.8195 0.1897771 -0.1059169
Moved 2749.732 453.1866 335.8134 0.2157096 -0.1342248
Moved 2749.763 462.3311 328.0016 0.2368777 -0.1543168
Moved 2749.794 468.7752 323.2249 0.2517944 -0.1666027
Moved 2749.825 471.0962 320.9038 0.2571672 -0.1725726
Moved 2749.855 474 319.3135 0.2638889 -0.1766629
Moved 2749.886 476.2418 318 0.2690783 -0.1800412
Moved 2749.917 477.3331 316.6669 0.2716044 -0.1834699
Stationary 2749.948 477 317 0.2708333 -0.1826131
Stationary 2749.978 477 317 0.2708333 -0.1826131
Moved 2750.009 477 325.2549 0.2708333 -0.1613815
Moved 2750.04 477 340.5256 0.2708333 -0.1221049
Moved 2750.071 477 368.5544 0.2708333 -0.05001444
Moved 2750.101 477 405.5 0.2708333 0.04501017
Moved 2750.132 482.1749 441.6994 0.2828122 0.1381157
Moved 2750.163 492.995 477.787 0.3078589 0.2309337
Moved 2750.193 503.3086 502.6171 0.3317328 0.294797
Moved 2750.224 517.1635 525.2452 0.3638043 0.3529968
Moved 2750.255 528.7636 545.606 0.3906565 0.405365
Moved 2750.285 536.3906 558.3176 0.4083115 0.4380597
Moved 2750.316 542.3316 567.1088 0.4220638 0.4606706
Moved 2750.347 548.5107 574.766 0.4363673 0.4803652
Moved 2750.378 551.5851 578.5851 0.443484 0.4901879
Moved 2750.408 554.3371 582.6743 0.4498544 0.5007053
Moved 2750.439 556.6724 585.6724 0.4552602 0.5084167
Moved 2750.47 557 588.1194 0.4560185 0.5147102
Moved 2750.5 557 590.5 0.4560185 0.5208333
Moved 2750.531 557 592.2265 0.4560185 0.5252738
Moved 2750.562 557 593.3331 0.4560185 0.5281199
Moved 2750.593 544.7214 595 0.4275959 0.5324073
Moved 2750.624 533.2084 595 0.4009455 0.5324073
Moved 2750.654 515.5951 595 0.3601738 0.5324073
Moved 2750.685 491 595 0.3032407 0.5324073
Moved 2750.716 458.5393 587.2876 0.2281002 0.5125709
Moved 2750.746 421.5 583 0.1423611 0.5015431
Moved 2750.777 390.5069 578.9452 0.07061779 0.4911141
Moved 2750.808 367.5 576.5 0.01736114 0.484825
Moved 2750.839 343.5012 576 -0.03819168 0.483539
Moved 2750.869 328.1096 576 -0.0738203 0.483539
Moved 2750.9 316.3353 576 -0.1010756 0.483539
Moved 2750.931 309.536 576 -0.1168147 0.483539
Ended 2750.961 309 576 -0.1180555 0.483539
Candidates 2751.115 13 campus vampire about camps cable admit value vanity came valid cannot famous family
Began 2752.221 336 497 -0.05555556 0.2803498
Stationary 2752.252 336 497 -0.05555556 0.2803498
Ended 2752.282 336 497 -0.05555556 0.2803498
NextCandidatePanel 2752.405
Began 2753.481 389 473 0.06712963 0.2186213
Stationary 2753.511 389 473 0.06712963 0.2186213
Ended 2753.542 389 473 0.06712963 0.2186213
NextCandidatePanel 2753.604
Began 2754.495 420 408 0.1388889 0.05144025
Stationary 2754.525 420 408 0.1388889 0.05144025
Stationary 2754.556 420 408 0.1388889 0.05144025
Moved 2754.587 401.4054 408 0.09584586 0.05144025
Moved 2754.617 383.5 408 0.05439818 0.05144025
Moved 2754.648 336.6166 416.7905 -0.05412817 0.07404947
Moved 2754.679 312.8843 422.2789 -0.1090642 0.08816593
Moved 2754.709 298.2531 425.1867 -0.1429327 0.09564473
Moved 2754.74 294 426 -0.1527778 0.09773654
Ended 2754.771 293 427 -0.1550926 0.1003086
Cancel 2754.833
Began 2755.693 349 430 -0.02546296 0.1080246
Stationary 2755.723 349 430 -0.02546296 0.1080246
Stationary 2755.754 349 430 -0.02546296 0.1080246
Stationary 2755.785 349 430 -0.02546296 0.1080246
Stationary 2755.815 349 430 -0.02546296 0.1080246
Stationary 2755.877 349 430 -0.02546296 0.1080246
Stationary 2755.908 349 430 -0.02546296 0.1080246
Stationary 2755.938 349 430 -0.02546296 0.1080246
Stationary 2755.969 349 430 -0.02546296 0.1080246
Stationary 2756 349 430 -0.02546296 0.1080246
Stationary 2756.031 349 430 -0.02546296 0.1080246
Stationary 2756.061 349 430 -0.02546296 0.1080246
Stationary 2756.092 349 430 -0.02546296 0.1080246
Stationary 2756.123 349 430 -0.02546296 0.1080246
Stationary 2756.154 349 430 -0.02546296 0.1080246
Stationary 2756.184 349 430 -0.02546296 0.1080246
Stationary 2756.215 349 430 -0.02546296 0.1080246
Stationary 2756.246 349 430 -0.02546296 0.1080246
Stationary 2756.276 349 430 -0.02546296 0.1080246
Stationary 2756.307 349 430 -0.02546296 0.1080246
Stationary 2756.338 349 430 -0.02546296 0.1080246
Stationary 2756.369 349 430 -0.02546296 0.1080246
Stationary 2756.399 349 430 -0.02546296 0.1080246
Stationary 2756.43 349 430 -0.02546296 0.1080246
Stationary 2756.461 349 430 -0.02546296 0.1080246
Stationary 2756.491 349 430 -0.02546296 0.1080246
Stationary 2756.522 349 430 -0.02546296 0.1080246
Stationary 2756.553 349 430 -0.02546296 0.1080246
Stationary 2756.584 349 430 -0.02546296 0.1080246
Moved 2756.614 339.9341 430 -0.04644876 0.1080246
Moved 2756.645 335.3089 430 -0.05715534 0.1080246
Moved 2756.676 322.5464 406.8743 -0.08669808 0.04854488
Moved 2756.707 310.2592 386.6665 -0.1151408 -0.003429852
Moved 2756.737 296.5807 361.8453 -0.1468038 -0.0672703
Moved 2756.768 287.2662 345.5323 -0.1683653 -0.1092276
Moved 2756.799 281.4355 335.6533 -0.1818622 -0.1346367
Moved 2756.829 277.9796 329.9389 -0.1898619 -0.1493342
Moved 2756.86 274.8454 324.2681 -0.1971171 -0.1639196
Moved 2756.891 272.8791 319.7581 -0.2016688 -0.1755193
Moved 2756.922 271 317.3298 -0.2060186 -0.181765
Moved 2756.952 270 315.0567 -0.2083333 -0.1876114
Moved 2756.983 268.5206 314 -0.2117579 -0.1903292
Moved 2757.014 269 311.9854 -0.2106481 -0.195511
Moved 2757.044 267.7164 312 -0.2136195 -0.1954732
Moved 2757.075 268 310.7119 -0.212963 -0.1987863
Stationary 2757.106 268 310.7119 -0.212963 -0.1987863
Moved 2757.137 268 309.8671 -0.212963 -0.2009591
Moved 2757.167 266.9065 310 -0.2154943 -0.2006174
Stationary 2757.198 266.9065 310 -0.2154943 -0.2006174
Stationary 2757.229 267 310 -0.2152778 -0.2006174
Stationary 2757.26 267 310 -0.2152778 -0.2006174
Moved 2757.29 262.3234 343.3829 -0.2261032 -0.1147561
Moved 2757.321 250.4409 374.3044 -0.2536089 -0.03522527
Moved 2757.352 233.0401 405.6456 -0.2938887 0.04538485
Moved 2757.383 220.5858 425.7798 -0.3227179 0.0971703
Moved 2757.413 210.3095 441.1509 -0.3465059 0.1367049
Moved 2757.444 203.9439 449.4081 -0.3612409 0.1579425
Moved 2757.475 197.9776 456.0224 -0.3750518 0.1749547
Moved 2757.505 194 461 -0.3842593 0.1877571
Moved 2757.536 191.8752 465.2496 -0.3891778 0.1986872
Moved 2757.567 190.6854 468.6293 -0.391932 0.2073797
Moved 2757.598 190 471.8958 -0.3935185 0.2157814
Moved 2757.628 189 473 -0.3958333 0.2186213
Moved 2757.659 189 476.0404 -0.3958333 0.2264414
Moved 2757.69 189 477.124 -0.3958333 0.2292282
Stationary 2757.72 189 477 -0.3958333 0.2289094
Moved 2757.751 219.8784 460.3459 -0.3243556 0.1860749
Moved 2757.782 245.3391 443.514 -0.2654187 0.1427829
Moved 2757.813 265.8267 430.5276 -0.2179938 0.1093818
Moved 2757.843 287.921 410.782 -0.1668495 0.05859555
Moved 2757.874 309.3963 396.5622 -0.1171382 0.02202206
Moved 2757.905 328.5147 384.8488 -0.07288267 -0.008105172
Moved 2757.936 340.1799 376.8651 -0.04587978 -0.02863935
Moved 2757.966 350.3977 369.2017 -0.02222746 -0.04834948
Moved 2757.997 360.8028 360.3578 0.001858274 -0.0710963
Moved 2758.028 367.4302 355.5698 0.01719962 -0.08341118
Moved 2758.058 371.9439 352.0562 0.02764791 -0.09244824
Moved 2758.089 374.5 349.5 0.03356477 -0.09902263
Moved 2758.12 379.0635 346.9365 0.0441284 -0.1056159
Moved 2758.151 382.6147 344.3854 0.05234877 -0.1121776
Moved 2758.181 384.9153 343.0847 0.05767415 -0.1155229
Moved 2758.212 386.2201 341.7798 0.06069472 -0.1188791
Moved 2758.243 387.9821 340.0179 0.06477336 -0.1234108
Moved 2758.273 388.5 339.5 0.06597221 -0.1247429
Moved 2758.304 389.2207 338.7794 0.06764044 -0.1265963
Moved 2758.335 390.0385 338 0.06953348 -0.1286009
Moved 2758.366 391.2904 336.7096 0.07243157 -0.1319198
Moved 2758.396 393.2024 334.7976 0.07685741 -0.1368375
Moved 2758.427 394.7184 332.5632 0.08036673 -0.1425845
Moved 2758.458 399.3573 327.6427 0.09110491 -0.15524
Moved 2758.489 403.7254 321.5492 0.1012162 -0.1709126
Moved 2758.519 406.2766 317.4467 0.1071219 -0.1814643
Moved 2758.55 409.5 314 0.1145834 -0.1903292
Moved 2758.581 413.0766 311.9234 0.1228626 -0.1956702
Moved 2758.611 415.6295 309.3705 0.1287721 -0.2022364
Moved 2758.642 418.189 307.811 0.1346969 -0.2062476
Moved 2758.673 420.7069 308 0.1405253 -0.2057614
Moved 2758.704 421.9756 308 0.1434619 -0.2057614
Moved 2758.734 427 308 0.1550926 -0.2057614
Moved 2758.765 438.2444 345.7332 0.1811212 -0.1087111
Moved 2758.796 449 387.5 0.2060185 -0.001286047
Moved 2758.826 460.4655 432.2896 0.232559 0.1139136
Moved 2758.857 472.1596 469.9106 0.2596287 0.2106755
Moved 2758.888 481.9256 496.7768 0.2822351 0.2797756
Moved 2758.919 492 519 0.3055556 0.3369341
Moved 2758.949 497.5269 533.0538 0.3183493 0.3730806
Moved 2758.98 501.3168 544.2673 0.3271222 0.4019219
Moved 2759.011 504.8649 551.7299 0.3353356 0.4211158
Moved 2759.042 506.4223 556.8446 0.3389405 0.434271
Moved 2759.072 507 559.6413 0.3402778 0.4414641
Moved 2759.103 508 561.1921 0.3425926 0.4454528
Moved 2759.134 508 563.5 0.3425926 0.4513887
Moved 2759.165 508 564.0083 0.3425926 0.4526961
Moved 2759.195 508 566.5 0.3425926 0.4591049
Moved 2759.226 508 567.1017 0.3425926 0.4606524
Stationary 2759.257 508 567 0.3425926 0.4603909
Moved 2759.287 508 568 0.3425926 0.4629629
Stationary 2759.318 508 568 0.3425926 0.4629629
Stationary 2759.349 508 568 0.3425926 0.4629629
Moved 2759.379 493 568 0.3078704 0.4629629
Moved 2759.41 480.6363 558.8546 0.2792507 0.4394406
