want to join us for lunch
Moved 1761.089 547.0081 369.496 0.4328891 -0.04759274
Moved 1761.119 535.7957 371 0.4069345 -0.04372435
Moved 1761.15 524.5259 371 0.380847 -0.04372435
Moved 1761.181 513.2782 357.5978 0.3548107 -0.07819509
Moved 1761.211 503.593 337.9145 0.3323911 -0.1288207
Moved 1761.242 496.3141 285.7933 0.3155418 -0.2628773
Moved 1761.273 496 215.2623 0.3148148 -0.4442841
Moved 1761.304 509.5 180.5 0.3460647 -0.5336935
Moved 1761.334 516.3136 144.981 0.3618371 -0.625049
Moved 1761.365 522.2222 128.9443 0.3755144 -0.6662954
Moved 1761.396 528.4813 117.1979 0.3900029 -0.6965076
Moved 1761.426 531.5 111.5 0.3969907 -0.7111626
Ended 1761.457 532.5 111.5 0.3993056 -0.7111626
Candidates 1761.518 13 join him john job in jim kim pin upon on jon inn un
Began 1761.949 435 220 0.1736111 -0.4320988
Moved 1761.98 456.6312 220 0.2236832 -0.4320988
Moved 1762.011 499.1231 220 0.3220443 -0.4320988
Moved 1762.041 531.4464 220 0.3968667 -0.4320988
Moved 1762.072 547.066 220 0.4330233 -0.4320988
Ended 1762.103 553 220 0.4467593 -0.4320988
Accept 1762.164 0 join
Began 1762.595 437 231 0.1782407 -0.4038066
Stationary 1762.625 437 231 0.1782407 -0.4038066
Moved 1762.656 437 254 0.1782407 -0.3446502
Moved 1762.687 457.6364 286.1668 0.2260103 -0.2619167
Moved 1762.718 476.5 317 0.2696759 -0.1826131
Moved 1762.748 488.603 333.4442 0.297692 -0.1403186
Moved 1762.779 498.4203 344.4202 0.3204173 -0.1120879
Moved 1762.81 505.0335 351.067 0.3357257 -0.09499232
Moved 1762.84 507.6011 352.3005 0.3416692 -0.09181968
Stationary 1762.871 508.2289 352 0.3431226 -0.09259266
Moved 1762.902 509 352 0.3449074 -0.09259266
Moved 1762.933 491.5236 330.2028 0.3044527 -0.1486554
Moved 1762.963 436.2788 276.7477 0.1765714 -0.2861429
Moved 1762.994 379.6287 233.0858 0.04543682 -0.3984418
Moved 1763.025 347.2122 211.1415 -0.02960126 -0.4548831
Moved 1763.056 331.7191 201.4315 -0.06546502 -0.4798573
Moved 1763.086 326.2037 198.6018 -0.07823218 -0.4871353
Ended 1763.117 326.2037 198.6018 -0.07823218 -0.4871353
Candidates 1763.209 13 us is id usa his guys goods good if hugs this its gus
Began 1763.609 387 265 0.06250004 -0.3163581
Moved 1763.64 405.8273 265 0.1060817 -0.3163581
Moved 1763.67 453.2308 265 0.215812 -0.3163581
Moved 1763.701 517.5319 274.9333 0.3646573 -0.2908095
Moved 1763.732 545.5776 275 0.4295777 -0.2906379
Ended 1763.763 545.5776 275 0.4295777 -0.2906379
Accept 1763.824 0 us
Began 1764.5 438 257 0.1805556 -0.3369342
Moved 1764.531 424.8111 257 0.1500256 -0.3369342
Moved 1764.562 399.5054 257 0.09144763 -0.3369342
Moved 1764.593 378.0222 257 0.04171808 -0.3369342
Moved 1764.623 369.067 257 0.02098848 -0.3369342
Moved 1764.654 365.5 257 0.01273145 -0.3369342
Moved 1764.685 366 257 0.01388888 -0.3369342
Moved 1764.716 406.3649 277.7278 0.1073261 -0.283622
Moved 1764.746 468.0623 301.5233 0.2501441 -0.2224194
Moved 1764.777 509.1638 316.1516 0.3452865 -0.1847952
Moved 1764.808 537.7842 325.9137 0.4115375 -0.159687
Moved 1764.839 561 332 0.4652777 -0.144033
Moved 1764.869 573.7876 336.5959 0.4948787 -0.1322123
Moved 1764.9 586.4103 342.7051 0.5240979 -0.1164991
Moved 1764.931 591.8138 347.8138 0.536606 -0.1033596
Moved 1764.961 593 352.9457 0.5393519 -0.09016037
Moved 1764.992 553.6129 363.0772 0.4481778 -0.0641019
Moved 1765.023 488.1735 364 0.2966979 -0.06172839
Moved 1765.054 448.6605 364 0.2052325 -0.06172839
Moved 1765.084 418.9917 364 0.1365549 -0.06172839
Moved 1765.115 401.136 356.3484 0.09522229 -0.08140838
Moved 1765.146 384.9812 356 0.05782693 -0.0823046
Moved 1765.177 367.5 356 0.01736114 -0.0823046
Ended 1765.207 367.5 356 0.01736114 -0.0823046
Candidates 1765.33 13 for door dot foot fort our sort fit food or out dog your
Began 1765.73 410 285 0.1157407 -0.2649178
Moved 1765.761 434.7331 285 0.1729932 -0.2649178
Moved 1765.791 487.837 279.2947 0.295919 -0.2795919
Moved 1765.822 524.9172 276 0.3817527 -0.288066
Ended 1765.853 547.8989 275 0.4349511 -0.2906379
Accept 1765.914 0 for
Began 1766.468 390 292 0.06944448 -0.2469136
Moved 1766.498 409.3593 292 0.1142576 -0.2469136
Moved 1766.529 460.397 292 0.2324004 -0.2469136
Moved 1766.56 521.6826 292 0.3742652 -0.2469136
Moved 1766.59 550.9773 292 0.4420771 -0.2469136
Moved 1766.621 585.2291 292 0.5213637 -0.2469136
Moved 1766.652 599.7573 292 0.5549936 -0.2469136
Moved 1766.683 606.2755 292 0.5700821 -0.2469136
Moved 1766.713 609.3141 292 0.5771161 -0.2469136
Moved 1766.744 595.5757 310.5477 0.545314 -0.1992088
Moved 1766.775 563.2968 342.1897 0.4705944 -0.1178249
Moved 1766.806 532.1621 370.8379 0.3985234 -0.04414123
Moved 1766.836 511.9628 392.4899 0.3517657 0.01154813
Moved 1766.867 496.7413 410.1105 0.3165308 0.05686846
Moved 1766.898 487.7556 420.2443 0.2957306 0.08293289
Moved 1766.929 484.0239 426.9523 0.2870923 0.1001858
Moved 1766.959 480.7975 431.4051 0.2796237 0.1116386
Moved 1766.99 478.1808 434.8192 0.2735666 0.1204197
Moved 1767.021 475.6316 436.3684 0.2676657 0.1244043
Moved 1767.052 473.0829 436 0.2617659 0.1234567
Moved 1767.082 469.7229 436 0.2539881 0.1234567
Moved 1767.113 466 342.3977 0.2453704 -0.1172899
Moved 1767.144 466 282.3845 0.2453704 -0.2716448
Moved 1767.175 476.5485 240.4083 0.2697881 -0.3796083
Moved 1767.205 484.1795 210.2821 0.2874524 -0.4570934
Moved 1767.236 490.269 191.8275 0.3015487 -0.5045589
Moved 1767.267 493.1948 180.2208 0.3083213 -0.5344114
Moved 1767.297 495 175.5026 0.3125 -0.546547
Moved 1767.328 496 171.9943 0.3148148 -0.5555704
Moved 1767.359 496 169.4336 0.3148148 -0.5621564
Moved 1767.39 480.4279 165.8877 0.2787681 -0.5712766
Moved 1767.42 437.606 165 0.1796435 -0.5735598
Moved 1767.451 394.2246 165 0.07922361 -0.5735598
Moved 1767.482 359.3212 176.7859 -0.001571228 -0.5432462
Moved 1767.513 341.7838 175.0309 -0.04216701 -0.5477601
Moved 1767.543 331.8258 176.5872 -0.06521805 -0.5437574
Moved 1767.574 327.2015 178.8992 -0.07592236 -0.5378109
Moved 1767.605 326 183.2963 -0.07870371 -0.5265014
Moved 1767.635 347.8163 207.7662 -0.02820298 -0.4635643
Moved 1767.666 382.5 243.5 0.05208333 -0.3716564
Moved 1767.697 429.687 288.1603 0.1613126 -0.2567893
Moved 1767.728 479.66 319.8558 0.2769907 -0.1752681
Moved 1767.759 504.3828 333.7355 0.3342194 -0.1395693
Ended 1767.789 512.0811 335.1802 0.3520396 -0.1358535
Candidates 1767.881 13 lunch lynch long inch kong link king loci lindh punch lock bunch lung
Began 1768.312 400.9092 302 0.09469727 -0.2211935
Moved 1768.343 439.3372 302 0.183651 -0.2211935
Moved 1768.373 493.284 292 0.3085279 -0.2469136
Ended 1768.404 497 292 0.3171296 -0.2469136
Accept 1768.465 0 lunch
Began 1768.711 324 306 -0.08333336 -0.2109054
Moved 1768.742 338.359 306 -0.05009482 -0.2109054
Moved 1768.773 404.5876 294.0573 0.103212 -0.2416224
Moved 1768.804 504 291 0.3333333 -0.2494857
Moved 1768.834 606.7924 291 0.5712786 -0.2494857
Moved 1768.865 681.0893 291 0.7432622 -0.2494857
Ended 1768.896 686 291 0.7546297 -0.2494857
PhraseEnd 1768.988
