this is a non profit organization
Stationary 2448.42 106 403 -0.5879629 0.03858017
Stationary 2448.451 106 403 -0.5879629 0.03858017
Stationary 2448.482 106 403 -0.5879629 0.03858017
Stationary 2448.512 106 403 -0.5879629 0.03858017
Stationary 2448.543 106 403 -0.5879629 0.03858017
Stationary 2448.574 106 403 -0.5879629 0.03858017
Ended 2448.605 106 403 -0.5879629 0.03858017
Delete 2448.666 LeftSwipe
Began 2449.619 282 506 -0.1805555 0.3034978
Moved 2449.65 289.109 506 -0.1640994 0.3034978
Moved 2449.681 359.6544 518.3138 -0.0008000433 0.3351692
Moved 2449.711 415.9961 527.6996 0.1296205 0.3593095
Moved 2449.742 428.9472 528 0.1596 0.3600822
Moved 2449.773 454.8163 529 0.2194822 0.3626543
Moved 2449.804 474.5746 529 0.2652189 0.3626543
Moved 2449.834 489.3404 529 0.2993991 0.3626543
Moved 2449.865 498.0962 529.6987 0.319667 0.3644513
Moved 2449.896 506.3518 530 0.3387773 0.3652262
Moved 2449.927 510.2108 530 0.3477102 0.3652262
Moved 2449.957 512.7097 530 0.3534947 0.3652262
Moved 2449.988 514.1846 530 0.3569088 0.3652262
Stationary 2450.019 514 530 0.3564815 0.3652262
Moved 2450.05 514 522.8557 0.3564815 0.3468511
Moved 2450.08 505.2151 515.235 0.3361459 0.3272506
Moved 2450.111 495.7004 506.7004 0.3141213 0.3052994
Moved 2450.142 480.7938 497.3969 0.2796152 0.2813706
Moved 2450.172 461.0132 487.5067 0.2338269 0.2559327
Moved 2450.203 427.3583 470.6435 0.1559221 0.2125604
Moved 2450.234 390.7916 452.5032 0.07127682 0.1659031
Moved 2450.265 356 434.5 -0.009259283 0.1195987
Moved 2450.295 323.083 412.9581 -0.08545602 0.06419268
Moved 2450.326 304.5483 400.0322 -0.1283605 0.03094685
Moved 2450.357 290.6082 390.0865 -0.1606291 0.005366596
Moved 2450.388 281.0274 384.5137 -0.182807 -0.008966971
Moved 2450.418 273.7535 379.5024 -0.1996446 -0.0218561
Moved 2450.449 266.7498 376.5833 -0.2158569 -0.02936414
Moved 2450.48 257.3201 372.83 -0.237685 -0.03901752
Moved 2450.51 247.3343 370.0836 -0.2608002 -0.04608146
Moved 2450.541 240.3172 368.7724 -0.2770435 -0.04945378
Moved 2450.572 233.8668 369 -0.2919751 -0.04886839
Moved 2450.603 228.1916 368 -0.305112 -0.05144041
Moved 2450.634 225.4436 368 -0.3114732 -0.05144041
Moved 2450.664 222.9947 368 -0.3171418 -0.05144041
Moved 2450.695 221.6399 368 -0.320278 -0.05144041
Moved 2450.726 220.8256 368 -0.322163 -0.05144041
Moved 2450.756 219.6429 368 -0.3249008 -0.05144041
Stationary 2450.787 219.6429 368 -0.3249008 -0.05144041
Ended 2450.818 219.6429 368 -0.3249008 -0.05144041
Candidates 2450.91 13 tips ross trips troops todd epa tops woods rid eps toss rod road
Began 2451.771 401 469 0.09490739 0.2083333
Moved 2451.802 364.9265 460.4862 0.01140406 0.1864357
Moved 2451.832 317.8887 447.9722 -0.09747992 0.1542494
Moved 2451.863 281.674 441.4457 -0.1813102 0.1374632
Moved 2451.894 250.8644 435.0663 -0.2526286 0.1210552
Moved 2451.925 228.3961 429.7709 -0.3046385 0.1074353
Moved 2451.955 212.1412 426.0236 -0.3422656 0.09779714
Moved 2451.986 195.0029 420.4012 -0.3819377 0.0833363
Moved 2452.017 189.3049 418.8262 -0.3951276 0.07928546
Moved 2452.047 180.2303 417.0768 -0.4161335 0.07478592
Moved 2452.078 171.2992 415.3248 -0.4368074 0.07027983
Moved 2452.109 160.7008 410.8504 -0.4613408 0.05877161
Moved 2452.14 145.8817 405.3527 -0.4956441 0.04463141
Moved 2452.17 134.279 402.4263 -0.5225024 0.03710472
Moved 2452.201 123.6816 399.3408 -0.5470333 0.02916874
Moved 2452.232 112.1306 397.4522 -0.5737718 0.02431116
Moved 2452.263 101.3904 395.4635 -0.5986333 0.01919617
Moved 2452.293 93.11155 392.7039 -0.6177974 0.01209832
Moved 2452.324 87.41604 391.208 -0.6309813 0.00825097
Moved 2452.355 82.04405 390 -0.6434165 0.005143954
Moved 2452.385 77.53989 389 -0.6538429 0.002572016
Moved 2452.416 75.02348 388 -0.6596678 -3.924585E-08
Moved 2452.447 74 388 -0.662037 -3.924585E-08
Ended 2452.478 72.5 388 -0.6655092 -3.924585E-08
Accept 2452.539 0 tips
Delete 2452.539 LeftSwipe
Began 2453.369 498 590 0.3194444 0.5195472
Stationary 2453.4 498 590 0.3194444 0.5195472
Stationary 2453.431 498 590 0.3194444 0.5195472
Stationary 2453.461 498 590 0.3194444 0.5195472
Stationary 2453.492 498 590 0.3194444 0.5195472
Stationary 2453.523 498 590 0.3194444 0.5195472
Moved 2453.554 487.8898 576.4449 0.2960413 0.4846834
Moved 2453.584 482.0891 572.0891 0.2826137 0.4734801
Moved 2453.615 476.5659 566.5659 0.2698285 0.4592744
Moved 2453.646 470.0452 561.0452 0.2547344 0.4450751
Moved 2453.676 459.0165 554.5082 0.2292048 0.4282618
Moved 2453.707 447.2662 545.6187 0.202005 0.4053978
Moved 2453.738 428.0914 531.5069 0.1576189 0.369102
Moved 2453.769 404.4378 515.9586 0.1028654 0.3291115
Moved 2453.8 383.8289 500.8859 0.05515943 0.2903444
Moved 2453.83 358.3045 481.9783 -0.003924817 0.2417138
Moved 2453.861 335.3293 465.4969 -0.0571082 0.1993233
Moved 2453.892 315.9738 451.6492 -0.1019126 0.1637066
Moved 2453.923 301.6563 441.8803 -0.1350548 0.138581
Moved 2453.953 289.7744 435.8871 -0.1625593 0.1231664
Moved 2453.984 275.9849 427.5909 -0.1944793 0.1018285
Moved 2454.015 263.8076 420.3557 -0.2226676 0.08321939
Moved 2454.045 252.1175 413.0705 -0.2497281 0.06448161
Moved 2454.076 240.8229 403.8229 -0.275873 0.04069658
Moved 2454.107 232.5668 398.0446 -0.2949842 0.02583464
Moved 2454.138 226.549 391.3234 -0.3089145 0.008547826
Moved 2454.168 222.7509 389.3755 -0.3177061 0.003537739
Moved 2454.199 221 386.6155 -0.3217593 -0.003561051
Moved 2454.23 218.9388 386 -0.3265305 -0.005144111
Moved 2454.261 218 384.3298 -0.3287037 -0.009439806
Moved 2454.291 216.8335 384 -0.331404 -0.01028807
Ended 2454.322 217 384 -0.3310185 -0.01028807
Candidates 2454.384 13 is puts usa us ours its oa press irs odds pets others yours
Began 2455.244 76 363 -0.6574074 -0.06430049
Stationary 2455.275 76 363 -0.6574074 -0.06430049
Stationary 2455.306 76 363 -0.6574074 -0.06430049
Stationary 2455.336 76 363 -0.6574074 -0.06430049
Stationary 2455.367 76 363 -0.6574074 -0.06430049
Stationary 2455.398 76 363 -0.6574074 -0.06430049
Stationary 2455.429 76 363 -0.6574074 -0.06430049
Stationary 2455.459 76 363 -0.6574074 -0.06430049
Stationary 2455.49 76 363 -0.6574074 -0.06430049
Stationary 2455.521 76 363 -0.6574074 -0.06430049
Stationary 2455.552 76 363 -0.6574074 -0.06430049
Stationary 2455.582 76 363 -0.6574074 -0.06430049
Stationary 2455.613 76 363 -0.6574074 -0.06430049
Stationary 2455.644 76 363 -0.6574074 -0.06430049
Stationary 2455.675 76 363 -0.6574074 -0.06430049
Stationary 2455.705 76 363 -0.6574074 -0.06430049
Stationary 2455.736 76 363 -0.6574074 -0.06430049
Stationary 2455.767 76 363 -0.6574074 -0.06430049
Stationary 2455.798 76 363 -0.6574074 -0.06430049
Stationary 2455.828 76 363 -0.6574074 -0.06430049
Moved 2455.859 85 363 -0.6365741 -0.06430049
Moved 2455.89 87.33701 363 -0.6311643 -0.06430049
Moved 2455.92 88.5 363 -0.6284723 -0.06430049
Moved 2455.951 91.48851 370 -0.6215544 -0.04629637
Moved 2455.982 93.11701 370 -0.6177846 -0.04629637
Moved 2456.013 95.97614 371 -0.6111664 -0.04372435
Moved 2456.043 103.3283 371 -0.5941476 -0.04372435
Moved 2456.074 124.2517 371 -0.5457136 -0.04372435
Moved 2456.105 139.6741 371 -0.5100136 -0.04372435
Moved 2456.136 152.4484 372 -0.4804434 -0.04115226
Moved 2456.167 161.398 372 -0.4597268 -0.04115226
Moved 2456.197 166.7942 372 -0.4472357 -0.04115226
Moved 2456.228 169.6553 372 -0.4406127 -0.04115226
Moved 2456.259 173.8297 372 -0.4309498 -0.04115226
Moved 2456.289 178.627 372 -0.4198449 -0.04115226
Moved 2456.32 181.5781 372 -0.4130137 -0.04115226
Moved 2456.351 184.3368 372 -0.4066277 -0.04115226
Moved 2456.382 186.8306 372 -0.4008552 -0.04115226
Moved 2456.412 188.54 372 -0.3968981 -0.04115226
Moved 2456.443 190.1543 372 -0.3931614 -0.04115226
Moved 2456.474 191.0252 372 -0.3911453 -0.04115226
Stationary 2456.504 191.0252 372 -0.3911453 -0.04115226
Moved 2456.535 192.2143 372 -0.3883927 -0.04115226
Moved 2456.566 193.1797 372 -0.3861582 -0.04115226
Stationary 2456.597 193.1797 372 -0.3861582 -0.04115226
Moved 2456.627 194.136 372 -0.3839444 -0.04115226
Stationary 2456.658 194.136 372 -0.3839444 -0.04115226
Ended 2456.689 194 372 -0.3842593 -0.04115226
Accept 2456.781 0 is
Candidates 2456.781 13 a as sa ass sad was ads dad s adds add ad da
Began 2459.179 425 213 0.150463 -0.4501029
Stationary 2459.209 425 213 0.150463 -0.4501029
Stationary 2459.24 425 213 0.150463 -0.4501029
Stationary 2459.271 425 213 0.150463 -0.4501029
Stationary 2459.302 425 213 0.150463 -0.4501029
Stationary 2459.333 425 213 0.150463 -0.4501029
Stationary 2459.363 425 213 0.150463 -0.4501029
Stationary 2459.394 425 213 0.150463 -0.4501029
Moved 2459.425 425 222.3655 0.150463 -0.4260147
Moved 2459.455 425 223.0231 0.150463 -0.4243234
Stationary 2459.486 425 223.0231 0.150463 -0.4243234
Stationary 2459.517 425 223.0231 0.150463 -0.4243234
Moved 2459.548 425 224.064 0.150463 -0.4216462
Moved 2459.578 425 227.9506 0.150463 -0.4116498
Moved 2459.609 425 235.7075 0.150463 -0.3916988
Moved 2459.64 425 243.598 0.150463 -0.3714043
Moved 2459.671 425 261.1765 0.150463 -0.3261921
Moved 2459.701 435 301.6576 0.1736111 -0.2220741
Moved 2459.732 441.4027 350.2219 0.1884322 -0.09716583
Moved 2459.763 449.1127 394.5633 0.2062794 0.01688086
Moved 2459.793 460.4843 426.4528 0.2326025 0.09890105
Moved 2459.824 470.6743 448.3486 0.2561905 0.1552176
Moved 2459.855 477.7364 461.2273 0.2725379 0.1883418
Moved 2459.886 484.1393 469.1393 0.2873595 0.2086915
Moved 2459.917 489.6681 474.834 0.3001576 0.2233385
Moved 2459.947 493.5968 480.1937 0.3092519 0.2371236
Moved 2459.978 496.0139 483.0139 0.314847 0.2443773
Moved 2460.009 497 485.771 0.3171296 0.2514685
Moved 2460.04 498.5348 487 0.3206823 0.2546296
Moved 2460.07 499 488 0.3217593 0.2572016
Stationary 2460.101 499 488 0.3217593 0.2572016
Stationary 2460.132 499 488 0.3217593 0.2572016
Moved 2460.162 499 475.6345 0.3217593 0.2253974
Moved 2460.193 484.2681 454.2826 0.2876576 0.1704799
Moved 2460.224 458.1671 400.7233 0.2272387 0.03272461
Moved 2460.255 447.4828 371.8278 0.2025066 -0.04159519
Moved 2460.285 436.1794 334.8972 0.1763413 -0.1365815
Moved 2460.316 431.6767 311.7673 0.1659184 -0.1960717
Moved 2460.347 427.6519 295.9559 0.1566018 -0.236739
Moved 2460.378 424.0711 279.3557 0.1483128 -0.2794349
Moved 2460.408 421 264.312 0.1412037 -0.3181276
Moved 2460.439 420 257.7123 0.1388889 -0.3351021
Moved 2460.47 418.1645 250.658 0.13464 -0.353246
Moved 2460.5 418 243.2184 0.1342593 -0.3723808
Moved 2460.531 418 237.2893 0.1342593 -0.3876303
Moved 2460.562 417 234.2437 0.1319444 -0.3954638
Ended 2460.593 417 232 0.1319444 -0.4012346
Accept 2460.654 0 a
Candidates 2460.654 13 non nov bomb bob noon min bon noun moon bin mob boom con
Began 2461.761 618 565 0.5972223 0.4552468
Stationary 2461.792 618 565 0.5972223 0.4552468
Stationary 2461.822 618 565 0.5972223 0.4552468
Stationary 2461.853 618 565 0.5972223 0.4552468
Stationary 2461.884 618 565 0.5972223 0.4552468
Stationary 2461.914 618 565 0.5972223 0.4552468
Stationary 2461.945 618 565 0.5972223 0.4552468
Moved 2461.976 606.9749 565 0.5717012 0.4552468
Moved 2462.007 597.892 565 0.550676 0.4552468
Moved 2462.037 585.3209 565 0.5215762 0.4552468
Moved 2462.068 568.9189 565 0.4836085 0.4552468
Moved 2462.099 549.0072 565 0.4375167 0.4552468
Moved 2462.13 526.5 565 0.3854167 0.4552468
Moved 2462.16 503.9282 565 0.3331672 0.4552468
Moved 2462.191 480.8014 559.4011 0.2796328 0.4408462
Moved 2462.222 449.0011 549.0004 0.206021 0.4140957
Moved 2462.253 425.3175 540.2789 0.151198 0.3916638
Moved 2462.283 405.9419 533.9807 0.106347 0.3754645
Moved 2462.314 393.4845 528.3938 0.07751038 0.361095
Moved 2462.345 378.176 520.5056 0.04207402 0.3408065
Moved 2462.375 362.5056 514.1686 0.005800128 0.3245076
Moved 2462.406 346.6131 509.3226 -0.03098811 0.3120437
Moved 2462.437 334.4646 505.7858 -0.05910963 0.302947
Moved 2462.468 322.5939 501.2969 -0.08658817 0.2914014
Moved 2462.499 312.2212 497.407 -0.1105991 0.2813966
Moved 2462.529 303.9909 494.6636 -0.1296506 0.2743405
Moved 2462.56 298.4803 493.2401 -0.1424068 0.2706793
Moved 2462.591 294.5 493 -0.1516204 0.2700616
Moved 2462.621 292.8647 492 -0.1554057 0.2674896
Moved 2462.652 292 492 -0.1574074 0.2674896
Stationary 2462.683 292 492 -0.1574074 0.2674896
Moved 2462.714 308.735 492 -0.1186689 0.2674896
Moved 2462.744 330.9832 492 -0.06716863 0.2674896
Moved 2462.775 355.8613 489.6782 -0.009580403 0.261518
Moved 2462.806 387.6355 485.8183 0.06397098 0.2515901
Moved 2462.836 416.3722 485 0.1304913 0.2494856
Moved 2462.867 444.2203 485 0.1949544 0.2494856
Moved 2462.898 466.852 485 0.2473427 0.2494856
Moved 2462.929 486.78 485 0.2934722 0.2494856
Moved 2462.959 504.9781 485 0.3355974 0.2494856
Moved 2462.99 518.7554 485 0.3674893 0.2494856
Moved 2463.021 527.3468 490.4759 0.3873768 0.2635696
Moved 2463.052 531.5 492 0.3969907 0.2674896
Moved 2463.083 535.2739 493 0.4057266 0.2700616
Moved 2463.113 536.3596 493 0.4082398 0.2700616
Stationary 2463.144 536 493 0.4074074 0.2700616
Moved 2463.175 527.509 494 0.3877523 0.2726337
Moved 2463.206 494.4251 481.1635 0.3111692 0.239618
Moved 2463.236 459.7073 468.0153 0.2308039 0.2058005
Moved 2463.267 422.4117 451.8907 0.1444715 0.164328
Moved 2463.298 386.8901 435.4451 0.06224572 0.1220294
Moved 2463.328 355.8235 415.8823 -0.009667924 0.07171375
Moved 2463.359 337.2122 402.3247 -0.05274961 0.03684334
Moved 2463.39 322.7299 389.73 -0.08627326 0.004449538
Moved 2463.421 314.2087 381.8058 -0.1059984 -0.01593162
Moved 2463.451 308.3224 376.6612 -0.119624 -0.02916367
Moved 2463.482 306.2684 373.2684 -0.1243787 -0.03789007
Moved 2463.513 303.5252 370.5252 -0.1307287 -0.04494553
Moved 2463.543 302.6433 369.6434 -0.13277 -0.04721363
Moved 2463.574 301.7052 368.7052 -0.1349417 -0.04962654
Moved 2463.605 302 368 -0.1342593 -0.05144041
Moved 2463.636 309.9777 368 -0.1157923 -0.05144041
Moved 2463.667 348.4428 408.5402 -0.0267527 0.05282955
Moved 2463.697 380.7068 438.7068 0.04793236 0.1304186
Moved 2463.728 415.6884 469.5632 0.1289082 0.2097818
Moved 2463.759 435.9374 486.9374 0.1757812 0.2544687
Moved 2463.79 448.3085 496.7314 0.2044179 0.2796588
Moved 2463.82 458.1676 504.1257 0.2272397 0.298677
Moved 2463.851 466.3889 510.5927 0.2462707 0.3153102
Moved 2463.882 472.6475 514.5491 0.260758 0.3254864
Moved 2463.912 478.6096 518.3048 0.2745593 0.3351461
Moved 2463.943 480.7349 520 0.2794788 0.3395061
Moved 2463.974 483.4938 522.4938 0.2858653 0.3459201
Moved 2464.005 484 523.243 0.287037 0.3478472
Moved 2464.035 485.5 523 0.2905093 0.3472221
Moved 2464.066 485 524.3052 0.2893518 0.3505791
Moved 2464.097 485 525 0.2893518 0.3523662
Stationary 2464.128 485 525 0.2893518 0.3523662
Moved 2464.158 468.0925 525 0.2502142 0.3523662
Moved 2464.189 443.1516 513.6364 0.1924806 0.3231388
Moved 2464.22 416.0973 506.2438 0.1298549 0.304125
Moved 2464.25 397.181 501.3635 0.08606713 0.2915728
Moved 2464.281 381.764 496.9213 0.05037963 0.2801474
Moved 2464.312 366.0684 493.2137 0.01404723 0.2706113
Moved 2464.343 351.7792 490.4632 -0.01902963 0.2635369
Moved 2464.374 338.7816 488.6954 -0.04911656 0.2589903
Moved 2464.404 326.1876 488 -0.07826954 0.2572016
Moved 2464.435 314.439 487 -0.1054654 0.2546296
Moved 2464.466 306.1721 487 -0.1246015 0.2546296
Moved 2464.497 302.4393 487 -0.1332424 0.2546296
Moved 2464.527 298.5487 487 -0.1422483 0.2546296
Moved 2464.558 295.7986 487 -0.1486145 0.2546296
Moved 2464.589 294.0464 487 -0.1526704 0.2546296
Stationary 2464.619 294 487 -0.1527778 0.2546296
Moved 2464.65 293 487 -0.1550926 0.2546296
Ended 2464.681 293 487 -0.1550926 0.2546296
Accept 2464.773 0 non
Candidates 2464.773 13 profit profits profile provide priority professor properties other provider progress opportunity purified people
Began 2465.91 586 561 0.5231482 0.4449587
Stationary 2465.941 586 561 0.5231482 0.4449587
Stationary 2465.972 586 561 0.5231482 0.4449587
Stationary 2466.002 586 561 0.5231482 0.4449587
Moved 2466.033 571.0528 561 0.4885482 0.4449587
Moved 2466.064 560.5018 561 0.4641245 0.4449587
Moved 2466.095 544.1953 571.0626 0.4263778 0.47084
Moved 2466.125 528.4402 573.52 0.3899078 0.4771603
Moved 2466.156 516.7068 577.4311 0.3627472 0.4872198
Moved 2466.187 506.2557 579 0.3385549 0.4912551
Moved 2466.218 496.226 580 0.3153379 0.4938271
Moved 2466.249 485.4285 580 0.2903438 0.4938271
Moved 2466.279 472.179 580 0.2596737 0.4938271
Moved 2466.31 448.6498 573.5054 0.205208 0.4771229
Moved 2466.341 419.6948 564.2316 0.1381824 0.4532706
Moved 2466.372 391.4041 554.5089 0.07269452 0.4282635
Moved 2466.402 364.2466 544.4987 0.009830098 0.4025171
Moved 2466.433 337.2282 534.076 -0.05271241 0.3757099
Moved 2466.464 317.7256 525.8628 -0.09785741 0.3545853
Moved 2466.494 301.0444 517.6266 -0.1364712 0.3334018
Moved 2466.525 280.3681 508.184 -0.1843331 0.3091152
Moved 2466.556 271.6562 502.6562 -0.2044996 0.2948975
Moved 2466.587 266.7568 499.8784 -0.2158408 0.2877531
Moved 2466.617 263.1148 498 -0.2242712 0.2829217
Moved 2466.648 260.3515 496 -0.2306679 0.2777777
Stationary 2466.679 260 496 -0.2314815 0.2777777
Moved 2466.709 258.5891 494.5891 -0.2347475 0.2741486
Moved 2466.74 258 491.7774 -0.2361111 0.2669171
Moved 2466.771 256.0244 486.0732 -0.2406842 0.2522459
Moved 2466.802 252.5546 476.3866 -0.2487161 0.2273317
Moved 2466.833 245.4539 465.0898 -0.2651531 0.1982761
